eye	population	cell_type	population_cells	mean_anchor_detected	pct_population_anchor_ge2	mean_anchor_cpm	mean_state_cpm
eye2	all	RGC	9355	0.332549438802779	3.04649919828968	1.45729692612499	0.672114056040637
eye2	CCL5_positive	RGC	13	0.538461538461538	7.69230769230769	1.60081814969545	3.61570157374775
eye2	CCL5_negative	RGC	9342	0.332262898736887	3.04003425390709	1.45709720701704	0.66801786274903
eye2	CCL5_and_CD69_positive	RGC	0	NA	NA	NA	NA
eye2	all	T cells	9355	0.0346338856226617	0.0320684126135756	0.135499141679875	0.672114056040637
eye2	CCL5_positive	T cells	13	0	0	0	3.61570157374775
eye2	CCL5_negative	T cells	9342	0.0346820809248555	0.0321130378933847	0.135687697539631	0.66801786274903
eye2	CCL5_and_CD69_positive	T cells	0	NA	NA	NA	NA
eye2	all	macrophage	9355	0.502832709780866	9.58845537145911	2.57777324137661	0.672114056040637
eye2	CCL5_positive	macrophage	13	0.769230769230769	30.7692307692308	1.57588906103514	3.61570157374775
eye2	CCL5_negative	macrophage	9342	0.502461999571826	9.55898094626418	2.57916742831136	0.66801786274903
eye2	CCL5_and_CD69_positive	macrophage	0	NA	NA	NA	NA
eye2	all	Schwann cell	9355	0.787386424371994	4.98129342597541	7.94962096196321	0.672114056040637
eye2	CCL5_positive	Schwann cell	13	1.15384615384615	30.7692307692308	8.79396286361656	3.61570157374775
eye2	CCL5_negative	Schwann cell	9342	0.78687647184757	4.94540783558125	7.94844600534563	0.66801786274903
eye2	CCL5_and_CD69_positive	Schwann cell	0	NA	NA	NA	NA
eye2	all	Pericyte	9355	0.0574024585783004	0.780331373597007	0.196158850634808	0.672114056040637
eye2	CCL5_positive	Pericyte	13	0.230769230769231	7.69230769230769	0.48459095809522	3.61570157374775
eye2	CCL5_negative	Pericyte	9342	0.0571612074502248	0.770712909441233	0.195757478616291	0.66801786274903
eye2	CCL5_and_CD69_positive	Pericyte	0	NA	NA	NA	NA
eye2	all	B cell	9355	0.0181721004810262	0.0106894708711919	0.0728126502801852	0.672114056040637
eye2	CCL5_positive	B cell	13	0	0	0	3.61570157374775
eye2	CCL5_negative	B cell	9342	0.0181973881395847	0.0107043459644616	0.0729139738140797	0.66801786274903
eye2	CCL5_and_CD69_positive	B cell	0	NA	NA	NA	NA
eye2	all	fibroblast	9355	0.0187065740245858	0.138963121325494	0.0726509128848577	0.672114056040637
eye2	CCL5_positive	fibroblast	13	0.0769230769230769	0	0.0717331812589891	3.61570157374775
eye2	CCL5_negative	fibroblast	9342	0.0186255619781631	0.139156497538	0.072652189968045	0.66801786274903
eye2	CCL5_and_CD69_positive	fibroblast	0	NA	NA	NA	NA
eye2	all	muller glia cell	9355	0.856867985034741	19.3372528059861	4.85113908471752	0.672114056040637
eye2	CCL5_positive	muller glia cell	13	1.61538461538462	38.4615384615385	8.19739103706089	3.61570157374775
eye2	CCL5_negative	muller glia cell	9342	0.855812459858703	19.3106401198887	4.84648255770185	0.66801786274903
eye2	CCL5_and_CD69_positive	muller glia cell	0	NA	NA	NA	NA
eye2	all	endothelial cell	9355	0.0457509353287012	0.128273650454303	0.188723698948005	0.672114056040637
eye2	CCL5_positive	endothelial cell	13	0.230769230769231	0	0.343023127722494	3.61570157374775
eye2	CCL5_negative	endothelial cell	9342	0.0454934703489617	0.128452151573539	0.188508981267201	0.66801786274903
eye2	CCL5_and_CD69_positive	endothelial cell	0	NA	NA	NA	NA
