query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	0.00896963002959771	76	119	6	0.0504201680672269	0.0789473684210526	GO:0046032	GO:BP	ADP catabolic process	12886	11028	GO:0009154,GO:0009181,GO:0046031
query_1	TRUE	0.00896963002959771	78	119	6	0.0504201680672269	0.0769230769230769	GO:0019364	GO:BP	pyridine nucleotide catabolic process	12886	5385	GO:0009166,GO:0072526
query_1	TRUE	0.00896963002959771	79	119	6	0.0504201680672269	0.0759493670886076	GO:0010565	GO:BP	regulation of ketone metabolic process	12886	4032	GO:0019222,GO:0042180
query_1	TRUE	0.00896963002959771	78	119	6	0.0504201680672269	0.0769230769230769	GO:0009181	GO:BP	purine ribonucleoside diphosphate catabolic process	12886	3195	GO:0009137,GO:0009179,GO:0009191
query_1	TRUE	0.00896963002959771	78	119	6	0.0504201680672269	0.0769230769230769	GO:0009137	GO:BP	purine nucleoside diphosphate catabolic process	12886	3154	GO:0009134,GO:0009135
query_1	TRUE	0.00896963002959771	2	119	2	0.0168067226890756	1	GO:0043435	GO:BP	response to corticotropin-releasing hormone	12886	10019	GO:0043434
query_1	TRUE	0.00921150389430309	81	119	6	0.0504201680672269	0.0740740740740741	GO:0046031	GO:BP	ADP metabolic process	12886	11027	GO:0009150,GO:0009179
query_1	TRUE	0.00921150389430309	81	119	6	0.0504201680672269	0.0740740740740741	GO:0009191	GO:BP	ribonucleoside diphosphate catabolic process	12886	3204	GO:0009134,GO:0009185
query_1	TRUE	0.00921150389430309	80	119	6	0.0504201680672269	0.075	GO:0072526	GO:BP	pyridine-containing compound catabolic process	12886	16250	GO:0009056,GO:0072524
query_1	TRUE	0.00952439474849495	82	119	6	0.0504201680672269	0.0731707317073171	GO:0009134	GO:BP	nucleoside diphosphate catabolic process	12886	3151	GO:0009132,GO:1901292
query_1	TRUE	0.00961614753931398	2110	119	36	0.302521008403361	0.0170616113744076	GO:0042221	GO:BP	response to chemical	12886	9400	GO:0050896
query_1	TRUE	0.0104817497569543	121	119	7	0.0588235294117647	0.0578512396694215	GO:0071453	GO:BP	cellular response to oxygen levels	12886	15549	GO:0070482,GO:0070887
query_1	TRUE	0.0114465684071436	89	119	6	0.0504201680672269	0.0674157303370786	GO:0009135	GO:BP	purine nucleoside diphosphate metabolic process	12886	3152	GO:0009132
query_1	TRUE	0.0114465684071436	169	119	8	0.0672268907563025	0.0473372781065089	GO:0045444	GO:BP	fat cell differentiation	12886	10608	GO:0030154
query_1	TRUE	0.0114465684071436	1170	119	24	0.201680672268908	0.0205128205128205	GO:0044281	GO:BP	small molecule metabolic process	12886	10246	GO:0008152
query_1	TRUE	0.0114465684071436	56	119	5	0.0420168067226891	0.0892857142857143	GO:1905954	GO:BP	positive regulation of lipid localization	12886	23202	GO:0010876,GO:0048518,GO:1905952
query_1	TRUE	0.0114465684071436	212	119	9	0.0756302521008403	0.0424528301886792	GO:0062012	GO:BP	regulation of small molecule metabolic process	12886	14679	GO:0019222,GO:0044281
query_1	TRUE	0.0114465684071436	126	119	7	0.0588235294117647	0.0555555555555556	GO:0009166	GO:BP	nucleotide catabolic process	12886	3180	GO:0009117,GO:1901292
query_1	TRUE	0.0114465684071436	89	119	6	0.0504201680672269	0.0674157303370786	GO:0009179	GO:BP	purine ribonucleoside diphosphate metabolic process	12886	3193	GO:0009135,GO:0009185
query_1	TRUE	0.0121024657909145	558	119	15	0.126050420168067	0.0268817204301075	GO:0019752	GO:BP	carboxylic acid metabolic process	12886	5632	GO:0043436
query_1	TRUE	0.0121024657909145	129	119	7	0.0588235294117647	0.0542635658914729	GO:0016051	GO:BP	carbohydrate biosynthetic process	12886	4841	GO:0005975,GO:0009058
query_1	TRUE	0.0140181311302216	60	119	5	0.0420168067226891	0.0833333333333333	GO:0006094	GO:BP	gluconeogenesis	12886	1854	GO:0006006,GO:0019319
query_1	TRUE	0.0145731540729074	572	119	15	0.126050420168067	0.0262237762237762	GO:0043436	GO:BP	oxoacid metabolic process	12886	10020	GO:0006082
query_1	TRUE	0.0145731540729074	3	119	2	0.0168067226890756	0.666666666666667	GO:0060086	GO:BP	circadian temperature homeostasis	12886	13365	GO:0001659,GO:0007623
query_1	TRUE	0.0145731540729074	575	119	15	0.126050420168067	0.0260869565217391	GO:0006082	GO:BP	organic acid metabolic process	12886	1846	GO:0044281
query_1	TRUE	0.0145731540729074	14	119	3	0.0252100840336134	0.214285714285714	GO:0036315	GO:BP	cellular response to sterol	12886	8937	GO:0036314,GO:0071396,GO:1901701
query_1	TRUE	0.0145731540729074	136	119	7	0.0588235294117647	0.0514705882352941	GO:0016052	GO:BP	carbohydrate catabolic process	12886	4842	GO:0005975,GO:0009056
query_1	TRUE	0.0147669002884926	63	119	5	0.0420168067226891	0.0793650793650794	GO:0019319	GO:BP	hexose biosynthetic process	12886	5348	GO:0019318,GO:0046364
query_1	TRUE	0.0147669002884926	63	119	5	0.0420168067226891	0.0793650793650794	GO:0060840	GO:BP	artery development	12886	13942	GO:0001568
query_1	TRUE	0.0147669002884926	97	119	6	0.0504201680672269	0.0618556701030928	GO:0009154	GO:BP	purine ribonucleotide catabolic process	12886	3171	GO:0006195,GO:0009150,GO:0009261
query_1	TRUE	0.014884342195618	183	119	8	0.0672268907563025	0.0437158469945355	GO:0046434	GO:BP	organophosphate catabolic process	12886	11327	GO:0009056,GO:0019637
query_1	TRUE	0.0155171257749452	100	119	6	0.0504201680672269	0.06	GO:0009185	GO:BP	ribonucleoside diphosphate metabolic process	12886	3199	GO:0009132
query_1	TRUE	0.0155171257749452	15	119	3	0.0252100840336134	0.2	GO:0061718	GO:BP	glucose catabolic process to pyruvate	12886	14534	GO:0006007,GO:0006090
query_1	TRUE	0.0155171257749452	65	119	5	0.0420168067226891	0.0769230769230769	GO:0046364	GO:BP	monosaccharide biosynthetic process	12886	11297	GO:0005996,GO:0016051,GO:0044283
query_1	TRUE	0.0155171257749452	15	119	3	0.0252100840336134	0.2	GO:0061621	GO:BP	canonical glycolysis	12886	14497	GO:0061620,GO:0061718
query_1	TRUE	0.0158632016702768	142	119	7	0.0588235294117647	0.0492957746478873	GO:1901292	GO:BP	nucleoside phosphate catabolic process	12886	19979	GO:0006753,GO:0034655,GO:0046434
query_1	TRUE	0.0164378114062317	1319	119	25	0.210084033613445	0.0189537528430629	GO:0070887	GO:BP	cellular response to chemical stimulus	12886	15231	GO:0042221,GO:0051716
query_1	TRUE	0.0169099850954868	103	119	6	0.0504201680672269	0.058252427184466	GO:0009132	GO:BP	nucleoside diphosphate metabolic process	12886	3149	GO:0006753
query_1	TRUE	0.0173546106423573	38	119	4	0.0336134453781513	0.105263157894737	GO:0032371	GO:BP	regulation of sterol transport	12886	7037	GO:0015918,GO:0032368
query_1	TRUE	0.0173546106423573	38	119	4	0.0336134453781513	0.105263157894737	GO:0032374	GO:BP	regulation of cholesterol transport	12886	7040	GO:0030301,GO:0032371
query_1	TRUE	0.0178130508143159	105	119	6	0.0504201680672269	0.0571428571428571	GO:0006195	GO:BP	purine nucleotide catabolic process	12886	1921	GO:0006163,GO:0009166,GO:0072523
query_1	TRUE	0.0199149185994562	17	119	3	0.0252100840336134	0.176470588235294	GO:0061620	GO:BP	glycolytic process through glucose-6-phosphate	12886	14496	GO:0061615
query_1	TRUE	0.0203467603979921	4	119	2	0.0168067226890756	0.5	GO:0099545	GO:BP	trans-synaptic signaling by trans-synaptic complex	12886	17877	GO:0099537
query_1	TRUE	0.0203467603979921	4	119	2	0.0168067226890756	0.5	GO:0140507	GO:BP	granzyme-mediated programmed cell death signaling pathway	12886	18559	GO:0007165,GO:0012501
query_1	TRUE	0.0222766499223212	18	119	3	0.0252100840336134	0.166666666666667	GO:0010875	GO:BP	positive regulation of cholesterol efflux	12886	4254	GO:0010874,GO:0032376,GO:0033344
query_1	TRUE	0.0222766499223212	18	119	3	0.0252100840336134	0.166666666666667	GO:0044342	GO:BP	type B pancreatic cell proliferation	12886	10260	GO:0050673
query_1	TRUE	0.0248241563442223	206	119	8	0.0672268907563025	0.0388349514563107	GO:0019216	GO:BP	regulation of lipid metabolic process	12886	5271	GO:0006629,GO:0080090
query_1	TRUE	0.0254915862769585	19	119	3	0.0252100840336134	0.157894736842105	GO:0061615	GO:BP	glycolytic process through fructose-6-phosphate	12886	14493	GO:0006096
query_1	TRUE	0.0275778465035376	5	119	2	0.0168067226890756	0.4	GO:0140367	GO:BP	antibacterial innate immune response	12886	18507	GO:0042742,GO:0045087
query_1	TRUE	0.0275778465035376	4030	119	54	0.453781512605042	0.0133995037220844	GO:0032501	GO:BP	multicellular organismal process	12886	7116	GO:0008150
query_1	TRUE	0.0275778465035376	20	119	3	0.0252100840336134	0.15	GO:0006007	GO:BP	glucose catabolic process	12886	1791	GO:0006006,GO:0019320
query_1	TRUE	0.0275778465035376	1311	119	24	0.201680672268908	0.0183066361556064	GO:0006915	GO:BP	apoptotic process	12886	2433	GO:0012501
query_1	TRUE	0.0275778465035376	20	119	3	0.0252100840336134	0.15	GO:0036314	GO:BP	response to sterol	12886	8936	GO:0033993,GO:1901700
query_1	TRUE	0.0275778465035376	999	119	20	0.168067226890756	0.02002002002002	GO:0043067	GO:BP	regulation of programmed cell death	12886	9850	GO:0012501,GO:0050794
query_1	TRUE	0.0275778465035376	5	119	2	0.0168067226890756	0.4	GO:0072203	GO:BP	cell proliferation involved in metanephros development	12886	16072	GO:0001656,GO:0072111
query_1	TRUE	0.0275778465035376	378	119	11	0.092436974789916	0.0291005291005291	GO:0043068	GO:BP	positive regulation of programmed cell death	12886	9851	GO:0012501,GO:0043067,GO:0048522
query_1	TRUE	0.0275778465035376	45	119	4	0.0336134453781513	0.0888888888888889	GO:0050810	GO:BP	regulation of steroid biosynthetic process	12886	12414	GO:0006694,GO:0019218,GO:0046890
query_1	TRUE	0.0275778465035376	119	119	6	0.0504201680672269	0.0504201680672269	GO:0046890	GO:BP	regulation of lipid biosynthetic process	12886	11584	GO:0008610,GO:0009889,GO:0019216
query_1	TRUE	0.0278061986701685	120	119	6	0.0504201680672269	0.05	GO:0072523	GO:BP	purine-containing compound catabolic process	12886	16247	GO:0009056,GO:0072521
query_1	TRUE	0.0293800411668114	47	119	4	0.0336134453781513	0.0851063829787234	GO:0032370	GO:BP	positive regulation of lipid transport	12886	7036	GO:0006869,GO:0032368,GO:0051050,GO:1905954
query_1	TRUE	0.0295569256005135	122	119	6	0.0504201680672269	0.0491803278688525	GO:0072330	GO:BP	monocarboxylic acid biosynthetic process	12886	16180	GO:0032787,GO:0046394
query_1	TRUE	0.0302529115219566	453	119	12	0.100840336134454	0.0264900662251656	GO:0001568	GO:BP	blood vessel development	12886	341	GO:0001944,GO:0048856
query_1	TRUE	0.0302529115219566	123	119	6	0.0504201680672269	0.0487804878048781	GO:0046496	GO:BP	nicotinamide nucleotide metabolic process	12886	11365	GO:0009117,GO:0072524
query_1	TRUE	0.0323447826623552	5192	119	65	0.546218487394958	0.0125192604006163	GO:0050896	GO:BP	response to stimulus	12886	12476	GO:0008150
query_1	TRUE	0.0346829378305556	127	119	6	0.0504201680672269	0.047244094488189	GO:0042180	GO:BP	ketone metabolic process	12886	9366	GO:0008152
query_1	TRUE	0.0363090572782422	1354	119	24	0.201680672268908	0.017725258493353	GO:0012501	GO:BP	programmed cell death	12886	4356	GO:0008219
query_1	TRUE	0.0363090572782422	6	119	2	0.0168067226890756	0.333333333333333	GO:0070837	GO:BP	dehydroascorbic acid transport	12886	15207	GO:0015711,GO:0051180
query_1	TRUE	0.0363090572782422	129	119	6	0.0504201680672269	0.0465116279069767	GO:0072524	GO:BP	pyridine-containing compound metabolic process	12886	16248	GO:0008152
query_1	TRUE	0.0363090572782422	6	119	2	0.0168067226890756	0.333333333333333	GO:0032490	GO:BP	detection of molecule of bacterial origin	12886	7106	GO:0002237,GO:0009593,GO:0098581
query_1	TRUE	0.0366399725043132	1356	119	24	0.201680672268908	0.0176991150442478	GO:0008219	GO:BP	cell death	12886	3006	GO:0009987
query_1	TRUE	0.0370909037491042	52	119	4	0.0336134453781513	0.0769230769230769	GO:0035914	GO:BP	skeletal muscle cell differentiation	12886	8730	GO:0007519,GO:0030154
query_1	TRUE	0.0370909037491042	967	119	19	0.159663865546218	0.0196483971044467	GO:0042981	GO:BP	regulation of apoptotic process	12886	9804	GO:0006915,GO:0043067
query_1	TRUE	0.0370909037491042	1279	119	23	0.19327731092437	0.017982799061767	GO:0009605	GO:BP	response to external stimulus	12886	3376	GO:0050896
query_1	TRUE	0.0370909037491042	24	119	3	0.0252100840336134	0.125	GO:1903599	GO:BP	positive regulation of autophagy of mitochondrion	12886	21525	GO:0000422,GO:0010508,GO:1903146
query_1	TRUE	0.0375238941176149	472	119	12	0.100840336134454	0.0254237288135593	GO:0001944	GO:BP	vasculature development	12886	542	GO:0048731,GO:0072359
query_1	TRUE	0.0380400853577118	53	119	4	0.0336134453781513	0.0754716981132075	GO:0150104	GO:BP	transport across blood-brain barrier	12886	18888	GO:0010232
query_1	TRUE	0.0380400853577118	53	119	4	0.0336134453781513	0.0754716981132075	GO:0010232	GO:BP	vascular transport	12886	3843	GO:0003018,GO:0006810
query_1	TRUE	0.0393982760291055	25	119	3	0.0252100840336134	0.12	GO:0007622	GO:BP	rhythmic behavior	12886	2939	GO:0007610
query_1	TRUE	0.0393982760291055	91	119	5	0.0420168067226891	0.0549450549450549	GO:0030509	GO:BP	BMP signaling pathway	12886	6381	GO:0071773,GO:0141091
query_1	TRUE	0.0393982760291055	25	119	3	0.0252100840336134	0.12	GO:0010874	GO:BP	regulation of cholesterol efflux	12886	4253	GO:0032374,GO:0033344
query_1	TRUE	0.0399997417030838	293	119	9	0.0756302521008403	0.0307167235494881	GO:0009617	GO:BP	response to bacterium	12886	3386	GO:0051707
query_1	TRUE	0.0419584738661604	7	119	2	0.0168067226890756	0.285714285714286	GO:0010510	GO:BP	regulation of pyruvate decarboxylation to acetyl-CoA	12886	4000	GO:0006086,GO:0050812
query_1	TRUE	0.0419584738661604	7	119	2	0.0168067226890756	0.285714285714286	GO:0050812	GO:BP	regulation of acyl-CoA biosynthetic process	12886	12415	GO:0009889,GO:0019217,GO:0019219,GO:0042762,GO:0051174,GO:0071616
query_1	TRUE	0.0419584738661604	7	119	2	0.0168067226890756	0.285714285714286	GO:0043691	GO:BP	reverse cholesterol transport	12886	10149	GO:0030301
query_1	TRUE	0.0419584738661604	7	119	2	0.0168067226890756	0.285714285714286	GO:0046643	GO:BP	regulation of gamma-delta T cell activation	12886	11442	GO:0046629,GO:0050863
query_1	TRUE	0.0419584738661604	93	119	5	0.0420168067226891	0.0537634408602151	GO:1905952	GO:BP	regulation of lipid localization	12886	23200	GO:0010876,GO:0032879
query_1	TRUE	0.0479049757321405	97	119	5	0.0420168067226891	0.0515463917525773	GO:0071773	GO:BP	cellular response to BMP stimulus	12886	15760	GO:0071363,GO:0071772
query_1	TRUE	0.0479049757321405	97	119	5	0.0420168067226891	0.0515463917525773	GO:0071772	GO:BP	response to BMP	12886	15759	GO:0070848
query_1	TRUE	0.0479049757321405	58	119	4	0.0336134453781513	0.0689655172413793	GO:0019218	GO:BP	regulation of steroid metabolic process	12886	5273	GO:0008202,GO:0019216
query_1	TRUE	0.0489447315165098	928	119	18	0.151260504201681	0.0193965517241379	GO:0009719	GO:BP	response to endogenous stimulus	12886	3457	GO:0050896
query_1	TRUE	0.0494113013259874	28	119	3	0.0252100840336134	0.107142857142857	GO:0033574	GO:BP	response to testosterone	12886	7739	GO:0033993,GO:1901654
query_1	TRUE	0.0499648814193039	369	119	10	0.0840336134453782	0.02710027100271	GO:0043065	GO:BP	positive regulation of apoptotic process	12886	9848	GO:0006915,GO:0042981,GO:0043068
query_1	TRUE	0.0499648814193039	433	119	11	0.092436974789916	0.0254041570438799	GO:0061061	GO:BP	muscle structure development	12886	14123	GO:0048856
query_1	TRUE	0.0499648814193039	1010	119	19	0.159663865546218	0.0188118811881188	GO:1901700	GO:BP	response to oxygen-containing compound	12886	20237	GO:0042221
