Brain		BSS00071	AMMONS HORN	BRN.AMM			adult	84	year	male	tissue	ENCODE	Ammon_s_horn_male_adult_(84_years)	1.0																																							1.0
Brain		BSS01676	SUBSTANTIA NIGRA	BRN.SUB.NG			adult	81	year	male	tissue	Roadmap	substantia_nigra_male_adult_(81_year)		1.0	1.0	1.0	1.0	2.0	1.0																																	6.0
Brain		BSS01677	SUPERIOR TEMPORAL GYRUS	BRN.SUP.TMP.GYR			adult	84	year	male	tissue	ENCODE	superior_temporal_gyrus_male_adult_(84_years)	1.0																																							1.0
Brain		BSS01714	TEMPORAL LOBE	BRN.TMP.LB			adult	81	year	male	tissue	Roadmap	temporal_lobe_male_adult_(81_year)		1.0	1.0	1.0	1.0	1.0	1.0																																	6.0
Brain		BSS01712	TEMPORAL LOBE	BRN.TMP.LB			adult	75	year	female	tissue	Roadmap	temporal_lobe_female_adult_(75_years)		1.0	1.0	1.0	1.0	1.0	1.0		1.0																															7.0
Cancer	Brain	BSS00246	DESMOPLASTIC MEDULLOBLASTOMA	CA.DESM.MEDBM.DAOY			child	4	year	male	cell line	ENCODE	Daoy	2.0																																							1.0
Cancer	Brain	BSS01208	GLIOBLASTOMA	CA.GLIOBM.M059J			adult	33	year	male	cell line	ENCODE	M059J	2.0																																							1.0
Cancer	Brain	BSS00004	GLIOBLASTOMA	CA.GLIOBM.A172			adult	53	year	male	cell line	ENCODE	A172	2.0																																							1.0
Cancer	Brain	BSS00482	GLIOBLASTOMA	CA.GLIOBM.H54			adult	36	year	female	cell line	ENCODE	H54	1.0							2.0		2.0																														3.0
Cancer	Brain	BSS01251	MEDULLOBLASTOMA	CA.MEDBM			child	2,3	year	male	cell line	ENCODE	medulloblastoma	2.0							2.0																																2.0
Cancer	Brain	BSS01554	NEUROBLASTOMA	CA.NEUROBM.SKNDZ			child	2	year	female	cell line	ENCODE	SK-N-DZ	2.0																																							1.0
Cancer	Brain	BSS01558	NEUROBLASTOMA	CA.NEUROBM.SKNDZ	SK-N-DZ	dimethyl_sulfoxide_for_72_hours	child	2	year	female	cell line	ENCODE	SK-N-DZ_treated_with_dimethyl_sulfoxide_for_72_hours	2.0																																							1.0
Cancer	Brain	BSS00102	NEUROBLASTOMA	CA.NEUROBM.BE2C			child	2	year	male	cell line	ENCODE	BE2C	2.0	2.0						2.0																																3.0
Cancer	Brain	BSS01571	NEUROBLASTOMA	CA.NEUROBM.SKNDSH	SK-N-SH	6_mM_all-trans-retinoic_acid_for_48_hours	child	4	year	female	cell line	ENCODE	SK-N-SH_treated_with_6_mM_all-trans-retinoic_acid_for_48_hours	2.0	2.0	2.0				2.0	2.0								2.0																								6.0
Cancer	Brain	BSS01562	NEUROBLASTOMA	CA.NEUROBM.SKNDSH			child	4	year	female	cell line	ENCODE	SK-N-SH	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0			2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0																					17.0
Cancer	Brain	BSS01559	NEUROEPITHELIOMA	CA.NEUROEPTH.SKNDMC			child	14	year	female	cell line	ENCODE	SK-N-MC	2.0	2.0	2.0	2.0	2.0	2.0			2.0																															7.0
Cancer	Brain	BSS00481	NEUROGLIOMA	CA.NEUROGLIOMA.h4			adult	37	year	male	cell line	ENCODE	H4	2.0																																							1.0
Cancer	Liver	BSS00718	HEPATOCELLULAR CARCINOMA	CA.HCC.HUH7			adult	57	year	male	cell line	ENCODE	HuH-7	1.0																																							1.0
Cancer	Liver	BSS00719	HEPATOCELLULAR CARCINOMA	CA.HCC.HUH75			adult	57	year	male	cell line	ENCODE	HuH-7.5	1.0																																							1.0
Cancer	Liver	BSS00694	HEPATOCELLULAR CARCINOMA	CA.HCC.HEPG2	HepG2	2_mM_pravastatin_for_16_hours					cell line		HepG2_treated_with_2_mM_pravastatin_for_16_hours										2.0																														1.0
Cancer	Liver	BSS00695	HEPATOCELLULAR CARCINOMA	CA.HCC.HEPG2	HepG2	forskolin_and_pyruvate_for_6_hours					cell line		HepG2_treated_with_forskolin_and_pyruvate_for_6_hours										2.0																														1.0
Cancer	Liver	BSS00558	HEPATOCELLULAR CARCINOMA	CA.HCC.HEPG2			child	15	year	male	cell line	ENCODE	HepG2	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0		2.0	1.0	1.0	2.0	2.0	2.0																							16.0
Endothelial	Brain	BSS00143	BRAIN MICROVASCULAR ENDOTHELIAL CELL	EDTH.BRN.MICV.ENDOTH			unknown	unknown		unknown	primary cell	ENCODE	brain_microvascular_endothelial_cell	2.0	2.0						2.0																																3.0
Epithelial	Brain	BSS00218	CHOROID PLEXUS EPITHELIAL CELL	EPTH.CHOROID.PLEX.EPITH			unknown	unknown		unknown	primary cell	ENCODE	choroid_plexus_epithelial_cell	2.0	2.0						2.0																																3.0
ES-deriv	Brain	BSS00112	BIPOLAR NEURON DERIV	ESDV.BIPOLAR.NEURON	bipolar_neuron_originated_from_GM23338	0.5_mg_mL_doxycycline_hyclate_for_4_days	adult	53	year	male	in vitro differentiated cells	ENCODE	bipolar_neuron_originated_from_GM23338_treated_with_0.5_mg_mL_doxycycline_hyclate_for_4_days	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0			2.0	2.0	2.0	2.0			2.0	2.0																					15.0
ES-deriv	Brain	BSS01366	NEURAL DERIV	ESDV.NEURAL.CELL			embryonic	unknown		male	in vitro differentiated cells	ENCODE	neural_cell_originated_from_H1-hESC		2.0	2.0		2.0	2.0	2.0	2.0	2.0			2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0																					15.0
ES-deriv	Brain	BSS00272	NEURAL PROGENITOR DERIV	ESDV.NEURAL.PROG			embryonic	5	day	female	in vitro differentiated cells	ENCODE	ecto_neural_progenitor_cell_originated_from_H9	1.0																																							1.0
ES-deriv	Brain	BSS01372	NEURAL PROGENITOR DERIV	ESDV.NEURAL.PROG			embryonic	5	day	female	in vitro differentiated cells	Roadmap	neural_stem_progenitor_cell_originated_from_H9		2.0	2.0	1.0	2.0		2.0						1.0																											6.0
ES-deriv	Brain	BSS01370	NEURAL PROGENITOR DERIV	ESDV.NEURAL.PROG			embryonic	5	day	female	in vitro differentiated cells	ENCODE	neural_progenitor_cell_originated_from_H9	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0			2.0	2.0	2.0	2.0				2.0																					14.0
ES-deriv	Brain	BSS01371	NEURAL PROGENITOR DERIV	ESDV.NEURAL.PROG			embryonic	unknown		male	in vitro differentiated cells	Roadmap	neural_stem_progenitor_cell_originated_from_H1-hESC	1.0	2.0	2.0	2.0	2.0	2.0	2.0		1.0			1.0								2.0	2.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0									21.0
ES-deriv	Brain	BSS01375	NEURON DERIV	ESDV.NEURON			embryonic	5	day	female	in vitro differentiated cells	Roadmap	neuron_originated_from_H9		2.0	1.0	1.0	1.0		1.0						1.0																											6.0
ES-deriv	Heart	BSS00169	CARDIAC MESODERM DERIV	ESDV.CARD.MESODERM			embryonic	unknown		female	in vitro differentiated cells	ENCODE	cardiac_mesoderm_originated_from_H7-hESC	2.0	2.0	2.0				2.0																																	4.0
ES-deriv	Liver	BSS00556	HEPATOCYTE DERIV	ESDV.HEPATOCYTE			embryonic	5	day	female	in vitro differentiated cells	ENCODE	hepatocyte_originated_from_H9	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0			2.0	2.0	2.0	2.0			2.0																						14.0
ES-deriv	Mesench	BSS01261	MESENCHYMAL STEM DERIV	ESDV.MESENCH.STEM			embryonic	unknown		male	in vitro differentiated cells	Roadmap	mesenchymal_stem_cell_originated_from_H1-hESC	1.0	2.0	2.0	2.0	2.0	2.0	2.0		2.0			2.0	1.0							2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0									22.0
ES-deriv	Placenta & EEM	BSS01857	TROPHOBLAST DERIV	ESDV.TROPHOBLAST			embryonic	unknown		male	in vitro differentiated cells	Roadmap	trophoblast_cell_originated_from_H1-hESC	1.0	2.0	2.0	2.0	2.0	2.0	2.0		2.0			2.0	2.0	2.0						2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0		2.0	1.0								2.0	23.0
ES-deriv		BSS01263	MESENDODERM DERIV	ESDV.MESENDODERM			embryonic	unknown		male	in vitro differentiated cells	Roadmap	mesendoderm_originated_from_H1-hESC	1.0	2.0	2.0	2.0		2.0	2.0		2.0			2.0		2.0						2.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0		2.0			1.0		1.0						20.0
ESC		BSS00277	ESC	ESC.ELF1			embryonic	unknown		female	cell line	ENCODE	ELF-1	2.0																																							1.0
ESC		BSS00315	ESC	ESC.ESI3			embryonic	unknown		female	cell line	Roadmap	ES-I3			2.0	2.0	2.0				2.0																															4.0
ESC		BSS01866	ESC	ESC.UCSF4			embryonic	unknown		female	cell line	Roadmap	UCSF-4		2.0	2.0	2.0	2.0	1.0	2.0																																	6.0
ESC		BSS00483	ESC	ESC.H7HESC			embryonic	unknown		female	cell line	ENCODE	H7-hESC	2.0	2.0	2.0	1.0	1.0		2.0		1.0																															7.0
ESC		BSS00715	ESC	ESCHUES48			embryonic	unknown		female	cell line	Roadmap	HUES48		2.0	2.0	2.0	2.0	1.0	2.0		2.0																															7.0
ESC		BSS00716	ESC	ESCHUES6			embryonic	unknown		female	cell line	Roadmap	HUES6		2.0	2.0	2.0	2.0	2.0	2.0		1.0																															7.0
ESC		BSS00717	ESC	ESCHUES64			embryonic	unknown		male	cell line	Roadmap	HUES64		2.0	2.0	2.0	2.0	2.0	2.0		2.0																															7.0
ESC		BSS00484	ESC	ESCH9			embryonic	5	day	female	cell line	ENCODE	H9	2.0	2.0	2.0	2.0	1.0	2.0	2.0		2.0			2.0	1.0	2.0	1.0					2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0		2.0	1.0	2.0		1.0		29.0
ESC		BSS00478	ESC	ESCH1HESC			embryonic	unknown		male	cell line	ENCODE	H1-hESC	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0		2.0	2.0	2.0	2.0	2.0				2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0		2.0	2.0	2.0				31.0
Liver		BSS00553	HEPATIC STELLATE CELL	LVR.HEPATIC.STELLATE			adult	59	year	female	primary cell	ENCODE	hepatic_stellate_cell_female_adult_(59_years)	1.0																																							1.0
Liver		BSS00554	HEPATOCYTE	LVR.HEPATOCYTE			unknown	unknown		unknown	primary cell	ENCODE	hepatocyte	1.0																																							1.0
Liver		BSS00511	LIVER	LVR.LIVER			adult	32	year	male	tissue	Roadmap	liver_male_adult_(32 years)						1.0																																		1.0
Liver		BSS01164	LIVER	LVR.EMB.LIVER			embryonic	101,113	day	female	tissue	ENCODE	liver_female_embryo_(101_day)_and_female_embryo_(113_days)	1.0																																							1.0
Liver		BSS01161	LIVER	LVR.LIVER			child	4	year	female	tissue		liver_female_child_(4_years)																2.0																								1.0
Liver		BSS01163	LIVER	LVR.LIVER			child and adult	6,32	year	female and male	tissue		liver_female_child_(6_years)_and_male_adult_(32_years)								2.0								2.0																								2.0
Liver		BSS01170	LIVER	LVR.LIVER			adult	78	year	male	tissue	Roadmap	liver_male_adult_(78_years)		1.0	1.0	1.0	1.0		1.0																																	5.0
Liver		BSS01169	LIVER	LVR.LIVER			adult	32	year	male	tissue	Roadmap	liver_male_adult_(32_years)		1.0	1.0	1.0	1.0		1.0									2.0																								6.0
Liver		BSS01159	LIVER	LVR.LIVER			adult	25	year	female	tissue	Roadmap	liver_female_adult_(25_years)		1.0	1.0	1.0	1.0	1.0	1.0		1.0																															7.0
Liver		BSS01168	LIVER	LVR.LIVER			adult	31	year	male	tissue	Roadmap	liver_male_adult_(31_year)		1.0	1.0	1.0	1.0	1.0	1.0		1.0																															7.0
Liver		BSS01519	LIVER	LVR.LIVER			adult	53	year	female	tissue	ENCODE	right_lobe_of_liver_female_adult_(53_years)	1.0	2.0	1.0	1.0	1.0	2.0		1.0		1.0	1.0																													9.0
Liver		BSS01158	LIVER	LVR.EMB.LIVER			embryonic	59,80	day	unknown	tissue	ENCODE	liver_embryo_(59_days)_and_embryo_(80_days)	2.0																																							1.0
Sm. Muscle	Brain	BSS01606	BRAIN VASCULATURE SMOOTH MUSCLE CELL	SMTH.BRN.VASC.SMTH.MUSC			unknown	unknown		female	primary cell	ENCODE	smooth_muscle_cell_of_the_brain_vasculature_female	2.0																																							1.0
Stromal	Brain	BSS00144	PERICYTE	STRM.BRN.PERICYTE			unknown	unknown		unknown	primary cell	ENCODE	brain_pericyte	1.0																																							1.0
