gene	strain	log2FoldChange	pvalue	padj
PA14_02420	99	-0.3314200850772471	0.07971477311576261	0.13708400640857613
PA14_02435	99	-0.4024971747207928	0.02166868366133789	0.04642834131554309
PA14_02450	99	-0.6473410055054707	0.015968132055270385	0.03635245063207649
PA14_02460	99	-0.7678950814447418	0.004120508845412262	0.011941484610175366
PA14_02470	99	-0.6100736896988366	0.007947774786144458	0.02031225881250704
PA14_02490	99	-0.23111009657798842	0.24886201060952534	0.3419093831833657
PA14_02500	99	-0.2709867254731275	0.27556971195096547	0.37029001429706443
PA14_02510	99	-1.3040885336619112	0.000610535167234081	0.0025451301467619473
PA14_02520	99	-1.334321653006505	0.004013187194497546	0.011711995477982825
PA14_02530	99	1.4104429939326995	0.0006318192305712606	0.0026096686575260855
PA14_02550	99	0.43135963075472894	0.2432890796958482	0.3356744215121693
PA14_02560	99	0.008992099164698786	0.9787078671676323	0.9861530860741634
PA14_02570	99	-0.08844217450409975	0.7619357090581368	0.8289230544339508
PA14_02580	99	-0.2587914911831186	0.2977848983082872	0.39416088742691296
PA14_02590	99	-0.20986298577957907	0.4100114538831293	0.5117898379162299
PA14_02610	99	-0.20956759139371073	0.34911827297902837	0.4495495569866941
PA14_02620	99	-0.26491095578761126	0.09997153216477248	0.16439311487770789
PA14_02630	99	-0.2879971598156992	0.11501648881981637	0.18400112457916273
PA14_02640	99	-0.011767533349450687	0.9419129664493626	0.9588591735313337
PA14_02650	99	0.37668232935415524	0.002974510568084915	0.009143168560547936
PA14_02660	99	-0.10439230499177299	0.5955822045548061	0.68747337851959
PA14_02680	99	-0.2040567031966578	0.3150089475396334	0.41263945764527815
PA14_02690	99	-0.19510065490252249	0.4568752891365921	0.558562866601229
PA14_02700	99	-0.12829733170637514	0.6314659322160683	0.7192072411481818
PA14_02720	99	-0.30652350883385004	0.1443143566423472	0.21990862293300437
PA14_02730	99	-0.36607137826158986	0.0204978236595287	0.0443105772580613
PA14_02740	99	-0.4673430848672915	0.00014513467773337487	0.0008212086425535036
PA14_02750	99	0.4164844291019101	0.006192572888988063	0.01664682416836828
PA14_02760	99	-1.3907426325518326	0.07398600038943717	0.12917627629408024
PA14_02770	99	-1.5885701221795845	0.05059583716965056	0.09372935124752813
PA14_02790	99	-1.1160665130423553	0.06173854759407456	0.11054139950177158
PA14_02810	99	-1.0776439499785493	0.003443306095005836	0.010317525923750133
PA14_02830	99	-0.4652547393851467	0.06896934045537541	0.12180403520422056
PA14_02840	99	-0.331011844447648	0.1337313487542838	0.20772555984540672
PA14_02850	99	-0.4680483905756887	0.026592592921569916	0.05509478547703856
PA14_02870	99	0.1450682148027198	0.2507413142186152	0.34392101183009866
PA14_02890	99	-0.2189475798571241	0.12411482208283182	0.19602742089396852
PA14_02900	99	-0.5917588132200526	0.04717208572740987	0.08868352116753056
PA14_02910	99	-0.3650565357387645	0.2468632767646902	0.339708342181091
PA14_02930	99	-0.08370289837692546	0.7573902302459624	0.8253684109711048
PA14_02960	99	0.25910633593810406	0.2518659372591821	0.34505751818206704
PA14_02970	99	0.8638585816047044	0.00014465815900976367	0.0008193078238181756
PA14_02980	99	-0.14709351834844853	0.4255518746435864	0.5274598735480267
PA14_02990	99	-0.616681329326978	0.0337194634650515	0.06684252825657148
PA14_03000	99	-0.7734901112876891	0.08714776076360826	0.14691846969346514
PA14_03010	99	-0.2082916070856946	0.16924081897645005	0.25046609776403017
PA14_03020	99	-0.3658752023644798	0.0977602622319735	0.16153612132182948
PA14_03030	99	0.35653933987122244	0.05916701929214916	0.10688945704731721
PA14_03040	99	0.5899973206415385	0.0004808742024460792	0.0020883270133053274
PA14_03050	99	-0.044578233752831764	0.9010601464885549	0.9284615512261842
PA14_03070	99	-0.6982387242201611	0.03341766004271133	0.06639102328955711
PA14_03080	99	-1.6822553599209193	0.02081051004922376	0.044836840135628865
PA14_03090	99	-2.003928578900018	0.01068713391226099	0.025908742279807426
PA14_03100	99	-0.11729292022558369	0.4982556833696548	0.5967599923301168
PA14_03110	99	0.6194274177769996	0.2006656530291706	0.28804911966847446
PA14_03120	99	0.11280750015746044	0.4133236769609711	0.5149550849245791
PA14_03130	99	0.2968106178289833	0.08889913557738101	0.14948187020916806
PA14_03150	99	0.3408337514395736	0.0068862773205848864	0.01817073581853186
PA14_03160	99	-0.9072521426654969	8.215015551692955e-07	1.3135225999927936e-05
PA14_03163	99	-0.3770366565923009	1.015699223550524e-05	0.00010023977594624442
PA14_03166	99	-0.32965495910148945	0.08073294937511451	0.138435187687991
PA14_03170	99	-0.24631723128591965	0.27315260800213825	0.36807708657490446
PA14_03190	99	-0.29485819460647633	0.0030235719009896107	0.009269530267736692
PA14_03200	99	-0.3739360258666373	0.007894029228016828	0.020213709288612512
PA14_03210	99	-0.39261255745174317	0.02857992784203451	0.058484487171129605
PA14_03220	99	-0.015681445923670267	0.8863980109847099	0.9174085611825411
PA14_03240	99	-1.5444022646561653	0.00045884711302497194	0.0020031168349884166
PA14_03250	99	0.16701340451810331	0.3712010241429747	0.47265885267757407
PA14_03265	99	0.14907106007671977	0.4123938260399819	0.5141029343659925
PA14_03270	99	0.1827978129634733	0.23354208805919024	0.32476337132163224
PA14_03285	99	0.023932495976589863	0.8184139423730907	0.8686425889911441
PA14_03300	99	0.0072191782356014755	0.9613988483159198	0.9734246851954796
PA14_03310	99	-0.5410687978070516	0.0005074270600906882	0.0021808885739000965
PA14_03320	99	0.24826900516088735	0.0066281164585905855	0.017638658776559783
PA14_03330	99	0.6684340157517834	0.00045233191867086745	0.001983589482327927
PA14_03340	99	-0.11597178566363198	0.17563008660008864	0.2584125586229024
PA14_03350	99	0.17713062243158895	0.02641032684229685	0.054795081821611274
PA14_03360	99	0.25345497477726475	0.0908513216835276	0.15206246489707032
PA14_03370	99	0.26621411356671487	0.020953775825821627	0.04509755405232713
PA14_03390	99	-0.11806763068911508	0.20881107878503194	0.2979072135028558
PA14_03400	99	-0.39262232598311275	0.02917630427505074	0.05951680130031351
PA14_03410	99	-0.21289446782015542	0.28806543420987474	0.38370087130199104
PA14_03430	99	0.3979074574118542	0.006813085268871066	0.018023904197449193
PA14_03450	99	0.4563430576556886	0.002482826270741203	0.007924376509244102
PA14_03470	99	-0.8547193962709674	8.87145517075598e-06	9.007463542711821e-05
PA14_03480	99	-0.230493544015701	0.2881048409089761	0.38370087130199104
PA14_03490	99	-2.143431639543717	1.1228309781287037e-07	2.749520563249616e-06
PA14_03510	99	-2.174620911905526	1.9326152114307518e-07	4.110686661393584e-06
PA14_03520	99	-2.2014866325791633	3.58439558263603e-08	1.0444928727801393e-06
PA14_03530	99	-0.9812334639087599	3.719778780343597e-05	0.0002790073453261581
PA14_03550	99	-0.7416626452116821	0.16873573698286856	0.24978203584865583
PA14_03560	99	-1.1365427366955716	0.007352161205498488	0.019111683990029077
PA14_03580	99	-0.3881516160615117	0.0002582813352972102	0.0012670569209698157
PA14_03590	99	-1.235877670159331	0.00039144558011083744	0.0017657467808714865
PA14_03610	99	0.15491736380603172	0.49249132428867626	0.5914361092014023
PA14_03620	99	-0.1303522199489091	0.26877306998333733	0.3639427165108945
PA14_03630	99	0.16209324842057704	0.2621885453635279	0.35660089670446693
PA14_03650	99	0.9848000454767654	0.0015947194604417345	0.005565284440391873
PA14_03670	99	1.2402599815637743	0.00011180342871840737	0.000660172626718215
PA14_03680	99	1.2904494045629598	0.00012678519974427597	0.0007323133241919131
PA14_03700	99	1.1492594355982249	0.0008475497205386325	0.0033173403433842514
PA14_03710	99	1.5416872075716928	0.000679695259400381	0.00277011466558421
PA14_03720	99	0.04676857269730306	0.570002976028136	0.6641298169316227
PA14_03730	99	0.9431638569757972	0.0006642241459728971	0.0027184679232654806
PA14_03760	99	0.06072781990067977	0.6811476250859018	0.7626759575409482
PA14_03770	99	0.47848905913296225	0.030396555564664685	0.061553553103150034
PA14_03780	99	-0.07708229174969716	0.5573202470647595	0.6511349087932251
PA14_03790	99	-0.5863758993243966	4.0332454472612165e-05	0.00029829637648018235
PA14_03800	99	1.3169904917833453	1.636947405203624e-08	5.579023086272935e-07
PA14_03810	99	0.5733796071272632	7.654726489025702e-05	0.0004924033772410794
PA14_03830	99	0.20137601721549814	0.004471808651974178	0.012794158479973249
PA14_03840	99	0.6432972446906575	0.0005383479613871423	0.0022938321960228837
PA14_03855	99	1.3705648299036408	0.0008904482836919993	0.0034612876757444335
PA14_03860	99	7.219720848716804e-05	0.9997650081594267	0.9997650081594268
PA14_03870	99	-0.4009100086753694	0.0031870048040056717	0.009699145690728488
PA14_03880	99	0.3538060354794226	0.010483390052120702	0.02549966495148558
PA14_03900	99	0.2455568965059065	0.12201361957024695	0.19317994426932877
PA14_03920	99	0.05004915296989587	0.8307682710846971	0.8766965328859657
PA14_03930	99	0.4194243333980552	0.00010655563308171539	0.000638895297942631
PA14_03940	99	0.5394280155367479	0.00016282420158274916	0.0008943821364978908
PA14_03950	99	0.5141601628338908	0.0004243300158213528	0.0018791757843517054
PA14_03960	99	0.38165185147658853	0.006422563204967787	0.017170045118601956
PA14_03980	99	0.20123526947319803	0.18907569887570724	0.27459087292489953
PA14_04000	99	0.10378280566970943	0.42887234280887265	0.530898048829675
PA14_04010	99	0.07978680629698864	0.7211534789882704	0.7949731536337126
PA14_04020	99	0.7038501632368099	0.02066259011396273	0.044633645361072935
PA14_04030	99	0.4255799706315173	0.01520770997797804	0.034862153573906374
PA14_04040	99	0.08636626788609547	0.6801099868567454	0.7616875348684279
PA14_04050	99	0.0843663620831201	0.7870434211360146	0.8483242201554823
PA14_04060	99	-0.1277899952999535	0.5484092276306041	0.642567144879606
PA14_04070	99	-0.15051659459016342	0.06906323583307282	0.12189598377805826
PA14_04080	99	-0.12823896170076843	0.12018459866913883	0.19095851718749757
PA14_04090	99	-0.06424119619910051	0.3982590356553525	0.5002270818533177
PA14_04100	99	-1.057742591425141	0.09016634315703072	0.15121998501271225
PA14_04110	99	1.3644035392531322	1.9966068903145242e-05	0.00016913117669699196
PA14_04140	99	1.0292794880370355	5.4530814406861246e-05	0.000379696041055182
PA14_04150	99	0.3059124778799216	0.03072565106217081	0.06203223061028652
PA14_04160	99	0.8404973055709597	4.691377925518259e-11	6.075855677760092e-09
PA14_04180	99	0.803247305868168	0.0007916068142363211	0.0031427006221861576
PA14_04190	99	0.4865716195653125	0.004636951504003079	0.013195387385415012
PA14_04210	99	0.5156304073373992	0.0009651328897235905	0.003712735631227119
PA14_04220	99	-0.036414249176518254	0.7434404328395027	0.815350177378363
PA14_04230	99	-0.40115104360559783	0.01068392818720175	0.025908742279807426
PA14_04240	99	-0.23847867275084944	0.10448086433365307	0.1704687786496445
PA14_04250	99	-0.2916878168652115	0.22592258910982732	0.3169660205421458
PA14_04270	99	-0.4845030243970587	7.018512875908192e-05	0.0004616692216793786
PA14_04290	99	0.15562857620686366	0.270458616928431	0.3654608902060969
PA14_04300	99	-0.6011015140813534	0.0002650335055931747	0.0012969061885785241
PA14_04310	99	0.6505748407711778	0.0044296729080025	0.012701943148771133
PA14_04320	99	1.0326853756299457	0.0029820831687146273	0.00916161344610904
PA14_04330	99	-0.7972589516604138	1.245737898967036e-08	4.454086181091955e-07
PA14_04340	99	-0.4965367166274586	7.128344271950517e-05	0.00046731147825565365
PA14_04350	99	-0.04906284118262505	0.7401066435006761	0.8126114390207122
PA14_04370	99	0.08258322555960618	0.4511168496833795	0.553380130489315
PA14_04380	99	0.6025382140962545	0.00021187706554037485	0.0010985938949904844
PA14_04390	99	0.15910504905929912	0.26020668321249485	0.35448446698513786
PA14_04410	99	0.3476657641585241	0.010160657801414818	0.024818237077387076
PA14_04420	99	-0.06764792843463141	0.6126919065723393	0.7034610779163896
PA14_04430	99	-0.16658593055156778	0.14210021341151408	0.2172507984686002
PA14_04440	99	0.15790647226793908	0.2753154105290402	0.37027991029546276
PA14_04460	99	0.7291522700398669	1.5966185933979516e-05	0.000142497598197906
PA14_04480	99	0.7560132575681138	0.018045286076221294	0.04009452049264876
PA14_04490	99	0.15018105978309215	0.09208693827792769	0.1538213460257273
PA14_04510	99	-0.24864094639487533	0.013047835924156327	0.03049029180672938
PA14_04520	99	-0.11374941442951858	0.37014830732673976	0.47142140190127607
PA14_04530	99	0.05892096746149633	0.8141011000683854	0.8657994910946261
PA14_04550	99	0.1380207515136398	0.6003312480481643	0.6918589111379675
PA14_04560	99	0.0341654060206249	0.7906037389313463	0.8502746983745868
PA14_04570	99	0.04075205572257268	0.8483064613202062	0.8903169559831012
PA14_04580	99	0.8151347548462944	1.1578760478934096e-08	4.2440890610835164e-07
PA14_04590	99	0.6262539049241198	0.0004571404405402812	0.001998665469998593
PA14_04610	99	1.376078577168654	0.0016987037932296512	0.005864955987525123
PA14_04630	99	0.866128067293884	0.033466136249789544	0.06645337037947988
PA14_04640	99	-0.2106599826517659	0.4512940997596244	0.5534810634257347
PA14_04650	99	-1.8248999458700474	5.817398590316571e-05	0.0003983185993265747
PA14_04660	99	0.9633060780877063	1.7235414627913146e-05	0.00015196368600828715
PA14_04670	99	0.708917948845956	0.0017486553792855394	0.0059948020885153665
PA14_04680	99	0.5118917097948925	0.00012708761526851142	0.0007333332888959253
PA14_04690	99	0.6310370817869	0.01945433185598479	0.04246436181898103
PA14_04700	99	0.3911787464791452	0.006820797965707871	0.018036120936545132
PA14_04710	99	1.4614173261969192	3.998016586868009e-06	4.6694269876286084e-05
PA14_04730	99	0.33258383207904174	0.0007762641456661145	0.003098676329412408
PA14_04750	99	0.4393399316634472	0.004358279285251816	0.012537044261820129
PA14_04760	99	1.0171421223186154	0.001022824678954065	0.0038758271969728804
PA14_04780	99	-0.8219609848886904	0.07275093257821703	0.1273633028134121
PA14_04790	99	-1.280495072836981	0.001655502368300541	0.005746437047323141
PA14_04810	99	-0.9064064680818849	0.030885502312425973	0.06226946598979506
