gene_id	log2_fold_change	p_value	fdr
YDR305C	1.1859647505291899	0.18431641139888899	0.99861132243504902
YDR416W	0.16057463654145199	0.84809007320710295	0.99861132243504902
YDR365C	0.27709526065015999	0.53385187298294101	0.99861132243504902
YDR180W	0.268847690117761	0.74702744673075405	0.99861132243504902
YDR294C	-0.39484335199996701	0.52565697172485604	0.99861132243504902
YDR264C	-0.12495534796589999	0.77410409020870896	0.99861132243504902
YDR354W	-0.35197447699886802	0.53677125933057301	0.99861132243504902
YDL112W	-0.15802978685646599	0.75136822828880401	0.99861132243504902
YDR284C	-0.75734996049163394	0.095030600982272798	0.99861132243504902
YDR050C	-0.081655165954768599	0.50611848105694501	0.99861132243504902
YDR159W	-0.35390074284238998	0.64719282108120302	0.99861132243504902
YDR111C	-0.125121018088204	0.85991441013803604	0.99861132243504902
YDR128W	0.12911547263043099	0.83424643501638696	0.99861132243504902
YDL004W	0.53857988539573898	0.49560634441825202	0.99861132243504902
YDL171C	-0.15374297358077299	0.63218231239199196	0.99861132243504902
YDR083W	1.0995136307195901	0.19990710153263899	0.99861132243504902
YDR457W	-0.16754496230275701	0.64872273805022695	0.99861132243504902
YDR206W	-0.28306172313446398	0.584820222237462	0.99861132243504902
YDR432W	-0.45222152961907702	0.39333889977146602	0.99861132243504902
YDL072C	-0.53305037259615595	0.29215415126577499	0.99861132243504902
YDL070W	0.31468388878485998	0.37959384722633299	0.99861132243504902
YDR064W	-0.33770545650864298	0.058883134972798297	0.99861132243504902
YDL077C	-0.378535545658717	0.64224022078071996	0.99861132243504902
YDL031W	0.33142858937699399	0.49411568043599202	0.99861132243504902
YDR398W	0.197894692118746	0.65517304276279598	0.99861132243504902
YDR326C	0.0288384182871462	0.95932509101600405	0.99861132243504902
YDL052C	-0.49877675633340302	0.53704607838854601	0.99861132243504902
YDR397C	0.37612135962541499	0.59303546572903498	0.99861132243504902
YDL116W	0.072477383406601203	0.89222252749836095	0.99861132243504902
YDR028C	0.174736850637769	0.71737095550670005	0.99861132243504902
YDL007W	0.030794208119446099	0.92881763342200796	0.99861132243504902
YDR011W	-0.50674929044424799	0.22366115816295601	0.99861132243504902
YDR155C	-0.0342756231364231	0.88804291244674205	0.99861132243504902
YDL073W	-0.53164398109532496	0.44608106816232801	0.99861132243504902
YDL115C	0.63340596507496305	0.23978660945206201	0.99861132243504902
YDL145C	-0.085217702603504294	0.78931205683219197	0.99861132243504902
YDL075W	0.0059249629015931098	0.97580249197176305	0.99861132243504902
YDR415C	0.124728865627927	0.88644073888562303	0.99861132243504902
YDR339C	0.76540227085993096	0.36335115966592502	0.99861132243504902
YDL213C	-0.842726664301235	0.264207459214097	0.99861132243504902
YDL019C	-0.56596152006359102	0.35802953415774702	0.99861132243504902
YDL022W	0.58814234687249201	0.36315886256784402	0.99861132243504902
YDR091C	-0.18080124032994299	0.63121896307612202	0.99861132243504902
YDR240C	-0.60555552731020901	0.400957895792875	0.99861132243504902
YDL140C	0.0090199144259482198	0.98024204822247396	0.99861132243504902
YDR120C	0.225629156075807	0.67461140682423404	0.99861132243504902
YDL092W	0.39209567323489303	0.60006065544611897	0.99861132243504902
YDL082W	-0.30756853000400403	0.25894169553562801	0.99861132243504902
YDR291W	0.971377853159758	0.073581745264181903	0.99861132243504902
YDR407C	0.0083103169791830696	0.98862282835592497	0.99861132243504902
YDR382W	-0.154933675727328	0.43977894808252299	0.99861132243504902
YDL188C	0.063043275883950006	0.93448151906329802	0.99861132243504902
YDR443C	0.0497296521639446	0.95266559465031897	0.99861132243504902
YDR144C	-0.13515473601248401	0.82618421762271699	0.99861132243504902
YDL157C	0.79213502177768902	0.37846371130858703	0.99861132243504902
YDL058W	-0.030974628275268201	0.93943981122585196	0.99861132243504902
YDL155W	0.43349498398306402	0.56924595970314795	0.99861132243504902
YDR147W	-0.0067965462901235004	0.99281767196119997	0.99861132243504902
YDL191W	0.0136912051315661	0.95709629387737605	0.99861132243504902
YDL128W	-0.63106377657933299	0.34618524780011301	0.99861132243504902
YDR127W	0.27710607073413601	0.44472812331341599	0.99861132243504902
YDR497C	-0.21627554813251201	0.44515512278451802	0.99861132243504902
YDR363W-A	0.68201633495512604	0.199776220721854	0.99861132243504902
YDR385W	-0.39591476862702002	0.33453996152935001	0.99861132243504902
YDR331W	0.15662911136077401	0.82042808437593995	0.99861132243504902
YDR001C	-0.13116708086961601	0.82748191251343695	0.99861132243504902
YDR025W	0.049141074125507	0.86405598223869196	0.99861132243504902
YDR046C	0.20290242447331699	0.69020517254759295	0.99861132243504902
YDR408C	0.399945178151426	0.51561865455968703	0.99861132243504902
YDR019C	0.87307540161141395	0.17994090472028601	0.99861132243504902
YDR477W	0.322200180201763	0.66549991873345604	0.99861132243504902
YDL100C	-0.082059498791667101	0.81596126606897401	0.99861132243504902
YDL124W	-0.39380510372282401	0.36684461019888598	0.99861132243504902
YDL227C	0.065161075655155998	0.92058183822166095	0.99861132243504902
YDR324C	0.067984032408083095	0.854368462286063	0.99861132243504902
YDR258C	-0.25507907093856902	0.762829126078029	0.99861132243504902
YDR176W	0.30275249646729402	0.64211510816668704	0.99861132243504902
YDL099W	0.46863223519836	0.57837943483841403	0.99861132243504902
YDR380W	1.2845602756602099	0.024506037952586001	0.99861132243504902
YDR148C	0.073213655428959204	0.90793330668241601	0.99861132243504902
YDR133C	-0.045097731008953201	0.93383364422407	0.99861132243504902
YDR378C	-0.069425730055068496	0.92765642965662698	0.99861132243504902
YDR165W	0.247879219244098	0.60185294262811795	0.99861132243504902
YDR086C	0.14437196364462401	0.76688369755882202	0.99861132243504902
YDR023W	0.26161886411645002	0.33656460255944498	0.99861132243504902
YDR394W	0.35233736603833699	0.38807855709540601	0.99861132243504902
YDR245W	0.51714178187554305	0.25900320690527201	0.99861132243504902
YDL184C	-0.029353987859548802	0.90770512431079897	0.99861132243504902
YDR434W	-0.029097510139821599	0.97076490232188195	0.99861132243504902
YDR225W	0.14212916067063799	0.73120768967609795	0.99861132243504902
YDR418W	0.0054508642207121601	0.98249732792509803	0.99861132243504902
YDR224C	0.27788479548829498	0.33112351278808899	0.99861132243504902
YDR502C	-0.53033979991888403	0.17298448692409901	0.99861132243504902
YDR447C	-0.13932890303271001	0.54901294553172397	0.99861132243504902
YDL039C	-0.059645231848430597	0.94216542376160595	0.99861132243504902
YDL225W	0.98104314115846203	0.15504910577671599	0.99861132243504902
YDR370C	0.63610194061363001	0.15551855320331601	0.99861132243504902
YDR298C	0.34237478022696299	0.37225188200217102	0.99861132243504902
YDR276C	0.118286329060572	0.85406893746384205	0.99861132243504902
YDL051W	0.17099968891051001	0.64179435334475299	0.99861132243504902
YDR221W	-0.21486167780318599	0.71711809913753999	0.99861132243504902
YDR456W	0.98567912673492497	0.093761337611575804	0.99861132243504902
YDL036C	-0.26765610678780899	0.73847130302773101	0.99861132243504902
snR63	-0.85334162214209697	0.211817818388218	0.99861132243504902
YDR334W	0.10003523873296399	0.83254235731840398	0.99861132243504902
YDL164C	-0.33951404698460702	0.51233916583792605	0.99861132243504902
YDR093W	-0.30023557478095197	0.62065963894454101	0.99861132243504902
YDR071C	0.096589526738629	0.83633058097735602	0.99861132243504902
YDL143W	0.225241963118996	0.42737277813006702	0.99861132243504902
YDR032C	0.46011780077555697	0.400177597233909	0.99861132243504902
YDL166C	0.90434503316898396	0.21103630425755299	0.99861132243504902
YDR151C	1.34598965330473	0.180555956349985	0.99861132243504902
YDR037W	-0.38810331033759299	0.065707791371901497	0.99861132243504902
YDR172W	0.23190032125371199	0.52710065347271196	0.99861132243504902
YDL174C	0.094400294028899295	0.90835749477898597	0.99861132243504902
YDR080W	-0.38312145244374202	0.65478627651963695	0.99861132243504902
YDR047W	-0.79357727624754804	0.27805259455698	0.99861132243504902
YDR267C	0.23009850352067401	0.73297883540270103	0.99861132243504902
YDL212W	-0.63633622718977201	0.160884309989973	0.99861132243504902
YDR044W	0.56026367335583205	0.40418562329942798	0.99861132243504902
YDR207C	0.983199054933656	0.25935980516838297	0.99861132243504902
YDL208W	0.39811460953401101	0.56147780384286206	0.99861132243504902
YDR135C	-0.42196186008271103	0.22307260984677699	0.99861132243504902
YDR229W	0.31772623311209103	0.65580395671886804	0.99861132243504902
YDR027C	0.122978568529809	0.88058919770538502	0.99861132243504902
YDR518W	-0.0812593024309895	0.89653729346101396	0.99861132243504902
YDR055W	0.074550530476523894	0.91305158069666204	0.99861132243504902
YDR177W	-0.051381333511764903	0.938858441198413	0.99861132243504902
YDL014W	-0.43498689745615599	0.12489663585129	0.99861132243504902
YDR137W	-0.0523697445091394	0.93938473621251695	0.99861132243504902
YDL153C	0.47599073050971502	0.26724615224660803	0.99861132243504902
YDL219W	0.36127768292104501	0.68383573981338697	0.99861132243504902
YDR033W	-0.37667345054717499	0.15259249504699601	0.99861132243504902
YDR035W	-0.012623749562695101	0.97680559180149096	0.99861132243504902
YDR510W	0.0370897432637406	0.92976726915186303	0.99861132243504902
YDL055C	0.023570505992095599	0.86971742824632803	0.99861132243504902
YDL103C	-0.10796010342282999	0.85575139440853498	0.99861132243504902
YDR087C	0.42415666473004698	0.57649919924358295	0.99861132243504902
YDL236W	-0.10391028857814801	0.85136438057983399	0.99861132243504902
YDR012W	0.155340598929739	0.77163872703676395	0.99861132243504902
YDL121C	-0.0076915675697737298	0.98494145425477997	0.99861132243504902
tG(GCC)D2	0.086749173527925105	0.90910035042553805	0.99861132243504902
YDL190C	0.170864150168238	0.76929247106893295	0.99861132243504902
YDL047W	0.89162392466459295	0.24006904938587301	0.99861132243504902
YDR099W	-0.0375351353251374	0.91265775855487796	0.99861132243504902
YDR164C	0.259539445119225	0.65753353996933295	0.99861132243504902
YDL020C	-0.20839454751615499	0.74268213217064805	0.99861132243504902
YDL148C	0.14176192711215199	0.71480439117105199	0.99861132243504902
YDR507C	0.35187962083898999	0.57609053684926903	0.99861132243504902
YDL003W	0.87113678329380895	0.30166106415223398	0.99861132243504902
YDR524C-B	-0.0056699067611830304	0.98715187170924001	0.99861132243504902
YDR371W	1.1013715538322899	0.56253222018700799	0.99861132243504902
YDR335W	-0.076501034079650101	0.80199315462419096	0.99861132243504902
YDR351W	0.84600642452474994	0.32160287582470398	0.99861132243504902
YDL150W	1.1617510791268799	0.21639770352474499	0.99861132243504902
YDR364C	0.35675606965680401	0.65125863720170596	0.99861132243504902
YDR309C	0.30136038269162502	0.68111446968518596	0.99861132243504902
YDR300C	0.34952326917741999	0.53445541566079302	0.99861132243504902
YDL168W	0.19152071528380599	0.701904605398324	0.99861132243504902
YDR321W	-0.35914343789555297	0.472112687842968	0.99861132243504902
YDL030W	0.92864926640879797	0.32174986191610699	0.99861132243504902
YDR468C	-0.27103148285770101	0.74277500640717298	0.99861132243504902
YDL084W	-0.050173677859202299	0.82403909837044398	0.99861132243504902
YDR329C	-0.57462662836411704	0.56569944144963502	0.99861132243504902
YDR034C	-0.24140111107603199	0.76074826388969297	0.99861132243504902
YDR312W	-0.368553690252507	0.57771769071186996	0.99861132243504902
YDL061C	-0.018327217255909401	0.96956545691062102	0.99861132243504902
YDL040C	0.0875556794778036	0.78705290836976005	0.99861132243504902
YDR145W	0.59035819966946401	0.50423252763781701	0.99861132243504902
YDL231C	-0.40277548097468502	0.55628757611803104	0.99861132243504902
YDR190C	0.29351087936113301	0.54655863748792999	0.99861132243504902
YDR449C	0.25791728142398002	0.672692047661964	0.99861132243504902
YDR074W	0.339058389213377	0.61490363334013498	0.99861132243504902
YDR450W	-0.0453340690542718	0.80654752316818901	0.99861132243504902
YDR376W	-0.0043831970056423097	0.99451163987699898	0.99861132243504902
YDR161W	0.22986016643614901	0.68495747562670695	0.99861132243504902
YDR189W	0.057914951969728998	0.93071458161748299	0.99861132243504902
YDL237W	-0.063252221374831399	0.88572604122172605	0.99861132243504902
YDR188W	-0.11478197895071	0.66296031166688296	0.99861132243504902
YDL133C-A	0.12353015146657	0.63064810812084704	0.99861132243504902
YDR531W	0.21091658710422401	0.79451037104633804	0.99861132243504902
YDR226W	0.62641067953708096	0.105080808627527	0.99861132243504902
YDL205C	-0.37636293112653102	0.54236341519926901	0.99861132243504902
YDR496C	0.326451088397895	0.32991236823625603	0.99861132243504902
YDL147W	0.012314909605216799	0.96800692038120495	0.99861132243504902
YDL081C	-0.14930728273149901	0.38230535888483602	0.99861132243504902
YDR283C	0.55338841745312595	0.42037652613502602	0.99861132243504902
YDR261C	-0.039194215412940499	0.96014830180870903	0.99861132243504902
YDL074C	-0.096384603610193298	0.82686755047382299	0.99861132243504902
YDR346C	-0.122392418900987	0.67370639074392802	0.99861132243504902
YDL122W	-0.38187010417158801	0.50897399655909203	0.99861132243504902
YDR390C	0.48126397934876097	0.434842232528864	0.99861132243504902
YDL141W	-0.83075434609267096	0.370854676460733	0.99861132243504902
YDL178W	-0.21088270816360799	0.70923807323461996	0.99861132243504902
YDL192W	-0.25177885526577598	0.21331198133311699	0.99861132243504902
YDR146C	0.65559380217779095	0.39765417792240798	0.99861132243504902
YDL185W	-0.172495837642403	0.39832188595461299	0.99861132243504902
YDR251W	0.11222756114733599	0.85319801042739096	0.99861132243504902
YDR368W	-0.35430512314680301	0.48301868766197198	0.99861132243504902
YDR399W	0.12631671437852701	0.70046757330154197	0.99861132243504902
YDR138W	0.18142700407203599	0.83001571770638805	0.99861132243504902
YDL060W	-0.21164108550139399	0.65129228900839398	0.99861132243504902
YDL126C	-0.22122097434678301	0.34577589666660502	0.99861132243504902
YDR345C	0.108834605659336	0.75488711749714199	0.99861132243504902
YDR292C	0.169364306795733	0.74111265941235405	0.99861132243504902
YDR170C	0.12131840193709501	0.69831586035481197	0.99861132243504902
YDR174W	-0.073100043912201595	0.85916376217578905	0.99861132243504902
YDR500C	0.16936454016487801	0.61159735759258704	0.99861132243504902
YDR301W	-0.23297323686657401	0.76009080742560597	0.99861132243504902
YDR412W	0.84359297432478997	0.161096142548356	0.99861132243504902
YDR234W	0.63949705313383498	0.239734885524236	0.99861132243504902
YDR519W	0.16638999330010301	0.78796613247967595	0.99861132243504902
YDR465C	0.27770325837438897	0.62080958365778005	0.99861132243504902
YDR454C	-0.093188737748387304	0.73311232512448699	0.99861132243504902
YDL095W	-0.31953665410617299	0.37188614929883201	0.99861132243504902
YDL130W	0.26094083331039097	0.22228180675015399	0.99861132243504902
YDL117W	0.180848399390481	0.81359168620228195	0.99861132243504902
YDR381W	-0.16081087767402999	0.70319855434021605	0.99861132243504902
YDR062W	0.196593344438655	0.59568747766075802	0.99861132243504902
YDL167C	-0.40490029793993498	0.46068977945898099	0.99861132243504902
YDR517W	-0.59676141785557102	0.27884431740850402	0.99861132243504902
YDL226C	0.32648333904358601	0.59975387307168304	0.99861132243504902
YDL134C	0.70847744776965804	0.23160087590374401	0.99861132243504902
YDR117C	-0.87136633785332696	0.19557458975905601	0.99861132243504902
YDR303C	-0.21861226959180499	0.71184321529652295	0.99861132243504902
YDL078C	-0.046638050920797799	0.94698931684344401	0.99861132243504902
YDR529C	1.1935490506278601	0.15706211228102199	0.99861132243504902
snR47	0.232312745747528	0.57945425268559703	0.99861132243504902
YDR452W	-0.53472802695079003	0.15344794136849499	0.99861132243504902
YDR347W	-0.26558404515138301	0.75910405432649397	0.99861132243504902
YDR516C	0.57386912104026699	0.34891062596948402	0.99861132243504902
YDL193W	-0.27848871908240103	0.66250098474421004	0.99861132243504902
YDL137W	0.046243202618094802	0.90151633356093497	0.99861132243504902
YDR233C	0.276307629500119	0.40750741310370903	0.99861132243504902
YDR388W	0.41147284825538899	0.41626263352076998	0.99861132243504902
YDR049W	0.052297471745777098	0.93657418608065002	0.99861132243504902
YDR021W	0.63258534937392097	0.47719331645013802	0.99861132243504902
YDR353W	0.074796086915321497	0.85303579306587496	0.99861132243504902
YDR141C	-0.22591072634277801	0.65094554837200502	0.99861132243504902
YDR194C	-0.64103361483973498	0.19359523941326101	0.99861132243504902
YDL240W	-0.087500707885919807	0.90977571098569099	0.99861132243504902
YDR056C	0.57641737515854397	0.38358186936503602	0.99861132243504902
YDR328C	0.34961425382354799	0.42646994608579197	0.99861132243504902
YDR280W	-0.44273295277357999	0.56871380609045397	0.99861132243504902
YDR098C	0.162917105326608	0.603656097935938	0.99861132243504902
YDR017C	-0.076777583202357502	0.89307623458252505	0.99861132243504902
YDR341C	-0.031047880751917299	0.91401431249231302	0.99861132243504902
YDR154C	0.081227087890052105	0.90840807332797802	0.99861132243504902
YDR395W	0.28416265961747	0.53803840054673302	0.99861132243504902
YDR372C	0.29314653772452298	0.64382851595032098	0.99861132243504902
YDR325W	0.052164465965904003	0.93865386177018795	0.99861132243504902
YDR006C	1.4262476944159499	0.143638519267896	0.99861132243504902
YDL102W	-0.11551891017707	0.85891866179953302	0.99861132243504902
YDR527W	-0.17765413363986901	0.74348472106414298	0.99861132243504902
YDR333C	0.53655505171719697	0.39523191589715401	0.99861132243504902
YDL063C	0.0718610836636734	0.88056737362043003	0.99861132243504902
YDL132W	-0.45891984541271702	0.41114208941171798	0.99861132243504902
YDR211W	0.085417131875222999	0.77238781578437199	0.99861132243504902
YDR110W	0.43350029890491598	0.52118153139908996	0.99861132243504902
YDR167W	0.0286651121671266	0.96249525127544	0.99861132243504902
YDL215C	0.57799725331617902	0.29923254848549802	0.99861132243504902
YDR297W	-0.33754169886564001	0.44408421969330297	0.99861132243504902
YDR007W	0.36503436247194299	0.61271077868551105	0.99861132243504902
YDL195W	-0.23024200221803101	0.64734559113203305	0.99861132243504902
YDR429C	-0.122695384402337	0.71371763105571895	0.99861132243504902
YDL198C	-0.030269173689893399	0.96412849317868299	0.99861132243504902
YDL120W	0.25412428596520797	0.72305249772388402	0.99861132243504902
YDR379W	-0.72892112657120101	0.402424592739894	0.99861132243504902
YDL029W	-0.031308978160882198	0.93206086984432202	0.99861132243504902
YDR369C	0.72243369856395301	0.40196668037448402	0.99861132243504902
YDR430C	0.21944741352972399	0.75989131482944305	0.99861132243504902
YDR293C	-0.13920190482029399	0.74661856506905899	0.99861132243504902
YDR217C	0.66878178500052499	0.37482504556886298	0.99861132243504902
YDR052C	0.45929062382470998	0.49674334855901697	0.99861132243504902
YDL136W	-0.28228706088907701	0.35545317248561398	0.99861132243504902
YDR068W	0.67618392208627498	0.41918223360469298	0.99861132243504902
YDL046W	-0.133046209932356	0.83241518203811204	0.99861132243504902
YDR337W	0.70155946174880102	0.36298742489818098	0.99861132243504902
YDR356W	-0.052566463179141203	0.94364377088842999	0.99861132243504902
YOL144W	0.15872128984253001	0.82406983861058802	0.99861132243504902
YOR206W	0.068486801753620499	0.87782152716879502	0.99861132243504902
YOR341W	-0.203756141729524	0.37171453473337601	0.99861132243504902
YOL088C	0.54575343367405904	0.28236914218044301	0.99861132243504902
YOR160W	-0.79589121247121497	0.30227489198677798	0.99861132243504902
YOR039W	-0.0129759938071631	0.97772808045530502	0.99861132243504902
YOR281C	-0.0091206250897063103	0.99031998872576099	0.99861132243504902
YOR230W	0.0087422043125846994	0.97860269500715402	0.99861132243504902
YOL081W	0.057928983190367399	0.89203800315445503	0.99861132243504902
YOL052C	1.0415997955467799	0.23424765100140099	0.99861132243504902
YOR285W	1.82576545727218	0.092613132136490695	0.99861132243504902
YOR270C	0.092681667282945801	0.68736257923663102	0.99861132243504902
YOR115C	-0.34898169942405999	0.627111590500538	0.99861132243504902
YOL103W	0.050957741505907199	0.92976821027227996	0.99861132243504902
YOL063C	-0.47492391375676202	0.54823818476447905	0.99861132243504902
YOR231W	-0.11113955312528701	0.89795477756266195	0.99861132243504902
YOR021C	0.41202390399509498	0.278789112063901	0.99861132243504902
YOL038W	-0.68103753920087395	0.18784390236328199	0.99861132243504902
YOL124C	-0.39068982784167	0.61150239972890996	0.99861132243504902
YOR212W	-0.18565624397493999	0.75063673703682798	0.99861132243504902
YOL120C	-0.16629733646851799	0.18346149242732199	0.99861132243504902
YOR335C	-0.040332618719544702	0.87951943351461204	0.99861132243504902
snR58	-0.166406182425135	0.78930729009049205	0.99861132243504902
YOL122C	0.63696454957700899	0.37006548722460902	0.99861132243504902
YOR157C	-0.170606675005646	0.74519844344757902	0.99861132243504902
YOR093C	-0.24018265296993899	0.75025023498697396	0.99861132243504902
YOL065C	-0.86407976013669197	0.296020614642583	0.99861132243504902
YOR207C	-0.172871825768315	0.64675432182498305	0.99861132243504902
YOL005C	0.43732328032520601	0.51955901510661495	0.99861132243504902
YOL020W	-0.038895692331818298	0.94909584785865697	0.99861132243504902
YOR038C	0.0040818950933192797	0.99599816603543001	0.99861132243504902
YOR303W	0.040387311382028702	0.94201602091951298	0.99861132243504902
YOR052C	1.0064436649269299	0.20901626952066699	0.99861132243504902
YOL039W	-0.076376816194707195	0.775910347761679	0.99861132243504902
YOL090W	0.075689767834831098	0.88905139939639499	0.99861132243504902
YOR271C	0.044020085619661101	0.92495603887285505	0.99861132243504902
YOR108W	-0.73217623764985795	0.083759862464942006	0.99861132243504902
snR9	-0.024582828554990398	0.97636155597533603	0.99861132243504902
YOR216C	0.42747028217358102	0.43928681348906601	0.99861132243504902
YOR099W	-0.22590497719116401	0.38949497579169101	0.99861132243504902
YOR001W	0.12734474993835801	0.85117124361737295	0.99861132243504902
YOR204W	-0.70740472960134504	0.029011098122012899	0.99861132243504902
YOR209C	-0.068935687794581202	0.84823979673204697	0.99861132243504902
YOR048C	-0.23990031347146801	0.58973754374223897	0.99861132243504902
YOR227W	-0.33708074035923702	0.57672448290959399	0.99861132243504902
YOR112W	1.7722128718155901	0.050355059593403799	0.99861132243504902
YOR251C	-0.61486409065964998	0.433636707919969	0.99861132243504902
YOR119C	0.61457257458483106	0.36030275386780097	0.99861132243504902
YOL151W	-0.090494886452747295	0.89024346910310204	0.99861132243504902
YOR330C	-0.39819771661994202	0.54511170168701994	0.99861132243504902
YOR142W	-0.055971452560070203	0.93039609505616405	0.99861132243504902
YOR002W	-0.53032527928624795	0.31699361013711103	0.99861132243504902
YOR194C	0.247504956377605	0.74712884374005195	0.99861132243504902
YOR298C-A	-0.40371801054626399	0.44636360319527202	0.99861132243504902
YOR014W	-0.45031516780050201	0.358037206501783	0.99861132243504902
YOR346W	-0.010869532401074	0.98190058780261702	0.99861132243504902
YOR336W	-1.3583824343283499	0.033691219658999197	0.99861132243504902
YOR122C	0.0620581011136122	0.89463937379417802	0.99861132243504902
YOR256C	-0.251578845426495	0.63904476714070202	0.99861132243504902
YOR196C	-0.76942760577472802	0.31829273937560898	0.99861132243504902
YOR369C	-0.15085372544297601	0.27685465886703697	0.99861132243504902
YOR296W	0.73045364356280695	0.30354987495741498	0.99861132243504902
YOR260W	-0.41073029091585	0.42494965765088699	0.99861132243504902
YOR316C	-0.63222466165841495	0.44612997285077099	0.99861132243504902
YOR326W	0.47872237538663698	0.100014046239916	0.99861132243504902
YOL036W	-0.24772826786319099	0.73424619203788999	0.99861132243504902
YOR332W	-0.211904102300776	0.56051901911576696	0.99861132243504902
YOL002C	0.175641293897734	0.813195896842691	0.99861132243504902
YOR243C	-0.27604775124983399	0.39365706829185898	0.99861132243504902
YOL056W	0.28713755052618201	0.69507793480107405	0.99861132243504902
YOR098C	-1.1407951051883201	0.096032273054168907	0.99861132243504902
