rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PA14_37660	504.877933114595	-2.11620513222874	0.138182878497786	-15.3145248907422	6.11571264895002e-53	1.08007191872972e-50
PA14_41500	1157.45844385981	-2.7075836626621	0.180168911700842	-15.0280291816263	4.81107655384725e-51	8.01112975880622e-49
PA14_00650	1405.17194219319	-3.01271450279433	0.209110033489817	-14.4073168203143	4.65444140314022e-47	7.33137418851385e-45
PA14_28600	5477.55766164208	-3.49203372470023	0.244938335456861	-14.256787195793	4.06754024440278e-46	6.23832224852089e-44
PA14_01760	1908.71406868867	-1.54715820195648	0.110783117674125	-13.965649590288	2.52591843048042e-44	3.77462887508716e-42
PA14_72360	10994.1975428668	-4.6391042688346	0.348433628492516	-13.3141691544111	1.9149081098015e-40	2.72197182046905e-38
PA14_39780	3120.44454499187	-3.96573849963992	0.299347682431817	-13.2479345335944	4.63792571671837e-40	6.43567406596063e-38
PA14_33480	1629.64896990102	-2.28409873086113	0.178207629409489	-12.8170647824099	1.31588243916031e-37	1.74294610350598e-35
PA14_36560	1466.17979625948	-3.57353213256495	0.280867257742749	-12.7232065470515	4.39449339049466e-37	5.69135721773398e-35
PA14_62670	1207.85154979332	-1.82704032222237	0.146846297620134	-12.4418548634342	1.54865326055875e-35	1.92033004309284e-33
PA14_33460	742.882204562373	-2.44620857357471	0.198961561787738	-12.2948802351303	9.64996835846864e-35	1.17166699152407e-32
PA14_72370	7412.56803379856	-4.45952202295599	0.366606193326829	-12.1643390213551	4.81325575270948e-34	5.72482745444711e-32
PA14_36920	233.884881697626	-2.29870443324372	0.1894929371824	-12.1308185277167	7.252090783809e-34	8.2872911937331e-32
PA14_60750	3603.2903621163	-3.24319947628361	0.274590899804323	-11.8110231569755	3.42369388553829e-32	3.62787053907585e-30
PA14_11120	514.648908603385	-1.65604799251473	0.14153309035862	-11.7007831053402	1.26282688557375e-31	1.31424198020068e-29
PA14_33450	1023.07589692836	-1.58240420662138	0.138243302378211	-11.4465162463508	2.44786712575503e-30	2.45968441532764e-28
PA14_37610	689.042796789267	-1.81289206550166	0.158489938336196	-11.4385309536563	2.68391505897206e-30	2.65116219723545e-28
PA14_45960	13816.4555498188	-1.55779225553596	0.137116853537095	-11.3610560288602	6.53498548544278e-30	6.34764923486008e-28
PA14_10370	5489.33513834156	-4.3559236620463	0.384287643645481	-11.3350604269358	8.79713601115319e-30	8.40487027426242e-28
PA14_36910	697.476572606921	-1.80411964699444	0.167174072445322	-10.7918627608029	3.76088183310522e-27	3.04857681879622e-25
PA14_30620	4372.05711177812	-2.36276511564074	0.224144325723399	-10.5412666950867	5.57429684631106e-26	4.27460552898695e-24
PA14_20480	5153.51335940296	-3.3832301757312	0.321041974035091	-10.5382798803791	5.75417127899825e-26	4.3552350927275e-24
PA14_61870	1625.3451706272	-1.68630169577928	0.160933810420334	-10.4782313385542	1.08758614204811e-25	8.12622055879024e-24
PA14_55940	5496.66834429787	-4.60784666871198	0.449092716589953	-10.2603460232004	1.06325054143405e-24	7.55685872619227e-23
PA14_49300	1997.91600580585	-2.48175327996895	0.245309453863824	-10.11682689305	4.65254847681881e-24	3.22798244320238e-22
PA14_61200	5449.33659136478	-2.00780033972718	0.201823152420162	-9.94831522375231	2.56488554870369e-23	1.67956775031967e-21
PA14_20460	809.429170866146	-2.74318414324511	0.275907555780962	-9.94240311933636	2.7218039126755e-23	1.76251924478587e-21
PA14_40030	700.77286754895	-3.20607011202463	0.325846903085066	-9.83919160093306	7.63216140703087e-23	4.73194007235914e-21
PA14_55790	1747.31738550686	-2.50494775924744	0.262042857619404	-9.55930561131981	1.18549419155927e-21	7.12274242103861e-20
PA14_40250	1639.34629737214	-3.14331929718979	0.332316181903823	-9.45882105163184	3.11434647610598e-21	1.79707042205402e-19
PA14_40230	1291.88864764032	-3.17366074177877	0.336579723327643	-9.4291501294312	4.13425058748038e-21	2.33926334211997e-19
PA14_40260	31281.1159765848	-3.55817371035325	0.377780322732923	-9.41863166565389	4.57004591658611e-21	2.56098342325614e-19
PA14_20470	1600.45377214417	-3.28476447108048	0.351956889783718	-9.33286026336639	1.0305164809055e-20	5.61294397263297e-19
PA14_30600	452.747091359895	-1.54049937060187	0.167705563431751	-9.18573802251226	4.08714897819375e-20	2.10795612786842e-18
PA14_55860	581.528683795022	-1.77530461285781	0.194251246766205	-9.13921862748464	6.29051821130107e-20	3.18792522917066e-18
PA14_40050	219.725477980786	-1.9090587436587	0.209689612719531	-9.10421226354283	8.68947130451314e-20	4.32839647544467e-18
PA14_21670	476.151105301805	-1.52637067810321	0.168958202657815	-9.03401346659988	1.65488343601306e-19	8.10475686141525e-18
PA14_72060	3503.81964152476	-3.49303337246963	0.38831681148328	-8.99531843374757	2.35548383432822e-19	1.12522621200532e-17
PA14_55780	1566.49679246524	-2.00764181592621	0.224040106044257	-8.96108224270177	3.2150714243175e-19	1.51108356942922e-17
PA14_62690	28859.9695603955	-3.25822540999764	0.36369416626662	-8.95869582799155	3.28541071775239e-19	1.53178989304487e-17
PA14_36810	568.959543411954	-1.58938249714746	0.177947604949308	-8.93174424910204	4.19344018940412e-19	1.92435979715333e-17
PA14_55880	444.119268030238	-2.47746446102621	0.277770511755821	-8.91910536278982	4.70069995090976e-19	2.1402874463986e-17
PA14_40240	1690.25804372097	-3.02281417790194	0.346631648959752	-8.72053716668245	2.76885039296961e-18	1.19532296964644e-16
PA14_36900	80.6651994177533	-2.11439918260034	0.242820620741844	-8.70765907829663	3.10214684223668e-18	1.32936116151142e-16
PA14_62680	14538.2710190755	-3.00138581911476	0.353653522637415	-8.48679746417213	2.12409493865602e-17	8.65680091083025e-16
PA14_36375	650.639034390983	-1.9232610795858	0.227347194493569	-8.45957692097318	2.68349294312432e-17	1.07119156661154e-15
PA14_36880	106.98019974105	-1.90396329521587	0.225466001128701	-8.44456940596134	3.05168210881829e-17	1.20170292771574e-15
PA14_36490	341.525312762757	-1.93118847101736	0.22928077563041	-8.42281026705157	3.67559450375317e-17	1.43767548777674e-15
PA14_33060	463.211251473553	-1.65532015144038	0.198993690328559	-8.31845546814713	8.91169703740286e-17	3.37255651519376e-15
PA14_55810	4606.8939464881	-1.50530809878952	0.181557772424571	-8.29106944135321	1.1223473321056e-16	4.19297452019965e-15
PA14_36570	1824.85800818771	-1.94464950004657	0.239704612257206	-8.11269120662533	4.95107766382839e-16	1.75944394053609e-14
PA14_36580	1551.25955492395	-2.02886227820295	0.251933036798297	-8.05318073400313	8.06696454270276e-16	2.81522570987256e-14
PA14_36500	1100.9423474635	-1.70167866801995	0.213364093111368	-7.97546880173383	1.51803500004949e-15	5.11393524872162e-14
PA14_55890	1011.79902733482	-2.49615814770142	0.313561447371646	-7.96066662092826	1.71114856992374e-15	5.69861363743746e-14
PA14_55900	939.586740911462	-1.87969184261256	0.238095265832951	-7.89470481925232	2.91003136084738e-15	9.4746719391165e-14
PA14_16640	26223.7947765219	-1.83280391840939	0.23258136027104	-7.88027001077613	3.26674384821803e-15	1.0518554225091e-13
PA14_36540	293.979903714446	-1.6045342386903	0.206342693493744	-7.77606520261379	7.48151561821003e-15	2.29485647489095e-13
PA14_36770	70.0778911469312	-1.97436390226461	0.255612328478786	-7.72405585448306	1.12685425784628e-14	3.40274954130992e-13
PA14_36740	1330.55647550697	-1.81965191922956	0.235730064049398	-7.71921870283058	1.17044923828669e-14	3.51617430965713e-13
PA14_36520	450.60543329603	-1.97867830651756	0.256562974943655	-7.71225196056487	1.23616771961586e-14	3.65704846188895e-13
PA14_55920	1228.26471513091	-2.4486834683469	0.317871780322013	-7.70336852760666	1.32525447725256e-14	3.86179154671395e-13
PA14_55850	518.729333038242	-2.42099617041529	0.314561420886157	-7.69641796376383	1.39933569762647e-14	4.01740317525471e-13
PA14_36410	277.555392937657	-1.68728520618976	0.219802174267033	-7.67638087210144	1.63646094703387e-14	4.5852376919776e-13
PA14_36890	84.3450148704716	-1.77508178475425	0.233447304453191	-7.60377931504526	2.87605534666015e-14	7.90643894355442e-13
PA14_46280	1020.98835682224	-1.79000895855045	0.236023664135684	-7.58402325930088	3.35001064154918e-14	9.08086605532494e-13
PA14_36840	2709.95894783731	-1.73222354077613	0.228922565237695	-7.56685361697536	3.82372358657583e-14	1.031697271415e-12
PA14_40040	894.00435641232	-1.6090931041076	0.218730685293544	-7.35650373859589	1.88789597134327e-13	4.6819820089313e-12
PA14_36780	221.115277113805	-1.81254126178796	0.247619355575945	-7.31986906908839	2.48213014056386e-13	6.05265876954233e-12
PA14_36590	1520.66018582972	-1.80904802965034	0.247549399151422	-7.30782638072078	2.71498270033865e-13	6.53839635436927e-12
PA14_36530	638.865307694018	-2.26682289154291	0.317604787257707	-7.13724409230518	9.52206699752726e-13	2.17625907692505e-11
PA14_36550	536.497463296058	-1.73885290443164	0.244703758819956	-7.10595093764385	1.19496862169284e-12	2.68891008773199e-11
PA14_55930	1297.00469733062	-2.38447140580799	0.336900347980161	-7.07767569877488	1.46592277643833e-12	3.26083890881014e-11
PA14_36605	1909.36983129781	-1.67419068524371	0.237952928163355	-7.03580619144296	1.98112150741318e-12	4.29218444059629e-11
PA14_22320	2412.01198509434	-4.69874033634838	0.670094048264811	-7.01206099131254	2.34832783470124e-12	4.99491044548862e-11
PA14_13210	157.331779035872	-1.51178694210954	0.215751096900169	-7.00708809285481	2.43329072620961e-12	5.13812259143101e-11
PA14_30630	3504.24724863154	-1.87014867189885	0.268229578325993	-6.97219405693566	3.12035717991747e-12	6.4948005873425e-11
PA14_36660	1150.36057698311	-1.80619466721892	0.262178093108989	-6.88918988539623	5.61110009997553e-12	1.11991408844717e-10
PA14_07430	11791.7652572772	-1.60878812690319	0.234758620136469	-6.85294591511901	7.23444437065580e-12	1.42440343892507e-10
PA14_16250	30066.2268184348	-3.01043500642774	0.439727168065908	-6.84614284732238	7.58677247234465e-12	1.48374865667197e-10
PA14_00710	3462.74501867963	-1.76773330469863	0.259702199143084	-6.80677064164823	9.98138674692126e-12	1.90103012944631e-10
PA14_55840	168.62156149631	-2.60165237888664	0.384493484089557	-6.76644075008735	1.31989054553071e-11	2.4420070156676e-10
PA14_36730	2971.9132868702	-1.7198929043719	0.255922709597933	-6.72036063963974	1.81275335080683e-11	3.24071365904976e-10
PA14_34840	27498.2448786166	-2.39225956563218	0.356559905726288	-6.70927809664778	1.95589602889419e-11	3.48592111816371e-10
PA14_33160	3494.33913972383	-1.83332069239727	0.276874786841491	-6.62147938174967	3.55621631934624e-11	6.15743361812835e-10
PA14_61500	604.718605510469	-2.06765640724533	0.312898577415196	-6.60807225244007	3.89356663954448e-11	6.71352259623231e-10
PA14_36760	289.73403051179	-1.52444087180899	0.231603378336787	-6.58211845939577	4.6379181880307e-11	7.9499374117185e-10
PA14_34810	8518.47340637449	-2.15946671764957	0.333988863144898	-6.46568480552213	1.00841077176716e-10	1.63250499384973e-09
PA14_36850	648.785366986469	-2.06608154460625	0.319990943767526	-6.45668755584302	1.07019527143066e-10	1.71820882696911e-09
PA14_36980	620.489260094993	-1.94043207183053	0.302920629567447	-6.40574421953816	1.49637647930403e-10	2.31938354292125e-09
PA14_47130	18747.8486597291	-1.62297479457348	0.257148415020616	-6.31143223046258	2.76464861614331e-10	4.07908155313499e-09
PA14_53300	6369.3480932334	-3.73438690255832	0.597619085439752	-6.24877450125344	4.13685664882716e-10	5.92373477871369e-09
PA14_16630	46515.0042765489	-1.68995840275408	0.270508078020415	-6.24734911844866	4.17477233918892e-10	5.9633757825473e-09
PA14_21530	4357.40815264646	-3.56735282447931	0.575472729451602	-6.19899543785303	5.68246788131092e-10	7.98010188247712e-09
PA14_34830	3718.15764407153	-2.49292564004186	0.407302040384869	-6.12058225312654	9.32340398748456e-10	1.25489141891594e-08
PA14_22400	669.518388308906	-1.95338502102183	0.320961197190425	-6.0860472796121	1.15732278964215e-09	1.53292664046237e-08
PA14_22130	61.1123256446307	-1.72519645356089	0.289244958831972	-5.96448235615781	2.45410784056466e-09	3.0560983963271e-08
PA14_36650	1254.29112344065	-1.89829696564602	0.322498654197483	-5.88621670490317	3.95136148510709e-09	4.71896203590248e-08
PA14_36710	1607.04880430011	-1.6466314219789	0.279938309303381	-5.88212247932945	4.05038423872459e-09	4.82732910905662e-08
PA14_34820	4022.43402104942	-2.2806411248519	0.38898385012414	-5.86307406881818	4.54375409893195e-09	5.39327879604387e-08
PA14_61040	10958.4722686469	-4.11185591559059	0.701779634895842	-5.85918386788307	4.65147460158414e-09	5.48916781648237e-08
PA14_47120	17276.8025894714	-1.57307991116557	0.269087524712478	-5.84597860062974	5.03598787531421e-09	5.88628943074812e-08
PA14_09880	98.8672974606841	-1.62192503228963	0.278513494570456	-5.82350609183616	5.76257129562359e-09	6.63720662270638e-08
PA14_24860	1962.68608693995	-2.16767192122575	0.373857000391817	-5.79813115430216	6.7058000159092e-09	7.60338569897254e-08
PA14_36630	2859.40127133791	-1.60356426838865	0.27760235405585	-5.77647935963118	7.62798548302379e-09	8.56568389114887e-08
PA14_36820	735.52669980943	-2.72687237085773	0.477388742501233	-5.71205838782569	1.11617775978481e-08	1.21137504358024e-07
PA14_40010	396.509495861408	-2.02796684527988	0.35661897600136	-5.68664872525501	1.29556560705588e-08	1.39052603276642e-07
PA14_53250	32640.8289249489	-2.45471725698448	0.432401647697776	-5.67693779626896	1.37127308409562e-08	1.46638156589161e-07
PA14_53290	10498.5334137967	-3.22640027921948	0.584487680930143	-5.52004838508323	3.38906330796538e-08	3.3307691330223e-07
PA14_61020	1375.06764710076	-3.14357414271088	0.58089974906448	-5.41156051069656	6.24778747189873e-08	5.81663025339071e-07
PA14_00640	813.903608423668	-1.57513386127818	0.303801447063599	-5.18474772422147	2.16307458627314e-07	1.77305185496482e-06
PA14_36620	380.853141397129	-1.78614834218566	0.344762940582442	-5.18080144915849	2.20934565881548e-07	1.80843630612031e-06
PA14_31290	442.025414016823	-2.37269892152068	0.465161450842136	-5.10080729438156	3.38207780450833e-07	2.65285995217692e-06
PA14_26990	1259.8940426876	-2.29393928736484	0.454141416389026	-5.05115632395836	4.39143484792683e-07	3.35429649983192e-06
PA14_01720	25207.4143062002	-2.12842568949374	0.436035494519434	-4.88131291201311	1.05381871194143e-06	7.3729357181208e-06
PA14_51830	25210.3993652451	-1.64429204808062	0.337632589842687	-4.87006319160938	1.11562564664639e-06	7.73111328020825e-06
PA14_03090	3998.09790804603	-2.22142546485555	0.469656635608435	-4.72989264162682	2.24638597787204e-06	1.45789949655214e-05
PA14_10350	3903.82126327296	-2.15368671433457	0.471850331271304	-4.56434291045618	5.01061220888346e-06	2.96465461455562e-05
PA14_64530	174.737150374643	-1.61018148078552	0.354853190293791	-4.53759899820097	5.68983222011344e-06	3.3061158702713e-05
PA14_03080	1047.83801173817	-2.03515233651124	0.4609652512926	-4.41497993786827	1.01019358434736e-05	5.55415868827963e-05
PA14_10330	1087.97490072143	-1.59563076606883	0.36311583083615	-4.39427485823066	1.11143121908308e-05	6.04801227340446e-05
PA14_10340	1917.20342124241	-1.57228292077662	0.36634239227819	-4.29183996697458	1.77198643327635e-05	9.13905923286242e-05
PA14_01710	49598.274535092	-1.96850408983229	0.463291911052146	-4.24894983674931	2.14775002426096e-05	0.000108373048843228
PA14_58010	22333.817015267	-2.21587070296894	0.52507143766559	-4.22013186019118	2.44159465950997e-05	0.000121206249366475
PA14_18800	447.902608400048	-1.76989571121641	0.42411363239977	-4.17316392590772	3.00398643731928e-05	0.000145529783513689
PA14_06800	133.642539727985	-2.65546783281058	0.637628146180196	-4.1646025959151	3.11895352170377e-05	0.000150349554379566
PA14_06790	585.798675604743	-2.65679135334683	0.646637116447171	-4.108627985885	3.98016611708142e-05	0.000187521488523448
PA14_06840	6373.22437483988	-3.30922461982272	0.827797902417723	-3.99762382842185	6.3981522344082e-05	0.000286173685511366
PA14_06770	2585.69684516946	-1.87382551647248	0.488463468257548	-3.83616306692661	0.00012497144674501	0.000513880619783186
PA14_06670	2283.88101183922	-1.88337715655127	0.527716066550767	-3.56892138771009	0.000358453953612248	0.00129836522166077
PA14_58030	89072.8204094378	-2.12942397466552	0.598977900277523	-3.55509606227359	0.000377841017162005	0.00135224222046234
PA14_20180	313.106926445009	-1.59978861630037	0.46342778291862	-3.45207748707914	0.000556287947942968	0.00188491055849513
PA14_06680	452.629623986535	-1.90777344468598	0.554393699652572	-3.44118889857793	0.000579164050313569	0.0019499526777744
PA14_06720	3758.45283568046	-1.97493541037737	0.575551098663338	-3.43138153148168	0.000600515359313971	0.00201138132993208
PA14_06710	1004.07434617553	-1.96688377379363	0.578865726640035	-3.39782385322793	0.000679241395723512	0.00223524497700544
PA14_06740	1921.47019044228	-2.37039341846473	0.703575602546756	-3.3690671050624	0.000754230638760822	0.00244474758770749
PA14_58040	9004.12307946017	-2.15287363091923	0.639266804990907	-3.36772316990533	0.000757916572189691	0.00245532950679351
PA14_06690	691.066682673396	-1.95815740327639	0.588255458245459	-3.32875347917183	0.000872355824359552	0.0027645947495201
PA14_58000	46199.9963273087	-1.85050004403175	0.558521504063825	-3.31321181112533	0.000922311027699037	0.00290239129018898
PA14_20190	716.069405083171	-1.6619944643404	0.504566887195405	-3.293903160349	0.000988065330418858	0.0030777363686163
PA14_10360	75992.9523435706	-1.71681662533137	0.528012356028984	-3.25147054936935	0.00114809669405662	0.00349770388550024
PA14_06660	1245.51745704004	-1.83658737322188	0.565680597511407	-3.2466861711389	0.00116757057288821	0.00354406317645441
PA14_06730	909.79376764123	-2.04759696098575	0.63389092170458	-3.23020395288137	0.00123701940295576	0.00373347958592759
PA14_06830	9773.87706500962	-3.27486569390706	1.01497487738908	-3.22654852535002	0.00125292984553556	0.00377563347455081
PA14_06700	976.793088283533	-1.96439188145535	0.618644171248472	-3.17531785273441	0.00149672454762181	0.00440996494617792
PA14_60480	12682.6530709578	-1.70700558060918	0.558043212483377	-3.05891289854194	0.0022214172612156	0.00619445923366724
PA14_06750	19714.9386120867	-2.16869159803393	0.716369481597838	-3.02733666598518	0.0024671900649955	0.00678244514094046
PA14_06810	2650.92742640604	-2.97964093727794	0.988568067263556	-3.01409790175182	0.00257744618393449	0.00703247020597857
PA14_57990	17449.2236546571	-1.59542989311325	0.535455113139986	-2.97957728661404	0.00288646403799217	0.00778810759880481
PA14_20200	2965.53788848042	-2.26302767680734	0.762115621638158	-2.9694020337006	0.00298379936521256	0.00800994136363832
PA14_06860	2442.33112939783	-1.85968737168392	0.66622538071316	-2.79137875187706	0.00524840172389708	0.0130271231886168
PA14_71110	212.894998823184	-1.52377773602189	0.548093296401371	-2.78014299030218	0.00543349675232235	0.0133865174588351
PA14_20230	1547.0344909199	-1.74712755989276	0.66425706426509	-2.63019793673661	0.00853351668899295	0.0197197998665547
