group	file_id	file_name	metric	value	status
animals	679771at2759	679771at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7053	ok
animals	1010730at2759	1010730at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6406	ok
animals	1173229at2759	1173229at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.667	ok
animals	1525971at2759	1525971at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4271	ok
animals	296129at2759	296129at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3148	ok
animals	1003258at2759	1003258at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7796	ok
animals	453044at2759	453044at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5241	ok
animals	331411at2759	331411at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2759	ok
animals	975158at2759	975158at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3313	ok
animals	355408at2759	355408at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.0601	ok
animals	1138059at2759	1138059at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.308	ok
animals	1488235at2759	1488235at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3457	ok
animals	1441854at2759	1441854at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3738	ok
animals	1538526at2759	1538526at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4206	ok
animals	1269649at2759	1269649at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2824	ok
animals	1264469at2759	1264469at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7451	ok
animals	1194691at2759	1194691at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2947	ok
animals	1342242at2759	1342242at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8363	ok
animals	1291729at2759	1291729at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6487	ok
animals	721605at2759	721605at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.593	ok
animals	974865at2759	974865at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4851	ok
animals	320059at2759	320059at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.1195	ok
animals	891751at2759	891751at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9559	ok
animals	176625at2759	176625at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8489	ok
animals	1421503at2759	1421503at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2176	ok
animals	290630at2759	290630at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4996	ok
animals	720340at2759	720340at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4776	ok
animals	621827at2759	621827at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7096	ok
animals	1552706at2759	1552706at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3247	ok
animals	1217666at2759	1217666at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2363	ok
animals	1382842at2759	1382842at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4507	ok
animals	570797at2759	570797at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0081	ok
animals	1249159at2759	1249159at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4045	ok
animals	1079827at2759	1079827at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.1234	ok
animals	418107at2759	418107at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3545	ok
animals	1284731at2759	1284731at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.536	ok
animals	981902at2759	981902at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4459	ok
animals	673132at2759	673132at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.407	ok
animals	100698at2759	100698at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2352	ok
animals	664730at2759	664730at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2673	ok
animals	1370285at2759	1370285at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6442	ok
animals	814241at2759	814241at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3098	ok
animals	1432328at2759	1432328at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2896	ok
animals	1251252at2759	1251252at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4104	ok
animals	1161199at2759	1161199at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5114	ok
animals	1620056at2759	1620056at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.452	ok
animals	396755at2759	396755at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4549	ok
animals	1304061at2759	1304061at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2106	ok
animals	1545004at2759	1545004at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2089	ok
animals	836599at2759	836599at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.339	ok
animals	1423847at2759	1423847at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3491	ok
animals	1405073at2759	1405073at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.1694	ok
animals	1526152at2759	1526152at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6259	ok
animals	1633672at2759	1633672at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.1286	ok
animals	1504863at2759	1504863at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3528	ok
animals	341721at2759	341721at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7298	ok
animals	1200489at2759	1200489at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6317	ok
animals	390348at2759	390348at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.1151	ok
animals	1346432at2759	1346432at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.526	ok
animals	1455730at2759	1455730at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2263	ok
animals	1094121at2759	1094121at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3762	ok
animals	1346165at2759	1346165at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7223	ok
animals	1338131at2759	1338131at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.1919	ok
animals	1287094at2759	1287094at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4898	ok
animals	306227at2759	306227at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5864	ok
animals	1260807at2759	1260807at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5344	ok
animals	1065019at2759	1065019at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5413	ok
animals	1355894at2759	1355894at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.1935	ok
animals	1434266at2759	1434266at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7144	ok
animals	491869at2759	491869at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6577	ok
