group	file_id	file_name	metric	value	status
archive	1567796at2759	1567796at2759.faa.mafft	relative_composition_variability	0.4339	ok
archive	1003258at2759	1003258at2759.faa.mafft	relative_composition_variability	0.3038	ok
archive	418107at2759	418107at2759.faa.mafft	relative_composition_variability	0.1403	ok
archive	1525971at2759	1525971at2759.faa.mafft	relative_composition_variability	0.2806	ok
archive	604979at2759	604979at2759.faa.mafft	relative_composition_variability	0.1984	ok
archive	1076134at2759	1076134at2759.faa.mafft	relative_composition_variability	0.1535	ok
archive	817008at2759	817008at2759.faa.mafft	relative_composition_variability	0.1232	ok
archive	814241at2759	814241at2759.faa.mafft	relative_composition_variability	0.2282	ok
archive	1018517at2759	1018517at2759.faa.mafft	relative_composition_variability	0.1193	ok
archive	176625at2759	176625at2759.faa.mafft	relative_composition_variability	0.174	ok
archive	836599at2759	836599at2759.faa.mafft	relative_composition_variability	0.1806	ok
archive	396755at2759	396755at2759.faa.mafft	relative_composition_variability	0.1937	ok
archive	1259741at2759	1259741at2759.faa.mafft	relative_composition_variability	0.1394	ok
archive	551907at2759	551907at2759.faa.mafft	relative_composition_variability	0.1728	ok
archive	1426075at2759	1426075at2759.faa.mafft	relative_composition_variability	0.2808	ok
archive	325552at2759	325552at2759.faa.mafft	relative_composition_variability	0.1435	ok
archive	1025450at2759	1025450at2759.faa.mafft	relative_composition_variability	0.1948	ok
archive	1379600at2759	1379600at2759.faa.mafft	relative_composition_variability	0.1881	ok
archive	937275at2759	937275at2759.faa.mafft	relative_composition_variability	0.2283	ok
archive	1421503at2759	1421503at2759.faa.mafft	relative_composition_variability	0.2406	ok
archive	625387at2759	625387at2759.faa.mafft	relative_composition_variability	0.3087	ok
archive	1038775at2759	1038775at2759.faa.mafft	relative_composition_variability	0.1632	ok
archive	1257440at2759	1257440at2759.faa.mafft	relative_composition_variability	0.1728	ok
archive	1200489at2759	1200489at2759.faa.mafft	relative_composition_variability	0.2358	ok
archive	919955at2759	919955at2759.faa.mafft	relative_composition_variability	0.1624	ok
archive	1428265at2759	1428265at2759.faa.mafft	relative_composition_variability	0.2343	ok
archive	1087488at2759	1087488at2759.faa.mafft	relative_composition_variability	0.1979	ok
archive	1266231at2759	1266231at2759.faa.mafft	relative_composition_variability	0.2153	ok
archive	1222562at2759	1222562at2759.faa.mafft	relative_composition_variability	0.22	ok
archive	774318at2759	774318at2759.faa.mafft	relative_composition_variability	0.454	ok
archive	1324510at2759	1324510at2759.faa.mafft	relative_composition_variability	0.1864	ok
archive	1014314at2759	1014314at2759.faa.mafft	relative_composition_variability	0.226	ok
archive	708105at2759	708105at2759.faa.mafft	relative_composition_variability	0.1818	ok
archive	734341at2759	734341at2759.faa.mafft	relative_composition_variability	0.2564	ok
archive	330169at2759	330169at2759.faa.mafft	relative_composition_variability	0.2068	ok
archive	973442at2759	973442at2759.faa.mafft	relative_composition_variability	0.2873	ok
archive	383503at2759	383503at2759.faa.mafft	relative_composition_variability	0.1552	ok
archive	450058at2759	450058at2759.faa.mafft	relative_composition_variability	0.3354	ok
archive	869548at2759	869548at2759.faa.mafft	relative_composition_variability	0.228	ok
archive	1108845at2759	1108845at2759.faa.mafft	relative_composition_variability	0.1159	ok
archive	946128at2759	946128at2759.faa.mafft	relative_composition_variability	0.1761	ok
archive	751335at2759	751335at2759.faa.mafft	relative_composition_variability	0.1812	ok
archive	39650at2759	39650at2759.faa.mafft	relative_composition_variability	0.0975	ok
archive	687505at2759	687505at2759.faa.mafft	relative_composition_variability	0.1637	ok
archive	1182451at2759	1182451at2759.faa.mafft	relative_composition_variability	0.2031	ok
archive	1575179at2759	1575179at2759.faa.mafft	relative_composition_variability	0.4029	ok
archive	1193442at2759	1193442at2759.faa.mafft	relative_composition_variability	0.1513	ok
archive	911863at2759	911863at2759.faa.mafft	relative_composition_variability	0.2126	ok
archive	924753at2759	924753at2759.faa.mafft	relative_composition_variability	0.1844	ok
archive	375960at2759	375960at2759.faa.mafft	relative_composition_variability	0.2064	ok
archive	1545004at2759	1545004at2759.faa.mafft	relative_composition_variability	0.1474	ok
archive	1085752at2759	1085752at2759.faa.mafft	relative_composition_variability	0.2321	ok
archive	996662at2759	996662at2759.faa.mafft	relative_composition_variability	0.1729	ok
archive	1377237at2759	1377237at2759.faa.mafft	relative_composition_variability	0.404	ok
archive	390348at2759	390348at2759.faa.mafft	relative_composition_variability	0.1045	ok
archive	491869at2759	491869at2759.faa.mafft	relative_composition_variability	0.3876	ok
archive	931188at2759	931188at2759.faa.mafft	relative_composition_variability	0.1991	ok
archive	1552706at2759	1552706at2759.faa.mafft	relative_composition_variability	0.3308	ok
archive	1526152at2759	1526152at2759.faa.mafft	relative_composition_variability	0.1511	ok
archive	320059at2759	320059at2759.faa.mafft	relative_composition_variability	0.0752	ok
archive	1228942at2759	1228942at2759.faa.mafft	relative_composition_variability	0.1425	ok
archive	1488436at2759	1488436at2759.faa.mafft	relative_composition_variability	0.1944	ok
archive	721605at2759	721605at2759.faa.mafft	relative_composition_variability	0.1239	ok
archive	917326at2759	917326at2759.faa.mafft	relative_composition_variability	0.149	ok
archive	570797at2759	570797at2759.faa.mafft	relative_composition_variability	0.2506	ok
archive	1576404at2759	1576404at2759.faa.mafft	relative_composition_variability	0.3146	ok
archive	1395649at2759	1395649at2759.faa.mafft	relative_composition_variability	0.2151	ok
archive	673132at2759	673132at2759.faa.mafft	relative_composition_variability	0.1676	ok
archive	1309031at2759	1309031at2759.faa.mafft	relative_composition_variability	0.235	ok
archive	1364586at2759	1364586at2759.faa.mafft	relative_composition_variability	0.1877	ok
archive	1275837at2759	1275837at2759.faa.mafft	relative_composition_variability	0.1373	ok
archive	1623701at2759	1623701at2759.faa.mafft	relative_composition_variability	0.2016	ok
archive	975557at2759	975557at2759.faa.mafft	relative_composition_variability	0.155	ok
archive	901894at2759	901894at2759.faa.mafft	relative_composition_variability	0.2097	ok
archive	1264469at2759	1264469at2759.faa.mafft	relative_composition_variability	0.2086	ok
archive	179362at2759	179362at2759.faa.mafft	relative_composition_variability	0.1235	ok
archive	1079827at2759	1079827at2759.faa.mafft	relative_composition_variability	0.0944	ok
archive	1588798at2759	1588798at2759.faa.mafft	relative_composition_variability	0.2356	ok
archive	801857at2759	801857at2759.faa.mafft	relative_composition_variability	0.2768	ok
archive	1558822at2759	1558822at2759.faa.mafft	relative_composition_variability	0.2414	ok
archive	1115196at2759	1115196at2759.faa.mafft	relative_composition_variability	0.173	ok
archive	457861at2759	457861at2759.faa.mafft	relative_composition_variability	0.3222	ok
archive	858842at2759	858842at2759.faa.mafft	relative_composition_variability	0.2682	ok
archive	83779at2759	83779at2759.faa.mafft	relative_composition_variability	0.2041	ok
archive	299766at2759	299766at2759.faa.mafft	relative_composition_variability	0.2401	ok
archive	887370at2759	887370at2759.faa.mafft	relative_composition_variability	0.1812	ok
archive	345441at2759	345441at2759.faa.mafft	relative_composition_variability	0.1046	ok
archive	1323575at2759	1323575at2759.faa.mafft	relative_composition_variability	0.2267	ok
archive	1269244at2759	1269244at2759.faa.mafft	relative_composition_variability	0.2206	ok
archive	898782at2759	898782at2759.faa.mafft	relative_composition_variability	0.1843	ok
archive	271586at2759	271586at2759.faa.mafft	relative_composition_variability	0.1564	ok
archive	1030907at2759	1030907at2759.faa.mafft	relative_composition_variability	0.2158	ok
archive	1445102at2759	1445102at2759.faa.mafft	relative_composition_variability	0.19	ok
archive	923657at2759	923657at2759.faa.mafft	relative_composition_variability	0.1981	ok
archive	939345at2759	939345at2759.faa.mafft	relative_composition_variability	0.3601	ok
archive	392369at2759	392369at2759.faa.mafft	relative_composition_variability	0.0904	ok
archive	974865at2759	974865at2759.faa.mafft	relative_composition_variability	0.1887	ok
archive	1380409at2759	1380409at2759.faa.mafft	relative_composition_variability	0.1401	ok
archive	582756at2759	582756at2759.faa.mafft	relative_composition_variability	0.2504	ok
archive	1346165at2759	1346165at2759.faa.mafft	relative_composition_variability	0.1654	ok
archive	1220881at2759	1220881at2759.faa.mafft	relative_composition_variability	0.2411	ok
archive	975158at2759	975158at2759.faa.mafft	relative_composition_variability	0.1898	ok
archive	674160at2759	674160at2759.faa.mafft	relative_composition_variability	0.1565	ok
archive	1442062at2759	1442062at2759.faa.mafft	relative_composition_variability	0.2955	ok
archive	1474000at2759	1474000at2759.faa.mafft	relative_composition_variability	0.2739	ok
archive	1620056at2759	1620056at2759.faa.mafft	relative_composition_variability	0.247	ok
archive	1312453at2759	1312453at2759.faa.mafft	relative_composition_variability	0.1768	ok
archive	720340at2759	720340at2759.faa.mafft	relative_composition_variability	0.2001	ok
archive	453044at2759	453044at2759.faa.mafft	relative_composition_variability	0.1118	ok
archive	1398309at2759	1398309at2759.faa.mafft	relative_composition_variability	0.2156	ok
archive	664730at2759	664730at2759.faa.mafft	relative_composition_variability	0.0843	ok
archive	1173229at2759	1173229at2759.faa.mafft	relative_composition_variability	0.2171	ok
archive	734666at2759	734666at2759.faa.mafft	relative_composition_variability	0.1019	ok
archive	1322642at2759	1322642at2759.faa.mafft	relative_composition_variability	0.3964	ok
archive	1178688at2759	1178688at2759.faa.mafft	relative_composition_variability	0.1806	ok
archive	97116at2759	97116at2759.faa.mafft	relative_composition_variability	0.1148	ok
archive	341721at2759	341721at2759.faa.mafft	relative_composition_variability	0.2272	ok
archive	324863at2759	324863at2759.faa.mafft	relative_composition_variability	0.1501	ok
archive	1370285at2759	1370285at2759.faa.mafft	relative_composition_variability	0.2229	ok
archive	598949at2759	598949at2759.faa.mafft	relative_composition_variability	0.1778	ok
archive	1217666at2759	1217666at2759.faa.mafft	relative_composition_variability	0.1812	ok
archive	1284731at2759	1284731at2759.faa.mafft	relative_composition_variability	0.2218	ok
archive	1342242at2759	1342242at2759.faa.mafft	relative_composition_variability	0.2345	ok
archive	1322299at2759	1322299at2759.faa.mafft	relative_composition_variability	0.2257	ok
archive	1404162at2759	1404162at2759.faa.mafft	relative_composition_variability	0.2529	ok
archive	1096688at2759	1096688at2759.faa.mafft	relative_composition_variability	0.1325	ok
archive	1455730at2759	1455730at2759.faa.mafft	relative_composition_variability	0.0977	ok
archive	671846at2759	671846at2759.faa.mafft	relative_composition_variability	0.168	ok
archive	270107at2759	270107at2759.faa.mafft	relative_composition_variability	0.1533	ok
archive	937686at2759	937686at2759.faa.mafft	relative_composition_variability	0.1657	ok
archive	1441854at2759	1441854at2759.faa.mafft	relative_composition_variability	0.1609	ok
archive	779909at2759	779909at2759.faa.mafft	relative_composition_variability	0.1533	ok
archive	355408at2759	355408at2759.faa.mafft	relative_composition_variability	0.1388	ok
archive	100698at2759	100698at2759.faa.mafft	relative_composition_variability	0.088	ok
archive	1090038at2759	1090038at2759.faa.mafft	relative_composition_variability	0.2333	ok
archive	956854at2759	956854at2759.faa.mafft	relative_composition_variability	0.1829	ok
archive	87842at2759	87842at2759.faa.mafft	relative_composition_variability	0.2315	ok
archive	1423847at2759	1423847at2759.faa.mafft	relative_composition_variability	0.1902	ok
archive	1348942at2759	1348942at2759.faa.mafft	relative_composition_variability	0.2423	ok
archive	671536at2759	671536at2759.faa.mafft	relative_composition_variability	0.1447	ok
archive	1513531at2759	1513531at2759.faa.mafft	relative_composition_variability	0.2574	ok
archive	1450538at2759	1450538at2759.faa.mafft	relative_composition_variability	0.2848	ok
archive	1053181at2759	1053181at2759.faa.mafft	relative_composition_variability	0.1609	ok
archive	1251252at2759	1251252at2759.faa.mafft	relative_composition_variability	0.2792	ok
archive	1304061at2759	1304061at2759.faa.mafft	relative_composition_variability	0.2169	ok
archive	1291729at2759	1291729at2759.faa.mafft	relative_composition_variability	0.2509	ok
archive	679771at2759	679771at2759.faa.mafft	relative_composition_variability	0.1422	ok
archive	759498at2759	759498at2759.faa.mafft	relative_composition_variability	0.1463	ok
archive	1197019at2759	1197019at2759.faa.mafft	relative_composition_variability	0.1782	ok
archive	464990at2759	464990at2759.faa.mafft	relative_composition_variability	0.136	ok
archive	1407446at2759	1407446at2759.faa.mafft	relative_composition_variability	0.2618	ok
archive	1019762at2759	1019762at2759.faa.mafft	relative_composition_variability	0.2398	ok
archive	679187at2759	679187at2759.faa.mafft	relative_composition_variability	0.1684	ok
archive	549762at2759	549762at2759.faa.mafft	relative_composition_variability	0.1359	ok
archive	1538526at2759	1538526at2759.faa.mafft	relative_composition_variability	0.2713	ok
archive	1106766at2759	1106766at2759.faa.mafft	relative_composition_variability	0.1461	ok
archive	866359at2759	866359at2759.faa.mafft	relative_composition_variability	0.1274	ok
archive	674169at2759	674169at2759.faa.mafft	relative_composition_variability	0.2391	ok
archive	1617752at2759	1617752at2759.faa.mafft	relative_composition_variability	0.2224	ok
archive	1339553at2759	1339553at2759.faa.mafft	relative_composition_variability	0.2059	ok
archive	1010730at2759	1010730at2759.faa.mafft	relative_composition_variability	0.2409	ok
archive	261328at2759	261328at2759.faa.mafft	relative_composition_variability	0.1922	ok
archive	1479417at2759	1479417at2759.faa.mafft	relative_composition_variability	0.1077	ok
archive	388820at2759	388820at2759.faa.mafft	relative_composition_variability	0.1333	ok
archive	1358374at2759	1358374at2759.faa.mafft	relative_composition_variability	0.1538	ok
archive	1346432at2759	1346432at2759.faa.mafft	relative_composition_variability	0.2242	ok
archive	655400at2759	655400at2759.faa.mafft	relative_composition_variability	0.3016	ok
archive	245208at2759	245208at2759.faa.mafft	relative_composition_variability	0.1229	ok
archive	1633672at2759	1633672at2759.faa.mafft	relative_composition_variability	0.2256	ok
archive	426305at2759	426305at2759.faa.mafft	relative_composition_variability	0.12	ok
archive	1233814at2759	1233814at2759.faa.mafft	relative_composition_variability	0.2346	ok
archive	719531at2759	719531at2759.faa.mafft	relative_composition_variability	0.1397	ok
