>Log2FC2, padj<0.05	log2FoldChange	pvalue	padj
Srgn	4.25605957223667	1.98559675702334e-46	7.91440816469894e-44
Ucp2	2.9001534873831	2.20677870166717e-46	8.66473541862062e-44
Gm7694	5.33289611454278	7.63543583774946e-46	2.91109290700978e-43
Tnip1	2.42890917318322	4.76077202627692e-45	1.66988839593689e-42
Nudt4	2.57265075510436	1.24289823051719e-44	4.1919133013097e-42
Rnf150	3.28127339616511	1.30103420886502e-44	4.33244391552052e-42
Enpp2	4.52270646089332	4.78610508497425e-44	1.55442057370886e-41
Nxph1	5.149788436641	2.14934933774913e-43	6.81240156965861e-41
Birc2	2.2013863637938	2.59982332083775e-43	8.14208953586652e-41
Extl1	7.32562574978817	3.1672674087081e-43	9.802506320104e-41
Ctsc	3.22116560090615	4.23646829404024e-43	1.26646331149224e-40
C3	2.38956473263861	6.16903692497857e-43	1.80320949317124e-40
Ahr	4.06327331905778	8.67299932441181e-43	2.45333971212152e-40
Traf2	2.13667645802782	1.11236421414458e-42	3.08031214542121e-40
Spic	5.94372873123331	2.10749706559489e-42	5.60019447521262e-40
Chrdl1	3.18586088458097	6.55870454941892e-42	1.69156706452513e-39
Pkig	2.36710292710227	7.87114131108428e-42	2.01035062592907e-39
Apoe	4.15093059538105	1.30121812071731e-41	3.22935331148211e-39
Il7	4.87106020539933	1.70588912715293e-41	4.19409581944038e-39
Dnajc6	6.81686377133829	3.82751319632175e-41	9.15367178687601e-39
H2-Q7	3.88428667338645	7.18245549179028e-41	1.68704336270113e-38
Cfb	2.03767402294602	1.82636038133886e-39	3.97074897122986e-37
Ninl	3.52639314096055	2.25188265773035e-39	4.85576041614036e-37
Slamf8	6.59953777174004	9.42551452853816e-39	1.98365608561803e-36
Ccl19	8.06935680116762	4.69903441756228e-38	9.6576170642821e-36
Csf2rb	9.0491251252742	1.68753485504438e-37	3.36318025997368e-35
Tec	4.19243193114776	2.75770063653137e-37	5.45464892069404e-35
Trarg1	3.93163358762482	2.91111672358262e-37	5.71513042143941e-35
Usp18	3.13659666818011	4.13639099812989e-37	8.06044725835578e-35
Spns2	5.70177632355087	5.58801818370991e-37	1.08091172322689e-34
Arhgdib	2.47568228079999	6.77494127617168e-37	1.30093708140327e-34
Ptprf	2.78056134181874	8.56643010421785e-37	1.63302229530188e-34
Kctd12	3.05906225136677	1.04548110451871e-36	1.97866700838659e-34
Il33	2.97209268777431	2.26361098262352e-36	4.25348672284836e-34
Mgat3	3.34171328240121	1.05739554126203e-35	1.93172947944308e-33
Nr2f2	2.15335018940775	1.779032234693e-35	3.18441999524148e-33
Fam180a	3.70671355737619	3.30906442709614e-35	5.8034371922412e-33
Zmynd15	4.38344830204756	1.17481770657195e-34	2.0199953860646e-32
Ptn	3.63477944862438	2.42812544628004e-34	4.12107716872832e-32
Abcc9	3.87864775532485	7.6349395051906e-34	1.27931435390477e-31
Actn1	2.5392195277548	3.40096950555871e-33	5.52279659152672e-31
Colec11	4.57005302477221	3.43394738776076e-33	5.54213827790321e-31
Icosl	2.48956644294384	4.47144370398505e-33	7.1725774098009e-31
F11r	3.21031027106421	6.70505457274252e-33	1.05622677033016e-30
Pawr	3.52201796304665	2.01370685829421e-32	3.13459090657668e-30
Ddit4l	5.6104453329369	2.06608621296334e-32	3.1972076473192e-30
Slc1a3	3.02393388641808	2.50673785898964e-32	3.83399725909538e-30
Serpinb8	2.51103561299065	8.36763776089859e-32	1.2507241282725e-29
AU020206	2.81484138997588	8.74732504070621e-32	1.30008971664327e-29
Tspan7	2.7789405354815	1.11412402500094e-31	1.64658768121909e-29
Ephb6	2.4859767505302	1.24243314198557e-31	1.81581603701191e-29
C4b	3.07394003010147	2.04532350341474e-31	2.94023636089244e-29
Slc15a3	6.47212567621223	2.90787202727207e-31	4.09076948777787e-29
Btc	3.32128132733766	6.91807793352635e-31	9.62930561890358e-29
Hcar2	5.86161618380844	4.44965117442237e-30	6.03386461059429e-28
Des	3.87632808702614	5.85041456762737e-30	7.89265928361914e-28
Serpina3g	6.35883018382448	8.30722783089525e-30	1.10933118044346e-27
Enpp4	2.0210919295912	3.00213907185329e-29	3.81532717696834e-27
C1s2	4.79352462373562	5.68923775386929e-29	7.12698940909712e-27
Pcdh15	5.98900254158335	8.05868592558967e-29	1.00473862864686e-26
Gbp8	4.00139224845982	8.55039069381472e-29	1.06101475463294e-26
Cd82	2.30581971603116	8.81203950055295e-29	1.08834893493449e-26
Mylk	2.44059539056452	1.24033872513771e-28	1.52474723561672e-26
Sncaip	3.45956363138867	1.63040421314524e-28	1.98569646459315e-26
Lag3	3.38804281717722	3.96446521485924e-28	4.71914870621276e-26
Nfkbie	2.75345216217013	7.55838499869063e-28	8.83726374046908e-26
Slco2a1	3.424003665663	9.00007798271431e-28	1.04763297120029e-25
Nos1ap	5.25858895701934	9.70285473375678e-28	1.1195306994778e-25
Rasa3	2.05057575845383	2.12778099041919e-27	2.42318331233582e-25
Fmod	2.90293035438283	2.64756856202274e-27	3.00213733453156e-25
Slc2a1	2.41573232473852	3.92029584429675e-27	4.40731721264592e-25
Rgs5	5.98825527043804	4.96859190195525e-27	5.56207434743561e-25
Dclk1	2.55630391398826	6.65521107143474e-27	7.35624527967368e-25
Pear1	2.08437436258492	7.23032300230508e-27	7.95849821011045e-25
Gm2564	5.48917624291206	4.78559448584503e-26	5.05600940317772e-24
Tuba8	8.15261974113809	8.43926171001752e-26	8.74061644903271e-24
H2-Q6	3.6233763643686	8.5935367709087e-26	8.86549693459981e-24
Gm4951	2.16077195911549	1.1910839364856e-25	1.21921576331232e-23
Fas	2.02869589028972	2.08848684150065e-25	2.07327635242858e-23
Epas1	2.94926997817798	2.26358819242599e-25	2.23865468338912e-23
Lifr	2.30978369096564	2.55532689271737e-25	2.50832031965358e-23
Cxcl12	4.05835667821086	4.9952940751901e-25	4.86708152726022e-23
Stmn2	6.30989639674923	7.36196418800179e-25	7.06545640974123e-23
Trim65	2.33327925905267	7.38586882836827e-25	7.06545640974123e-23
Ntrk1	3.1057320737402	1.75804835737375e-24	1.66363230710185e-22
Prkcb	6.73911998299214	2.44467063592162e-24	2.28868150957972e-22
Itga1	3.08441239573231	2.8603269838814e-24	2.6537021720609e-22
AI606473	7.09575964343911	3.32535586221594e-24	3.0694784795549e-22
Rapgef5	4.19355845332604	4.51995234662034e-24	4.14307966489691e-22
Foxs1	2.52254356312377	6.21944830570859e-24	5.62250950440811e-22
Wdr86	3.75348954765249	1.19249360814823e-23	1.05982869424174e-21
Cyp2e1	5.28691236806029	1.58239241868173e-23	1.38759991194201e-21
Akr1c13	4.16587755419993	3.05725753270094e-23	2.61978090921054e-21
Gm10309	7.00329751990426	3.07826168769322e-23	2.62921526682291e-21
Tgm1	5.42614014581453	3.51326989331583e-23	2.98140616398257e-21
Sostdc1	8.77519584601107	4.65036034270128e-23	3.93366654454799e-21
Ccl9	5.09702840416565	5.80584908015153e-23	4.8796955831165e-21
H2-M2	8.69083931126423	9.20774587403075e-23	7.6654484401306e-21
Exoc3l4	2.59308382887833	1.10263990250776e-22	9.12174462744393e-21
Abcb1b	2.80676057387532	1.38547413804575e-22	1.13191515992452e-20
Npy1r	3.18913703782728	3.86843521132319e-22	3.06526882844214e-20
Synpo2	3.9572196196879	6.5684320563323e-22	5.17352521275251e-20
Apobec1	2.72536723421751	8.01700147903458e-22	6.29561963907351e-20
H6pd	2.05743214964961	8.11706133818942e-22	6.35522418523063e-20
Parm1	3.97615441943267	1.02986328622764e-21	7.96841572670312e-20
Pla2g2d	6.09198940433644	1.29020771608967e-21	9.86671348464269e-20
Cd14	2.97050101886374	1.54095028672862e-21	1.17500809254985e-19
Paip1	2.03249901019639	1.5678182677987e-21	1.18860504815506e-19
Tmem51	2.73472731047687	2.52165169847546e-21	1.87923771194883e-19
Gpam	2.72813288895958	2.959092317253e-21	2.18665285365098e-19
Far2	3.85480514861467	4.06191219242829e-21	2.96002005668174e-19
Pard6b	3.44630044850414	4.11336578434872e-21	2.98100037710363e-19
Hpse	2.86346590731186	4.18032157815645e-21	3.01761672276312e-19
BC028528	2.27318729627968	4.90061581504436e-21	3.50327446321663e-19
9430078K24Rik	3.23654009302762	6.10315066026163e-21	4.30443926057648e-19
Lama5	4.99007613324867	6.542997585506e-21	4.59004366618417e-19
Ngfr	5.23138280364319	7.70349518335748e-21	5.38978318586663e-19
Gm15478	9.60453352619662	8.57030634521143e-21	5.96452510644119e-19
Syt13	5.21866562867481	1.32515797320173e-20	9.17392915816263e-19
Slc5a3	2.84825124480787	1.45784245771586e-20	1.00660004029215e-18
Iigp1	2.10981936812125	3.69475711158614e-20	2.42388965921438e-18
Ankrd29	2.60964234019656	4.21134087174234e-20	2.75591403763497e-18
Tgfbi	2.10948674290984	4.47683262869038e-20	2.91514940502371e-18
Slc7a11	5.8486098543871	9.74741942250367e-20	6.22391657154864e-18
Piezo2	2.86412624416458	1.32724050381494e-19	8.31326569853799e-18
Prodh	2.48150124193597	1.48767072331524e-19	9.27397007541565e-18
Vtn	4.84764105624975	1.88143779745282e-19	1.15913311797638e-17
Gm44220	2.66976455674525	1.9865084397361e-19	1.21816031524796e-17
Slc7a7	2.30200112246058	2.25066135922343e-19	1.37055899021043e-17
Dsc3	11.4338176184892	3.00437379843782e-19	1.8003658659568e-17
Igfbp3	3.54783178640419	3.24908636494724e-19	1.93817947851853e-17
Ngb	3.39502189569026	8.34587286931266e-19	4.84668603913925e-17
Map3k14	2.05680500980353	1.24588437125441e-18	7.17187749553385e-17
Ager	3.94389361714556	1.44894803443767e-18	8.25053591817136e-17
Tagln	3.20462111657206	1.52652926452659e-18	8.65482874178901e-17
Myo5b	4.62910628783167	1.91188828012111e-18	1.07931427006751e-16
Fndc7	2.53810199870179	2.27593824293255e-18	1.28207938665581e-16
Cd72	5.76452240749547	3.42582242754175e-18	1.90938793646909e-16
Slc22a3	7.06741252792225	3.83443023476183e-18	2.11916714676217e-16
Tbx18	3.67228282550223	4.89514370544423e-18	2.68844562545139e-16
Pik3r5	4.72531501880242	7.36370519564084e-18	3.96149269083279e-16
Ly6k	5.18499459407127	7.92519087944698e-18	4.25485707072677e-16
Gbp4	2.11738727882276	8.11489903627206e-18	4.33899692982132e-16
Gucy1a1	2.4686133366116	8.38833619121193e-18	4.47610466901039e-16
Gm8773	3.60999484676054	9.47735682258885e-18	5.03678436225949e-16
Tifa	3.76091425246387	1.22457461112642e-17	6.45588863625306e-16
Nr2f1	4.27955837729976	2.0090957828464e-17	1.04453127982886e-15
Hoxd8	3.83077280988839	2.33084874353712e-17	1.19995377487732e-15
Dsg2	3.51309497233436	2.8294187020387e-17	1.44251003477776e-15
Cdh2	4.1187903369819	3.76879018766142e-17	1.90664545128479e-15
Serpina3i	4.50755765930015	4.23460836808106e-17	2.13819275123049e-15
Arhgap15	2.84886457503074	4.78029907003491e-17	2.40449957237875e-15
Shisa3	5.29857073684637	5.60127161329071e-17	2.77500286875402e-15
Gcnt2	2.12088845497821	5.86807287542921e-17	2.89627379238117e-15
Slc11a1	2.92083751566459	9.29260076347025e-17	4.53544430954753e-15
Ppm1h	2.92902078605345	1.28008756695924e-16	6.16763070036571e-15
Pgf	2.80712484457566	1.88473363093798e-16	8.94976310994322e-15
Serpina3f	5.91691220526519	1.89047032294309e-16	8.96082933075023e-15
Gfra2	2.64866394396641	2.29662209946712e-16	1.08274619302296e-14
Timd4	7.90024444179298	2.37084792681235e-16	1.11574054401883e-14
Ogfrl1	2.21465425185436	2.55715476220937e-16	1.20126911302575e-14
Mrvi1	2.54686806984079	2.75325756018743e-16	1.28878908604716e-14
Rai14	2.18301373576525	3.04854938159224e-16	1.42195369825438e-14
Cyp2c23	3.36499159585257	3.1712756104182e-16	1.47657960147384e-14
Vangl2	2.31544940577629	4.01213022192993e-16	1.86150105376209e-14
Ch25h	3.64121142690485	6.35174153979086e-16	2.90600460325701e-14
Nlgn3	2.45662569325099	1.40502640672401e-15	6.25415053835676e-14
Rhbdl3	2.13649610900643	1.57207844359947e-15	6.97414293689227e-14
Rhbdf2	2.57880022247839	2.06877317087577e-15	9.14675895903007e-14
Kirrel3	5.97200840833267	2.705342285698e-15	1.19012440651935e-13
Gpr88	3.1849314198742	3.08954748418092e-15	1.35235816416552e-13
Ets1	2.17337674632511	3.28523940009646e-15	1.43562778900893e-13
Cdca7l	3.20309722724006	3.36063777242477e-15	1.46614092668621e-13
Aldh3a1	5.18275054601405	3.59566562967862e-15	1.56349050776786e-13
Epb41	2.44821431041105	6.50165637183027e-15	2.74982434362924e-13
H2-DMb1	2.48506691344634	7.95661554120009e-15	3.34903496067761e-13
Slc36a2	2.87165313928945	1.06158388130212e-14	4.41884290592007e-13
Nckap5	2.46500042065115	1.07974406408333e-14	4.48733445400319e-13
Ccl21a	11.3671820983027	1.5335043249374e-14	6.26426991865344e-13
Notch3	3.40952675511674	2.10381539547255e-14	8.48850791544424e-13
Hoxc10	5.3965643519271	2.6746043127308e-14	1.06769067761774e-12
Tor4a	2.05290108802757	2.94981093946779e-14	1.17221565535618e-12
Hs3st3b1	4.5183506631391	4.4335328003063e-14	1.71267176766017e-12
Igfbp2	4.59295740769328	4.80620076076575e-14	1.84041809917707e-12
Ppm1l	2.33815661797368	4.86167467881391e-14	1.85895458976101e-12
Tenm3	3.00017582667034	5.10688304919841e-14	1.94705467210525e-12
Blnk	4.80499047854071	5.26755570078009e-14	2.00250849451477e-12
Pex11a	2.10432683188667	5.52471982965536e-14	2.09724104702372e-12
Gm13889	3.06191654704391	1.1242945169709e-13	4.11933368495173e-12
Atp10d	2.62710670523788	1.16934870851882e-13	4.25477959543631e-12
Alpk1	3.40088009014951	1.31595100340158e-13	4.75531909979195e-12
Chl1	4.9416498705858	2.26085732558679e-13	7.99413624518975e-12
Hcar1	4.28577076935583	2.35072569617307e-13	8.2674519905381e-12
Bmp3	2.16397691936126	2.91749023338825e-13	1.01791002081889e-11
Dsc2	8.54582259652092	3.52607296938368e-13	1.22053160007337e-11
Acta2	2.74344744375557	3.85616817270411e-13	1.32606818456637e-11
Thbs2	2.2530736280044	5.58687911636988e-13	1.89399521796833e-11
Nrxn1	3.94640677420121	5.79053120954257e-13	1.95798849009558e-11
Fam43a	2.06852965973137	7.20685461826006e-13	2.40903080613173e-11
Mme	3.47810442008471	8.13402353354938e-13	2.70520552587969e-11
Nrip2	2.43966664842161	9.56627998152828e-13	3.1575925655466e-11
Galnt18	3.12350277728072	1.20395799624059e-12	3.92472404053299e-11
Cyp26b1	4.16900053628428	1.21609735126719e-12	3.95449604694511e-11
Tnfaip3	2.73432600980144	1.36267955536428e-12	4.40934945423961e-11
Rgs17	3.28556868749551	1.41704709467028e-12	4.57851808409144e-11
Mpp2	2.25090271584877	1.49697845828346e-12	4.82610444878223e-11
Vegfa	2.50742915570705	1.67507486690992e-12	5.34598887511356e-11
Dram1	2.03245119821167	1.97933075175886e-12	6.25093086272752e-11
Pdlim3	3.19270527950733	2.3199260315714e-12	7.27417093117386e-11
Rasgrp2	2.60501084271153	3.74103609740049e-12	1.14303642989912e-10
Angpt2	4.08158807074148	3.92422325247163e-12	1.19346290292221e-10
Gm21541	8.40582219089958	4.63145579105935e-12	1.39404699651486e-10
Ttyh2	2.00907225155008	5.34132043581761e-12	1.59856788060357e-10
Ecscr	3.50633258852277	5.86923877451113e-12	1.75059029978531e-10
Rtn1	2.47030298162557	9.82837252293594e-12	2.85380790243792e-10
Fnbp1l	2.03998123099235	1.17430749794898e-11	3.36886666832538e-10
Cxcl5	4.66631580946502	1.33957131300468e-11	3.80562662324127e-10
Shmt1	2.21740729967162	1.45218616627716e-11	4.1006175026995e-10
Col23a1	3.12827662466805	1.46674532757531e-11	4.1356558770122e-10
Traf1	3.6463325779418	1.71970099197553e-11	4.81278446764896e-10
Sorcs1	3.026570511943	1.87849487984566e-11	5.24046286363731e-10
A830082K12Rik	2.06627640451461	1.95692407392734e-11	5.44770387437107e-10
Gpr176	4.30003854596569	2.04414750088135e-11	5.68450193506192e-10
Agtr2	3.22476564904411	2.08342774453618e-11	5.7815119910879e-10
Ndnf	2.52378412801295	2.09695829047021e-11	5.81292747601683e-10
Plxnb1	2.95331845412604	7.52179299548356e-11	1.94186269217062e-09
Vwa3a	3.68513801419359	8.22003245677048e-11	2.10970140331962e-09
Marcksl1	2.18737356800209	9.71246388424644e-11	2.46152010985425e-09
Zbtb7c	2.22594693926586	9.88735933750158e-11	2.5010265585736e-09
Pde1b	3.69768430457781	9.97275835026363e-11	2.51778650595379e-09
Adamts17	2.3965399486316	1.10599361078747e-10	2.773522070696e-09
Bid	2.19302175974386	1.16378554523596e-10	2.9047159713968e-09
Kcnma1	4.46977897953932	1.24262816824642e-10	3.09269812886079e-09
Thsd7a	2.0830010475403	1.30477079605137e-10	3.23511831590231e-09
Tdrkh	2.81222182976382	1.50674950832614e-10	3.71490715234637e-09
Cxcl9	3.96257953006721	1.63052205337885e-10	4.00879847273248e-09
Slc2a3	2.31013298247647	1.63831966987416e-10	4.02420873532955e-09
Lrrc4c	4.02220048224664	2.04094402133083e-10	4.94450178809659e-09
Nlrc5	3.11867326105515	2.33917440978399e-10	5.60443180311361e-09
Cxcl13	3.88166154247099	2.52202373590769e-10	6.0042423909976e-09
Acacb	2.67753449615978	2.62713623845586e-10	6.23192723399984e-09
Rbfox1	3.83665194269171	3.09022898612805e-10	7.24551282870504e-09
Msx1	2.26989570801246	3.30801725434308e-10	7.71489449556768e-09
Kazn	2.05553867181255	3.54950395312324e-10	8.24155344173107e-09
Emb	3.2921202163498	3.60459556180985e-10	8.34736755673696e-09
Mmp3	2.17858193427371	3.73323868801739e-10	8.60114945168794e-09
9130008F23Rik	2.23311179528664	3.83083779283093e-10	8.80083435658186e-09
Slc22a14	4.13174245798889	3.83487733849942e-10	8.80083435658186e-09
Tspan15	2.07742287995452	5.23401885780655e-10	1.17987432812611e-08
Rbm47	3.06916053361414	5.8357862167831e-10	1.30324302211301e-08
Tbx15	4.57177138905798	7.62521774831054e-10	1.67163836087338e-08
Unc5c	4.16497617615815	7.92346492941289e-10	1.72981404064784e-08
Ddah1	3.24150826668913	8.61217089829042e-10	1.8723998332341e-08
Hgf	2.26257479060537	8.67712802459583e-10	1.88340929820992e-08
C630043F03Rik	2.09610295828889	1.05129364290896e-09	2.25766382563314e-08
Pla2g5	5.84369509008542	1.36688319525539e-09	2.89496150109381e-08
Vcam1	2.55234013055877	1.43013701477196e-09	3.01221893095323e-08
Foxf1	2.63645453374845	1.4374029592809e-09	3.02510077198421e-08
Clec1a	3.86745815702465	1.57882493451522e-09	3.30160155423623e-08
Sh2d3c	2.44481201739946	1.74827222069592e-09	3.63859155932339e-08
Rap1gap2	2.09975389515204	2.71377087302443e-09	5.50009016615206e-08
Ltbp2	3.96261060662997	2.78495098457909e-09	5.63133785944059e-08
Rgs16	3.34719798292508	2.86920653052009e-09	5.77507392489611e-08
Clec14a	2.55356018730607	2.95146342227187e-09	5.93609696098671e-08
Svopl	2.22916845172363	2.96854582349822e-09	5.96589266453534e-08
Sorbs2	2.51405342525358	3.31073341503684e-09	6.60086247749849e-08
Slco2b1	3.21130317552176	3.61302378887082e-09	7.16260865213449e-08
Ptger4	2.11033865547157	5.04036980929051e-09	9.77133445637476e-08
Slc12a7	2.4083745841642	5.97479181965662e-09	1.14478403787113e-07
Adcy4	2.79663159404888	7.71633569360146e-09	1.46354465098467e-07
Nfasc	3.23195902290128	7.95942155153557e-09	1.5066337655631e-07
Cyp2f2	6.31540575952095	8.63457991717639e-09	1.62482041402832e-07
Mybpc2	4.14352087230046	9.47914876483903e-09	1.76982233184259e-07
Aldh1b1	2.29445281303139	1.02694109535608e-08	1.9038576036316e-07
Plppr3	2.41551342844116	1.157072772856e-08	2.13137077171451e-07
AI427809	2.69540620177574	1.25037202838232e-08	2.29063627790068e-07
Tgtp1	3.21379058668998	1.68552253903831e-08	3.04122369235121e-07
Rasl12	2.76904351323519	1.77038843076605e-08	3.18343188299128e-07
Lratd1	2.30388432571593	1.78277808477686e-08	3.19915027805082e-07
Cttnbp2	3.10279024899859	1.78924988057124e-08	3.20857509258266e-07
Cx3cl1	2.94757229458685	1.84627987116134e-08	3.30633659432548e-07
Irf8	3.79923764508235	2.05814474317448e-08	3.66578292205085e-07
Ptgir	2.69704674430301	2.17423595723389e-08	3.8594888884583e-07
Meox2	2.34599212558334	2.61620934155636e-08	4.59443385502826e-07
Foxred2	3.06134607292021	2.83315054280388e-08	4.9456994910114e-07
S1pr3	2.29630313450668	3.28957656390414e-08	5.68213333333067e-07
Cdh4	4.14450370385469	3.44640417453617e-08	5.91805186811508e-07
Casp1	2.36917225542793	3.51665295180085e-08	6.02687877544137e-07
Bcas1	3.74047553695041	4.51348865650637e-08	7.63577788338991e-07
Abcg1	2.66607219015667	4.75075151223554e-08	8.0114115405372e-07
Apoc1	3.53530155849296	5.15679937897388e-08	8.65730193124863e-07
Jchain	8.89103830185271	6.34651292774154e-08	1.04675683755547e-06
Rasa4	2.38869766161924	6.58047658833644e-08	1.08195373505854e-06
Sox11	2.58770392143626	6.63658709925826e-08	1.08913722283336e-06
Gprasp2	2.11201831356489	7.10299936932515e-08	1.16061244974433e-06
Ubash3b	2.60085491957809	7.46353153946993e-08	1.21274320079577e-06
Cd74	3.82760713276658	8.22356032751832e-08	1.32722209531303e-06
Pknox2	2.15337594580878	1.13183806635348e-07	1.79477179093195e-06
Tox	3.20165345358296	1.33218989603587e-07	2.0885530151976e-06
Ly75	2.17366934126812	1.38192209701953e-07	2.15857752848778e-06
Arntl2	2.04162725789068	1.42177163517457e-07	2.21055238809322e-06
Gpr85	2.92933479833862	1.64218262732719e-07	2.5293266028745e-06
Chst2	2.09744572577092	1.97936323572233e-07	2.98401768722907e-06
Mboat1	2.21419232496982	2.53246821398815e-07	3.77245987006717e-06
Apol10b	3.18546664452932	2.98669052179096e-07	4.3772071062259e-06
B130024G19Rik	2.98711714713694	2.98558758434119e-07	4.3772071062259e-06
Adcyap1r1	2.00730073526541	4.02383799400399e-07	5.7374041251091e-06
Mmp9	5.74859494235543	5.67189792741446e-07	7.88639634125223e-06
H2-Ab1	3.3777551528248	8.03695249052952e-07	1.08147370418598e-05
Art4	2.41703113605298	8.32358521451889e-07	1.11775679549948e-05
Sorcs2	2.65054452174708	8.47143992421461e-07	1.13703148003221e-05
Cdh3	2.34030160826653	9.67007342407176e-07	1.28415255712799e-05
Tnc	3.26497382508647	1.11182700254381e-06	1.46390555334935e-05
Myh11	2.64434699250077	1.47613282207579e-06	1.89705061799452e-05
Prr16	3.42088553264976	1.50954506694125e-06	1.93620682964522e-05
Steap1	2.24355149769321	1.55645036258668e-06	1.98957918797706e-05
Pianp	2.68981173071786	2.03278706701159e-06	2.55136113415429e-05
Dlg2	2.74770525556338	2.33311493697427e-06	2.88291473212692e-05
Gja4	3.49565183439144	2.83773984436652e-06	3.46254276835576e-05
Ccl2	2.09870495423598	3.1930748556113e-06	3.84968928627711e-05
Itga6	2.73532509264197	4.31968036766465e-06	5.05927454821833e-05
Gm20388	13.0180832294677	4.49618799985609e-06	5.24091775872335e-05
Gm43189	3.65966620878387	5.04207420878746e-06	5.82280535259906e-05
Robo2	2.98745540737759	5.64026855183247e-06	6.44283737703243e-05
Csf3	5.00188135627754	5.79885572916786e-06	6.60106004617996e-05
Amy1	2.07055024845755	7.54612659646682e-06	8.44748733503202e-05
Hoxa10	4.96316916576842	8.65161832381735e-06	9.53889871100851e-05
Shox2	4.58485543140422	8.70156818940016e-06	9.58593611216709e-05
Ebf3	2.13308769646794	9.09471509302218e-06	9.9915955574389e-05
Itih3	4.42440421283513	9.62387571462878e-06	0.000104877919811408
Rgs4	2.27928801017204	1.26711395846883e-05	0.000134465376786767
Mfsd13a	2.21942402016342	1.35664254577827e-05	0.000143157623151981
Reg3g	8.15083657416075	1.61264153402923e-05	0.000167815509634916
Kcne4	2.97594952378769	1.63077410828886e-05	0.000169501281970585
Serpina1a	7.16791301653015	2.10696074466079e-05	0.000214007012779117
Hoxc8	2.41378678075411	2.17299369196308e-05	0.000220203948591959
Ccdc3	2.14368351835352	2.19004790106099e-05	0.000221846708252643
Amph	2.64788292658188	2.75229047532862e-05	0.000272504725383779
Coch	2.27379221189454	3.11920919142762e-05	0.000305158185938588
Sfmbt2	2.78529399222286	3.96444404637711e-05	0.000377734985614062
Fcgbp	4.54430766472593	4.172929984231e-05	0.000395736370206073
Colq	2.93801853947848	5.85438350751315e-05	0.000537561141124427
Ptpn6	2.73804964667985	6.04703774384124e-05	0.00055351225444409
Pik3r3	2.18384836589147	6.16602597848024e-05	0.000562837076390977
Tpx2	2.15403968224767	6.70768720622925e-05	0.00060597227793363
Spint2	2.02213064895315	9.08936749320165e-05	0.000791244178172256
Sh3tc1	2.16904154829606	0.000107462139439981	0.000915586740611359
Lama3	2.9109254669068	0.000115045304631334	0.000973150105767361
Brinp1	2.69143277811834	0.000177786347835286	0.00142897202948453
Hhip	2.01218135515665	0.000180558092740418	0.0014468296514536
Hspa1b	2.12755422290963	0.000211148937063876	0.00165861304489083
Col28a1	2.02061112507552	0.00029892158813262	0.00225515635761538
Il1r2	2.23807530339057	0.000373852950668551	0.0027418314951875
Tmem178	2.00352256978224	0.000375779958066407	0.00275212788331096
Olr1	2.14022893789924	0.000381031203726407	0.00278593326193179
Aqp1	2.46072063360364	0.000400711830059485	0.00290640367062996
