>Log2FC2, padj<0.05	log2FoldChange	pvalue	padj
Papln	2.45244284330413	1.09713891000531e-32	5.55046794336724e-30
Erp27	7.56756437241287	2.31862599087437e-31	1.15086969701758e-28
Tnfrsf19	3.01296469866924	3.50461078422629e-31	1.70732955371558e-28
Axin2	2.3187172109275	2.61783393149688e-29	1.12897306944079e-26
Pla2g1b	11.0869118912218	9.75973220586754e-29	4.14111734096383e-26
Nkx2-3	7.53580919943343	1.28254934212775e-28	5.35555961005628e-26
Wt1	2.62413379823919	2.20148015086484e-28	9.04911536387523e-26
Aldh1a2	3.64618098183302	4.69835391046305e-28	1.84477009436644e-25
Ntrk1	2.49068221422945	1.21660588813738e-27	4.57217872846142e-25
Lamc3	2.54369453127082	1.96495332656567e-27	7.17944821693931e-25
Dmbt1	12.8051429423073	3.31947293823365e-27	1.18007262954206e-24
Cdkn1c	2.45225965224496	6.91481535993656e-27	2.39352694307699e-24
Cckar	7.94636717568258	7.82738881632963e-27	2.67422230637901e-24
Anxa9	2.10797042954044	4.83041616623184e-26	1.56881182821063e-23
Ptn	2.32818633640152	9.81262188188561e-26	3.11012823911765e-23
Plekha6	2.33282514332817	1.51995962279115e-25	4.76018783294844e-23
Pdia2	11.8448433315586	1.97785560293467e-25	6.12134674663558e-23
5033428I22Rik	4.16324304163666	7.72192451509579e-25	2.33495020940948e-22
Bmp6	2.68999021907835	2.09177167359499e-24	6.11424860191815e-22
Agr2	10.9440976170658	2.97756799245022e-24	8.51422621493346e-22
Tm4sf4	7.30221896497552	5.15481959647744e-24	1.42745093815297e-21
Hsd11b1	2.1836549260141	2.37957358205729e-23	6.25994422231812e-21
Adap2	2.7743575725199	1.31196618018909e-22	3.25602776436174e-20
Pnliprp2	13.9626778676598	2.65715963859473e-22	6.41301822133133e-20
Krt8	5.43178978291332	3.25343526349107e-22	7.78073831605997e-20
Cuzd1	13.4984272601584	1.52681906531932e-21	3.40665023155558e-19
Tff2	13.5793992817336	4.63988299422312e-20	8.97510308301675e-18
Thy1	2.3631470847384	1.54575219582288e-19	2.82389604274393e-17
Depdc7	2.52027336479521	2.63797763929191e-19	4.68900525384137e-17
Amy2a5	10.8914716880292	4.1967264223834e-19	7.31147562871789e-17
Svopl	2.49786941424388	6.07899386017859e-19	1.04522935607659e-16
Tmed6	9.81231909972538	6.82493674454287e-19	1.16586760349798e-16
Gm15387	12.9882502311086	7.8821533140348e-19	1.3377794014988e-16
D630003M21Rik	2.51900432379957	9.13056657632546e-19	1.53972958284227e-16
Try10	12.7457913068628	6.51760220843487e-18	1.04547903230059e-15
Cdk18	3.18829160989035	9.7703726937213e-18	1.52993568127218e-15
Pcbd1	2.20279404246382	3.7839015721696e-17	5.46940102522338e-15
Muc1	3.79716779869761	5.55798728472382e-17	7.90345791887728e-15
Tenm4	3.99787628025673	5.72119123635797e-17	8.09179450832629e-15
Ins2	9.84145508250441	8.47407341447333e-17	1.17330236481342e-14
Gpc1	2.01511694520886	1.2550547083733e-16	1.7018930006792e-14
Wwc1	3.43037761417088	3.64751970026463e-16	4.70369121347361e-14
Prr15l	2.84809558626584	6.84757153624917e-16	8.49712567943901e-14
Sntg1	2.42521221564872	1.51659643865198e-15	1.81350465961898e-13
Mgam	4.56351227608794	2.16280370058368e-15	2.50647035027555e-13
Gpx2	10.9263346364767	3.65088881646205e-15	4.10444154250714e-13
Arhgap22	2.36692937652985	3.6915077193972e-15	4.13244653507158e-13
Dchs2	2.27146576089716	4.53022385372998e-15	4.9864685740617e-13
Spink1	9.43732917888553	8.95591874830558e-15	9.5385973486508e-13
Itga3	2.65254088233638	1.11111915157527e-14	1.15992902859089e-12
P2ry1	3.07330085367799	1.14991688341198e-14	1.18630837066349e-12
Derl3	3.16343488136655	1.79273123902686e-14	1.78641593579847e-12
Cldn3	2.60165879069893	1.85610226965507e-14	1.84258424180437e-12
Eps8l2	3.083001043613	4.9837347590047e-14	4.75025761975132e-12
Pcdh12	3.9174596955682	5.91539820515202e-14	5.59771153176022e-12
Aldoc	4.72556600080726	6.09038888499349e-14	5.74264732607612e-12
Serpini2	12.2147605215911	9.96084811886057e-14	9.26921681591281e-12
Isl1	3.91775319280587	1.55204231306396e-13	1.37473323669272e-11
Slc6a13	2.49530874791074	2.58882605236242e-13	2.23292612981961e-11
A830012C17Rik	2.00919923860504	2.66961309863741e-13	2.29508208450504e-11
Tmem125	4.55276884348024	3.43914912580616e-13	2.89053342021031e-11
Prom1	7.23087740557973	3.94112618742653e-13	3.2603524092022e-11
Cdh1	5.24386264051553	4.00017176976186e-13	3.29882503909484e-11
Abcc3	2.45853286267246	6.52826066950354e-13	5.22002897971519e-11
AI661453	2.34687762819677	3.62502293440572e-12	2.54982562394148e-10
Gal	3.58489807637118	4.26609582531422e-12	2.92629206631469e-10
Ttr	6.6245248118417	4.36459426837534e-12	2.96905481483176e-10
Wfdc2	4.14174878470023	5.42844510203247e-12	3.66169500767098e-10
Kcng4	2.45321220786168	6.31696858569332e-12	4.16492462616126e-10
Slc38a5	3.00230959865049	6.36695467529542e-12	4.18738691607491e-10
Gm4956	5.59497660499915	6.75120090096607e-12	4.41800602243071e-10
Enpp1	2.1164626583399	6.88822196803271e-12	4.48789620734805e-10
Prss3	9.79161617131026	8.16716901506805e-12	5.22758431336728e-10
Ambp	8.17810217390289	8.1511928668708e-12	5.22758431336728e-10
Hoxb5	2.21395763882765	9.33364202653709e-12	5.94528137511165e-10
Jchain	8.3706635070912	1.31910471374457e-11	8.18436030766001e-10
Ctrc	11.0611460596195	1.4200522496665e-11	8.76932266008843e-10
Fxyd3	3.64420238688098	2.1301189496508e-11	1.27068116118965e-09
Spp1	6.63476329526648	3.89513528944485e-11	2.24221715666139e-09
Scml4	2.47934868048575	8.49526493677829e-11	4.66565625661433e-09
Tcf21	2.53336313942415	8.91272918834081e-11	4.88473264078503e-09
Gjc2	2.55377118093152	1.56853001763395e-10	8.09084689684242e-09
Gm12022	2.15024986759783	1.68107934514594e-10	8.62069285238876e-09
Galnt6	5.34044971074308	1.9832162474982e-10	9.86247066596128e-09
Slc39a4	3.5300345065604	2.33727335128043e-10	1.14500279426693e-08
Gatm	2.36251688388962	4.003187420574e-10	1.86063341825159e-08
Pigr	6.96902954756983	4.11878755066555e-10	1.90762225519997e-08
Cxcl14	2.30406896276576	4.94811515504177e-10	2.23276269954861e-08
Upk3b	2.45696558217069	8.00024329214473e-10	3.48447682593463e-08
Reg3g	8.69048715284397	8.41022733569527e-10	3.6329696308725e-08
Il17re	2.65146122501467	8.84577183876627e-10	3.80860425143084e-08
Masp1	3.42546182410373	9.75549665940459e-10	4.16619887368436e-08
Mpzl2	2.24864073787228	1.00425739959483e-09	4.27491899856655e-08
Prune2	2.27346387434348	1.51397392992931e-09	6.22555823380927e-08
Spint2	2.33708039049808	1.52212596734594e-09	6.24689045600151e-08
Epcam	4.76270793914432	2.07872143127736e-09	8.31077882866467e-08
Gm20388	12.4889365308275	4.19336708579573e-09	1.56920210421093e-07
Ret	2.71366392493268	5.22784271757802e-09	1.90483183339785e-07
Epb41l4a	2.02902105241199	5.42838161095161e-09	1.96971634536971e-07
Rap1gap	2.0574721680142	7.29670336501384e-09	2.58698619169028e-07
Npas3	2.143417214882	9.79782513807555e-09	3.38256411951908e-07
Homer2	2.3137348749658	1.07783959072847e-08	3.66340130662712e-07
Krtdap	3.11528282512688	1.277855847968e-08	4.26606012595104e-07
Krt23	3.16868314311187	1.60174967906626e-08	5.2670733250685e-07
Col8a1	2.26488733753661	2.03895327574643e-08	6.60575662870215e-07
Msln	2.95371311586959	2.18261982071925e-08	7.01076674281579e-07
Blnk	2.71282984841945	2.32369974084828e-08	7.40067422306243e-07
Rbm47	2.08890317142913	2.58869063867223e-08	8.16554971601325e-07
Kcnk1	5.59363663764631	4.04291958659485e-08	1.22249523637415e-06
Penk	2.1582783837044	4.18772618272586e-08	1.26337743909368e-06
Kcnk2	2.03360152448698	4.57379647091017e-08	1.36111836832844e-06
Ptgds	3.37415304049995	8.63136172429773e-08	2.4514604032459e-06
Hmcn2	2.0204769759854	9.41595661672996e-08	2.6492574408162e-06
Kcp	2.04632042186243	1.03345603230321e-07	2.87390357735736e-06
Ugt1a6b	2.17596692423626	1.89263627028373e-07	4.92478559469377e-06
Llgl2	2.32548476177875	1.9846103316718e-07	5.14375802909262e-06
Mmp24	5.24926712623233	2.0017180010322e-07	5.18299167846006e-06
Begain	2.07277496014479	2.0613895835349e-07	5.32701137269672e-06
Aplnr	4.42275411407587	2.47144104635515e-07	6.26964316359352e-06
Nrxn1	2.10041774113742	3.82465816713408e-07	9.11370311619532e-06
Ccn3	2.15038675487203	4.29341669774853e-07	1.00665697921275e-05
Aqp5	2.81951250667388	4.9882989563535e-07	1.14809431885207e-05
Gm12671	9.44512738155275	5.53603532573018e-07	1.25983115323516e-05
Sostdc1	3.42729537203342	5.73890070108757e-07	1.30261657242028e-05
Chn1	2.11040461331469	6.96485602099416e-07	1.5461980366607e-05
Adamts19	2.12383442938907	8.15839939293968e-07	1.78554919159787e-05
Hoxb2	3.7161583238195	1.06285760601793e-06	2.26218406484739e-05
Lmo2	2.03815990211715	1.22813409715454e-06	2.58468189550755e-05
Lmntd1	2.67128928187989	3.48159843714065e-06	6.36044514485133e-05
2010300C02Rik	2.42817159776605	5.92830804400344e-06	0.000101998691768213
Slpi	2.58981022555841	7.150728268721e-06	0.000120200772246162
P2ry6	2.49364880387798	1.34723573841697e-05	0.000208972467986647
Pla1a	2.19810228173642	1.39678705325129e-05	0.000215262314059061
Fam110c	2.34763095437547	1.65915633032072e-05	0.000249129141448328
Reg3b	6.30967785948638	2.90137265814999e-05	0.000405344718629589
Pcdhgc4	2.27693728224553	3.80108429166785e-05	0.000516503742050134
Tm4sf5	2.11295991386584	3.8729492190277e-05	0.000524103267000832
Slco1a4	2.64783751494337	4.0187175616482e-05	0.000540769324267413
Sla2	3.77209598302862	6.99170799223345e-05	0.000864743122480891
Syngr1	2.69003541525019	0.000108015803859216	0.00125628549740484
Vtcn1	3.08105492540952	0.000146581110027742	0.00162636345344781
Chac1	2.38668921943747	0.000173616916732106	0.0018747684327428
Gm4799	4.12117963112527	0.000205453147686922	0.00216888280746383
Kcnip1	2.544749001795	0.000217482640074722	0.00227487706260267
Cldn7	3.10039342481342	0.000247410991690945	0.00253550485329712
Gm9531	2.17351258608353	0.000328310175669784	0.00321957136142845
Lyz1	3.5769000299333	0.000406736546852835	0.00382964149536776
Gm43189	2.01307954185285	0.00090415072832262	0.00745606423971179
Gc	3.13814833697466	0.00103043764031747	0.00828475641926399
Fabp1	10.792287844014	0.00155883187619955	0.0115317637151851
Dio2	2.19956869875505	0.00185897404235439	0.0133144650509711
Ppp1ccb	2.59526045903435	0.00189315363321667	0.0135371548325716
Ckmt1	2.61396156853281	0.00206864838799034	0.0145546758873661
Bglap	3.57426910592485	0.00290130130336503	0.0191289557362466
Adamts16	2.07788102906845	0.00403273563061498	0.0249680339455374
Clca4b	4.79826663801086	0.00436066419942271	0.0265669275345561
Svs5	2.47373815143988	0.00454193053451079	0.0274172938438218
Apoa1	2.44669084754987	0.00659400472033193	0.0367985749210378
