Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Bmp2	2.5490448318136e-132	1.24453303823065	0.637	0.14	5.37517083684534e-128	Bmp4+	
Filip1l	5.44093852106399e-132	1.08221854975721	0.781	0.3	1.14733070593676e-127	Bmp4+	
Tcf4	1.44306255142877e-131	0.862256512121247	0.943	0.627	3.04298600219785e-127	Bmp4+	
Acta2	4.94706396127387e-131	1.54018222742296	0.703	0.184	1.04318737751382e-126	Bmp4+	
Casq2	1.1822719707253e-129	1.08254167716026	0.468	0.001	2.49305690466845e-125	Bmp4+	
Ptgs1	3.11243218410166e-129	1.0515061992552	0.654	0.111	6.56318574661516e-125	Bmp4+	
Cybrd1	5.05205387878268e-128	0.891721172832627	0.464	0.009	1.0653266014189e-123	Bmp4+	
Syt13	2.11496568403421e-125	0.848084614316903	0.521	0.04	4.45982813792294e-121	Bmp4+	
Bpgm	6.91894105263315e-125	1.07527019494348	0.564	0.074	1.45899709976875e-120	Bmp4+	
Gapdh	1.0728762205562e-123	0.796304439453421	0.925	0.679	2.26237408628686e-119	Bmp4+	
Col6a2	1.00489848198181e-121	0.771641213667053	0.939	0.733	2.11902942895504e-117	Bmp4+	
Pla2g4a	3.07603374325012e-121	0.964057831975181	0.688	0.226	6.48643235439153e-117	Bmp4+	
Pqlc1	3.5336148001368e-121	0.872596920772194	0.598	0.131	7.45133352904846e-117	Bmp4+	
Hes1	9.97881603306086e-121	1.55476915137107	0.852	0.478	2.10423293689154e-116	Bmp4+	
Clmp	3.30528839503103e-118	0.81875078958518	0.797	0.388	6.96986163860194e-114	Bmp4+	
Lrat	4.02330476374809e-116	1.38950780713092	0.53	0.075	8.4839427553156e-112	Bmp4+	
Ifitm1	5.42490322823438e-116	0.936010613481407	0.898	0.319	1.14394934373778e-111	Bmp4+	
Procr	7.48845068442695e-115	1.07125681462124	0.726	0.243	1.57908959582511e-110	Bmp4+	
Kcnk2	1.94956834152024e-113	1.38879457766979	0.599	0.131	4.11105476176374e-109	Bmp4+	
Ppp1r14a	2.85089892798387e-113	0.828249136881505	0.759	0.249	6.01169056943959e-109	Bmp4+	
Csrp1	2.55903831702757e-109	0.772549436793841	0.893	0.464	5.39624409911603e-105	Bmp4+	
Bmp3	8.34914701310596e-109	0.888524043737311	0.525	0.063	1.76058463065365e-104	Bmp4+	
Efnb2	2.5132058778739e-108	0.863214290536671	0.45	0.029	5.29959723467268e-104	Bmp4+	
Srpx2	4.91941135315097e-108	0.815107368196226	0.754	0.341	1.03735627203895e-103	Bmp4+	
Palld	6.23992027632854e-108	0.900542587598743	0.7	0.249	1.3158119886694e-103	Bmp4+	
Gm13889	1.70560070039221e-107	1.07230439084132	0.646	0.149	3.59660019691706e-103	Bmp4+	
Tgfbi	3.82734061657697e-107	0.819325379226264	0.835	0.405	8.07071315817586e-103	Bmp4+	
Gja1	8.2275741075683e-105	0.855273625655565	0.792	0.337	1.73494855206293e-100	Bmp4+	
Fgf9	1.0908071634719e-104	0.859264336646179	0.424	0.012	2.3001850656132e-100	Bmp4+	
Tspan6	2.49382353675626e-104	0.875422441454201	0.624	0.186	5.25872569195792e-100	Bmp4+	
Alcam	2.10101462184052e-101	0.840725286681398	0.475	0.055	4.4304095330751e-97	Bmp4+	
Cav1	3.76005054302588e-101	1.23454690669759	0.65	0.21	7.92881858007868e-97	Bmp4+	
Crispld2	4.96389158516822e-101	0.739000339954379	0.877	0.453	1.04673581856442e-96	Bmp4+	
Cyb5r3	7.34758971847726e-101	0.767874828484587	0.812	0.459	1.5493862439353e-96	Bmp4+	
Sept7	1.77673642363039e-100	0.705111935921173	0.925	0.733	3.7466040965094e-96	Bmp4+	
1700025G04Rik	1.05031987416183e-99	0.754385649890426	0.689	0.265	2.21480951864504e-95	Bmp4+	
Akap7	7.36383480885718e-99	0.819924063966818	0.516	0.107	1.55281184614371e-94	Bmp4+	
Ly6e	1.10937081352297e-98	0.742207292616482	0.933	0.714	2.33933023447589e-94	Bmp4+	
Pde1a	3.50685740150862e-98	0.801719037044659	0.652	0.235	7.39491020256123e-94	Bmp4+	
Aldh2	3.62876045806021e-98	0.57272757544914	0.94	0.777	7.65196717791157e-94	Bmp4+	
Myl12a	7.15070405008384e-98	0.600890047311317	0.968	0.887	1.50786896304118e-93	Bmp4+	
Tpm1	9.44119319930999e-96	0.761220860814828	0.873	0.552	1.9908644099385e-91	Bmp4+	
Dstn	5.76758090152599e-95	0.678428739737346	0.933	0.737	1.21620978470479e-90	Bmp4+	
Chrnb1	8.36573056082191e-95	0.69251437848928	0.402	0.025	1.76408160336052e-90	Bmp4+	
Foxf2	1.62621734751225e-94	0.759151434046326	0.481	0.047	3.42920452069909e-90	Bmp4+	
Lamb1	3.25968665753371e-93	0.793819482936159	0.853	0.487	6.87370125474134e-89	Bmp4+	
Mpzl1	1.280863834032e-92	0.746208228216209	0.624	0.178	2.70095756682328e-88	Bmp4+	
Lhfp	7.88137182393801e-92	0.570608548481157	0.936	0.717	1.66194487651381e-87	Bmp4+	
Aard	1.3791473084987e-91	0.939896525651933	0.404	0.03	2.90820792943121e-87	Bmp4+	
Gdnf	1.41608380171555e-91	0.728112731369779	0.343	0.004	2.98609591267758e-87	Bmp4+	
Fbln7	8.25352313386481e-91	0.831026797224177	0.475	0.085	1.74042042323807e-86	Bmp4+	
Rpl10	1.28900603403879e-90	0.676431546327389	0.99	0.719	2.71812702397761e-86	Bmp4+	
Txnip	7.70365716049179e-87	0.770364459437842	0.885	0.587	1.6244701854329e-82	Bmp4+	
Etv1	4.85436901428997e-86	0.766603793428126	0.493	0.126	1.02364079404332e-81	Bmp4+	
Ptch1	6.10355737845979e-86	0.796256983084827	0.505	0.097	1.28705714439582e-81	Bmp4+	
Col6a1	9.60171371245112e-86	0.627639806281844	0.95	0.824	2.02471337054457e-81	Bmp4+	
Emilin1	1.77295404336657e-85	0.663449153891306	0.809	0.437	3.73862819124709e-81	Bmp4+	
Rbpms	1.15165175517773e-84	0.738987257132223	0.738	0.369	2.42848805614329e-80	Bmp4+	
Prkar1a	2.76112975112453e-83	0.641418094723062	0.884	0.617	5.82239430619629e-79	Bmp4+	
Plk2	1.42058893463735e-82	0.991715105327328	0.499	0.104	2.99559588646978e-78	Bmp4+	
Ptms	1.73976746263992e-82	0.612954301431525	0.925	0.689	3.66864764846879e-78	Bmp4+	
Aplnr	1.81066453623713e-82	0.726612136180535	0.308	0.002	3.81814830756323e-78	Bmp4+	
Ece1	1.91482700246505e-82	0.766597427849285	0.671	0.302	4.03779570009805e-78	Bmp4+	
Myl6	2.20626960364345e-81	0.52466732462246	0.979	0.936	4.65236071320294e-77	Bmp4+	
Akr1b8	8.8481836281053e-81	0.785687667480282	0.552	0.183	1.86581648165856e-76	Bmp4+	
Malat1	2.06976966478947e-80	0.551590297615278	0.999	0.996	4.36452329214156e-76	Bmp4+	
Ccrl2	3.21461155439335e-80	0.71532643991216	0.422	0.066	6.77865138474925e-76	Bmp4+	
Aldh1a2	5.51945068408838e-80	0.913184558370206	0.473	0.094	1.16388656575372e-75	Bmp4+	
Tpm4	1.52869473937983e-79	0.598433391132945	0.888	0.668	3.22355859693024e-75	Bmp4+	
Cd200	7.22149145478116e-79	0.64314329642466	0.571	0.165	1.5227959030697e-74	Bmp4+	
Pltp	2.44878319988618e-78	0.631614929899734	0.733	0.331	5.16374913359999e-74	Bmp4+	
Actn1	4.11886659239034e-78	0.661713452772368	0.625	0.215	8.68545398337352e-74	Bmp4+	
Wnt4	3.75916422352842e-77	0.803647785200372	0.427	0.055	7.92694959815438e-73	Bmp4+	
Ramp1	5.45447687728125e-77	0.868940658031478	0.492	0.132	1.1501855391123e-72	Bmp4+	
Fry	1.07262762531684e-76	0.674115098749409	0.378	0.038	2.26184987350562e-72	Bmp4+	
Palmd	4.93682821345387e-76	0.668686815868621	0.308	0.009	1.04102896537102e-71	Bmp4+	
Wisp1	1.64451188325062e-75	0.562900278021788	0.371	0.045	3.46778220821059e-71	Bmp4+	
Wnt5a	2.67643101723356e-75	0.763838923597981	0.551	0.164	5.64379008604041e-71	Bmp4+	
Ubb	7.57786945058743e-74	0.328558688403968	0.995	0.979	1.59794533104537e-69	Bmp4+	
Ucp2	7.69079276437139e-73	0.647650952484114	0.433	0.071	1.62175747022299e-68	Bmp4+	
Eva1b	8.65739090631424e-73	0.564928987052043	0.833	0.552	1.82558402041448e-68	Bmp4+	
Ereg	1.82652053562993e-72	1.04927668000595	0.388	0.035	3.85158385348282e-68	Bmp4+	
Hspa12a	2.1272365470756e-72	0.621427155789566	0.37	0.052	4.48570370681832e-68	Bmp4+	
Abcc9	5.6029737546236e-72	0.772738749921601	0.51	0.136	1.18149907563748e-67	Bmp4+	
Twsg1	3.50563100556921e-71	0.736143820708435	0.735	0.387	7.3923241014438e-67	Bmp4+	
Pde4b	4.0788539258283e-71	0.614601079387362	0.563	0.191	8.60107927339413e-67	Bmp4+	
Itgb1	1.20308445092485e-70	0.539738708604254	0.919	0.693	2.53694418166522e-66	Bmp4+	
Eif4e3	1.72033152398803e-70	0.633455956354695	0.515	0.175	3.62766308463357e-66	Bmp4+	
Col4a5	1.39044861539769e-69	0.687628349704633	0.525	0.185	2.93203899528911e-65	Bmp4+	
Bean1	2.60296137125548e-69	0.599238570514397	0.331	0.029	5.48886464356644e-65	Bmp4+	
Adgre5	5.22707719363501e-69	0.609257403030528	0.498	0.141	1.10223376782182e-64	Bmp4+	
Adgrl3	2.20606145335085e-68	0.632337792975419	0.336	0.029	4.65192178668095e-64	Bmp4+	
Tmsb10	2.3241813603893e-68	0.502721377019191	0.995	0.959	4.90100123465292e-64	Bmp4+	
Gnb4	1.04805871690163e-67	0.679086490402959	0.618	0.262	2.21004141633048e-63	Bmp4+	
Tgfb1i1	1.37176342183139e-67	0.638302994129217	0.667	0.338	2.89263752761584e-63	Bmp4+	
Tmem176b	2.62549552844512e-66	0.537901258782959	0.962	0.534	5.53638242083222e-62	Bmp4+	
Rnf152	3.45380870643167e-66	0.610069193097295	0.314	0.027	7.28304641925246e-62	Bmp4+	
Ptma	4.82393229006064e-66	0.405473496097699	0.994	0.976	1.01722260200509e-61	Bmp4+	
Mab21l2	1.13852333090877e-65	0.593316597077573	0.309	0.027	2.40080414788733e-61	Bmp4+	
Pla2g16	2.33678963930305e-65	0.652728224523006	0.631	0.288	4.92758831239834e-61	Bmp4+	
Gng2	2.56366668735616e-65	0.503152917838433	0.316	0.028	5.40600394362793e-61	Bmp4+	
H3f3a	4.01333526619046e-65	0.432411749169827	0.969	0.893	8.46292007581581e-61	Bmp4+	
Irf8	5.15253992123734e-65	0.539982433495178	0.558	0.201	1.08651609319132e-60	Bmp4+	
Ndufs2	5.96375449361936e-65	0.570915262348647	0.766	0.476	1.25757691006951e-60	Bmp4+	
Pkm	6.97211906208895e-65	0.581851836801052	0.825	0.596	1.4702107466227e-60	Bmp4+	
Rpl7	1.45868533267007e-62	0.421921073207717	0.981	0.909	3.07592976100138e-58	Bmp4+	
Lgals9	1.93504173978361e-62	0.688494637379604	0.697	0.356	4.08042251668171e-58	Bmp4+	
Sqle	9.34940646430077e-62	0.569817394362455	0.376	0.07	1.9715093411271e-57	Bmp4+	
Fblim1	2.01572661176758e-61	0.539992422157944	0.448	0.123	4.2505627062343e-57	Bmp4+	
Dhcr24	4.47365995690813e-61	0.56732796856829	0.315	0.04	9.43360675113217e-57	Bmp4+	
Tshz2	7.45429654835952e-61	0.585243133477476	0.798	0.502	1.57188751315257e-56	Bmp4+	
Map1lc3b	1.79499880883436e-60	0.482502906558876	0.944	0.817	3.78511398818902e-56	Bmp4+	
Il34	2.49123986151572e-60	0.540850345918062	0.498	0.133	5.25327749597821e-56	Bmp4+	
Saraf	3.44299807962876e-60	0.476954881396964	0.797	0.545	7.26025005051318e-56	Bmp4+	
Adam19	8.31483823716903e-60	0.628458592473439	0.478	0.177	1.75334993907183e-55	Bmp4+	
Enho	2.13920069681485e-59	0.658141697147788	0.299	0.036	4.51093250937347e-55	Bmp4+	
Col18a1	4.90833321262319e-59	0.664927541691518	0.531	0.197	1.03502022454585e-54	Bmp4+	
Ptprk	6.49148318152026e-59	0.521212583683377	0.342	0.061	1.36885905848718e-54	Bmp4+	
Sc5d	1.0753272118559e-58	0.591832612925155	0.431	0.139	2.26754249164054e-54	Bmp4+	
Epas1	4.56439209418122e-57	0.526264567762511	0.587	0.252	9.62493360899993e-53	Bmp4+	
Chrd	7.06123098918414e-57	0.650014415852567	0.393	0.104	1.48900177868926e-52	Bmp4+	
Rpl7a	9.65832206570656e-57	0.461564903756356	0.965	0.799	2.03665037399554e-52	Bmp4+	
Rpl29	1.19767947963826e-56	0.467967949598814	0.967	0.784	2.5255467187132e-52	Bmp4+	
Cyth3	1.23777474153517e-56	0.52878737845886	0.619	0.325	2.61009559747521e-52	Bmp4+	
Ttyh1	1.75308890859804e-56	0.607312666046736	0.254	0.015	3.69673858156069e-52	Bmp4+	
Id1	4.58398113165622e-56	1.05453810611354	0.519	0.175	9.66624101232348e-52	Bmp4+	
Gadd45b	6.51167162689071e-56	1.02906603810022	0.765	0.488	1.37311619596244e-51	Bmp4+	
Cd63	7.38861190446515e-56	0.297138062710169	0.985	0.956	1.55803659229457e-51	Bmp4+	
Ldha	9.66591502494199e-56	0.424677211810069	0.86	0.687	2.03825150130952e-51	Bmp4+	
Litaf	5.59130721205467e-55	0.557384514340634	0.763	0.466	1.17903895180597e-50	Bmp4+	
Tmem176a	5.73007803028901e-55	0.419164862319008	0.941	0.469	1.20830155424704e-50	Bmp4+	
Pde1c	1.10019985543461e-54	0.443817044476962	0.232	0.007	2.31999143515497e-50	Bmp4+	
Rcsd1	3.29892244419527e-54	0.436765400456257	0.309	0.059	6.95643775807457e-50	Bmp4+	
Loxl2	3.69582472142128e-54	0.55310646520854	0.672	0.388	7.79338559006105e-50	Bmp4+	
Nrp2	8.45192388606437e-54	0.511558407375378	0.462	0.142	1.78225718985439e-49	Bmp4+	
Lrrk1	5.37901442001845e-53	0.54248732405119	0.459	0.186	1.13427277074929e-48	Bmp4+	
H1fx	8.10703548685247e-53	0.609930086760826	0.361	0.08	1.70953057311258e-48	Bmp4+	
Sv2b	1.13889677191416e-52	0.500101677391153	0.221	0.001	2.40159162293538e-48	Bmp4+	
Egflam	2.89036316059621e-52	0.469825285908677	0.307	0.053	6.09490879674922e-48	Bmp4+	
Cd82	6.15966201964911e-52	0.482719417517947	0.553	0.213	1.29888793008341e-47	Bmp4+	
Atp2a3	8.10097417467371e-52	0.41880850921249	0.215	0.013	1.70825242421345e-47	Bmp4+	
Mylk	1.31184627969307e-51	0.515568920973185	0.695	0.271	2.76629024998879e-47	Bmp4+	
Pmepa1	2.12958468660121e-51	0.535886538188468	0.823	0.484	4.49065522863598e-47	Bmp4+	
Mgat5	2.44076714585501e-50	0.389342092363931	0.265	0.048	5.14684568046447e-46	Bmp4+	
Znhit6	2.65170228236685e-50	0.476958346785861	0.376	0.109	5.59164460282697e-46	Bmp4+	
Tpi1	2.8823867651085e-50	0.569944556516738	0.742	0.472	6.0780889715843e-46	Bmp4+	
Lgmn	3.82295735929941e-50	0.447433248045813	0.658	0.367	8.06147018355467e-46	Bmp4+	
Itga11	4.11268975240783e-50	0.601317125760173	0.438	0.146	8.6724288809024e-46	Bmp4+	
Rpl15	4.61606255834047e-50	0.410382436527833	0.951	0.79	9.73389111677254e-46	Bmp4+	
Wif1	4.76607928392335e-50	0.650611247387856	0.288	0.029	1.00502313860092e-45	Bmp4+	
C5ar1	7.25314297711937e-50	0.40383744044219	0.204	0.003	1.52947025958516e-45	Bmp4+	
Cd164	1.15794741950471e-49	0.498844559516102	0.777	0.485	2.44176372350958e-45	Bmp4+	
Pdpn	2.99200683851355e-49	0.488189366329472	0.658	0.387	6.30924482037352e-45	Bmp4+	
Chst2	3.58680067448803e-49	0.458443647472506	0.317	0.064	7.56348658229291e-45	Bmp4+	
Fdps	3.92267368467524e-49	0.667744236090567	0.41	0.123	8.27174199887467e-45	Bmp4+	
Ggt5	8.07631570246526e-49	0.534578691861396	0.585	0.284	1.70305269217885e-44	Bmp4+	
Laptm4b	1.3482114506252e-48	0.502531369842538	0.501	0.219	2.84297348593335e-44	Bmp4+	
Rplp2	2.04339742177694e-48	0.368939734134262	0.99	0.951	4.30891214330102e-44	Bmp4+	
Cd151	3.48258242060529e-48	0.453416595724748	0.72	0.451	7.34372155033037e-44	Bmp4+	
Lrrc32	4.94410574269131e-48	0.460203023896404	0.382	0.139	1.04256357796132e-43	Bmp4+	
Pten	6.17206804882367e-48	0.566384175637563	0.671	0.398	1.30150398945545e-43	Bmp4+	
Ets2	7.83471962010106e-48	0.539700618167538	0.431	0.145	1.65210732629071e-43	Bmp4+	
Ppp1r14c	8.29105378767089e-48	0.459142762147967	0.218	0.007	1.74833451220616e-43	Bmp4+	
F3	9.14868493895742e-48	0.562032995390198	0.578	0.289	1.92918319307795e-43	Bmp4+	
Rpl23a	1.25950472259342e-47	0.439991474578852	0.978	0.701	2.65591760853275e-43	Bmp4+	
Hs3st3b1	2.02376092414031e-47	0.396326653843651	0.254	0.038	4.26750466073467e-43	Bmp4+	
Slc25a35	2.45270003994513e-47	0.412207329155249	0.258	0.046	5.1720085742323e-43	Bmp4+	
Fzd2	2.4656393124694e-47	0.601230035272781	0.46	0.183	5.19929361820423e-43	Bmp4+	
Cplx2	2.9418546527351e-47	0.436871885592966	0.267	0.04	6.2034889062225e-43	Bmp4+	
Ywhaq	3.19761079020012e-47	0.424541968109458	0.883	0.701	6.74280187329499e-43	Bmp4+	
Mrvi1	6.67880153401721e-47	0.402258110909784	0.25	0.035	1.40835887947821e-42	Bmp4+	
Hacd4	7.86742278848627e-47	0.613598645945725	0.394	0.109	1.6590034434081e-42	Bmp4+	
Ccdc3	9.42396920620136e-47	0.598849989485143	0.356	0.08	1.98723238651168e-42	Bmp4+	
Iscu	1.31481049344917e-46	0.471475051464991	0.786	0.531	2.77254088753627e-42	Bmp4+	
Pde10a	1.9065597736662e-46	0.770732596331686	0.349	0.089	4.02036259472992e-42	Bmp4+	
Lmo7	4.71561759053292e-46	0.436821079922889	0.242	0.019	9.94382281315676e-42	Bmp4+	
Hs3st6	6.15527235909983e-46	0.412281112344189	0.193	0.002	1.29796228236338e-41	Bmp4+	
Tmem200a	6.70491445007081e-46	0.389621394179859	0.201	0.011	1.41386531008643e-41	Bmp4+	
Parva	7.65061241348269e-46	0.479472657160466	0.586	0.33	1.61328463963109e-41	Bmp4+	
Calcrl	1.25065675235233e-45	0.517852780899965	0.461	0.204	2.63725989368537e-41	Bmp4+	
Ccnd1	1.6764278624859e-45	0.447044298659745	0.502	0.212	3.53508343362402e-41	Bmp4+	
Spry4	2.63773481245111e-45	0.498549689562378	0.334	0.087	5.56219139901565e-41	Bmp4+	
Unc119	2.97997266507249e-45	0.461889483709805	0.299	0.044	6.28386835883836e-41	Bmp4+	
Rpl17	3.24609928182461e-45	0.367085947219791	0.984	0.878	6.84504955558356e-41	Bmp4+	
Actn4	4.23330940563027e-45	0.524772301799431	0.705	0.409	8.92677954365256e-41	Bmp4+	
Sema3f	1.26219346993381e-44	0.430172196239574	0.235	0.019	2.66158737004943e-40	Bmp4+	
Fau	1.84864025759296e-44	0.513497507457139	0.984	0.635	3.89822771118627e-40	Bmp4+	
Slc24a5	2.30111009509684e-44	0.477217184645121	0.323	0.074	4.8523508575307e-40	Bmp4+	
Raly	3.39158804439675e-44	0.47919115843712	0.738	0.473	7.15184170921942e-40	Bmp4+	
Ppp1cc	3.81750104390695e-44	0.524668861197566	0.625	0.4	8.04996445128659e-40	Bmp4+	
Fam110b	6.23425351524257e-44	0.372496457586785	0.303	0.077	1.3146170387592e-39	Bmp4+	
Amotl1	8.39649382836194e-44	0.550976138199682	0.607	0.343	1.77056865358668e-39	Bmp4+	
Prpsap1	9.62652430686192e-44	0.39758978818367	0.486	0.228	2.02994518058797e-39	Bmp4+	
Slc25a4	1.06526059838202e-43	0.36184267719625	0.951	0.862	2.24631502380816e-39	Bmp4+	
Zdhhc14	3.10921427951976e-43	0.317998071844482	0.2	0.024	6.55640015122333e-39	Bmp4+	
Mchr1	9.59890739884312e-43	0.347357378859892	0.169	0.002	2.02412160319405e-38	Bmp4+	
Pcdh7	1.03238209900085e-42	0.530465631745972	0.525	0.248	2.1769841321631e-38	Bmp4+	
Jup	2.3099456965748e-42	0.403967374028875	0.524	0.249	4.87098249036729e-38	Bmp4+	
Ptger2	2.60574880425311e-42	0.389806364285625	0.246	0.028	5.49474250352854e-38	Bmp4+	
Syne1	5.47871311391549e-42	0.53257942222615	0.418	0.149	1.15529623433136e-37	Bmp4+	
Serpinb6b	5.98074328326348e-42	0.363849038274467	0.307	0.075	1.26115933614177e-37	Bmp4+	
Rbm46	6.50817620915054e-42	0.449106065917706	0.225	0.023	1.37237911722357e-37	Bmp4+	
Lin7a	9.30692874857224e-42	0.332918992597327	0.204	0.015	1.96255206521143e-37	Bmp4+	
Snai1	1.03189346333255e-41	0.473635678266196	0.431	0.168	2.17595374612935e-37	Bmp4+	
Rps12	1.45876015822984e-41	0.357592234906249	0.968	0.584	3.07608754565926e-37	Bmp4+	
Slitrk6	2.14132480488203e-41	0.454075220836211	0.18	0.005	4.51541161605474e-37	Bmp4+	
Nrg1	2.18511155373709e-41	0.620961900509545	0.204	0.008	4.60774473336539e-37	Bmp4+	
Cspg4	3.07322599695575e-41	0.417481128166704	0.226	0.034	6.48051165978059e-37	Bmp4+	
Areg	3.67097731325791e-41	0.501592770196818	0.179	0.005	7.74098986046696e-37	Bmp4+	
Dpep2	4.72980485470678e-41	0.366462817566149	0.217	0.022	9.97373949712018e-37	Bmp4+	
Lbh	5.0044956130262e-41	0.393054141876225	0.576	0.272	1.05529798991884e-36	Bmp4+	
Gem	5.95224628322288e-41	0.718964146243824	0.765	0.551	1.25515017374321e-36	Bmp4+	
Ch25h	6.47857227453903e-41	0.502999257430128	0.24	0.04	1.36613653553205e-36	Bmp4+	
Il6ra	2.91135478350378e-40	0.468107570928422	0.461	0.2	6.13917383197442e-36	Bmp4+	
Myh11	3.13415849557839e-40	0.518619251284092	0.239	0.03	6.60900001962615e-36	Bmp4+	
Pnmal2	5.12738801891591e-40	0.363750601999261	0.239	0.046	1.0812123115488e-35	Bmp4+	
Chka	8.27751067662323e-40	0.578078877505232	0.334	0.098	1.74547867637954e-35	Bmp4+	
