Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Meox1	2.36321545367697e-82	0.85122737899635	0.491	0.119	4.98331242716862e-78	Comp+	
Nr4a2	4.348032490739e-82	0.734477997868007	0.495	0.092	9.16869611322132e-78	Comp+	
Hbegf	8.55733154579868e-82	1.30224822048789	0.4	0.052	1.80448450306257e-77	Comp+	
Ltbp2	3.00235325481631e-81	0.693733320334426	0.492	0.087	6.33106230843115e-77	Comp+	
Postn	8.36680334507542e-81	2.02680317735811	0.633	0.321	1.76430782137605e-76	Comp+	
Cpe	4.27562279711499e-80	1.00691208669708	0.46	0.086	9.01600579227639e-76	Comp+	
Bhlhe40	9.32116198322795e-80	0.685942226157664	0.725	0.323	1.96555342740328e-75	Comp+	
Trps1	1.34769174943531e-78	0.575830727849999	0.636	0.188	2.84187759203424e-74	Comp+	
Thbs1	1.42979272085457e-78	0.902829134409732	0.689	0.327	3.01500391046603e-74	Comp+	
Dkk3	3.02127582105235e-78	0.910195750071305	0.585	0.17	6.37096432385309e-74	Comp+	
Rpl27a	4.18127533163102e-78	0.513681345290275	0.989	0.896	8.81705529181034e-74	Comp+	
Ptgis	1.97574686868532e-77	0.616854201619621	0.814	0.433	4.16625742199673e-73	Comp+	
Col8a2	5.51589061194652e-76	0.467317082349413	0.342	0.02	1.16313585334116e-71	Comp+	
Col8a1	3.47836405872903e-72	1.31328205798709	0.569	0.19	7.3348262906419e-68	Comp+	
Mgp	1.83240602185916e-71	0.909631234567473	0.923	0.56	3.8639945782944e-67	Comp+	
Frzb	2.2179115827469e-71	0.583672637848139	0.464	0.118	4.6769101545384e-67	Comp+	
Cd9	4.04578997986512e-71	0.910339217766756	0.937	0.662	8.53135733054159e-67	Comp+	
Skil	3.32876993345433e-69	0.579425164397197	0.661	0.262	7.01937715867516e-65	Comp+	
Rpl24	1.85882899652443e-68	0.41998981187725	0.979	0.842	3.91971270497107e-64	Comp+	
Lmna	8.38720653975008e-68	0.565860765836874	0.926	0.689	1.7686102430371e-63	Comp+	
Sec61g	8.83726115806701e-68	0.530520833463224	0.901	0.631	1.86351326040159e-63	Comp+	
Col11a1	9.69579316783966e-68	0.799805761402974	0.262	0.003	2.04455190530235e-63	Comp+	
Smim3	2.81579793959554e-67	0.499000509274246	0.427	0.092	5.93767311522511e-63	Comp+	
Mfap4	8.08737653953602e-67	0.410686586627553	0.687	0.28	1.70538509089196e-62	Comp+	
Col12a1	3.81346390030692e-66	0.662238268162253	0.441	0.096	8.0414513265772e-62	Comp+	
Wisp1	1.73076251499713e-65	0.439530581738613	0.331	0.032	3.64965891537445e-61	Comp+	
Sox9	8.28536969926371e-65	0.581922983673111	0.515	0.165	1.74713590848374e-60	Comp+	
Cilp2	1.54894503098683e-64	1.54148332529087	0.231	0.002	3.26626038684193e-60	Comp+	
Lox	2.12645070639523e-64	1.06239593699072	0.63	0.272	4.48404660457562e-60	Comp+	
Rpl13a	6.59775026550494e-64	0.494585210627726	0.964	0.757	1.39126759848703e-59	Comp+	
Mical2	7.96659664962966e-64	0.400687163084807	0.386	0.06	1.67991623550741e-59	Comp+	
Nrep	1.34429710759092e-63	0.587863126437767	0.498	0.145	2.83471931077697e-59	Comp+	
Atp5g2	1.64295236921537e-63	0.516320878238609	0.803	0.425	3.46449366096445e-59	Comp+	
Rpl39	2.54992137280436e-61	0.60508850218233	0.99	0.911	5.37701919883256e-57	Comp+	
Col5a2	8.68305857728111e-61	0.833223555661361	0.815	0.629	1.83099656219127e-56	Comp+	
Aspn	9.89965020043261e-61	1.11933223247396	0.673	0.42	2.08753923776522e-56	Comp+	
Serf2	5.35899236873552e-59	0.452774087214263	0.961	0.89	1.13005072079526e-54	Comp+	
Pmepa1	8.10380760664919e-58	0.660053232529424	0.773	0.47	1.70884991001411e-53	Comp+	
Csrp2	1.38405157553117e-57	1.07030952170942	0.679	0.414	2.91854955732258e-53	Comp+	
Tbx20	1.57173100586708e-55	0.399960276687175	0.402	0.115	3.31430917207191e-51	Comp+	
Rpl7	4.05547886937974e-55	0.342474911621167	0.985	0.905	8.55178829186106e-51	Comp+	
Scx	5.17494236162578e-55	0.486642176629297	0.223	0.004	1.09124009579603e-50	Comp+	
Ndufa4l2	1.76586143923667e-54	0.947356011465682	0.505	0.179	3.72367201691836e-50	Comp+	
Chad	2.67964198559579e-54	2.63854766545208	0.234	0.003	5.65056105502585e-50	Comp+	
Angptl7	3.64212655275823e-54	2.20519157776199	0.267	0.031	7.68015226180128e-50	Comp+	
Ier3	4.62727231085137e-54	0.78984549019811	0.762	0.469	9.75752912189229e-50	Comp+	
Gadd45b	6.42645273784735e-54	0.692041823599987	0.781	0.473	1.35514608882987e-49	Comp+	
Ttll5	1.86381949818065e-53	0.285698327116362	0.284	0.033	3.93023617581354e-49	Comp+	
Tgif1	3.38173982325384e-53	0.390208021996685	0.466	0.123	7.13107476529536e-49	Comp+	
Dap	7.73109722655114e-53	0.446325439244883	0.819	0.535	1.63025647216284e-48	Comp+	
Pdlim3	1.15404324670683e-52	0.63058815679178	0.365	0.087	2.43353099433069e-48	Comp+	
Srp54b	1.17758334542397e-52	0.353849440990272	0.601	0.24	2.48317000049552e-48	Comp+	
Myo1d	1.52881169165753e-52	0.28017255562942	0.307	0.041	3.22380521419824e-48	Comp+	
S100a4	2.51348714141558e-52	1.47118570520686	0.477	0.195	5.30019033510303e-48	Comp+	
Socs2	4.27516551862423e-52	0.463023623297976	0.663	0.357	9.01504152912292e-48	Comp+	
Ank	6.12311139399768e-52	0.549687902171717	0.348	0.075	1.29118049965229e-47	Comp+	
Tgfb1	5.05038671157245e-51	0.521164587030627	0.459	0.127	1.06497504586928e-46	Comp+	
Rpl34	9.10623286966295e-51	0.364324751150322	0.988	0.943	1.92023132522583e-46	Comp+	
Ltbp3	1.28683153605538e-50	0.429112248977893	0.663	0.301	2.71354166007997e-46	Comp+	
Pls3	2.14398291286972e-50	0.432468505996142	0.671	0.33	4.52101676836838e-46	Comp+	
Iqgap1	3.60826037528404e-50	0.500630972302295	0.723	0.403	7.60873865336147e-46	Comp+	
Rpl30	1.06099559040034e-49	0.437674170080224	0.976	0.855	2.2373214014772e-45	Comp+	
Unc5b	1.34894567600707e-49	0.279190527851406	0.32	0.059	2.8445217469961e-45	Comp+	
Ptma	1.37257233326351e-49	0.41135604660002	0.995	0.975	2.89434327915276e-45	Comp+	
Sdc3	1.71227993158577e-49	0.322338281603362	0.412	0.115	3.6106846917349e-45	Comp+	
Rps10	7.72209400170695e-49	0.453491950568345	0.982	0.895	1.62835796213994e-44	Comp+	
Id1	1.07016523083738e-48	0.652899306806349	0.441	0.163	2.25665742226677e-44	Comp+	
Col1a2	3.18686209550768e-48	0.919700079116645	0.946	0.952	6.72013610079705e-44	Comp+	
2010111I01Rik	3.90100119633273e-48	0.421838660578032	0.481	0.164	8.22604122270682e-44	Comp+	
Aig1	4.27884137036279e-48	0.29627892618643	0.526	0.232	9.02279279768402e-44	Comp+	
Wif1	8.31100904450797e-48	1.38415984740862	0.205	0.022	1.7525424772154e-43	Comp+	
Fxyd5	4.1136767011143e-47	0.847700546018346	0.622	0.296	8.67451005963973e-43	Comp+	
Ccdc80	8.89032766531042e-47	0.547459429911973	0.883	0.689	1.87470339478401e-42	Comp+	
Pdgfa	1.67533350045876e-46	0.320134110040364	0.39	0.109	3.53277575241739e-42	Comp+	
Ecm2	2.26980416435483e-46	0.469412862787598	0.692	0.363	4.78633604137503e-42	Comp+	
Dnm3os	5.61958564761631e-46	0.541511582325294	0.413	0.101	1.18500202551285e-41	Comp+	
Sfrp2	7.93764269035908e-46	1.30565125817935	0.45	0.224	1.67381071411602e-41	Comp+	
Rps21	1.10607174902805e-45	0.503004886713875	0.982	0.912	2.33237349717545e-41	Comp+	
Adarb1	1.23611661241091e-45	0.318090426988862	0.44	0.113	2.60659910059089e-41	Comp+	
Cpxm2	2.19893674036549e-45	0.629593771399553	0.244	0.06	4.63689790440872e-41	Comp+	
Pdzrn3	2.58401996880886e-45	0.25043972818764	0.373	0.09	5.44892290822724e-41	Comp+	
Tpt1	2.28786282073236e-44	0.630228402610754	0.997	0.974	4.82441633007833e-40	Comp+	
Rnf149	4.4618375810761e-44	0.34402891667656	0.374	0.103	9.40867690721517e-40	Comp+	
Kcnj15	9.81089072740371e-44	0.282285313712616	0.174	0.003	2.06882252768762e-39	Comp+	
Rps13	1.1424278243353e-43	0.330557303229694	0.985	0.876	2.40903755317584e-39	Comp+	
Itgb5	1.42151780301939e-43	0.362083228333704	0.739	0.438	2.99755459122699e-39	Comp+	
Sdc1	4.88661167122805e-43	0.261826974008199	0.4	0.106	1.03043980311186e-38	Comp+	
Npm1	6.68390556042486e-43	0.382534083941061	0.919	0.795	1.40943516552679e-38	Comp+	
Inhba	6.76930002215264e-43	0.422033764260316	0.272	0.048	1.42744229567133e-38	Comp+	
Tnc	7.29057068580068e-43	0.68258130277622	0.431	0.106	1.53736264051479e-38	Comp+	
Lmo4	1.95071573778269e-42	0.427519953265992	0.721	0.433	4.11347427626235e-38	Comp+	
Cd200	2.01343164572707e-42	0.445526211326515	0.445	0.154	4.24572331134467e-38	Comp+	
Ppp3ca	2.71617957556416e-42	0.447190490848908	0.715	0.382	5.72760787099214e-38	Comp+	
Ckap4	3.67835917275381e-42	0.450842570089285	0.702	0.419	7.75655598758597e-38	Comp+	
Col16a1	4.16546870558157e-42	0.411421956254381	0.569	0.236	8.78372385945986e-38	Comp+	
Mdk	4.24634876185987e-42	0.505609114836972	0.562	0.263	8.95427563413391e-38	Comp+	
Crlf1	4.36376347041646e-42	0.430955463867323	0.257	0.027	9.2018680300672e-38	Comp+	
Cd109	4.88550351742328e-42	0.449834644952925	0.272	0.031	1.03020612671905e-37	Comp+	
Dst	1.53737181328159e-41	0.381004599699391	0.673	0.379	3.24185594266689e-37	Comp+	
Sept2	5.28977017263607e-41	0.309840542392028	0.621	0.303	1.11545383630377e-36	Comp+	
Auts2	5.60654995241709e-41	0.325125708048288	0.543	0.2	1.18225318846619e-36	Comp+	
Samd4	5.75074151303809e-41	0.290484635643453	0.447	0.152	1.21265886285434e-36	Comp+	
Actn1	6.20645875538531e-41	0.392301723308844	0.542	0.201	1.3087559577481e-36	Comp+	
Gm15867	6.7188266162571e-41	0.273017747284129	0.301	0.041	1.41679896857013e-36	Comp+	
Mef2c	7.90258702838036e-41	0.318902537261833	0.472	0.182	1.66641852667457e-36	Comp+	
Ivns1abp	1.26246562291385e-40	0.481299624835913	0.438	0.167	2.66216125903843e-36	Comp+	
Piezo2	1.42119232677867e-40	0.275680943302169	0.238	0.03	2.99686825947817e-36	Comp+	
Bdnf	1.81869029777586e-40	0.64135048640713	0.223	0.017	3.83507223091995e-36	Comp+	
Slc39a14	2.05973389481703e-40	0.267304652618744	0.34	0.083	4.34336086400068e-36	Comp+	
Clec11a	6.38858391199553e-40	0.359589825712121	0.438	0.146	1.3471606895225e-35	Comp+	
Rps25	6.51925172950935e-40	0.294188577838325	0.985	0.905	1.37471461220164e-35	Comp+	
Rpl23	1.03353650996953e-39	0.386513808311407	0.993	0.967	2.17941843857274e-35	Comp+	
Tnfrsf12a	1.25742213068272e-39	0.591433570048183	0.604	0.284	2.65152604697065e-35	Comp+	
Nfatc1	1.43710403355663e-39	0.352268979198889	0.373	0.097	3.03042127556087e-35	Comp+	
Zbtb38	1.57665337108802e-39	0.265059876357927	0.515	0.223	3.3246889636133e-35	Comp+	
Smad7	2.43001497388601e-39	0.438745518185389	0.548	0.238	5.12417257543343e-35	Comp+	
Igfbp7	2.97276041895654e-39	0.311898946437135	0.963	0.911	6.26865989545365e-35	Comp+	
Dpysl3	3.21309893351998e-39	0.35181081394761	0.735	0.448	6.77546172111359e-35	Comp+	
Snhg6	4.41511086943941e-39	0.323681867428506	0.535	0.234	9.31014429038688e-35	Comp+	
Anxa8	5.04990019032948e-39	0.981581507697946	0.203	0.013	1.06487245313478e-34	Comp+	
Rpl12	6.34922070342169e-39	0.40453039732289	0.958	0.804	1.33886016973053e-34	Comp+	
Jmjd1c	1.51071623682199e-38	0.380473532247306	0.61	0.307	3.18564732858653e-34	Comp+	
Abi3bp	1.84700935098177e-38	0.778501904254284	0.812	0.648	3.89478861841526e-34	Comp+	
Map1b	2.64603732036138e-38	0.34255857069526	0.535	0.252	5.57969889744605e-34	Comp+	
Creb3l2	4.54431618015128e-38	0.310904392170495	0.573	0.29	9.582599529085e-34	Comp+	
Rpl28	5.91095591779966e-38	0.363175785054847	0.983	0.869	1.24644327438641e-33	Comp+	
Rps15a	9.27311623835168e-38	0.326920886663245	0.988	0.963	1.95542202118122e-33	Comp+	
Shisa4	1.99957266083685e-37	0.263484608289563	0.341	0.115	4.21649886990667e-33	Comp+	
Sgk1	2.61337143539723e-37	0.498765671333745	0.598	0.309	5.51081634582213e-33	Comp+	
Rpl5	3.59170030418715e-37	0.346344366181687	0.94	0.774	7.57381843143945e-33	Comp+	
Ninj1	5.2990019555881e-37	0.518797338140116	0.4	0.168	1.11740054237486e-32	Comp+	
Lmcd1	7.69135405658212e-37	0.327897900665524	0.209	0.041	1.62187582991147e-32	Comp+	
Cdkn1a	8.91012471381361e-37	0.53077220375333	0.715	0.4	1.87887799840188e-32	Comp+	
Pxdc1	9.00717022206606e-37	0.324254682069915	0.445	0.172	1.89934198472707e-32	Comp+	
Hif1a	1.6573584897373e-36	0.393535823643471	0.548	0.241	3.49487184730904e-32	Comp+	
Foxp1	4.00570140096341e-36	0.357330149170215	0.638	0.318	8.44682254421154e-32	Comp+	
Emp1	5.16632987321323e-36	0.608835512426617	0.857	0.557	1.08942398036447e-31	Comp+	
Rpl36al	1.09334121477233e-35	0.339093621398284	0.907	0.676	2.30552861959042e-31	Comp+	
Pde4b	1.18779053874452e-35	0.290387920514544	0.459	0.179	2.50469390905057e-31	Comp+	
Fbn2	1.35585177539279e-35	0.296007108152822	0.256	0.036	2.85908463877078e-31	Comp+	
Ptprs	2.11075056386046e-35	0.253932566928205	0.487	0.197	4.45093971401256e-31	Comp+	
Foxp2	2.73848385558504e-35	0.260444104712366	0.378	0.118	5.77464090627217e-31	Comp+	
Ccser2	3.08850904941143e-35	0.251220753535671	0.627	0.308	6.51273903249389e-31	Comp+	
Rps28	4.05347473481264e-35	0.351840554730571	0.967	0.882	8.54756217329942e-31	Comp+	
Nedd9	4.87368147801964e-35	0.278206952392156	0.403	0.115	1.02771321327e-30	Comp+	
Tulp4	5.93177806633475e-35	0.284195064702259	0.539	0.235	1.25083404084801e-30	Comp+	
Matn4	1.4085397112008e-34	0.402766986360338	0.211	0.031	2.97018768900912e-30	Comp+	
Raph1	1.93886178180989e-34	0.270181225392903	0.591	0.304	4.08847783930252e-30	Comp+	
Eef1b2	2.01677070420733e-34	0.418160725216592	0.896	0.782	4.252764383962e-30	Comp+	
Cytl1	2.09083037364731e-34	3.06605041322759	0.176	0.013	4.40893400891008e-30	Comp+	
Nfix	6.46412424936121e-34	0.333785285831436	0.836	0.591	1.3630898804628e-29	Comp+	
Lrrfip1	6.88552248681362e-34	0.264119974202411	0.415	0.144	1.45195012679439e-29	Comp+	
Atp5l	1.08957197673454e-33	0.270315267690022	0.902	0.683	2.29758042734011e-29	Comp+	
Rhoq	6.85291699849061e-33	0.301749713985799	0.579	0.288	1.44507460747172e-28	Comp+	
Serpine1	1.28514312570991e-32	0.590268135990334	0.543	0.257	2.7099813091845e-28	Comp+	
Serf1	1.38273177719212e-32	0.272110209385815	0.538	0.27	2.91576649856503e-28	Comp+	
Slc20a1	2.77060038199989e-32	0.461940673800185	0.261	0.065	5.84236502552316e-28	Comp+	
Plec	9.70226930932726e-32	0.316636612691508	0.539	0.263	2.04591752925784e-27	Comp+	
Msn	1.79884396523458e-31	0.337370783506613	0.719	0.447	3.79322226949016e-27	Comp+	
Odc1	2.16012505451001e-31	0.324390887725399	0.566	0.267	4.55505570244526e-27	Comp+	
Bhlhe41	4.45482588546089e-31	0.300850660976909	0.304	0.068	9.39389134467138e-27	Comp+	
Rps27a	4.59018756046405e-31	0.28159102886088	0.989	0.902	9.67932850875055e-27	Comp+	
Tln2	6.55929096398047e-31	0.259399855207445	0.38	0.112	1.38315768557456e-26	Comp+	
Hspa4	1.04052824762319e-30	0.253738419712047	0.53	0.267	2.19416191576302e-26	Comp+	
Akap13	1.52144534286507e-30	0.2679125146659	0.689	0.412	3.20827179449956e-26	Comp+	
Cdv3	2.15473803184441e-30	0.310715903250735	0.603	0.306	4.5436960877503e-26	Comp+	
Vcan	3.94184428723978e-30	0.495552064865493	0.589	0.347	8.31216704850252e-26	Comp+	
Rps8	4.19992870858778e-30	0.335372502053678	0.995	0.977	8.85638966779905e-26	Comp+	
Luzp1	4.27801334060228e-30	0.303589394679011	0.58	0.285	9.02104673132802e-26	Comp+	
Thbs2	5.0632553982293e-30	0.378773480026362	0.617	0.346	1.06768866582461e-25	Comp+	
Eif1a	7.50823272195351e-30	0.303800569262004	0.64	0.378	1.58326103407834e-25	Comp+	
Rps20	9.29463472327818e-30	0.428026249937131	0.985	0.912	1.95995962409767e-25	Comp+	
Ppic	1.07978669853032e-29	0.46370779905836	0.769	0.646	2.27694621119088e-25	Comp+	
Ptms	2.04673020140619e-29	0.333801426435948	0.885	0.68	4.31593997570522e-25	Comp+	
Lum	2.78528022266146e-29	0.544021809715378	0.791	0.696	5.87332040552621e-25	Comp+	
Tmem45a	4.30495727492087e-29	0.253717678522803	0.569	0.294	9.07786340562564e-25	Comp+	
Rasl11b	5.53272082242056e-29	0.298180802834761	0.321	0.115	1.16668483982382e-24	Comp+	
Bzw1	7.91757389180126e-29	0.347417434852151	0.709	0.448	1.66957880656413e-24	Comp+	
Rpl31	9.53433120278994e-29	0.256689466926896	0.978	0.863	2.01050442073231e-24	Comp+	
Sh3glb1	1.67851801248094e-28	0.362295358815876	0.793	0.612	3.53949093291857e-24	Comp+	
Sh3bgrl3	2.67991073792479e-28	0.303977940998226	0.788	0.569	5.651127773062e-24	Comp+	
Hdlbp	2.94249443957446e-28	0.301616638453747	0.728	0.511	6.20483802473067e-24	Comp+	
Tnmd	2.95360851425907e-28	1.21920747988251	0.128	0.006	6.22827427401811e-24	Comp+	
Rnf11	5.48597407471089e-28	0.256323031522759	0.618	0.338	1.15682735313429e-23	Comp+	
Klf2	5.53399465713826e-28	0.511795114957184	0.842	0.68	1.16695345335074e-23	Comp+	
Lsp1	6.63632408203796e-28	0.342621708012299	0.65	0.416	1.39940165917935e-23	Comp+	
Gm17455	6.9390890852119e-28	0.305625128429035	0.144	0.012	1.46324571539863e-23	Comp+	
Rpl38	7.6775716392055e-28	0.299900469910714	0.982	0.887	1.61896953155926e-23	Comp+	
Col27a1	7.85117123834557e-28	0.3250803685095	0.418	0.154	1.65557647902993e-23	Comp+	
Tnfrsf11b	1.2887644204632e-27	0.545265016998278	0.181	0.042	2.71761753343074e-23	Comp+	
Sgms2	1.34441978606551e-27	0.289763614070382	0.256	0.074	2.83497800287634e-23	Comp+	
Hnrnpa0	1.77339494926147e-27	0.405343015537097	0.609	0.393	3.73955792950766e-23	Comp+	
Gas1	1.86694010753374e-27	0.546919455265362	0.767	0.527	3.93681660475639e-23	Comp+	
Lars2	2.18340236831252e-27	0.43948381978599	0.474	0.212	4.6041405740606e-23	Comp+	
Smarca5	2.69160991757492e-27	0.287278168363993	0.624	0.357	5.67579783319023e-23	Comp+	
Rpl22	2.7371525035019e-27	0.319923465483912	0.954	0.887	5.77183348413446e-23	Comp+	
Fn1	3.18380235184979e-27	0.927076490942454	0.759	0.592	6.71368401934564e-23	Comp+	
Vmp1	3.26336270131035e-27	0.49043426566291	0.627	0.414	6.88145292825313e-23	Comp+	
Nfkb1	6.88726745691831e-27	0.289624988899482	0.557	0.294	1.45231808864036e-22	Comp+	
Arid5b	8.13982802056099e-27	0.324424469285726	0.613	0.336	1.7164455346957e-22	Comp+	
Rnf19b	1.98422030692557e-26	0.334477178295961	0.386	0.134	4.18412536121394e-22	Comp+	
Anp32b	2.06207303707912e-26	0.25745304770083	0.745	0.489	4.34829341328875e-22	Comp+	
Hk2	3.23839130365674e-26	0.296254522346383	0.503	0.251	6.82879574202097e-22	Comp+	
Acbd3	4.01750693792322e-26	0.278976863958737	0.514	0.242	8.47171687999869e-22	Comp+	
Wwtr1	1.37069241083905e-25	0.285492123549736	0.604	0.3	2.89037908673631e-21	Comp+	
Rplp1	1.786574861213e-25	0.283397253153523	0.996	0.977	3.76735040983986e-21	Comp+	
Wwp2	2.0350871105871e-25	0.290137994691969	0.212	0.047	4.29138819009502e-21	Comp+	
Set	2.14969036090789e-25	0.278538567504404	0.739	0.478	4.53305206404647e-21	Comp+	
Rbp1	2.21845024507212e-25	0.563220623405081	0.677	0.604	4.67804603178358e-21	Comp+	
S100b	6.40747387893158e-25	0.480670674817216	0.184	0.044	1.3511440168503e-20	Comp+	
Id2	1.29321879246529e-24	0.386720459831403	0.603	0.397	2.72701046767155e-20	Comp+	
Cox4i2	1.83237602152081e-24	0.464388333259878	0.155	0.024	3.86393131658093e-20	Comp+	
Cxcl2	1.87777384935791e-24	1.3808646591771	0.232	0.063	3.95966171614102e-20	Comp+	
Tob1	1.90613822496989e-24	0.612951744794877	0.467	0.214	4.01947367499401e-20	Comp+	
Higd1a	4.21896679710681e-24	0.496214122456232	0.708	0.397	8.89653528505913e-20	Comp+	
Cyb5r3	4.24425085092253e-24	0.333392356937099	0.733	0.447	8.94985176934033e-20	Comp+	
Mtch1	1.09928876745093e-23	0.286887344496322	0.795	0.604	2.31807022392377e-19	Comp+	
C1qtnf6	1.23795347946236e-23	0.287008357535835	0.491	0.253	2.61047250214229e-19	Comp+	
Gxylt2	1.24201623581543e-23	0.464048572998173	0.504	0.266	2.619039636464e-19	Comp+	
Spp1	2.75192991398905e-23	1.37944984389002	0.235	0.054	5.80299460962871e-19	Comp+	
Nr4a3	3.47939625482343e-23	0.270509059336684	0.322	0.096	7.33700288254617e-19	Comp+	
Calm2	4.51647111559531e-23	0.270788737555109	0.965	0.862	9.52388264145582e-19	Comp+	
Ifrd1	4.83504230151523e-23	0.557441432722421	0.762	0.575	1.01956537012052e-18	Comp+	
Rgcc	7.73138106824628e-23	0.948697064640437	0.314	0.112	1.63031632586109e-18	Comp+	
Acan	9.06095414335945e-23	0.408429669607125	0.102	0.0	1.91068340021021e-18	Comp+	
Rrbp1	1.13640726124804e-22	0.298521343660592	0.887	0.792	2.39634199179375e-18	Comp+	
Tspan6	5.58032150732767e-22	0.269576995790065	0.398	0.18	1.17672239625019e-17	Comp+	
Spag9	5.92731687413452e-22	0.294106514912158	0.647	0.409	1.24989330924875e-17	Comp+	
Cadm1	7.88151734403752e-22	0.282881665376114	0.128	0.029	1.66197556233719e-17	Comp+	
Ctsk	1.53231753958028e-20	0.284137237864595	0.695	0.46	3.23119799571293e-16	Comp+	
Nt5e	2.21041892138856e-20	0.422120215775919	0.149	0.038	4.66111037953206e-16	Comp+	
Tagln	5.54608793305346e-20	0.441754896932354	0.403	0.191	1.16950356244298e-15	Comp+	
Sdc4	5.56116955136714e-20	0.544742213657031	0.74	0.485	1.17268382329679e-15	Comp+	
C1qtnf3	7.24635057802836e-20	0.737010295390847	0.167	0.055	1.52803794638884e-15	Comp+	
Ctsd	9.79678467737775e-20	0.272071970323243	0.845	0.691	2.06584798491865e-15	Comp+	
Dstn	1.32004859941347e-19	0.492328460040155	0.903	0.73	2.78358648158318e-15	Comp+	
Fbln2	1.65752353315935e-19	0.291274468891311	0.69	0.53	3.49521987437312e-15	Comp+	
Srpx2	1.70836009747962e-19	0.264032846821352	0.559	0.334	3.60241893755527e-15	Comp+	
Itgb1	2.63885648333328e-19	0.294208623691834	0.823	0.689	5.5645566664049e-15	Comp+	
Pkm	2.68832989275879e-19	0.29464117184466	0.805	0.587	5.66888124486046e-15	Comp+	
Aqp1	6.87838580988738e-19	0.526734942630524	0.203	0.078	1.45044521573095e-14	Comp+	
Crispld1	1.50031316304421e-18	0.404033471181607	0.203	0.064	3.16371036691133e-14	Comp+	
Ptx3	2.19831907113733e-18	0.427521068057511	0.377	0.187	4.63559542530729e-14	Comp+	
Mif	3.09447724420417e-18	0.287035442980072	0.734	0.522	6.52532416485332e-14	Comp+	
Mxra7	6.84833958902429e-18	0.267130351550737	0.692	0.468	1.44410936913755e-13	Comp+	
Rnd1	1.55351297650344e-17	0.294499227910069	0.152	0.033	3.2758928135528e-13	Comp+	
Crip1	3.47725365477107e-17	0.575749517936313	0.972	0.876	7.33248478181576e-13	Comp+	
Ccdc3	4.39700781504583e-17	0.443634493658862	0.187	0.078	9.27197037958715e-13	Comp+	
Tubb2b	6.40180130386813e-17	0.265841815303819	0.334	0.131	1.34994784094667e-12	Comp+	
Serpine2	6.91229882811386e-17	0.369916884937272	0.701	0.495	1.45759645388437e-12	Comp+	
Angptl1	8.28943221120297e-17	0.276284309841563	0.281	0.136	1.74799257037637e-12	Comp+	
