Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Il11ra1	2.92754389048048e-91	0.679680552213387	0.913	0.707	6.1733118018562e-87	Ccl19+	
Ltc4s	2.64163286485707e-90	1.03969888333265	0.372	0.018	5.57041122212411e-86	Ccl19+	
Acta2	2.72637146470364e-89	1.09571914833267	0.573	0.136	5.74909950762056e-85	Ccl19+	
Cxcl13	7.52409664082783e-89	1.85782548162873	0.571	0.179	1.58660625865136e-84	Ccl19+	
Npc2	7.73336190567825e-88	0.565660652726149	0.947	0.855	1.63073402505037e-83	Ccl19+	
H2-Q6	3.48541854496249e-87	0.817957830369491	0.499	0.078	7.34970208576241e-83	Ccl19+	
Meox2	2.08450417335751e-86	0.765325372057994	0.531	0.124	4.39559395035898e-82	Ccl19+	
Stmn2	9.88598977107163e-86	1.50721383118599	0.359	0.013	2.08465866302587e-81	Ccl19+	
Fmod	1.34541472810607e-85	0.493064303402853	0.485	0.068	2.83707603715727e-81	Ccl19+	
AW112010	6.80071747548592e-84	0.856767937312561	0.819	0.462	1.43406729405572e-79	Ccl19+	
Cstb	2.64717955602067e-82	0.707821520981167	0.852	0.658	5.58210752978078e-78	Ccl19+	
Fth1	4.15656562752006e-82	0.382577693023041	1.0	0.997	8.76494993875155e-78	Ccl19+	
Slamf8	7.66580959447849e-82	0.692362000208043	0.359	0.014	1.61648926918768e-77	Ccl19+	
Steap4	1.42540070905534e-81	0.78093903518217	0.652	0.257	3.005742475185e-77	Ccl19+	
Il7	3.73372928024783e-81	0.893479558635699	0.401	0.032	7.8733149332586e-77	Ccl19+	
Ly6k	5.08125738998179e-80	1.01931677938611	0.376	0.026	1.07148474582546e-75	Ccl19+	
Galnt18	1.48061130232879e-78	1.10707845664456	0.361	0.028	3.12216505322072e-74	Ccl19+	
Spns2	2.60580009462237e-78	0.674757684291494	0.332	0.012	5.4948506595302e-74	Ccl19+	
Mrpl38	1.16284097524263e-77	0.749174759721345	0.529	0.177	2.45208276449414e-73	Ccl19+	
Ly96	3.49075402198936e-77	0.707550029645706	0.444	0.128	7.36095300616896e-73	Ccl19+	
Aqp1	5.72867954427508e-76	1.12961959341835	0.394	0.042	1.20800665550129e-71	Ccl19+	
Plvap	7.9417285065981e-76	0.422463456478707	0.521	0.123	1.67467229018634e-71	Ccl19+	
Serpina3g	1.23638656660404e-75	0.932756303248384	0.485	0.087	2.60716835299793e-71	Ccl19+	
Irf8	1.93847538215662e-75	0.767288653633292	0.557	0.156	4.08766303835367e-71	Ccl19+	
Kcnj8	2.75764201824109e-75	0.82447314905161	0.524	0.103	5.81503972386498e-71	Ccl19+	
Mustn1	1.26157649826078e-74	0.625768751709133	0.675	0.306	2.6602863618825e-70	Ccl19+	
Psmb8	3.5885764531625e-72	0.723910050779977	0.751	0.435	7.56723116678377e-68	Ccl19+	
Rps27	4.10351761734335e-71	0.568500203040214	0.971	0.699	8.65308759969192e-67	Ccl19+	
Igfbp3	3.11385105208297e-68	0.914181219003326	0.684	0.279	6.56617771352737e-64	Ccl19+	
Serping1	7.53786262332817e-68	0.460532895842832	0.992	0.96	1.58950909138121e-63	Ccl19+	
H2-M2	3.85611706342029e-67	0.759651908683653	0.279	0.003	8.13139405163436e-63	Ccl19+	
Bace2	4.30978388130261e-67	0.711859642361116	0.52	0.188	9.08804127050281e-63	Ccl19+	
Shisa3	1.08732200928332e-66	0.60411373664495	0.317	0.024	2.29283592097575e-62	Ccl19+	
Mylk	4.28419754656098e-66	0.619565633059451	0.648	0.223	9.03408736643315e-62	Ccl19+	
Cdc42ep3	1.18767108555618e-65	0.709999576372075	0.553	0.176	2.50444201811231e-61	Ccl19+	
Ccl2	1.52927408008627e-65	1.22562256080288	0.649	0.264	3.22478025267791e-61	Ccl19+	
Abcc9	4.16496679387726e-65	0.610715735278164	0.443	0.098	8.78266547824898e-61	Ccl19+	
Tifa	8.47908279271758e-65	0.630537294598338	0.397	0.074	1.78798418850036e-60	Ccl19+	
Apoc1	1.04633028863916e-64	0.794802667511916	0.367	0.063	2.20639667965339e-60	Ccl19+	
Tagln	1.16127590738101e-64	0.969965060131178	0.523	0.158	2.44878250589433e-60	Ccl19+	
Apol11b	4.36401350102222e-64	0.81861925887333	0.273	0.003	9.20239526960556e-60	Ccl19+	
Ngfr	9.07667761287561e-64	0.660829021520839	0.326	0.029	1.91399900822708e-59	Ccl19+	
Gfra2	1.06328754371131e-62	0.575915894145398	0.359	0.061	2.24215444342404e-58	Ccl19+	
Ctss	1.35743361974734e-62	0.697914851170748	0.272	0.008	2.86242027396122e-58	Ccl19+	
Cd63	2.31597469645155e-62	0.507754478788455	0.984	0.953	4.88369584240739e-58	Ccl19+	
Spib	1.74570152008159e-61	0.477220436684419	0.249	0.003	3.68116079539604e-57	Ccl19+	
Kctd12	6.42587612180337e-61	0.733873074774357	0.532	0.219	1.35502449780468e-56	Ccl19+	
Isyna1	8.98278970416296e-61	0.666196640335137	0.488	0.141	1.89420086491684e-56	Ccl19+	
Oat	2.29762094637615e-60	0.578578990692877	0.883	0.736	4.8449932896234e-56	Ccl19+	
Stc1	8.64919366167911e-60	0.983272410027968	0.25	0.011	1.82385546743827e-55	Ccl19+	
Rpl35	1.99070835945069e-59	0.420999368555679	0.954	0.839	4.19780671757368e-55	Ccl19+	
Fam180a	5.29260273790387e-59	0.69466662409904	0.331	0.033	1.11605113934179e-54	Ccl19+	
Ly6e	3.37127096987242e-58	0.418298388685097	0.88	0.694	7.10899909416997e-54	Ccl19+	
Dsc2	3.70338599322043e-58	0.545989679847166	0.225	0.001	7.80933004390393e-54	Ccl19+	
Ano1	8.19731168344326e-58	0.656833838713974	0.293	0.024	1.72856711468768e-53	Ccl19+	
Cd72	2.10362444410878e-57	0.475365252384903	0.252	0.011	4.43591286529218e-53	Ccl19+	
Cd14	4.05245944429382e-57	0.581176408796514	0.316	0.037	8.54542123018238e-53	Ccl19+	
Ifitm2	9.38118541035739e-57	0.32657042306479	0.981	0.951	1.97821056748206e-52	Ccl19+	
Ccnd1	4.09223109900772e-56	0.589967867829574	0.483	0.178	8.62928771847758e-52	Ccl19+	
Syt13	7.77791418276167e-56	0.503864465842453	0.251	0.018	1.64012876371895e-51	Ccl19+	
Msc	1.38108917996531e-55	0.783367533284986	0.438	0.121	2.91230275379285e-51	Ccl19+	
Rps18	2.21186981539801e-55	0.319138168543473	0.981	0.975	4.66416987972978e-51	Ccl19+	
Lepr	2.92707699072965e-54	0.627230055977203	0.503	0.15	6.17232725035161e-50	Ccl19+	
Slc22a3	5.75665736289143e-54	0.479244677636608	0.245	0.012	1.21390633811292e-49	Ccl19+	
Pdlim4	1.09093003138865e-53	0.587198805738161	0.551	0.232	2.30044415718925e-49	Ccl19+	
Uba52	1.72123779413142e-53	0.405152773482271	0.74	0.439	3.62957413648493e-49	Ccl19+	
Phpt1	4.81588339225704e-53	0.594342136801091	0.616	0.324	1.01552533092524e-48	Ccl19+	
Gstm1	1.00841111244827e-52	0.515359409251629	0.937	0.84	2.12643651281967e-48	Ccl19+	
Ifi47	1.14949765429086e-52	0.605572202348101	0.432	0.126	2.42394570360313e-48	Ccl19+	
Edf1	1.54886273479848e-52	0.57704992236459	0.838	0.73	3.26608684886955e-48	Ccl19+	
Ccl11	1.53805099894983e-51	0.504179422730263	0.786	0.43	3.24328814148552e-47	Ccl19+	
Kcne4	2.73722244386649e-51	0.798385254132305	0.357	0.068	5.77198096738126e-47	Ccl19+	
F11r	7.70412250881717e-51	0.498106731413483	0.292	0.032	1.62456831343428e-46	Ccl19+	
Ltb	1.12706563007669e-50	0.559241919720428	0.217	0.003	2.37664329414271e-46	Ccl19+	
Slco2b1	1.51235855702291e-50	0.614958568758353	0.498	0.193	3.18911048919422e-46	Ccl19+	
Tap2	1.08377852386288e-49	0.641094204265312	0.583	0.295	2.28536377326966e-45	Ccl19+	
Ugcg	2.99797721794233e-49	0.530815071646814	0.414	0.169	6.321834559475e-45	Ccl19+	
Ccl7	3.35557329014396e-49	0.79760304032526	0.648	0.318	7.07589739692656e-45	Ccl19+	
Rpl3	6.17486274653527e-49	0.365739669452329	0.968	0.892	1.30209330736189e-44	Ccl19+	
Flt3l	1.05908539697282e-48	0.564505374407938	0.432	0.168	2.23329337659658e-44	Ccl19+	
Lhx8	1.33528009100633e-48	0.462611813674224	0.231	0.015	2.81570512790505e-44	Ccl19+	
Gstm2	5.08396665860024e-48	0.571570739502868	0.776	0.55	1.07205604929903e-43	Ccl19+	
Rpl23a	8.15648488288854e-47	0.389830771444496	0.951	0.67	1.71995796725471e-42	Ccl19+	
Rcn3	8.39161273368749e-47	0.430236719253383	0.887	0.782	1.76953937715268e-42	Ccl19+	
Cxadr	9.22525278614716e-47	0.470837108646069	0.205	0.012	1.94532905501485e-42	Ccl19+	
Marcksl1	2.44784912011466e-46	0.505663710653797	0.506	0.177	5.16177943958579e-42	Ccl19+	
Fas	9.16845592565061e-46	0.596834970870079	0.48	0.192	1.93335230104194e-41	Ccl19+	
Akr1cl	2.97831242711042e-45	0.502847700750531	0.196	0.005	6.28036741504773e-41	Ccl19+	
Usp18	3.36972988072779e-45	0.552407767447821	0.371	0.114	7.1057493994907e-41	Ccl19+	
Prcp	4.24696236898151e-45	0.610928885982547	0.431	0.145	8.95556954747131e-41	Ccl19+	
Serpinb6b	5.90957149198805e-45	0.564214757611365	0.303	0.046	1.24615134051552e-40	Ccl19+	
Hpse	6.13103454077208e-45	0.535945159038061	0.369	0.096	1.29285125361261e-40	Ccl19+	
Lrg1	1.16553288074062e-44	0.515135799812153	0.213	0.015	2.45775918561775e-40	Ccl19+	
Ubb	6.72982595427248e-44	0.490050809146606	0.988	0.978	1.41911839897744e-39	Ccl19+	
Gas6	2.33085574027426e-43	0.535699568279918	0.835	0.599	4.91507549951633e-39	Ccl19+	
Nfkbie	3.3541431928325e-43	0.435320552044872	0.291	0.058	7.07288175072588e-39	Ccl19+	
Slc2a1	4.49901807846021e-43	0.559882572979305	0.314	0.074	9.48707942204905e-39	Ccl19+	
Ptn	5.70169422824426e-43	0.590428438902051	0.389	0.12	1.20231626190987e-38	Ccl19+	
Rpn2	1.67061532458007e-42	0.455023620772985	0.821	0.701	3.52282653494198e-38	Ccl19+	
Rpl10	2.87616676851412e-42	0.433566315873477	0.966	0.688	6.06497286476572e-38	Ccl19+	
Epas1	4.77965529588957e-42	0.52662911058241	0.528	0.218	1.00788591224423e-37	Ccl19+	
Mmp3	1.62270671431272e-41	0.965873885198305	0.493	0.247	3.42180164847123e-37	Ccl19+	
H2-Q4	2.23271324405254e-41	0.408202708562504	0.594	0.32	4.7081224177336e-37	Ccl19+	
Hspe1	2.41525722385286e-41	0.813824305654031	0.789	0.683	5.09305290793852e-37	Ccl19+	
Srpx	2.80851492891425e-41	0.581915459649299	0.661	0.43	5.92231543060147e-37	Ccl19+	
Spic	3.09407209576705e-41	0.338309774306238	0.168	0.002	6.52446982834399e-37	Ccl19+	
Tsc22d1	5.15096747068499e-41	0.55346283796275	0.746	0.506	1.08618451054334e-36	Ccl19+	
Rgs16	6.81965643481817e-41	0.750299356915561	0.246	0.034	1.43806095241011e-36	Ccl19+	
Serpinb9	1.36616372949912e-40	0.618907434486809	0.396	0.142	2.88082945639478e-36	Ccl19+	
Msx1	1.65838982109722e-40	0.570265356895222	0.377	0.141	3.49704661574771e-36	Ccl19+	
Cd82	2.11218553369851e-40	0.395887311166025	0.465	0.183	4.45396563491005e-36	Ccl19+	
H2-M3	6.07517908893786e-40	0.549447512508846	0.469	0.216	1.28107301448433e-35	Ccl19+	
Dram1	8.2483177393009e-40	0.537775146239297	0.429	0.179	1.73932276168638e-35	Ccl19+	
Bpifa2	1.44151031754449e-39	1.37603271267577	0.177	0.006	3.03971280660606e-35	Ccl19+	
Laptm4a	1.90162353055246e-39	0.29986239964255	0.978	0.949	4.00995353887598e-35	Ccl19+	
Pfn1	1.94310346538862e-39	0.395629850746775	0.917	0.883	4.09742227746498e-35	Ccl19+	
Rplp0	2.38531366854651e-39	0.266831292637209	0.978	0.969	5.02991093286403e-35	Ccl19+	
Lsm7	6.66483713056225e-39	0.443640185692458	0.434	0.199	1.40541420572166e-34	Ccl19+	
Lxn	7.79292621057222e-39	0.778422327850376	0.388	0.155	1.64329435002336e-34	Ccl19+	
Kctd1	7.93774975607146e-39	0.365633832896845	0.208	0.02	1.67383329106279e-34	Ccl19+	
H2-T23	8.77811415245185e-39	0.555395806539702	0.607	0.417	1.85104093132752e-34	Ccl19+	
Cotl1	4.26151535710626e-38	0.591394715040716	0.57	0.277	8.98625743352998e-34	Ccl19+	
Gstt1	4.78044806818896e-38	0.475732907392725	0.745	0.547	1.00805308413901e-33	Ccl19+	
Tspan7	9.71386514819261e-38	0.507711777663977	0.325	0.085	2.04836274379938e-33	Ccl19+	
Nfkb2	1.55846438478291e-37	0.480317453952284	0.364	0.116	3.28633384819173e-33	Ccl19+	
S1pr3	1.59755758014539e-37	0.464604933668379	0.449	0.173	3.36876966925257e-33	Ccl19+	
Insrr	2.30869969648656e-37	0.308317919504468	0.151	0.003	4.86835504998121e-33	Ccl19+	
Slc7a7	2.57312444540822e-37	0.329464885325651	0.197	0.032	5.42594751803232e-33	Ccl19+	
Fam43a	4.48169882355258e-37	0.431286584270235	0.312	0.111	9.45055830922532e-33	Ccl19+	
Slc7a11	7.84807004997689e-37	0.572101834900073	0.178	0.006	1.65492253143863e-32	Ccl19+	
Fau	1.06872562881022e-36	0.395062261039158	0.957	0.594	2.2536217334721e-32	Ccl19+	
Pcdh15	1.50658715701043e-36	0.328507531940273	0.158	0.002	3.17694033798789e-32	Ccl19+	
Crym	2.21021893840373e-36	0.374606457899099	0.208	0.022	4.66068867541195e-32	Ccl19+	
Zmynd15	2.53483717712535e-36	0.423640232815571	0.234	0.033	5.34521115540423e-32	Ccl19+	
Psmb9	2.76821503386984e-36	0.545492613539541	0.486	0.222	5.83733504192132e-32	Ccl19+	
Arhgdib	4.58539361590219e-36	0.509708829708388	0.415	0.15	9.66921951785294e-32	Ccl19+	
Mgst1	4.59719543182133e-36	0.37067676094151	0.927	0.802	9.69410600708165e-32	Ccl19+	
Tmem123	6.66534866564337e-36	0.615490393910874	0.536	0.33	1.40552207312422e-31	Ccl19+	
Tpm2	1.19997736237735e-35	0.47520527408984	0.525	0.269	2.53039226404512e-31	Ccl19+	
Nr2f1	1.70626406148678e-35	0.500777563518517	0.295	0.073	3.59799902645717e-31	Ccl19+	
Tnfsf8	2.0605535988266e-35	0.570175232917317	0.154	0.004	4.34508937384565e-31	Ccl19+	
Rpl9	2.76322706463504e-35	0.397594823204281	0.961	0.72	5.8268169111959e-31	Ccl19+	
Rapgef5	3.43433141908469e-35	0.348660667550381	0.19	0.017	7.24197466342388e-31	Ccl19+	
Akr1c13	8.79623982135633e-35	0.345419429875266	0.218	0.024	1.85486309112941e-30	Ccl19+	
Parm1	1.01255420889881e-34	0.359175188165062	0.177	0.013	2.13517306030491e-30	Ccl19+	
Rasl11a	1.0528690778273e-34	0.524669492064148	0.485	0.178	2.22018502441443e-30	Ccl19+	
Pgk1	3.20256159511305e-34	0.408551467808812	0.379	0.163	6.75324163561488e-30	Ccl19+	
Ubd	5.8421421164386e-34	0.569281818702148	0.163	0.003	1.23193250809341e-29	Ccl19+	
Rpl27	6.19696182518646e-34	0.408597539973798	0.826	0.555	1.30675334007707e-29	Ccl19+	
Ucp2	6.72321669171522e-34	0.374121828729658	0.242	0.053	1.41772470378199e-29	Ccl19+	
Itm2c	1.66721060959839e-33	0.345686809968031	0.829	0.726	3.51564701246012e-29	Ccl19+	
Sema3b	4.47747465586336e-33	0.502762250944139	0.335	0.124	9.44165080681906e-29	Ccl19+	
Aif1	9.1111424438938e-33	0.348661265675266	0.138	0.004	1.92126660714388e-28	Ccl19+	
Vps25	1.54983967555754e-32	0.348207041869383	0.339	0.139	3.26814692384818e-28	Ccl19+	
Clec14a	1.6576219393314e-32	0.506304103380381	0.279	0.064	3.49542738346813e-28	Ccl19+	
Col6a4	2.33725339354562e-32	0.285879748070358	0.146	0.006	4.92856623096964e-28	Ccl19+	
Itga1	2.5550553148008e-32	0.471612941653833	0.35	0.11	5.38784514232046e-28	Ccl19+	
Prdx4	3.65833073880438e-32	0.428541017950494	0.708	0.541	7.71432202891681e-28	Ccl19+	
Cfb	8.49706521862745e-32	0.439877619564232	0.35	0.12	1.79177614265197e-27	Ccl19+	
Wdr86	1.07015847078889e-31	0.331789342194285	0.223	0.036	2.25664316735252e-27	Ccl19+	
Mmp9	1.56482574281661e-31	0.313720408410333	0.138	0.002	3.29974804387739e-27	Ccl19+	
Pdia3	1.64765096572614e-31	0.386435954647395	0.915	0.853	3.47440159142672e-27	Ccl19+	
Dad1	1.68902689667018e-31	0.326048818618034	0.88	0.811	3.56165101700841e-27	Ccl19+	
H13	3.83991650234553e-31	0.479906366110999	0.647	0.479	8.09723192849602e-27	Ccl19+	
Adora2a	7.00074220545563e-31	0.307286262247223	0.188	0.026	1.47624650886443e-26	Ccl19+	
Slc11a1	1.05889052692559e-30	0.323680956541397	0.158	0.013	2.23288245412799e-26	Ccl19+	
Tnfsf11	1.07078934937604e-30	0.320367678379012	0.128	0.01	2.25797350102925e-26	Ccl19+	
Idh2	1.31233683507747e-30	0.427772157263477	0.517	0.31	2.76732468412787e-26	Ccl19+	
Phgdh	1.61528665163518e-30	0.414350992693883	0.296	0.113	3.40615496230311e-26	Ccl19+	
Polr2l	1.79893272647897e-30	0.505981636363374	0.54	0.291	3.7934094403262e-26	Ccl19+	
Emb	4.21118172515344e-30	0.469526036239769	0.224	0.06	8.88011890383105e-26	Ccl19+	
Ppm1h	4.67651221309527e-30	0.336742328440645	0.182	0.028	9.86136130375399e-26	Ccl19+	
H2-Aa	1.10653871872058e-29	0.701465683068329	0.217	0.04	2.33335819616609e-25	Ccl19+	
Ndufa3	1.11256316683861e-29	0.393235883375601	0.757	0.606	2.34606194991258e-25	Ccl19+	
Spcs2	1.69089737610944e-29	0.408553040667594	0.795	0.677	3.56559529700198e-25	Ccl19+	
Icam1	1.71652941974296e-29	0.405435902285911	0.607	0.355	3.61964558741199e-25	Ccl19+	
Ly6i	2.28677121757802e-29	0.549009551963919	0.156	0.007	4.82211446650677e-25	Ccl19+	
Smap2	3.59286170049617e-29	0.352010638770308	0.275	0.107	7.57626746783627e-25	Ccl19+	
Psmb10	7.32698830686092e-29	0.394017306446033	0.586	0.396	1.54504202426776e-24	Ccl19+	
Pla2g15	1.06262452656959e-28	0.382161961790877	0.286	0.099	2.2407563391773e-24	Ccl19+	
Atp5b	1.20062438669067e-28	0.310544328304293	0.855	0.793	2.53175664421461e-24	Ccl19+	
Cldn1	1.31083721767744e-28	0.300060715448444	0.149	0.013	2.76416244091641e-24	Ccl19+	
Foxs1	1.74587550454437e-28	0.383094630048813	0.272	0.083	3.68152767643271e-24	Ccl19+	
Birc3	1.95245123020397e-28	0.472856591841047	0.433	0.222	4.11713390913112e-24	Ccl19+	
Ddost	2.46013111562263e-28	0.380775778588392	0.784	0.669	5.18767848351344e-24	Ccl19+	
Phb	3.0177417696094e-28	0.36239542514801	0.452	0.265	6.36351206957535e-24	Ccl19+	
Dnajb1	4.96370986088585e-28	1.35647032148136	0.666	0.491	1.046697498365e-23	Ccl19+	
H2-DMb1	8.85438280244939e-28	0.335827734472356	0.198	0.028	1.8671237015525e-23	Ccl19+	
Hoxd9	1.16202527414173e-27	0.298189096943979	0.164	0.015	2.45036269558267e-23	Ccl19+	
Smr3a	2.00663406245864e-27	0.647572187123138	0.117	0.002	4.23138924750654e-23	Ccl19+	
Cib1	2.11722081803122e-27	0.474647798526323	0.475	0.268	4.46458353898243e-23	Ccl19+	
Ifngr1	2.30759419929252e-27	0.341905223356779	0.797	0.677	4.86602388804814e-23	Ccl19+	
Rnaset2b	3.13362705975785e-27	0.377197519385605	0.425	0.223	6.60787938091137e-23	Ccl19+	
H2-Eb1	3.93093136095042e-27	0.610269183759014	0.218	0.046	8.28915496083616e-23	Ccl19+	
Nudt4	3.96100415001329e-27	0.534391209396581	0.546	0.318	8.35256945113303e-23	Ccl19+	
Pla2g2d	6.45109978477392e-27	0.273983527409065	0.113	0.003	1.36034341161528e-22	Ccl19+	
Ly6h	1.34669810122651e-26	0.338737694012952	0.14	0.009	2.83978228605634e-22	Ccl19+	
Serpina1b	1.86632989952179e-26	0.282035118005383	0.104	0.003	3.9355298591216e-22	Ccl19+	
Tank	1.94397822877679e-26	0.332996913091412	0.295	0.127	4.09926689102161e-22	Ccl19+	
Slc25a5	2.26673000315547e-26	0.442335786621872	0.73	0.621	4.77985355765394e-22	Ccl19+	
Pdia6	2.95157239452087e-26	0.39577532326803	0.867	0.775	6.22398070832615e-22	Ccl19+	
Pthlh	3.56083967169495e-26	0.3848863257744	0.184	0.03	7.50874261570315e-22	Ccl19+	
Aebp1	3.72866555896034e-26	0.315080159315354	0.858	0.71	7.86263706417966e-22	Ccl19+	
Gm8773	4.44401301349016e-26	0.271954909746697	0.143	0.017	9.3710902415467e-22	Ccl19+	
Slco2a1	5.50974507421288e-26	0.406939183025786	0.317	0.114	1.16183994379927e-21	Ccl19+	
Lifr	7.72649643659643e-26	0.335798333762994	0.422	0.217	1.62928630358509e-21	Ccl19+	
Pla2g5	9.42082904426424e-26	0.302702642592381	0.14	0.014	1.986570220564e-21	Ccl19+	
Rpl7a	1.04251378848863e-25	0.30489090498506	0.913	0.786	2.19834882578597e-21	Ccl19+	
Mmp23	1.14194187537415e-25	0.356342469674198	0.702	0.568	2.40801283260147e-21	Ccl19+	
Rpl36a	2.83944075757514e-25	0.318093980415498	0.963	0.887	5.9875287254987e-21	Ccl19+	
Ptger4	3.22655699739174e-25	0.332474836968301	0.257	0.099	6.80384074039997e-21	Ccl19+	
Eef1g	3.41425749552333e-25	0.285621594772508	0.888	0.82	7.19964478081004e-21	Ccl19+	
Ssr2	5.06282095865423e-25	0.385489073101304	0.747	0.638	1.06759705555142e-20	Ccl19+	
Crip3	5.56830134572665e-25	0.331224606838114	0.106	0.001	1.17418770477338e-20	Ccl19+	
Rnaset2a	8.56672551086732e-25	0.380103727898123	0.443	0.257	1.80646540847659e-20	Ccl19+	
Ergic3	8.778815881731e-25	0.3505695146661	0.773	0.648	1.85118890498062e-20	Ccl19+	
Tnip1	3.72972939014562e-24	0.412531447659534	0.308	0.112	7.86488036500007e-20	Ccl19+	
Spint2	3.8748834309965e-24	0.344158288643427	0.211	0.048	8.17096669094231e-20	Ccl19+	
Sec11c	5.04571919757198e-24	0.379514971402705	0.479	0.311	1.063990807192e-19	Ccl19+	
Os9	6.2760656086532e-24	0.397094048975912	0.58	0.439	1.3234339548967e-19	Ccl19+	
Ddit4l	8.32329246373328e-24	0.319347281109826	0.142	0.026	1.75513268182744e-19	Ccl19+	
Ager	1.21294302135713e-23	0.282391793426687	0.162	0.018	2.55773294913578e-19	Ccl19+	
Prkcb	1.99163890220138e-23	0.288586068880601	0.13	0.012	4.19976895307204e-19	Ccl19+	
