>Log2FC2, padj<0.05	log2FoldChange	pvalue	padj
Olfr1033	2.21737240734295	3.69572210337084e-50	1.49574402112887e-47
Cxadr	3.95008830815718	4.06850021103763e-50	1.62166719775405e-47
Angptl7	4.66091264490896	1.55591376710454e-49	6.01932698106165e-47
Gm28196	2.68924209776896	3.06757116085035e-49	1.15283706469272e-46
Lgals7	5.27843001059459	1.09509108933928e-48	4.05754384327444e-46
Gatm	5.51251189864738	2.47886020104829e-48	8.93306511081882e-46
Sez6l	6.21765071003774	3.87031008239006e-48	1.37589523428967e-45
Wnt4	4.01719643318255	7.09573137084938e-48	2.48889873563913e-45
Ezr	2.66303670638172	7.60612219439e-48	2.63281916536602e-45
Enpp2	3.51718566749775	8.65693583755359e-48	2.95763650751328e-45
4932438H23Rik	4.47306128285435	1.81798690302536e-47	6.13151044331898e-45
Slc9a3r1	3.28009155453159	4.11869081876224e-47	1.35437999211473e-44
Tst	2.18538971234422	6.85064079545974e-47	2.2249358939032e-44
Tnfsf13	3.003929590684	2.332413058819e-46	7.39262534197005e-44
Tec	3.50950995400086	6.08676726765853e-46	1.90624507750349e-43
Gjb5	3.17643268215485	9.1830959275112e-46	2.84211417135338e-43
6820408C15Rik	5.82387183908213	1.8643388757742e-45	5.63737503505653e-43
Glb1l2	4.22240890962075	6.6279433805977e-45	1.98137848310663e-42
Irf5	2.5685883571077	6.87362925042987e-45	2.03173668192201e-42
Gm20400	2.72404853455729	8.89828726234761e-45	2.60096936678421e-42
Fabp5	3.07948238099315	1.01945172207527e-44	2.94711169809166e-42
Trem2	8.4627927028281	4.20778760593726e-44	1.20319857118904e-41
Gpr39	3.21253463557567	6.4692356953482e-44	1.82995896169382e-41
Dusp14	2.34576431627142	2.44476026027979e-43	6.76992717549267e-41
Mapk13	3.04047207151441	5.4262303066729e-43	1.47162722348086e-40
Fgf1	2.89796791515277	6.50674790841771e-43	1.74666344108923e-40
Ifi47	2.01953513582094	7.94170986149146e-43	2.11032890228541e-40
Hand2	4.03995665959371	1.10217596093958e-42	2.87078643608292e-40
Aqp5	7.35195161399131	1.44335772897802e-42	3.72258938982595e-40
Krt19	4.73606580326971	1.83672743017157e-42	4.60178938147842e-40
Thbd	2.77329981676138	2.05689587783785e-42	5.10478866587551e-40
Rab20	3.21580798104116	4.37725155975877e-42	1.06622552576457e-39
Ptk2b	2.26306673178603	1.03699672682012e-41	2.5027773295832e-39
Gbp4	2.48728088510555	1.11424256632402e-41	2.66476174475327e-39
Serpinb6b	2.66707783606501	1.19651295551338e-41	2.8357357045667e-39
Gm8113	3.54878701252382	2.03570033113914e-41	4.78153291172119e-39
Pakap	2.66871918379972	2.71027698587993e-41	6.309668731641e-39
C9orf72	2.01842677987284	1.1414366304832e-40	2.6111107337497e-38
Nfkbie	2.5052863700677	1.27182047869765e-40	2.8596394301794e-38
Gm47571	2.58818661060463	1.53420753512721e-40	3.42037268021961e-38
Cldn10	2.70532868517932	1.7660140703912e-40	3.90407833191439e-38
Sugct	3.30656732786188	2.19259260225738e-40	4.80671113229874e-38
Rnd1	3.93933155576449	4.76065060551687e-40	1.0181986624336e-37
Gdpd2	6.78268700925655	5.90758651677394e-40	1.25331353626429e-37
Slc2a1	2.2077926319373	6.89638373871655e-40	1.43986640487632e-37
Fcgr2b	6.17534955995871	1.65113516987378e-39	3.39346975889605e-37
Baiap2l1	2.6434697210656	1.74069633644539e-38	3.46912867597492e-36
Gm47101	2.83949600668065	3.31658974451493e-38	6.56011476759054e-36
Abcb1b	2.74841826188056	1.0679831734993e-37	2.08114321075898e-35
Ighv11-2	22.3735299672825	1.94421971092978e-37	3.73332758652771e-35
F11r	2.56277715613677	2.74619392773438e-37	5.23508142441366e-35
Cxcl13	5.81430310314345	5.25036601652711e-37	9.93678984149488e-35
Plscr2	2.31528518018603	1.59211376401923e-36	2.92893264266111e-34
Adgrg1	4.51970406742491	2.37094750983629e-36	4.33142473203217e-34
Fam110c	6.67111293339465	7.99985982204121e-36	1.44145419409889e-33
Isl1	6.62337097869129	8.28906204711595e-36	1.48340377737061e-33
Npl	4.03209349178546	1.18406480975002e-35	2.0628604602711e-33
Casp4	2.22886383937638	1.69154247038561e-35	2.90845802408067e-33
Odc1	2.3238975726135	3.23458474507062e-35	5.48982070248857e-33
Gm29408	2.80266412087717	3.34684727624877e-35	5.64394303181259e-33
Gfpt2	2.50283394236545	3.51613887759223e-35	5.89166021992476e-33
Gm12505	2.6359666900126	4.57496668041455e-35	7.61731952289022e-33
Jchain	15.2015429179476	9.18493064145276e-35	1.51017481490436e-32
Smim41	3.25426295700024	9.64966758591063e-35	1.57673170920839e-32
Stxbp2	2.96351704145836	1.38563823706354e-34	2.25012253718707e-32
Gbp8	3.32396315531568	1.43253197564262e-34	2.31200114621046e-32
Met	2.75293625167106	1.59832580488027e-34	2.54831254236274e-32
Gbp9	2.07854997943471	2.55845502173223e-34	4.05453471425962e-32
Gcnt2	2.30002986793467	4.68251911062327e-34	7.37622935587822e-32
Apln	3.41937914800478	6.18894055983812e-34	9.63387333181428e-32
Sbno2	2.86830084487821	8.52586877095595e-34	1.31935311622081e-31
H2-Q7	2.62464068734352	1.21194252622598e-33	1.85363790915272e-31
Oxnad1	2.13678582412128	1.25430287596157e-33	1.90733790508214e-31
Zfp185	3.31114501411132	1.46001529891196e-33	2.20739209588948e-31
Nr4a2	4.40511281304186	1.95277989984236e-33	2.93553033286589e-31
Mapkapk3	2.31979511308752	1.96436167621516e-33	2.93616264864728e-31
Mapk10	5.62657073760801	3.61531240686447e-33	5.34314738693167e-31
Agr2	12.8744678715982	4.0679846434299e-33	5.97857385557041e-31
Rapgef5	3.70628653286423	8.2835029795862e-33	1.19733029057129e-30
Calcb	6.58374208810142	9.94539005594279e-33	1.42969058033709e-30
Slc6a4	6.42500689001577	1.00160041605223e-32	1.43201642092859e-30
Itgb4	3.72536709259796	1.0532759959636e-32	1.49775846626024e-30
Ifi204	2.15706432193094	1.50877098973565e-32	2.1339375498374e-30
Nxnl2	3.51441840113175	2.01582480149548e-32	2.83584508304501e-30
Rnf122	2.17273136798775	2.03485446751728e-32	2.84738917430729e-30
Ano1	2.8608502930576	3.26526735066393e-32	4.54494117428127e-30
Scn3b	3.72020222946749	1.09561699899062e-31	1.49338841411638e-29
Tuft1	2.37378579233701	1.45979700604312e-31	1.97952988855549e-29
Syne1	2.36890127416677	1.48932575606212e-31	2.0092150084475e-29
Mfsd13a	4.42750166624766	1.97946005401766e-31	2.62998260813347e-29
H2-Q6	2.97747879332671	6.57351652290279e-31	8.43558532526847e-29
Bcl3	2.4137704702146	1.10869114677074e-30	1.40900183565691e-28
Slc38a1	4.0856098767478	1.14524280324927e-30	1.44845684735954e-28
Adamts4	3.77184707955389	1.73405474613336e-30	2.16198000978816e-28
Bicd1	2.31938533038401	1.98735988635784e-30	2.46610738351017e-28
Palmd	4.91890221223078	2.885541228125e-30	3.56384662386311e-28
Dmkn	4.1679691547417	1.22944670068765e-29	1.47685179703151e-27
Tnfaip2	3.13717770087054	1.24115529070033e-29	1.48413964692971e-27
Gm12671	19.8561258185853	2.97230774453747e-29	3.49073659980122e-27
Slitrk4	3.99691666995045	6.59553060007372e-29	7.64355169586517e-27
Lgals2	4.37744442325106	1.0595958435305e-28	1.2172396443562e-26
Cish	2.27309895894362	1.89752820371845e-28	2.15164976100092e-26
Hid1	3.04627448773416	2.37708283281462e-28	2.68385914518687e-26
Gpr68	3.4911422548542	2.392571811787e-28	2.68980284840515e-26
Fcor	2.32523104029797	2.93948809460683e-28	3.26283178501358e-26
A730046J19Rik	5.10447354794604	4.97696619364901e-28	5.47820291449057e-26
Gpm6a	6.0475321289581	1.07686723217976e-27	1.1658084887635e-25
Zdbf2	2.7532098974221	1.4756144659906e-27	1.59094220314814e-25
Gpd1	4.27743181717428	1.51178005270007e-27	1.62328154475023e-25
Pkhd1l1	6.44712716354048	2.20150377983748e-27	2.35426666407254e-25
Itga3	3.69003518868772	3.22057768666604e-27	3.43011081794023e-25
Prlr	2.12036032007837	9.15953496106223e-27	9.56190024685175e-25
Alox15	7.20666138012738	1.38886950772383e-26	1.44414980789292e-24
Sntg1	3.22447117208527	2.17764489833109e-26	2.23778532579671e-24
Dpysl5	4.25975606576731	3.94681137166734e-26	4.00138831803723e-24
Tnfaip6	2.95592333146814	9.44652368705003e-26	9.41324616042519e-24
Hand2os1	3.29910592744782	1.43546902603461e-25	1.40906282342882e-23
Gabrq	2.96828772180397	2.06336693987493e-25	2.01040718841814e-23
Hp	5.65116561252089	2.52904165862503e-25	2.44601098946502e-23
Tagap	3.98863211691875	3.79158084397782e-25	3.62709517318271e-23
Fosl1	3.91723135681543	3.78471995185223e-25	3.62709517318271e-23
4931406G06Rik	3.64717040003772	8.56481362944359e-25	8.01831146440472e-23
Bnc1	7.09127804178653	1.06226395865468e-24	9.90956665259882e-23
Podxl	5.17261364443416	1.14068036929532e-24	1.06034906272269e-22
H2-DMb1	2.45816908581923	1.15045169526924e-24	1.0656666460369e-22
Trpm6	3.02812846214146	6.97021116684555e-24	6.21577441241375e-22
Ier5	2.0403597442614	9.17628384916001e-24	8.12796293669537e-22
Cxcl5	5.16507919555753	1.00240592073997e-23	8.8490914620491e-22
Sik1	2.12106941158023	1.14947591080352e-23	1.00462667061489e-21
Tcf21	3.90025931093503	1.76357344451336e-23	1.526129164632e-21
Arap2	2.31947040682903	3.69677778438579e-23	3.16778935419665e-21
Ier3	2.62629929500055	3.79923621995285e-23	3.24501646877596e-21
Nfkbid	4.45631644015944	7.2393279611329e-23	6.14338711850075e-21
Dot1l	2.05197702596677	1.25390593866314e-22	1.04387669393706e-20
Spib	2.58800101823488	1.36371043873788e-22	1.13170758712547e-20
Dhrs9	2.95676695037327	1.67485932198082e-22	1.38120765465045e-20
Lmcd1	3.23300606007261	2.19180732450447e-22	1.77683872504718e-20
Crb2	4.97388345983213	2.72145113199971e-22	2.18271996736331e-20
Mt2	2.11688111753305	2.7933169182547e-22	2.23354979235642e-20
Ddo	2.30418194986541	4.00399600523623e-22	3.18226957431268e-20
Sycn	11.080210752213	4.76054421153469e-22	3.76082992711241e-20
Ifi44	3.16908660748525	5.15260944334893e-22	4.05837415048444e-20
Trarg1	2.24034009663051	6.29112245393507e-22	4.92561185701399e-20
Apol9a	2.05488368928769	7.78337504934675e-22	6.05960999179661e-20
Rarres1	4.87258204117562	8.05971190308162e-22	6.21779592476153e-20
Slc16a4	3.20500008832177	1.24277827919688e-21	9.4490659511076e-20
Nr4a3	3.726694203968	1.7990973640287e-21	1.36002455044549e-19
Tnfsf13os	3.23916780719468	1.84747611643715e-21	1.39259467607771e-19
Cxcl2	4.68855416794098	2.09974180006537e-21	1.56481324459829e-19
Lrp2	3.08366629136888	2.64861565023889e-21	1.95722280648411e-19
Celf4	2.17998570795604	4.98744191970363e-21	3.64457318282343e-19
Gjb3	5.45193456259469	7.3097548310548e-21	5.21132033443248e-19
Plek2	4.62701354823101	7.64490541838235e-21	5.43552775246985e-19
Fgfr2	2.08040443975213	8.42834685999045e-21	5.96033658187551e-19
Cgn	2.43194827067474	1.02113106501059e-20	7.16343864726228e-19
Rasd1	3.1945947635746	2.24630156440062e-20	1.52696266807977e-18
Igha	18.0240340138341	3.63253970924809e-20	2.45658668717711e-18
Fabp4	3.74158801433653	5.43152276858259e-20	3.63580329448098e-18
Col4a6	2.39226590469121	5.95745459704288e-20	3.96766476163056e-18
Abcc3	3.11775482684911	6.82890799873457e-20	4.52514062273829e-18
Dusp5	2.5642153773256	6.97415316437852e-20	4.609775057671e-18
Esyt3	4.63114105817594	1.91708905599165e-19	1.22113466818335e-17
Kcnab1	3.48352698351297	2.35910831407502e-19	1.49905947870463e-17
Ccl2	3.02033953488119	2.39262715931619e-19	1.5166950043405e-17
Fras1	2.69979934447781	2.57222111226011e-19	1.62662069231314e-17
Des	2.27897807103813	3.44312167364625e-19	2.16694262843569e-17
Rpp25	3.05702129871553	3.59827735423412e-19	2.25380672280564e-17
Stap2	2.7711948886544	4.71855778217336e-19	2.92762027301025e-17
Pde4d	2.16175766189543	6.92840388051412e-19	4.24861354043555e-17
Rspo3	2.21972596519004	9.29939681881919e-19	5.6368486661907e-17
Hmga1	2.01152369574596	1.10487234531616e-18	6.65123038632313e-17
Gm14226	3.16105472832656	1.25919134968327e-18	7.54568265059631e-17
Cyp2s1	2.84504595118963	1.31048039056947e-18	7.83518355334339e-17
Chl1	4.46660992383553	1.47193880718743e-18	8.7805655783854e-17
Vdr	3.21538669223133	1.5810561286958e-18	9.41014560579196e-17
Cpa1	9.60491522756585	1.84360889842516e-18	1.09233827231691e-16
Phex	2.87837126664061	1.96885466025104e-18	1.16131523648484e-16
Slc7a2	2.40269406023183	2.0083943362068e-18	1.18107445298822e-16
Phyhip	2.43923120034852	3.29220600255116e-18	1.91187777724312e-16
H2-Ab1	4.43036537500101	4.03039219394005e-18	2.32516507556976e-16
Styk1	3.56658903587148	6.40247032479191e-18	3.65357455172019e-16
Stac2	2.61086345853159	6.89696124805166e-18	3.92723721975097e-16
H2-Eb1	3.16766754607469	8.62788165808207e-18	4.86025016657741e-16
Gpx2	11.9098835674282	9.36022104805689e-18	5.25030565269153e-16
Ereg	3.23528396170749	1.67779720494946e-17	9.27264938458096e-16
Mylk3	3.34124299712802	1.88217860849423e-17	1.03370506583837e-15
Slc7a10	2.99826435621297	2.30442856957562e-17	1.25512634326762e-15
Tuba4a	2.77210508781358	3.198001438372e-17	1.70303287123992e-15
Il6	3.3803522052109	3.3415146951918e-17	1.77586317346284e-15
Amhr2	3.73629444006367	3.68012093994745e-17	1.94794651040639e-15
Lrrc18	3.91700743538719	4.60905257677911e-17	2.41104036017638e-15
Asic2	3.8001126773834	4.73226733963976e-17	2.47007454174411e-15
Aplp1	3.37192246457861	5.16362028365335e-17	2.68988829311027e-15
Cnmd	3.21952910870446	5.82336991118141e-17	3.02160536989052e-15
Tpbgl	2.09406596483077	6.64237108508037e-17	3.4330227138548e-15
Cxcl3	6.2448632913377	8.93264218463268e-17	4.56293238740062e-15
Amy2a1	11.5492605850226	1.07837591706465e-16	5.49783628880229e-15
Cela1	4.95685167697503	1.39331655597348e-16	7.03531259846342e-15
Rbm47	3.07886994559709	1.62619487128423e-16	8.17979129615187e-15
Enc1	2.99231218547494	1.71993510189082e-16	8.5922236651115e-15
Igkc	9.85179430194412	1.82663244250936e-16	9.10098857293441e-15
Extl1	3.35990760640855	2.02977766242063e-16	1.00370979258082e-14
Adora2b	2.09823637267413	3.78837707179119e-16	1.81201519322929e-14
Faah	2.87640526795921	4.91066009326351e-16	2.3360711586525e-14
Ndnf	2.28172248269421	5.3109500296547e-16	2.51739031405633e-14
Cd74	4.31167365425277	5.39587664475951e-16	2.55304544772821e-14
Bdnf	3.47570980602388	6.63989326701286e-16	3.11920843170192e-14
Sema4a	2.39655781599758	6.66766027453217e-16	3.12666914157073e-14
Adgrg6	3.08629533043794	6.97580828315832e-16	3.25954864129744e-14
Tnfaip3	2.3167515487611	7.7931032939669e-16	3.62855165229004e-14
1010001N08Rik	2.19673288891988	7.91997032699294e-16	3.6746148040953e-14
Rgs2	2.54746509733303	8.82936906704419e-16	4.08214783913412e-14
Ighm	5.98201550016242	9.93412842843884e-16	4.57683216404449e-14
Ngb	2.36880616479557	1.0461140606537e-15	4.80281371616352e-14
Adgrf4	3.5720634771718	1.09112793542986e-15	5.00074958142045e-14
Akr1c13	2.51937373498285	1.17407858215679e-15	5.36223702444423e-14
Pde4b	2.12754983765984	1.65953944999464e-15	7.52715591569122e-14
Cfap69	2.24440401150343	1.84565901503367e-15	8.29978661683604e-14
Sema3f	2.13089988982827	1.95090629278083e-15	8.75810441027053e-14
Tgm1	3.442296873087	2.14977244074652e-15	9.60170859061436e-14
Myh11	3.24348716726179	2.44292632255697e-15	1.08557538458625e-13
Lcn2	2.71799507978459	2.75879747764916e-15	1.20758211721325e-13
Tcf23	2.1312702635743	2.79184540972798e-15	1.22001789358329e-13
Ccdc170	2.0642709996797	4.10051124396163e-15	1.73987337572417e-13
Cxcl10	2.86054753907945	4.19229230155995e-15	1.7759522315159e-13
Rassf9	3.90250082721017	4.37134026286171e-15	1.845856312923e-13
Ager	2.64669127282982	4.46084057753842e-15	1.88063033771319e-13
Dmbt1	9.29476438172037	4.50203195957291e-15	1.89495927616775e-13
Sv2a	3.47175105197138	5.87875829531182e-15	2.44316736926964e-13
Alkal2	4.1964951105573	5.98713575094647e-15	2.48037134173463e-13
Tnfrsf19	2.02610696019641	6.23799568138943e-15	2.57214658918984e-13
Ccl9	3.01198535943763	6.3957601692724e-15	2.63307140489904e-13
Aox3	2.28071022815684	8.26300709959825e-15	3.35973613244407e-13
Flrt1	2.55633386715787	9.94372819655431e-15	4.02080907641135e-13
Has1	3.60589324266677	1.62990346948506e-14	6.43811870446598e-13
Ccl7	2.76997418422158	2.47618796753599e-14	9.54476721977865e-13
Zfp612	2.45548810059816	2.63917132044721e-14	1.01503918021937e-12
Hoxa5	2.33344979551125	3.1457473435076e-14	1.20109107932735e-12
Hmcn1	2.13551674634218	3.23341239540512e-14	1.23277362153511e-12
Gm37867	2.09125004320901	3.43255260265203e-14	1.30491562598218e-12
Il17re	3.23726873911106	5.2895672501553e-14	1.97379639219625e-12
Clca4b	12.3515582152045	6.8480211431486e-14	2.51607391358674e-12
Krt23	4.17665444603535	8.24851649632434e-14	3.00545323363995e-12
Gprc5a	2.62691573874335	8.5574624722744e-14	3.10940835991882e-12
Amy2b	11.1602317574624	9.97929225799047e-14	3.59131657224289e-12
Gata5	2.91093689514716	1.04847240972193e-13	3.75778796765053e-12
Gm14636	2.51990214238913	1.16546851177881e-13	4.15446885357253e-12
Wnk4	2.26221658205578	1.20045194936616e-13	4.27338151988843e-12
Sele	4.63755112853562	1.22518106118754e-13	4.3555186725217e-12
Svs5	6.2336211469059	1.53621760891669e-13	5.39563105978257e-12
Sytl1	3.28844003346401	1.89799985183279e-13	6.58716122719857e-12
6030407O03Rik	2.21981202453023	1.91707898101249e-13	6.64461090296384e-12
Tgfa	2.51755548919283	2.55051663157398e-13	8.66879083033809e-12
Vps37b	2.14026916765745	3.80607791491343e-13	1.27064075771101e-11
Casp1	2.32485317080242	4.13033153489022e-13	1.37540040111844e-11
Hk2	2.74379470741252	5.16691005745264e-13	1.70546929587712e-11
Aldh1b1	2.20094962360652	5.68204493257121e-13	1.86846945051438e-11
H2-Aa	4.15011557300506	7.87795843655043e-13	2.55543098138511e-11
Gabrb1	2.30863911213907	8.03576425995654e-13	2.60340948752065e-11
Mpo	2.3119656092792	8.92033308235663e-13	2.87230357891745e-11
Sult1e1	4.1215125075719	9.03475672354446e-13	2.90204328603522e-11
Mrap	4.68960876029389	1.14429569677047e-12	3.62686589095672e-11
Cxcl1	2.56389977646736	1.26090610169804e-12	3.98685779054932e-11
Slc7a8	2.58544806248252	1.40382951033068e-12	4.42281951236756e-11
Lrrc4c	3.35491835301762	1.50803713557284e-12	4.73977693255851e-11
A530020G20Rik	2.51528084197429	1.79350260914045e-12	5.57702992182716e-11
Try4	8.06995745100696	1.82048740570673e-12	5.65425763659114e-11
Epn3	2.75873565706781	2.14106379072224e-12	6.60454705811988e-11
Sh3tc2	4.57535615742045	3.30488155440701e-12	9.91351414501541e-11
Msln	3.66259138067367	3.70871869802923e-12	1.10655402774296e-10
Rcan1	2.33884638120266	3.80493654396611e-12	1.13231295997869e-10
Ptgs2	2.54824442548619	3.83017422277091e-12	1.13853551727044e-10
Efcab1	3.1352219268227	4.35092100169478e-12	1.28174332353398e-10
Espn	2.6738910125392	4.77963196906045e-12	1.40646284351312e-10
Arhgap8	2.52344354210378	9.01537125444786e-12	2.59199313213945e-10
Rorc	3.95522910568487	9.37302737874371e-12	2.68894472467405e-10
Oas1g	2.24763679951429	9.43449062976693e-12	2.70362903047144e-10
Cyp1b1	2.52668051178109	1.10982596171031e-11	3.1529364551526e-10
5033428I22Rik	2.76419388523766	1.15437141160431e-11	3.26889652584225e-10
Has2	2.28416024853495	1.29354245654168e-11	3.63560057737629e-10
Traf1	2.72764222728589	1.65828788030203e-11	4.59689981739784e-10
Tgtp1	2.87692285041486	1.68563577955635e-11	4.64822017324831e-10
Csf3	5.55224991946931	1.82030511623643e-11	4.99433555097128e-10
Slc7a4	2.11485212920141	1.89219096300173e-11	5.17441451805474e-10
Gm15725	9.99600206375141	1.98917345560068e-11	5.42271358512818e-10
Gal	3.45330391816483	2.53086909058857e-11	6.7938339965422e-10
Svip	2.28240331836289	2.61581379481668e-11	6.98621456855253e-10
Plxnb1	2.28007096494272	2.84565265969033e-11	7.55404485554728e-10
Gp2	10.6640158746068	3.02418506319395e-11	7.99570215652695e-10
Bdkrb1	2.69507914609208	3.08851713525263e-11	8.15759239729827e-10
Parm1	2.04894859353262	4.15735476472405e-11	1.08070683592486e-09
Ttc9	2.93120115609147	4.54581194343317e-11	1.1758768416509e-09
Nfasc	2.75362766241642	4.57716834623139e-11	1.18166405970863e-09
Epb41l4a	2.23653133077085	1.19671429877574e-10	2.90156341547405e-09
Gm43197	2.20589903051388	1.33925674498171e-10	3.23524583932358e-09
Rhbdl1	2.13838329984131	2.51044345427989e-10	5.89662820997688e-09
Cps1	2.71115185137284	2.88862147766299e-10	6.73678769617733e-09
Zg16	5.83525637425262	2.91550987961201e-10	6.79347372922526e-09
2010300C02Rik	3.33514945483159	2.97838511854228e-10	6.92158810189857e-09
Cth	2.38011133271852	3.07091663115464e-10	7.13032690342322e-09
Ighv6-3	9.04405782531098	3.77039192023895e-10	8.66268124416821e-09
Slamf8	2.39590188260746	3.86662826292097e-10	8.87603749674187e-09
Ptx3	3.50960261441187	4.09039487745073e-10	9.37334651925926e-09
Olr1	2.8025549401298	4.70108817827983e-10	1.06982289538069e-08
Gm20388	13.1630146740056	5.84965489528765e-10	1.31414920008823e-08
Klk1	5.31798958764551	7.28356637641971e-10	1.61286852411173e-08
Cd36	2.69725218701272	7.6374984847312e-10	1.68556772347167e-08
Csf2rb	3.24532974475117	8.59988575336639e-10	1.88374017080607e-08
Apol11b	2.92200010862037	9.14563553822986e-10	1.99734913651497e-08
Csrnp1	2.24075701571644	1.06757029006863e-09	2.3020140672816e-08
Minar2	2.25768711131689	1.14263953791223e-09	2.45182857453972e-08
Ptpre	2.42366529031786	1.25603776589945e-09	2.67419470532988e-08
Fam83d	2.36339223143303	1.27357844289924e-09	2.70411849050447e-08
Chac1	3.8431759106288	1.2885077055042e-09	2.73361066199184e-08
Emb	2.36525102968617	1.59211292708592e-09	3.31883635284067e-08
Lipg	3.35970323355222	2.39473061847531e-09	4.88736837705431e-08
Slco1a4	3.82365617820145	2.96917636311373e-09	5.99924136593187e-08
Steap1	2.06249394821658	3.44483313994064e-09	6.92838114773842e-08
Penk	2.3232704054411	3.59370794896431e-09	7.21676908499268e-08
Greb1l	2.14946455839459	3.60514839761328e-09	7.23422112097732e-08
Abcb1a	2.3177327348528	3.63625661357323e-09	7.27998498731134e-08
Gabra4	4.04347743595867	5.99562186038213e-09	1.16403560355035e-07
Mcoln2	3.35731026125738	6.04280591377037e-09	1.17146717150742e-07
Tmem215	2.13205522197495	1.03319413764423e-08	1.93729423941601e-07
Serpina3g	2.37956805417622	1.31323057540003e-08	2.43118625946859e-07
Reg3g	8.0285822310528	1.46484363367043e-08	2.70425554182232e-07
H2-M2	3.8417138597624	1.85357095688877e-08	3.35743225170401e-07
S1pr1	2.58247857659082	2.01114909034393e-08	3.62627135844262e-07
Apold1	2.02360400202827	2.01334320855487e-08	3.62774108133239e-07
Gng4	2.24952536677717	2.04367840513994e-08	3.67233933087544e-07
Mrc1	3.34667202737448	2.4090027191974e-08	4.28489753441014e-07
Nap1l5	2.54616924614089	3.05432852938884e-08	5.36383315237865e-07
