Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Mab21l2	5.10520422095526e-86	0.643404431509018	0.364	0.017	1.07653441407284e-81	Fbln+	
Rpl15	2.44685571479403e-85	0.548388645118183	0.962	0.785	5.15968464578618e-81	Fbln+	
Igfbp7	7.328086144621e-85	0.46580177880772	0.996	0.911	1.54527352531623e-80	Fbln+	
Rarres2	2.3353985134764e-83	0.540557903792191	0.992	0.934	4.92465484536768e-79	Fbln+	
Tsc22d1	3.28233942029419e-83	0.706762659260605	0.874	0.522	6.92146913557436e-79	Fbln+	
Robo2	7.11361019815425e-83	0.672210256519922	0.437	0.059	1.50004698248479e-78	Fbln+	
Gm13889	3.62865312960266e-81	0.605167543053492	0.541	0.14	7.65174085439312e-77	Fbln+	
Ltbp1	7.42760653330218e-81	0.743017033379627	0.742	0.389	1.56625938967743e-76	Fbln+	
Calcrl	2.28593941017728e-80	0.730109369334927	0.549	0.193	4.82036043424083e-76	Fbln+	
Icosl	1.50356055220487e-78	0.511439968425031	0.428	0.094	3.17055813643441e-74	Fbln+	
Rpl13	2.23264701815756e-78	0.38794490327279	0.998	0.932	4.70798276718885e-74	Fbln+	
Rpl23a	7.23607822692823e-78	0.583674782553871	0.989	0.693	1.52587181571236e-73	Fbln+	
Rpl7a	1.48437909704211e-77	0.522870149335459	0.974	0.794	3.1301102019327e-73	Fbln+	
Edil3	4.58581172635261e-77	0.61748773895623	0.29	0.006	9.67010118735976e-73	Fbln+	
Rplp2	9.84155945767316e-76	0.469201113790619	0.997	0.95	2.07528964283954e-71	Fbln+	
Rpl5	2.23254343733074e-73	0.534253186701823	0.976	0.776	4.70776434629933e-69	Fbln+	
Txnip	2.74176105263995e-73	0.786186676458229	0.861	0.58	5.78155153170186e-69	Fbln+	
Jchain	2.7794375679676e-73	0.78817143235503	0.313	0.017	5.86099999957328e-69	Fbln+	
Aspn	1.00199476642605e-72	0.522469341889381	0.791	0.42	2.11290636396261e-68	Fbln+	
Atp1a2	1.82263774698191e-72	0.533258316296415	0.69	0.316	3.84339621706075e-68	Fbln+	
Ces1d	8.26556840815791e-72	1.11544804172869	0.581	0.181	1.74296041022826e-67	Fbln+	
Crispld2	1.82660532799179e-71	0.498549809320503	0.859	0.442	3.85176265513628e-67	Fbln+	
Tpt1	3.19507918125275e-71	0.397551140631494	0.999	0.974	6.73746346950766e-67	Fbln+	
Tmtc2	1.71405500828353e-70	0.570919325229704	0.348	0.031	3.61442779596749e-66	Fbln+	
Rps16	1.9326308634967e-69	0.387752512003833	0.998	0.94	4.07533870185549e-65	Fbln+	
Rplp1	1.09507478600516e-67	0.38171191474039	0.998	0.977	2.30918420124908e-63	Fbln+	
Lrrc32	5.90157393439119e-67	0.608077684036147	0.46	0.129	1.24446489554507e-62	Fbln+	
Mgarp	3.74356998138565e-66	0.492189161814928	0.337	0.04	7.89406601974791e-62	Fbln+	
C4b	5.57243460611254e-66	0.768320297445023	0.817	0.466	1.17505928539095e-61	Fbln+	
Fhl2	1.18954256331042e-65	0.65671691419427	0.47	0.109	2.50838840325268e-61	Fbln+	
Irf8	1.58507330407203e-65	0.484025483720192	0.56	0.191	3.34244407629668e-61	Fbln+	
Rpl29	3.55357669608111e-64	0.472561110716306	0.968	0.779	7.49342717902623e-60	Fbln+	
Lrba	7.26874167401386e-64	0.520154205736609	0.365	0.07	1.5327595567993e-59	Fbln+	
Rps2	1.1675805052863e-63	0.380390537350634	0.995	0.961	2.46207701149722e-59	Fbln+	
Vstm4	8.90611206319806e-63	0.548592439856608	0.468	0.125	1.87803185076658e-58	Fbln+	
Bgn	1.49754168685754e-62	0.376066461460973	0.998	0.852	3.1578661550765e-58	Fbln+	
Col15a1	2.54794644192927e-62	0.458961869815178	0.811	0.389	5.37285466209626e-58	Fbln+	
Rps8	6.63168731843098e-62	0.330302452370303	0.999	0.977	1.39842390483754e-57	Fbln+	
Hsd11b1	2.09214394314812e-61	0.290985782268909	0.81	0.407	4.41170393291643e-57	Fbln+	
Ccdc3	3.05925696572539e-61	0.560860797796777	0.381	0.072	6.45105516362512e-57	Fbln+	
Pmepa1	6.97916834398641e-61	0.56965580657859	0.817	0.474	1.47169722869641e-56	Fbln+	
Tmem119	1.18627759160332e-60	0.582300700618326	0.615	0.252	2.50150355741392e-56	Fbln+	
Rps15	1.55957914020443e-60	0.384356848985229	0.997	0.962	3.28868453294909e-56	Fbln+	
Aldh2	3.96238495913675e-60	0.437485468967593	0.936	0.773	8.35548116333167e-56	Fbln+	
Zeb2	8.4986482947545e-60	0.699355875021845	0.821	0.563	1.79210996591488e-55	Fbln+	
Dkk2	2.41665015647867e-58	1.00595000053388	0.36	0.062	5.09599018496656e-54	Fbln+	
Aldh1a2	4.03870721650891e-58	0.576070295479481	0.412	0.086	8.51642190745233e-54	Fbln+	
Laptm4b	2.43075678043774e-57	0.511693919952757	0.541	0.209	5.12573682290907e-53	Fbln+	
Fam105a	1.14518120453097e-56	0.47854225767104	0.305	0.03	2.41484360599445e-52	Fbln+	
Hpse	1.22057931665039e-55	0.531336196315986	0.415	0.118	2.57383560502069e-51	Fbln+	
Csrp1	2.71138631346481e-55	0.269789326390815	0.805	0.455	5.71750031920325e-51	Fbln+	
Emilin1	2.81092249289575e-55	0.373982160384904	0.704	0.431	5.92739226076926e-51	Fbln+	
Hexim1	4.22501334194265e-55	0.855422745337638	0.561	0.246	8.90928563415446e-51	Fbln+	
Rps6	5.304737621516e-55	0.361200886394937	0.992	0.881	1.11861002224908e-50	Fbln+	
Ptma	1.08802276685298e-54	0.320231746932798	0.998	0.975	2.29431360846287e-50	Fbln+	
Ppp1r10	1.77945434460235e-54	0.577400018002376	0.563	0.303	3.75233537646297e-50	Fbln+	
Ifi27l2a	1.89450895279119e-54	0.452195147109447	0.951	0.641	3.99495102875078e-50	Fbln+	
Hmcn1	1.92909492106513e-54	0.630800787151419	0.384	0.086	4.06788246005004e-50	Fbln+	
Rdh10	1.96342411971725e-54	0.507471763012909	0.427	0.138	4.14027244124776e-50	Fbln+	
Ptprk	2.54482921259141e-54	0.41566517132894	0.304	0.054	5.36628136059152e-50	Fbln+	
Filip1l	6.63349295668701e-54	0.620936030400547	0.627	0.293	1.39880465977659e-49	Fbln+	
Lepr	1.97682500220906e-53	0.368366121685106	0.518	0.181	4.16853088215825e-49	Fbln+	
Col6a1	3.5042011869594e-53	0.453421054504206	0.969	0.819	7.38930904294129e-49	Fbln+	
Sulf2	5.80232378825291e-53	0.589642221507042	0.601	0.276	1.22353601722889e-48	Fbln+	
Col12a1	6.00375815770239e-53	0.534279946713043	0.402	0.105	1.2660124827147e-48	Fbln+	
Stc2	1.29306564985493e-52	0.625819768779706	0.388	0.095	2.72668753584909e-48	Fbln+	
Syne1	1.95960718924815e-52	0.443027983523475	0.412	0.142	4.13222367996757e-48	Fbln+	
Bmp5	2.84963552547412e-52	0.373388967581237	0.391	0.081	6.00902643256729e-48	Fbln+	
Slco2b1	4.97089979939961e-52	0.458506190829524	0.526	0.219	1.0482136406994e-47	Fbln+	
Ppp1r14a	7.23506905481158e-52	0.273162420753946	0.576	0.242	1.52565901158812e-47	Fbln+	
Clmp	2.3572172435747e-51	0.527582034815547	0.707	0.38	4.97066400152596e-47	Fbln+	
Irf1	2.85715552276798e-51	0.739452547651265	0.683	0.394	6.02488385086084e-47	Fbln+	
Man2a2	6.12216967727804e-51	0.582399570196996	0.475	0.165	1.29098191984762e-46	Fbln+	
Htra3	1.18145225365972e-50	0.495443936621103	0.939	0.67	2.49132836729224e-46	Fbln+	
P2ry1	2.50343531181933e-50	0.466961455202172	0.328	0.06	5.27899404203343e-46	Fbln+	
Eid1	3.03418482821972e-50	0.530677967378496	0.686	0.402	6.39818554726693e-46	Fbln+	
Fam102b	7.86594161527863e-50	0.511242446891466	0.613	0.336	1.6586911084138e-45	Fbln+	
Adamts4	8.88445403999148e-49	0.667282677397467	0.439	0.137	1.873464823413e-44	Fbln+	
Eln	1.08563698823523e-48	0.420767931731829	0.78	0.481	2.28928271709164e-44	Fbln+	
Pitx1	1.55342975685938e-48	0.488683879225644	0.24	0.017	3.27571732828937e-44	Fbln+	
Scarb2	2.21159110323456e-48	0.526189082203876	0.701	0.412	4.66358215939072e-44	Fbln+	
Cxcl16	3.61757148897383e-48	0.432299754728756	0.642	0.343	7.62837299879912e-44	Fbln+	
Rpl6	3.70373029010423e-48	0.364514961155721	0.99	0.869	7.8100560627428e-44	Fbln+	
Bmp6	6.56240763166591e-48	0.338754381971616	0.231	0.027	1.38381489728939e-43	Fbln+	
Tpm2	1.29027258721432e-47	0.432709985708037	0.619	0.287	2.72079780465883e-43	Fbln+	
Adgre5	3.65386503996698e-47	0.451191967247933	0.409	0.135	7.70490520977837e-43	Fbln+	
Rpl21	4.05731293718001e-47	0.329815764502683	0.995	0.883	8.55565579063149e-43	Fbln+	
Adgrl1	5.48113502139815e-47	0.422542885247366	0.345	0.09	1.15580694196223e-42	Fbln+	
Adamts19	6.12900812624039e-47	0.385701540969582	0.221	0.02	1.29242394358031e-42	Fbln+	
Fbln7	8.93942013640015e-47	0.466433712659827	0.35	0.079	1.8850555241627e-42	Fbln+	
Atf4	1.77699323743969e-46	0.566612734909332	0.821	0.613	3.74714563978907e-42	Fbln+	
Nbl1	1.73188279190751e-45	0.367331690893637	0.862	0.535	3.65202124329537e-41	Fbln+	
Plekha6	2.09519508653759e-45	0.459596181832039	0.427	0.159	4.41813787898182e-41	Fbln+	
Cox7c	2.20899950737144e-45	0.478296526324986	0.958	0.8	4.65811726119415e-41	Fbln+	
Fgd6	2.5175908788774e-45	0.374157442582076	0.215	0.024	5.30884388628877e-41	Fbln+	
Ms4a4d	2.61246103446375e-45	0.373996592995782	0.849	0.627	5.50889658337371e-41	Fbln+	
Bmp2	4.23231327808197e-45	0.523307071255841	0.423	0.135	8.92467900949145e-41	Fbln+	
Efemp1	8.23534965140605e-45	0.351247023646541	0.892	0.517	1.73658818099199e-40	Fbln+	
Tril	9.92309741729088e-45	0.451621866075622	0.433	0.18	2.09248355238413e-40	Fbln+	
Hspa1a	1.3873314116378e-44	0.271954609619908	0.817	0.524	2.92546574772064e-40	Fbln+	
Synm	3.60923574070001e-44	0.377474973059069	0.335	0.099	7.6107954064141e-40	Fbln+	
Rnf152	7.16013956791401e-44	0.407463166839603	0.229	0.023	1.50985863068603e-39	Fbln+	
Col14a1	7.19260618349282e-44	0.410020724477517	0.775	0.466	1.51670486591313e-39	Fbln+	
Lars2	1.17417012026405e-43	0.435153679992382	0.484	0.216	2.4759725326008e-39	Fbln+	
Efcc1	1.96141780953587e-43	0.420590357321762	0.337	0.065	4.13604173496829e-39	Fbln+	
Foxf2	2.42659977933094e-43	0.31678338038538	0.274	0.044	5.11697095467516e-39	Fbln+	
Pde5a	3.11546417321631e-43	0.411676523846813	0.316	0.065	6.56957930206122e-39	Fbln+	
Gjc2	3.72923873091678e-43	0.307159358002658	0.239	0.04	7.86384571188421e-39	Fbln+	
Ier3	6.12240546849943e-43	0.911593597658051	0.716	0.477	1.29103164114248e-38	Fbln+	
Rgs2	6.49487766436618e-43	0.361821680686058	0.385	0.1	1.3695748530849e-38	Fbln+	
Rpl11	6.8144961988245e-43	0.289705431320617	0.992	0.885	1.43697281344612e-38	Fbln+	
Tpm1	7.08073148472096e-43	0.313581974886438	0.793	0.546	1.49311384818311e-38	Fbln+	
Thbs3	1.03398798706407e-42	0.420236151999805	0.551	0.277	2.180370468322e-38	Fbln+	
Ggt5	1.07356468391373e-42	0.500664806283413	0.559	0.276	2.26382584896888e-38	Fbln+	
Rps27	1.94400052141489e-42	0.45466602965046	0.992	0.722	4.09931389950758e-38	Fbln+	
Grem1	2.27911334995396e-42	0.534087256445956	0.34	0.085	4.80596632104792e-38	Fbln+	
Cxcl10	3.06897862460309e-42	0.827465348911259	0.403	0.134	6.47155522570053e-38	Fbln+	
Pcdh7	5.48964760737926e-42	0.519303640893822	0.528	0.24	1.15760199096806e-37	Fbln+	
Serpina3n	3.87604681804901e-41	0.540948512372455	0.613	0.335	8.17341992521995e-37	Fbln+	
Igfbp3	6.41224157226101e-41	0.90359217065054	0.609	0.318	1.35214938034268e-36	Fbln+	
Gapdh	6.932289649948e-41	0.407221195543542	0.876	0.674	1.46181191848454e-36	Fbln+	
Negr1	7.18095662783538e-41	0.392335851297427	0.33	0.095	1.51424832411165e-36	Fbln+	
Ubb	1.2059742766441e-40	0.337582331930572	0.995	0.979	2.54303795715941e-36	Fbln+	
Gpc1	2.7223149790483e-40	0.326661979362123	0.249	0.047	5.74054559631916e-36	Fbln+	
Ntn1	4.96559026445402e-40	0.528520843072047	0.527	0.251	1.04709401906542e-35	Fbln+	
Chd3	6.52643164095372e-40	0.414224015306916	0.541	0.281	1.37622864012791e-35	Fbln+	
Selenbp1	6.86399436828368e-40	0.324671961665961	0.732	0.423	1.44741049243998e-35	Fbln+	
AW112010	7.25878457562637e-40	0.531700384229631	0.796	0.494	1.53065990346233e-35	Fbln+	
Cplx2	1.34323468932095e-39	0.332565074070303	0.228	0.035	2.83247898937109e-35	Fbln+	
Meg3	2.56669229662427e-39	0.352447868902389	0.827	0.55	5.4123840458916e-35	Fbln+	
Itih5	5.57961228895255e-39	0.673774008179893	0.798	0.55	1.17657284337142e-34	Fbln+	
Fam107b	2.06416289214127e-38	0.36101352055363	0.292	0.055	4.35270029065829e-34	Fbln+	
Egr1	2.68448594557583e-38	0.592703002844776	0.943	0.871	5.66077551343576e-34	Fbln+	
Arrb1	2.8209116244026e-38	0.372434550956111	0.334	0.117	5.94845634237775e-34	Fbln+	
Oaf	3.56131212071949e-38	0.319985557431246	0.782	0.495	7.50973886896119e-34	Fbln+	
Brd2	4.44064397563405e-38	0.488640604292011	0.739	0.481	9.36398595141952e-34	Fbln+	
Ptgs1	1.31951386945427e-37	0.41323544653939	0.346	0.109	2.78245889651822e-33	Fbln+	
Aard	2.06558773966432e-37	0.293699998879568	0.202	0.028	4.35570486663015e-33	Fbln+	
Vcan	3.17504330872161e-37	0.425419568685773	0.621	0.35	6.69521382510126e-33	Fbln+	
Psap	3.31539362322425e-37	0.273293002557343	0.978	0.91	6.99117053329299e-33	Fbln+	
Fbxl7	3.78819085691448e-37	0.325080562426887	0.153	0.004	7.98815805997555e-33	Fbln+	
Loxl2	3.80015339297348e-37	0.459184742809748	0.653	0.381	8.01338345976317e-33	Fbln+	
Lamb1	6.28815723761575e-37	0.408712931466849	0.735	0.481	1.32598371669603e-32	Fbln+	
Pde1a	1.23880871972967e-36	0.362605380536593	0.47	0.231	2.61227594729395e-32	Fbln+	
Pbxip1	2.21737459316145e-36	0.373302204804565	0.61	0.365	4.67577780459955e-32	Fbln+	
Wnt4	5.10116608060695e-36	0.52525127429273	0.249	0.052	1.07568289141759e-31	Fbln+	
Tes	5.78598038422936e-36	0.322670349727887	0.159	0.016	1.22008968362244e-31	Fbln+	
Chst15	6.86637663639195e-36	0.281945006724974	0.281	0.086	1.44791284131597e-31	Fbln+	
Lin7a	1.54164714125588e-35	0.2904099972108	0.186	0.011	3.25087132676627e-31	Fbln+	
Pdzrn3	2.01360825609306e-35	0.349248298966621	0.315	0.098	4.24609572962343e-31	Fbln+	
Fblim1	2.02937101160986e-35	0.314801243644007	0.331	0.118	4.27933465218172e-31	Fbln+	
Dach1	2.36663770187422e-35	0.260457174412418	0.174	0.008	4.99052892194217e-31	Fbln+	
Rbpms	2.67318327020439e-35	0.423069257583782	0.604	0.364	5.63694156188e-31	Fbln+	
Trabd2b	2.81858898710649e-35	0.346401209252026	0.298	0.083	5.94355859711146e-31	Fbln+	
Pbx1	2.89117078365808e-35	0.483977385331498	0.697	0.465	6.09661183149979e-31	Fbln+	
Rps23	3.6860296782281e-35	0.286581327636839	0.998	0.901	7.77273078247959e-31	Fbln+	
D630033O11Rik	5.40782860389971e-35	0.401972051681354	0.272	0.077	1.14034881770433e-30	Fbln+	
Hcar2	5.69922514461863e-35	0.524796512055569	0.199	0.016	1.20179560624573e-30	Fbln+	
Snhg12	7.02863465066938e-35	0.570104655253838	0.506	0.245	1.48212818878665e-30	Fbln+	
Rpl12	9.64369783622762e-35	0.334450416113862	0.981	0.805	2.03356656272532e-30	Fbln+	
Rps17	1.8968281488998e-34	0.35403349494084	0.987	0.879	3.99984151758502e-30	Fbln+	
Serpini1	1.9983822018889e-34	0.350017788154257	0.215	0.023	4.21398854912312e-30	Fbln+	
Ccl11	4.32326035215249e-34	0.31533306514146	0.78	0.462	9.11645910458396e-30	Fbln+	
H2afj	1.11889332920234e-33	0.365743504283882	0.717	0.495	2.35941036328898e-29	Fbln+	
Gem	1.30654010734411e-33	0.49758095333096	0.779	0.544	2.75510112435652e-29	Fbln+	
Rad51b	1.41818868711509e-33	0.262333682281342	0.185	0.032	2.9905344845196e-29	Fbln+	
Rpsa	6.25973365768596e-33	0.292506045451042	0.993	0.879	1.31999003639624e-28	Fbln+	
Fam46a	6.94696149447627e-33	0.403288706043924	0.629	0.372	1.46490577034021e-28	Fbln+	
Fstl3	9.86642546710364e-33	0.307083277208383	0.284	0.089	2.08053313824814e-28	Fbln+	
Rpl10a	1.11411369749954e-32	0.279172306635446	0.984	0.859	2.34933155391727e-28	Fbln+	
Cacnb3	1.81378317127205e-32	0.337719570526372	0.296	0.074	3.82472457326137e-28	Fbln+	
Mcl1	2.01079548041933e-32	0.391983817192345	0.744	0.51	4.24016442956024e-28	Fbln+	
Ryk	3.32628086362995e-32	0.405670107900964	0.594	0.376	7.01412845713647e-28	Fbln+	
Rasl11b	3.55587531570607e-32	0.352017902156053	0.334	0.118	7.49827427822939e-28	Fbln+	
Enho	3.915142885074e-32	0.378489223833421	0.238	0.031	8.25586180175553e-28	Fbln+	
Fn1	4.28279364338288e-32	0.281028606303257	0.886	0.59	9.03112695580147e-28	Fbln+	
Arid5b	1.24192439138562e-31	0.358592918221506	0.586	0.342	2.61884596411485e-27	Fbln+	
Rpl18	1.26683218180599e-31	0.271726603296643	0.99	0.897	2.67136902177428e-27	Fbln+	
Srsf2	2.61041958290258e-31	0.423487458751075	0.801	0.625	5.50459177446668e-27	Fbln+	
Entpd1	3.48594691709751e-31	0.308635873479087	0.209	0.038	7.35081626408353e-27	Fbln+	
Hnrnph1	3.77906897305985e-31	0.342890004158622	0.713	0.52	7.96892274349131e-27	Fbln+	
Ksr1	4.96610456645458e-31	0.346967233156414	0.303	0.11	1.04720246992828e-26	Fbln+	
Tnfaip2	1.21090732108877e-30	0.533033286590035	0.583	0.356	2.55344026797988e-26	Fbln+	
Pdpn	1.29764110023763e-30	0.400976777592445	0.645	0.38	2.73633578807109e-26	Fbln+	
Adap2	1.61837586359148e-30	0.335861455199931	0.278	0.081	3.41266918355536e-26	Fbln+	
Hsp90aa1	1.66986511027499e-30	0.394128362322122	0.938	0.788	3.52124455803688e-26	Fbln+	
Fam174b	4.46186724871975e-30	0.271952648149019	0.259	0.073	9.40873946737534e-26	Fbln+	
Col6a3	5.00692294343374e-30	0.490203774684224	0.805	0.612	1.05580984108187e-25	Fbln+	
Ppp1r15a	6.1563015673352e-30	0.448552623621822	0.775	0.602	1.29817931150397e-25	Fbln+	
Nrp1	6.34798090366789e-30	0.334376194834137	0.75	0.498	1.33859873315645e-25	Fbln+	
Clk1	7.2329790904038e-30	0.373036650311769	0.719	0.49	1.52521830079345e-25	Fbln+	
C1s1	7.31186477065425e-30	0.264100514036724	0.94	0.725	1.54185292418786e-25	Fbln+	
Gabra3	1.35216151321408e-29	0.376088180124413	0.323	0.128	2.85130298291453e-25	Fbln+	
Prnp	1.58591111662503e-29	0.346854413853008	0.805	0.576	3.3442107716272e-25	Fbln+	
Rps3a1	2.51393757675863e-29	0.264035968071171	0.993	0.956	5.30114016811092e-25	Fbln+	
Mmp14	2.70738311044027e-29	0.338659899150365	0.736	0.49	5.70905876498541e-25	Fbln+	
Neurl3	2.90662493579767e-29	0.321398805387271	0.135	0.011	6.12920000211654e-25	Fbln+	
Cdk6	2.97559129231874e-29	0.347612732121945	0.291	0.093	6.27462935811253e-25	Fbln+	
Rpl35a	3.92123369597259e-29	0.254599464220413	0.996	0.97	8.26870549469739e-25	Fbln+	
Hgf	4.17659341387509e-29	0.266141728817372	0.203	0.047	8.80718253183839e-25	Fbln+	
Nrp2	4.80857604521092e-29	0.377082742731913	0.387	0.136	1.01398443065363e-24	Fbln+	
Arrdc3	6.64547871236887e-29	0.453634539055468	0.453	0.204	1.40133209607722e-24	Fbln+	
Prkar2b	6.65453981181768e-29	0.250174843584736	0.202	0.048	1.40324281011799e-24	Fbln+	
Sorl1	7.85761869325508e-29	0.286152629728244	0.192	0.031	1.6569360538467e-24	Fbln+	
Mpzl1	8.52444893485255e-29	0.322100403360992	0.416	0.175	1.79755054689236e-24	Fbln+	
Ctsb	8.95909469484304e-29	0.309629391353528	0.961	0.865	1.88920429830155e-24	Fbln+	
Palld	1.49271318411528e-28	0.367119530800873	0.501	0.245	3.1476842913439e-24	Fbln+	
H2-Q4	1.98981328774247e-28	0.369628236675837	0.615	0.343	4.19591927986255e-24	Fbln+	
Rgs10	2.00315816087341e-28	0.419125961210615	0.407	0.196	4.22405961383377e-24	Fbln+	
Il1b	2.50594831021333e-28	0.296202259187597	0.132	0.004	5.28429320174685e-24	Fbln+	
Srsf3	2.92077395219227e-28	0.333331620563607	0.835	0.655	6.15903603298784e-24	Fbln+	
Wwtr1	4.17240591026832e-28	0.359859296458929	0.528	0.309	8.7983523429828e-24	Fbln+	
Hmgn2	4.34143834073917e-28	0.302202581244312	0.497	0.267	9.15479102911669e-24	Fbln+	
Nkain4	4.5245607681488e-28	0.301299232329383	0.228	0.052	9.54094129179538e-24	Fbln+	
Dnmt3l	4.76345992373e-28	0.254617842152339	0.172	0.035	1.00447079411694e-23	Fbln+	
Plekha5	5.51968379717019e-28	0.356849187873173	0.403	0.207	1.16393572230928e-23	Fbln+	
Pianp	6.74638898093981e-28	0.31849696874669	0.176	0.025	1.42261104441078e-23	Fbln+	
1700025G04Rik	1.01499795037035e-27	0.314527318909879	0.485	0.262	2.14032617794595e-23	Fbln+	
Spon1	1.0208241662865e-27	0.355527579707065	0.6	0.336	2.15261191944834e-23	Fbln+	
