Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Lag3	5.21159636983178e-38	0.672499041361261	0.223	0.047	1.09896932650643e-33	Hhip+	
Tcap	2.27928972004008e-37	1.26126027118738	0.157	0.006	4.80633823264853e-33	Hhip+	
Ecm2	8.0264679689151e-37	0.817986731643016	0.52	0.381	1.69254130060513e-32	Hhip+	
Rpl27a	1.29713417490687e-36	0.341963990587303	0.964	0.9	2.73526683462612e-32	Hhip+	
Actg2	3.51618095316244e-36	0.651116558406911	0.152	0.005	7.41457077593364e-32	Hhip+	
Csrnp1	4.7847170789563e-36	1.19515548465709	0.467	0.281	1.00895329043951e-31	Hhip+	
Sparcl1	1.31850385075357e-34	0.3842924852072	0.778	0.556	2.78032907008405e-30	Hhip+	
C1qtnf7	6.137438599354e-34	0.759373768493882	0.457	0.311	1.29420167744578e-29	Hhip+	
Wnt5a	6.88374759936717e-34	0.947703294641624	0.371	0.166	1.45157585627856e-29	Hhip+	
Nr4a2	1.58413448141265e-33	1.06129725252392	0.303	0.113	3.34046438095485e-29	Hhip+	
Nes	1.70362957355689e-32	0.662561499106451	0.195	0.032	3.59244368175942e-28	Hhip+	
Kcnj8	2.50637538699013e-32	0.809188674414686	0.356	0.153	5.28519377854609e-28	Hhip+	
Tceal3	2.9499712752067e-32	0.517758925789892	0.167	0.025	6.22060442802838e-28	Hhip+	
Lcorl	9.04729161365414e-32	0.752847376662196	0.2	0.046	1.90780238257125e-27	Hhip+	
Pnrc1	1.82223332039108e-31	0.634453605614473	0.731	0.717	3.84254340270866e-27	Hhip+	
Hmcn1	1.82507543959393e-31	0.752809610587583	0.279	0.096	3.84853657947172e-27	Hhip+	
Scgb1a1	3.17638145864407e-31	0.708356893181417	0.161	0.027	6.69803558184274e-27	Hhip+	
Arid5a	9.29831772541678e-31	0.95921242599628	0.352	0.174	1.96073625875864e-26	Hhip+	
Dkk3	1.19695146648575e-30	0.724203080402231	0.396	0.191	2.52401155737851e-26	Hhip+	
Angpt2	1.43020304280532e-30	0.68722209740581	0.23	0.057	3.01586915636357e-26	Hhip+	
Sdc4	6.42815509760384e-30	1.09607570682805	0.58	0.498	1.35550506543172e-25	Hhip+	
Gstm1	7.75762949880164e-30	0.378578523106213	0.888	0.852	1.6358513324123e-25	Hhip+	
Fgf18	9.28235790420709e-30	0.657883921506573	0.22	0.085	1.95737081126015e-25	Hhip+	
Atp6v0c	1.32177926812148e-29	0.634390043533633	0.181	0.016	2.78723594268776e-25	Hhip+	
Pnmt	1.49513146875486e-29	0.779635716213747	0.128	0.0	3.15278372816337e-25	Hhip+	
Tgfb3	4.95307578425464e-29	0.798357805857202	0.372	0.198	1.04445509062578e-24	Hhip+	
Ccdc3	5.57119856569932e-29	0.610841588576867	0.267	0.082	1.17479864154902e-24	Hhip+	
Lgr6	7.23369148342575e-29	0.460426831680319	0.119	0.003	1.52536852310999e-24	Hhip+	
Cd81	7.47263474392437e-29	0.300259591712777	0.912	0.902	1.57575448845133e-24	Hhip+	
Id3	1.26780132594202e-28	0.857475055484229	0.816	0.817	2.67341265601394e-24	Hhip+	
Olfml2b	1.31623680461963e-28	0.702439723330669	0.483	0.338	2.77554854990142e-24	Hhip+	
Timp3	2.10295067970014e-28	0.393948666019073	0.768	0.676	4.43449209828367e-24	Hhip+	
Map1b	2.56926395133395e-28	0.831402497625276	0.422	0.267	5.41780689417791e-24	Hhip+	
Lmod1	3.71749979932718e-28	0.622501561495925	0.17	0.022	7.83909182684123e-24	Hhip+	
Prdm6	4.58338891623442e-28	0.582330491586954	0.183	0.039	9.66499220766353e-24	Hhip+	
Foxf2	1.0606821475594e-27	0.555676500552514	0.201	0.051	2.23666044455851e-23	Hhip+	
Cirbp	1.81271561733214e-27	0.663096732418177	0.495	0.383	3.82247342226829e-23	Hhip+	
Mylk	2.11141341877252e-27	0.67733027200959	0.493	0.273	4.45233747616561e-23	Hhip+	
Map1lc3a	4.51404572490447e-27	0.532785393502605	0.679	0.673	9.51876822010606e-23	Hhip+	
Zfp36	8.20769041101987e-27	1.15334506470372	0.747	0.748	1.73075567697176e-22	Hhip+	
Arid5b	9.35282893744723e-27	0.799663101285077	0.47	0.351	1.9722310380395e-22	Hhip+	
Kazald1	1.28558624742075e-26	0.362558393062651	0.369	0.203	2.71091571993613e-22	Hhip+	
Atp6v0e2	1.46055208006341e-26	0.499116920760766	0.185	0.055	3.0798661712297e-22	Hhip+	
Tpm2	2.1887079022894e-26	0.744286566359174	0.449	0.299	4.61532835355765e-22	Hhip+	
Ier2	2.23441827688567e-26	0.438815416193006	0.815	0.804	4.71171782046882e-22	Hhip+	
Cebpb	4.17170090629696e-26	0.808395454845281	0.726	0.684	8.79686570110841e-22	Hhip+	
Kcnk3	5.45585272538196e-26	0.459715762680758	0.125	0.008	1.15047566420129e-21	Hhip+	
Hoxb5	8.50208043368373e-26	0.508056205424532	0.162	0.032	1.79283370105089e-21	Hhip+	
Sntg2	2.11034335885194e-25	0.50643806623451	0.149	0.022	4.45008104081108e-21	Hhip+	
Gadd45g	4.57425063945063e-25	1.17157834588342	0.61	0.564	9.64572232340954e-21	Hhip+	
Tmem176b	5.77325356433321e-25	0.285100505928848	0.852	0.535	1.21740597911094e-20	Hhip+	
Ptgis	1.74328844393622e-24	0.593805933852293	0.563	0.454	3.67607234172831e-20	Hhip+	
Ctsc	5.18556430753859e-24	0.536623123093686	0.341	0.171	1.09347994553066e-19	Hhip+	
Lmna	8.94102833880888e-24	0.587195844210782	0.707	0.703	1.88539464580463e-19	Hhip+	
Arrdc3	9.00668442819223e-24	0.872537734295179	0.367	0.212	1.8992395453729e-19	Hhip+	
Cd9	3.04656580232201e-23	0.384016185331114	0.772	0.676	6.42429330735643e-19	Hhip+	
Pamr1	3.13289100333546e-23	0.65756723387635	0.388	0.263	6.60632725873348e-19	Hhip+	
Tbx3	4.22958536137257e-23	0.514010934575962	0.151	0.034	8.91892665152633e-19	Hhip+	
Adamts1	4.65720915103855e-23	0.727864201321982	0.576	0.506	9.82065693679499e-19	Hhip+	
Ptger2	4.69932920092532e-23	0.475327336576113	0.135	0.03	9.90947548599122e-19	Hhip+	
Ndrg2	5.046359204197e-23	0.651184371956454	0.516	0.393	1.06412576538902e-18	Hhip+	
Tbx5	5.86085264017192e-23	0.558006951390396	0.16	0.031	1.23587799623305e-18	Hhip+	
Tnfrsf19	1.93834455078156e-22	0.454149948325958	0.175	0.042	4.08738715423307e-18	Hhip+	
Fhl1	4.11333612086328e-22	0.326194486301732	0.617	0.484	8.6737918780644e-18	Hhip+	
Rpl35	4.94164955193024e-22	0.266235251199249	0.929	0.852	1.04204564101553e-17	Hhip+	
Ppp1r12a	6.12801236829903e-22	0.714956312603932	0.386	0.269	1.29221396810322e-17	Hhip+	
Mamdc2	7.76955495168575e-22	0.50732339416839	0.245	0.091	1.63836605266197e-17	Hhip+	
Coq10b	1.15002800880969e-21	0.885355091856035	0.453	0.37	2.425064062177e-17	Hhip+	
Cntfr	1.54668789851579e-21	0.554408097767061	0.242	0.093	3.26150077160025e-17	Hhip+	
Rpl6	2.50836534333389e-21	0.314033672603777	0.945	0.873	5.28938999948818e-17	Hhip+	
Hoxb6	4.65509398116537e-21	0.470662876941638	0.136	0.029	9.81619667808342e-17	Hhip+	
Rps7	7.15466476570379e-21	0.293915441486129	0.923	0.851	1.50870415914396e-16	Hhip+	
Rgs6	7.51404710835011e-21	0.393021322107184	0.12	0.025	1.58448711373779e-16	Hhip+	
Pde5a	9.12945454639887e-21	0.595395092020165	0.221	0.073	1.92512808019913e-16	Hhip+	
Palld	9.13277290194986e-21	0.671639804112667	0.383	0.253	1.92582782183417e-16	Hhip+	
Myh11	1.16310057525838e-20	0.594269369039077	0.157	0.031	2.45263018304735e-16	Hhip+	
Nexn	1.93716477038996e-20	0.583075111227341	0.254	0.121	4.0848993513213e-16	Hhip+	
Sftpa1	2.42386935852489e-20	0.380993962357003	0.119	0.015	5.11121331632144e-16	Hhip+	
Cdkn1a	2.60924489681547e-20	0.605090292511753	0.501	0.417	5.50211471391478e-16	Hhip+	
Scx	4.5143300296938e-20	0.444814018465441	0.117	0.015	9.51936773361531e-16	Hhip+	
Ets2	7.21001106327729e-20	0.688196467978937	0.267	0.148	1.52037503291328e-15	Hhip+	
Actb	8.48626971457575e-20	0.368121658302472	0.967	0.977	1.78949969471259e-15	Hhip+	
Hlf	1.46599190020178e-19	0.524393398541421	0.216	0.089	3.09133711995549e-15	Hhip+	
Socs2	2.2989566581891e-19	0.59432999486762	0.451	0.374	4.84780990512336e-15	Hhip+	
Rpl11	2.84818376756795e-19	0.256603914849154	0.942	0.889	6.00596511067053e-15	Hhip+	
Mef2a	6.50536484139813e-19	0.727708184660941	0.401	0.312	1.37178628410562e-14	Hhip+	
Foxf1	7.97200124067935e-19	0.600906962205017	0.221	0.08	1.68105590162205e-14	Hhip+	
Ier3	8.67464832198205e-19	0.830343296244988	0.552	0.486	1.82922309165635e-14	Hhip+	
Aldh2	1.26945087253675e-18	0.411711502170218	0.733	0.78	2.67689105491824e-14	Hhip+	
Rpl15	1.39071648616765e-18	0.366189035118826	0.763	0.793	2.93260385438172e-14	Hhip+	
Maff	1.85334198295263e-18	1.07113667473555	0.413	0.287	3.90814223945221e-14	Hhip+	
Cd59a	2.85342667685526e-18	0.517840803710125	0.205	0.068	6.01702083348469e-14	Hhip+	
Ntrk3	3.33292339947761e-18	0.412548304996253	0.12	0.027	7.02813557247845e-14	Hhip+	
Adamts17	3.40298346752443e-18	0.341438367620769	0.107	0.025	7.17587123796876e-14	Hhip+	
Tjp2	3.87152130244319e-18	0.408906950633589	0.133	0.039	8.16387697046195e-14	Hhip+	
Gem	5.64174639456433e-18	0.80165659838203	0.589	0.553	1.18967506222178e-13	Hhip+	
Wif1	8.71287664777127e-18	0.531208633041953	0.166	0.031	1.83728429871553e-13	Hhip+	
Rps6	3.01357346341056e-17	0.269762669988253	0.935	0.885	6.35472236229385e-13	Hhip+	
Acot1	3.8222243955627e-17	0.431540652899277	0.149	0.054	8.05992458292307e-13	Hhip+	
Pam	3.85515595166699e-17	0.56284754073617	0.656	0.614	8.12936735528019e-13	Hhip+	
Des	7.7868130300245e-17	0.319143752709831	0.437	0.233	1.64200526364127e-12	Hhip+	
Gja1	1.16932659536885e-16	0.685447572662517	0.483	0.342	2.46575899165429e-12	Hhip+	
Elmo1	1.25601494101591e-16	0.543981240261983	0.194	0.092	2.64855870612026e-12	Hhip+	
Igf2	1.4613325704589e-16	0.383816079126779	0.103	0.018	3.08151199132667e-12	Hhip+	
Lhfpl2	2.10331516878383e-16	0.528218909507197	0.2	0.094	4.43526069641447e-12	Hhip+	
Hspb1	2.90165930720081e-16	0.700514443351427	0.572	0.484	6.11872898109435e-12	Hhip+	
Tbx2	4.64595195546859e-16	0.523520056431386	0.186	0.063	9.79691888849662e-12	Hhip+	
Fgf7	4.87367378089296e-16	0.669743103245448	0.377	0.238	1.0277115901769e-11	Hhip+	
Adamts8	7.31906126301183e-16	0.430867089100204	0.131	0.025	1.54337044853131e-11	Hhip+	
Myl6	1.87894301428337e-15	0.33328884949309	0.892	0.938	3.96212713421934e-11	Hhip+	
Rpl7a	2.04322932214473e-15	0.343813299378104	0.812	0.801	4.30855767160658e-11	Hhip+	
Srsf5	2.06253588398838e-15	0.433060405305498	0.687	0.732	4.3492694185663e-11	Hhip+	
Lum	3.73362013045283e-15	0.446349800849398	0.792	0.701	7.87308476908588e-11	Hhip+	
Csmd1	6.56705945116921e-15	0.445857552823802	0.164	0.05	1.38479582646805e-10	Hhip+	
Spock2	7.09517030038072e-15	0.47698284860442	0.164	0.058	1.49615856124128e-10	Hhip+	
Maob	7.77707940398376e-15	0.606938839774751	0.28	0.163	1.63995273391806e-10	Hhip+	
Rpl27	9.80297539608624e-15	0.402336468359578	0.689	0.587	2.0671534217727e-10	Hhip+	
Ednra	1.24434666038839e-14	0.526165148980791	0.221	0.092	2.62395380276099e-10	Hhip+	
Aard	2.02409959560353e-14	0.342032823100573	0.117	0.034	4.26821881724917e-10	Hhip+	
Rbm39	2.93085193825445e-14	0.282019513083228	0.735	0.787	6.18028748219716e-10	Hhip+	
Rnf122	4.97948292237068e-14	0.627803952470047	0.204	0.097	1.05002356384031e-09	Hhip+	
Cd44	5.95825485173644e-14	0.605949589050448	0.327	0.214	1.25641720058566e-09	Hhip+	
Filip1l	8.45182011868385e-14	0.662543788297392	0.388	0.306	1.78223530842686e-09	Hhip+	
Rps27	1.64597559635663e-13	0.27163800010813	0.961	0.73	3.47086874003723e-09	Hhip+	
Agt	2.75842903383731e-13	0.4422438417016	0.17	0.067	5.81669930365274e-09	Hhip+	
Prnp	4.91033624739778e-13	0.473428786870195	0.584	0.586	1.03544260448877e-08	Hhip+	
Pink1	7.53326139210449e-13	0.506516956963862	0.383	0.341	1.58853882975307e-08	Hhip+	
Akap2	8.13010436864464e-13	0.380168115544646	0.182	0.1	1.71439510821609e-08	Hhip+	
Lyz2	9.17054548686235e-13	0.420749816214971	0.166	0.064	1.93379292681466e-08	Hhip+	
Fos	1.50273851552817e-12	0.48851837221588	0.901	0.911	3.16882470769425e-08	Hhip+	
Cnbp	1.63906457955957e-12	0.31259576293659	0.707	0.804	3.45629547891728e-08	Hhip+	
Pdgfc	4.64545964913384e-12	0.317486263735004	0.109	0.034	9.79588076212853e-08	Hhip+	
Sbno2	5.29633747777809e-12	0.909423490486855	0.237	0.118	1.11683868393907e-07	Hhip+	
Gstp1	7.8162701545733e-12	0.472510881127801	0.405	0.323	1.64821688749487e-07	Hhip+	
Pros1	9.98830565850084e-12	0.515255659213136	0.45	0.422	2.10623401420807e-07	Hhip+	
Nkd1	1.02001163034888e-11	0.436630240441352	0.221	0.108	2.15089852491669e-07	Hhip+	
Filip1	1.1231827404726e-11	0.473259946198552	0.156	0.075	2.36845544483457e-07	Hhip+	
Atp5g2	1.78592363169991e-11	0.441793909992384	0.523	0.446	3.7659771621656e-07	Hhip+	
Fbxw17	1.93959178547423e-11	0.484547807087557	0.17	0.096	4.0900171980295e-07	Hhip+	
Fus	2.7738144936344e-11	0.358448045490585	0.586	0.655	5.84914262272685e-07	Hhip+	
Fam105a	2.99543717140485e-11	0.363671869747104	0.129	0.04	6.3164783633414e-07	Hhip+	
Sema3c	3.40360300824939e-11	0.451337430188102	0.391	0.268	7.17717766349549e-07	Hhip+	
Id4	5.33112501198549e-11	0.430616576042269	0.205	0.102	1.12417433127738e-06	Hhip+	
Ghr	7.1713753170496e-11	0.480270691507322	0.441	0.393	1.51222791310625e-06	Hhip+	
Ism1	1.72472858929343e-10	0.458083115209561	0.187	0.095	3.63693517624306e-06	Hhip+	
Clic4	1.87094646362497e-10	0.611581772397724	0.519	0.572	3.94526480784598e-06	Hhip+	
Tmem47	3.41458054258476e-10	0.438249853431791	0.228	0.15	7.20032599014847e-06	Hhip+	
Bhlhe40	3.56725399406436e-10	0.61876008321024	0.375	0.346	7.52226849728351e-06	Hhip+	
Hoxb4	4.06306236690951e-10	0.478809075694005	0.171	0.082	8.56777961310208e-06	Hhip+	
Zyx	4.55843697005978e-10	0.43511811049553	0.447	0.442	9.61237603876505e-06	Hhip+	
Rpl23a	4.72782634929138e-10	0.262084545831624	0.803	0.704	9.96956742275072e-06	Hhip+	
Atf3	5.40403407217479e-10	0.989454201384958	0.543	0.581	1.1395486647995e-05	Hhip+	
Eln	7.53664341681795e-10	0.504533935241508	0.499	0.493	1.5892519973044e-05	Hhip+	
Cib2	9.23589528653365e-10	0.312618689398113	0.108	0.029	1.94757323907135e-05	Hhip+	
Pmp22	1.44076777614171e-09	0.28577982631164	0.696	0.758	3.03814700955002e-05	Hhip+	
S1pr3	1.4491764887297e-09	0.590761607573316	0.308	0.207	3.05587846178431e-05	Hhip+	
Cnn3	2.51876082907618e-09	0.5405660469174	0.534	0.55	5.31131096027294e-05	Hhip+	
Pde10a	3.1652344250598e-09	0.60529675258781	0.152	0.092	6.67452983212359e-05	Hhip+	
Rpl13a	5.10410190225203e-09	0.277910581134501	0.811	0.768	0.000107630196812789	Hhip+	
Spry1	6.30375646610579e-09	0.396626722472377	0.387	0.338	0.000132927312600773	Hhip+	
Svil	6.67441553830587e-09	0.538968642163191	0.343	0.321	0.000140743400456256	Hhip+	
Lars2	7.3148465252255e-09	1.40304228938191	0.284	0.227	0.00015424816867743	Hhip+	
Odc1	9.32194818583912e-09	1.1330740666047	0.331	0.284	0.000196571921394789	Hhip+	
Grcc10	1.1341793829336e-08	0.453674417623025	0.317	0.237	0.000239164406479209	Hhip+	
Twsg1	1.24210184576706e-08	0.458510210435131	0.42	0.391	0.0002619220162169	Hhip+	
Nr1d1	1.78333560573666e-08	0.406223352311114	0.22	0.173	0.000376051979181689	Hhip+	
Nupr1	1.98002523532921e-08	0.348663700891121	0.736	0.809	0.00041752792137387	Hhip+	
Hmgn1	2.59673327537464e-08	0.300029816250981	0.675	0.763	0.000547573145778251	Hhip+	
Cav2	3.31989513978119e-08	0.380875553775803	0.148	0.081	0.000700066288125661	Hhip+	
Enpp1	3.44107631221e-08	0.344188151554087	0.144	0.082	0.000725619761955723	Hhip+	
Pdzrn3	3.56665128876987e-08	0.470667178078339	0.188	0.106	0.000752099757262903	Hhip+	
Lpp	3.79731587093963e-08	0.549151674709075	0.427	0.423	0.000800739997705041	Hhip+	
F2r	4.16526739438666e-08	0.338451830774015	0.307	0.246	0.000878329935454315	Hhip+	
Icosl	4.406562421213e-08	0.35224076920565	0.167	0.107	0.000929211817761186	Hhip+	
Gng10	5.27589184142847e-08	0.264090571781692	0.106	0.042	0.00111252731260202	Hhip+	
Fas	8.48939726669497e-08	0.570768019259472	0.272	0.227	0.00179015920162797	Hhip+	
Nme2	1.03892660151064e-07	0.36060376054755	0.212	0.144	0.00219078452460548	Hhip+	
Pcbp2	1.05581808758465e-07	0.31632818061703	0.606	0.731	0.00222640360128974	Hhip+	
Ckb	1.14873131081815e-07	0.323785996374576	0.512	0.54	0.00242232971512223	Hhip+	
Dpysl2	1.83545093454668e-07	0.633713837071575	0.511	0.555	0.00387041538567859	Hhip+	
Atp1b2	1.86554593537556e-07	0.277544592672578	0.117	0.048	0.00393387671392645	Hhip+	
Plat	2.60953925430982e-07	0.429491159362488	0.424	0.434	0.00550273542556312	Hhip+	
Hmgn2	3.18240849701955e-07	0.475977340584658	0.34	0.276	0.00671074479766512	Hhip+	
Mt1	3.68557353229155e-07	0.865594197763188	0.514	0.784	0.00777176890754319	Hhip+	
Smim3	4.37109445339248e-07	0.51310199783517	0.182	0.111	0.00921732687386871	Hhip+	
Atpif1	5.05853121251394e-07	0.314605972161747	0.592	0.685	0.0106669247678281	Hhip+	
Xist	5.40139592542233e-07	0.452907455547077	0.345	0.262	0.0113899235879381	Hhip+	
Apbb1	5.59747948056207e-07	0.37336347119543	0.155	0.091	0.0118034049806612	Hhip+	
Gcc1	7.07915100561483e-07	0.388169849907552	0.16	0.108	0.01492780572554	Hhip+	
Otud1	8.42435449184e-07	0.590965504899203	0.154	0.098	0.017764436316943	Hhip+	
Col12a1	9.21038837146751e-07	0.383939891404885	0.197	0.116	0.0194219459589135	Hhip+	
Ccrl2	1.02463591873795e-06	0.413062190671746	0.129	0.07	0.0216064976184271	Hhip+	
Hoxa5	1.06238729132423e-06	0.3797017336288	0.154	0.09	0.0224025608121539	Hhip+	
Hoxb2	1.34443451124569e-06	0.36563695309436	0.144	0.094	0.0283500905386378	Hhip+	
Pbx1	1.65462439865572e-06	0.433792453717655	0.464	0.475	0.0348910646944532	Hhip+	
Rhoc	1.66444280967757e-06	0.341716002370372	0.592	0.692	0.0350981055276709	Hhip+	
Tmtc2	1.86610033376476e-06	0.368795140266537	0.107	0.043	0.0393504577380975	Hhip+	
Bnip3	2.19272956906744e-06	0.441169637453524	0.227	0.145	0.0462380884229251	Hhip+	
