>Log2FC2, padj<0.05	log2FoldChange	pvalue	padj
D630045J12Rik	2.10112317783785	7.99598501225605e-15	6.86256811576353e-13
Plekha6	2.99285670639195	8.14191189267244e-15	6.96346234555881e-13
Plb1	8.16249815216154	8.99507577698603e-15	7.66642812576039e-13
Pde3b	3.03219262302634	1.3519740742853e-14	1.1322543916444e-12
Tspan15	2.75717994064635	1.35001254288252e-14	1.1322543916444e-12
Rab11fip1	3.33287227217115	1.50623135869278e-14	1.2365202317884e-12
Rasgrp1	5.1411967407501	1.58158802523587e-14	1.29405532224799e-12
Hsd17b14	3.90520534115665	1.77479528882355e-14	1.43303043287707e-12
Aox3	3.26401129202856	1.91246928162121e-14	1.53410035904164e-12
Ptn	2.47219109140765	1.95534716190194e-14	1.56338604026205e-12
Osbpl6	2.5202338937753	2.12420637751431e-14	1.6819603142731e-12
Gm47101	2.33843031232215	2.41921660645622e-14	1.88514574038331e-12
Arhgef28	2.6480330190176	2.87649376840799e-14	2.22733173625686e-12
Spry1	2.24221028736726	3.34892717740441e-14	2.57688923186735e-12
Tuba8	6.53718242828887	6.06811640740723e-14	4.55498426104642e-12
Spink2	3.57572707178535	7.35088240866882e-14	5.50105974399954e-12
Zdhhc2	3.4659877799537	9.41982818240938e-14	6.94351659355618e-12
Hck	7.01153006116937	1.05987048736537e-13	7.78909610265578e-12
Ppfia2	5.15029170675788	1.19883585011881e-13	8.73193613561316e-12
Unc45b	2.62504840069296	1.46030476194437e-13	1.05425413784372e-11
Myzap	3.01952091732174	1.83734470196588e-13	1.31869775013025e-11
Adgrl4	8.8284889040877	1.95263160812806e-13	1.39329347247417e-11
Sort1	2.12287843154729	2.21591352195786e-13	1.57338010717309e-11
Tmod1	5.4989728430492	2.21783393254253e-13	1.57338010717309e-11
Bmp5	3.59587515936129	2.29900208102271e-13	1.62626239425889e-11
Fam78b	4.08903438372189	3.02355558376079e-13	2.12046272454264e-11
Prdm6	5.60043203363122	3.1426606304755e-13	2.19771361355133e-11
Dsg2	3.27283853232594	3.18226291633381e-13	2.21908595296391e-11
Nrp2	2.04108567246425	3.19273762082093e-13	2.22008321928245e-11
Gm10605	3.49608841761476	3.46383759800342e-13	2.39843333386309e-11
Dbp	3.24206472329637	4.71036357977932e-13	3.21168290081287e-11
Gm12193	4.9169942420677	5.94816890442546e-13	4.02214198148836e-11
Sema6a	2.17415963301031	8.11860883589537e-13	5.37141165730156e-11
Rps4l	2.61121839962669	1.46729708472889e-12	9.60433979780142e-11
Adamtsl3	2.63024497172518	1.51444939488275e-12	9.88661565074257e-11
Tbx2	4.25352427709447	1.65472638984958e-12	1.07539761005159e-10
Lrrc31	4.31400908748094	2.43294655662885e-12	1.54712710308321e-10
Gask1b	2.4210550258038	2.44678702535128e-12	1.5519078636763e-10
Cdo1	2.79957851776806	3.85635434517113e-12	2.4333695053103e-10
E330018M18Rik	3.5626236901922	4.00517299585866e-12	2.51671978876146e-10
Slc34a2	8.657237459404	4.00895232382356e-12	2.51671978876146e-10
Gja5	2.42577205532031	4.27153753890765e-12	2.66791756819407e-10
Foxc1	2.94917334752636	5.1822361442041e-12	3.20411003515451e-10
Calcb	4.93718875071602	5.60655682272031e-12	3.44046359426232e-10
Nav2	2.60392320191449	6.16204691447652e-12	3.753191155403e-10
Rxrg	2.85688925159275	6.31627853623531e-12	3.83760824134732e-10
Tpbgl	2.48352927111099	7.31940516497477e-12	4.40348331322232e-10
4930556M19Rik	2.68340392451729	8.40393026984113e-12	5.0068658350369e-10
Gm37777	4.76092135608955	1.03351755168197e-11	6.12771058540715e-10
Cbr2	6.39100394665945	1.08800015340782e-11	6.40432896056315e-10
Foxp2	2.33908533982947	1.21242591298285e-11	7.06893265084967e-10
Gm17021	6.97703235580841	1.54224178542858e-11	8.84482870680603e-10
Shc4	5.6729968988196	1.65449477800026e-11	9.4664869046141e-10
Spaar	2.09243848373319	1.7907951489196e-11	1.01751985475418e-09
Trp53cor1	2.75963210263703	2.09228081931482e-11	1.17791571080049e-09
Bcar3	2.72884753592016	2.2519062897196e-11	1.26199296318396e-09
F2r	2.76457880733508	2.33215413581219e-11	1.30398759493499e-09
Mfap4	2.48913511155656	2.37081225478222e-11	1.32174126949688e-09
Radil	3.17154363209485	2.37467571029139e-11	1.32174126949688e-09
Crlf1	5.99237555632346	2.52713887148479e-11	1.40025170969449e-09
Sorcs2	3.92236576116502	2.7882629492275e-11	1.53799331127501e-09
Aqp5	4.36897545329734	3.18074311640594e-11	1.74273483337723e-09
Tbx4	4.16958393400035	4.07737253304898e-11	2.2044754668771e-09
Stap2	2.91540497149517	4.18313498624288e-11	2.2566864037872e-09
Slc26a3	4.44998652089215	7.56557154076183e-11	4.00225256550733e-09
Lamp3	9.66680466607928	8.65810200960989e-11	4.55078740744934e-09
Olfr1372-ps1	2.38257877573793	1.14506361744962e-10	5.90477553653749e-09
1700021F13Rik	5.80870705708357	1.96710999118038e-10	9.87416806615822e-09
Kcnj15	3.36831245362036	2.03225446494045e-10	1.01596167202502e-08
Tbx3	2.89359860609133	2.14879496042785e-10	1.06554184037701e-08
Lurap1l	2.44572877877874	2.62246029060015e-10	1.28484850884374e-08
Tacr2	4.33421120933955	2.71464695208195e-10	1.32472612496627e-08
Adrb2	3.37424618394353	3.7208199025073e-10	1.7768724771779e-08
Mmp27	2.13098148437245	3.86613640854981e-10	1.8426831899857e-08
Lypd6b	3.94382927412531	4.3337237750554e-10	2.04962589176319e-08
Scx	3.68275958137571	4.81668565370276e-10	2.25630469572115e-08
Lama5	3.51889155018009	8.0839257940764e-10	3.70201571905596e-08
Tmem116	3.14980359606491	8.0580577807466e-10	3.70201571905596e-08
Robo4	7.40029840407667	8.56404219318247e-10	3.90005528151868e-08
BC053393	3.67061124058047	9.01143269201356e-10	4.05861700657183e-08
Vwa7	2.21503777007904	9.26883655239877e-10	4.15169456232081e-08
Hhipl1	2.92236091856354	9.42954862703334e-10	4.2159872604583e-08
E030013I19Rik	5.39694276775669	9.5007449500643e-10	4.24009610080506e-08
Prg4	2.5271190553666	9.52569523199267e-10	4.24351570171492e-08
2610027K06Rik	4.53089970269932	9.79906138272848e-10	4.34165633033309e-08
Foxa1	3.28744558202838	1.59860600760899e-09	6.91091461484677e-08
Stox2	2.06972901333988	1.59920129602907e-09	6.91091461484677e-08
Kif1a	3.18351869516329	1.80956444700865e-09	7.80625112764046e-08
Popdc3	7.66318084201232	1.84287762333903e-09	7.91159528540542e-08
Bcam	2.39371272781312	2.0776093769603e-09	8.80777198046073e-08
Fign	2.75436096668239	2.11349443010531e-09	8.94445418644224e-08
Liph	3.8901651396304	2.17510667861469e-09	9.18935775099416e-08
Colgalt2	4.02363066521867	2.21064752582392e-09	9.30747069792004e-08
Shh	4.25877531415981	3.01084421735626e-09	1.25049377595984e-07
Avil	4.24972810982282	3.46047205311823e-09	1.43239033753525e-07
Sh3rf2	3.01539835017472	3.56948806841404e-09	1.47502784726079e-07
Fgd3	5.73798102387452	3.66826417671445e-09	1.51075859868511e-07
Gm47720	4.43259847255428	3.8447486542494e-09	1.57814716500344e-07
Gm15475	7.05481589322143	4.04403335334195e-09	1.65441404485219e-07
Galnt16	3.18101479875167	4.86483565215777e-09	1.94799764955734e-07
Tmem163	3.41656956113714	5.07724325380637e-09	2.02643923427531e-07
Ttll7	3.52461471935205	5.5201774183727e-09	2.19252872024881e-07
Nckap5	2.00221614182837	6.5077424431334e-09	2.55174194902799e-07
1810019D21Rik	2.86197723994458	6.66315241532708e-09	2.60021842904004e-07
C4a	3.34783112806101	7.81853209363724e-09	3.0222628152822e-07
Sbsn	2.22522522010559	8.43388000659703e-09	3.24989040254209e-07
Gm8113	2.18164737008076	9.33538587387277e-09	3.58601536244258e-07
Tbc1d30	4.65923240264728	9.3918767770444e-09	3.59645877331251e-07
Arnt2	2.89419122265522	1.13208127934673e-08	4.24893992092427e-07
Gramd2	7.54818715520321	1.17908209481833e-08	4.41185199686139e-07
Bdnf	3.49407180095671	1.23862298284163e-08	4.62758595689963e-07
E130308A19Rik	2.24402667096163	1.28845944492672e-08	4.79189780835929e-07
Tmem108	2.12353152581913	1.32866478784931e-08	4.93394945273058e-07
Cdh5	5.40680329297615	1.36937168971819e-08	5.06977337795214e-07
Rasgef1a	3.67567377903529	1.59610887091491e-08	5.81277275155449e-07
5830444B04Rik	2.63451885201117	1.77317478026267e-08	6.42900268187997e-07
Slc4a11	3.5292245496954	1.80513658056474e-08	6.5256086165747e-07
Slc4a5	6.5973559305773	1.9916536049282e-08	7.09537436670065e-07
Unc13d	4.87714655096213	2.25576406689252e-08	7.96690428574732e-07
Spint2	3.0801442821654	2.30835112187734e-08	8.140917620345e-07
Serpina9	5.9233159148083	2.43750147140024e-08	8.57176377034243e-07
Scarf1	3.19401674245008	2.57432311767323e-08	9.00132980718051e-07
Svep1	2.96834821338467	2.81344537155911e-08	9.79557873621132e-07
Scnn1b	11.0235522483497	2.93931700357594e-08	1.02193307605913e-06
Insc	3.76158329580416	3.0364526708257e-08	1.05272270138542e-06
Ankrd1	5.39077897881017	3.18680740237695e-08	1.10329160082856e-06
Ppp1r16b	2.66356603532344	3.54621448153948e-08	1.21912297848555e-06
Gdf2	5.50302208492438	3.96198317464348e-08	1.35446850981614e-06
Akr1c14	2.83813188057024	4.35815334272458e-08	1.47859985677211e-06
Pde1b	3.41230877342408	4.36122503178933e-08	1.47859985677211e-06
Prkar2b	2.63959134290615	4.37547037595429e-08	1.47934291801892e-06
Lmo7	2.79946325610772	4.73943644309676e-08	1.59799734797051e-06
4632428C04Rik	3.53603165401445	4.77679292026504e-08	1.6083835256629e-06
Slc17a9	2.42852690922686	4.78945613948167e-08	1.61043822465366e-06
Bcas3os2	5.6021620802521	4.9853594216428e-08	1.66954817542133e-06
Kdr	3.14551515999122	5.18036289237865e-08	1.72767917875444e-06
Pcdhb3	4.24542113648028	5.44271340185793e-08	1.8053627454325e-06
Cdkn2b	2.75900302941822	5.71489360301553e-08	1.88545401047875e-06
Olfr1342	3.69097212870922	5.97006054668294e-08	1.96435799167399e-06
Rapgef4	3.68917358096784	6.05153944153578e-08	1.98683254627743e-06
Gm45716	2.49044391482239	6.29009619527965e-08	2.06137117769472e-06
Gm43085	4.46870227451334	6.31316562995908e-08	2.06617284737301e-06
Tecrl	5.80920656564628	6.49713518459436e-08	2.12072713086507e-06
Slc36a2	2.89168463371366	6.64556323424919e-08	2.16055622712425e-06
Cd36	3.49923278533929	6.68158062563006e-08	2.1669190680463e-06
Sfmbt2	3.92174366244718	7.50054326383148e-08	2.41611988128619e-06
Tenm4	3.73366933311935	8.49954733509088e-08	2.73075770794687e-06
Calcrl	2.04140035665112	8.61959444718506e-08	2.7620961527494e-06
Slc6a14	5.88183419582756	8.66270547871974e-08	2.76868188386269e-06
Gm46332	3.41906361718399	9.6972242277306e-08	3.0673719831685e-06
Olfr477	5.64517884178036	1.01182365161603e-07	3.18005420647466e-06
Mgst2	2.79101932244087	1.04343418438881e-07	3.26269241910927e-06
Tm4sf5	2.65997386710407	1.06782513051518e-07	3.33471191521955e-06
Gprin3	2.57299749179189	1.22762356077582e-07	3.80470302055598e-06
Hmgcll1	6.37897554667519	1.28280843821599e-07	3.97072079753465e-06
S100g	6.40826288336217	1.40066557183858e-07	4.30836304841475e-06
Odf3b	5.43792273828353	1.54498478124797e-07	4.69928084764716e-06
Nrg2	4.15278796233207	1.638004052548e-07	4.95763840614589e-06
Sbk2	3.12295465626366	1.65994719098741e-07	4.99939432515055e-06
9130015G15Rik	4.48275519949821	1.71296385544028e-07	5.1464395098699e-06
Gm45338	5.76794841222463	1.78021859971068e-07	5.32893240835346e-06
Gm11100	7.43855465134476	1.7872540222476e-07	5.34347591109495e-06
Cckar	5.66334786205914	1.79614878672361e-07	5.36353626750825e-06
Trpc6	3.85369197353502	1.85045710369002e-07	5.5122961246572e-06
Nat8f3	2.12978232849984	1.857887780399e-07	5.52103068494841e-06
Ocln	3.9314951464384	1.91374431279271e-07	5.67328114756157e-06
Khdrbs2	2.38031708366692	2.00179200911606e-07	5.91999839226057e-06
Rasgrf2	6.56996896070964	2.10499052531742e-07	6.18791586041214e-06
Fras1	2.23979972000922	2.14751332073369e-07	6.30536626444129e-06
Wif1	9.44995628152347	2.32475255521784e-07	6.7771230665531e-06
Ccdc92	2.42979370309767	2.4551735990224e-07	7.12348595290826e-06
Tnni3	2.24450432019695	2.51437333582661e-07	7.28663611584414e-06
Apba1	2.0843953856898	2.55474529538721e-07	7.39490306846398e-06
Arhgap27	2.39865575063734	2.60979240651992e-07	7.53646640122801e-06
Sftpb	11.5493306885318	2.75833542916654e-07	7.92811492322269e-06
Nr1d1	2.71938659960785	2.92474361184004e-07	8.33806697981714e-06
Tex11	5.31243838807385	3.01900002601407e-07	8.566979726999e-06
Olfr982	4.87409028183842	3.1517073613655e-07	8.90239457906531e-06
Gm16701	4.56118848479099	3.30778616594422e-07	9.31111459051224e-06
Platr21	4.81933710850679	3.41992003228062e-07	9.60473193505265e-06
Gm36595	2.35514508142552	4.041381881957e-07	1.12344008691412e-05
Homer2	2.9468838537134	4.30394293612179e-07	1.18701779000051e-05
Pdgfb	5.21560718766484	4.43146264967954e-07	1.21808154758157e-05
Epha7	3.41067719962753	4.61468325623354e-07	1.26560910846378e-05
Wnk4	2.2416582873024	4.63062605740225e-07	1.26714991309917e-05
Gpha2	3.53726347112482	4.75807641979269e-07	1.29482367570221e-05
Ntf5	2.09085219410963	4.75813148978812e-07	1.29482367570221e-05
Sntb1	3.58068168888985	5.01544127121982e-07	1.3558262273498e-05
Cd244a	2.77970234128511	5.0218140967228e-07	1.35605554255399e-05
Nkx6-2	3.56762733903471	5.1273165898687e-07	1.37697060191375e-05
Tspan32	3.56338405496565	5.54948827102817e-07	1.48223872797233e-05
Scel	3.67926972489829	5.66194987635301e-07	1.50735598335099e-05
Fgf7	2.67279527281125	5.74075735459903e-07	1.52639840226674e-05
Ngb	2.00097282823849	5.84548402070153e-07	1.54949514872721e-05
Pnpla1	3.25693947252487	5.97490014727662e-07	1.58038684283461e-05
C6	3.78099275527457	6.31668495125279e-07	1.66361962246192e-05
Susd3	2.03507877650456	6.50567010342682e-07	1.7060702816102e-05
Cysltr1	3.80519224159195	6.59304195008824e-07	1.72713775567626e-05
Tek	2.30174797528015	6.63509923111434e-07	1.73445309613347e-05
AA986860	2.39173478547774	7.01186541718364e-07	1.8189053139192e-05
Car9	2.14762472592964	7.14452393288537e-07	1.84793977298845e-05
Lyn	2.04222491087471	7.53534702630616e-07	1.94492774035448e-05
Cyyr1	3.99131712078569	7.54500056401318e-07	1.94537377987676e-05
Ano3	2.7559267284662	7.95756989367896e-07	2.0453037760235e-05
B230209E15Rik	4.77676810211275	8.65458675222388e-07	2.20140400435324e-05
Gm49493	6.8972713136858	9.12803782046135e-07	2.30210740851084e-05
Sox7	2.5290484265634	9.31874249635018e-07	2.34362554626446e-05
Gpr88	2.16217594017933	9.68285612363177e-07	2.41540026840107e-05
Npr3	2.1283357886585	9.88234333285412e-07	2.4626598928755e-05
Car8	2.27777174358276	1.02197310336607e-06	2.53900321814003e-05
Aspn	2.65415528626324	1.07285479144251e-06	2.64932532301287e-05
Cdh8	3.50390818228362	1.09699316025423e-06	2.70621046347743e-05
AU018091	2.88717386693069	1.13822107439693e-06	2.79667412333803e-05
Sfrp5	6.7839541344255	1.14205769632303e-06	2.80049432706744e-05
Ace2	5.34623718502031	1.31795242259076e-06	3.19668578704673e-05
Platr22	3.17225638405155	1.42053914021535e-06	3.42856968886194e-05
Hc	5.02353575716582	1.49411818827444e-06	3.58150635247894e-05
Large2	3.48648398229331	1.51099740598673e-06	3.61843339779027e-05
Gm42700	2.57808752336906	1.60841511563716e-06	3.82189326509485e-05
Lpin3	2.28001403532691	1.6188432473335e-06	3.83923926077758e-05
Gm12503	3.92718926197987	1.74240921996574e-06	4.10847038552153e-05
Negr1	2.62643193103431	1.76257709365668e-06	4.15203621313788e-05
Cdcp1	2.95363104063216	1.81722329547264e-06	4.26439416928024e-05
Cyp3a13	2.5774620355373	1.83528611363543e-06	4.29856230394039e-05
Slc52a3	4.03056058436023	1.99740971781631e-06	4.65165265023901e-05
Sybu	3.36389612761575	2.11901584185904e-06	4.8976801181047e-05
Flt4	4.21364702508884	2.13642517426326e-06	4.92863649694228e-05
Eya1	4.40354358233602	2.39986143835792e-06	5.47972082473799e-05
Cadps2	2.11506237735668	2.4564537363118e-06	5.58297346402866e-05
Smim31	3.54566615246445	2.59771360153937e-06	5.86061379259058e-05
Gm29100	4.56910069465315	2.74810978480448e-06	6.1828691822008e-05
Cdkl5	2.38925743286938	2.83836539292712e-06	6.36842019513611e-05
Tnn	3.22081411755493	2.85189461283154e-06	6.39293197868154e-05
