ENSG	gene_name	baseMean	log2FoldChange	padj
ENSG00000165434	PGM2L1	503.45454715002785	-0.6222865982041167	0.009835680252213427
ENSG00000180771		313.0279808152606	0.5039950826995363	0.015162754796307002
ENSG00000150764	DIXDC1	272.7770802732187	-0.6144131719143688	0.010956984435765716
ENSG00000149292	TTC12	200.17753963780163	0.5246478576813692	0.024113283149677516
ENSG00000048028	USP28	817.5132039099968	-0.5244655199668994	0.00032619891620229446
ENSG00000160613	PCSK7	850.2339052176961	0.7086794199990446	2.1035122272053774e-06
ENSG00000186166	CENATAC	683.0128038439211	0.6746669027140128	4.4008197397062905e-07
ENSG00000110400	NECTIN1	1363.6672110304273	0.6090745646966435	1.513323635796384e-06
ENSG00000134955	SLC37A2	143.66915336094345	0.9930924569778943	0.00010013001408872993
ENSG00000203306		76.31992765568116	1.2610252826477466	0.0016301644000110932
ENSG00000197798	FAM118B	232.8420691381963	0.7324049871417361	0.004989664355231482
ENSG00000134954	ETS1	842.3545669882834	0.5694921610281192	0.00014999178548478822
ENSG00000120451	SNX19	1132.467310260847	0.6736163418366575	0.00013286169694706886
ENSG00000250899	ENSG00000250899	159.12099255886218	0.7603187713690263	0.0012512843149360233
ENSG00000078237	TIGAR	301.7859200494822	0.9757447461497526	0.0003727464721030201
ENSG00000269968	ENSG00000269968	210.9391314699039	-1.3097955653778064	0.022276359561757626
ENSG00000059804	SLC2A3	285.78824277857626	-0.6816213644371115	0.011894946361786786
ENSG00000178878	APOLD1	158.48770104134272	-0.6922493047249926	0.036136672838137505
ENSG00000087448	KLHL42	1152.285986679711	0.6262980983150523	0.00033643031187660985
ENSG00000205592	MUC19	62.212409587428034	1.3648555876615067	0.02086112165248128
ENSG00000135406	PRPH	53.15759845544347	-0.9528442415703228	0.0029973700617262635
ENSG00000050405	LIMA1	4223.313317720857	0.7430903715281072	0.0005220611179533461
ENSG00000185432	TMT1A	75.3008695813336	1.1077803890595395	0.03589854461163202
ENSG00000110925	CSRNP2	895.0502100829495	0.5173918956376597	1.700437169113672e-05
ENSG00000167767	KRT80	875.1395028847918	1.6066727406245938	0.030481448976629823
ENSG00000135480	KRT7	987.7477581005514	1.4045141229025233	0.02567888524990368
ENSG00000139625	MAP3K12	481.061075386485	0.6628449745998725	0.0004061279445094836
ENSG00000065357	DGKA	1569.1350256037258	0.5242578597737563	0.0009565343007494146
ENSG00000123384	LRP1	1486.5575582016447	-0.8055396472041313	0.0011889950875303803
ENSG00000175197	DDIT3	349.6599430705335	-1.2382932459716363	1.1790580172398143e-14
ENSG00000127311	HELB	207.08537819173588	-0.7869997228966844	0.006430743205739821
ENSG00000236333	TRHDE-AS1	191.03416259506548	0.7047861780638498	0.0014900070291865527
ENSG00000257803	PIGAP1	18.085959133724327	-1.9110749353003094	0.005913577566038136
ENSG00000136048	DRAM1	903.9001857854836	0.6075316876314134	0.0010693169226445574
ENSG00000136003	ISCU	1424.5423026158967	0.5150646698548825	0.005424134632786261
ENSG00000139438	FAM222A	110.05481931388279	0.6442665357889141	0.0435650211546432
ENSG00000089116	LHX5	102.30959733513053	0.7105007378739273	0.004682278492310337
ENSG00000135111	TBX3	545.2491217377221	0.5304617007911863	0.040389964683599844
ENSG00000171435	KSR2	1680.2069275447957	-0.6180029699092238	0.0018710623913582966
ENSG00000170855	TRIAP1	814.9498368398072	0.594171347685708	1.7207901360607504e-06
ENSG00000089041	P2RX7	57.56339209897815	-0.8547734312133531	0.047578340442628236
ENSG00000176383	B3GNT4	151.86864492224638	-0.7655959528319032	0.035172224682574985
ENSG00000102678	FGF9	207.35487797133715	0.7992778600185074	0.0007308478077717853
ENSG00000232187	FTH1P7	439.0844089234161	0.5542102106102492	0.0013742015938614735
ENSG00000102760	RGCC	75.50802054236603	0.8686539265822314	0.004409118472069473
ENSG00000043355	ZIC2	601.8260642611632	-0.6329577988421979	2.0900066047302933e-07
ENSG00000139832	RAB20	223.75283652958362	-0.7023223563844972	7.620593946169277e-06
ENSG00000233695	GAS6-AS1	318.7747879621598	0.5357086168674345	0.0442384009818469
ENSG00000183087	GAS6	2197.8154367844236	0.6572326456484825	9.404546230224313e-06
ENSG00000272695	GAS6-DT	20.3478340730124	1.637070498026704	0.027852530626543887
ENSG00000129474	AJUBA	1336.8174892613174	0.8711062741508566	9.10810963126488e-16
ENSG00000100867	DHRS2	198.54818629661665	-1.036022782402428	1.1751852260409441e-08
ENSG00000157379	DHRS1	363.7318626013084	0.57019824601852	0.00018596553580673935
ENSG00000100916	BRMS1L	194.85130177266387	0.5832946106758822	0.006506608074289864
ENSG00000136352	NKX2-1	34.993620927251186	-1.0688234070366511	0.04665649356094726
ENSG00000129534	MIS18BP1	1222.5812104685162	-0.5443902768118055	0.018299973209906832
ENSG00000100505	TRIM9	190.58443324370202	-0.6396869786251765	0.035091429412553235
ENSG00000180008	SOCS4	1461.7699201890507	0.5384061383909234	6.452465677679995e-07
ENSG00000165617	DACT1	54.901336334696616	-1.0683088607229623	0.000998578144905829
ENSG00000272909	ENSG00000272909	32.77682415249219	-1.3034925954079104	0.0036605175667296847
ENSG00000139998	RAB15	173.78471778837346	0.6593444758109493	0.03140279959041143
ENSG00000100647	SUSD6	460.2571150025288	0.8314375992326458	1.8660109921529924e-13
ENSG00000170345	FOS	548.583875155611	-1.5661657148420505	1.8611904502771223e-08
ENSG00000258301		170.97006575810315	0.5791266370167477	0.004119918422452069
ENSG00000235706	DICER1-AS1	131.30735704665454	-0.6622130778700521	0.0023536407423488384
ENSG00000176438	SYNE3	102.72111268848876	-0.9080485572868758	0.003259270212060214
ENSG00000247092	SNHG10	142.8747550827393	-0.6496612944224128	0.026694342547769995
ENSG00000185100	ADSS1	227.04321863164617	0.5620226190064178	0.007144076013175577
ENSG00000213145	CRIP1	61.8948721557633	-0.7697189312765357	0.023747690484037205
ENSG00000166922	SCG5	40.672605699637735	-1.1820225061932745	0.00997454164043268
ENSG00000137801	THBS1	2305.40300808241	2.6497583438415524	0.014012472170772864
ENSG00000188549	CCDC9B	1017.8248955101127	0.8798320400505107	1.5529751518318209e-09
ENSG00000104142	VPS18	683.585488726631	0.5059026750799231	5.1189331132399726e-05
ENSG00000137825	ITPKA	261.9890363536527	-0.6558412685167294	0.009195654985285587
ENSG00000168806	LCMT2	178.4372295063719	0.5910318970410261	0.027700425029749207
ENSG00000166147	FBN1	100.47105677701973	-0.9095593177021953	0.03138892814999384
ENSG00000137878	GCOM1	38.86388422413304	1.3108146039147113	0.013626232949331981
ENSG00000185088	RPS27L	1437.072619051665	0.8227257473166582	5.3947237540032656e-11
ENSG00000074410	CA12	105.83542395932841	-0.7687812230673379	0.04268748676775745
ENSG00000138617	PARP16	274.1577640694455	-0.6023325851827266	0.0008219366799623698
ENSG00000166949	SMAD3	7079.896177301466	0.7424815677792579	4.791761560750851e-20
ENSG00000175318	GRAMD2A	169.9913476086874	0.5230436672711511	0.03742811359939413
ENSG00000138623	SEMA7A	1807.6477219135002	1.2904893550410885	0.007307719754144692
ENSG00000140465	CYP1A1	360.66950598054285	2.028417443539831	1.8528383888863417e-21
ENSG00000167196	FBXO22	1024.0405231965674	0.6089601903992863	3.868351917028319e-10
ENSG00000136378	ADAMTS7	708.7446607389002	0.6936529848041095	1.2650793359759656e-06
ENSG00000181026	AEN	1882.2954117758454	0.6040421518405557	3.760305386839106e-16
ENSG00000172183	ISG20	107.63518863579594	-0.7136622408656234	0.015254378354795846
ENSG00000242498	ARPIN	245.1992032667118	0.5539111980249101	0.0032772592805803357
ENSG00000196391	ZNF774	79.88290692930256	0.6152518363105355	0.048733888337033966
ENSG00000185551	NR2F2	3153.0365778519804	0.9657527276538738	1.5193365857500522e-30
ENSG00000270127	ENSG00000270127	39.19286974173392	1.5991556931712838	0.004575452424346632
ENSG00000259205	PRKXP1	35.406519032177385	1.1050267736604433	0.011413675217713685
ENSG00000184254	ALDH1A3	25008.578996781987	1.6134046199404288	7.227758299166167e-20
ENSG00000154237	LRRK1	1001.8781166022576	0.5620679383945705	2.9592132315731816e-07
ENSG00000161980	POLR3K	184.86898645622497	0.6674950294068193	0.009398376645225739
ENSG00000242612	DECR2	222.69116645398518	0.6001560328046731	0.0008708936973982574
ENSG00000007541	PIGQ	305.2963494390792	0.6303534689910274	0.001466809402788207
ENSG00000261659	ENSG00000261659	48.04057736012092	1.228498433864163	0.028488174770655513
ENSG00000197774	EME2	1190.1834999514406	0.5468907634513326	6.614872122176335e-07
ENSG00000260565	ERVK13-1	149.63094120180418	0.8911978778945956	2.7613018816120633e-05
ENSG00000205913	SRRM2-AS1	67.76690652788314	1.4030922732761792	3.636588202961876e-05
ENSG00000006327	TNFRSF12A	3573.530288309832	0.5893366196208901	1.834482261754949e-05
ENSG00000162069	BICDL2	812.2327487344928	0.6530003815619306	0.010235083764517872
ENSG00000262712	ENSG00000262712	46.645877569416406	0.8708222207444664	0.021121426084799652
ENSG00000089486	CDIP1	235.91117745355686	0.6114359150207176	0.00017073073955826956
ENSG00000118894	EEF2KMT	289.8845709079024	0.5495963077077828	0.025588960620091073
ENSG00000184857	TMEM186	198.500149884367	0.5310745767939803	0.003991998662909904
ENSG00000103489	XYLT1	316.5495998608605	-0.5367229129907117	0.0018684070506278098
ENSG00000198156	NPIPB6	23.858152467296065	1.0535506308645897	0.04157376139784376
ENSG00000180035	ZNF48	518.11975983134	0.5856644563456629	2.159658970467329e-06
ENSG00000099377	HSD3B7	322.34656185066643	-0.5009857463415744	0.01816890759603251
ENSG00000151006	PRSS53	295.3328542629843	-0.7721564517348982	0.027673487834239834
ENSG00000167397	VKORC1	388.45269084615273	-0.6238334606723702	0.048994187628798015
ENSG00000261512	ENSG00000261512	43.669428718468446	0.8731597277483982	0.046610166971778264
ENSG00000140807	NKD1	271.66418735799954	-0.5243260360168018	0.03839345738524832
ENSG00000167207	NOD2	252.8272058605377	-0.7026421290604719	0.014939375235081933
ENSG00000169715	MT1E	4030.0191074678605	0.5332010308615849	0.002808704173439828
ENSG00000140853	NLRC5	264.27798917884735	0.8363025645002813	0.0037768031240040154
ENSG00000181938	GINS3	280.7475415884639	0.5178522878032961	0.025158929274492408
ENSG00000103042	SLC38A7	373.1107811825093	0.5290394128130824	8.610681438967946e-05
ENSG00000172831	CES2	1109.6039215374176	0.6789385883211202	2.898241402942361e-09
ENSG00000237172	B3GNT9	151.1205919796615	0.6942730976120632	0.005532216513352219
ENSG00000159792	PSKH1	508.53291771568615	0.7112566678949785	1.2139221721658472e-06
ENSG00000213398	LCAT	296.1645367263206	0.7204912696100471	4.980155420032321e-05
ENSG00000262160	ENSG00000262160	333.13954237304216	0.5002092879586371	0.0018925710725220368
ENSG00000103064	SLC7A6	1001.3210688961341	0.6121505262762866	0.0005035250111488916
ENSG00000103044	HAS3	8477.230465721756	0.8073219026085514	1.7187102582631765e-07
ENSG00000259972		49.03110996971369	0.7819184296275643	0.03640250904346405
ENSG00000103089	FA2H	403.98438765070665	-0.7245546740185054	0.0020199686674908764
ENSG00000065457	ADAT1	388.4726271478697	0.62825418663334	0.00042959733859479216
ENSG00000186153	WWOX	126.36017362031127	-0.6241566659050212	0.007388723679496564
ENSG00000103150	MLYCD	146.84840768544169	0.6873399819365725	0.010634343282476337
ENSG00000140950	MEAK7	1704.7231526764226	0.500211477687762	2.6226886712364578e-05
ENSG00000226180	ENSG00000226180	61.79602660259943	0.9350992877389475	0.005082211280291041
ENSG00000225614	ZNF469	745.675121594424	0.843187419354594	4.051539688602235e-05
ENSG00000261373	VPS9D1-AS1	720.5776314753265	0.8266257025209435	0.00028718434751342917
ENSG00000180626	ZNF594	125.98992420086809	0.9525973089641563	7.2277847450121334e-06
ENSG00000179148	ALOXE3	143.0407904219285	0.5025027060371329	0.036217963885839935
ENSG00000179094	PER1	5427.699866934745	-0.5880565015574039	1.1145864506923616e-06
ENSG00000109063	MYH3	102.65653785868818	0.9893869565036145	9.312870276645794e-05
ENSG00000109099	PMP22	787.576775813854	-0.5560544294840756	0.0002915814996858699
ENSG00000170425	ADORA2B	1723.3799877798863	0.8200222330496031	0.00018596553580673935
ENSG00000087095	NLK	345.41973704523593	0.5197868896126446	0.0018369060412267066
ENSG00000244045	VMA12	188.31506465497066	0.5738150410418748	0.01810317891611236
ENSG00000160606	TLCD1	204.0254691142595	0.5449823839845404	0.014058574500838722
ENSG00000184886		305.01886580422246	0.5378024016268844	0.012371139899119893
ENSG00000161326		833.1168033182826	0.5215215260483878	4.258653658895502e-06
ENSG00000067191	CACNB1	304.3298321427564	0.5301409215135678	0.0004910553485855573
ENSG00000126368	NR1D1	2277.556536010588	-1.0126846846384925	6.233280738016866e-09
ENSG00000267221	C17orf113	48.70471083672018	-0.743563235919933	0.04110532729961516
ENSG00000108797	CNTNAP1	512.4778874360237	-0.5238552438226226	0.024412467997917218
ENSG00000108852	MPP2	461.93101447115646	-0.534017430629766	0.0027099064083522645
ENSG00000049283	EPN3	580.5361350157253	0.6262554325997168	1.1145864506923616e-06
ENSG00000108846	ABCC3	4001.9682583433064	1.0406386575582962	0.025892924145847034
ENSG00000154240	CEP112	233.7477666325573	-0.5418653613922998	0.009562028168957664
ENSG00000198265	HELZ	3827.779095862217	-0.7131889584495983	5.654444039658625e-05
ENSG00000108932	SLC16A6	160.535438742569	0.7581486267307984	0.026639800323520892
ENSG00000269657		65.30835125413982	-0.7646772914383068	0.009874768756023786
ENSG00000109066	TMEM104	433.5132665901836	0.5270977669114932	0.00374698798786064
ENSG00000161509	GRIN2C	240.1380626684273	0.8485581483161417	0.007977908086833333
ENSG00000161513	FDXR	3204.4903645810887	0.7853845656434434	4.911522053931063e-27
ENSG00000188878	FBF1	158.87670980014224	0.5043326751074462	0.01837181779058172
ENSG00000182473	EXOC7	3872.7663169687016	0.5683877567834443	0.001214595044271585
ENSG00000267128	RNF157-AS1	52.14536292535147	1.7745549049815355	0.0001561425227973066
ENSG00000224877	NDUFAF8	755.9322905416275	0.5784697033478234	5.04781438401899e-07
ENSG00000182612	TSPAN10	62.26619940816848	0.7410356860139174	0.026575382076535068
ENSG00000169710	FASN	42988.4042524766	-0.5453093250171354	0.02898118619155496
ENSG00000141574	SECTM1	198.45053537034505	1.1314184870818733	0.0458617979260816
ENSG00000182459	TEX19	33.79033815566154	-1.0549606065260868	0.02813684109189756
ENSG00000178127	NDUFV2	153.26738956853043	-0.550359640843654	0.02146357805231755
ENSG00000154065	ANKRD29	281.4643313173759	0.8036897658779479	0.01106508948695985
ENSG00000053747	LAMA3	615.8185016984042	1.0101634250906852	6.155929656459956e-06
ENSG00000134504	KCTD1	458.2204348841536	0.5276503492034494	0.0004840122043827612
ENSG00000075643	MOCOS	466.0315482390159	0.675034224691281	0.020443333311645072
ENSG00000152229	PSTPIP2	1010.6148214382702	0.5744701489472468	1.0453279373804052e-11
ENSG00000141622	ARK2C	166.1231378330513	-0.8615198366639061	0.00911764478000561
ENSG00000101665	SMAD7	297.94675700906635	0.7476279698830853	6.417572191892053e-05
ENSG00000141642	ELAC1	130.4771850159083	0.5798131014614181	0.008604783443174363
ENSG00000119547	ONECUT2	425.591534932652	-0.5046955465527877	0.001439591634316294
ENSG00000206075	SERPINB5	1364.4640967935293	0.7496710895987644	5.15059428009813e-10
ENSG00000141933	TPGS1	273.445612466684	0.5077201704198144	0.011623577748634636
ENSG00000099625	CBARP	688.3349100362144	0.6266814269250434	7.049928119802511e-07
ENSG00000267493	CIRBP-AS1	26.188401900073064	1.6340118086713598	0.008016223740741549
ENSG00000130270	ATP8B3	606.0996884747443	-0.7879653083313165	0.0020744001004424947
ENSG00000104953	TLE6	242.742998710408	-0.601087350055915	0.0017662406383579434
ENSG00000161091	MFSD12	3097.2693988099477	0.5326003856297812	0.017263170491030985
ENSG00000105519	CAPS	117.32920478396056	0.779184797020867	0.03830888068601897
ENSG00000183248	PRR36	570.4317992659617	-0.5001245365445789	0.02142692494936126
ENSG00000167772	ANGPTL4	1208.2666938403725	-0.9073199520079771	3.2199049500841027e-09
ENSG00000133246	PRAM1	87.98527977395013	-0.659831720560528	0.01010104420224252
ENSG00000196110	ZNF699	246.66933373196136	-0.5242353822359397	0.021988099314883502
ENSG00000267106	ZNF561-AS1	64.75705222351486	0.9645356484387327	0.003044285512876649
ENSG00000198551	ZNF627	396.0375049929833	-0.5177667746096839	0.00023509040163039417
ENSG00000105613	MAST1	849.6707325710337	-0.5137467640650574	0.001717202652364545
ENSG00000267598	IER2-AS1	54.57670166782802	-0.909395621899655	0.010995667647123253
ENSG00000141854	MISP3	123.98762856922768	-0.7177813917490478	0.0017847137447691622
ENSG00000171954	CYP4F22	87.87199390476218	-0.7885694331061565	0.024412467997917218
ENSG00000127528	KLF2	1163.0770528067512	-0.5555473934728199	0.003837895166568849
ENSG00000127220	ABHD8	195.38679296833618	0.5969992639950327	0.002698809013397379
ENSG00000188051	TMEM221	112.86592517982412	0.6202994275570394	0.04554051314484037
ENSG00000105650	PDE4C	63.85272292299916	0.714133179753812	0.03148944357388204
ENSG00000130518	IQCN	539.2808804166181	0.6699180341072802	4.954133187115467e-05
ENSG00000105173	CCNE1	501.6958938117334	0.5433548173356443	5.347278745379257e-06
ENSG00000266910	ENSG00000266910	33.97070831064574	1.132904339141745	0.03790928647759408
ENSG00000142279	WTIP	394.42991532833383	0.522132549733835	0.03758066207504383
ENSG00000089356	FXYD3	252.24756114186934	0.8143116577563354	0.0037184205100484076
