1489388	n	3
1489739	n	1
1489872	n	8
1489904	n	1
1489907	n	1
1489908	n	2
1489922	n	2
1491405	n	1
1519186	n	1
154827	Xyrauchen texanus	2
1561022	Streptomyces sp. CCM_MD2014	1
156304	Ceratina calcarata	1
1574408	Cervus canadensis	8
1582122	Centrocardita aculeata	1
1582485	Saccostomus umbriventer	1
158386	Olea europaea	1
158456	Betta splendens	2
159077	Nerophis ophidion	1
159646	Elgaria multicarinata	2
160674	n	1
160734	Plectropomus leopardus	1
161590	Syngnathus scovelli	2
161592	Syngnathus typhle	1
1620828	Sundasciurus fraterculus	1
1620838	Sundasciurus steerii	1
162266	n	2
1637869	Burkholderia sp. MSMB0856	1
1655001	Heliamoeba mirabilis	1
1660251	Acidobacteria bacterium Mor1	1
168172	Puccinia striiformis	1
169108	n	1
169417	n	5
170555	Timema monikensis	3
170557	Timema poppensis	1
1706337	Neophocaena asiaeorientalis	2
170820	Hemiscyllium ocellatum	3
173311	Selaroides leptolepis	1
173327	Alepes djedaba	2
174713	uncultured Tenacibaculum sp.	1
175124	Melanocharis nigra	1
175245	uncultured fungus	2
175797	Silurus meridionalis	1
175836	Buceros rhinoceros	1
1760	n	1
1763	n	1
176946	Python bivittatus	4
1790054	Ochotona sp. WJ-2016f	1
181014	Alternaria ethzedia	1
181119	Pseudopodoces humilis	1
1822481	Coeliccia ryukyuensis	1
182642	Rhabdosargus sarba	1
182852	Raja asterias	1
184440	Centropristis striata	2
184585	Engraulis encrasicolus	1
185453	Chrysochloris asiatica	5
185578	Anopheles nili	1
186622	n	1
186623	n	2
186625	n	8
186626	n	1
1868482	Carlito syrichta	50
186990	Hipposideros armiger	7
1871048	Devosia sp.	1
1871763	Pireneitega burqinensis	1
188132	Poeciliopsis prolifica	1
1883	n	3
1884717	Pteronotus mesoamericanus	13
1884905	Candidatus Planktophila versatilis	1
190192	Methanopyrus kandleri	1
1904441	Paracoccaceae bacterium	1
1913961	Rhizobiaceae bacterium	1
1914294	Colletotrichum paranaense	1
1916111	Vibrio phage JSF3	1
1916347	Boletus sp.	1
191870	Gracilinanus agilis	1
192404	Sturnira hondurensis	10
1934379	Dichotomopilus funicola	1
194338	Athene cunicularia	1
194408	Rhinatrema bivittatum	1
1954248	Circoviridae sp.	1
195615	Hippoglossus stenolepis	1
195883	Laodelphax striatellus	1
197043	Homalodisca vitripennis	1
197562	n	1
1979941	Medioppia subpectinata	1
2	n	1
2023355	Schistocerca serialis	1
2026714	Candidatus Bathyarchaeota archaeon	1
2026803	Candidatus Woesearchaeota archaeon	1
202946	Apteryx mantelli	21
2030927	Bacteroidales bacterium	1
203118	Tor khudree	1
203449	uncultured marine eukaryote	1
2049305	Changchengzhania lutea	2
205130	Mastacembelus armatus	1
2057741	Bradyrhizobium sp. SK17	1
206093	Electrona antarctica	1
206145	Mene maculata	1
2069713	Pseudopucrolia discrepans	1
207598	n	4939
208091	Papio kindae	1
208333	Girardinichthys multiradiatus	1
209559	Aspergillus alliaceus	1
210409	Portunus trituberculatus	1
210642	Atilax paludinosus	1
210647	Helogale parvula	1
214504	n	1
214514	Perognathus longimembris	17
214687	Musa acuminata	1
215243	Exophiala oligosperma	1
215358	Larimichthys crocea	1
215402	Channa argus	1
2161677	Kordiimonas pumila	1
216307	n	1
22	n	2
2202254	Deinococcus irradiatisoli	1
220671	n	1
225117	Pyrus x bretschneideri	1
225400	Myotis davidii	3
226813	Iomys horsfieldi	1
2290929	Trichomycterus rosablanca	2
230844	Peromyscus maniculatus	3
2315601	Friunavirus Aci08	1
232080	n	1
233779	Spea bombifrons	1
238834	Clostridium estertheticum	1
241271	Cheilinus undulatus	1
241299	Halichoeres radiatus	1
244455	Pleuronichthys cornutus	3
246437	Tupaia chinensis	20
249018	Saccopteryx leptura	1
2529329	Sirthenea atra	2
2529336	Sirthenea nigronitens	1
2529337	Sirthenea obscura	1
253017	Impatiens glandulifera	1
2546036	Lampris incognitus	1
2559380	Geokichla sibirica	1
257877	Macaca thibetana	14
2587831	Terrapene triunguis	2
2593676	n	2
259920	Rhincodon typus	1
260574	Arthropoda environmental sample	3
260645	Pangshura tentoria	1
2607033	n	1
260995	Geotrypetes seraphini	3
2614913	n	1
261503	Rhineura floridana	1
2617518	n	1
2624327	n	1
2652245	Boiga flaviviridis	1
2652724	Exaiptasia diaphana	1
2653789	n	1
2657486	Devosia beringensis	1
2686358	Paraglaciecola sp. L3A3	1
2694929	Pontibacter russatus	2
269649	Chionomys nivalis	4
2711282	uncultured Ochrophyta	1
2715852	Cebus imitator	48
2728024	Spirosoma rhododendri	1
2730848	Pseudomonas sp. ADAK18	1
27405	Penaeus japonicus	1
2743705	n	1
274613	Schistocerca piceifrons	1
2746895	Balaenoptera ricei	4
2750025	Streptomyces sp. CB00271	1
2759	n	259
27592	n	1
27606	Eubalaena glacialis	4
27610	Lagenorhynchus albirostris	2
27615	Kogia breviceps	2
27622	Molossus molossus	7
27675	Choloepus didactylus	14
27720	Hoplias malabaricus	1
27794	Dermochelys coriacea	2
278164	Alosa alosa	1
2802641	Kutzneria sp. CA-103260	1
28105	n	1
28377	Anolis carolinensis	1
2841284	Cirratulidae sp. B ZW-2021	1
286	n	1
28612	Rhagoletis zephyria	1
2861861	Hypotaenidia okinawae	1
286419	Canis lupus	1
2871826	Symbiopectobacterium purcellii	1
28737	Elephantulus edwardii	8
28828	n	1
2895475	Pseudomonas sp. B21-019	1
2897299	Xenia sp. Carnegie-2017	1
2903747	Streptomyces sp. NBC_01089	1
2903833	Streptomyces sp. NBC_01351	1
2903893	Streptomyces sp. NBC_01525	1
2907623	Sphingobacterium sp. SRCM116780	1
29078	Eptesicus fuscus	2
29088	Neomonachus schauinslandi	1
2910147	Vicinamibacterales bacterium	1
291302	Miniopterus natalensis	10
29139	Vombatus ursinus	2
2920391	Phrynoderma kerala	1
2920895	Bacteroidales bacterium F22	1
2920935	Aestuariibaculum lutulentum	1
29278	n	4
2930961	Sclomina xingrensis	1
2934340	Halocatena salina	1
2936362	Laeocathaica amdoana	1
29382	Staphylococcus cohnii	15
2962336	Mesoceration languidum	1
296876	Eurya acuminatissima	1
2975139	Hypsibiidae sp.	1
29760	Vitis vinifera	3
29780	Mangifera indica	1
299321	Denticeps clupeoides	1
2995304	Nannocystis poenicansa	1
300514	n	1
301838	Lygodactylus madagascariensis	1
301848	Lygodactylus miops	1
3024416	Desulfatiglandales bacterium	1
3026424	Bremerella sp. P1	1
3036374	Nocardioides sp. BP30	5
30427	Haemorhous mexicanus	1
30455	Fulmarus glacialis	1
305	Ralstonia solanacearum	2
30521	Bos grunniens	1
30532	Dama dama	8
30538	Vicugna pacos	12
30560	n	19
30591	Aotus azarai	1
3060593	Candidatus Cloacimonadales bacterium	2
30608	Microcebus murinus	14
30611	Otolemur garnettii	23
30640	Sciurus carolinensis	12
30657	n	6
3068	Volvox carteri	1
3072905	n	2
30799	n	2
310915	Pangasianodon hypophthalmus	1
3111325	Thermococcus sp. SY098	1
3111921	Micromonospora sp. CCTCC AA 2012012	1
3113895	Bdellovibrio sp. HAGR004	1
311790	n	8
3119969	Bubalus kerabau	1
3136022	n	4
314145	n	103
314146	n	557
314147	n	6
314293	n	1285
314295	n	2271
32008	n	1
3218	Physcomitrium patens	1
32443	n	1
32523	n	36
32524	n	242
32525	n	84
325434	Malaya genurostris	1
32561	n	5
32630	synthetic construct	37
326594	Ceratosolen solmsi	1
326968	Ziziphus jujuba	2
327061	Annulohypoxylon truncatum	8
327109	Uloborus diversus	1
328815	Manacus vitellinus	1
33154	n	48
33208	n	3
33213	n	160
33317	n	6
33340	n	1
33386	n	1
33511	n	1
33528	Gambusia affinis	2
33548	Colobus guereza	1
33550	n	5
33554	n	3
33562	Dromiciops gliroides	2
335738	n	1
336983	Colobus angolensis	39
337677	n	5
337687	n	17
337730	n	10
337963	n	2
338152	n	1
338153	n	1
34098	n	1
341122	n	1
341733	Paraplagusia japonica	1
3451	Aquilegia vulgaris	1
34619	n	1
3469	Papaver somniferum	1
34772	n	1
34839	Chinchilla lanigera	6
34880	Nyctereutes procyonoides	6
34884	Callorhinus ursinus	1
34886	Eumetopias jubatus	2
352858	Bacillus sp. Y1	1
35500	n	6
356302	Chitinimonas koreensis	1
35658	Mastomys coucha	7
360545	Phascolosoma turnerae	1
36090	Globodera pallida	1
36100	Haliotis rubra	1
36151	n	1
36270	n	1
364024	Prosopis cineraria	1
3656	Cucumis melo	1
366907	Crossorhombus azureus	1
367110	Neurospora crassa	1
36723	Mustela erminea	2
36922	n	1
37029	Prionailurus bengalensis	1
37032	Suricata suricatta	7
37181	Budorcas taxicolor	5
37293	Aotus nancymaae	40
37326	Nocardia brasiliensis	1
373261	Ammothella spinifera	1
373272	Austrodecus glaciale	1
37347	Tupaia belangeri	1
37572	n	2
375764	Sphaeramia orbicularis	2
37613	n	1
376911	n	4
376913	n	53
376915	n	9
376917	n	8
379532	Propithecus coquereli	11
379583	n	1
379584	n	10
38018	Bacteriophage sp.	1
38070	n	32
3817	n	2
3827	Cicer arietinum	1
384384	Pemphigus matsumurai	1
38609	n	2
38626	Phascolarctos cinereus	2
386614	Amblyraja radiata	1
38674	Onychomys torridus	5
38727	Panicum virgatum	1
38775	Antechinus flavipes	1
38833	Micromonas pusilla	1
390379	Thalassophryne amazonica	1
39087	n	7
390989	Actinocatenispora sera	1
39107	n	12
391180	Enhydra lutris	4
392815	n	2
39432	Saimiri boliviensis	54
39638	Agelaius phoeniceus	2
39643	n	1
399045	Notodromas monacha	2
400727	Pomacea canaliculata	3
400783	n	1
40151	Monodon monoceros	2
401960	Plumularia lagenifera	1
40234	n	2
40323	n	1
406334	n	1
406427	n	1
40674	n	28
4081	Solanum lycopersicum	1
40931	n	1
409849	Periophthalmus magnuspinnatus	1
41139	Coccinella septempunctata	1
41426	Phacochoerus africanus	7
41705	n	1
417921	Etheostoma cragini	1
41829	n	1
41871	Acipenser fulvescens	1
41898	Anolis marmoratus	1
419612	Camelus ferus	1
420385	Chamaeleo arabicus	1
42100	Phocoena sinus	6
42197	Actinosynnema pretiosum	1
42254	Sorex araneus	4
42410	Peromyscus eremicus	4
424356	Scinax proboscideus	1
42526	Colossoma macropomum	1
42636	Brienomyrus brachyistius	2
43080	Sulfolobus islandicus	1
43151	Anopheles darlingi	1
43179	Ictidomys tridecemlineatus	2
43346	Bison bison	1
435137	n	1
435155	Harpadon nehereus	1
435999	Trachinotus blochii	1
436308	Nitrosopumilus maritimus	1
43700	Monopterus albus	1
438	Acetobacter pasteurianus	1
441366	Gouania willdenowi	3
441894	Struthio camelus	2
44329	n	1
447135	Myodes glareolus	1
4479	n	1
450312	uncultured Inocybe	1
452646	Neogale vison	5
4564	n	1
45954	Dreissena polymorpha	1
460621	Euleptes europaea	2
46359	Gorilla beringei	1
46514	Patiria miniata	1
465817	Erwinia tasmaniensis	1
46600	n	1
466585	n	1
46767	Blastocystis sp.	1
46842	Leopardus tigrinus	1
46844	Leopardus geoffroyi	1
4751	n	1
48139	Psammomys obesus	1
48155	Sylvia atricapilla	2
481883	Eublepharis macularius	1
48193	Mugil cephalus	1
482537	Galeopterus variegatus	6
48698	Poecilia formosa	1
48708	Mesoplodon densirostris	3
48723	Pontoporia blainvillei	1
48736	n	1
489037	Micropterus salmoides	1
491861	Grammomys surdaster	4
49442	n	6
494514	Vulpes lagopus	3
495146	Pseudophryne corroboree	4
498019	[Candida] auris	1
498257	Verticillium dahliae	1
499056	Ahaetulla prasina	2
50954	Talpa occidentalis	6
51062	Porites lutea	2
51298	Myotis myotis	8
513121	Dynastor darius	1
51337	Jaculus jaculus	10
51338	Castor canadensis	14
5140	n	1
51549	Pseudorasbora parva	1
52344	Helicoverpa assulta	1
5268	n	1
54180	Trachypithecus francoisi	45
542827	n	15
54318	n	1
54380	Cariama cristata	1
54571	Streptomyces venezuelae	1
55145	Dryomys nitedula	1
55153	n	5
55577	Dioscorea cayenensis	1
55661	Cuculus canorus	1
56313	Tyto alba	1
564181	Peromyscus californicus	3
56560	Centropomus nigrescens	2
57037	Lacticaseibacillus zeae	1
57060	Eleutherodactylus coqui	3
57078	Dicrocoelium dendriticum	1
57397	Apaloderma vittatum	2
57412	Colius striatus	1
575201	Hippopotamus amphibius	15
5759	Entamoeba histolytica	1
58049	Colwellia sp. MT41	1
586240	n	1
5865	Babesia bovis	1
586833	Myripristis murdjan	1
5871	Babesia caballi	1
58733	Diachasmimorpha longicaudata	1
591936	Piliocolobus tephrosceles	58
59472	Pipistrellus kuhlii	5
59479	Rhinolophus ferrumequinum	4
59481	n	5
59482	Saccopteryx bilineata	4
59515	Addax nasomaculatus	1
59534	Oryx dammah	5
59861	Coregonus clupeaformis	1
60711	Chlorocebus sabaeus	33
6072	n	22
60746	Acomys russatus	5
6083	n	13
6086	Hydra sp.	3
6087	Hydra vulgaris	8793
6096	Podocoryna carnea	1
6105	Actinia tenebrosa	1
61156	Arvicanthis niloticus	5
61383	Lynx canadensis	2
61384	Lynx rufus	1
61388	Prionailurus viverrinus	1
61471	n	8
61472	Timema bartmani	1
61474	Timema californicum	1
61476	Timema cristinae	3
61478	Timema douglasi	3
61484	Timema tahoe	1
61621	Rhinopithecus bieti	19
61622	Rhinopithecus roxellana	19
61853	Nomascus leucogenys	59
61970	Acipenser sinensis	1
6210	Echinococcus granulosus	2
62283	Sorex fumeus	6
6236	n	1
6238	Caenorhabditis briggsae	1
62890	Solanum habrochaites	1
6293	Wuchereria bancrofti	2
629358	Timema genevievae	4
629360	Timema shepardi	3
63221	Homo sapiens	1
6340	n	1
6341	n	1
63433	Leptopilina boulardi	1
642437	Stathmonotus stahli	19
6447	n	1
6448	n	1
650164	Phanerochaete carnosa	1
651129	Calcinus laevimanus	1
6548	n	1
65590	Sphaerozoum punctatum	1
6573	Mizuhopecten yessoensis	1
6588	n	1
6596	Mercenaria mercenaria	1
66513	Meria laricis	1
6656	n	6
6659	n	1
6660	n	29
6661	Artemia franciscana	16
67003	Trypanosoma theileri	1
6706	Homarus americanus	2
678569	Lathamus discolor	1
681109	Hymenoplia galaica	1
6821	n	1
68408	Moschus berezovskii	9
685565	Pseudanabaena sp. ABRG5-3	1
69291	n	1
6941	Rhipicephalus microplus	2
7008	n	1
7009	Schistocerca americana	1
7010	Schistocerca gregaria	1
703264	Hippodamia variegata	16
7041	n	1
70543	Myxocyprinus asiaticus	1
7113	Helicoverpa zea	1
712122	Actinomyces sp. oral taxon 414	1
71275	n	5
7145	n	1
71610	Hedychium coronarium	1
7165	Anopheles gambiae	1
716546	n	1
72004	Bos mutus	2
72105	Sebastes umbrosus	1
7215	n	1
7234	Drosophila persimilis	1
7238	Drosophila sechellia	1
72407	Klebsiella pneumoniae	1
7245	Drosophila yakuba	1
7274	Drosophila serrata	1
72917	Erigeron canadensis	1
73337	Ceratotherium simum	5
74068	Macrosteles quadrilineatus	1
7445	Vespa crabro	1
7461	Apis cerana	1
74926	Mauremys mutica	1
74940	Oncorhynchus tshawytscha	1
75329	Misgurnus anguillicaudatus	1
75369	Spinibarbus denticulatus	1
75485	Rissa tridactyla	1
75659	Duganella zoogloeoides	1
763407	Phycomyces blakesleeanus	1
7654	Lytechinus variegatus	1
765910	Marichromatium purpuratum	1
7668	Strongylocentrotus purpuratus	2
76717	Lontra canadensis	1
76857	Fusobacterium polymorphum	1
77133	uncultured bacterium	1
77173	Dendroctonus valens	1
7737	n	2
7742	n	3
7776	n	45
7778	n	1
77932	Diceros bicornis	6
78454	Saguinus labiatus	1
7868	Callorhinchus milii	1
7888	Protopterus annectens	12
7897	Latimeria chalumnae	1
7913	Polyodon spathula	3
7918	Lepisosteus oculatus	1
7924	Amia calva	1
7938	Anguilla rostrata	2
7952	n	1
7955	Danio rerio	3
7956	n	1
79690	Hypanus sabinus	1
7988	Megaleporinus elongatus	8
7994	Astyanax mexicanus	1
8005	Electrophorus electricus	2
8010	Esox lucius	1
8013	n	1
8019	Oncorhynchus kisutch	1
8030	Salmo salar	2
8040	Salvelinus namaycush	1
80427	Lacerta agilis	1
807	Bartonella elizabethae	1
8090	Oryzias latipes	6
81077	n	3
8127	Oreochromis mossambicus	1
8128	Oreochromis niloticus	3
81572	Hylobates moloch	35
8160	n	1
8169	n	1
81835	n	1
8187	Lates calcarifer	2
82655	Conger conger	2
8266	n	1
8287	n	2
8292	n	10
8342	n	3
8355	Xenopus laevis	2
8383	n	2
83891	Trypanosoma conorhini	1
83975	n	1
8417	n	1
8445	n	1
8459	n	1
84595	Gordonia polyisoprenivorans	1
8464	n	1
84645	Labeo rohita	1
8465	n	1
84834	Molothrus ater	1
8496	Alligator mississippiensis	1
8502	Crocodylus porosus	1
8524	Zootoca vivipara	1
85589	Oophaga granulifera	1
85692	Triticum dicoccoides	1
857342	Amorphotheca resinae	1
862507	n	3
863367	Hydra canadensis	1
864828	Pseudoduganella umbonata	1
865974	n	1
8710	n	1
8782	n	2
8795	Rhea pennata	1
879970	Defluviitalea saccharophila	1
88082	Crotalus tigris	3
8825	n	5
8830	n	2
8839	Anas platyrhynchos	1
884348	Hemicordylus capensis	1
885580	Fukomys damarensis	7
886478	uncultured Sphaerochaeta sp.	1
89248	Equus quagga	2
8932	Columba livia	1
89399	Rhinolophus sinicus	5
89673	Phyllostomus discolor	6
8996	Numida meleagris	1
9005	n	1
90069	Solea solea	1
90247	Lagenorhynchus obliquidens	2
907741	Philantomba maxwellii	1
907925	Maxomys wattsi	1
9117	Grus americana	1
9126	n	4
91561	n	11
9158	n	1
91835	n	1
9244	Calypte anna	1
9255	n	1
9261	Tachyglossus aculeatus	2
9263	n	8
9305	Sarcophilus harrisii	2
9315	Notamacropus eugenii	1
9337	Trichosurus vulpecula	1
9344	Perameles nasuta	1
9347	n	808
9361	Dasypus novemcinctus	17
9362	n	3
9365	Erinaceus europaeus	7
9371	Echinops telfairi	10
9376	n	2
9379	n	4
9397	n	9
9398	n	5
9401	n	5
9402	Pteropus alecto	1
9407	Rousettus aegyptiacus	8
9415	n	7
9417	Artibeus jamaicensis	5
9422	n	5
9423	Phyllostomus hastatus	2
94231	n	1
9430	Desmodus rotundus	11
9431	n	4
94328	Zingiber officinale	1
9434	n	3
9443	n	193
9447	Lemur catta	13
9470	Nycticebus coucang	27
9479	n	48
9483	Callithrix jacchus	85
9490	Saguinus oedipus	1
9498	n	34
9515	Sapajus apella	28
9526	n	2367
9527	n	116
9528	n	100
9531	Cercocebus atys	25
9538	Erythrocebus patas	1
9539	n	17
9541	Macaca fascicularis	22
9544	Macaca mulatta	45
9545	Macaca nemestrina	15
9555	Papio anubis	48
95602	Eriocheir sinensis	3
9565	Theropithecus gelada	46
9568	Mandrillus leucophaeus	13
9569	n	47
9577	n	76
9578	n	2
9586	Nomascus siki	1
9590	Symphalangus syndactylus	53
95912	Hyaena hyaena	9
9593	Gorilla gorilla	3
9595	Gorilla gorilla	95
9596	n	56
9597	Pan paniscus	33
9598	Pan troglodytes	72
9599	n	90
9600	Pongo pygmaeus	18
9601	Pongo abelii	39
9604	n	1438
9605	n	4
9606	Homo sapiens	8150
9608	n	6
9612	Canis lupus	2
9615	Canis lupus	4
9625	n	1
9627	Vulpes vulpes	3
9632	n	1
9639	n	3
9643	Ursus americanus	4
9644	Ursus arctos	3
9646	Ailuropoda melanoleuca	13
9655	n	6
9657	Lutra lutra	16
9662	Meles meles	6
9665	n	2
9666	Mustela lutreola	4
9669	Mustela putorius	1
9681	n	7
9685	Felis catus	2
9690	Panthera onca	1
9702	n	3
9704	Zalophus californianus	6
9708	Odobenus rosmarus	6
9709	n	8
9711	Halichoerus grypus	6
9713	Leptonychotes weddellii	2
9714	n	3
9715	Mirounga leonina	1
9716	Mirounga angustirostris	1
97188	Conus ammiralis	1
9720	Phoca vitulina	1
9721	n	10
9722	n	2
9726	n	6
9728	Delphinus delphis	5
9731	Globicephala melas	1
9733	Orcinus orca	2
9739	Tursiops truncatus	1
9749	Delphinapterus leucas	1
9750	n	1
9755	Physeter catodon	4
976	n	2
9761	n	4
9766	n	1
9767	Balaenoptera acutorostrata	2
9771	Balaenoptera musculus	2
9780	n	9
9785	Loxodonta africana	4
9787	n	1
9789	n	13
9793	Equus asinus	2
9796	Equus caballus	18
9803	n	10
9821	n	4
9823	Sus scrofa	21
9835	n	4
9836	n	5
9837	Camelus bactrianus	2
9838	Camelus dromedarius	2
9850	n	3
9859	n	3
9860	Cervus elaphus	3
9880	Odocoileus virginianus	6
9886	Muntiacus reevesi	2
98922	Myotis daubentonii	4
9895	n	4
9903	n	4
9906	Bos javanicus	5
9913	Bos taurus	6
9915	Bos indicus	3
9918	n	3
9922	n	1
9925	Capra hircus	2
9940	Ovis aries	6
99487	Elephas maximus	3
9963	n	1
9973	n	8
9974	Manis javanica	2
9975	n	2
9977	n	8
9978	Ochotona princeps	8
9979	n	10
99802	Spirometra erinaceieuropaei	7
9981	Lepus capensis	1
9983	Lepus europaeus	11
9986	Oryctolagus cuniculus	7
99883	Tetraodon nigroviridis	6
9989	n	26
9992	n	4
9994	Marmota marmota	4
9999	Urocitellus parryii	2
