rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
38	Virus_Perturbations_from_GEO_up	hMPV 6Hour GSE8961	6/300	0.0068799429603948	0.0520405941876018	3.772429726607624	18.783474300662288	LYN;NR4A2;DDX5;ZEB2;RNF149;DNAJB11
39	Virus_Perturbations_from_GEO_up	hMPV 72Hour GSE8961	6/300	0.0068799429603948	0.0520405941876018	3.772429726607624	18.783474300662288	NR4A2;IFITM1;XBP1;PMAIP1;FYN;IER5
40	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1)MA Day3 GSE36328	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	GPR35;GPR171;CYP7B1;TMEM106A;C1QC
41	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 12Hour GSE47961	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	CDKN2D;IFITM1;IFITM2;ID2;PMAIP1
42	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 12Hour GSE37571	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	OLFM1;ZEB2;NR4A3;ID2;PMAIP1
43	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) Day3 GSE36328	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	IFITM2;CCRL2;CYBB;TGFBI;LGMN
44	Virus_Perturbations_from_GEO_up	A-Vietnam-1203-2004(H5N1) 24Hour GSE28166	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	LYN;MAFB;ID2;FOS;IER5
45	Virus_Perturbations_from_GEO_up	A-Vietnam-1203-2004(H5N1) 2day-IDO1KO GSE40792	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	CDKN2D;OLFM1;SOCS3;RNF149;FKBP5
46	Virus_Perturbations_from_GEO_up	A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB2-627E 18Hour GSE43203	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	LYN;MRPL52;NR4A3;ID2;FOS
47	Virus_Perturbations_from_GEO_up	A-Vietnam-1203 CIP048 RG4-2004(H5N1)HAAvirmut 2day-MOI-10^4 GSE37572	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	DNAJB11;FYN;CRELD2;PSMB8;MANF
48	Virus_Perturbations_from_GEO_up	A-Vietnam-1203 CIP048 RG4-2004(H5N1)HAAvirmut 7day-MOI-10^4 GSE37572	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	NCF1;CD180;VAV1;TMEM106A;MANF
49	Virus_Perturbations_from_GEO_up	A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc124 2day-MOI-10^3 GSE44445	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	EPS8;DNAJC7;BCL3;CYBB;TSPO
50	Virus_Perturbations_from_GEO_up	A CA 04 2009 7dayMOI-10^3 GSE37569	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	MRPL52;IFITM2;MRPS24;ZFAND3;CRELD2
51	Virus_Perturbations_from_GEO_up	RSV-A2 24Hour-KO RSV GSE18170	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	VARS;TSPO;CRELD2;PSMB8;FKBP5
52	Virus_Perturbations_from_GEO_up	SARS-BatSRBD 48Hour GSE47960	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	ZFP36;DDX5;SSR2;LAMP2;CDK2AP2
53	Virus_Perturbations_from_GEO_up	SARS-BatSRBD 60Hour GSE47960	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	DDX5;RNF149;SSR2;NEAT1;MANF
54	Virus_Perturbations_from_GEO_up	SARS-CoV MA15 Day2-PFU-10^4 GSE50000	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	DOK2;EIF6;RNF149;TSPO;PSMB8
55	Virus_Perturbations_from_GEO_up	SARS-CoV MA15 Day2 GSE49263	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	MRPL52;CDKN2D;ZFAND3;DNAJB11;FKBP5
56	Virus_Perturbations_from_GEO_up	SARS-CoV MA15 Day4-TNFRsf1b KO GSE40824	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	IFITM2;PRKCD;CYBB;LGMN;LMNB1
57	Virus_Perturbations_from_GEO_up	SARS-CoV MA15 Day7-PFU-10^5 GSE50000	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	PTPN1;LDHA;PRELID1;MVP;LGMN
58	Virus_Perturbations_from_GEO_up	SARS-CoV 48Hour GSE47961	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	ZFP36;BTG2;PMAIP1;FOS;FOXP1
59	Virus_Perturbations_from_GEO_up	SARS-CoV 72Hour GSE47960	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	IFITM1;DDX5;PMAIP1;FOS;FKBP5
60	Virus_Perturbations_from_GEO_up	SARS-CoV 96Hour GSE47961	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	IFITM1;ZFP36;DDX5;IFITM2;FOS
61	Virus_Perturbations_from_GEO_up	SARS-dORF6 12Hour GSE47960	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	NR4A1;ZFP36;LAMP2;FOS;MANF
62	Virus_Perturbations_from_GEO_up	SARS-dORF6 36Hour GSE47960	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	LSM12;ZFP36;DDX5;BTG2;FOS
63	Virus_Perturbations_from_GEO_up	SARS-ddORF6 72Hour GSE47961	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	IFITM1;IFITM2;NR4A3;PMAIP1;FOS
64	Virus_Perturbations_from_GEO_up	cSARS Bat SRBD 54Hour GSE37827	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	LYN;IFITM1;RAB3IL1;MANF;LGMN
65	Virus_Perturbations_from_GEO_up	icSARA deltaORF6 12Hour GSE33267	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	CD53;MRPL20;LSM12;IFITM2;HSD17B10
66	Virus_Perturbations_from_GEO_up	icSARS CoV 24Hour GSE33267	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	NR4A1;LSM12;PRKCD;CRELD2;HSD17B10
67	Virus_Perturbations_from_GEO_up	icSARS CoV 36Hour GSE33267	5/300	0.0268862968640612	0.1183799638044488	3.1035957547917	11.223032197975323	NR4A1;MRPS24;CRELD2;HSD17B10;LMNB1
68	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 18Hour GSE37571	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	NR4A2;CD38;FOS;LGMN
69	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 24Hour GSE47960	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	LDHA;IFITM2;RNF149;TXNIP
70	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 24Hour GSE47961	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM1;IFITM2;NCF1;RNF149
71	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 24Hour GSE40844	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	SRGN;IFITM1;FOS;TMEM106A
72	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 30Hour GSE37571	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM1;IFITM2;PMAIP1;LGMN
73	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 36Hour GSE47962	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM2;RNF149;DDX54;LGMN
74	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 48Hour GSE47961	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM1;DNAJB11;BCL3;FKBP5
75	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 6Hour GSE47960	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM1;DDX5;IFITM2;PMAIP1
76	Virus_Perturbations_from_GEO_up	A-Netherlands-602-2009(H1N1) 7Hour GSE40844	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	ZEB2;NR4A3;ID2;C1QC
77	Virus_Perturbations_from_GEO_up	A-VN-1203-2004(H5N1) Day7-10^3pfu GSE33263	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM2;ZFAND3;KLF2;EIF4G1
78	Virus_Perturbations_from_GEO_up	A-Vietnam-1203-2004(H5N1) 2day-wtC57BL-6J GSE40792	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	XBP1;RNF149;MANF;LMNB1
79	Virus_Perturbations_from_GEO_up	A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB1-F2del 18Hour GSE43203	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	NR4A2;NR4A3;ID2;FOS
80	Virus_Perturbations_from_GEO_up	A-Vietnam-1203 CIP048 RG4-2004(H5N1)HAAvirmut 1day-MOI-10^4 GSE37572	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	CDKN2D;DNAJB11;FYN;C1QC
81	Virus_Perturbations_from_GEO_up	A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc124 1day-MOI-10^4 GSE44445	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	OLFM1;LDHA;TGFBI;TMEM106A
82	Virus_Perturbations_from_GEO_up	A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc124 4day-MOI-10^4 GSE44445	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	TGFBI;PSMB8;LGMN;C1QC
83	Virus_Perturbations_from_GEO_up	A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc124 7day-MOI-10^3 GSE44445	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	DOK2;GPR171;TGFBI;PSMB8
84	Virus_Perturbations_from_GEO_up	A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc124 7day-MOI-10^4 GSE44445	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	SOCS3;MVP;DNAJB11;MRPS7
85	Virus_Perturbations_from_GEO_up	A CA 04 2009 4dayMOI-10^6 GSE37569	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	GPR35;TGFBI;CYP7B1;CBL
86	Virus_Perturbations_from_GEO_up	A CA 04 2009 7dayMOI-10^6 GSE37569	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	EPS8;EIF6;CST7;LMNB1
87	Virus_Perturbations_from_GEO_up	HCV JFH-1 24Hour GSE20948	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	EIF6;MVP;TXNIP;KLF2
88	Virus_Perturbations_from_GEO_up	HCV JFH1 96Hour-Huh7 5 1c2 GSE29889	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	ZFP36;ZFAND3;TXNIP;FOXP1
89	Virus_Perturbations_from_GEO_up	SARS-BatSRBD 0Hour GSE47960	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	COX7A2L;BTG2;MYADM;MRPS7
90	Virus_Perturbations_from_GEO_up	SARS-BatSRBD 36Hour GSE47960	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	LSM12;FOS;FOXP1;MANF
91	Virus_Perturbations_from_GEO_up	SARS-BatSRBD 48Hour GSE47961	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM1;ZFP36;BTG2;FOS
92	Virus_Perturbations_from_GEO_up	SARS-BatSRBD 84Hour GSE47961	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM1;ZFP36;IFITM2;FOS
93	Virus_Perturbations_from_GEO_up	SARS-BatSRBD 96Hour GSE47960	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM1;IFITM2;DDX54;CALR
94	Virus_Perturbations_from_GEO_up	SARS-CoV MA15 Day1-PFU-10^4 GSE33266	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	ORAI1;RAB3IL1;FYN;HSD17B10
95	Virus_Perturbations_from_GEO_up	SARS-CoV MA15 Day2 GSE49262	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	MRPL52;LAMP2;CD180;LGMN
96	Virus_Perturbations_from_GEO_up	SARS-CoV NSP16 Day2 GSE49263	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	DNAJB11;PSMB8;MANF;LGMN
97	Virus_Perturbations_from_GEO_up	SARS-CoV 36Hour GSE47962	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	PTPN1;MVP;LGMN;EIF4G1
98	Virus_Perturbations_from_GEO_up	SARS-CoV 48Hour GSE17400	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	NR4A1;BTG2;IFITM2;CD38
99	Virus_Perturbations_from_GEO_up	SARS-CoV 48Hour GSE47960	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	DDX5;SPINT1;CASP6;EIF4G1
100	Virus_Perturbations_from_GEO_up	SARS-CoV 60Hour GSE47961	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	ZFP36;PMAIP1;FOS;NEAT1
101	Virus_Perturbations_from_GEO_up	SARS-CoV 84Hour GSE47960	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM1;DDX5;FOS;HSD17B10
102	Virus_Perturbations_from_GEO_up	SARS-CoV 96Hour GSE47960	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM1;IFITM2;BCL3;FOS
103	Virus_Perturbations_from_GEO_up	SARS-dORF6 24Hour GSE47960	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	CFL1;PRKCD;PABPC1;NEAT1
104	Virus_Perturbations_from_GEO_up	SARS-dORF6 24Hour GSE47962	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	DDX5;CASP6;FOS;MANF
105	Virus_Perturbations_from_GEO_up	SARS-dORF6 72Hour GSE47962	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	SOCS3;CCND3;FOS;PSMB8
106	Virus_Perturbations_from_GEO_up	SARS-dORF6 96Hour GSE47960	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	IFITM1;IFITM2;DDX54;FOS
107	Virus_Perturbations_from_GEO_up	SARS-ddORF6 48Hour GSE47961	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	ZFP36;BTG2;FOS;FOXP1
108	Virus_Perturbations_from_GEO_up	cSARS Bat SRBD 36Hour GSE37827	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	CD53;SOCS3;ZEB2;FOXP1
109	Virus_Perturbations_from_GEO_up	cSARS Bat SRBD 72Hour GSE37827	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	CD53;SOCS3;IFITM2;CD38
110	Virus_Perturbations_from_GEO_up	hMPV 12Hour GSE8961	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	ZEB2;RNF149;PMAIP1;HSPA1A
111	Virus_Perturbations_from_GEO_up	icSARA deltaORF6 48Hour GSE33267	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	NR4A1;IFITM2;PSMB5;CRELD2
112	Virus_Perturbations_from_GEO_up	icSARA deltaORF6 60Hour GSE33267	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	SOCS3;NR4A1;IFITM2;HSD17B10
113	Virus_Perturbations_from_GEO_up	icSARS CoV 30Hour GSE33267	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	CDKN2D;NR4A1;MRPS24;HSD17B10
114	Virus_Perturbations_from_GEO_up	icSARS CoV 48Hour GSE33267	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	NR4A1;MRPS24;CRELD2;HSD17B10
115	Virus_Perturbations_from_GEO_up	icSARS CoV 72Hour GSE37827	4/300	0.0881954020919088	0.2262403792792444	2.4514514514514514	5.952615512187749	EPS8;IFITM2;NR4A3;PMAIP1
116	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 0Hour GSE47962	3/300	0.2366117205457465	0.4058166137267164	1.8154943934760448	2.616735232686922	LYN;NR4A2;ATP5G1
117	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 12Hour GSE47962	3/300	0.2366117205457465	0.4058166137267164	1.8154943934760448	2.616735232686922	NR4A2;SOCS3;FKBP5
118	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 12Hour GSE40844	3/300	0.2366117205457465	0.4058166137267164	1.8154943934760448	2.616735232686922	IFITM1;PMAIP1;IKZF1
119	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 24Hour GSE37571	3/300	0.2366117205457465	0.4058166137267164	1.8154943934760448	2.616735232686922	IFITM1;IFITM2;CD38
120	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 36Hour GSE47960	3/300	0.2366117205457465	0.4058166137267164	1.8154943934760448	2.616735232686922	NR4A2;IFITM1;IFITM2
121	Virus_Perturbations_from_GEO_up	A-CA-04-2009(H1N1) 6Hour GSE47962	3/300	0.2366117205457465	0.4058166137267164	1.8154943934760448	2.616735232686922	NR4A2;IFITM1;FOS
