rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
11	WikiPathways_2019_Mouse	TYROBP Causal Network WP3625	13/58	0.0002521243412362023	0.0036214223559381	3.646235579842137	30.211206401924503	ABCC4;ITGAM;NCF2;SLC1A5;LHFPL2;SAMSN1;C3;SLC7A7;MAF;ADAP2;HLX;SPP1;C1QC
12	WikiPathways_2019_Mouse	IL-5 Signaling Pathway WP151	14/69	0.0004433527315447056	0.0058374776320052	3.2132231404958675	24.80976137064975	GSK3B;SHC2;JUN;ITGAM;PRKCB;STAT3;PIK3R1;MAPK14;PIK3CG;SOCS1;ALOX5;ALOX5AP;RAF1;MAPK3
13	WikiPathways_2019_Mouse	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP2841	41/324	0.0005095081003735479	0.0061924830660785	1.8402118172780693	13.952605256759734	GSK3B;CSF3;PFKFB4;CSF3R;PFKFB3;ITGAM;PRKAA2;ITGB3;PDGFB;LPAR1;PDGFA;IL6RA;LAMC2;PIK3R1;LAMC1;ITGAL;HIF1A;PIK3CG;THBS4;PIK3R5;COMP;LIPE;SPP1;EIF4EBP1;ITGB8;JAK3;MAPK3;ANGPT4;ITGA4;NOS2;IFNB1;INSR;GNG11;PGF;TBC1D1;ITGAD;KITL;IL2RA;ITGA5;RAF1;MET
14	WikiPathways_2019_Mouse	Oxidative Damage WP1496	10/42	0.0007742522292151531	0.0087379894439995	3.9389485344239943	28.2171023757712	C1QB;CDKN1C;C4B;C1QA;GADD45A;C5AR1;BCL2;MAP3K9;TRAF1;C1QC
15	WikiPathways_2019_Mouse	Insulin Signaling WP65	23/159	0.0014580267026456	0.0137264882300677	2.1386287320980664	13.966681348347755	EGR1;SNAP25;GSK3B;PTPN1;SHC2;JUN;PRKAA2;PRKCB;INSR;GAB1;CBLB;PIK3R1;MAPK14;PIK3CG;LIPE;SOCS3;PFKL;SOCS1;RPS6KA2;EIF4EBP1;MAP3K9;RAF1;MAPK3
16	WikiPathways_2019_Mouse	G1 to S cell cycle control WP413	12/61	0.001476900632349	0.0137264882300677	3.0882217733509787	20.12844138036788	CDKN1C;CDKN2B;CDK7;CCND2;CDK6;CCND1;ORC1;GADD45A;MYC;MCM5;POLE;MCM2
17	WikiPathways_2019_Mouse	Lung fibrosis WP3632	12/61	0.001476900632349	0.0137264882300677	3.0882217733509787	20.12844138036788	CSF3;IL6;PLAU;IL1B;FAM13A;CCL4;PDGFB;SPP1;CCL3;PDGFA;CCL2;CXCL2
18	WikiPathways_2019_Mouse	IL-6 signaling Pathway WP387	16/99	0.0023670127641387	0.0193296467735989	2.4330587236007686	14.71058096089072	GSK3B;JUN;CD40;STAT3;GAB1;IL6RA;PIK3R1;MAPK14;SOCS3;IL6;TEC;RPS6KA2;EIF4EBP1;IL6ST;RAF1;MAPK3
19	WikiPathways_2019_Mouse	Keap1-Nrf2 WP1245	5/14	0.002482811672988	0.0193296467735989	6.987469806763285	41.91338469797149	NQO1;GCLC;MAF;GSTA2;GCLM
20	WikiPathways_2019_Mouse	Osteoclast WP454	5/14	0.002482811672988	0.0193296467735989	6.987469806763285	41.91338469797149	GPR68;IFNB1;ITGB3;PDGFB;SPP1
