699	15	PITHD1
4131	3	MTA3
21979	10	PPP1R12A
2767	2	ATP2B4
1269	1	ZC3H11A
1900	1	NDC1
12590	1	PARP12
7649	1	GATB
4479	4	MXD1
17821	1	DNAJC25
23279	3	SLC2A3
21834	45.5	YBX3
22750	8	WNK1
20624	7	CCAR1
30288	1	OGFR
30445	1	SPAG4
5151	1	NCKAP1
22452	1	MRPS35
22616	4	SFSWAP
22118	1	MON2
8974	9	GPBP1
13435	0.5	MRPS24
29988	1	ELMO2
21120	17	WAPL
29194	2	VMP1
28646	4	APPBP2
31901	1	POLD1
22468	2.25	EIF4B
31320	11	RPL18
32238	2	U2AF2
31175	3	EPN1
31023	1	MED29
26897	7	HAGH
21901	4	INTS13
6722	1	ST3GAL6
12651	1	HIPK2
13357	1	TNPO3
30792	0.5	BORCS8-MEF2B
30625	1	CTSA
9261	1	SLC12A2
4675	1	PMS1
11777	1	ANKS1A
2984	1	GNAI3
23551	3	IPO5
197	1	PKN2
7209	0.5	NDUFB4
2678	2	SPEN
6586	4	MYLK
5133	12	ZC3H15
28087	2	MAP2K4
11681	1	SNAP91
21475	2	SLK
21195	2	FAM107B
13718	4	CDK13
4273	2	MTHFD2
1177	142.5	YBX1
541	1	PPP2R5A
32007	7	ELAVL1
23319	14	SMARCD1
2160	1	NFYC
19320	5	MPPED2
6991	1	ZBTB11
25152	1	EML1
10648	1	TRMT11
17563	1	MSANTD3
24347	1	ATG2B
29665	3	FECH
26348	2	MYO9A
32851	2	DDX3Y
3790	1	SP100
20505	11	KLF6
9025	1	PLPP1
16127	4	TRAM1
2826	1	EVI5
26106	2	PKM
26472	1	METTL22
26301	0.5	TP53BP1
6328	23	RHOA
29106	1	DHX8
15273	1	IDH3G
29886	6	ROCK1
27201	1	CBFB
4622	1	HDAC4
6505	2	RASSF1
28314	1	COASY
26264	8	MEF2A
15327	1	OTUD5
15491	1	TBC1D25
3432	1	LAPTM4A
3525	1.5	STON1-GTF2A1L
10067	7	KIF2A
18803	1	RASGRP2
4782	2	PSME4
4783	6	ERLEC1
18808	1	PPP2R5B
9807	1	MAST4
3188	2	NUCKS1
27633	1	VPS35
27641	11	DNAJA2
22878	0.333333	ABCC9
22966	1	CLEC2D
25549	5	RORA
26011	4	MAPK6
33261	1	UFD1
19803	1	NUCB2
6738	7	PFN2
24869	2	SPTB
7636	1	DAPP1
18106	1	SLC44A1
24359	1	TMEM260
25310	2	EXOC5
28160	2	MNT
28186	1	JMJD6
17576	3	FRMPD1
16328	86	PABPC1
26571	1	CFAP20
27043	7	CSNK2A2
2775	8.333333	CDC42
5500	1	RAD18
23224	4	ATP2B1
3527	1	NCK2
5094	3	MAP4K4
3423	5.833333	RPL31
12687	2	ING3
32322	1	TCF3
4563	1	TRIB2
5996	23	HLTF
14644	1	FAM50A
4489	1	CYBRD1
10875	1	PDCD2
24880	1	ACTN1
28741	0.5	EPN2
3569	1	PTPN18
29208	2	SREBF1
9236	11	AFF4
20597	2	UBE2D1
24720	3	PALS1
20734	1	RHOBTB1
14890	2	SMC1A
15170	1	HSD17B10
6886	1.833333	TRNT1
28516	1	ACADVL
9655	1	FBXW11
9796	2	SDHA
27860	12.166666	SMARCE1
25277	1	FERMT2
6044	3	IGF2BP2
20303	3	PICALM
5124	2	CLASP1
20305	6	EED
19638	7	TSG101
27756	1	NCBP3
2670	2	ENO1
30742	1	MYDGF
13253	1	SRI
1865	15	EIF4G3
3326	8	ZNF638
2307	1	RASAL2
24737	1	MARK3
22757	3	SLC25A3
5800	4	FNDC3B
5002	1	FOSL2
8534	1	FRYL
12930	95	ACTB
6771	3	DLG1
6065	3	RAB7A
3995	5.333333	TUBA3D
19051	9	REXO2
23290	1	RBMS2
22594	1	BAZ2A
2977	1	PLXNA2
22881	5	ANKRD13A
15872	1	PAG1
32372	1	GPATCH1
32419	4	ICAM3
15479	2	MBNL3
2260	1	RAP1GAP
32434	2	ARHGEF1
6912	11	TOP2B
20789	12	TM9SF3
21473	1	NFKB2
4319	1	DNAJC10
15635	2	PAK3
20675	1	APBB1IP
19012	1	FAM76B
2768	1	CAPZB
7683	3	JADE1
15430	1	SLC25A43
15432	6	UBE2A
33763	1	SMC1B
29937	2	CST7
14950	2	ARAF
8620	16	UBE2K
8629	1	N4BP2
25128	2	PPP2R5C
2636	10	GNB1
21070	6	MLLT10
14424	1	ITM2A
1927	1	NRDC
16355	2	VDAC3
16773	4	PCM1
17206	1	BRINP1
30492	1	ITCH
16899	9	RUNX1T1
29697	3	THOC1
5183	1	TNS1
31396	1	REXO1
21718	3.2	SAR1A
316	1	CDC14A
14995	1.833333	OPHN1
27247	2	KIF22
4204	1	DDX1
11938	1	EPB41L2
22084	2	RAB21
18210	5	SMARCA2
12135	2	SESN1
10174	1	KCNN2
13886	5	CNOT4
7289	2	CLDND1
25127	2	HSP90AA1
30074	1	RBL1
30374	1	DLGAP4
2344	5	RSBN1
326	1	MAGI3
6009	3	PCNP
24702	0.5	ARG2
10181	5	MEF2C
2395	3	PTPRC
5427	2	STK17B
3064	1	IFT25
12933	1	SMARCD3
9180	1	WDR70
9613	1	FYB1
4358	10.5	STRADB
4746	21.5	BZW1
29856	1	ME2
9526	1	GEMIN5
6268	4	GSK3B
5418	16	XPO1
16349	1.333333	KAT6A
9727	12	TNPO1
23719	1	TDRD3
23779	2	PDS5B
32290	5	RPS5
8604	4	YTHDC1
2118	3	SMAP2
7932	1	NOA1
7936	1	REST
19515	5	GSTP1
20084	4	APLP2
2328	1	EIF3I
4615	8	NCOA1
4712	4	AGBL5
4534	7	RAB10
3269	2	HADHA
20271	1	CD59
14940	4	BCORL1
14853	7	ATRX
9679	0.5	AK6
18264	18	FCN1
1924	1	WDR47
13754	1	PILRA
32600	1	CHERP
5158	1	USP40
17217	21	DNAJA1
18294	1	CHMP5
17043	1	NFX1
9665	1	DIMT1
14010	1	EIF2AK1
13609	1	SNX10
26858	1	HBQ1
10257	2	RBM22
22437	4	TMED2
25746	7	ZFAND6
15565	17	HUWE1
19061	1	MTMR2
32304	1	PPP1R15A
31138	166	FTL
13100	1	SRRT
31945	2	BAX
28993	5	NLK
28727	3	ATXN7L3
28996	3	PSMC5
9934	2	UIMC1
26798	1	MT3
27727	2	GNAO1
24321	4	RTRAF
4475	2	GMCL1
19029	8	SF3B2
22453	1	KLHL42
30655	11	GNAS
20111	2	AAMDC
2392	1	ALG6
32245	0.666666	CNOT3
3544	1	PTPN4
30185	1	TPX2
30553	1	ATRN
30556	1	SMOX
30331	1	NSFL1C
30299	1.5	MAVS
29930	7	XRN2
22371	48	DYNLL1
22156	4	TESC
22905	9.583333	RPL6
23340	1	MAPKAPK5
30343	1	ESF1
29970	2	SLC23A2
30691	2	TMEM230
22918	1	KDM2B
22951	1	GCN1
22952	128	RPLP0
30543	1	TRMT6
22212	2	PEBP1
22808	1	ERP29
27735	9	FUS
14457	1	IGBP1
31149	1	FXYD5
32102	1	GMIP
15714	1	RBM41
25282	1	DDX24
23040	0.133333	NECAP1
15540	3	ARHGAP4
25183	1	RCOR1
32244	34	BLVRB
17930	2	SPTLC1
24883	36	PAPOLA
24386	1.5	CCNK
26777	6	YPEL3
12872	1	NDUFB2
1882	2	NUDC
22014	80	LYZ
27123	2	GNPTG
1152	3	PABPC4
31451	1.5	MCOLN1
14375	1	EFNB1
26822	1	PDPR
26789	1	GLG1
26446	6	TNRC6A
8641	1	EXOC1
10250	9	RBM27
22103	1	OSBPL8
13476	3	DLD
29423	1	TXNL1
5449	1	ITGA6
3515	2	MAP3K20
6589	5	CDV3
28751	1	SPAG7
7155	1	CCDC80
25074	4	PPP2R3C
25032	1	JPH4
24759	1	SCFD1
25122	8	HECTD1
25042	15	HNRNPC
24581	12.5	SUPT16H
24778	6	TOX4
7284	1	DAZL
9544	2	SEMA6A
25670	0.5	TRPM7
25789	1	TYRO3
26182	1	SNAP23
22687	49	MYL6
28396	0.5	RFFL
517	1	TGFB2
448	1	GPATCH2
33564	1	ADA2
7268	4	LRRFIP2
9647	1	CDC23
22550	6	CBX5
9902	5	MAP3K1
31903	1	DHPS
17165	1	TMEM38B
17766	1.5	NUP188
18174	2	NANS
21586	14	WAC
21581	1	CREM
30715	1	SMIM24
11081	2	FKBP5
11721	8	SRPK1
12060	8	HSP90AB1
12068	4	CDC5L
21247	1	SIRT1
21297	17	HNRNPH3
17679	1	IFT74
18213	1	ABL1
2712	6	SH3GLB1
18300	1	PCSK5
21210	18	RAB18
20602	1	NRP1
2050	1	PALMD
20884	1	WASHC2A
32227	3	PSMD8
27078	3	BCL7C
31878	1	CIRBP
31741	3	ATP5F1D
32496	32	HNRNPM
31625	6	MARCHF2
31411	1	NDUFB7
31410	4	TECR
31403	1	TIMM13
31501	7	CDC34
32420	2	POLR2E
31405	3	GADD45B
31628	2	MKNK2
33394	1	CRKL
33674	0.5	SMARCB1
33090	2	OSM
33334	2	SF3A1
33166	1.5	SNRPD3
33177	3	MAPK1
33655	1	MFNG
33643	8	LGALS1
33829	1	PIK3IP1
33151	2.5	SRRD
33844	1	PATZ1
33152	0.5	TFIP11
33379	1	EIF3L
33249	3	SNU13
33650	18	DDX17
33493	1	JOSD1
33792	24	FBXO7
33794	6	TIMP3
33541	2	CYB5R3
33418	0.5	CHKB
33132	6	TSPO
33108	9	RPL3
33557	5.5	RBFOX2
33125	2	SYNGR1
33624	5	ASCC2
33113	1	SAMM50
33542	1	TXN2
33544	4	EIF3D
33828	26	TNRC6B
33759	1	KIAA0930
33092	1	NCF4
33761	1	UPK3A
33841	6.333333	ST13
33671	19	RBX1
33874	2	EP300
33381	1.5	ACO2
33245	0.5	POLR3H
33247	1	DESI1
33826	1	HDAC10
24740	2	KHNYN
24875	1	COCH
25313	1	AP4S1
25253	1	NIN
24522	1	PYGL
24201	1	PSMC6
25279	2	DDHD1
24645	1	PSMA3
24703	2.5	VTI1B
25090	1	AHSA1
24657	5	DAAM1
24552	2	SNW1
24234	6	PPM1A
25094	2	ERH
24977	3	HIF1A
24296	27	SRSF5
25256	111	EIF5
25161	1	DICER1
25160	1	MTHFD1
24610	1	ZC3H14
24238	1	PCNX1
24421	1	GSKIP
25260	1	VRK1
24339	1.333333	PSMC1
24838	12	PPP4R3A
24490	2	PSMB5
25230	14	YY1
24851	8	ACIN1
24774	1	TRIP11
24888	21.5	PABPN1
25023	21	ARHGAP5
24640	5	CHD8
24638	1	DCAF11
25083	7.166666	PSMA6
25173	8	NFKBIA
24799	2	SEC23A
24804	23	PNN
30448	1	TRPC4AP
30453	3	ZMYND8
30530	1	STK4
30560	2	ADNP
30241	5	CTSZ
30444	2	PRPF6
30022	5	PSMA7
30032	1	GID8
30295	2	ADISSP
30328	0.5	RNF24
30307	5.5	CSNK2A1
30654	1	HM13
30502	1	SEC23B
30517	3	TM9SF4
30350	2	SAMHD1
30062	1	NOP56
30156	2	MAPRE1
29968	6	JAG1
30228	6	CHMP4B
30029	6	CST3
29381	6	CELF4
29684	2	USP14
29726	50.333333	VAPA
29764	3	LPIN2
29694	9	SMCHD1
29783	1	CEP76
29614	3	RNMT
29670	1	SMAD7
29390	2	ANKRD12
29742	1	MIB1
29860	6	RIOK3
14355	2	PSMD10
15290	1	STS
14978	5	NKAP
15533	2	MOSPD1
15449	1	AMMECR1
15477	1	XIAP
15684	13	STAG2
15632	3	ATP11C
14828	1	PLP2
15276	1	PLS3
15541	2	NAA10
15353	8	SMARCA1
15528	7	RBBP7
15206	6	FMR1
15548	2	PGK1
15502	2	GATA1
15222	1	MAGT1
15614	2	SMS
22129	2	EEA1
14625	2	TIMP1
15561	9.5	PIN4
14212	1	MAGED2
24014	1	FGF14
23938	1	NDFIP2
23791	1	TNFSF13B
23470	11	FNDC3A
23583	1	CDADC1
32085	4	ACP5
23842	0.5	SUPT20H
23450	2	KPNA3
23743	1	RGCC
23785	5	INTS6
24051	1	TSC22D1
27364	8	CORO1A
27486	2	NUTF2
27332	1	CENPT
27476	3	NFAT5
26501	1.5	LONP2
26511	3	N4BP1
27329	4	CTCF
27447	2	USB1
27313	1	NDRG4
27284	7	PSMD7
27099	1.5	SETD6
27487	1	COG4
26801	1	HCFC1R1
26851	2.5	NPRL3
27306	0.5	MPG
27074	1	TAF1C
26619	4	COTL1
26947	1	USP10
27730	1	TSC2
27141	1	NME4
27456	1	CLCN7
26598	1	SLC7A5
27397	0.5	STUB1
27690	2	UBE2I
27439	31	GSPT1
26918	3	UBFD1
27292	9	ELOB
27106	3	RBL2
26704	1	PYCARD
27107	2	RPGRIP1L
27559	1	MAZ
26698	1	BCKDK
27318	1	CCP110
25470	1	IQCH
26055	3	LACTB
25927	1	CSK
25440	7	HERC1
25690	1	TRIP4
25607	6	RAB11A
25796	1	CTSH
25897	1	FAH
26216	1	TMEM87A
25803	1	GABPB1
25816	3.5	TJP1
25724	10	EIF3J
25662	2	BLOC1S6
26338	1	MYEF2
16316	1	SGK3
15805	2	ZDHHC2
16576	1	ZFAND1
15958	1	CA2
16535	2.5	UBE2W
16226	1	JPH1
16085	8	RAB2A
16338	5	EIF3E
16262	2	NDRG1
16264	4	TRPS1
16337	1	CHRAC1
16001	5	UBR5
16434	3.5	GFUS
16562	4.833333	EEF1D
16844	1	INTS10
16837	1	KCTD9
16230	3	ASAH1
15810	63	BNIP3L
32444	2	NUCB1
32432	0.5	HNRNPL
32430	0.5	SARS2
31380	1	SNRNP70
31655	1	CLPTM1
32230	2	RELB
31346	1	FCGRT
31623	1	ARHGEF18
31713	2	KLC3
31000	2	CD37
31301	9	LYL1
32149	83	OAZ1
31559	2	STX10
31426	2	RETN
32235	1	TBC1D17
32425	1	PTOV1
31488	9	TLE5
32058	2	LILRB1
31278	3	MED25
31595	2	C19orf53
30788	1	FAM32A
30989	1	PPP6R1
31127	5	MED26
32311	1	OLFM2
30793	1	RASAL3
32066	7	PDCD5
31025	57.666662	RPS16
31027	2	TIMM50
32242	1	AKT2
32572	2	SLC1A5
31924	1	HNRNPUL1
31498	1	TGFB1
31282	1	DMAC2
32173	50	RPS19
31078	5	NOP53
31818	1	NKG7
30789	4	BABAM1
32188	2	TYK2
32028	3	NAPA
32175	2	RABAC1
31413	1	CNFN
32321	3	CYTH2
32204	1	LIG1
31248	0.5	SIGLEC6
31325	1	TMEM205
32266	1	PPP2R1A
31768	1	TNPO2
31468	1.5	WDR83OS
32578	1	GCDH
31880	3	KLF1
32117	19.999999	RPL18A
31494	3	COPE
32392	1	TMEM147
31692	2	KXD1
31691	53	FKBP8
30791	1	SUGP1
32622	1	ERF
13472	1	AVL9
13866	2	PMPCB
13045	4	DNAJC2
12396	2	BET1
13156	16.5	NAMPT
12278	3	SP4
13263	1	WDR91
13654	1	CBLL1
13667	1	PTN
13160	2	ZC3HAV1
13892	1	OGDH
13911	5	DNAJB6
13327	1	HOXA5
12583	1	HIBADH
13352	32.5	TAX1BP1
12952	4	FKBP14
12626	3	CHCHD2
12924	0.5	HSPB1
13577	1	BUD31
13086	12	WASL
13905	0.333333	FSCN3
13090	1	MOSPD3
12962	2	RBM28
13907	1	IMPDH1
13568	1	AGFG2
12503	1	LSM5
12504	1	AP1S1
12228	1	RPA3
12290	2	GLCCI1
12941	8	PHF14
13778	1	TMEM106B
12942	1	CEP41
12269	0.5	AHR
13130	1	GLI3
13040	1.5	PSMA2
13594	1	COA1
12382	1	BLVRA
14014	57.333333	RHEB
13060	2	YKT6
13475	1	TBL2
13216	5	EIF4H
17554	1	FSD1L
17243	3	SPIN1
18087	7	SEC61B
18266	6	TLE4
17432	1	SUSD1
17599	0.5	AK1
18309	1	CDC37L1
17954	1	RIC1
17928	1	DOCK8
17047	18	ELAVL2
17616	1	MPDZ
17551	3	EDF1
18293	21	BAG1
17652	1	UBE2R2
18428	1	ABHD17B
17578	1	EXOSC3
17100	30.5	ZFAND5
21270	1	CCNJ
21496	17.5	HPS1
20759	3	RAB11FIP2
21725	6	EIF3A
21105	2	DDX50
21348	1	MAPK8
21551	2	SEC23IP
21036	1	NSMCE4A
21397	1	PLEKHA1
21107	2	VSIR
21720	1	SPOCK2
21155	2	PPP3CB
21767	1	BMPR1A
21503	1	SFXN3
21686	2	TNKS2
21323	1	GBF1
21311	2	ARHGAP21
20685	2	CPEB3
21251	1	FBXL15
20868	4	CUEDC2
21789	1	EDRF1
21494	2	TASOR2
21317	6	SMC3
21339	1	SHOC2
21516	2	CCDC6
21630	5	CUL2
20754	1	CCNY
31162	0.5	UBE2S
31161	31	RPL28
28787	8	NUFIP2
28286	92.361112	RPL19
27803	1	FBXL20
28474	1	RUNDC3A
29034	3	UBTF
27841	1	CASC3
28860	0.333333	RAD51C
28498	1	MTMR4
28552	10	TRIM37
29195	1	TUBD1
28245	14	KPNB1
28845	1	GOSR2
29197	3	RPS6KB1
27895	2	CBX1
29240	2	INTS2
29241	10	MED13
28749	7	PFN1
28748	1	RNF167
28673	1	RAI1
28955	1	C1QBP
27771	1	CPD
29310	1	MED31
29264	1	DRG2
27795	1	AKAP10
28870	1	SMARCD2
28691	0.5	B9D1
27845	1	UTP6
28261	341	DDX5
29246	1	CYTH1
29222	17	PSMD11
29228	2	RAB5C
28342	1	MLX
28453	2	COL1A1
29352	2	HDAC5
27839	10	LUC7L3
28256	2	SMURF2
28964	2	DUSP3
29247	4	PRKAR1A
28436	13	YWHAE
29145	1	MMD
27761	4	WSB1
28192	4	IFT20
28203	1	UNC119
28485	1	PHF12
8709	1	TMEM33
7375	5	SLAIN2
8463	2	DCUN1D4
8524	7	CHIC2
8172	69.5	UBE2D3
8311	12	ELF2
7916	1	NDUFC1
8773	1	GAB1
7775	1	KLHL2
8138	47.5	RPL34
8589	1	CLCN3
8535	1	GALNT7
7325	12	DHX15
8528	2	FBXW7
8460	2	STIM2
7944	1	BST1
7444	5	KLF3
18910	3	CRYAB
19246	1	CTSC
19549	4	ZBTB16
20362	1.5	MTCH2
18754	1	SC5D
18736	4	HSPA8
19950	0.5	SNX15
18806	1	EHD1
20137	2	KMT5B
19282	1	PPP6R3
19675	1	MS4A6A
19066	1	CEP164
20258	100	EIF4G2
19993	1	IL10RA
20402	1	BIRC2
19087	2	UBE4A
20467	7	DDX6
20134	1	CBL
20188	8	HIPK3
19439	1	CD5
19726	1	AMBRA1
19733	2	SOX6
20001	22	C11orf58
19743	25	RPS13
19610	2	AIP
20291	2.133333	NUP98
20079	12	NDUFS8
20095	1	TCIRG1
20080	2	CHKA
23330	2.5	PSMD9
22834	2	PRDM4
22372	1	COQ5
22482	2	CORO1C
23001	3	CAPRIN2
22897	1	MLEC
22001	1	BIN2
22539	17	ATP5F1B
22540	17	PTGES3
21876	1	SYT10
23333	1	BCL7A
22499	9	RSRC2
22745	1	LIN7A
22116	4	METAP2
22049	1	ELK3
21826	1	MAGOHB
23125	1	PRMT8
22656	7	ARPC3
22660	4	VPS29
23337	1	ACAD10
23339	2	ALDH2
22807	1	CDKN1B
22809	2	NAA25
22892	2	ARHGDIB
22440	1	GTF2H3
22439	2	EIF2B1
22552	1	COPZ1
22040	3	CAND1
22576	5	CNOT2
22005	14	CPSF6
22775	1	KRR1
22554	1	MRPL51
22556	12	GAPDH
23305	1	NOP2
22558	12.5	CHD4
22387	2	COPS7A
22243	2.5	CHPT1
22398	2	TPI1
22396	8	C12orf57
22397	1	PTPN6
21912	0.5	NANOG
22706	3	GOLT1B
22472	2	LDHB
22279	0.5	PHC1
22366	1	COX6A1
23251	4.5	SRSF9
22260	10	FGFR1OP2
10966	1	TDP2
11735	10	RWDD1
10638	1	FAM184A
11589	3	SASH1
10782	1	OPRM1
11935	1	MAPK14
11598	1	RHAG
10472	2	KCTD20
10540	21	SRSF3
11671	2	PHACTR1
11233	3	FBXO9
11844	2	MDN1
11931	2	ZNF451
11590	1	E2F3
12198	3.5	PTP4A1
10690	1	ASCC3
10964	2	ALDH5A1
11037	1	CRYBG1
10602	23	SMAP1
10774	237.714286	RPS12
12043	4	C6orf62
11796	25	SNX3
10653	1	HBS1L
11678	1	PHACTR2
12025	22	QKI
12053	1	BICRAL
11008	1	PPP2R5D
11014	1	SRF
11770	1	COX7A2
11318	1	TMEM30A
10619	2	SENP6
11969	8	VEGFA
11394	2	PRPF4B
10626	6	TENT5A
11559	2	LY86
10065	4	ERBIN
8973	1	NUDT12
9542	1	BRD8
9563	2	HSPA9
10161	1	HBEGF
10162	11	SPARC
9826	1.5	IK
9713	2	CERT1
9931	2	FAF2
9795	5	CLK4
9394	10	RNF130
9538	5	CLINT1
9368	1	CNOT6
9624	2	DROSHA
9104	2	ARRDC3
8968	2	GOLPH3
8923	4	SUB1
9014	1	ARB2A
9549	1	TARS1
10333	1	LNPEP
10288	1	PDE4D
9976	1	RAD1
9977	3	BRIX1
9098	0.5	RAD50
10101	9.5	SKP1
10103	2.5	PPP2CA
9340	5	NR3C1
10121	2	MACROH2A1
10183	6	TCERG1
10157	58	CSNK1A1
9837	4	ATP6V0E1
9391	6	CPEB4
7204	4	SMC4
6606	14	SELENOK
6476	1	ACTR8
7212	1	BCL6
6711	2	KPNA1
6954	2	PCCB
25677	18	UBE3A
6906	1	ARMC8
5749	1	CEP70
6135	4	TFDP2
6279	1	XRN1
5521	2	KAT2B
6193	26	PDCD10
7074	1	FGF12
7076	4	PRKAR2A
7269	3	HES1
6937	5	ACAP2
6278	2	ECT2
5553	3	GNAI2
6083	2	TFG
32686	2	USP9Y
5563	1	TUSC2
7037	12	RPL24
6898	26	FXR1
7072	17	BBX
5693	2	SNX4
7081	1	ATP6V1A
6577	2	ABTB1
6732	1	CFAP92
6564	1	MRPL3
6084	2	WDR48
6307	2	PEX5L
6643	1	ABCC5
7089	15.5	EIF1B
6140	2	SSR3
6601	6	NKTR
6560	4	FOXP1
6076	5	EIF4G1
6966	4	SPCS1
4406	2	DGUOK
4272	1	MOB1A
4205	1	NCL
3493	12	ACTR3
3708	1	STEAP3
5037	2	SF3B6
5250	2	STAM2
3724	1	CYTIP
4090	3	NRBP1
3734	2	PSMD14
4088	15	PPM1G
31286	28	RPS15
31944	3	NDUFS7
5271	7	GRB14
5394	11	SPTBN1
3917	1	AUP1
5050	1	RTN4
4690	1	CCDC88A
5269	1	GLS
5475	1	PECR
4867	1	IGFBP5
3332	17	USP34
4788	17	GGCX
4172	37	SF3B1
4175	2	MOB4
4173	6.499997	HSPE1
5053	2.5	CHMP3
4031	4	CNPPD1
5329	1	PPP1R7
4625	11	ID2
5090	2	ODC1
5116	5	BIRC6
4941	2	GORASP2
5346	1	STRN
3898	2	PRKD3
5420	1	RAB3GAP1
4951	1	DARS1
3448	70	SRSF7
4695	4	SOS1
3348	1	PNO1
4420	6	RND3
4669	2	ATF2
4357	1	TRAK2
4639	4	SUMO1
5089	40.5	NFE2L2
5364	8.5	MSH6
4214	4	PLEKHA3
5317	1	PARD3B
3579	1	FARSB
2946	5.5	CACYBP
1861	1	RALGPS2
3068	5	TMEM59
2801	6	RPL22
2799	1	CHD5
2508	1	ERRFI1
