gene	log2_fold_change	p_value	fdr
TMSB10	-0.47399595443134102	0.020659012987824101	0.14254496308246969
LAMTOR1	-0.36133578309532999	0.020662487575381701	0.14254496308246969
NDUFA5	-0.36332307189476098	0.0207369799640237	0.14254496308246969
RPAP2	0.35571474290310401	0.020789053214577	0.14254496308246969
UQCR10	-0.398270362118813	0.020884090046559101	0.14254496308246969
PARK7	-0.373708352977842	0.021014442989150599	0.14254496308246969
PSMB1	-0.37296221738594398	0.021047576774248501	0.14254496308246969
MPLKIP	-0.388522550418747	0.021275645180468299	0.14340989133438303
UCP2	-0.37442777349815998	0.021717742424881899	0.14511971598402326
ZC3H15	-0.35834861881201502	0.0217324137302876	0.14511971598402326
ATP5PF	-0.39960211203264001	0.021982720722470098	0.14536116064424437
TMEM9B	-0.377031470991468	0.022020410327547799	0.14536116064424437
UQCRB	-0.41403451281568598	0.022073738180406598	0.14536116064424437
RBM22P2	0.35534541194187003	0.022250742257522198	0.14585463617430836
THRAP3	-0.32719617561431003	0.022559093951245598	0.14599655021260197
RPS15	-0.421070515472107	0.022622533666020801	0.14599655021260197
FTL	-0.37723700340232602	0.022677839710242401	0.14599655021260197
KIF2A	-0.37648083819334399	0.0226882079786093	0.14599655021260197
ATP5MJ	-0.34083109924180799	0.022876952971265001	0.14599655021260197
MAP2K2	-0.33185307047333601	0.022975687513684	0.14599655021260197
H2AC19	-0.838324861340771	0.0230374109195235	0.14599655021260197
ITGA1	-0.53975151866849302	0.023122754696783199	0.14599655021260197
ERN1	0.32477393126831999	0.0231918942605043	0.14599655021260197
UPF2	-0.33992526218090202	0.023592522950687402	0.14786717235321184
SH3TC2	0.38838994361400597	0.0240925027757211	0.15034142561792774
HLA-B-5	0.77739422665889502	0.0243105188268396	0.15080710277299172
DNAJB1	0.58038601466444295	0.024378195059874801	0.15080710277299172
RPS13	-0.39648018421117198	0.024735093905691102	0.15235538444496804
LYRM7	0.33723866625441601	0.025611065661526801	0.15707387480824805
AP2S1	-0.32461961419562901	0.025760265291181399	0.15728830359529794
MT-ND5	0.386777404619563	0.025882677815548101	0.15728830359529794
ARPC1B	-0.429815453388248	0.026025505241094302	0.15728830359529794
KCMF1	-0.31107709055396698	0.026174503517715799	0.15728830359529794
FAM32A	-0.351375173412451	0.026349357703481999	0.15728830359529794
SUMO2	-0.322670904278617	0.026421118832232301	0.15728830359529794
RHEB	-0.32403338104797202	0.026430721659996	0.15728830359529794
PLP2	-0.37163352188584498	0.026526578842873901	0.15728830359529794
ANKLE2	0.29926957654631597	0.0268908991845579	0.15741703260844039
GNL3L	0.31296511232669599	0.026941614594262	0.15741703260844039
EMC10	-0.397829164966986	0.027029767207738802	0.15741703260844039
DCUN1D1	-0.34963743598751601	0.027146834196249199	0.15741703260844039
MT-ND1	0.41377369182019902	0.027178448354956499	0.15741703260844039
CYBA	-0.39132381333164301	0.027250989039205399	0.15741703260844039
RPS19	-0.41468261182579103	0.0273194010405131	0.15741703260844039
SAMD9	-0.43888889791959501	0.027500957964996599	0.15782678285935797
RAB5IF	-0.34418357622527801	0.0277406305392436	0.15856544416231644
CDV3	-0.34545460003015599	0.027894578094418199	0.1588101677168271
HNRNPF	-0.31267213240075498	0.028393374725181501	0.15997642120801739
C19orf53	-0.331983325470045	0.028495462811404401	0.15997642120801739
CNBP	-0.34659248823232902	0.028639107297317199	0.15997642120801739
PLA2G10CP	0.33257318643794398	0.028703646523977701	0.15997642120801739
CKLF	-0.36664033137066698	0.028770224055702599	0.15997642120801739
UQCR11	-0.35894286958079002	0.028805475169214501	0.15997642120801739
DUSP1	0.48499500418692199	0.028883076747143799	0.15997642120801739
NDUFB4	-0.35113367083348301	0.029545604143739801	0.16277784162705067
MFN1	0.33505394011619299	0.029652569340384401	0.16277784162705067
USP8	0.31045203909633101	0.029730592487515899	0.16277784162705067
RSRP1	0.37380641067878401	0.029881096719865999	0.16297743210949814
PRPSAP1	0.33200121836730601	0.030047947479301299	0.16326432299589946
GYPC	-0.47935803091965101	0.030690496741431799	0.16601923077252015
RALBP1	-0.38590530362404601	0.0307873311089698	0.16601923077252015
CTSC	-0.404367041609559	0.031015736749928	0.16648802725799278
SAP18	-0.36206686704073199	0.031107280110485701	0.16648802725799278
C15orf40	0.33370712492313298	0.031233608030043401	0.16654039505571649
SPCS3	-0.35771921973118498	0.032056719068252401	0.16898581255766792
PRKX	0.31481975923411598	0.0321108079960205	0.16898581255766792
COPE	-0.37247944546556	0.032112073997361198	0.16898581255766792
TBCD	0.34138860222101097	0.032165249136239103	0.16898581255766792
NDUFA2	-0.40169971177609698	0.032470229364828601	0.16996321524666694
ARL6IP5	-0.36314430379305401	0.032602989156548801	0.17003529746243881
GNAS	-0.35723057470795999	0.032842638204968903	0.17066229089054749
SHISA5	-0.36001996504633199	0.033278560680236699	0.17115103126098374
ISCU	-0.349936280237296	0.0332948123116312	0.17115103126098374
SLC6A4	0.32160467739750298	0.033393428346540702	0.17115103126098374
BAG1	-0.31659108004243602	0.033415771673767997	0.17115103126098374
SPAG9	0.30394350935033299	0.033746884252669702	0.17116192264660116
CARD16	-0.42257649328081698	0.033824858028793398	0.17116192264660116
FBXL20	0.35808887617011598	0.033845616864390402	0.17116192264660116
MINDY2	0.33172211108557897	0.0338970077739595	0.17116192264660116
GOLGA2	-0.33741242353732398	0.034102700441243902	0.17159422158639978
SLC25A39	-0.45001970922213003	0.034346224927554299	0.17221317691745647
CCND3	-0.32992443467568799	0.034607819605078798	0.17238777472867492
FAU	-0.33181380944523597	0.034678068606973103	0.17238777472867492
STK17A	-0.42370730962935699	0.034742952499550998	0.17238777472867492
ACP1	-0.35983925846421999	0.034915543690661799	0.17243880167935463
TRAPPC1	-0.34238063005809299	0.035075940802493398	0.17243880167935463
FKBP1A	-0.33650265989955802	0.035158478450274297	0.17243880167935463
PRDX5	-0.36163886449189803	0.035372750426309801	0.17243880167935463
SUB1	-0.33372354825916301	0.035426660679689803	0.17243880167935463
RHOG	-0.320696863560061	0.035477262206949099	0.17243880167935463
GRK3	-0.36613959132076701	0.035659526673160601	0.17273716479981865
COX17	-0.32771606534966602	0.036238956733700603	0.17495090936641272
SORL1	0.34745720421660098	0.0364925020811303	0.17521076058345217
PTEN	-0.33142659888998499	0.036538003256731101	0.17521076058345217
RAD23B	-0.33259236208566201	0.036676395514958	0.17528618458486617
ATP11B	0.29798352072964202	0.037287252833913598	0.1769455985453153
RPL28	-0.37927292578070598	0.037341826218102697	0.1769455985453153
CCDC186	-0.33609582257731702	0.037395081008177199	0.1769455985453153
NFKBIZ	0.41413063144478901	0.037609861661698003	0.17737456209427868
PAFAH1B2	-0.30618130144104899	0.038234434193566598	0.1797269949427851
CNN2	-0.34503705792172301	0.038648486929452802	0.18064568196064038
MGAT4A	0.29937845543777902	0.038682700265889401	0.18064568196064038
NDUFB9	-0.32885932206270302	0.038979243894934602	0.18115991326764819
CTSZ	-0.37169472263054198	0.039046363391487503	0.18115991326764819
SNRPB	-0.31411526710478299	0.0395493812260913	0.18289988923004682
MYADM	0.63750583889578605	0.0401165318337625	0.18420711354719868
SH3BGRL3	-0.30733117728045001	0.040135726222946901	0.18420711354719868
CSK	-0.32297300985646998	0.040218767968317699	0.18420711354719868
TMBIM6	-0.31946833920248102	0.040483957956053897	0.18482931603578601
RNF7	-0.30753343631478097	0.040735285781229501	0.18503301965273794
TPM3	-0.31244232423874502	0.040787544570057697	0.18503301965273794
CLK1	0.32111237592209602	0.041255705349916502	0.1855577929593927
FAM241A	0.28988435760258402	0.041281081487325601	0.1855577929593927
JUND	0.38436499087665099	0.041292776879696902	0.1855577929593927
BRWD1	0.31539808305933198	0.041941232352040399	0.18788094367105246
ATP6V0C	-0.41401375880317398	0.042382344646769897	0.18926365781323182
FAAP20	-0.279985431029732	0.042596907831817202	0.18962922520768466
DYNLL1	-0.38464985449191802	0.042978270100901599	0.19073275768381487
MT-CYB	0.40649933152383499	0.043146650352502397	0.1908871930455911
PGLS	-0.29531138725612299	0.043518060198757501	0.19165723741412077
BAX	-0.29778740943965598	0.043588944828263997	0.19165723741412077
ATP5MK	-0.30988692001635199	0.043839874600416898	0.19165918645122831
BTK	0.26995130376920201	0.0438576304895393	0.19165918645122831
PIK3C3	0.28235468275862402	0.044787899723643103	0.19512777044233534
IDS	0.33550173557670199	0.045407481590285299	0.19722580909579845
HMGB2	-0.53388545938596199	0.045623821684171097	0.19743493934555451
SLC35E3	0.32497860067915302	0.045731955859607099	0.19743493934555451
RAB27A	-0.35475130801407201	0.046070026447447697	0.1982953849198878
FNIP1	-0.30987442521938502	0.046503746355121799	0.19859421181546374
IRF1	0.35527812614718701	0.046626138034769601	0.19859421181546374
SIAH2	-0.34572818615246598	0.0468054886749339	0.19859421181546374
SET	-0.29782777567563601	0.047093816789841203	0.19859421181546374
GMFG	-0.32142160050581098	0.047113362911998802	0.19859421181546374
NDUFA1	-0.30883661462858802	0.047311739229484902	0.19859421181546374
BRK1	-0.31904999235602999	0.047322406354828303	0.19859421181546374
TSC2	0.29775263696731502	0.047361432749362199	0.19859421181546374
NSD1	-0.27545924472973399	0.047390221293963003	0.19859421181546374
PPP4C	-0.30443010904996798	0.047636611543246402	0.19904303478157634
SOD1	-0.48856633862849402	0.047934356739290897	0.19913100512173715
DRAP1	-0.29968293422359399	0.048048116740440197	0.19913100512173715
MAP4K2	0.30481718862283302	0.048075715022392801	0.19913100512173715
SMAP2	-0.34623719763607202	0.0486920605305248	0.20110102456104029
TMSB4X	-0.38641469973125703	0.049083333867346	0.20206965719089698
POC1B	0.33452739731074999	0.049209405670001503	0.20206965719089698
RBM3	0.29171646379330202	0.049361790943288797	0.20211461105432579
APOL1	0.28235520242402101	0.049763488754600203	0.20317721551521056
REEP5	-0.31084054889768498	0.050751196628247799	0.2062645287910137
VASP	-0.307617104366119	0.050982893139233799	0.2062645287910137
COX7B	-0.38440935165032603	0.051022485420165797	0.2062645287910137
OTUD5	0.31395839433119299	0.051125395674433603	0.2062645287910137
KLF3	-0.33498402028226698	0.051241362995668199	0.2062645287910137
HIPK1	0.28884667697393901	0.052135560588425098	0.20920339259322068
CCNY	0.28303692130984498	0.052264248534485497	0.20920339259322068
RPS19BP1	-0.30549539571877199	0.052422083041541903	0.20924904096749547
CDC42SE1	-0.29195146114871401	0.053368131179128801	0.21243192048739573
RTN4	-0.272722641524903	0.054354082135135803	0.21559963311686961
RPS24	-0.36117201932106502	0.054550796830211599	0.21559963311686961
TLN1	-0.29752370389840399	0.054616562063195803	0.21559963311686961
TARBP1	0.27305292239787299	0.054826849096359299	0.21583351889448329
PTGES3	-0.315922482485061	0.0555105981268754	0.21792484814094765
RAB5C	-0.26578320943696099	0.055952728749095099	0.21905876543138875
ATP6V1D	0.29490031654528998	0.056399811028486402	0.22020581956204119
HAPSTR1	0.27867044976062499	0.057626417664622398	0.22438188240530085
AGFG1	-0.33220180936923699	0.058938923247031802	0.22886880793480557
SEC14L1	-0.35151517892203199	0.059293950634843801	0.22962345652355498
WAS	-0.26461985598253901	0.059591568038456201	0.23011871106209358
FAM204A	-0.27065075233514901	0.059743906090998403	0.23011871106209358
SMS	-0.29666351938607799	0.0603800208265272	0.23156862007086612
SAMD4B	0.278484087090421	0.060444433370491997	0.23156862007086612
DNAJA1	0.52616638027460305	0.060664302354487602	0.23178954027957965
CALM3	-0.29754075010931202	0.061226270648684702	0.23331290868525451
ZFAND6	-0.28645285290984901	0.0615686548161802	0.23377479141972957
OSER1	0.326568188245974	0.061678360943343002	0.23377479141972957
ATP5ME	-0.28241917609547301	0.061838258332160799	0.23377479141972957
CCDC30	0.291446249133054	0.062472409143575103	0.23554900439622378
H3-3B	-0.32930014738810998	0.062986377813027697	0.23686193130214889
MAF1	-0.27960184874423599	0.063211056022231801	0.23708293715425
TYMP	-0.31113401278845199	0.063381032439579599	0.23709815538261583
DBI	-0.29953021256291501	0.063965831556739697	0.23784576042949046
DAD1	-0.31425642412072302	0.063973800592794394	0.23784576042949046
BCAP31	-0.268693238323928	0.064080208373235706	0.23784576042949046
TAX1BP1	-0.27618420187452702	0.065160685870958496	0.24122958577616499
HLA-E-1	-0.29257062870061001	0.065379562726488302	0.2414144577161545
DHRS7	-0.27584814955338999	0.065611894237842999	0.24164793006669497
SEPTIN7	-0.260753391275096	0.066886152514469499	0.24570774278451649
H2AZ1	-0.28402359246363701	0.067691603687534796	0.24738083703952182
MYL6	-0.28990286965915302	0.067751620569673293	0.24738083703952182
ZNF526	0.30662456010768402	0.067860943400624596	0.24738083703952182
RAB14	-0.26534285299841198	0.068110619530043201	0.24765922470338864
OST4	-0.27970711940654402	0.068639937184181293	0.24806334972205227
PKN2	0.28515843721383599	0.068825879712520494	0.24806334972205227
LPP	0.25828811156231402	0.068849797933202006	0.24806334972205227
MAPRE1	-0.26454875570717001	0.068916130048743696	0.24806334972205227
H2AC18	-0.70482892914497397	0.069208800998414699	0.24849089604707189
ZNF106	-0.280597438086305	0.070769485570895393	0.25345763128022436
HMGB1	-0.28142798563785099	0.071575646051258504	0.25492429275385736
CALM1	-0.39880411709249503	0.071703395098778502	0.25492429275385736
ADSL	-0.30912565380510598	0.071782410537477803	0.25492429275385736
OTUB1	-0.24166471940038101	0.071959654790350297	0.25492429275385736
UBA52	-0.28942972027994901	0.072070968700180801	0.25492429275385736
ATP6V1F	-0.29847529927317201	0.072639233492190994	0.25573769394308843
C2orf68	-0.36568365307159401	0.072658854962137101	0.25573769394308843
LSM3	-0.25759132775570198	0.072952928357175595	0.25614185410910056
SLTM	-0.27016346419364501	0.074013073792329007	0.25922716286577979
RACK1	-0.31350806077879201	0.074445119070569901	0.26010287323189335
CBL	-0.31318554608909099	0.075084012750023701	0.26169525419459477
MT-ATP6	0.35589264344140098	0.075443276894890901	0.26212714363032863
PDAP1	-0.26119746195455001	0.075574795784251497	0.26212714363032863
YIPF6	0.29758564429057999	0.075847760380594306	0.26243692393188683
