barcode	B_Cell	Endothelial	Fibroblast_Stroma	Macrophage	T_Cell	Tumor_Core
Spot_27-1	0.0073641291616244504	0.0	0.0	1.0082484769694946	0.0007102931779528546	0.028041647108259342
Spot_28-1	1.0450411584951973	0.0	0.0	0.031893646883612736	1.0119610418893255	0.0
Spot_29-1	0.0042628636245228045	0.0	0.0	0.0	1.0511778399939276	0.0031729275056229713
Spot_30-1	1.0208936723305475	1.040883020517499	0.0483021647875832	0.0	0.9276742636234232	0.02736081599930762
Spot_31-1	0.966094138182354	0.003630925837740273	0.028164189422554275	0.9915745381967558	0.009890958543804396	0.0026146756948225436
Spot_32-1	0.0	0.0	0.0	1.0051615643980445	0.0	0.0
Spot_33-1	2.032495181747004	0.0	0.0009718576384693152	0.0	0.01907849758604949	0.0
Spot_34-1	1.0313847367991626	1.9891371887282085	0.010141848761435757	0.0	0.019467643661641443	0.0
Spot_35-1	0.0	1.073628580195697	0.00495955540616623	0.0	0.003142759252536466	0.0
Spot_36-1	0.0	2.1207630800374306	0.009340157535233568	0.0	0.011927777457158784	0.0
Spot_37-1	2.0287201114358995	0.0	0.0	1.0438742784964428	0.0	0.0
Spot_38-1	0.02370811634259439	1.9968464972328606	0.010645599670291349	0.0	0.0	0.0
Spot_39-1	1.944429478200893	1.0070711868858524	0.023266153471884543	0.007327097755038536	0.013608589272643412	0.0
Spot_40-1	0.0	0.0	0.017454522261713748	0.9318661925453463	0.036512325162341444	0.0
Spot_41-1	0.9103163641066052	0.021255069807871396	0.0	0.0	1.9847223523024504	0.0
Spot_42-1	0.006690438484081351	0.9566004836156039	1.0374949212968108	0.013819418960110297	0.9843144990549384	0.0
Spot_43-1	1.0191270230813634	1.0145372837780058	0.0	0.0	0.01532664014474927	0.0
Spot_44-1	0.04643045788655914	0.010975631042988765	0.026160853278155927	0.9622809794215694	1.9433002527437975	0.009386776293261623
Spot_45-1	0.030526238780588355	2.9564487864559252	0.015298492879350145	1.0578620358809177	0.0	0.0
Spot_46-1	0.0	0.9556337850146874	0.0	0.9499059401106367	0.04312333314625316	0.03091201807097632
Spot_47-1	0.9137643172475038	0.027396263230018196	0.0	0.0	0.0	0.014687854037343328
Spot_48-1	0.97556764359975	0.0	0.002780264426095749	0.009107589274236452	0.0	0.0
Spot_49-1	2.0370333853351394	0.9854274343002851	0.0012256595201397547	0.0385382668885883	0.0	0.0
Spot_50-1	0.0	0.9928334635244251	0.0	1.0145155483779253	0.0	0.0
Spot_51-1	0.0	0.9699855267985601	0.0	0.002920128314449459	0.024194395610674928	0.0
Spot_52-1	1.0016608993833258	0.0	1.0216022684883588	0.0	0.0036003103649823176	0.0
Spot_53-1	2.0356123479393324	0.0	0.0	0.0	0.008184209222813288	0.0
Spot_54-1	0.9721118717443179	1.021213869693985	0.0	0.0	0.0	0.031285476731911954
Spot_55-1	0.9023835762919498	0.0	0.00724943179393794	0.026956574643772924	0.0	0.02029239306899018
Spot_56-1	0.955361538405718	0.9740770013918614	0.0	0.021626083415657693	0.030257910475191885	0.016894775523295602
Spot_57-1	0.006515873470162864	0.0	0.0	0.0	2.0489205215182733	0.004347476385433698
Spot_58-1	0.9606542589839886	0.0	0.017343147817656328	0.0	0.004270474861627266	0.0
Spot_59-1	1.047005135613417	1.967712529830853	0.0	1.0776783875989464	0.04045009699773883	0.0026503904667656286
Spot_60-1	1.9415751476519956	0.007566136645830382	0.0	0.021352682457044806	0.0038650328110958303	0.008322898100798365
Spot_61-1	0.007458272213444889	0.9327280487206788	0.016527013088962064	0.008530219446832472	0.01944919918484331	0.0
Spot_62-1	1.908561084353234	0.006307903850291008	0.0	0.0	1.0480529882948137	0.014953894606099527
Spot_63-1	0.0	0.0	0.015472582878935475	0.0	0.9917025554244131	0.004525772394670566
Spot_64-1	0.9464542204781994	1.074422505052864	0.0	0.9960890705250558	0.0	0.0
Spot_65-1	0.9713735927849935	0.902529181681538	0.0	1.0953192634529818	0.047142207857925444	0.021187877707145808
Spot_66-1	0.9501585347599771	1.0144613063709724	0.0	0.0	0.02601130503825344	0.0
Spot_67-1	0.0	1.031392603812664	0.015777661556492663	0.0	0.008444150267066004	0.0022110377546194094
Spot_68-1	0.030229588058656387	0.0	0.0	0.9239250993266287	0.9959912249148781	0.03966580833354694
Spot_69-1	0.034840901582362194	1.9382143731977626	1.0182423565381584	0.0	0.0	0.00758567271326438
Spot_70-1	1.0002428535317542	0.03452873620988317	0.9566414191250884	0.0	1.036116558453408	0.0
Spot_71-1	0.0	0.016764243339023155	0.0	0.027064607667189197	0.9526421517889831	0.0
Spot_72-1	0.0	0.0	0.0	0.0	1.0136497284078174	0.02738081184863431
Spot_73-1	0.015476540128864569	1.0661515157705925	0.020743583409914	0.010215643946885788	0.8962873314313922	0.002819425550017851
Spot_74-1	1.002991602612108	0.0	0.9326714330775093	0.0	0.022428396980036513	0.0
Spot_75-1	0.9957746800424729	0.9852794576685147	1.0647337734947078	0.0	0.0	0.0029709202852772343
Spot_76-1	0.9745898306377904	0.028693448029973423	0.9839015982994054	0.0	0.027681414026295537	0.0
Spot_77-1	0.8655495340832603	0.0041091690947913095	1.0361438602578528	0.009562086318406604	0.0	0.03468547193382182
Spot_78-1	1.0119413790993128	0.0	0.0	0.000980491615917992	0.0	0.012515755088679676
Spot_79-1	0.9414772249425123	0.0	0.0	0.963749637439516	0.0	0.04398577587369257
Spot_80-1	0.0	0.0	0.9235930231688133	0.0021418776207821066	2.0870908641065964	0.0
Spot_81-1	1.9584529749387387	0.9940372110549227	0.0	0.9545914786943525	0.0	0.034301112755507845
Spot_82-1	0.0	1.0164118758874325	0.0	0.007975354649012556	2.0077327180954634	0.0
Spot_83-1	1.0178543742702	0.0	0.006768423124041245	0.0	0.9958340992520425	0.0
Spot_84-1	0.0	0.0	0.0	0.0	0.9740710230169487	0.03549711510981477
Spot_85-1	1.0664145951585475	1.9287183915343598	0.0	1.0340941375501989	0.02798073929324807	0.008395989641733048
Spot_86-1	0.9802581456083396	0.9669325421177908	0.0	0.0	2.0445978419058104	0.0232488468283486
Spot_87-1	0.962523903717711	1.0477203486014801	0.03851871221157166	1.0616704495321396	0.0	0.0
Spot_88-1	0.004093431874858418	2.00581973433937	0.0	0.012820366471130957	0.007914268850653682	0.0
Spot_89-1	1.0203988812796951	0.9573914060134917	0.03834818656722572	0.0	0.9784471130074635	0.009560899193328809
Spot_90-1	0.930927719081114	1.9381543818373375	0.007473772092623454	0.013942039976785114	0.0	0.07957617920166099
Spot_91-1	1.0221641313321879	0.007102107382147671	0.00803554709159815	0.0	0.9822168394171723	0.0
Spot_92-1	1.9147361621526944	0.006338676434084927	0.0	0.0027411078704370345	0.0	0.03275149195854394
Spot_93-1	0.0	1.0216146030495656	0.0	0.0	0.0	0.0
Spot_94-1	0.0013437503236897186	1.0750424384660358	0.004763611436686466	0.0	1.9871384903295102	0.05910673841805525
Spot_95-1	0.0031374282837174916	2.062425538894076	0.017430913278935645	0.0	0.9913470874061794	0.017023983115587615
Spot_96-1	0.9783717960945486	0.0	0.0	0.006597668229173324	0.0009002637536307603	0.011647623813982436
Spot_97-1	0.009106243479247933	0.9264497822053582	0.022328667297470295	1.0459320736688196	0.9644834306242897	0.030351095125985772
Spot_98-1	1.0100144273617204	0.0	0.0	0.0	0.0	0.0
Spot_99-1	0.9927452270121855	0.0	1.0559766374583428	0.0	0.0	0.0
Spot_100-1	0.04024784854682368	0.0	0.0	0.0	0.9658404595776858	0.0
Spot_101-1	0.03276780056012685	1.0304101137236976	0.978847792550397	0.0	0.9570202389991975	0.03892882358591243
Spot_102-1	0.9940103113309542	1.9787172888288163	0.9400756778604482	0.05152913759107591	0.07203242257180631	0.0
Spot_103-1	1.0444250738942715	0.0	0.0	0.0	1.0214571191513149	0.0
Spot_104-1	0.03639411491299131	0.0	0.0	0.990750681419689	0.0	0.0
Spot_105-1	0.013783535104009242	0.0	0.9686114004417922	0.0	0.0	0.0
Spot_106-1	0.012710115766147327	1.0326853508804745	0.0	0.0	0.0030182927918701724	0.0
Spot_107-1	0.011707029754775666	1.0365843081615305	0.0	0.9750930005215039	0.0	0.0
Spot_108-1	0.0	0.0	1.9539770867808137	0.0	0.0	0.0
Spot_109-1	0.9980389264036761	0.013849987239511252	0.9189614856515501	0.0	0.023842985588909293	0.0
Spot_110-1	0.049357638041356774	0.0	0.0	0.0381730376297076	1.9555845423550189	0.0
Spot_111-1	1.0177190872851507	0.0	1.018440063451139	0.006484327397551226	0.012403377108823443	0.0
Spot_112-1	0.9710144136895316	0.0	0.0	0.0	1.0095325246254119	0.02642876247952075
Spot_113-1	0.0	1.9788788728206002	0.059183139300579835	0.0	0.9879489246523089	0.017990378032737175
Spot_114-1	0.0	2.05408284537659	1.0123903280175002	0.0	0.9644034062497624	0.0
Spot_115-1	0.0	0.0	0.0	0.0	0.9452441461502887	0.04371330139439576
Spot_116-1	0.0	0.004897337772003718	0.0	0.0	1.0319522385688402	0.007615478467215759
Spot_117-1	0.0	1.0461920596235488	0.0015667865184144647	0.0	2.0170491788747	0.0
Spot_118-1	0.0	0.0	0.0	0.00797919964583892	0.9985243937943432	0.014972821132499495
Spot_119-1	0.008913059142423272	0.036452551948762055	0.0106582902710858	0.0	0.9153618973047453	0.006064630253087337
Spot_120-1	1.0059455908812631	0.0	0.0	1.0413538337853874	0.010418150766009826	0.0
Spot_121-1	0.05924085503453158	0.0	0.0	0.02417584304676599	1.9575295338968335	0.003078067083516378
Spot_122-1	0.0	0.9942215413519839	0.0	0.01201655124195733	0.9550592092838306	0.014799793302487041
Spot_123-1	1.0042280453249959	0.9424184668057786	0.009908168228422887	0.0	1.0364001034076353	0.0028321576544135807
Spot_124-1	0.009474686415653633	0.011912590077589047	0.0	0.9450554476302003	1.0135984397913138	0.0
Spot_125-1	1.9424816271918224	0.009441842240727569	0.0033446212849703727	0.018631059117600178	0.00440016178519816	0.011515978981883989
Spot_126-1	0.0	0.0032692766159806005	0.0	0.011156520805053133	1.0103690654562858	0.0
Spot_127-1	2.0077394992502224	0.0	0.008389678813917167	0.0	0.9893398604497919	0.0
Spot_128-1	0.0	0.0	0.9917884326607804	0.0	0.02555198402015518	0.0
Spot_129-1	0.9784297545422037	0.0	0.0	0.00583363086026956	0.0	0.0
Spot_130-1	0.9788017885381587	0.0	0.0	0.007660923929998051	0.023092927638897618	0.0
Spot_131-1	1.0324821451169302	0.0	0.9617083068079381	0.01901988752784123	0.004317789732456112	0.015973090906279297
Spot_132-1	0.0	0.0	1.00377298873857	0.0691579189078037	0.9232165694269832	0.01989329192254874
Spot_133-1	0.0	0.0	0.9745645999679151	0.0027034258934619717	0.007419166869611507	0.015385494088450928
Spot_134-1	0.0	0.0	1.9398592783661193	1.0623217170014831	0.0	0.02768498507641204
Spot_135-1	0.0	0.021680770395192013	3.0291047682071914	0.007973412355981847	0.0	0.0
Spot_136-1	2.0270064753619277	0.008057455366976995	0.0	0.0	0.888102674142413	0.0
Spot_137-1	0.0	0.07103147713074143	0.0	0.8888876014652592	2.0052268573372887	0.0
Spot_138-1	0.005609875329871561	0.9974411290598704	0.9284534578223723	0.0	0.006176079420010194	0.0
Spot_139-1	0.021008133374391655	0.0	0.9960132476146418	0.0	0.010521763532963985	0.0
Spot_140-1	0.0	0.0	1.9785036285998583	0.0	0.0	0.002689960996110862
Spot_141-1	0.0	0.0	1.0093112914598048	0.0	1.0281370800814278	0.01885430198935356
Spot_142-1	0.99280045522286	0.05986764297588276	1.0037167117652923	1.005068280147525	0.0	0.0
Spot_143-1	0.00014667480393348864	1.990648411150121	1.0139992666685154	0.0	0.0	0.03911776493439767
Spot_144-1	0.0	1.0140032771553633	0.0	0.0	0.04721684045089469	0.001131677681302276
Spot_145-1	0.9938158039152813	1.0735252494491156	0.0	0.00045957745641489467	0.0031258805136429313	0.0
Spot_146-1	2.8915357655168457	0.015352263289758993	0.011985593656341526	0.08649445442997009	0.0	0.015270073778899627
Spot_147-1	1.0475500164764304	0.0	0.0	0.0	0.0	0.007368371227234038
Spot_148-1	0.0	0.018071861928492847	0.0	0.0	0.997558339889813	0.0
Spot_149-1	0.0	1.0708178733823555	0.0	0.0	0.9918694683907155	0.0407253039426001
Spot_150-1	0.05277591118565748	0.9534509596959672	0.0006693618838184354	0.0	0.0	0.0
Spot_151-1	0.0	0.022674632769740355	0.015729112290533642	0.9779036346029935	0.985349332181152	0.02487375634096156
Spot_152-1	0.0065905319990185035	0.0	0.0051235705847529935	0.010091591515372287	0.9573251157837349	0.0
Spot_153-1	1.0216061869016182	0.0	0.0	0.0	0.9726603129326922	0.0
Spot_154-1	0.9609669330928804	1.9680448158858068	0.0	0.0	0.029716984464293605	0.0
Spot_155-1	0.00328164795243735	0.9914604634237041	1.0838040779806264	0.059799852218251126	0.9504968579970331	0.0
Spot_156-1	1.0509462735885182	0.0	0.0	0.0	0.0	0.0
Spot_157-1	0.07070938486104084	0.0	0.0	0.9547764551984027	2.9633677763469937	0.0
Spot_158-1	0.0	0.9535563083975415	0.9228944385390692	0.0038852897143860643	1.0533596421526672	0.07017975122308195
Spot_159-1	1.0629916332947316	0.0	0.9779940370101301	0.0	0.0	0.004727786216413343
Spot_160-1	0.0	0.0	0.00976841371574888	0.9610495513491372	1.0074885159069276	0.0
Spot_161-1	0.009209332122416924	1.0308804303891188	0.939789574683574	0.0	0.0	0.0
Spot_162-1	0.052129317670316005	0.0	1.9452692119632282	0.010486423194917383	0.0	0.010356844121213557
Spot_163-1	0.0	0.0	1.9822906390083144	0.0	1.0570342224041989	0.02699638458067566
Spot_164-1	0.015967804177256073	2.005238726542224	0.9972843263082584	0.013832300204097425	0.0	0.0
Spot_165-1	0.03267338006830334	0.9819674389586672	2.964832188527184	0.08195149686264336	0.0	0.0
Spot_166-1	0.0	0.0011347175823564065	1.975921229266715	0.0	0.014632581431360665	0.06796317523443168
Spot_167-1	1.0432072528676624	0.0	0.9161166431307067	0.0	0.0	0.046037363831715306
Spot_168-1	0.003393532726696003	0.0029338714426649687	0.0	0.0	1.0314279013970846	0.0
Spot_169-1	0.0	0.0	0.953137987632654	1.0278830672776826	0.0	0.018538778648156895
Spot_170-1	0.0	0.0	2.006624882394043	0.0	0.0	0.0
Spot_171-1	0.03624057428968435	0.9600190941117537	0.0	0.024156111589755856	0.0	0.0021171401552798827
Spot_172-1	0.0	0.021651314528576097	1.8889326639070814	0.0069349165141558075	0.0001445551818363231	0.0
Spot_173-1	1.0051283980812151	0.0	1.0107868669992623	0.0	0.0	0.0
Spot_174-1	0.0	0.0	1.021662188934245	0.018348622499387304	0.0	0.013259500846762494
Spot_175-1	0.9195488164969331	0.0024478328780571657	0.02798645959168844	0.9379160246256627	0.03535579556554791	0.010895162654165513
Spot_176-1	1.0131268794389214	0.0	0.0	0.014420084705083876	0.0010770673871478894	0.0
Spot_177-1	0.02259500803085517	0.0	0.008199863722329235	0.9805512618879721	0.0	0.011674949168591485
Spot_178-1	0.013359941176293244	1.045395047367435	0.0	0.0	1.0011413027343035	0.0
Spot_179-1	0.04614566930531604	2.9134174624408384	0.0	0.009209712636839402	0.0	0.0009290905700950584
Spot_180-1	0.9114942651575886	0.9597688445229778	0.026723122056015347	1.0003992731482447	0.0	0.013020056397952118
Spot_181-1	0.9238773938472753	0.0	0.0	0.0	1.0602735447978147	0.018892527531474745
Spot_182-1	0.0	1.0185494092430647	0.0	0.0	2.9039543345749763	0.0
Spot_183-1	0.0	1.0113054528251686	0.0	0.0	1.979747914062606	0.04957969095888448
Spot_184-1	0.0	0.009057897304027208	1.9622040481604501	0.009146893126352796	0.026362514923751915	0.0
Spot_185-1	0.0	0.0	0.0	0.030199274890751363	0.9414342855299228	0.0
Spot_186-1	0.0	0.010476331743856723	0.953019114652106	0.0	0.0	0.02103096015527125
Spot_187-1	0.9845147046932866	0.0	0.0	0.0	0.0018974670697620884	0.008576032491225447
Spot_188-1	0.0	0.0	0.9908904113534412	0.0	0.01770312159645204	0.0
Spot_189-1	2.003722786003221	0.0	0.9199221062235243	0.028509177451866763	0.0	0.02020067289130778
Spot_190-1	0.0	0.014838938394958867	2.036939673272194	0.0	1.0362551359284538	0.0
Spot_191-1	0.0	0.9134775281570651	0.9768651662031947	0.035387234998874195	0.05691285071921537	0.0
Spot_192-1	0.0016141449671025487	0.0	1.008634344589592	0.9646813045217218	0.011545492916785527	0.0
Spot_193-1	0.0	0.0	2.097090955812076	0.0	0.0	0.0
Spot_194-1	0.030023008427813372	0.031099494199686877	1.9092726986629964	0.0	0.013310193809276949	0.0
Spot_195-1	0.012577917845797211	0.007977567764198267	0.9560137008685673	0.0	0.006450282717488593	0.0
Spot_196-1	0.020533533876454388	0.023079444268160946	1.8611777268587655	0.035292547548420976	0.0	0.025843222243787923
Spot_197-1	0.0	0.0	1.0131186901400353	0.0	1.024089044302876	0.00947575758977326
Spot_198-1	0.0	0.0	2.0089436440147805	0.0	0.0	0.0
Spot_199-1	0.9474124395783619	0.0	0.9814512454551513	0.0	0.021194798179479668	0.0463026035028673
Spot_200-1	0.0	0.030793768157540646	1.0233288665875322	0.0	2.0342043502908154	0.024144350033927453
Spot_201-1	0.06712583087536206	0.03557298739215331	1.9173148960478488	0.987633068355912	0.0	0.0
Spot_202-1	0.0	0.0	0.9768222039549163	0.039546898018235015	0.0	0.0
Spot_203-1	0.0	0.0	1.0236074360389738	0.0	0.0	0.0
Spot_204-1	0.031794918337345046	0.9695333508334054	0.0	0.0	1.011371330268255	0.0
Spot_205-1	1.0611897302258164	1.0496774149727046	1.8164879001677587	0.0	0.014345609638070855	0.0
Spot_206-1	0.0	2.993730055336467	0.0	1.0528002197216633	0.0	0.0
Spot_207-1	0.9638839804891144	0.0	0.01760919890574064	0.0	1.0093327745783283	0.0038697138492181926
Spot_208-1	1.0566363971285422	0.0	0.005364120262550176	0.986657113225527	0.0	0.0
Spot_209-1	0.0	0.008717333946725825	0.013194910095048255	0.01964874925871951	1.9419802989965667	0.0
Spot_210-1	1.0082561524415918	0.9882098668308469	0.021701812794712838	0.0	0.04347838978635021	0.0
Spot_211-1	1.9758816976476608	1.04668778861847	0.014305297246976267	0.0	0.0023378041030858165	0.0019661849236433104
Spot_212-1	0.0	0.9312017303105965	0.037699916028576363	0.03736290179640778	1.978393831573524	0.0
Spot_213-1	1.0016904127621173	0.9921008097628004	0.0	0.0	0.0	0.03169106336125427
Spot_214-1	0.0	0.0	0.046120059270304915	1.8832842727118615	0.05554635345258413	0.0
Spot_215-1	0.030077451724142442	0.9223979886849855	0.036518579221074036	0.0	0.0	0.0027499468004550352
Spot_216-1	1.0559068422437012	0.0	1.0155993450018101	0.0	0.007975285916791197	0.0
Spot_217-1	0.0	0.9109470973154777	0.9997088964056451	0.031064788151002665	0.03388872914825414	0.0
Spot_218-1	0.062260580761097896	0.0	0.9258885357148747	0.0	0.0	0.0
Spot_219-1	0.0	1.1144312569737633	2.0020974222718415	0.0	0.0	0.0
Spot_220-1	0.009860999770293533	0.9696607075214656	0.9703304943587201	0.0	0.0	0.0
Spot_221-1	0.009849592517135823	0.0018467423245567029	0.9402468459963371	0.03402021405979614	0.0	0.009673016457255153
Spot_222-1	0.0	0.06548407632124886	2.0251108501130632	0.8818911402036345	0.0	0.0
Spot_223-1	1.006945727692449	0.0	1.017605667039126	0.011671076491249877	0.0	0.0041533266543033465
Spot_224-1	0.022062312485904734	0.005022972166998469	1.94895868049346	0.0	0.0	0.0
Spot_225-1	0.987289605326819	0.0	1.962113244803355	0.05907801967279369	0.0	0.0
Spot_226-1	0.0	0.018257273047649687	1.9442822325147702	0.0	0.0	0.0
Spot_227-1	0.010910310153522909	0.0	1.0079192122638445	0.0	0.0	0.0
Spot_228-1	0.0	0.0042561581696507235	1.965553533917282	0.0	0.0	0.023188896858033898
Spot_229-1	0.0	0.0	1.9596179183452014	0.0	0.0	0.0032341990485150176
Spot_230-1	0.0	0.0	1.0150013248120036	0.0	0.0	0.01597991305454388
Spot_231-1	0.025476520604168884	0.0	0.9868387245727145	0.015347792062429366	0.0072787308413763685	0.9464382023896711
Spot_232-1	0.08212646842080984	1.0800769052497445	1.8316329372807867	0.0	0.0	0.0
Spot_233-1	0.0	0.9994444123402816	0.968686502249113	0.0	0.03509871833208689	0.00939972743559625
Spot_234-1	0.0	0.9593543660385032	0.9794428616429107	0.0	0.0	0.04484838709876093
Spot_235-1	0.0	1.9450970439953248	0.0	0.0	0.0	0.0
Spot_236-1	0.0	0.0	0.0	0.0	1.0175703424744433	0.0
Spot_237-1	0.9481849056389073	0.9123956167453513	1.0584784988217217	0.0	0.0007944581233599868	0.04725041832920718
Spot_238-1	0.0	0.0	0.0	0.0	1.0437811254296396	0.0
Spot_239-1	0.0	0.0	0.0	1.0103473049265286	0.01087529533828418	0.0
Spot_240-1	0.0	1.0215724226128047	0.003570322015963523	0.0	1.9192905596071363	0.017395365629713444
Spot_241-1	0.0024600388504534276	1.954726268120183	0.026802477258881963	0.0	0.9939834560295651	0.0
Spot_242-1	0.9770155071685135	0.014374638041054655	0.014051526607928966	0.0	1.0126294413978505	0.022176253140626323
Spot_243-1	1.9981836780299072	0.012885412156084769	0.04692308523494473	0.009791849904446263	0.0	0.0
Spot_244-1	0.9568476485253646	0.0	0.0	0.0	1.027722434671061	0.030444630385523808
Spot_245-1	0.013236183857263883	0.0	1.015503555416921	0.0	1.9651890027459027	0.0
Spot_246-1	0.0	0.0	0.9620245197271422	0.0	0.01852480607869531	0.04010964049093163
Spot_247-1	0.02923534788934239	0.00028314739519308754	2.0191932482202914	0.0	0.0	0.0
Spot_248-1	0.0	0.0	2.0368243334158502	0.00699939608954594	0.0	0.0
Spot_249-1	0.0	0.0011690847124485385	0.9649227264309166	0.0	0.0	0.032556450457977545
Spot_250-1	0.0	0.0	1.992973386224053	0.038047600072513545	0.0	0.0
Spot_251-1	0.006797183978728527	0.0	0.020829329329406336	0.006562491500267718	0.924220466183818	0.0
Spot_252-1	0.0	0.05384675182870604	0.9240728427612241	0.0	0.0	0.006783429810425838
Spot_253-1	0.0	1.0233825845650901	0.9614825137003248	0.982358300081526	0.0	0.0
Spot_254-1	0.8978490097057772	0.010878171913923818	0.9990378047695697	0.9916546595356118	0.010441002007392397	0.030703269439105507
Spot_255-1	0.04445472029846529	0.0	0.9933759203895062	0.0	0.0	0.0
Spot_256-1	0.007821954376757478	0.0	1.0521378809890571	0.9553553522556979	0.0	0.0
Spot_257-1	0.0007988869325315021	0.9806210640948696	0.0	0.0	0.0	0.03761733512249196
Spot_258-1	0.0	1.0263502139898415	0.0	0.0	0.0	0.0
Spot_259-1	0.0	0.9730415810819011	2.0672318522969335	0.0	0.01158743215720437	0.0
Spot_260-1	0.0	0.010367621301620134	1.0017057053005813	0.0	0.0	0.008106938859096604
Spot_261-1	0.0	0.0	2.0228856739186054	0.0	0.0	0.0
Spot_262-1	0.002309976069941194	0.0	1.0170758461991427	0.0	0.0	0.0
Spot_263-1	0.0	0.02314983301596818	1.004381619925402	1.9542092477181312	0.0	0.0
Spot_264-1	0.014589396090514017	0.9334017608118647	0.0	1.063562519377967	0.9813859805023225	0.0
Spot_265-1	0.010301091459913475	0.0	0.9634502260384142	0.0	0.0	0.007256186490052189
Spot_266-1	1.933356180679128	0.0	1.9672808077226784	0.0	0.0	0.0
Spot_267-1	2.023974114550985	0.0	0.0	0.005764138440980048	0.0	0.0
Spot_268-1	0.0	0.0	0.0	0.0	3.030682500665159	0.019997680596162633
Spot_269-1	1.0455784469742657	1.0263858425131225	1.0162818830338618	0.0	0.0	0.0
Spot_270-1	0.997987183984299	0.005086733869540385	0.0	0.00567441080975749	0.0	0.0
Spot_271-1	0.0	0.0	0.014504120926772113	1.0590351938287081	1.985711276768152	0.00018146258920970215
Spot_272-1	0.0	1.0234146687263064	0.010813389005558727	0.9924817010281515	0.0	0.0
Spot_273-1	0.0	0.0	0.0	0.01880661346414587	1.001630804153182	0.0
Spot_274-1	0.0	0.9629979756652324	0.0	0.0	1.1343805653664936	0.0
Spot_275-1	0.0	0.0	0.9727042434198145	0.0	0.0	0.0035964588571936107
Spot_276-1	0.9170209823896538	0.015915038487401112	2.094689352141448	0.0	0.038496910693907815	0.0
Spot_277-1	0.0037670605710429066	0.0	0.9280750302628095	0.0	0.0	0.012720277972079272
Spot_278-1	0.0	0.0	1.0159313884483006	0.9956357649245329	0.008671426031291007	0.0
Spot_279-1	0.0	0.0025524207965637036	0.9918923817827905	0.9697183819352022	0.9714017041058707	0.0
Spot_280-1	0.0	0.0	1.053310798886314	0.0	0.0	0.01968781136236176
Spot_281-1	0.0	0.024087525307750157	0.0	1.0443656775717376	0.0	0.932909086120689
Spot_282-1	0.0	1.0545706842008167	0.9885855574330653	0.0	0.0	0.0
Spot_283-1	0.0	0.0	1.9513926631145602	0.0	0.026973681040689233	0.0
Spot_284-1	0.0008106887517272954	1.10017304661547	1.9796510025893408	1.0905561459005146	0.0	0.0
Spot_285-1	0.007442673664079802	0.9634140879004969	0.9161074362952101	0.030872054633979573	0.0	0.9746410358207188
