gene	log2_fold_change	p_value	fdr
TPI1	-0.421350584419527	0.001693737894899	0.0247279037428217
GATD1	0.455915976474795	0.00169582544912284	0.0247279037428217
EIF5A	-0.54653497650334	0.00171391222589475	0.0247391976848848
PSMA7	-0.438314540856401	0.00181467673086153	0.0259317304840113
SF3B6	-0.456738034436616	0.00189749728306501	0.026846768490098
NDUFA4	-0.479386174144604	0.00197234547418109	0.027233961174272
ORC4	0.469666748111204	0.00197398998268045	0.027233961174272
CHCHD2	-0.477364673658632	0.00198203776215835	0.027233961174272
NFKB2	0.455736623216401	0.00202674561853918	0.0273970016013467
TNFAIP3	0.836336039061113	0.00203224784446658	0.0273970016013467
STK10	0.349452006195489	0.00208300254572814	0.0274142687678001
STAU1	-0.425238027267403	0.00208459810546797	0.0274142687678001
CAPZA2	-0.406879144416592	0.00209108138256838	0.0274142687678001
RPS6KA3	0.352710894341283	0.00221026787535593	0.0287133890353057
ACTR3	-0.468228254530869	0.00224752140721982	0.0287161088207476
TNFAIP8L1	0.406807121548869	0.00225066773122724	0.0287161088207476
ENO1	-0.441076279139562	0.00237221162827258	0.0297770985593183
MT-ND2	0.526213834968754	0.00239446978366943	0.0297770985593183
SNX3	-0.506349857370984	0.00239633753276529	0.0297770985593183
RABAC1	-0.419421873473231	0.0024955415645453	0.0304917267346781
CARHSP1	-0.430128668154131	0.00249652346253138	0.0304917267346781
GABARAP	-0.438470466061241	0.00269064616735856	0.0325841811284354
RPL8	-0.509938294248787	0.00274539661242128	0.0329678299088236
TRIM52	0.408263411767145	0.00278723457719969	0.0330848385767372
KCNMB1	0.379693805022584	0.00280144539383149	0.0330848385767372
RAB11A	-0.49538633736589	0.00282697313787639	0.0331126607706997
SCAND1	-0.409842427854112	0.00305764543868564	0.0355233766819657
SRSF9	-0.369006441648297	0.00311224588104358	0.0358661239033167
STK3	0.433324254372073	0.00313934347556323	0.0358889746126389
WDR45	0.430078574912879	0.0033807922420902	0.0383424770948166
KIF5B	-0.440228847128313	0.00345647721910511	0.0388921728039465
FERMT3	-0.443395511846786	0.00385925128086051	0.0430849225027317
SUMO1	-0.380493602877181	0.00399297166041139	0.0442322209513789
ATP5F1B	-0.44301765561348	0.0040710648523182	0.0447190977549544
GSTO1	-0.475297980263594	0.00416868338824695	0.0447190977549544
NRDC	-0.378624712661197	0.00417106331455335	0.0447190977549544
UBE2D2	-0.338115746050072	0.00417719185243452	0.0447190977549544
GNG5	-0.668762903960136	0.0041933933514093	0.0447190977549544
ANXA5	-0.460128377453788	0.00423482959071568	0.0448264554454274
S100A6	-0.662113613819929	0.00433372006087429	0.0451420063673466
MAP1LC3B	-0.489163176929125	0.00433461604511889	0.0451420063673466
USP8	0.33013061763878	0.00435940999208806	0.0451420063673466
NDUFB11	-0.367152432774334	0.0044247593769548	0.0451584219904735
PRDX6	-0.428192847302386	0.00444684131294439	0.0451584219904735
UBALD2	-0.458158364809859	0.00446224490131577	0.0451584219904735
IFITM2	-0.761909364307613	0.0044874009255754	0.0451584219904735
UQCRH	-0.411030231897213	0.00452749438587694	0.0452432830588682
CLTC	-0.367860472238203	0.00456020313885926	0.0452536825377075
TMSB4XP4	-0.937696455384535	0.00463945221118946	0.0457226014468258
MID1	0.386927000164146	0.00471786481212485	0.0461769097022357
TMEM167A	-0.379061467959884	0.00478149789142555	0.0463665632883873
ARPC3	-0.406626611982868	0.0048021353160821	0.0463665632883873
PGAM1	-0.373109209788563	0.004933228202182	0.0471763138179819
SNUPN	0.424114295158392	0.00495202734268529	0.0471763138179819
TMEM50A	-0.432992849439828	0.00506942029407654	0.0479748450346714
TSPO	-0.766118899095085	0.00512627214314878	0.0480712084785531
RPAP2	0.355418423783821	0.0051627080803703	0.0480712084785531
TMEM120B	0.343949111960352	0.00518052211735282	0.0480712084785531
HMGN2	-0.373217265862785	0.00521863504971899	0.0481124482970867
MYL12B	-0.410318800965313	0.00530369876239872	0.0485832405863319
HLA-A-6	-0.705533894078159	0.00534291527258885	0.0486307383727992
ATP5F1E	-0.40809857021488	0.00540500102884524	0.0488844713305054
C4orf3	-0.4092210764618	0.00571115886710719	0.0509340591866671
HLA-A-3	-0.695613289127725	0.00572044142826732	0.0509340591866671
JUNB	0.406785540073835	0.0057385469062655	0.0509340591866671
ATG2A	0.371533965169075	0.00587215938559997	0.0517982454445824
NMI	-0.469108910462955	0.00618360155924117	0.0542108382095438
COX6B1	-0.459154802537517	0.0064401228412381	0.0561154606105442
PSMB1	-0.371813558367361	0.00656207344251261	0.0567866666991886
ZNF639	-0.414318457723703	0.00662299182320626	0.0567866666991886
SERPINB1	-0.37831605120248	0.00663637042600734	0.0567866666991886
EIF2AK1	-0.478231434331053	0.0067296737191234	0.0572422841942104
PRPSAP1	0.351734073694775	0.00684333675079526	0.0578646640052452
UQCR10	-0.394635974961599	0.00696514512861138	0.0581409782973035
DCUN1D2	0.377677732875702	0.00697641429077716	0.0581409782973035
PIM1	-0.74934507036451	0.00703898390888092	0.0581409782973035
PDCD10	-0.430096282806298	0.00707764676518773	0.0581409782973035
PRKX	0.333221657507555	0.00708200697057279	0.0581409782973035
IDH2	-0.443899210665595	0.00712013380127929	0.0581409782973035
ZMAT3	-0.522748638252325	0.00731024133547669	0.0592361030620335
PRKAG2	0.386931547976582	0.00733715202377882	0.0592361030620335
THRAP3	-0.334866583640719	0.00748257407567375	0.060070777270437
ARPC1B	-0.423935447823717	0.00757801217490482	0.0603708248418764
TSC22D4	-0.406155008738708	0.00760444259729724	0.0603708248418764
MYL12A	-0.534833909603371	0.00781596338411467	0.0614592193136606
LIMS1	-0.457984739173328	0.00785177735663514	0.0614592193136606
ATP5PF	-0.402398542495927	0.00788276985113647	0.0614592193136606
FAM89B	-0.44361006173771	0.0079135733755868	0.0614592193136606
NDUFA5	-0.353725722729303	0.0080855921271786	0.0619986787730539
CAB39	-0.380647040133601	0.00809117739436333	0.0619986787730539
MGLL	-0.736039720054708	0.00811319309346472	0.0619986787730539
MOB1A	-0.324362671881018	0.00819639405870735	0.0623013144143234
TKT	-0.400854351195679	0.00828980873224085	0.0624141044206568
GYPC	-0.489710610546418	0.00829858631205374	0.0624141044206568
VMP1	-0.47097418147411	0.00852510241979736	0.0637820489941907
UPF2	-0.34279361056145	0.008624964752062	0.0641930970348781
ANKLE2	0.307778366550479	0.0087920566046206	0.0650976626321391
MT-ND4	0.488063118661823	0.00896140051366977	0.0660094914125469
TMSB10	-0.498606305982477	0.00909894790997931	0.0666789567351817
ERN1	0.317891167674897	0.00922367802001095	0.0672481422989574
ZMAT2	-0.415817035557251	0.00946178063633685	0.0686339316209409
SLC28A2	0.393400375915771	0.00974954536457141	0.0703641430604674
CMIP	0.372683289934051	0.0104425981111947	0.0749873000045085
GNL3L	0.315910897622367	0.0105489308666474	0.0753721110421954
FTL	-0.376741289448436	0.0109017451762116	0.0775054420736633
ARPC2	-0.357604100568973	0.0110240794917122	0.077609552226653
PSMD4	-0.369597418809283	0.0110619501040571	0.077609552226653
BAG1	-0.328081429443846	0.0110793202618875	0.077609552226653
TP53INP1	-0.500894664190659	0.0112665354085852	0.0783023069996894
PARK7	-0.368281579768801	0.011287806327457	0.0783023069996894
SPAG9	0.312110191065792	0.0113635508287631	0.0784469281850362
IER2	0.434510263619852	0.0115423678725742	0.0792982869707142
RASGRP2	-0.413013666281344	0.0116607041539077	0.0797279724207376
KDM6A	0.359254226123483	0.0118001688392176	0.0802973393868662
BRWD1	0.321245229187447	0.0119775072811195	0.0809049652795512
ZC3H15	-0.341457152469586	0.0120487011879261	0.0809049652795512
NDUFA2	-0.430908817917201	0.0120593125294223	0.0809049652795512
RPLP1	-0.398452776359877	0.0122063227035751	0.081404479675261
VIM	-0.453354495666117	0.0122476998811624	0.081404479675261
B2M-1	0.752423403333302	0.0125657133523983	0.0831315017619315
RAD23B	-0.32109940443577	0.0127072537504378	0.0836804866791506
AP2S1	-0.317259133638082	0.0128509563261979	0.0839468245815854
COX17	-0.311735808075653	0.0129457740818066	0.0839468245815854
ATP5MJ	-0.327153460861074	0.0129509474410226	0.0839468245815854
RBM22P2	0.355267633123775	0.0130195936993575	0.0839468245815854
COPE	-0.372540717356323	0.0130414241127445	0.0839468245815854
LYRM7	0.335689001987218	0.0131395186277146	0.0841989781121263
CHD1	0.360667243461497	0.0134165115744864	0.0854163987328163
LAMTOR1	-0.338104242890247	0.0134490480859928	0.0854163987328163
PSMA4	-0.349033146777278	0.0135679972986414	0.0857905669900823
RHEB	-0.329642624674342	0.0136342594571227	0.0858297654811822
NDUFB9	-0.313361102232924	0.0138294945763635	0.0862955431015168
PPIA	-0.347411301697614	0.0138711339050593	0.0862955431015168
DUSP1	0.516737512355521	0.0140003377189935	0.0862955431015168
SETD6	0.355014376728882	0.0140763722341774	0.0862955431015168
RBM3	0.308523111685609	0.0140878019684033	0.0862955431015168
GNPTG	0.330162290336869	0.0140993589521616	0.0862955431015168
TMEM9B	-0.377538404670962	0.0141553487569413	0.0862955431015168
UCP2	-0.374375223602609	0.0142604721586028	0.0862955431015168
C15orf40	0.33977839674542	0.0143405662350559	0.0862955431015168
CDV3	-0.343261860110325	0.014352262531324	0.0862955431015168
RPS15	-0.402067906752328	0.0144263549251988	0.0862955431015168
ITGA1	-0.577685247519745	0.0144329144865378	0.0862955431015168
ATP6V0C	-0.480792353670541	0.0145254399380077	0.0864868902975545
UQCRB	-0.412599156619128	0.0146445666407771	0.0868343806210392
MAP2K2	-0.316705210505746	0.0148063111759987	0.0874306556632318
C19orf53	-0.302726478605411	0.0148809634221957	0.0875098630877271
PDIA5	0.438510534167646	0.015191690603654	0.0884202757362245
SUMO2	-0.295665561350201	0.0152350644892724	0.0884202757362245
H2AC19	-0.929401581486547	0.0152384010731917	0.0884202757362245
NDUFB4	-0.344444389552768	0.015283280690586	0.0884202757362245
KIF2A	-0.369260507496905	0.0154398453533747	0.0889092602253499
PLA2G10CP	0.334204142071007	0.0154922363863626	0.0889092602253499
CYBA	-0.385517246392309	0.0156655503729707	0.0895442859319005
CORO1A	-0.406454472058184	0.0157697892848137	0.0897809915856527
RPS13	-0.364114537854611	0.0159980190566828	0.0907189255238086
CTSZ	-0.379753575578	0.0161076611163654	0.0909796353173367
UQCR11	-0.351190018577189	0.0162576175772784	0.0914651004642946
MGAT4A	0.298902176533538	0.0164774932292043	0.0920819781788134
CARD16	-0.468672820017343	0.016565227871391	0.0920819781788134
GUK1	-0.392857492312041	0.0165969982511567	0.0920819781788134
KCMF1	-0.298345881370281	0.0166461435428069	0.0920819781788134
TBCD	0.343006681652758	0.0167131827254131	0.0920819781788134
FKBP1A	-0.332349187771644	0.0167538938603859	0.0920819781788134
ATP5MK	-0.301491891875622	0.0168197978068144	0.0920900040840528
TRAPPC1	-0.342798812515233	0.0169366369130456	0.0922019546943528
RIOK3	-0.3835604892282	0.0169692890725086	0.0922019546943528
MPLKIP	-0.38560965253715	0.0170801467890695	0.0924126364370386
RSRP1	0.369369975735417	0.0171887035029938	0.0924126364370386
SHISA5	-0.368020644659547	0.0172426274365482	0.0924126364370386
CNN2	-0.344987137604991	0.0172667417275642	0.0924126364370386
RALBP1	-0.397778297538264	0.0174712598664519	0.0931583221983572
MINDY2	0.332035798800768	0.0179746424474339	0.0954861117374834
TMBIM6	-0.312542302815674	0.0181948310330938	0.0962978279492262
RPS19	-0.401184889618911	0.0185635558777921	0.0978867946471031
ISCU	-0.346300899656199	0.018681798190176	0.0981481235800054
POC1B	0.336132367041205	0.0190027073499087	0.0988364257450388
SPCS3	-0.358031576417061	0.0190311528240489	0.0988364257450388
MT-ND5	0.387849755508981	0.0190541628614644	0.0988364257450388
SAP18	-0.376227903727264	0.0191306545124667	0.0988364257450388
CNBP	-0.3293592529188	0.0191770543986068	0.0988364257450388
PLP2	-0.392359372075913	0.0192278001099516	0.0988364257450388
RAB5IF	-0.344213213496648	0.0195451273081161	0.100107480011821
ATP11B	0.296295546702512	0.019772645958659	0.10091111098187
DCUN1D1	-0.345226834294025	0.0200805190811619	0.102117657533738
ARL6IP5	-0.370460400244863	0.0206274025704925	0.103933937378532
STK17A	-0.45384286196542	0.0206317595067284	0.103933937378532
MT-ND1	0.414215137938426	0.020735535476597	0.103933937378532
MFN1	0.334415087451734	0.0207600675309685	0.103933937378532
CCDC186	-0.364904849872531	0.0208013338630232	0.103933937378532
FAM241A	0.297077037912083	0.0208810992735724	0.103968957707091
PPP4C	-0.306577884266668	0.0213086768965026	0.105599125023264
GOLGA2	-0.341129675825297	0.0213562961033753	0.105599125023264
RPL28	-0.363617354313922	0.0216406417747575	0.106510307856908
SLC25A39	-0.453625983197297	0.0217333561470575	0.106510307856908
CLK1	0.321658998112315	0.0217641776726502	0.106510307856908
HIPK1	0.302914966858921	0.0220663900635867	0.107126584978378
CSK	-0.322732630978512	0.0221078205141195	0.107126584978378
SAMD9	-0.462752081586187	0.0221500827926875	0.107126584978378
ACP1	-0.359768362167501	0.022194168651937	0.107126584978378
FBXL20	0.356264070884289	0.022264937535744	0.107126584978378
GNAS	-0.350379449534063	0.0235552283579435	0.112954433971481
OTUD5	0.321826830203055	0.0236903955221231	0.112983840501895
ATP6V1D	0.301848111231078	0.0238004985494104	0.112983840501895
RHOG	-0.322419345668868	0.0238279353245761	0.112983840501895
HLA-B-5	0.74015153728924	0.0238776205959218	0.112983840501895
TPM3	-0.301932247533757	0.0241382837818604	0.113840288859005
CKLF	-0.384952905130413	0.0245200662303676	0.115260442905248
CCNY	0.283079141181563	0.024730816982515	0.115869958911521
APOL1	0.290587822736397	0.0248463170102771	0.11595399354225
SH3BGRL3	-0.306977265974497	0.0249110399002595	0.11595399354225
CTSC	-0.430827001107382	0.0251775685491833	0.116808658964106
FNIP1	-0.307693952170972	0.0252581354932882	0.116808658964106
NFKBIZ	0.419408631139368	0.0257345765994359	0.118628096647077
PAFAH1B2	-0.293255420802093	0.0260508420283644	0.119176361335395
FAU	-0.316057421239247	0.0260966709919113	0.119176361335395
BTK	0.277360001910399	0.0261037096556883	0.119176361335395
FAAP20	-0.274451270627876	0.0263201113625001	0.119781653302588
PGLS	-0.290249538359487	0.0267368747253311	0.121292044388883
EMC10	-0.412938489082873	0.0270670504946656	0.121900843043211
COX7B	-0.410571912776741	0.0271246596719295	0.121900843043211
HNRNPF	-0.31404669541387	0.0271269895645494	0.121900843043211
CCND3	-0.326666632008771	0.027384099053491	0.122670462531156
FAM32A	-0.346198129740137	0.0280550566060526	0.125283362156404
RNF7	-0.294197357282467	0.0281650701844042	0.125382820229014
TARBP1	0.28345214777779	0.0283720509847987	0.125758865784874
BRK1	-0.32032580212748	0.0284485644873518	0.125758865784874
SNRPB	-0.307745730455118	0.0285135566930015	0.125758865784874
FAM204A	-0.274663988485131	0.0287426731723727	0.126379322964064
PRDX5	-0.361913772213123	0.0288478468181597	0.126452678230522
SLC35E3	0.318995594817414	0.0294543178168018	0.128716269603088
PTEN	-0.334763342431443	0.0297664236962498	0.129683595920552
KLF3	-0.354415167918805	0.0299893057273015	0.129995705648031
SMAP2	-0.353983147614001	0.0300200020040939	0.129995705648031
TSC2	0.297908855583962	0.0304362653515119	0.131400070052298
DRAP1	-0.288661290272826	0.0308408649832497	0.132745771268264
MAP4K2	0.304182388869462	0.0311843007249346	0.133820918125921
SUB1	-0.32326399139646	0.0314402287896249	0.134515230360401
VASP	-0.306374070892909	0.0317413884687767	0.135398340662334
TMSB4X	-0.388503872495368	0.0319634270338359	0.135939694140927
RAB27A	-0.383986233756755	0.032204332770938	0.136557838366974
ZNF526	0.290889985986418	0.0323459439947163	0.136752526533875
CALM1	-0.414855809081559	0.032798064242316	0.137955227322204
SAMD4B	0.28836231229943	0.0328234970535684	0.137955227322204
MT-CYB	0.41247990497959	0.0330525359585842	0.138510480600636
NDUFA1	-0.298976393220129	0.0333006697116836	0.139142271982444
RTN4	-0.261662272443999	0.0334517555832528	0.139366060432852
SEC14L1	-0.361311177129009	0.0335775761631764	0.139483594003428
HAPSTR1	0.28150686957426	0.0338136539019769	0.140057134567899
SLC6A4	0.314983773888325	0.0344864594614142	0.142219168803079
STT3B	0.252942666197935	0.0345545893979049	0.142219168803079
RPS24	-0.354855949389071	0.0347162563852654	0.142219168803079
ATP6V1F	-0.285432114205151	0.034816032891622	0.142219168803079
BAX	-0.297735032666429	0.0348332463828396	0.142219168803079
PIK3C3	0.279989928820164	0.0355690337432291	0.144809541934685
RPS19BP1	-0.308793145954994	0.0357445757633612	0.145110791948418
IRF1	0.354591469015947	0.0358526734828397	0.145137309934782
GMFG	-0.32063003195334	0.0365594513716446	0.147580384209266
SIAH2	-0.345860091316903	0.036675239830022	0.14763075413268
SORL1	0.33706889424234	0.0368709148886254	0.148001509482713
SET	-0.268956749998777	0.0375672815166902	0.150265993116107
SLC35E2B	0.27086083752201	0.0376453642656168	0.150265993116107
YIPF6	0.30373920809328	0.03889283162878	0.154742601356521
JUND	0.375163381449894	0.0390720331320242	0.154742601356521
CCDC30	0.292684953666613	0.0390917278444394	0.154742601356521
BCAP31	-0.262721887339713	0.0394990594454284	0.155923082727948
DDX3X	0.297716525381356	0.0399346897844272	0.157208461988833
XRCC6	-0.239355415344144	0.0402580771798469	0.157466716903913
REEP5	-0.318129748744604	0.040404001562321	0.157466716903913
LSM3	-0.254566052866494	0.0404306590706386	0.157466716903913
INTS6	0.359685851548441	0.0405201696973228	0.157466716903913
CALM3	-0.300776799583296	0.0405512608961791	0.157466716903913
SEPTIN7	-0.254133984360582	0.0408248482838291	0.158099480210276
DAD1	-0.322516272695445	0.0411785608754078	0.159038279705291
CDC42SE1	-0.291787668024161	0.0414668769336373	0.159040115205532
SH3TC2	0.360365872072323	0.0414897492839	0.159040115205532
RAB5C	-0.254641829069114	0.0415527785213059	0.159040115205532
SMS	-0.295413475454107	0.0416242148963393	0.159040115205532
NSD1	-0.264755327575205	0.0419349219478038	0.159700536644532
SOD1	-0.508242830021293	0.0420205750723192	0.159700536644532
DYNLL1	-0.386542147069908	0.042265971633302	0.159945415194173
TYMP	-0.311821222472667	0.0423088642011177	0.159945415194173
HMGB2	-0.566508661425973	0.0425148613038627	0.160300097106121
H2AZ1	-0.285525966854244	0.0431530608407749	0.162278220898598
PKN2	0.284413576399529	0.0436806983230198	0.163831280586864
TLN1	-0.287547474303596	0.0441683370292593	0.165226580143486
RHAG	0.596306649863336	0.0445298576680934	0.166144038140223
ATP5ME	-0.262653279315351	0.0448752276848078	0.166910465797618
DCP2	-0.279952518526877	0.0449688798684975	0.166910465797618
DHRS7	-0.264354978394403	0.0456403018106253	0.168963707998403
C2orf68	-0.413129589972951	0.0467116127311858	0.172482931764508
OTUB1	-0.232432179309494	0.0475672406771233	0.17518965702992
DBI	-0.301584364807356	0.0481853317805852	0.177009869188834
ZNF106	-0.278129408018352	0.048801972422066	0.178815432284955
PTGES3	-0.316769151671677	0.0489937187721561	0.17905888523123
OST4	-0.275793924815036	0.0491951243317514	0.17926880265712
H2AC18	-0.818299858881723	0.0493020569938755	0.17926880265712
H3-3B	-0.330802235826747	0.0497259753306193	0.180351316617906
NUFIP2	0.234050496128553	0.0500505982400191	0.181069126291107
MAF1	-0.257843826452591	0.0504109041716982	0.181912075912517
GRK3	-0.355074573499873	0.0512021746699711	0.18340993169514
SLTM	-0.236920687346159	0.051272151249975	0.18340993169514
RAB14	-0.251134404887018	0.0513019801692939	0.18340993169514
CCM2	0.238414136748516	0.0513393790609209	0.18340993169514
MYL6	-0.29061723714225	0.0515633437031883	0.183423875137833
WAS	-0.255679059457783	0.0516101460669452	0.183423875137833
HINT1	-0.29196542533075	0.0517283566693818	0.183423875137833
GAPVD1	-0.27756774679197	0.052565088358473	0.185929483327371
ISG20L2	0.252947983685445	0.0527800975840849	0.186229035673228
OAZ1	-0.269119227917191	0.0529142225950244	0.186242423862783
NCOR1	-0.232112992959176	0.0531547869229331	0.186629460719586
MYADM	0.629907861146489	0.0534335278238183	0.186863336633898
HLA-E-1	-0.287377325962853	0.053482928399765	0.186863336633898
DNAJB1	0.492364838575526	0.0537989149959301	0.187508901290693
SLFN14	-0.557573079306065	0.0542658501966117	0.188676155549776
CD82	0.264120227480738	0.0551768961889341	0.191378118092201
UBA52	-0.270130314840753	0.0555498640526534	0.191818585909837
TAB2	0.242777495774264	0.0556016204113722	0.191818585909837
GRIPAP1	0.254411062913212	0.0557528002378693	0.191818585909837
WHAMMP1	0.281105354706749	0.0558408199709532	0.191818585909837
PET100	-0.326769812027171	0.056036370406752	0.191915007502424
AGFG1	-0.317744614183044	0.0561374899482249	0.191915007502424
ADSL	-0.316334143691766	0.0566621286931184	0.193246257523786
CAP1	-0.24987988536339	0.0570513336268891	0.193958310585692
TMEM45A	0.261958478330009	0.0572040447046694	0.193958310585692
CLIP1	-0.260876117210131	0.0572781015165586	0.193958310585692
GNB5	0.265651527349249	0.0577537690575878	0.194838608763132
ASB8	-0.258058083149658	0.0578107558541412	0.194838608763132
BTF3	-0.287797445495961	0.0584483842170473	0.196524096579201
TRIP12	-0.245721035364905	0.0591664306261459	0.198180847347226
ZFAND6	-0.281758912141572	0.0592271718048847	0.198180847347226
LPP	0.255092124930273	0.0593661987047291	0.198180847347226
HMGB1	-0.264930900687066	0.0594958597004617	0.198180847347226
TAX1BP1	-0.254528515829465	0.059936611057427	0.199184691165263
RPL24	-0.345935968641504	0.060327218838885	0.200017623482057
MT-ATP6	0.359458009274154	0.0612637935055586	0.202652687313526
