gene	log2_fold_change	p_value	fdr
CHCHD2	-0.487294459111873	0.00390771734065212	0.0692691704737042
TADA3	-0.470804256494909	0.00395118987809161	0.0692691704737042
CHMP2A	-0.459828099750538	0.00401966086224246	0.0692691704737042
DCAKD	0.417314476303978	0.00404406690498873	0.0692691704737042
NFKB2	0.459847449261071	0.0040622744931271	0.0692691704737042
UGP2	-0.510452910449158	0.00408868731979283	0.0692691704737042
BRI3	-0.553937402876454	0.00413351306638982	0.0692691704737042
ATP6V0E1	-0.473493552639285	0.00415393128443089	0.0692691704737042
ARMC10-1	0.526247457566213	0.00419738750229252	0.0692691704737042
TRA2A	0.429467110848487	0.00424419707748161	0.0692691704737042
MT-ND2	0.525411814075702	0.00429046617586674	0.0692691704737042
SNX6	-0.431812877879374	0.00431417506799137	0.0692691704737042
PPP4R2	-0.453109983166778	0.00446590320110633	0.0709086186042327
NDUFA4	-0.488888647981991	0.00482886081805063	0.0732485316983811
MIDN	0.468199770865264	0.00484935098816261	0.0732485316983811
PLAT	0.457206293941109	0.00489580704930529	0.0732485316983811
PSMA7	-0.441298934978774	0.0048990452548168	0.0732485316983811
SNX3	-0.50597579759192	0.00493346860445081	0.0732485316983811
COX5B	-0.484899175515892	0.00499672834925709	0.0732485316983811
MLH1	0.376941122223667	0.00504811052905333	0.0732485316983811
RAB11A	-0.486977307896098	0.00507144319539711	0.0732485316983811
TPI1	-0.4356188895817	0.00507460086643788	0.0732485316983811
ACTR3	-0.465156898985391	0.00514095962359944	0.0734643130212359
TRNAU1AP	0.402349111166927	0.00524220964352253	0.0741694809959771
PRKACA	0.429117653723971	0.00540590826672999	0.0756459581963909
FOXN3	0.432916042763567	0.00550212431910972	0.0756459581963909
GABARAP	-0.463866011438703	0.0055062252409039	0.0756459581963909
RABAC1	-0.424628273850885	0.00558753646147191	0.0756459581963909
CAPZA2	-0.420453404378001	0.00561124672415496	0.0756459581963909
ANXA5	-0.459108136535004	0.00574422728762019	0.0761118751251824
HBB	-1.6854615842662	0.00575233205984583	0.0761118751251824
ZMAT3	-0.530523099327359	0.00580870405788558	0.0761526431075091
SNUPN	0.436344275306897	0.00591943979603738	0.076898904259431
VMP1	-0.510655643895285	0.0060825665227916	0.0783061942438667
ARPC3	-0.424792821122721	0.00631161605455802	0.0805294584103876
STAU1	-0.437190841136389	0.00640980372800642	0.0810584913922227
PRDX6	-0.43899887918235	0.00656556398696388	0.0822999205032578
WSB1	0.396061667350196	0.00669122146804667	0.083145699807293
ENO1	-0.449900080318283	0.00693417452186034	0.0854218568253312
STK3	0.436835807324721	0.00706029746263971	0.0857556999449307
IFITM2	-0.787455576553651	0.0071130202186606	0.0857556999449307
UBALD2	-0.452835092062928	0.00716993322147326	0.0857556999449307
SF3B6	-0.455323066905538	0.00720131839985422	0.0857556999449307
IDH2	-0.464172128135685	0.00746215583637711	0.0881274437205198
MYL12B	-0.422101970304325	0.0078247859129567	0.0916526153247141
UBE2L3	-0.449727814671294	0.00790733008244713	0.0918664608765605
RPL8	-0.520166533243526	0.00797810147225697	0.0919411855149614
MAP1LC3B	-0.487264939064974	0.00851359924466757	0.0967254780121175
FERMT3	-0.457657248273018	0.00857839353208756	0.0967254780121175
SRSF9	-0.385831762402297	0.00864778428500317	0.0967254780121175
WDR45	0.433838003624761	0.00868751515436396	0.0967254780121175
GNG5	-0.636383650004591	0.00873169115714706	0.0967254780121175
ATP5F1B	-0.443386679537657	0.00887438915841294	0.0972158135676101
EIF2AK1	-0.483008684220898	0.00904152348205653	0.0972158135676101
NMI	-0.483926185134798	0.00907557371637947	0.0972158135676101
CARHSP1	-0.434400041816775	0.00920390027318445	0.0972158135676101
STK10	0.35528380005517	0.00926918093230398	0.0972158135676101
GSTO1	-0.479301833589344	0.00928287684764204	0.0972158135676101
FAM89B	-0.443192849612748	0.00929063528187869	0.0972158135676101
TNFAIP8L1	0.406458007612129	0.00932020046099551	0.0972158135676101
S100A6	-0.624244007476664	0.00968775474911694	0.10031740243832
PGAM1	-0.381232808234572	0.00983803602479939	0.101140672513945
TP53INP1	-0.495285015638529	0.00993175127731506	0.101374804109166
UQCRH	-0.416317401517467	0.0100383202277556	0.101735883726686
LBR	-0.411539912101884	0.0102680440507312	0.103001612871794
CBX3	-0.396769807572554	0.0103073692376953	0.103001612871794
ZNF639	-0.409242740506211	0.0105116434234194	0.104313461472683
ATP5F1E	-0.416099200604312	0.0108947364357208	0.107369505976862
TRIM52	0.401738676408613	0.0110467631166688	0.108122085573423
KIF5B	-0.432183937577217	0.01127644296189	0.109619299268985
PRKAG2	0.387585705955562	0.0117243749018107	0.113203592801943
MGLL	-0.671642358693676	0.011891304795471	0.114044795655893
TSC22D4	-0.404695729973007	0.0121659881506825	0.114582799567672
KCNMB1	0.370723447616562	0.0121862637804216	0.114582799567672
COX6B1	-0.450491271826201	0.0121879534879539	0.114582799567672
CMIP	0.375416984770285	0.0123593954514595	0.114633667072809
HLA-A-6	-0.670671052255581	0.012394184878868	0.114633667072809
TMEM167A	-0.390651545375483	0.0124554622527781	0.114633667072809
DCUN1D2	0.375663062904642	0.0125142421716992	0.114633667072809
SCAND1	-0.413474016884192	0.0127502923746411	0.116052024225237
TMEM50A	-0.430812468797098	0.0129893700666277	0.116320338101718
HLA-A-3	-0.660260999029202	0.0130554469063878	0.116320338101718
MID1	0.390034391120713	0.0130694517488499	0.116320338101718
PDIA5	0.447621334200736	0.0131743146270795	0.116320338101718
HBA2	-1.43820861739459	0.0131867703096419	0.116320338101718
IER2	0.435108706709583	0.0133512628322358	0.116825262241528
MT-ND4	0.485552668497905	0.0134075178499724	0.116825262241528
C4orf3	-0.402474056019998	0.0136886412881988	0.118511355548751
NRDC	-0.382673797155274	0.0137668894479305	0.118511355548751
ORC4	0.453488865402562	0.0140172791098596	0.118970543839151
SLC28A2	0.398342493811205	0.014051292280569	0.118970543839151
NDUFB11	-0.375120229560979	0.0141279993461461	0.118970543839151
CAB39	-0.384817406297403	0.0141532487422363	0.118970543839151
RPS6KA3	0.345769734821423	0.0143968334844815	0.120310380405404
RASGRP2	-0.409021078357055	0.0146413593951269	0.121483068556036
SERPINB1	-0.380498027388943	0.0147071874459022	0.121483068556036
HMGN2	-0.375362647942131	0.01489624722598	0.122337570608767
PPIA	-0.371021022459114	0.0150769325169413	0.122478554189664
ATG2A	0.369910427067351	0.015091780442321	0.122478554189664
ZMAT2	-0.411153031379673	0.0151705417015889	0.122478554189664
TMSB4XP4	-0.786357110818233	0.0156640948405203	0.125574611869836
TMEM120B	0.345762506983631	0.015766246271026	0.125574611869836
PSMD4	-0.370645621507071	0.0158176557988596	0.125574611869836
JUNB	0.417136130671552	0.0163802140266956	0.129322242232862
PDCD10	-0.431940698283568	0.016603319664933	0.130363427479062
TKT	-0.403898248764935	0.0168884549284608	0.131275564843587
SUMO1	-0.388546168299582	0.0169032217853184	0.131275564843587
KDM6A	0.361721128815895	0.0178574900125173	0.137937044475066
TSPO	-0.628999008811213	0.0181796610053772	0.139670621380021
INTS6	0.411539153119811	0.0185054556766558	0.141413348459578
VIM	-0.45198617259848	0.0187372332000057	0.142422905546852
RIOK3	-0.387838103571904	0.0189465174872354	0.142544963082399
UBE2D2	-0.343178194200496	0.0191488927341112	0.142544963082399
GUK1	-0.410158577141984	0.0193510250997134	0.142544963082399
CLTC	-0.381817266449565	0.0193993864640566	0.142544963082399
PSMA4	-0.349846457809945	0.0194892931544351	0.142544963082399
MYL12A	-0.502539908938309	0.0195048967943504	0.142544963082399
CHD1	0.362010696589533	0.019513085881531	0.142544963082399
B2M-1	0.757800898800688	0.0196803200445352	0.142544963082399
SETD6	0.354132316969367	0.0197408488338026	0.142544963082399
LIMS1	-0.456183250661566	0.0198203556067236	0.142544963082399
MOB1A	-0.334197157047462	0.0199192472238989	0.142544963082399
GNPTG	0.325871574340651	0.0199587144425729	0.142544963082399
RPLP1	-0.408750751194801	0.0203534882753518	0.142544963082399
CORO1A	-0.405012015875301	0.0203972869770995	0.142544963082399
RHAG	0.641416606433554	0.0204216986349966	0.142544963082399
ARPC2	-0.367319548989392	0.0205214922727802	0.142544963082399
TMSB10	-0.473995954431357	0.0206590129877661	0.142544963082399
LAMTOR1	-0.361335783095328	0.0206624875753826	0.142544963082399
NDUFA5	-0.363323071894761	0.0207369799640213	0.142544963082399
RPAP2	0.355714742903105	0.0207890532145622	0.142544963082399
UQCR10	-0.398270362118811	0.0208840900465656	0.142544963082399
PARK7	-0.37370835297784	0.0210144429891507	0.142544963082399
PSMB1	-0.372962217385943	0.021047576774238	0.142544963082399
MPLKIP	-0.388522550418747	0.0212756451804672	0.143409891334376
UCP2	-0.37442777349816	0.0217177424248769	0.145119715984062
ZC3H15	-0.358348618812015	0.0217324137302934	0.145119715984062
ATP5PF	-0.39960211203264	0.0219827207224704	0.145361160644241
TMEM9B	-0.377031470991468	0.0220204103275529	0.145361160644241
UQCRB	-0.414034512815685	0.0220737381804061	0.145361160644241
RBM22P2	0.355345411941871	0.0222507422575118	0.14585463617424
THRAP3	-0.327196175614312	0.0225590939512476	0.145996550212565
RPS15	-0.421070515472117	0.022622533665989	0.145996550212565
FTL	-0.377237003402326	0.0226778397102439	0.145996550212565
KIF2A	-0.376480838193342	0.022688207978609	0.145996550212565
ATP5MJ	-0.340831099241807	0.0228769529712557	0.145996550212565
MAP2K2	-0.331853070473336	0.0229756875136855	0.145996550212565
H2AC19	-0.83832486134077	0.0230374109195263	0.145996550212565
ITGA1	-0.539751518668493	0.0231227546967776	0.145996550212565
ERN1	0.324773931268319	0.0231918942604984	0.145996550212565
UPF2	-0.339925262180902	0.0235925229506877	0.147867172353214
SH3TC2	0.388389943614006	0.0240925027757202	0.150341425617922
HLA-B-5	0.777394226658895	0.0243105188268384	0.150807102772955
DNAJB1	0.580386014664446	0.0243781950598689	0.150807102772955
RPS13	-0.396480184211179	0.0247350939057738	0.152355384445477
LYRM7	0.337238666254415	0.0256110656615268	0.157073874808248
AP2S1	-0.324619614195628	0.0257602652911781	0.157288303595279
MT-ND5	0.386777404619563	0.0258826778155671	0.157288303595279
ARPC1B	-0.429815453388248	0.0260255052410951	0.157288303595279
KCMF1	-0.311077090553968	0.0261745035177158	0.157288303595279
FAM32A	-0.351375173412452	0.0263493577034765	0.157288303595279
SUMO2	-0.322670904278616	0.0264211188322436	0.157288303595279
RHEB	-0.324033381047972	0.026430721659996	0.157288303595279
PLP2	-0.371633521885845	0.0265265788428707	0.157288303595279
ANKLE2	0.299269576546316	0.0268908991845536	0.157417032608335
GNL3L	0.312965112326696	0.0269416145942551	0.157417032608335
EMC10	-0.397829164966987	0.0270297672077397	0.157417032608335
DCUN1D1	-0.349637435987516	0.0271468341962481	0.157417032608335
MT-ND1	0.413773691820198	0.0271784483547217	0.157417032608335
CYBA	-0.391323813331643	0.0272509890391995	0.157417032608335
RPS19	-0.414682611825805	0.0273194010404948	0.157417032608335
SAMD9	-0.438888897919595	0.0275009579649937	0.157826782859341
RAB5IF	-0.344183576225278	0.0277406305392442	0.15856544416232
CDV3	-0.345454600030155	0.0278945780944188	0.15881016771683
HNRNPF	-0.312672132400755	0.0283933747251848	0.159976421207912
C19orf53	-0.331983325470044	0.0284954628114052	0.159976421207912
CNBP	-0.346592488232326	0.0286391072973229	0.159976421207912
PLA2G10CP	0.332573186437943	0.028703646523979	0.159976421207912
CKLF	-0.366640331370666	0.0287702240557045	0.159976421207912
UQCR11	-0.35894286958079	0.0288054751692264	0.159976421207912
DUSP1	0.484995004186922	0.0288830767471247	0.159976421207912
NDUFB4	-0.351133670833482	0.0295456041437385	0.162777841627025
MFN1	0.335053940116192	0.0296525693403819	0.162777841627025
USP8	0.310452039096332	0.0297305924875113	0.162777841627025
RSRP1	0.373806410678784	0.0298810967198564	0.162977432109446
PRPSAP1	0.332001218367308	0.0300479474793013	0.163264322995899
GYPC	-0.47935803091965	0.0306904967414458	0.166019230772501
RALBP1	-0.385905303624045	0.0307873311089663	0.166019230772501
CTSC	-0.404367041609558	0.0310157367499237	0.166488027257965
SAP18	-0.362066867040731	0.0311072801104806	0.166488027257965
C15orf40	0.333707124923134	0.0312336080300615	0.166540395055813
SPCS3	-0.357719219731183	0.0320567190682508	0.168985812557587
PRKX	0.314819759234116	0.0321108079960154	0.168985812557587
COPE	-0.372479445465559	0.0321120739973625	0.168985812557587
TBCD	0.341388602221012	0.0321652491362237	0.168985812557587
NDUFA2	-0.401699711776095	0.0324702293648276	0.169963215246662
ARL6IP5	-0.363144303793054	0.0326029891565373	0.170035297462379
GNAS	-0.357230574707963	0.0328426382049701	0.170662290890554
SHISA5	-0.360019965046333	0.0332785606802378	0.171151031260993
ISCU	-0.349936280237296	0.0332948123116245	0.171151031260993
SLC6A4	0.321604677397506	0.0333934283465342	0.171151031260993
BAG1	-0.316591080042436	0.0334157716737698	0.171151031260993
SPAG9	0.303943509350333	0.0337468842526636	0.171161922646592
CARD16	-0.422576493280817	0.0338248580287941	0.171161922646592
FBXL20	0.358088876170117	0.0338456168643925	0.171161922646592
MINDY2	0.331722111085579	0.0338970077739576	0.171161922646592
GOLGA2	-0.337412423537324	0.0341027004412459	0.17159422158641
SLC25A39	-0.45001970922213	0.0343462249275629	0.172213176917499
CCND3	-0.329924434675687	0.0346078196050773	0.172387774728683
FAU	-0.331813809445239	0.0346780686071587	0.172387774728683
STK17A	-0.423707309629357	0.0347429524995526	0.172387774728683
ACP1	-0.359839258464219	0.0349155436906693	0.17243880167931
TRAPPC1	-0.342380630058093	0.0350759408024943	0.17243880167931
FKBP1A	-0.336502659899558	0.035158478450275	0.17243880167931
PRDX5	-0.361638864491899	0.0353727504263096	0.17243880167931
SUB1	-0.333723548259162	0.035426660679699	0.17243880167931
RHOG	-0.320696863560061	0.03547726220694	0.17243880167931
GRK3	-0.366139591320768	0.0356595266731641	0.172737164799836
COX17	-0.327716065349667	0.0362389567337008	0.174950909366413
SORL1	0.347457204216603	0.0364925020811416	0.175210760583449
PTEN	-0.331426598889985	0.0365380032567305	0.175210760583449
RAD23B	-0.332592362085663	0.0366763955149649	0.175286184584899
ATP11B	0.297983520729643	0.0372872528339116	0.176945598545325
RPL28	-0.379272925780716	0.0373418262180595	0.176945598545325
CCDC186	-0.336095822577316	0.0373950810081793	0.176945598545325
NFKBIZ	0.414130631444789	0.0376098616616879	0.177374562094231
PAFAH1B2	-0.306181301441048	0.0382344341935648	0.179726994942777
CNN2	-0.345037057921723	0.038648486929464	0.18064568196078
MGAT4A	0.29937845543778	0.0386827002659194	0.18064568196078
NDUFB9	-0.328859322062702	0.0389792438949283	0.181159913267642
CTSZ	-0.371694722630543	0.0390463633914861	0.181159913267642
SNRPB	-0.314115267104782	0.0395493812260963	0.18289988923007
MYADM	0.637505838895787	0.0401165318337593	0.184207113547181
SH3BGRL3	-0.307331177280449	0.0401357262229383	0.184207113547181
CSK	-0.32297300985647	0.0402187679683139	0.184207113547181
TMBIM6	-0.319468339202479	0.0404839579560512	0.184829316035774
RNF7	-0.30753343631478	0.0407352857812296	0.185033019652686
TPM3	-0.312442324238744	0.0407875445700462	0.185033019652686
CLK1	0.321112375922096	0.0412557053499208	0.185557792958499
FAM241A	0.289884357602585	0.0412810814873359	0.185557792958499
JUND	0.384364990876647	0.0412927768794981	0.185557792958499
BRWD1	0.315398083059333	0.0419412323520406	0.187880943671053
ATP6V0C	-0.414013758803171	0.0423823446467704	0.189263657813234
FAAP20	-0.279985431029731	0.0425969078318118	0.189629225207661
DYNLL1	-0.384649854491917	0.0429782701009006	0.19073275768381
MT-CYB	0.406499331523838	0.0431466503523411	0.190887193044878
PGLS	-0.295311387256122	0.0435180601987517	0.191657237414091
BAX	-0.297787409439657	0.0435889448282572	0.191657237414091
ATP5MK	-0.30988692001635	0.0438398746004057	0.191659186451252
BTK	0.269951303769204	0.0438576304895447	0.191659186451252
PIK3C3	0.282354682758624	0.0447878997236456	0.195127770442346
IDS	0.335501735576702	0.0454074815902967	0.197225809095848
HMGB2	-0.533885459385962	0.0456238216841768	0.197434939345444
SLC35E3	0.324978600679151	0.0457319558595814	0.197434939345444
RAB27A	-0.35475130801407	0.0460700264474432	0.198295384919869
FNIP1	-0.309874425219386	0.0465037463551216	0.198594211815461
IRF1	0.355278126147187	0.0466261380347708	0.198594211815461
SIAH2	-0.345728186152466	0.0468054886749356	0.198594211815461
SET	-0.297827775675635	0.0470938167898087	0.198594211815461
GMFG	-0.321421600505812	0.0471133629119415	0.198594211815461
NDUFA1	-0.308836614628585	0.0473117392294862	0.198594211815461
BRK1	-0.319049992356029	0.0473224063548326	0.198594211815461
TSC2	0.297752636967316	0.0473614327493669	0.198594211815461
NSD1	-0.275459244729734	0.0473902212939624	0.198594211815461
PPP4C	-0.304430109049968	0.0476366115432428	0.199043034781561
SOD1	-0.488566338628494	0.04793435673928	0.199131005121728
DRAP1	-0.299682934223595	0.0480481167404477	0.199131005121728
MAP4K2	0.304817188622835	0.0480757150223906	0.199131005121728
SMAP2	-0.346237197636072	0.0486920605305241	0.201101024561037
TMSB4X	-0.386414699731275	0.0490833338673516	0.202069657190863
POC1B	0.334527397310751	0.0492094056699933	0.202069657190863
RBM3	0.291716463793303	0.0493617909432928	0.202114611054342
APOL1	0.282355202424023	0.0497634887546006	0.203177215515212
REEP5	-0.310840548897686	0.0507511966282518	0.206264528791016
VASP	-0.307617104366119	0.0509828931392385	0.206264528791016
COX7B	-0.384409351650324	0.0510224854201525	0.206264528791016
OTUD5	0.313958394331193	0.0511253956744288	0.206264528791016
KLF3	-0.334984020282265	0.0512413629956688	0.206264528791016
HIPK1	0.288846676973939	0.0521355605884249	0.209203392593232
CCNY	0.283036921309844	0.0522642485344884	0.209203392593232
RPS19BP1	-0.305495395718771	0.0524220830415495	0.209249040967526
CDC42SE1	-0.291951461148714	0.0533681311791356	0.212431920487423
RTN4	-0.272722641524903	0.0543540821351385	0.215599633116823
RPS24	-0.361172019321069	0.054550796830339	0.215599633116823
TLN1	-0.297523703898403	0.054616562063184	0.215599633116823
TARBP1	0.273052922397873	0.0548268490963619	0.215833518894494
PTGES3	-0.315922482485061	0.0555105981268928	0.217924848141016
RAB5C	-0.26578320943696	0.0559527287490954	0.21905876543139
ATP6V1D	0.294900316545291	0.0563998110284814	0.220205819562022
HAPSTR1	0.278670449760626	0.0576264176646175	0.224381882405282
AGFG1	-0.332201809369237	0.0589389232470272	0.228868807934788
SEC14L1	-0.351515178922032	0.0592939506348466	0.229623456523566
WAS	-0.264619855982538	0.0595915680384544	0.230118711062101
FAM204A	-0.270650752335149	0.0597439060910004	0.230118711062101
SMS	-0.296663519386078	0.060380020826529	0.231568620070867
SAMD4B	0.278484087090423	0.0604444333704923	0.231568620070867
DNAJA1	0.526166380274605	0.0606643023545009	0.23178954027963
CALM3	-0.297540750109311	0.0612262706486711	0.233312908685203
ZFAND6	-0.28645285290985	0.061568654816185	0.233774791419744
OSER1	0.326568188245973	0.0616783609433461	0.233774791419744
ATP5ME	-0.282419176095473	0.0618382583321645	0.233774791419744
CCDC30	0.291446249133056	0.0624724091435753	0.235549004396225
H3-3B	-0.329300147388112	0.0629863778130099	0.236861931302082
MAF1	-0.279601848744235	0.0632110560222232	0.237082937154218
TYMP	-0.311134012788452	0.0633810324395505	0.237098155382507
DBI	-0.299530212562915	0.0639658315567414	0.237845760429522
DAD1	-0.314256424120723	0.0639738005928049	0.237845760429522
BCAP31	-0.268693238323929	0.0640802083732441	0.237845760429522
TAX1BP1	-0.276184201874523	0.0651606858709536	0.241229585776147
HLA-E-1	-0.29257062870061	0.0653795627265326	0.241414457716318
DHRS7	-0.27584814955339	0.0656118942378521	0.241647930066729
SEPTIN7	-0.260753391275095	0.0668861525144702	0.245707742784519
H2AZ1	-0.284023592463638	0.0676916036875121	0.247380837039525
MYL6	-0.289902869659153	0.0677516205696512	0.247380837039525
ZNF526	0.306624560107685	0.0678609434006255	0.247380837039525
RAB14	-0.265342852998411	0.0681106195300313	0.247659224703345
OST4	-0.279707119406544	0.0686399371841841	0.248063349722066
PKN2	0.285158437213837	0.0688258797125219	0.248063349722066
LPP	0.258288111562314	0.0688497979332171	0.248063349722066
MAPRE1	-0.26454875570717	0.0689161300487475	0.248063349722066
H2AC18	-0.704828929144972	0.069208800998413	0.248490896047066
ZNF106	-0.280597438086305	0.070769485570898	0.253457631280234
HMGB1	-0.281427985637851	0.0715756460512779	0.254924292752341
CALM1	-0.398804117092494	0.0717033950987808	0.254924292752341
ADSL	-0.309125653805107	0.0717824105374749	0.254924292752341
OTUB1	-0.241664719400381	0.0719596547903499	0.254924292752341
UBA52	-0.289429720279955	0.072070968699752	0.254924292752341
ATP6V1F	-0.298475299273173	0.0726392334921815	0.255737693943253
C2orf68	-0.365683653071592	0.0726588549621839	0.255737693943253
LSM3	-0.257591327755702	0.0729529283572128	0.256141854109231
SLTM	-0.270163464193643	0.0740130737923378	0.259227162865811
RACK1	-0.313508060778791	0.0744451190705514	0.260102873231829
CBL	-0.313185546089092	0.0750840127500351	0.261695254194635
MT-ATP6	0.355892643441403	0.075443276896334	0.262127143630358
PDAP1	-0.261197461954549	0.0755747957842598	0.262127143630358
YIPF6	0.29758564429058	0.0758477603805553	0.262436923931752
NCOR1	-0.236155618748732	0.0766175072120662	0.264459946391407
SLC35E2B	0.267483884284869	0.0776295766146912	0.2673076264636
CAP1	-0.258110728495521	0.0781435214854734	0.268430510102744
UBE2B	-0.275437336515389	0.0786584762139514	0.269551468848289
CCM2	0.237819092492472	0.079153987813208	0.270600594701134
OAZ1	-0.270245577037374	0.0805252076782925	0.274218776120013
STXBP2	-0.57977281563462	0.0805961413368829	0.274218776120013
HINT1	-0.310152369608543	0.0811120253930617	0.275318489992126
DDX3X	0.288406797886848	0.0815215673922851	0.275939955540286
ARPC5	-0.263500476908435	0.0816813164405467	0.275939955540286
XPR1	0.263370709855925	0.0821730882019242	0.27645851061591
PAFAH1B1	-0.25451256548965	0.0823024840571032	0.27645851061591
HLA-DQA1-2	0.390496227827381	0.082415203304673	0.27645851061591
WHAMMP1	0.277795065628216	0.0842004759952668	0.281069340419939
DCP2	-0.281384481448251	0.0842820293970627	0.281069340419939
CD55	0.282122238607091	0.0843798089854122	0.281069340419939
GNB5	0.265500221835828	0.0851285230695362	0.282756036632224
BUD31	-0.280247114735908	0.0852819116784385	0.282756036632224
RUNDC1	-0.314373941387357	0.085691382570719	0.283455985401753
GRIPAP1	0.253988004081602	0.0869484139496319	0.286949846498901
YPEL5	0.396072513854646	0.0872704605750139	0.287234785335628
HMGB1P6	-0.280602446617001	0.0874367611063668	0.287234785335628
BTF3	-0.299518523724974	0.0884658427448083	0.289852994944446
TMEM183A	-0.280845999803617	0.0886700023250114	0.289852994944446
