gene	log2_fold_change	p_value	fdr
MGAT4A	0.3280628613	0.008537193057	0.06931618681
RPL31	0.02367009297	0.8277950718	0.9252312083
WDR1	-0.04484315104	0.7528615607	0.8905953397
FAM50A	-0.08087617165	0.5426062189	0.7519821805
PRKACA	0.4479436507	0.001724050012	0.02566320279
ACTN1	0.3042747721	0.06473825723	0.221318109
PTPN18	0.002413890854	0.9885559081	0.9916930761
AFF4	0.09963092313	0.3227662988	0.5689713673
CHFR	0.2001803652	0.1541942133	0.3799026393
STK10	0.3586073539	0.0004405330703	0.01275411159
AP1M1	0.08914800572	0.5525694479	0.7577943772
KDM5A	-0.1372376195	0.2938266834	0.5420041248
NCBP3	0.02337333305	0.8564215677	0.9372150709
MGLL	-0.6223527228	0.04521668023	0.1830790589
ZZEF1	0.01983627758	0.9080905944	0.9599618184
ENO1	-0.3717914301	0.004671658183	0.04668391289
EIF4G3	-0.1361007385	0.3233063333	0.5689713673
MARK3	-0.1311923375	0.3842445644	0.6218408636
SLC25A3	-0.4202440795	0.00069281003	0.0152318462
ACTB	-0.2974905621	0.028626009	0.1425315919
RAB7A	-0.09516548624	0.3908881969	0.6304506021
MLH1	0.3739744358	0.0004765323309	0.01275411159
ANKRD13A	-0.03520828153	0.8099842144	0.9157179133
ICAM3	0.03483880661	0.7848138742	0.9058677415
STXBP2	-0.3365878078	0.2641622467	0.5133946053
NFKB2	0.4980913643	0.002615905064	0.03308078174
USP33	0.2226149713	0.08734448673	0.2731187561
CAPZB	-0.1378281508	0.1647416798	0.3914580465
ACER3	-0.03335065264	0.857685481	0.9372150709
PIK3C3	0.3187747411	0.02673365556	0.1369261426
PPP2R5C	0.2975871089	0.01176387452	0.08533287656
GNB1	-0.02484376207	0.8390737851	0.9309289121
NRDC	-0.329518336	0.005303528507	0.04958227159
PCM1	-0.08831660027	0.4317901488	0.6677793536
MYH7B	0.103159442	0.6073927485	0.7926614041
XRCC5	-0.1110631032	0.415468244	0.6517059503
SAR1A	0.2859806233	0.03081293383	0.1492813823
OPHN1	0.5842604888	9.124888867e-05	0.005573070696
DNM2	-0.1602515954	0.2472734023	0.4948931259
RAB21	0.004795451471	0.9722400624	0.9860404891
SMARCA2	0.05780874757	0.7651817818	0.8965254423
HSP90AA1	0.05937328458	0.8459895403	0.9346312012
PTPRC	0.06938105516	0.584195951	0.7794734025
STK17B	-0.0879537473	0.5202365384	0.736786931
GSK3B	-0.09420986777	0.5691694445	0.7709413613
KAT6A	0.05662237578	0.6865363474	0.8545822651
TUT7	0.03399235316	0.7970159726	0.9118781624
CYLD	0.2206939445	0.06471220055	0.221318109
RPS5	-0.1408315412	0.3158032568	0.5651573393
CHMP2B	-0.1074154373	0.3595705733	0.5976744182
SMAP2	-0.2947357245	0.06015629298	0.2149083567
APLP2	-0.01238989729	0.9345299035	0.9681298476
WBP11	-0.1573725945	0.1644763252	0.3914580465
EIF3I	-0.1872249289	0.1114421324	0.3178658826
NCOA1	0.2666187777	0.04690538058	0.1877529099
CD82	0.3232474513	0.01510197844	0.09382924863
ATRX	-0.038914667	0.7667397242	0.8965254423
EPS15	0.1266523091	0.2669325573	0.5133946053
DNAJA1	0.6294921355	0.005334189974	0.04958227159
B4GALT1	0.03865524846	0.7874658212	0.9067595959
CHMP5	-0.5657001585	0.002492460462	0.03255521418
EIF2AK1	-0.2642545243	0.08265818397	0.2637379595
TMED2	-0.1078925563	0.3159977005	0.5651573393
ZFAND6	-0.2325650737	0.09599928504	0.2888083283
PPP1R15A	0.5621515481	0.01283464907	0.08974676819
FTL	-0.192253629	0.06300972614	0.2194894645
BAX	-0.288186183	0.02215109558	0.1217387093
UIMC1	0.05776698053	0.7287558252	0.8780708889
ADD1	-0.1452100966	0.2302468818	0.4775367113
SF3B2	-0.09565798508	0.323738574	0.5690312696
GNAS	-0.1441491297	0.1749693149	0.4065547171
FKBP1A	-0.2196995814	0.05764989798	0.2090906198
MAVS	0.06693344212	0.7841300258	0.9058381624
DYNLL1	-0.2263924097	0.2947076312	0.5420041248
RPL6	-0.1614607267	0.197388229	0.4373143864
P2RX7	0.6557569624	0.0003183301298	0.01010875012
ANAPC5	0.2808825777	0.135848945	0.3561984264
FUS	0.08425817763	0.410871238	0.6487679548
IGBP1	-0.1965887965	0.1518689333	0.3761190739
FXYD5	-0.2160428628	0.1442604132	0.3661600895
MLF2	0.132380198	0.2605486027	0.5100328127
ARHGAP4	-0.05946387563	0.6330763638	0.8128177214
GPATCH2L	0.2755772482	0.0764122544	0.2498698204
PAPOLA	0.01923178973	0.8568228761	0.9372150709
YPEL3	-0.01604703085	0.8990823983	0.9576313533
NUDC	-0.1752942149	0.1714734362	0.4003848698
GNPTG	0.3327005651	0.02329015378	0.1241851856
OSBPL8	-0.1709440081	0.134520708	0.3533641391
TXNL1	-0.5282084971	9.359950784e-05	0.005573070696
CMTM6	-0.1281987807	0.3039618218	0.5539491783
CDV3	-0.2982735122	0.01237599991	0.08755100928
SCFD1	-0.09688813657	0.3809313267	0.6194331084
HECTD1	-0.06282919325	0.5966263729	0.7872383073
HNRNPC	0.01148305889	0.9182416881	0.9623627413
SNAP23	-0.02863450649	0.8371618462	0.9309289121
MYL6	-0.07155049675	0.5791208701	0.7789737904
RFFL	0.09145535298	0.6019798944	0.7899719682
MFSD11	0.2376290302	0.1003169629	0.2999015482
LRRFIP2	-0.08192510972	0.6123564825	0.7955067395
WAC	-0.059901609	0.5754292087	0.7768699237
HSP90AB1	0.03198805508	0.8378981006	0.9309289121
HNRNPH3	-0.2144304567	0.0650180731	0.2217442159
SH3GLB1	-0.1389315223	0.2966641807	0.5449011751
RAB18	-0.04730341503	0.6907584448	0.8575967138
MYO9B	0.02826735286	0.8137839229	0.9167899271
KCNK6	0.3148014519	0.06085195145	0.2153836572
CIRBP	0.1911245304	0.02693156334	0.1374471572
ATP5F1D	0.001932969334	0.9869319839	0.9910933275
HNRNPM	-0.006080414221	0.9543177723	0.9747820562
POLR2E	0.10293479	0.395327828	0.6345461029
MKNK2	0.09820878632	0.6552175466	0.8330123435
SF3A1	0.1069282419	0.4129906226	0.6506765157
MAPK1	0.07648205627	0.5499309413	0.7557729356
GRK3	-0.3292862773	0.1110453957	0.317367741
TRIOBP	0.1511978372	0.2857456287	0.53794308
DDX17	0.1641707069	0.1852516821	0.420640372
JOSD1	0.2501486927	0.1138283677	0.3195692288
FBXO7	-0.1600669427	0.3468439284	0.5865561818
CYB5R3	0.01000742019	0.9542201909	0.9747820562
THOC5	0.5057120526	0.001311087335	0.02284809514
TSPO	-0.627249262	0.00953195775	0.07392683458
RPL3	-0.0005797171958	0.9969100103	0.9981994813
APOL1	0.3045364026	0.02725775712	0.1386168503
MYH9	-0.08089442589	0.4746757741	0.7043735007
TNRC6B	0.1201964446	0.4981588898	0.7209928845
ST13	-0.08815361078	0.5285552168	0.7432797788
RBX1	-0.4249620936	0.002706394482	0.03362989317
EP300	0.2116818852	0.08890041226	0.2761710633
DESI1	-0.1559697585	0.3183151471	0.5680957279
SOS2	0.08241236501	0.540637284	0.7519821805
NIN	0.01341011268	0.9273230176	0.9639989038
ATP6V1D	0.3770121618	0.001383091158	0.02352901505
DHRS7	-0.2401120321	0.05552882906	0.2053266991
PPM1A	-0.08872539399	0.5079383116	0.7287588827
HIF1A	-0.1088242605	0.4712004993	0.7014015766
SRSF5	0.01638873514	0.877122663	0.9478252786
EIF5	0.1698941344	0.2879613591	0.5390835596
MTHFD1	0.1607711012	0.2548406998	0.5029935912
VRK1	0.1798704154	0.266805603	0.5133946053
YY1	-0.0007477102392	0.9924536837	0.9945415947
TRIP11	0.06137038656	0.7152740078	0.8669436447
PABPN1	-0.1343911351	0.314960997	0.5651573393
PSMA6	-0.1671949242	0.1904149147	0.428347987
NFKBIA	0.6820188231	0.02397243517	0.1259434186
SEC23A	0.1198775492	0.4304585968	0.6671641376
RAB5IF	-0.3173016061	0.02039669661	0.1152050572
STK4	0.01569587049	0.8833467833	0.9503139679
CTSZ	-0.3295869977	0.0607275026	0.2153836572
PSMA7	-0.3733709707	0.006511058232	0.05757572968
CSNK2A1	0.0851720902	0.506391757	0.7281738054
CDS2	0.03863203878	0.8078940458	0.9155278282
MAPRE1	-0.2291928286	0.0698815772	0.2327756965
CHMP4B	0.003650910064	0.9746553853	0.9863899048
VAPA	-0.1521410152	0.1274699306	0.343687794
LPIN2	0.1573225892	0.4185200943	0.6543383094
SMCHD1	0.2493928518	0.05131625656	0.193997171
MYL12A	-0.3507040785	0.05634679506	0.2054070667
ANKRD12	-0.06136138221	0.4075765374	0.6464227214
RIOK3	-0.1751242534	0.2077229927	0.4477166765
MID1	0.4540691467	0.01160426001	0.08460452832
XIAP	-0.07676522986	0.634702367	0.8132948152
STAG2	-0.1275497157	0.3046914305	0.5539491783
PLP2	-0.371409854	0.02355000669	0.1251039389
EMD	0.02919207811	0.8281110675	0.9252312083
PGK1	-0.1368046497	0.2263430767	0.4732196784
SMS	-0.2732700643	0.05252015645	0.1975034305
RBM3	0.3235488281	0.000831218967	0.01721466527
STK24	-0.09468419439	0.412630523	0.6506765157
SLC25A15	-0.0487579474	0.8661302207	0.9423794648
DGKH	-0.3401408329	0.2666348821	0.5133946053
INTS6	0.3745476447	0.05073262232	0.1933251128
CORO1A	-0.3771162856	0.02887089097	0.1430834834
PHKB	0.2228483996	0.1091863944	0.3143890983
NFAT5	-0.04860955697	0.7446252251	0.8868563924
CTCF	-0.1621264154	0.251793178	0.4997395159
SETD6	0.3559967712	0.02558732122	0.1329095204
CMC2	-0.2026377333	0.2682867691	0.5133946053
COTL1	-0.07387097772	0.6347923075	0.8132948152
TSC2	0.3220932493	0.03916617311	0.1716823969
STUB1	-0.21474456	0.0542277417	0.2022169382
GSPT1	-0.2238870631	0.1216547918	0.3343631771
ELOB	-0.08410434826	0.4951510325	0.7198075538
CSK	-0.3066493364	0.0406061038	0.174537652
HERC1	0.03802262806	0.7913677405	0.9083249006
RAB11A	-0.3685997838	0.01218378673	0.08714266881
ZNF106	-0.2653017317	0.06528704889	0.2221314116
BLOC1S6	0.2792102448	0.0006938481733	0.0152318462
PLAT	0.4857378414	0.002612012852	0.03308078174
STK3	0.4497159696	0.009638107099	0.07392683458
RAB2A	-0.05136633212	0.6795717278	0.8511114384
ERICH1	-0.1518355386	0.2318065062	0.4793798803
ASAH1	-0.02218512886	0.8942388936	0.9543445698
BNIP3L	0.02108672533	0.8486455468	0.9346312012
CD37	-0.162387649	0.1267890023	0.3431467505
OAZ1	-0.06155079842	0.5462081496	0.7534087314
C19orf53	-0.2914974306	0.009866907516	0.07499899383
FAM32A	-0.3138473933	0.06058585863	0.2153836572
PPP6R1	-0.2000574117	0.182238541	0.4180078253
RPS16	-0.1049245503	0.3742457741	0.6118961227
HNRNPUL1	0.2308883588	0.04312142895	0.1781761131
TGFB1	0.04876523853	0.6953352826	0.8581650457
RPS19	-0.2808153122	0.02492878573	0.1300118059
CDC37	-0.1419044135	0.2186451781	0.4623179761
NAPA	0.07464696125	0.6848313285	0.8532031111
RABAC1	-0.3638881779	0.002854050279	0.03484992657
CYTH2	0.03811338468	0.8047329123	0.9133942269
CARD8	-0.0729387719	0.6946254971	0.8581650457
RPL18A	-0.1269095853	0.2815994027	0.5329874787
COPE	-0.3117293975	0.06576013324	0.2226806408
USF2	0.07506987018	0.6843974165	0.8532031111
FKBP8	-0.009176168112	0.9475908232	0.9720798897
NAMPT	0.460616261	0.1368262425	0.3576748496
MTPN	0.07212466548	0.6043699611	0.7908834014
ZC3HAV1	0.08380046502	0.5823091708	0.7789737904
OGDH	-0.2714086341	0.186441661	0.422226836
H2AZ2	-0.1736393789	0.1641719404	0.3914580465
DNAJB6	-0.02281447772	0.8591684695	0.9372150709
TAX1BP1	-0.117764775	0.1669374366	0.3936528002
CHCHD2	-0.3587219264	0.002803696285	0.03453863786
PDAP1	-0.2298473257	0.06676517535	0.2253572266
BUD31	-0.242607502	0.08640376864	0.2707697048
C1GALT1	0.1603902031	0.2803582766	0.5313421448
ZNHIT1	-0.6524328367	0.0002035246243	0.008044954503
COA1	-0.05556755998	0.7308273353	0.8787385442
TMEM248	0.01646146205	0.902191074	0.9585360927
RHEB	-0.3009927012	0.01708391881	0.1030081012
PRKAG2	0.3821565862	0.0223749497	0.1217387093
EIF4H	-0.1004144527	0.3803142813	0.6194331084
DNM1	0.239770873	0.1906505894	0.428347987
BAG1	-0.2138807002	0.1769102012	0.4090690576
SETX	0.02161149047	0.8877302369	0.9503139679
UBE2R2	0.0684507578	0.5400540469	0.7519821805
ZFAND5	-0.05568785571	0.7619686739	0.8947027404
HPS1	-0.01160446638	0.9514224356	0.9747820562
ATE1	0.08187237332	0.5552672922	0.7585821803
VSIR	-0.1692340355	0.3194309363	0.5684518157
GBF1	0.09835965262	0.5430386076	0.7519821805
GTPBP4	0.2188375407	0.04956223663	0.1919361413
MAP3K8	-0.2538456793	0.420337853	0.6557062651
SHOC2	-0.1159776424	0.3033301928	0.5535872867
CCNY	0.319973588	0.01466286661	0.09354123388
RPL28	-0.2478930991	0.04093515025	0.174537652
TSPAN14	-0.1312242878	0.3742342808	0.6118961227
NUFIP2	0.2384231572	0.03464892063	0.1602372414
RPL19	-0.06416504571	0.5567041224	0.7598187115
FBXL20	0.3717112572	0.03104951523	0.1492813823
KPNB1	0.05003960148	0.668035378	0.8433193028
MED13	0.07295700587	0.5356907808	0.7497572241
PFN1	-0.4709588219	1.196042915e-05	0.00122081809
SLC6A4	0.3291300166	0.03567721529	0.1630926428
GOSR1	0.1987170481	0.1156025076	0.3227602573
DDX5	0.08623574557	0.2941934657	0.5420041248
RAB5C	-0.2260032101	0.03949127073	0.1725780608
MLX	-0.2133274263	0.3814563579	0.6194331084
PRKAR1A	-0.03491834721	0.8095696913	0.9157179133
WSB1	0.4169757372	0.001237438553	0.02183086039
OCIAD1	-0.2196559963	0.1338764792	0.3523195005
UBE2D3	-0.05879061403	0.5767712696	0.7768699237
ELF2	0.2063624801	0.03681786258	0.165452134
NDUFC1	-0.222173147	0.1462414215	0.3685696496
RPL34	-0.2264795245	0.1696897857	0.3973707221
FBXW7	0.104877541	0.4571310932	0.6910613362
KLF3	-0.2358877987	0.07968823835	0.2576555668
KLHL5	0.1812820692	0.2571477449	0.5057690826
CTSC	-0.377142049	0.03869451056	0.1706619
ATG2A	0.4198734301	0.009523226678	0.07392683458
EHD1	0.1467675203	0.5946620603	0.786882746
PPP6R3	0.01982025002	0.8835641092	0.9503139679
CPT1A	-0.1990563508	0.3696039254	0.6056926714
EIF4G2	0.06761921637	0.4595823119	0.6920370113
BIRC2	0.01458553877	0.9272503898	0.9639989038
DDX6	0.1169186203	0.2267049899	0.4732196784
CBL	-0.2845668838	0.1331479081	0.3516975244
HIPK3	0.2552516624	0.1022102243	0.303025748
C11orf58	-0.1387144814	0.1295697743	0.3447955447
RPS13	-0.2591450443	0.008188113898	0.06686179863
CLEC2B	-0.03414704403	0.82782312	0.9252312083
BIN2	0.01956746077	0.8742838814	0.9478252786
ATP5F1B	-0.3783523106	0.007268962329	0.06219968364
PTGES3	-0.2083891708	0.1765243011	0.4090690576
RSRC2	-0.008533067932	0.9579894625	0.9766366347
ARPC3	-0.2769033806	0.005147387208	0.04903744214
ALDH2	0.2677343143	0.05020235819	0.1924012246
CDKN1B	-0.08331048578	0.5988529233	0.7887196565
ARHGDIB	-0.1448414926	0.2047109171	0.4445773565
GAPDH	-0.468065842	0.0001778041927	0.007851986654
CHD4	0.2753230106	0.1122957286	0.3187746062
TPI1	-0.3780119988	0.001047991315	0.02019681991
PTPN6	-0.5415243736	0.002960159497	0.03525056601
COX6A1	-0.4733548402	6.688278024e-06	0.0007351960997
SRSF9	-0.3561885278	0.0009015531167	0.01840456291
FGFR1OP2	-0.5026775816	0.000479794273	0.01275411159
RIPOR2	-0.1318327082	0.5114631746	0.7308808765
RHAG	0.6913516416	0.0143464558	0.09266877265
SRSF3	0.102086478	0.3355098644	0.5775759171
PHACTR1	0.1154376976	0.4786573196	0.7073305125
FBXO9	-0.2408580643	0.2342757618	0.483088115
RPS12	-0.06557921918	0.5818897424	0.7789737904
C6orf62	-0.05163066896	0.6987318637	0.8586118969
SNX3	-0.3169930182	0.03227582623	0.1532297531
QKI	0.1805344446	0.1160701281	0.3227602573
CCND3	-0.2293652768	0.125941199	0.3421482385
COX7A2	-0.2108215768	0.09904066387	0.2967067268
ERBIN	0.1239373144	0.404615828	0.6424400203
NNT	-0.05939795781	0.7339481128	0.8798757158
HSPA9	-0.09733602854	0.3990185405	0.6368615826
IK	-0.00195962998	0.9850481529	0.9910933275
CERT1	0.00967786605	0.9421177043	0.9699468296
CLINT1	-0.1503325678	0.1560156319	0.3830693092
SUB1	-0.2398497521	0.04875859321	0.1904625365
LNPEP	0.02028231797	0.8989690651	0.9576313533
SKP1	-0.03133525336	0.737426453	0.8825648253
MACROH2A1	-0.2015807904	0.09139916737	0.2796775379
CSNK1A1	-0.0458366802	0.6366150383	0.8144341001
ATP6V0E1	-0.3689067256	0.00690389163	0.06015647036
CPEB4	-0.3596985101	0.1985961083	0.4379534549
SELENOK	0.1033630847	0.5408336348	0.7519821805
CRBN	-0.1455476773	0.2356360678	0.4844948789
RNF7	-0.275649359	0.01322760953	0.09063552371
TFDP2	0.009786658968	0.9613370867	0.9777585032
XRN1	0.03245731163	0.7911994617	0.9083249006
PDCD10	-0.2856379653	0.08938629842	0.2770781354
ACAP2	0.07081730087	0.5909781396	0.784972861
GNAI2	-0.09706007016	0.3299602199	0.572919993
TFG	-0.06017079106	0.6595392621	0.8377614271
RPL24	-0.2346284651	0.1235154937	0.3374830601
FXR1	-0.1065912999	0.3252417613	0.5703589973
ABTB1	-0.1055128856	0.5824364657	0.7789737904
EIF1B	-0.1541986551	0.2566936288	0.5057690826
KLHL24	0.2868540922	0.04318471646	0.1781761131
NKTR	0.1109254858	0.3299187671	0.572919993
FOXP1	0.1390169865	0.3507754256	0.5869532589
SPCS1	-0.03028529782	0.7557884505	0.8911672072
MOB1A	-0.2617045372	0.01475327518	0.09369968994
ACTR3	-0.3606480699	0.004417814867	0.04445815102
SF3B6	-0.4145612908	0.0009403696114	0.01866372465
RPS15	-0.2560073214	0.03913487598	0.1716823969
RTN4	-0.2044863271	0.03757802943	0.1681048101
USP34	0.05576547592	0.6228044753	0.8046904116
COQ10B	0.04003559102	0.7558101496	0.8911672072
SF3B1	0.124417162	0.09425072406	0.2853480608
HPCAL1	0.1254538079	0.4645937196	0.6988467635
ODC1	0.3529135333	0.1266052982	0.3431467505
BIRC6	-0.1450181962	0.2541770482	0.502377596
PLEKHB2	0.04021267431	0.7600255869	0.8938901759
SOS1	-0.1351531804	0.5169531014	0.7350507282
WIPF1	0.08909816089	0.540392774	0.7519821805
ORC4	0.5263653413	0.000186821236	0.007851986654
PLEK	-0.01617259673	0.9250191049	0.9639989038
SUMO1	-0.3603710235	0.0005811798069	0.0145930675
NFE2L2	0.2527830734	0.04878186729	0.1904625365
TMEM59	-0.3793035898	0.0006607447609	0.01498736926
STXBP3	-0.234323316	0.149452805	0.3720697881
PARK7	-0.2733801574	0.03834431588	0.1696409517
ELAPOR1	0.1037517028	0.5584087734	0.7614180698
SRSF4	0.1618055663	0.1075657709	0.3124217207
RAP1A	-0.08009882922	0.4923345285	0.7183313864
CAPZA1	-0.1288555417	0.293989731	0.5420041248
SFPQ	0.1259922398	0.2454975928	0.4941071269
PRDM2	0.1727921009	0.159267402	0.3860108267
RO60	-0.1004627704	0.3993197887	0.6368615826
AKT3	0.1754860826	0.2628603875	0.5124522424
CTBS	-0.1249869588	0.3779390974	0.6165239386
CD46	0.09748314809	0.5110976542	0.7308808765
APH1A	-0.1350305015	0.2390224793	0.4865571552
ATP6V0B	0.02670895445	0.8147818107	0.9167899271
TMED5	0.1429036094	0.3422296449	0.584983448
DR1	0.07175335231	0.5130292704	0.732386441
PRRC2C	0.05914393407	0.4679486422	0.700941939
PRDX6	-0.2614533272	0.1137754634	0.3195692288
SYF2	-0.116166673	0.2278967789	0.4733495596
RSRP1	0.4226550503	0.00496295576	0.0475977435
RCOR3	-0.07903372685	0.6640799978	0.8405906399
ARID1A	0.186697337	0.2244974893	0.4710821031
CREB1	-0.0763719705	0.6764800388	0.8487181523
IRAG2	-0.1101589411	0.5354832155	0.7497572241
SPCS2	-0.2203404381	0.06759502808	0.2265730622
PHF3	0.01940251943	0.852358125	0.9362181097
TNFAIP3	1.008615959	0.0001342030037	0.006798769077
MED28	-0.02627815671	0.8367222962	0.9309289121
MYL12B	-0.2641942066	0.005926808058	0.05394527844
FOXO3	0.1062874136	0.4688882264	0.7012421829
CCNI	-0.05137407471	0.6626661169	0.8405906399
UBN1	0.1558156079	0.2313144613	0.4790556017
CYP20A1	0.02447192828	0.8465740691	0.9346312012
UBE2B	-0.129293514	0.3626370534	0.598643818
PTBP3	0.004999990542	0.9593905333	0.976856782
RAD23B	-0.301230036	0.01456817038	0.09335388104
SET	-0.2195854657	0.04535338478	0.1830790589
RAB14	-0.2341224117	0.03606527301	0.1630926428
VPS4B	-0.09125248147	0.3350881306	0.5775759171
NPC2	0.1558891107	0.2774801143	0.5272860151
YPEL5	0.5269412816	0.007473352803	0.06255409422
YIPF4	-0.04437217288	0.7860573824	0.9058677415
MXI1	0.2350360989	0.1337110977	0.3523195005
SMNDC1	-0.04194740151	0.7572271663	0.8920672883
GNA13	-0.04476439474	0.7899715667	0.9081813103
DUSP1	0.6645943458	0.004851076735	0.04742616313
ELF1	-0.1606768171	0.2449588755	0.4937182413
PAIP2	0.08863721462	0.3188015853	0.5680957279
SERP1	-0.1450341238	0.1599932434	0.3860108267
LYPLA1	-0.1450318955	0.1993793242	0.4383277759
ZMYM2	0.08950101791	0.4550771273	0.6903452387
TBC1D15	-0.1434965134	0.2580165579	0.5057690826
KHDRBS1	-0.1014397256	0.39564771	0.6345461029
ZNF639	-0.4228275439	0.01608421	0.09949929045
GPSM2	0.1917671426	0.2887107266	0.5390835596
GTDC1	-0.01484293479	0.9469595831	0.9720798897
