category	de_genes
GO:0003128	ENSG00000168646,ENSG00000168214,ENSG00000081189,ENSG00000125378
GO:0003208	ENSG00000183691,ENSG00000106991,ENSG00000049883,ENSG00000124766,ENSG00000173706,ENSG00000168214,ENSG00000081189,ENSG00000104881,ENSG00000135547
GO:0001501	ENSG00000182742,ENSG00000166341,ENSG00000120093,ENSG00000162337,ENSG00000173917,ENSG00000168646,ENSG00000183691,ENSG00000178732,ENSG00000149257,ENSG00000154764,ENSG00000124813,ENSG00000106991,ENSG00000181652,ENSG00000162496,ENSG00000168056,ENSG00000266524,ENSG00000072840,ENSG00000125084,ENSG00000156345,ENSG00000177103,ENSG00000126351,ENSG00000104635,ENSG00000177030,ENSG00000114739,ENSG00000140511,ENSG00000073536,ENSG00000124766,ENSG00000136999,ENSG00000135414,ENSG00000164050,ENSG00000174705,ENSG00000088256,ENSG00000077782,ENSG00000133985,ENSG00000011600,ENSG00000108557,ENSG00000099139,ENSG00000081189,ENSG00000125378,ENSG00000169884,ENSG00000104964,ENSG00000158008,ENSG00000187535,ENSG00000101265,ENSG00000185386
GO:0008150	ENSG00000105737,ENSG00000110881,ENSG00000148143,ENSG00000163520,ENSG00000182742,ENSG00000162738,ENSG00000136002,ENSG00000166341,ENSG00000173894,ENSG00000119147,ENSG00000180730,ENSG00000106624,ENSG00000174807,ENSG00000070018,ENSG00000124615,ENSG00000072195,ENSG00000147100,ENSG00000135960,ENSG00000173114,ENSG00000154027,ENSG00000120093,ENSG00000065717,ENSG00000131067,ENSG00000165821,ENSG00000122378,ENSG00000143502,ENSG00000137731,ENSG00000126353,ENSG00000162337,ENSG00000112394,ENSG00000078269,ENSG00000158966,ENSG00000198932,ENSG00000173762,ENSG00000171811,ENSG00000142798,ENSG00000164867,ENSG00000196155,ENSG00000146021,ENSG00000173917,ENSG00000057657,ENSG00000172292,ENSG00000168646,ENSG00000140545,ENSG00000128596,ENSG00000169242,ENSG00000182983,ENSG00000135916,ENSG00000186854,ENSG00000117266,ENSG00000167880,ENSG00000158301,ENSG00000197093,ENSG00000003096,ENSG00000165349,ENSG00000186049,ENSG00000188191,ENSG00000165138,ENSG00000221866,ENSG00000198046,ENSG00000134193,ENSG00000204580,ENSG00000125648,ENSG00000172116,ENSG00000121297,ENSG00000213949,ENSG00000183691,ENSG00000139910,ENSG00000006638,ENSG00000099204,ENSG00000005513,ENSG00000139211,ENSG00000160191,ENSG00000178732,ENSG00000153898,ENSG00000130396,ENSG00000136997,ENSG00000132846,ENSG00000124613,ENSG00000146555,ENSG00000147257,ENSG00000120756,ENSG00000163629,ENSG00000123453,ENSG00000162714,ENSG00000181585,ENSG00000149257,ENSG00000181690,ENSG00000106484,ENSG00000184428,ENSG00000109113,ENSG00000181754,ENSG00000180875,ENSG00000188706,ENSG00000183439,ENSG00000107447,ENSG00000075340,ENSG00000136068,ENSG00000149970,ENSG00000117322,ENSG00000169047,ENSG00000133065,ENSG00000138795,ENSG00000173930,ENSG00000166126,ENSG00000178038,ENSG00000197241,ENSG00000149260,ENSG00000139193,ENSG00000166313,ENSG00000034053,ENSG00000091409,ENSG00000154764,ENSG00000275342,ENSG00000055732,ENSG00000155893,ENSG00000124813,ENSG00000170485,ENSG00000134909,ENSG00000144712,ENSG00000144642,ENSG00000226660,ENSG00000064309,ENSG00000091129,ENSG00000118200,ENSG00000117016,ENSG00000277586,ENSG00000081059,ENSG00000169992,ENSG00000204219,ENSG00000090975,ENSG00000116157,ENSG00000239855,ENSG00000072832,ENSG00000106991,ENSG00000147457,ENSG00000135069,ENSG00000181652,ENSG00000057935,ENSG00000108924,ENSG00000157870,ENSG00000116128,ENSG00000171357,ENSG00000170486,ENSG00000169918,ENSG00000177732,ENSG00000154358,ENSG00000112655,ENSG00000092621,ENSG00000089012,ENSG00000144647,ENSG00000162496,ENSG00000213626,ENSG00000142173,ENSG00000146700,ENSG00000129946,ENSG00000168056,ENSG00000120896,ENSG00000135679,ENSG00000107968,ENSG00000203867,ENSG00000182566,ENSG00000165795,ENSG00000198417,ENSG00000213923,ENSG00000160111,ENSG00000105270,ENSG00000182866,ENSG00000117519,ENSG00000266524,ENSG00000145721,ENSG00000236609,ENSG00000169083,ENSG00000172867,ENSG00000114948,ENSG00000164684,ENSG00000232237,ENSG00000198740,ENSG00000213420,ENSG00000205978,ENSG00000136014,ENSG00000109501,ENSG00000135919,ENSG00000134780,ENSG00000114812,ENSG00000102743,ENSG00000166311,ENSG00000116771,ENSG00000160013,ENSG00000196700,ENSG00000110448,ENSG00000140398,ENSG00000215475,ENSG00000161791,ENSG00000174500,ENSG00000107863,ENSG00000120915,ENSG00000154134,ENSG00000128536,ENSG00000072840,ENSG00000080293,ENSG00000152990,ENSG00000186487,ENSG00000172915,ENSG00000154611,ENSG00000142156,ENSG00000125084,ENSG00000061337,ENSG00000211809,ENSG00000179915,ENSG00000173040,ENSG00000182568,ENSG00000102409,ENSG00000156345,ENSG00000124788,ENSG00000134247,ENSG00000171033,ENSG00000261150,ENSG00000140986,ENSG00000166387,ENSG00000198429,ENSG00000196557,ENSG00000221988,ENSG00000123454,ENSG00000176160,ENSG00000100320,ENSG00000211804,ENSG00000188266,ENSG00000157978,ENSG00000104290,ENSG00000184613,ENSG00000169189,ENSG00000000971,ENSG00000124181,ENSG00000163600,ENSG00000179593,ENSG00000103356,ENSG00000164106,ENSG00000163827,ENSG00000152495,ENSG00000177103,ENSG00000196220,ENSG00000177599,ENSG00000151136,ENSG00000099365,ENSG00000047634,ENSG00000282780,ENSG00000145911,ENSG00000102038,ENSG00000022267,ENSG00000117632,ENSG00000102934,ENSG00000104341,ENSG00000171219,ENSG00000167996,ENSG00000074527,ENSG00000151692,ENSG00000033170,ENSG00000105088,ENSG00000167371,ENSG00000117318,ENSG00000135519,ENSG00000127152,ENSG00000119314,ENSG00000155629,ENSG00000114631,ENSG00000167664,ENSG00000115468,ENSG00000211751,ENSG00000101405,ENSG00000185664,ENSG00000163703,ENSG00000149289,ENSG00000197283,ENSG00000187037,ENSG00000130005,ENSG00000171126,ENSG00000121057,ENSG00000172005,ENSG00000176928,ENSG00000147432,ENSG00000124191,ENSG00000140932,ENSG00000182264,ENSG00000106780,ENSG00000141696,ENSG00000138363,ENSG00000189283,ENSG00000151067,ENSG00000140403,ENSG00000100003,ENSG00000119401,ENSG00000049883,ENSG00000117643,ENSG00000050165,ENSG00000186260,ENSG00000197763,ENSG00000160307,ENSG00000180370,ENSG00000109458,ENSG00000070081,ENSG00000118946,ENSG00000104660,ENSG00000048052,ENSG00000276953,ENSG00000196839,ENSG00000120868,ENSG00000154856,ENSG00000144161,ENSG00000144152,ENSG00000106477,ENSG00000069020,ENSG00000169252,ENSG00000099957,ENSG00000146674,ENSG00000122824,ENSG00000158106,ENSG00000147324,ENSG00000129422,ENSG00000139428,ENSG00000203485,ENSG00000196358,ENSG00000131507,ENSG00000166681,ENSG00000103522,ENSG00000122224,ENSG00000262209,ENSG00000130340,ENSG00000159128,ENSG00000131686,ENSG00000134698,ENSG00000136261,ENSG00000135740,ENSG00000172985,ENSG00000116396,ENSG00000103064,ENSG00000136478,ENSG00000000003,ENSG00000142303,ENSG00000160654,ENSG00000197555,ENSG00000175727,ENSG00000154229,ENSG00000115652,ENSG00000142546,ENSG00000211640,ENSG00000133895,ENSG00000143126,ENSG00000160818,ENSG00000099194,ENSG00000100029,ENSG00000139289,ENSG00000171130,ENSG00000162924,ENSG00000254126,ENSG00000088387,ENSG00000102878,ENSG00000115255,ENSG00000128833,ENSG00000164938,ENSG00000197859,ENSG00000198851,ENSG00000072657,ENSG00000196154,ENSG00000162894,ENSG00000173567,ENSG00000137266,ENSG00000118894,ENSG00000132718,ENSG00000168685,ENSG00000107815,ENSG00000109107,ENSG00000134986,ENSG00000143434,ENSG00000100154,ENSG00000106123,ENSG00000204227,ENSG00000181274,ENSG00000240445,ENSG00000005882,ENSG00000123096,ENSG00000160185,ENSG00000067208,ENSG00000127955,ENSG00000170915,ENSG00000065361,ENSG00000152784,ENSG00000115306,ENSG00000126351,ENSG00000179409,ENSG00000104635,ENSG00000115507,ENSG00000115738,ENSG00000163412,ENSG00000189007,ENSG00000146904,ENSG00000125901,ENSG00000171680,ENSG00000071575,ENSG00000109084,ENSG00000189182,ENSG00000177030,ENSG00000138814,ENSG00000040608,ENSG00000114739,ENSG00000237172,ENSG00000181885,ENSG00000148468,ENSG00000171227,ENSG00000140511,ENSG00000162777,ENSG00000114779,ENSG00000079263,ENSG00000148737,ENSG00000137393,ENSG00000132932,ENSG00000135318,ENSG00000165478,ENSG00000153179,ENSG00000154153,ENSG00000184185,ENSG00000073536,ENSG00000163468,ENSG00000172554,ENSG00000241755,ENSG00000169554,ENSG00000128656,ENSG00000185559,ENSG00000172508,ENSG00000162086,ENSG00000114993,ENSG00000134851,ENSG00000137177,ENSG00000204482,ENSG00000162430,ENSG00000172893,ENSG00000067445,ENSG00000256590,ENSG00000067082,ENSG00000136153,ENSG00000282173,ENSG00000141576,ENSG00000172878,ENSG00000124766,ENSG00000055118,ENSG00000167695,ENSG00000182463,ENSG00000104723,ENSG00000189369,ENSG00000123700,ENSG00000185760,ENSG00000112667,ENSG00000183010,ENSG00000102760,ENSG00000197442,ENSG00000113249,ENSG00000131374,ENSG00000162729,ENSG00000120942,ENSG00000131724,ENSG00000126368,ENSG00000073756,ENSG00000211747,ENSG00000130508,ENSG00000100413,ENSG00000181481,ENSG00000167130,ENSG00000105135,ENSG00000211638,ENSG00000145287,ENSG00000104998,ENSG00000159433,ENSG00000163564,ENSG00000090924,ENSG00000189233,ENSG00000171793,ENSG00000112294,ENSG00000206190,ENSG00000196793,ENSG00000164136,ENSG00000086475,ENSG00000054983,ENSG00000140682,ENSG00000141101,ENSG00000112182,ENSG00000151690,ENSG00000174669,ENSG00000083807,ENSG00000147955,ENSG00000197535,ENSG00000184304,ENSG00000112096,ENSG00000135378,ENSG00000178726,ENSG00000104324,ENSG00000164904,ENSG00000161217,ENSG00000158079,ENSG00000107742,ENSG00000184361,ENSG00000130300,ENSG00000048342,ENSG00000171843,ENSG00000175029,ENSG00000203943,ENSG00000101188,ENSG00000156875,ENSG00000102870,ENSG00000196586,ENSG00000152804,ENSG00000151612,ENSG00000148110,ENSG00000136960,ENSG00000150907,ENSG00000213390,ENSG00000131634,ENSG00000126583,ENSG00000160588,ENSG00000148843,ENSG00000132613,ENSG00000278030,ENSG00000013523,ENSG00000156273,ENSG00000019144,ENSG00000132359,ENSG00000178921,ENSG00000093217,ENSG00000154734,ENSG00000111676,ENSG00000176273,ENSG00000155111,ENSG00000117480,ENSG00000112531,ENSG00000119979,ENSG00000112561,ENSG00000211721,ENSG00000004478,ENSG00000069188,ENSG00000187193,ENSG00000049249,ENSG00000197162,ENSG00000156521,ENSG00000129474,ENSG00000077984,ENSG00000155380,ENSG00000136999,ENSG00000134460,ENSG00000135898,ENSG00000125731,ENSG00000159556,ENSG00000163191,ENSG00000168461,ENSG00000088280,ENSG00000213719,ENSG00000174282,ENSG00000101493,ENSG00000165802,ENSG00000163421,ENSG00000114573,ENSG00000091317,ENSG00000154025,ENSG00000170624,ENSG00000135426,ENSG00000108439,ENSG00000112232,ENSG00000166133,ENSG00000197586,ENSG00000107104,ENSG00000118432,ENSG00000211651,ENSG00000138606,ENSG00000110013,ENSG00000261934,ENSG00000156395,ENSG00000165060,ENSG00000065485,ENSG00000196778,ENSG00000100612,ENSG00000184619,ENSG00000135622,ENSG00000110987,ENSG00000049245,ENSG00000135828,ENSG00000173401,ENSG00000196917,ENSG00000173406,ENSG00000117602,ENSG00000163864,ENSG00000138639,ENSG00000134954,ENSG00000186205,ENSG00000163359,ENSG00000176597,ENSG00000152430,ENSG00000099953,ENSG00000152953,ENSG00000139880,ENSG00000282420,ENSG00000101187,ENSG00000185920,ENSG00000183023,ENSG00000062716,ENSG00000141858,ENSG00000118705,ENSG00000103196,ENSG00000253910,ENSG00000173706,ENSG00000132386,ENSG00000137270,ENSG00000109743,ENSG00000143669,ENSG00000073910,ENSG00000166780,ENSG00000232810,ENSG00000135414,ENSG00000112877,ENSG00000120306,ENSG00000168273,ENSG00000100994,ENSG00000196632,ENSG00000071242,ENSG00000108312,ENSG00000115956,ENSG00000178035,ENSG00000174306,ENSG00000172575,ENSG00000139370,ENSG00000135931,ENSG00000270885,ENSG00000149634,ENSG00000092200,ENSG00000204388,ENSG00000167840,ENSG00000156398,ENSG00000164050,ENSG00000056972,ENSG00000183762,ENSG00000153896,ENSG00000148926,ENSG00000085662,ENSG00000126947,ENSG00000073849,ENSG00000054654,ENSG00000033011,ENSG00000129450,ENSG00000213066,ENSG00000144476,ENSG00000134996,ENSG00000116353,ENSG00000132357,ENSG00000163220,ENSG00000101966,ENSG00000251369,ENSG00000125967,ENSG00000196581,ENSG00000138030,ENSG00000134243,ENSG00000211752,ENSG00000053328,ENSG00000115423,ENSG00000140577,ENSG00000164342,ENSG00000166452,ENSG00000154359,ENSG00000211772,ENSG00000136878,ENSG00000181963,ENSG00000105486,ENSG00000174358,ENSG00000066336,ENSG00000112164,ENSG00000163466,ENSG00000130544,ENSG00000159228,ENSG00000247746,ENSG00000168214,ENSG00000089505,ENSG00000105516,ENSG00000101298,ENSG00000170837,ENSG00000178562,ENSG00000130921,ENSG00000178222,ENSG00000137449,ENSG00000100784,ENSG00000047230,ENSG00000184584,ENSG00000105339,ENSG00000009694,ENSG00000100298,ENSG00000005194,ENSG00000015475,ENSG00000178075,ENSG00000197872,ENSG00000178498,ENSG00000197457,ENSG00000222028,ENSG00000215045,ENSG00000166394,ENSG00000168495,ENSG00000147896,ENSG00000163393,ENSG00000186787,ENSG00000064886,ENSG00000121671,ENSG00000174705,ENSG00000100804,ENSG00000216490,ENSG00000197296,ENSG00000156239,ENSG00000176788,ENSG00000211799,ENSG00000180096,ENSG00000188906,ENSG00000161298,ENSG00000058091,ENSG00000198553,ENSG00000277734,ENSG00000198736,ENSG00000254122,ENSG00000171492,ENSG00000243466,ENSG00000111859,ENSG00000197971,ENSG00000109819,ENSG00000135763,ENSG00000163618,ENSG00000164849,ENSG00000133812,ENSG00000196242,ENSG00000167081,ENSG00000196549,ENSG00000137462,ENSG00000088256,ENSG00000106069,ENSG00000167112,ENSG00000125430,ENSG00000188487,ENSG00000116729,ENSG00000170989,ENSG00000171291,ENSG00000078687,ENSG00000059728,ENSG00000148498,ENSG00000169891,ENSG00000108852,ENSG00000198342,ENSG00000127334,ENSG00000172216,ENSG00000139132,ENSG00000273820,ENSG00000080493,ENSG00000073150,ENSG00000184384,ENSG00000113552,ENSG00000004487,ENSG00000284753,ENSG00000186187,ENSG00000145623,ENSG00000142207,ENSG00000247626,ENSG00000160321,ENSG00000250565,ENSG00000099797,ENSG00000136161,ENSG00000166897,ENSG00000077782,ENSG00000140455,ENSG00000204882,ENSG00000119408,ENSG00000186815,ENSG00000014257,ENSG00000113721,ENSG00000132334,ENSG00000070404,ENSG00000171451,ENSG00000095627,ENSG00000157429,ENSG00000254087,ENSG00000102218,ENSG00000154655,ENSG00000137831,ENSG00000211652,ENSG00000188157,ENSG00000109861,ENSG00000104093,ENSG00000163399,ENSG00000113758,ENSG00000163964,ENSG00000133985,ENSG00000121570,ENSG00000012660,ENSG00000117834,ENSG00000148411,ENSG00000281958,ENSG00000103194,ENSG00000124466,ENSG00000101916,ENSG00000155158,ENSG00000070761,ENSG00000063180,ENSG00000147117,ENSG00000001461,ENSG00000166526,ENSG00000111490,ENSG00000122971,ENSG00000011600,ENSG00000128050,ENSG00000258223,ENSG00000182831,ENSG00000159753,ENSG00000018280,ENSG00000156052,ENSG00000211941,ENSG00000144909,ENSG00000122367,ENSG00000084710,ENSG00000154217,ENSG00000142528,ENSG00000165030,ENSG00000162643,ENSG00000133265,ENSG00000244437,ENSG00000079819,ENSG00000229474,ENSG00000101210,ENSG00000188649,ENSG00000146122,ENSG00000181291,ENSG00000159164,ENSG00000136689,ENSG00000087085,ENSG00000102471,ENSG00000157216,ENSG00000240891,ENSG00000135677,ENSG00000180884,ENSG00000145916,ENSG00000196876,ENSG00000168546,ENSG00000276043,ENSG00000282133,ENSG00000013725,ENSG00000115896,ENSG00000112297,ENSG00000172640,ENSG00000135870,ENSG00000147416,ENSG00000159199,ENSG00000136040,ENSG00000069974,ENSG00000153310,ENSG00000173482,ENSG00000139668,ENSG00000176463,ENSG00000132475,ENSG00000124257,ENSG00000145819,ENSG00000084110,ENSG00000135842,ENSG00000108557,ENSG00000173281,ENSG00000085998,ENSG00000180822,ENSG00000135334,ENSG00000125726,ENSG00000185252,ENSG00000204314,ENSG00000178163,ENSG00000240498,ENSG00000121690,ENSG00000099139,ENSG00000153563,ENSG00000185189,ENSG00000111537,ENSG00000196405,ENSG00000164120,ENSG00000136828,ENSG00000240864,ENSG00000116251,ENSG00000110841,ENSG00000258102,ENSG00000197329,ENSG00000177192,ENSG00000129187,ENSG00000087253,ENSG00000205423,ENSG00000140368,ENSG00000162576,ENSG00000136694,ENSG00000054179,ENSG00000162630,ENSG00000105655,ENSG00000081189,ENSG00000214300,ENSG00000177125,ENSG00000151893,ENSG00000088876,ENSG00000161040,ENSG00000102245,ENSG00000071889,ENSG00000079950,ENSG00000100767,ENSG00000167625,ENSG00000131043,ENSG00000123684,ENSG00000235831,ENSG00000186088,ENSG00000168758,ENSG00000120738,ENSG00000155858,ENSG00000133138,ENSG00000183960,ENSG00000133256,ENSG00000106348,ENSG00000135363,ENSG00000169230,ENSG00000025039,ENSG00000213071,ENSG00000154889,ENSG00000047644,ENSG00000206053,ENSG00000188895,ENSG00000134352,ENSG00000138101,ENSG00000186010,ENSG00000104881,ENSG00000107816,ENSG00000126838,ENSG00000076513,ENSG00000127377,ENSG00000089902,ENSG00000169967,ENSG00000169180,ENSG00000173585,ENSG00000214160,ENSG00000143603,ENSG00000135547,ENSG00000125378,ENSG00000173511,ENSG00000187801,ENSG00000162728,ENSG00000103994,ENSG00000135362,ENSG00000211746,ENSG00000170293,ENSG00000170175,ENSG00000115138,ENSG00000090487,ENSG00000147548,ENSG00000109943,ENSG00000127603,ENSG00000146535,ENSG00000160551,ENSG00000085832,ENSG00000135093,ENSG00000106211,ENSG00000215114,ENSG00000115257,ENSG00000145882,ENSG00000174326,ENSG00000182580,ENSG00000142230,ENSG00000171621,ENSG00000163382,ENSG00000008438,ENSG00000204628,ENSG00000010310,ENSG00000142149,ENSG00000008300,ENSG00000154328,ENSG00000165271,ENSG00000141401,ENSG00000088899,ENSG00000160219,ENSG00000140396,ENSG00000114554,ENSG00000147526,ENSG00000134716,ENSG00000199405,ENSG00000072682,ENSG00000111817,ENSG00000169884,ENSG00000155660,ENSG00000108582,ENSG00000137309,ENSG00000138074,ENSG00000114767,ENSG00000001497,ENSG00000188868,ENSG00000169105,ENSG00000257727,ENSG00000165171,ENSG00000116106,ENSG00000114268,ENSG00000167193,ENSG00000137054,ENSG00000180357,ENSG00000172346,ENSG00000141753,ENSG00000084693,ENSG00000170558,ENSG00000244575,ENSG00000147364,ENSG00000089597,ENSG00000136404,ENSG00000161835,ENSG00000138443,ENSG00000163131,ENSG00000186174,ENSG00000174238,ENSG00000100330,ENSG00000167889,ENSG00000153551,ENSG00000163625,ENSG00000148200,ENSG00000104964,ENSG00000168676,ENSG00000154814,ENSG00000110422,ENSG00000187553,ENSG00000176601,ENSG00000073670,ENSG00000175793,ENSG00000104133,ENSG00000116701,ENSG00000010932,ENSG00000107099,ENSG00000221996,ENSG00000173599,ENSG00000158008,ENSG00000113558,ENSG00000187535,ENSG00000141026,ENSG00000214022,ENSG00000095002,ENSG00000086288,ENSG00000122694,ENSG00000116514,ENSG00000079691,ENSG00000064393,ENSG00000134709,ENSG00000198734,ENSG00000145247,ENSG00000185163,ENSG00000170954,ENSG00000166704,ENSG00000101265,ENSG00000151929,ENSG00000179104,ENSG00000169955,ENSG00000125485,ENSG00000107949,ENSG00000120256,ENSG00000188641,ENSG00000173597,ENSG00000166747,ENSG00000142867,ENSG00000215271,ENSG00000139436,ENSG00000135766,ENSG00000134107,ENSG00000078795,ENSG00000149792,ENSG00000278129,ENSG00000103154,ENSG00000103932,ENSG00000090776,ENSG00000131389,ENSG00000115590,ENSG00000170852,ENSG00000213465,ENSG00000134215,ENSG00000148572,ENSG00000165730,ENSG00000203737,ENSG00000142347,ENSG00000255398,ENSG00000274615,ENSG00000074966,ENSG00000094914,ENSG00000163219,ENSG00000143315,ENSG00000144118,ENSG00000109323,ENSG00000100028,ENSG00000204590,ENSG00000166900,ENSG00000197943,ENSG00000277161,ENSG00000185386,ENSG00000100504,ENSG00000214113,ENSG00000121310,ENSG00000123374,ENSG00000165025,ENSG00000109684,ENSG00000112706,ENSG00000166086,ENSG00000174130,ENSG00000105851,ENSG00000121316,ENSG00000169507,ENSG00000074660,ENSG00000180787,ENSG00000006042,ENSG00000161533,ENSG00000167414
GO:0010817	ENSG00000147100,ENSG00000162337,ENSG00000112394,ENSG00000005513,ENSG00000169047,ENSG00000169992,ENSG00000162496,ENSG00000196557,ENSG00000176928,ENSG00000050165,ENSG00000104635,ENSG00000138814,ENSG00000114739,ENSG00000148737,ENSG00000172893,ENSG00000124766,ENSG00000126368,ENSG00000104324,ENSG00000150907,ENSG00000155380,ENSG00000136999,ENSG00000118432,ENSG00000100612,ENSG00000101187,ENSG00000232810,ENSG00000270885,ENSG00000148926,ENSG00000085662,ENSG00000112164,ENSG00000170837,ENSG00000121671,ENSG00000196549,ENSG00000254087,ENSG00000163399,ENSG00000136689,ENSG00000099139,ENSG00000111537,ENSG00000120738,ENSG00000115138,ENSG00000115257,ENSG00000010310,ENSG00000187553,ENSG00000173597
GO:0007568	ENSG00000120868,ENSG00000138814,ENSG00000132932,ENSG00000073756,ENSG00000164136,ENSG00000112096,ENSG00000118432,ENSG00000118705,ENSG00000132386,ENSG00000148926,ENSG00000197971,ENSG00000196549,ENSG00000088256,ENSG00000113721,ENSG00000109861,ENSG00000146535
GO:0035458	ENSG00000163564,ENSG00000164342,ENSG00000184584,ENSG00000186010
GO:0051093	ENSG00000162337,ENSG00000142798,ENSG00000164867,ENSG00000168646,ENSG00000169242,ENSG00000183691,ENSG00000005513,ENSG00000136997,ENSG00000138795,ENSG00000154764,ENSG00000213626,ENSG00000168056,ENSG00000182566,ENSG00000266524,ENSG00000125084,ENSG00000117318,ENSG00000197283,ENSG00000144161,ENSG00000169252,ENSG00000131507,ENSG00000133895,ENSG00000164938,ENSG00000143434,ENSG00000115738,ENSG00000071575,ENSG00000138814,ENSG00000040608,ENSG00000102760,ENSG00000126368,ENSG00000145287,ENSG00000140682,ENSG00000112096,ENSG00000152804,ENSG00000150907,ENSG00000154734,ENSG00000136999,ENSG00000135898,ENSG00000159556,ENSG00000107104,ENSG00000165060,ENSG00000135622,ENSG00000110987,ENSG00000173406,ENSG00000099953,ENSG00000185920,ENSG00000132386,ENSG00000232810,ENSG00000135414,ENSG00000183762,ENSG00000134243,ENSG00000164342,ENSG00000066336,ENSG00000168214,ENSG00000197971,ENSG00000137462,ENSG00000070404,ENSG00000254087,ENSG00000146122,ENSG00000135870,ENSG00000173482,ENSG00000108557,ENSG00000111537,ENSG00000168758,ENSG00000047644,ENSG00000135547,ENSG00000125378,ENSG00000163382,ENSG00000008438,ENSG00000169884,ENSG00000116106,ENSG00000185386,ENSG00000006042
GO:0008630	ENSG00000119401,ENSG00000112096,ENSG00000232810,ENSG00000144476,ENSG00000015475,ENSG00000127334,ENSG00000004487,ENSG00000148411,ENSG00000175793,ENSG00000095002,ENSG00000064393
GO:0051090	ENSG00000070018,ENSG00000162337,ENSG00000169083,ENSG00000109501,ENSG00000125084,ENSG00000117318,ENSG00000119401,ENSG00000133895,ENSG00000115738,ENSG00000138814,ENSG00000148737,ENSG00000102760,ENSG00000184304,ENSG00000101188,ENSG00000185920,ENSG00000232810,ENSG00000204388,ENSG00000163220,ENSG00000140577,ENSG00000164342,ENSG00000066336,ENSG00000100784,ENSG00000184584,ENSG00000109819,ENSG00000137462,ENSG00000004487,ENSG00000176463,ENSG00000197329,ENSG00000102245,ENSG00000169884,ENSG00000064393,ENSG00000142867,ENSG00000135766,ENSG00000134107,ENSG00000197943,ENSG00000165025,ENSG00000174130
GO:0052548	ENSG00000169242,ENSG00000136997,ENSG00000149257,ENSG00000139193,ENSG00000160111,ENSG00000182866,ENSG00000135919,ENSG00000180370,ENSG00000120868,ENSG00000166681,ENSG00000073536,ENSG00000197442,ENSG00000073756,ENSG00000107742,ENSG00000077984,ENSG00000163359,ENSG00000132386,ENSG00000232810,ENSG00000163220,ENSG00000101966,ENSG00000015475,ENSG00000197971,ENSG00000254087,ENSG00000137831,ENSG00000135334,ENSG00000100767,ENSG00000169230,ENSG00000186010,ENSG00000126838,ENSG00000204628,ENSG00000116106,ENSG00000175793,ENSG00000142867,ENSG00000165025
GO:0060326	ENSG00000126353,ENSG00000213949,ENSG00000138795,ENSG00000109458,ENSG00000129422,ENSG00000171680,ENSG00000184304,ENSG00000136999,ENSG00000109743,ENSG00000143669,ENSG00000144476,ENSG00000163220,ENSG00000066336,ENSG00000111859,ENSG00000170989,ENSG00000077782,ENSG00000113721,ENSG00000254087,ENSG00000173585,ENSG00000173511,ENSG00000106211,ENSG00000167193,ENSG00000134215,ENSG00000165025,ENSG00000166086,ENSG00000105851
GO:1903352	ENSG00000165349,ENSG00000102743
GO:0043281	ENSG00000136997,ENSG00000139193,ENSG00000182866,ENSG00000180370,ENSG00000120868,ENSG00000166681,ENSG00000073536,ENSG00000197442,ENSG00000073756,ENSG00000232810,ENSG00000163220,ENSG00000101966,ENSG00000015475,ENSG00000137831,ENSG00000186010,ENSG00000204628,ENSG00000175793,ENSG00000142867,ENSG00000165025
GO:0009166	ENSG00000160191,ENSG00000140398,ENSG00000189283,ENSG00000196839,ENSG00000122824,ENSG00000135318,ENSG00000112667,ENSG00000197296,ENSG00000154328,ENSG00000188641
GO:0042494	ENSG00000137462,ENSG00000174130
GO:0032113	ENSG00000111537
GO:0060549	ENSG00000111537
GO:0060550	ENSG00000111537
GO:0060551	ENSG00000111537
GO:0060552	ENSG00000111537
GO:0007252	ENSG00000232810,ENSG00000164342,ENSG00000137462,ENSG00000197943
GO:0060556	ENSG00000232810,ENSG00000111537
GO:1904953	ENSG00000070018,ENSG00000213923,ENSG00000125084
GO:0015691	ENSG00000104635,ENSG00000018280
GO:0070574	ENSG00000104635,ENSG00000018280
GO:1904783	ENSG00000159128,ENSG00000111537
GO:0033673	ENSG00000070018,ENSG00000162337,ENSG00000188191,ENSG00000166311,ENSG00000171033,ENSG00000180370,ENSG00000133895,ENSG00000146904,ENSG00000071575,ENSG00000152804,ENSG00000129474,ENSG00000183023,ENSG00000173706,ENSG00000213066,ENSG00000254087,ENSG00000156052,ENSG00000111537,ENSG00000125378,ENSG00000106211,ENSG00000204628,ENSG00000110422,ENSG00000175793
GO:1905034	ENSG00000066336,ENSG00000071889
