1161199at2759	Complete	NP_499771.1	86.1	170	https://v10-1.orthodb.org/?query=1161199at2759	Coatomer subunit epsilon	Complete	NP_001006339.1	153.7	174	https://v10-1.orthodb.org/?query=1161199at2759	Coatomer subunit epsilon
1173229at2759	Complete	NP_497851.1	67.8	175	https://v10-1.orthodb.org/?query=1173229at2759	WD40 repeat	Complete	XP_015149021.2	165.5	205	https://v10-1.orthodb.org/?query=1173229at2759	WD40 repeat
1193442at2759	Complete	NP_498510.1	323.3	245	https://v10-1.orthodb.org/?query=1193442at2759	Bystin	Complete	XP_418047.4	350.3	250	https://v10-1.orthodb.org/?query=1193442at2759	Bystin
1194691at2759	Complete	NP_501632.1	324.9	276	https://v10-1.orthodb.org/?query=1194691at2759	26S Proteasome non-ATPase regulatory subunit 6	Complete	XP_414416.2	403.6	277	https://v10-1.orthodb.org/?query=1194691at2759	26S Proteasome non-ATPase regulatory subunit 6
1200489at2759	Complete	NP_499416.1	62.0	102	https://v10-1.orthodb.org/?query=1200489at2759	Exosome complex component CSL4, C-terminal	Complete	XP_015144282.3	127.2	121	https://v10-1.orthodb.org/?query=1200489at2759	Exosome complex component CSL4, C-terminal
1217666at2759	Complete	NP_497226.2	226.0	178	https://v10-1.orthodb.org/?query=1217666at2759	Ribosome maturation protein SBDS, N-terminal	Complete	NP_001006211.1	261.9	177	https://v10-1.orthodb.org/?query=1217666at2759	Ribosome maturation protein SBDS, N-terminal
1222562at2759	Complete	NP_001379972.1	149.4	117	https://v10-1.orthodb.org/?query=1222562at2759	Ribosome biogenesis protein	Complete	NP_001264098.2	168.4	118	https://v10-1.orthodb.org/?query=1222562at2759	Ribosome biogenesis protein
1249159at2759	Complete	NP_496153.2	125.6	150	https://v10-1.orthodb.org/?query=1249159at2759	GINS complex, subunit Psf1	Complete	NP_001012621.2	156.4	152	https://v10-1.orthodb.org/?query=1249159at2759	GINS complex, subunit Psf1
1251252at2759	Complete	NP_504791.3	59.5	81	https://v10-1.orthodb.org/?query=1251252at2759	Mediator complex, subunit Med6	Complete	NP_001152897.1	91.3	82	https://v10-1.orthodb.org/?query=1251252at2759	Mediator complex, subunit Med6
1257440at2759	Complete	NP_741412.1	172.7	128	https://v10-1.orthodb.org/?query=1257440at2759	PUA domain	Complete	NP_001099145.1	182.6	129	https://v10-1.orthodb.org/?query=1257440at2759	PUA domain
1260807at2759	Complete	NP_496708.2	246.4	219	https://v10-1.orthodb.org/?query=1260807at2759	Protohaem IX farnesyltransferase	Complete	NP_001025871.1	284.6	222	https://v10-1.orthodb.org/?query=1260807at2759	Protohaem IX farnesyltransferase
1264469at2759	Complete	NP_491246.4	154.2	151	https://v10-1.orthodb.org/?query=1264469at2759	Ubiquinone biosynthesis protein Coq4	Complete	XP_415503.2	194.6	153	https://v10-1.orthodb.org/?query=1264469at2759	Ubiquinone biosynthesis protein Coq4
1266231at2759	Complete	NP_001379033.1	255.9	187	https://v10-1.orthodb.org/?query=1266231at2759	Ribosomal biogenesis, methyltransferase, EMG1/NEP1	Complete	NP_001264998.1	288.7	189	https://v10-1.orthodb.org/?query=1266231at2759	Ribosomal biogenesis, methyltransferase, EMG1/NEP1
1269244at2759	Complete	NP_493207.1	74.0	111	https://v10-1.orthodb.org/?query=1269244at2759	RWD domain	Complete	NP_001026246.2	105.5	119	https://v10-1.orthodb.org/?query=1269244at2759	RWD domain
1269649at2759	Complete	NP_496099.1	256.0	166	https://v10-1.orthodb.org/?query=1269649at2759	K Homology domain	Complete	NP_001072958.1	285.6	167	https://v10-1.orthodb.org/?query=1269649at2759	K Homology domain
1284731at2759	Complete	NP_492751.1	102.2	117	https://v10-1.orthodb.org/?query=1284731at2759	K Homology domain, type 1	Complete	NP_001186445.2	119.0	129	https://v10-1.orthodb.org/?query=1284731at2759	K Homology domain, type 1
1287094at2759	Complete	NP_490762.1	151.4	126	https://v10-1.orthodb.org/?query=1287094at2759	Snf7 family	Complete	NP_001026700.1	170.0	127	https://v10-1.orthodb.org/?query=1287094at2759	Snf7 family
1304061at2759	Complete	NP_495386.3	175.8	146	https://v10-1.orthodb.org/?query=1304061at2759	RNA polymerase II subunit A	Complete	NP_001007876.1	197.7	130	https://v10-1.orthodb.org/?query=1304061at2759	RNA polymerase II subunit A
1323575at2759	Complete	NP_504411.1	153.5	114	https://v10-1.orthodb.org/?query=1323575at2759	GNAT domain	Complete	XP_040557364.1	179.8	114	https://v10-1.orthodb.org/?query=1323575at2759	GNAT domain
1338131at2759	Complete	NP_492523.1	235.1	138	https://v10-1.orthodb.org/?query=1338131at2759	PIN domain	Complete	XP_421270.1	269.1	144	https://v10-1.orthodb.org/?query=1338131at2759	PIN domain
1339553at2759	Complete	NP_492189.2	159.7	246	https://v10-1.orthodb.org/?query=1339553at2759	GPI transamidase subunit PIG-U	Complete	XP_417310.2	264.2	247	https://v10-1.orthodb.org/?query=1339553at2759	GPI transamidase subunit PIG-U
1342242at2759	Complete	NP_492346.2	151.6	168	https://v10-1.orthodb.org/?query=1342242at2759	Aminomethyltransferase, folate-binding domain	Complete	NP_001026129.2	178.9	169	https://v10-1.orthodb.org/?query=1342242at2759	Aminomethyltransferase, folate-binding domain
1346165at2759	Complete	NP_001255015.1	286.7	237	https://v10-1.orthodb.org/?query=1346165at2759	DNA primase, small subunit	Complete	XP_015155882.2	335.9	268	https://v10-1.orthodb.org/?query=1346165at2759	DNA primase, small subunit
1346432at2759	Complete	NP_497835.1	100.4	140	https://v10-1.orthodb.org/?query=1346432at2759	U3 small nucleolar RNA-associated protein 11	Complete	XP_417753.1	133.1	140	https://v10-1.orthodb.org/?query=1346432at2759	U3 small nucleolar RNA-associated protein 11
1355894at2759	Complete	NP_505053.1	204.3	141	https://v10-1.orthodb.org/?query=1355894at2759	GNAT domain	Complete	XP_422177.1	220.5	142	https://v10-1.orthodb.org/?query=1355894at2759	GNAT domain
1358374at2759	Complete	NP_001040656.2	251.8	204	https://v10-1.orthodb.org/?query=1358374at2759	Zinc finger, CCCH-type	Complete	NP_001006510.1	275.8	203	https://v10-1.orthodb.org/?query=1358374at2759	Zinc finger, CCCH-type
1364586at2759	Complete	NP_498110.1	104.9	144	https://v10-1.orthodb.org/?query=1364586at2759	rRNA-processing protein Fcf1/Utp23	Complete	XP_418400.2	117.8	144	https://v10-1.orthodb.org/?query=1364586at2759	rRNA-processing protein Fcf1/Utp23
1370285at2759	Complete	NP_505118.1	210.9	417	https://v10-1.orthodb.org/?query=1370285at2759	Conserved oligomeric Golgi complex subunit 6	Complete	XP_417082.2	474.8	412	https://v10-1.orthodb.org/?query=1370285at2759	Conserved oligomeric Golgi complex subunit 6
1379600at2759	Complete	NP_001255027.2	387.5	497	https://v10-1.orthodb.org/?query=1379600at2759	Vps53-like, N-terminal	Complete	NP_001012824.1	537.5	497	https://v10-1.orthodb.org/?query=1379600at2759	Vps53-like, N-terminal
1404162at2759	Complete	NP_496339.1	126.4	203	https://v10-1.orthodb.org/?query=1404162at2759	Origin recognition complex, subunit 2	Complete	NP_001006517.2	215.4	189	https://v10-1.orthodb.org/?query=1404162at2759	Origin recognition complex, subunit 2
1405073at2759	Complete	NP_491342.1	222.9	159	https://v10-1.orthodb.org/?query=1405073at2759	PUA domain	Complete	NP_001264418.1	246.4	159	https://v10-1.orthodb.org/?query=1405073at2759	PUA domain
1407446at2759	Complete	NP_492323.1	50.3	90	https://v10-1.orthodb.org/?query=1407446at2759	SRP-independent targeting protein 2/TMEM208	Complete	XP_015134591.1	56.4	64	https://v10-1.orthodb.org/?query=1407446at2759	SRP-independent targeting protein 2/TMEM208
1423847at2759	Complete	NP_495445.2	240.9	274	https://v10-1.orthodb.org/?query=1423847at2759	RNA 3'-terminal phosphate cyclase domain	Complete	XP_424808.1	321.0	274	https://v10-1.orthodb.org/?query=1423847at2759	RNA 3'-terminal phosphate cyclase domain
1428854at2759	Complete	NP_502432.1	419.1	352	https://v10-1.orthodb.org/?query=1428854at2759	RNA recognition motif domain	Complete	NP_001034357.2	467.8	299	https://v10-1.orthodb.org/?query=1428854at2759	RNA recognition motif domain
1432328at2759	Complete	NP_500024.1	250.6	177	https://v10-1.orthodb.org/?query=1432328at2759	Autophagy-related protein 3	Complete	NP_001264999.1	288.3	180	https://v10-1.orthodb.org/?query=1432328at2759	Autophagy-related protein 3
1434266at2759	Complete	NP_001256903.1	105.9	133	https://v10-1.orthodb.org/?query=1434266at2759	DNA replication complex GINS protein SLD5	Complete	NP_001341793.1	145.4	133	https://v10-1.orthodb.org/?query=1434266at2759	DNA replication complex GINS protein SLD5
1445102at2759	Complete	NP_499931.2	277.7	192	https://v10-1.orthodb.org/?query=1445102at2759	Glycosyltransferase 2-like	Complete	XP_417511.1	298.8	192	https://v10-1.orthodb.org/?query=1445102at2759	Glycosyltransferase 2-like
1455730at2759	Complete	NP_505950.1	407.0	349	https://v10-1.orthodb.org/?query=1455730at2759	SKI-interacting protein, SKIP	Complete	XP_421294.1	497.0	356	https://v10-1.orthodb.org/?query=1455730at2759	SKI-interacting protein, SKIP
1459797at2759	Complete	NP_502128.1	62.6	96	https://v10-1.orthodb.org/?query=1459797at2759	Prefoldin subunit 4	Complete	NP_001264944.1	101.0	97	https://v10-1.orthodb.org/?query=1459797at2759	Prefoldin subunit 4
1474000at2759	Complete	NP_495908.2	105.9	140	https://v10-1.orthodb.org/?query=1474000at2759	Translocation protein Sec62	Complete	NP_001012620.1	113.9	141	https://v10-1.orthodb.org/?query=1474000at2759	Translocation protein Sec62
1488235at2759	Complete	NP_001379068.1	174.8	139	https://v10-1.orthodb.org/?query=1488235at2759	Adenylate kinase isoenzyme 6	Complete	NP_001026504.1	190.1	141	https://v10-1.orthodb.org/?query=1488235at2759	Adenylate kinase isoenzyme 6
1488436at2759	Complete	NP_496278.1	122.0	62	https://v10-1.orthodb.org/?query=1488436at2759	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site	Complete	NP_990065.1	129.3	63	https://v10-1.orthodb.org/?query=1488436at2759	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
1504863at2759	Complete	NP_505435.1	154.7	146	https://v10-1.orthodb.org/?query=1504863at2759	Trafficking protein particle complex subunit	Complete	NP_001006320.2	192.7	148	https://v10-1.orthodb.org/?query=1504863at2759	Trafficking protein particle complex subunit
1513531at2759	Complete	NP_505803.1	234.4	191	https://v10-1.orthodb.org/?query=1513531at2759	Pre-mRNA-splicing factor Isy1	Complete	XP_414311.1	298.5	197	https://v10-1.orthodb.org/?query=1513531at2759	Pre-mRNA-splicing factor Isy1
1525971at2759	Complete	NP_498228.1	72.7	80	https://v10-1.orthodb.org/?query=1525971at2759	Ubiquitin-like protein ATG12	Complete	XP_424963.1	121.8	80	https://v10-1.orthodb.org/?query=1525971at2759	Ubiquitin-like protein ATG12
1526152at2759	Complete	NP_497574.2	73.1	85	https://v10-1.orthodb.org/?query=1526152at2759	NADH dehydrogenase 	Complete	NP_001264584.1	114.4	85	https://v10-1.orthodb.org/?query=1526152at2759	NADH dehydrogenase 
1538526at2759	Complete	NP_499415.1	135.3	105	https://v10-1.orthodb.org/?query=1538526at2759	Ribosomal protein L7Ae/L30e/S12e/Gadd45	Complete	NP_001239073.1	149.2	105	https://v10-1.orthodb.org/?query=1538526at2759	Ribosomal protein L7Ae/L30e/S12e/Gadd45
1545004at2759	Complete	NP_500964.1	100.0	72	https://v10-1.orthodb.org/?query=1545004at2759	LSM domain, eukaryotic/archaea-type	Complete	NP_001383196.1	120.5	71	https://v10-1.orthodb.org/?query=1545004at2759	LSM domain, eukaryotic/archaea-type
1552706at2759	Complete	NP_490855.3	105.1	94	https://v10-1.orthodb.org/?query=1552706at2759	Signal recognition particle, SRP19 subunit	Complete	XP_001233375.2	114.6	93	https://v10-1.orthodb.org/?query=1552706at2759	Signal recognition particle, SRP19 subunit
156083at2759	Complete	NP_498785.1	3708.7	1939	https://v10-1.orthodb.org/?query=156083at2759	Pre-mRNA-processing-splicing factor 8	Complete	XP_415805.2	3797.7	1938	https://v10-1.orthodb.org/?query=156083at2759	Pre-mRNA-processing-splicing factor 8
1617752at2759	Complete	NP_497135.1	129.6	95	https://v10-1.orthodb.org/?query=1617752at2759	Transcription elongation factor SPT4	Complete	NP_001244215.1	143.5	95	https://v10-1.orthodb.org/?query=1617752at2759	Transcription elongation factor SPT4
1620056at2759	Complete	NP_492686.1	47.3	79	https://v10-1.orthodb.org/?query=1620056at2759	Ribosomal protein/NADH dehydrogenase domain	Complete	XP_015144248.4	44.0	82	https://v10-1.orthodb.org/?query=1620056at2759	Ribosomal protein/NADH dehydrogenase domain
1626636at2759	Complete	NP_498692.2	112.0	114	https://v10-1.orthodb.org/?query=1626636at2759	Zinc finger, double-stranded RNA binding	Complete	NP_001026636.1	127.9	127	https://v10-1.orthodb.org/?query=1626636at2759	Zinc finger, double-stranded RNA binding
1633672at2759	Complete	NP_502579.1	143.8	83	https://v10-1.orthodb.org/?query=1633672at2759	LSM domain, eukaryotic/archaea-type	Complete	NP_001264791.1	153.3	84	https://v10-1.orthodb.org/?query=1633672at2759	LSM domain, eukaryotic/archaea-type
290630at2759	Complete	NP_491653.2	594.5	478	https://v10-1.orthodb.org/?query=290630at2759	WD40 repeat	Complete	XP_015156280.2	759.6	545	https://v10-1.orthodb.org/?query=290630at2759	WD40 repeat
296129at2759	Complete	NP_491574.1	997.8	710	https://v10-1.orthodb.org/?query=296129at2759	RNA cytidine acetyltransferase	Complete	NP_001012958.2	1136.6	709	https://v10-1.orthodb.org/?query=296129at2759	RNA cytidine acetyltransferase
306227at2759	Complete	NP_492215.1	424.9	445	https://v10-1.orthodb.org/?query=306227at2759	Vacuole morphology and inheritance protein 14	Complete	NP_001025735.2	597.1	479	https://v10-1.orthodb.org/?query=306227at2759	Vacuole morphology and inheritance protein 14
320059at2759	Complete	NP_506055.2	863.5	452	https://v10-1.orthodb.org/?query=320059at2759	Radical SAM	Complete	NP_001034382.1	902.6	452	https://v10-1.orthodb.org/?query=320059at2759	Radical SAM
324863at2759	Complete	NP_496498.1	423.2	553	https://v10-1.orthodb.org/?query=324863at2759	RuvA domain 2-like	Complete	NP_001305340.2	694.1	566	https://v10-1.orthodb.org/?query=324863at2759	RuvA domain 2-like
331411at2759	Complete	NP_495825.1	387.2	401	https://v10-1.orthodb.org/?query=331411at2759	Tetratricopeptide-like helical domain superfamily	Complete	NP_001012586.1	470.6	401	https://v10-1.orthodb.org/?query=331411at2759	Tetratricopeptide-like helical domain superfamily
341721at2759	Complete	NP_504292.2	230.7	374	https://v10-1.orthodb.org/?query=341721at2759	Nucleolar complex-associated protein 3	Complete	XP_004942209.3	368.0	387	https://v10-1.orthodb.org/?query=341721at2759	Nucleolar complex-associated protein 3
383503at2759	Complete	NP_495799.1	336.0	345	https://v10-1.orthodb.org/?query=383503at2759	Splicing factor 3A subunit 3	Complete	XP_001232935.1	397.7	347	https://v10-1.orthodb.org/?query=383503at2759	Splicing factor 3A subunit 3
388820at2759	Complete	NP_001369795.1	453.9	570	https://v10-1.orthodb.org/?query=388820at2759	WD40 repeat	Complete	NP_001038099.1	680.2	587	https://v10-1.orthodb.org/?query=388820at2759	WD40 repeat
396755at2759	Complete	NP_001255000.1	410.4	638	https://v10-1.orthodb.org/?query=396755at2759	Tetratricopeptide repeat	Complete	XP_420968.3	621.3	652	https://v10-1.orthodb.org/?query=396755at2759	Tetratricopeptide repeat
418107at2759	Complete	NP_001370319.1	411.5	347	https://v10-1.orthodb.org/?query=418107at2759	WD40-repeat-containing domain	Complete	NP_001026119.1	510.9	356	https://v10-1.orthodb.org/?query=418107at2759	WD40-repeat-containing domain
453044at2759	Complete	NP_503138.1	312.1	297	https://v10-1.orthodb.org/?query=453044at2759	Zinc finger, ZPR1-type	Complete	XP_003642643.1	374.5	296	https://v10-1.orthodb.org/?query=453044at2759	Zinc finger, ZPR1-type
491869at2759	Complete	NP_499246.2	211.1	243	https://v10-1.orthodb.org/?query=491869at2759	Protein arginine methyltransferase NDUFAF7	Complete	XP_419525.3	263.2	255	https://v10-1.orthodb.org/?query=491869at2759	Protein arginine methyltransferase NDUFAF7
543764at2759	Complete	NP_492452.3	171.9	239	https://v10-1.orthodb.org/?query=543764at2759	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	Complete	NP_001026212.3	249.7	237	https://v10-1.orthodb.org/?query=543764at2759	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
570797at2759	Complete	NP_498762.2	370.5	506	https://v10-1.orthodb.org/?query=570797at2759	Winged helix-like DNA-binding domain superfamily	Complete	XP_415533.2	606.3	452	https://v10-1.orthodb.org/?query=570797at2759	Winged helix-like DNA-binding domain superfamily
582756at2759	Complete	NP_001023610.1	222.0	353	https://v10-1.orthodb.org/?query=582756at2759	RFT1	Complete	NP_001136344.1	336.2	350	https://v10-1.orthodb.org/?query=582756at2759	RFT1
621827at2759	Complete	NP_490990.2	230.3	334	https://v10-1.orthodb.org/?query=621827at2759	WD40-repeat-containing domain	Complete	NP_001012624.1	369.2	329	https://v10-1.orthodb.org/?query=621827at2759	WD40-repeat-containing domain
655400at2759	Complete	NP_505415.2	257.7	268	https://v10-1.orthodb.org/?query=655400at2759	Ubiquinone biosynthesis monooxygenase COQ6	Complete	XP_421257.5	320.4	274	https://v10-1.orthodb.org/?query=655400at2759	Ubiquinone biosynthesis monooxygenase COQ6
664730at2759	Complete	NP_492812.2	613.4	348	https://v10-1.orthodb.org/?query=664730at2759	Pyridoxal phosphate-dependent transferase	Complete	NP_001026018.2	651.0	349	https://v10-1.orthodb.org/?query=664730at2759	Pyridoxal phosphate-dependent transferase
673132at2759	Complete	NP_504502.1	299.1	274	https://v10-1.orthodb.org/?query=673132at2759	Aminomethyltransferase	Complete	NP_990119.2	323.8	275	https://v10-1.orthodb.org/?query=673132at2759	Aminomethyltransferase
674160at2759	Complete	NP_001364733.1	512.4	998	https://v10-1.orthodb.org/?query=674160at2759	Armadillo-type fold	Complete	XP_004937716.2	865.5	1048	https://v10-1.orthodb.org/?query=674160at2759	Armadillo-type fold
679771at2759	Complete	NP_500618.1	102.5	150	https://v10-1.orthodb.org/?query=679771at2759	Eukaryotic translation initiation factor 3 subunit M	Complete	NP_001006406.1	155.9	177	https://v10-1.orthodb.org/?query=679771at2759	Eukaryotic translation initiation factor 3 subunit M
687505at2759	Complete	NP_001370249.1	204.2	214	https://v10-1.orthodb.org/?query=687505at2759	DnaJ domain	Complete	XP_422682.1	223.7	220	https://v10-1.orthodb.org/?query=687505at2759	DnaJ domain
719531at2759	Complete	NP_495840.1	384.4	284	https://v10-1.orthodb.org/?query=719531at2759	PIGA, GPI anchor biosynthesis	Complete	NP_001025979.2	425.6	284	https://v10-1.orthodb.org/?query=719531at2759	PIGA, GPI anchor biosynthesis
720340at2759	Complete	NP_500465.4	154.5	199	https://v10-1.orthodb.org/?query=720340at2759	Cell division control protein 73, C-terminal	Complete	NP_001026436.1	204.9	223	https://v10-1.orthodb.org/?query=720340at2759	Cell division control protein 73, C-terminal
721605at2759	Complete	NP_497675.1	272.0	247	https://v10-1.orthodb.org/?query=721605at2759	NAD(P)-binding domain	Complete	NP_001006281.2	339.5	243	https://v10-1.orthodb.org/?query=721605at2759	NAD(P)-binding domain
734666at2759	Complete	NP_492114.2	463.6	372	https://v10-1.orthodb.org/?query=734666at2759	60S ribosomal export protein NMD3	Complete	XP_422813.2	525.3	374	https://v10-1.orthodb.org/?query=734666at2759	60S ribosomal export protein NMD3
759498at2759	Complete	NP_496956.1	498.9	426	https://v10-1.orthodb.org/?query=759498at2759	WD40-repeat-containing domain	Complete	XP_025003879.2	609.8	425	https://v10-1.orthodb.org/?query=759498at2759	WD40-repeat-containing domain
761109at2759	Complete	NP_497203.1	323.0	363	https://v10-1.orthodb.org/?query=761109at2759	Tetratricopeptide repeat	Complete	XP_003642151.1	475.9	375	https://v10-1.orthodb.org/?query=761109at2759	Tetratricopeptide repeat
777920at2759	Complete	NP_498661.1	407.7	337	https://v10-1.orthodb.org/?query=777920at2759	Pescadillo	Complete	XP_015150415.2	454.7	337	https://v10-1.orthodb.org/?query=777920at2759	Pescadillo
814241at2759	Complete	NP_001040858.1	288.6	315	https://v10-1.orthodb.org/?query=814241at2759	Clp1, N-terminal beta-sandwich domain	Complete	NP_001012292.2	383.5	325	https://v10-1.orthodb.org/?query=814241at2759	Clp1, N-terminal beta-sandwich domain
836599at2759	Complete	NP_498869.1	344.0	296	https://v10-1.orthodb.org/?query=836599at2759	26S proteasome non-ATPase regulatory subunit 3	Complete	NP_001026533.1	446.8	319	https://v10-1.orthodb.org/?query=836599at2759	26S proteasome non-ATPase regulatory subunit 3
855834at2759	Complete	NP_001379058.1	174.3	290	https://v10-1.orthodb.org/?query=855834at2759	RNA polymerase I specific transcription initiation factor RRN3	Complete	XP_015149628.1	265.9	311	https://v10-1.orthodb.org/?query=855834at2759	RNA polymerase I specific transcription initiation factor RRN3
866359at2759	Complete	NP_490988.2	327.1	232	https://v10-1.orthodb.org/?query=866359at2759	Eukaryotic translation initiation factor 3 subunit I	Complete	NP_001157867.1	398.1	264	https://v10-1.orthodb.org/?query=866359at2759	Eukaryotic translation initiation factor 3 subunit I
869548at2759	Complete	NP_498052.1	231.7	194	https://v10-1.orthodb.org/?query=869548at2759	Winged helix-like DNA-binding domain superfamily	Complete	XP_418112.1	266.4	194	https://v10-1.orthodb.org/?query=869548at2759	Winged helix-like DNA-binding domain superfamily
87842at2759	Complete	NP_494788.3	343.1	608	https://v10-1.orthodb.org/?query=87842at2759	Pep3/Vps18/deep orange	Complete	NP_001186584.2	647.2	621	https://v10-1.orthodb.org/?query=87842at2759	Pep3/Vps18/deep orange
891751at2759	Complete	NP_498634.1	213.2	198	https://v10-1.orthodb.org/?query=891751at2759	CCAAT-binding factor	Complete	NP_001025826.2	301.7	236	https://v10-1.orthodb.org/?query=891751at2759	CCAAT-binding factor
901894at2759	Complete	NP_001254097.1	250.1	328	https://v10-1.orthodb.org/?query=901894at2759	Mannosyltransferase	Complete	XP_015147379.2	349.5	323	https://v10-1.orthodb.org/?query=901894at2759	Mannosyltransferase
924753at2759	Complete	NP_491075.2	166.1	173	https://v10-1.orthodb.org/?query=924753at2759	tRNA guanosine-2'-O-methyltransferase, TRM11	Complete	NP_989699.2	222.9	224	https://v10-1.orthodb.org/?query=924753at2759	tRNA guanosine-2'-O-methyltransferase, TRM11
931188at2759	Complete	NP_494298.1	455.2	342	https://v10-1.orthodb.org/?query=931188at2759	Zinc finger, RING/FYVE/PHD-type	Complete	XP_040513192.1	501.9	347	https://v10-1.orthodb.org/?query=931188at2759	Zinc finger, RING/FYVE/PHD-type
974865at2759	Complete	NP_491117.1	198.9	228	https://v10-1.orthodb.org/?query=974865at2759	Brix domain	Complete	XP_426181.2	274.6	228	https://v10-1.orthodb.org/?query=974865at2759	Brix domain
975158at2759	Complete	NP_495655.1	223.1	274	https://v10-1.orthodb.org/?query=975158at2759	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48kDa subunit	Complete	NP_001161480.1	260.0	273	https://v10-1.orthodb.org/?query=975158at2759	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48kDa subunit
976469at2759	Complete	NP_491370.1	143.7	232	https://v10-1.orthodb.org/?query=976469at2759	Eukaryotic translation initiation factor 3 subunit H	Complete	NP_001026122.1	239.1	232	https://v10-1.orthodb.org/?query=976469at2759	Eukaryotic translation initiation factor 3 subunit H
