scog_id	mean_patristic	min	max	median	stdev	n_pairs	status
1251252at2759	1.8575754740333332	1.6164884011	2.2417710633	1.7610254893500001	0.24049952566336577	6	ok
1260807at2759	1.2726000287166668	1.1132336073	1.4106024159000001	1.27596568545	0.10205931092048064	6	ok
1264469at2759	1.7403983337666664	1.1214074048999998	2.4861965983	1.7913184027499998	0.49002309326915744	6	ok
1269244at2759	2.701970172733333	1.9983769611	3.1398188839	2.81475001865	0.38888847489229755	6	ok
1269649at2759	0.9284197332999999	0.650314341	1.2923784569999999	0.8935732234	0.2241211669736501	6	ok
1284731at2759	1.5660965197666665	1.3673710737	1.8904291200999999	1.53099890925	0.19944588208707056	6	ok
1287094at2759	1.81998262925	0.9293513875999999	2.8592933437	1.75992403955	0.633179470612894	6	ok
1287401at2759	0.9140956955999999	0.882715081	0.9376214499	0.9219505559	0.028283413146137595	3	ok
1291729at2759	1.44668177865	1.2181780847	1.7758702626	1.3844004897	0.200559236400299	6	ok
1304061at2759	1.0499829109999999	0.9290732854	1.1569031493	1.0509371721499998	0.09124673041842062	6	ok
1338131at2759	0.8892673439666667	0.6260932932000001	1.1998916382	0.8906347525	0.1969143628592352	6	ok
1342242at2759	2.2478961824666666	2.0462056303000002	2.6002751653	2.0972077518	0.2704308574792236	6	ok
1346165at2759	1.5381377030333334	0.9441851084999999	1.9125434645000001	1.5930244113	0.3621371524132035	6	ok
1346432at2759	1.8242959873666666	1.404462531	2.1677163823	1.807749263	0.28256681543791806	6	ok
1355894at2759	1.4656256436666668	1.0942685995	1.9266821562	1.3914035153	0.34159728276589624	6	ok
1358374at2759	1.0313196649833334	0.8044702924	1.2478224152	1.0337976834	0.20023145856820795	6	ok
1364586at2759	1.6822182622000001	1.1893748748	2.0392310998000003	1.818048812	0.440909689717793	3	ok
1370285at2759	2.9308160842333333	2.4001469685	3.6321180655	2.78445221505	0.5360885217345758	6	ok
1379600at2759	2.5222326665166666	1.8518506616	2.9716848796999997	2.57746511445	0.44385368111170664	6	ok
1382842at2759	1.8895303064666666	1.5758121141	2.1891947758	1.9035840295	0.3069327332932532	3	ok
1405073at2759	0.5669800539333333	0.3162871856	0.7522568021	0.5819332590499999	0.16656607621378638	6	ok
1421503at2759	1.04154781305	0.7909213133999999	1.3508038409	0.98291828485	0.23432510217492217	6	ok
1423847at2759	1.3994134043500002	1.207492647	1.5806931012	1.38435852865	0.1397844756001561	6	ok
1428854at2759	1.809298885	1.5478810188	2.0910029981	1.7436058995500001	0.2111975388165634	6	ok
1432328at2759	1.6061558396166666	1.2327659878000001	1.8113925013999999	1.6335298372499998	0.20542894742420634	6	ok
1434266at2759	2.071614745133333	1.5462274768	2.5141603463999997	2.0713460888999995	0.4008081305750634	6	ok
1441854at2759	1.3500247480333334	1.1774607230999998	1.5544745413999999	1.32331131725	0.14178605885949003	6	ok
1445102at2759	1.6960550121	0.6400744492	2.2428258904	2.2072966292	0.8136927533504589	6	ok
1455730at2759	0.9379230856666667	0.8207667344	1.0206001133	0.9724024093000001	0.10428308899005076	3	ok
1488235at2759	1.3631212101833334	1.1332980856000001	1.6882539135	1.3133497898	0.21104784642369942	6	ok
1488436at2759	1.9124249436833332	1.113546424	2.9125461661	1.7913271444999999	0.6049793350702433	6	ok
1504863at2759	1.3730558627833334	1.1245691079	1.5313766301	1.39956488915	0.16831038107377222	6	ok
1513531at2759	2.3302991081499997	1.4739463673	3.1869147607999997	2.33003619635	0.7095949599196548	6	ok
1525971at2759	1.8854166314333334	1.1922650408	2.5659153934	2.0165267325	0.4860772807759366	6	ok
1538526at2759	1.08588499795	0.5186329413	1.4429627152	1.1437276492500001	0.3746427077691249	6	ok
1552706at2759	1.7038317828166667	1.2695183439	2.2313631325	1.5981039058	0.39481859314417933	6	ok
156083at2759	0.5651490627333333	0.4085677466	0.6565946932	0.6302847484	0.1362399894318108	3	ok
1620056at2759	1.6820760470666665	1.1425825927	2.3486365365	1.5550090119999997	0.47812079622274645	6	ok
1626636at2759	1.4160791076	1.1154424326	1.6375237329	1.4952711573	0.26989953053404914	3	ok
1633672at2759	0.7381807228	0.5092595625	1.0210715405	0.7775526904	0.19185879047359364	6	ok
176625at2759	2.1171702060166666	1.9826873699999998	2.3298000501000002	2.0884410733	0.1346442976919715	6	ok
271586at2759	2.5016503064333335	2.0384717608000003	2.8065375681	2.5795366851	0.27100317848095534	6	ok
290630at2759	0.9779664330333333	0.821724052	1.1653183026	0.9898804723000001	0.13448081838401596	6	ok
296129at2759	0.8571500356166667	0.6308708444	1.0907578662000001	0.8376767972000001	0.20768959745403018	6	ok
306227at2759	1.7109551336000002	1.4191311962	1.9511602803	1.7625739243000003	0.2697445295961886	3	ok
320059at2759	0.43061995825	0.3862442591	0.4874547685	0.41649881915	0.04368350342982282	6	ok
324863at2759	1.8073867742666667	1.2439833044	2.4627781406	1.7153988778	0.5152321841925653	6	ok
331411at2759	1.9994514107833334	1.6579659679	2.4416926308	1.9708037336	0.28904685967383076	6	ok
341721at2759	2.15120801535	1.7809247741	2.6549341748	2.0992498478000003	0.3468446282980253	6	ok
355408at2759	1.3299476747833334	0.8943676911	1.8525806116	1.3187795703	0.4156687798065512	6	ok
390348at2759	1.1751107425999998	1.0456292961	1.3054353704	1.1403064648499999	0.10111084356533566	6	ok
39650at2759	1.4767476400166668	1.2718222095	1.7007130927	1.4313439611	0.18275932412635879	6	ok
396755at2759	2.0194051015500003	1.5031706297	2.6786188496000003	2.0311613827	0.42324878226215595	6	ok
418107at2759	1.1320642510166667	0.8647222107	1.3111494196	1.1411706128	0.16025000751737145	6	ok
453044at2759	1.3230674913166667	0.9145827651	1.4803448594000002	1.3858693308499999	0.21109088228116699	6	ok
570797at2759	2.6981725054833334	2.0243493892999997	3.5795705438	2.6753333764000002	0.5388240897973995	6	ok
621827at2759	1.3853764426	1.2122490884	1.6354781192	1.3285879091	0.1720228670654466	6	ok
664730at2759	0.8541565370333334	0.6537308033	1.0754373939000001	0.84240387465	0.18750778769836512	6	ok
673132at2759	0.9765552897	0.8591539181	1.1317413919	0.97477880365	0.09993005486064514	6	ok
674160at2759	2.2748499325333333	2.0621584168	2.5576708526000003	2.2815443462999996	0.19336832730981784	6	ok
679771at2759	1.6336899188	1.514674933	1.725766401	1.6606284224	0.10809331245620225	3	ok
720340at2759	1.7022160805833333	1.3151259720000001	2.1837907107	1.70383773375	0.2874924329027683	6	ok
734666at2759	0.9103552965166667	0.7696980382	1.1102839121	0.8648577989	0.13277201042067832	6	ok
777920at2759	1.24047155055	1.0553334014	1.3620346150999998	1.27226996505	0.1082565005791924	6	ok
814241at2759	1.8359275122833332	1.6078060889999999	2.1833015825	1.7727283235	0.2147173993602564	6	ok
836599at2759	1.6317255637333332	1.1878775461	2.2011569993	1.58227867965	0.38378030516183803	6	ok
866359at2759	0.8550370874666666	0.6750756027	1.0627111583	0.83402012905	0.13684915770418835	6	ok
891751at2759	2.307162170116667	1.8149080195	2.6033773690000004	2.3379350278000004	0.3036931458466204	6	ok
919955at2759	1.5072276001333331	1.1810992680999999	1.8132695618999999	1.5461177951999998	0.24058405840567	6	ok
974865at2759	1.2751336016833332	1.0579060534	1.5828235769	1.18845159365	0.21638904678056028	6	ok
975158at2759	1.6630886949166666	1.4612093282999998	1.9475916212	1.5576181314	0.2230061870159541	6	ok
981902at2759	2.7195450858	2.1257360768	3.4729168942	2.6322860447	0.494122837341682	6	ok
996662at2759	1.31091910075	0.8623524176999999	1.6622550497	1.32282026595	0.3547024176299846	6	ok
