GeneID	logFC	logCPM	F	PValue	FDR
ENSG00000253552	0.795839382643889	2.26151530463123	25.2396287746684	5.06652348408452e-07	6.00784014704003e-05
ENSG00000104524	0.528633026542697	3.44849110299498	24.5256228215758	7.33749729215799e-07	8.31369777709509e-05
ENSG00000204876	0.728011304765846	2.35164675163942	22.5050275893419	2.09707638183662e-06	0.000207031833746063
ENSG00000159307	0.578127344057666	3.02441866331947	21.9411941393718	2.81278690653152e-06	0.00026933809300332
ENSG00000187325	0.593047740825084	2.90947738971901	21.6498751959701	3.27395550613471e-06	0.000310231643994256
ENSG00000141574	0.676435010116106	2.3426265006395	19.4026577827684	1.05902716875941e-05	0.000873509025805026
ENSG00000158483	0.544597716341359	2.95583746091433	18.9045401261299	1.37478437379331e-05	0.00108613082593097
ENSG00000233429	0.537774069692566	2.95504193816907	18.4167496901989	1.77556325380157e-05	0.00135729341311312
ENSG00000250645	2.16875299793699	-0.637228310295012	18.3161092157267	1.87186403326462e-05	0.00142067563821444
ENSG00000183840	0.559322208194728	2.75656721940091	17.7299549827398	2.5467316886645e-05	0.00185123554496677
ENSG00000115844	0.731846827109476	1.97743384659881	17.2032126753106	3.35976574409644e-05	0.0023587629910345
ENSG00000197191	0.705267858211538	2.04883711005608	17.0600035295922	3.62286216160666e-05	0.00253230509181808
ENSG00000250899	0.576133574943669	2.57816103979315	16.8200707529828	4.11090890653275e-05	0.00281776476255421
ENSG00000203306	0.82176121314956	1.46737552439426	15.5094816886631	8.21142727007136e-05	0.00507649567258577
ENSG00000198890	0.613575116552029	2.27398216226342	15.340821892356	8.97792800678034e-05	0.00549699540084377
ENSG00000162840	0.67575834737886	2.00149857001808	15.0531603531136	0.000104551364614103	0.00619880562805607
ENSG00000255158	5.98586901608837	-2.2295224389414	14.5577179221356	0.000135962785042973	0.00770583731070036
ENSG00000138347	1.04266962010319	0.758297650431075	14.1176803145041	0.000171760369393145	0.00933206914833386
ENSG00000255121	1.15102205876192	0.460064357880211	13.9799930383542	0.000184806705374772	0.00987243001522599
ENSG00000198298	0.585825777814081	2.16547379747031	12.9951862619194	0.000312352331272184	0.0154956429015046
ENSG00000215375	0.568165427142591	2.19197876410837	12.3988273888	0.000429678571237137	0.0201774648824979
ENSG00000102760	0.739186452637606	1.44517290453397	12.3878315522613	0.000432216165401227	0.0202667369398041
ENSG00000196517	0.500548001414551	2.53568739314246	12.2469424139639	0.000466100703654892	0.0215347837177368
ENSG00000165272	0.540867931711258	2.23154639792161	11.6844988903132	0.000630328133732785	0.0276809686701397
ENSG00000117322	0.538898086153154	2.22365211770224	11.395363076418	0.000736386472694505	0.0315126891275322
ENSG00000203883	0.710896819259537	1.40018719566393	11.2819729118806	0.000782748075853611	0.0330305163857723
ENSG00000150687	0.549973174244888	2.13856423110613	11.2302128037011	0.000805403799742118	0.033740590629065
ENSG00000106624	5.56934212249901	-2.42381972992682	11.0219412133415	0.000900523650798887	0.036900732731695
ENSG00000167754	0.681083595380439	1.46622788095345	10.8289694487294	0.000999378100651377	0.0400235215818728
ENSG00000183682	0.60042611078869	1.81285587131031	10.6693447604928	0.00108940089066832	0.0427680521054786
ENSG00000270127	0.965315305287795	0.525009678461998	10.6129332722939	0.00112338455585927	0.0439126816227445
ENSG00000214562	1.22553957159726	-0.0461648020703604	10.4962937169686	0.00119629569022294	0.0460837995561562
ENSG00000164520	0.51426071365969	2.21431619687577	10.447314794043	0.00122843494089283	0.0468803323204501
ENSG00000250562	0.854060455176621	0.849694356506228	10.3408657527128	0.00130133197536394	0.0490324947900887
