rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
11	Reactome_2022	FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828	3/17	0.0092959228334294	0.5580631461510132	7.988916256157635	37.37358329776861	CDKN1A;SMAD3;CCNG2
12	Reactome_2022	Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185	5/50	0.0098057245078518	0.5580631461510132	4.151709401709402	19.20077968322536	CHPF2;IDUA;XYLT1;SDC1;B3GALT6
13	Reactome_2022	Metabolism Of Nucleotides R-HSA-15869	7/95	0.012538512613358	0.5580631461510132	2.9771191646191646	13.036657044183558	CDA;RRM2B;GDA;CTPS1;AK4;GLRX;UPP1
14	Reactome_2022	Neurofascin Interactions R-HSA-447043	2/7	0.0132325109121623	0.5580631461510132	14.891013384321225	64.40480227227405	CNTNAP1;ANK1
15	Reactome_2022	RUNX3 Regulates CDKN1A Transcription R-HSA-8941855	2/7	0.0132325109121623	0.5580631461510132	14.891013384321225	64.40480227227405	CDKN1A;SMAD3
16	Reactome_2022	Release Of Apoptotic Factors From Mitochondria R-HSA-111457	2/7	0.0132325109121623	0.5580631461510132	14.891013384321225	64.40480227227405	BAX;GSDME
17	Reactome_2022	Diseases Of Metabolism R-HSA-5668914	13/247	0.0139100309410119	0.5580631461510132	2.087782118055556	8.925571384722513	IDUA;GBE1;MUC19;B3GALT6;DOLK;OPLAH;CSF2RA;THBS1;GYS1;FDXR;CYP1B1;SDC1;ADAMTS7
18	Reactome_2022	Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139	4/36	0.0142282506136266	0.5580631461510132	4.664827255278311	19.837298306629524	CDKN1C;CDKN1A;CCNE2;CCNE1
19	Reactome_2022	Syndecan Interactions R-HSA-3000170	3/20	0.0147044623163987	0.5580631461510132	6.578093306288032	27.756950618955265	ITGA2;SDC1;THBS1
20	Reactome_2022	TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204	3/20	0.0147044623163987	0.5580631461510132	6.578093306288032	27.756950618955265	TP53INP1;BAX;TRIAP1
21	Reactome_2022	TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115	3/21	0.0168270043968062	0.5580631461510132	6.212324393358876	25.37591804235028	BTG2;RGCC;PLK2
22	Reactome_2022	Diseases Of Mitotic Cell Cycle R-HSA-9675126	4/38	0.017115781193546	0.5580631461510132	4.389974031839223	17.85733602694477	CDKN1C;CDKN1A;CCNE2;CCNE1
23	Reactome_2022	Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364	2/8	0.017339131123219	0.5580631461510132	12.408540471637986	50.31401858629543	TCF7L1;TCF7
24	Reactome_2022	Formation Of Editosome R-HSA-75094	2/8	0.017339131123219	0.5580631461510132	12.408540471637986	50.31401858629543	APOBEC3C;APOBEC3H
25	Reactome_2022	Inhibition Of Signaling By Overexpressed EGFR R-HSA-5638303	2/8	0.017339131123219	0.5580631461510132	12.408540471637986	50.31401858629543	BTC;TGFA
26	Reactome_2022	RUNX3 Regulates WNT Signaling R-HSA-8951430	2/8	0.017339131123219	0.5580631461510132	12.408540471637986	50.31401858629543	TCF7L1;TCF7
27	Reactome_2022	Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET) R-HSA-2142670	2/8	0.017339131123219	0.5580631461510132	12.408540471637986	50.31401858629543	CYP1A1;CYP1B1
28	Reactome_2022	Metabolism R-HSA-1430728	69/2049	0.0184079862093071	0.5611294127743208	1.337004917597023	5.341295438689504	SLC44A5;CDA;TINAGL1;GDA;GBE1;HILPDA;FHL2;XYLT1;SLC2A3;OPLAH;FADS2;GYS1;CA2;FDXR;CYP1B1;PLCE1;PDK3;UPP1;VKORC1;ARSA;ABCC2;CHPF2;SH2D3C;CTPS1;PGM2L1;RRM2B;ITPKA;B3GNT4;AHRR;ANGPTL4;PI4K2A;TNFRSF21;CES2;ISCU;RAPGEF4;PRKAA2;IDUA;INSIG2;INPP1;INSIG1;FUT11;RPS27L;PIK3R3;CACNA1A;AK4;GLRX;SGMS2;PPM1K;INPP5D;CARNS1;HAS3;GPAT3;ARSD;DECR2;PRODH;SLC37A2;PLEKHA2;UROS;MOCOS;MBOAT1;B3GALT6;PARP16;NR1D1;ACER2;FA2H;SCD;FASN;CYP1A1;SDC1
29	Reactome_2022	Metabolism Of Lipids R-HSA-556833	29/732	0.0187258377105354	0.5611294127743208	1.5612467306015694	6.210406888919885	SLC44A5;PRKAA2;INSIG2;INSIG1;HILPDA;FHL2;PIK3R3;SGMS2;FADS2;INPP5D;FDXR;CYP1B1;GPAT3;ARSD;DECR2;ARSA;PLEKHA2;SH2D3C;MBOAT1;NR1D1;ACER2;FA2H;SCD;FASN;CYP1A1;AHRR;ANGPTL4;PI4K2A;TNFRSF21
30	Reactome_2022	EGFR Interacts With Phospholipase C-gamma R-HSA-212718	2/9	0.0219096360056081	0.5949835527772958	10.635345534007104	40.635833862076666	BTC;TGFA
31	Reactome_2022	NR1H2 And NR1H3 Regulate Gene Expression Linked To Lipogenesis R-HSA-9029558	2/9	0.0219096360056081	0.5949835527772958	10.635345534007104	40.635833862076666	SCD;FASN
32	Reactome_2022	Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE) R-HSA-2142816	2/9	0.0219096360056081	0.5949835527772958	10.635345534007104	40.635833862076666	CYP1A1;CYP1B1
33	Reactome_2022	Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638	3/24	0.0241696837489044	0.6332876726675724	5.324028461959497	19.81952739677936	BTC;TGFA;FOS
34	Reactome_2022	Crosslinking Of Collagen Fibrils R-HSA-2243919	2/10	0.0269169375944203	0.6332876726675724	9.305449330783938	33.63919505186621	LOXL4;PCOLCE
35	Reactome_2022	mRNA Editing R-HSA-75072	2/10	0.0269169375944203	0.6332876726675724	9.305449330783938	33.63919505186621	APOBEC3C;APOBEC3H
36	Reactome_2022	Interleukin-2 Family Signaling R-HSA-451927	4/44	0.0278595486791132	0.6332876726675724	3.730326295585413	13.356729900940676	SYK;INPP5D;PIK3R3;CSF2RA
37	Reactome_2022	Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988	4/44	0.0278595486791132	0.6332876726675724	3.730326295585413	13.356729900940676	SYK;INPP5D;PIK3R3;CSF2RA
38	Reactome_2022	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	4/44	0.0278595486791132	0.6332876726675724	3.730326295585413	13.356729900940676	PPP1R15A;SMAD3;ITGB8;SMAD7
39	Reactome_2022	GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475	3/26	0.0298789350740741	0.6332876726675724	4.860569715142429	17.063523621764652	XYLT1;SDC1;B3GALT6
40	Reactome_2022	Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788	3/26	0.0298789350740741	0.6332876726675724	4.860569715142429	17.063523621764652	PPP1R15A;SMAD3;SMAD7
41	Reactome_2022	Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204	3/26	0.0298789350740741	0.6332876726675724	4.860569715142429	17.063523621764652	INPP5D;ITPKA;PLCE1
42	Reactome_2022	Pyrimidine Salvage R-HSA-73614	2/11	0.0323350456927092	0.6512817148996459	8.271085617165923	28.38308743602003	CDA;UPP1
43	Reactome_2022	Endogenous Sterols R-HSA-211976	3/27	0.0329762893620073	0.6512817148996459	4.6578065134099615	15.892279693824698	FDXR;CYP1B1;AHRR
44	Reactome_2022	Interleukin Receptor SHC Signaling R-HSA-912526	3/27	0.0329762893620073	0.6512817148996459	4.6578065134099615	15.892279693824698	INPP5D;PIK3R3;CSF2RA
45	Reactome_2022	Inositol Phosphate Metabolism R-HSA-1483249	4/48	0.0368272367146576	0.7031916532116439	3.390507764787995	11.193820988713696	INPP1;INPP5D;ITPKA;PLCE1
46	Reactome_2022	GRB2 Events In EGFR Signaling R-HSA-179812	2/12	0.0381390290636639	0.7031916532116439	7.44359464627151	24.31462946772094	BTC;TGFA
47	Reactome_2022	Presynaptic Depolarization And Calcium Channel Opening R-HSA-112308	2/12	0.0381390290636639	0.7031916532116439	7.44359464627151	24.31462946772094	CACNB1;CACNA1A
48	Reactome_2022	Glycosaminoglycan Metabolism R-HSA-1630316	7/120	0.0389685997659627	0.7031916532116439	2.3154747668022004	7.5137135143244	CHPF2;IDUA;B3GNT4;HAS3;XYLT1;SDC1;B3GALT6
49	Reactome_2022	G1/S-Specific Transcription R-HSA-69205	3/29	0.0396506225631421	0.7031916532116439	4.299071618037135	13.875892616329946	PCNA;CCNE1;CDC25A
50	Reactome_2022	Glycogen Synthesis R-HSA-3322077	2/13	0.0443049779642187	0.7164623441546906	6.766556579176082	21.089044311124045	GYS1;GBE1
51	Reactome_2022	Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409	2/13	0.0443049779642187	0.7164623441546906	6.766556579176082	21.089044311124045	FDXR;ISCU
52	Reactome_2022	SHC1 Events In EGFR Signaling R-HSA-180336	2/13	0.0443049779642187	0.7164623441546906	6.766556579176082	21.089044311124045	BTC;TGFA
53	Reactome_2022	Activation Of Arylsulfatases R-HSA-1663150	2/13	0.0443049779642187	0.7164623441546906	6.766556579176082	21.089044311124045	ARSA;ARSD
54	Reactome_2022	Synthesis Of PIPs At Plasma Membrane R-HSA-1660499	4/51	0.0445212503847563	0.7164623441546906	3.173602319598154	9.87557973187523	PLEKHA2;INPP5D;PIK3R3;PI4K2A
55	Reactome_2022	Generic Transcription Pathway R-HSA-212436	41/1190	0.0458042542197885	0.7237072166726584	1.3510958145422898	4.165939522915351	CDKN1A;BTG2;PRKAA2;PCNA;TCF7;TGFA;SLC2A3;TRIAP1;THBS1;ZNF627;TP53INP1;ZNF425;TAF9B;ZNF786;SOCS4;ZNF584;PRMT6;ZNF484;TIGAR;CDKN2B;TCF7L1;SMAD3;ZNF160;PLK2;IGFBP3;TNFRSF10C;KCTD1;NR1D1;FOS;DDB2;SMAD7;RGCC;TP53I3;RRM2B;CCNE2;CCNE1;DDIT3;FASN;CCNG2;BAX;ZNF699
56	Reactome_2022	Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091	4/53	0.0501123066322692	0.7612734835594093	3.043754161933488	9.111443566642963	IDUA;XYLT1;SDC1;B3GALT6
57	Reactome_2022	Lysosphingolipid And LPA Receptors R-HSA-419408	2/14	0.0508099678325037	0.7612734835594093	6.202358189929892	18.480935514753156	LPAR1;LPAR3
58	Reactome_2022	Repression Of WNT Target Genes R-HSA-4641265	2/14	0.0508099678325037	0.7612734835594093	6.202358189929892	18.480935514753156	TCF7L1;TCF7
59	Reactome_2022	Diseases Of Carbohydrate Metabolism R-HSA-5663084	3/33	0.0548677863572222	0.7927889032500522	3.725095785440613	10.813315597436928	GYS1;IDUA;GBE1
60	Reactome_2022	Plasma Lipoprotein Remodeling R-HSA-8963899	3/33	0.0548677863572222	0.7927889032500522	3.725095785440613	10.813315597436928	TRNP1;LCAT;ANGPTL4
61	Reactome_2022	Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829	4/55	0.0560705605880756	0.7927889032500522	2.924090173497422	8.424725943354726	INSIG2;SCD;INSIG1;FASN
62	Reactome_2022	Glycogen Storage Diseases R-HSA-3229121	2/15	0.0576320242410336	0.7927889032500522	5.724959552875423	16.337184768624777	GYS1;GBE1
63	Reactome_2022	Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895	2/15	0.0576320242410336	0.7927889032500522	5.724959552875423	16.337184768624777	PPP1R15A;DDIT3
64	Reactome_2022	Metabolic Disorders Of Biological Oxidation Enzymes R-HSA-5579029	3/34	0.0590482085092479	0.7927889032500522	3.6047460140897294	10.199272248587278	FDXR;CYP1B1;OPLAH
65	Reactome_2022	Post-translational Protein Phosphorylation R-HSA-8957275	6/106	0.06055524070239	0.7927889032500522	2.239884393063584	6.28108215993062	WFS1;IGFBP3;QSOX1;GAS6;SCG2;FBN1
66	Reactome_2022	SLC-mediated Transmembrane Transport R-HSA-425407	11/247	0.0621670007981246	0.7927889032500522	1.7446168304425245	4.846425095827774	SLC44A5;SLC36A1;SLC7A6;SLC15A2;SLC20A2;SLCO4A1;SLC1A1;SLC2A3;SLC2A6;SLC29A3;SLC27A4
67	Reactome_2022	O-linked Glycosylation R-HSA-5173105	6/107	0.0628035438732521	0.7927889032500522	2.2175928575516517	6.137728829184911	B3GNT9;GALNT5;MUC19;B3GNT4;THBS1;ADAMTS7
68	Reactome_2022	CRMPs In Sema3A Signaling R-HSA-399956	2/16	0.0647500889105928	0.7927889032500522	5.31576072111445	14.550407652198428	NRP1;DPYSL4
69	Reactome_2022	Rap1 Signaling R-HSA-392517	2/16	0.0647500889105928	0.7927889032500522	5.31576072111445	14.550407652198428	RAP1GAP;RAPGEF4
70	Reactome_2022	Translesion Synthesis By REV1 R-HSA-110312	2/16	0.0647500889105928	0.7927889032500522	5.31576072111445	14.550407652198428	PCNA;REV3L
71	Reactome_2022	SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796	3/36	0.0678415620243908	0.7927889032500522	3.3859282479972137	9.110111714776126	CDKN2B;SMAD3;SMAD7
72	Reactome_2022	Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260	3/36	0.0678415620243908	0.7927889032500522	3.3859282479972137	9.110111714776126	CDKN1A;TGFA;KCTD1
73	Reactome_2022	O-linked Glycosylation Of Mucins R-HSA-913709	4/59	0.0690731444553669	0.7927889032500522	2.71087070319316	7.245043957197645	B3GNT9;GALNT5;B3GNT4;MUC19
74	Reactome_2022	GAB1 Signalosome R-HSA-180292	2/17	0.0721439869763924	0.7927889032500522	4.961121733588273	13.043242175676337	BTC;TGFA
75	Reactome_2022	Gastrulation R-HSA-9758941	2/17	0.0721439869763924	0.7927889032500522	4.961121733588273	13.043242175676337	SMAD3;TCF7
76	Reactome_2022	Translesion Synthesis By POLI R-HSA-5656121	2/17	0.0721439869763924	0.7927889032500522	4.961121733588273	13.043242175676337	PCNA;REV3L
77	Reactome_2022	Translesion Synthesis By POLK R-HSA-5655862	2/17	0.0721439869763924	0.7927889032500522	4.961121733588273	13.043242175676337	PCNA;REV3L
78	Reactome_2022	Early SARS-CoV-2 Infection Events R-HSA-9772572	3/37	0.0724484622577184	0.7927889032500522	3.2861730899256254	8.625809479106833	NRP1;SDC1;ISCU
79	Reactome_2022	Metabolism Of Carbohydrates R-HSA-71387	12/285	0.0739863736048609	0.7927889032500522	1.6453098558361716	4.2841801202403085	GYS1;SLC37A2;IDUA;CHPF2;GBE1;FUT11;B3GNT4;HAS3;XYLT1;SDC1;B3GALT6;PGM2L1
80	Reactome_2022	Regulation Of Signaling By CBL R-HSA-912631	2/18	0.0797943952112723	0.7927889032500522	4.650812619502868	11.758658905373764	SYK;PIK3R3
81	Reactome_2022	TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114	2/18	0.0797943952112723	0.7927889032500522	4.650812619502868	11.758658905373764	PCNA;BAX
82	Reactome_2022	Elastic Fibre Formation R-HSA-1566948	3/39	0.0820666501310814	0.7927889032500522	3.103288633461047	7.758915340552049	LOXL4;ITGB8;FBN1
83	Reactome_2022	NGF-stimulated Transcription R-HSA-9031628	3/39	0.0820666501310814	0.7927889032500522	3.103288633461047	7.758915340552049	ARC;FOS;F3
84	Reactome_2022	Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313	3/39	0.0820666501310814	0.7927889032500522	3.103288633461047	7.758915340552049	PCNA;REV3L;SPRTN
85	Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	12/291	0.0833121739093489	0.7927889032500522	1.609423798444738	3.999676604738707	COL17A1;SH3PXD2A;ITGA2;SDC1;LOXL4;COL4A5;ITGB8;PCOLCE;PLOD1;THBS1;KLK7;FBN1
86	Reactome_2022	Sphingolipid Metabolism R-HSA-428157	5/89	0.0849289090316115	0.7927889032500522	2.219665750915751	5.473564197204287	ACER2;ARSA;FA2H;SGMS2;ARSD
87	Reactome_2022	PPARA Activates Gene Expression R-HSA-1989781	6/116	0.0852220226291779	0.7927889032500522	2.0352075669994747	5.011689265643923	CYP1A1;FHL2;AHRR;NR1D1;ANGPTL4;TNFRSF21
88	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868	8/173	0.0863638071338005	0.7927889032500522	1.8109137799660044	4.435265745265742	FADS2;FA2H;PRKAA2;SCD;FASN;CYP1A1;CYP1B1;DECR2
89	Reactome_2022	Semaphorin Interactions R-HSA-373755	4/64	0.0873007960953337	0.7927889032500522	2.484325015994881	6.057767429205201	NRP1;SEMA7A;DPYSL4;PLXNB3
90	Reactome_2022	Other Semaphorin Interactions R-HSA-416700	2/19	0.0876828113613283	0.7927889032500522	4.377010460015747	10.653772110576178	SEMA7A;PLXNB3
91	Reactome_2022	Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277	2/19	0.0876828113613283	0.7927889032500522	4.377010460015747	10.653772110576178	PCNA;CDC25A
92	Reactome_2022	Translesion Synthesis By POLH R-HSA-110320	2/19	0.0876828113613283	0.7927889032500522	4.377010460015747	10.653772110576178	PCNA;SPRTN
93	Reactome_2022	Collagen Formation R-HSA-1474290	5/90	0.0880943481250222	0.7927889032500522	2.193438914027149	5.3286240284317685	COL17A1;LOXL4;COL4A5;PCOLCE;PLOD1
94	Reactome_2022	Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206	6/118	0.0907325963713586	0.7927889032500522	1.9986581337737408	4.796456937135867	CYP1A1;FHL2;AHRR;NR1D1;ANGPTL4;TNFRSF21
95	Reactome_2022	Cytochrome P450 - Arranged By Substrate Type R-HSA-211897	4/65	0.0911998740576292	0.7927889032500522	2.4434725150247	5.851387939204811	FDXR;CYP1A1;CYP1B1;AHRR
96	Reactome_2022	FOXO-mediated Transcription R-HSA-9614085	4/65	0.0911998740576292	0.7927889032500522	2.4434725150247	5.851387939204811	CDKN1A;SMAD3;DDIT3;CCNG2
97	Reactome_2022	Signaling By TGF-beta Receptor Complex R-HSA-170834	5/91	0.091320498417159	0.7927889032500522	2.1678220035778177	5.188421825658112	PPP1R15A;CDKN2B;SMAD3;ITGB8;SMAD7
98	Reactome_2022	Non-integrin membrane-ECM Interactions R-HSA-3000171	3/41	0.0922013366779606	0.7927889032500522	2.939655172413793	7.00749312041486	ITGA2;SDC1;THBS1
99	Reactome_2022	Signaling By Retinoic Acid R-HSA-5362517	3/41	0.0922013366779606	0.7927889032500522	2.939655172413793	7.00749312041486	ALDH1A3;RDH10;PDK3
100	Reactome_2022	Mitotic G1 Phase And G1/S Transition R-HSA-453279	7/147	0.0929522792124035	0.7927889032500522	1.8663127413127412	4.433741406466747	CDKN1C;CDKN1A;CDKN2B;PCNA;CCNE2;CCNE1;CDC25A
101	Reactome_2022	Integrin Cell Surface Interactions R-HSA-216083	4/66	0.0951807844352101	0.7927889032500522	2.40393783666646	5.654006986206163	ITGA2;ITGB8;THBS1;FBN1
102	Reactome_2022	Apoptotic Factor-Mediated Response R-HSA-111471	2/20	0.0957915245584067	0.7927889032500522	4.13363076269386	9.695766059415275	BAX;GSDME
103	Reactome_2022	Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332	2/20	0.0957915245584067	0.7927889032500522	4.13363076269386	9.695766059415275	SDC1;B3GALT6
104	Reactome_2022	NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695	2/20	0.0957915245584067	0.7927889032500522	4.13363076269386	9.695766059415275	ACTA2;SMAD3
105	Reactome_2022	Signaling By Hippo R-HSA-2028269	2/20	0.0957915245584067	0.7927889032500522	4.13363076269386	9.695766059415275	AMOTL2;AMOT
106	Reactome_2022	Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841	3/42	0.0974535267352769	0.7935615503495301	2.8641320365458296	6.66878678741622	ARSA;ARSD;GAS6
107	Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	4/67	0.0992422615861343	0.7935615503495301	2.36565822746245	5.465123130044258	COL17A1;COL4A5;PCOLCE;PLOD1
108	Reactome_2022	G1/S DNA Damage Checkpoints R-HSA-69615	4/67	0.0992422615861343	0.7935615503495301	2.36565822746245	5.465123130044258	CDKN1A;CCNE2;CCNE1;CDC25A
109	Reactome_2022	Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397	3/43	0.1028240875395506	0.7935615503495301	2.7923850574712645	6.35193780754217	SLCO4A1;SLC29A3;SLC27A4
110	Reactome_2022	Cellular Hexose Transport R-HSA-189200	2/21	0.1041035865821017	0.7935615503495301	3.915869980879541	8.859142268197546	SLC2A3;SLC2A6
111	Reactome_2022	HS-GAG Degradation R-HSA-2024096	2/21	0.1041035865821017	0.7935615503495301	3.915869980879541	8.859142268197546	IDUA;SDC1
112	Reactome_2022	Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324	2/21	0.1041035865821017	0.7935615503495301	3.915869980879541	8.859142268197546	MPP2;GRIN2C
113	Reactome_2022	Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154	2/21	0.1041035865821017	0.7935615503495301	3.915869980879541	8.859142268197546	NANOS1;IRAG1
114	Reactome_2022	Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066	2/21	0.1041035865821017	0.7935615503495301	3.915869980879541	8.859142268197546	MPP2;GRIN2C
115	Reactome_2022	Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	6/123	0.1053301438565535	0.7959295218377832	1.9127513462773575	4.304944594637655	WFS1;IGFBP3;QSOX1;GAS6;SCG2;FBN1
116	Reactome_2022	Sphingolipid De Novo Biosynthesis R-HSA-1660661	3/44	0.1083093012563104	0.8113860585494291	2.7241379310344827	6.055116390153065	ACER2;FA2H;SGMS2
117	Reactome_2022	RA Biosynthesis Pathway R-HSA-5365859	2/22	0.1126027841322354	0.8358466134412292	3.7198852772466537	8.123815934573019	ALDH1A3;RDH10
118	Reactome_2022	NR1H2 And NR1H3-mediated Signaling R-HSA-9024446	3/46	0.1196085943686526	0.8358466134412292	2.5971665330125635	5.515162556224546	KDM3A;SCD;FASN
119	Reactome_2022	Long-term Potentiation R-HSA-9620244	2/23	0.121273612159544	0.8358466134412292	3.5425657834835653	7.473772390352861	MPP2;GRIN2C
120	Reactome_2022	Nucleotide Salvage R-HSA-8956321	2/23	0.121273612159544	0.8358466134412292	3.5425657834835653	7.473772390352861	CDA;UPP1
121	Reactome_2022	Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902	2/23	0.121273612159544	0.8358466134412292	3.5425657834835653	7.473772390352861	RDH10;NAPEPLD
122	Reactome_2022	Defective F9 Activation R-HSA-9673221	1/5	0.1245493534312278	0.8358466134412292	9.28959923664122	19.350729681598704	ZNF160
123	Reactome_2022	Dopamine Receptors R-HSA-390651	1/5	0.1245493534312278	0.8358466134412292	9.28959923664122	19.350729681598704	DRD4
124	Reactome_2022	Extrinsic Pathway Of Fibrin Clot Formation R-HSA-140834	1/5	0.1245493534312278	0.8358466134412292	9.28959923664122	19.350729681598704	F3
125	Reactome_2022	FasL/ CD95L Signaling R-HSA-75157	1/5	0.1245493534312278	0.8358466134412292	9.28959923664122	19.350729681598704	FASN
126	Reactome_2022	RUNX3 Regulates BCL2L11 (BIM) Transcription R-HSA-8952158	1/5	0.1245493534312278	0.8358466134412292	9.28959923664122	19.350729681598704	SMAD3
127	Reactome_2022	Sodium-coupled Phosphate Cotransporters R-HSA-427652	1/5	0.1245493534312278	0.8358466134412292	9.28959923664122	19.350729681598704	SLC20A2
128	Reactome_2022	TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors R-HSA-8866911	1/5	0.1245493534312278	0.8358466134412292	9.28959923664122	19.350729681598704	CDKN1A
129	Reactome_2022	Extra-nuclear Estrogen Signaling R-HSA-9009391	4/73	0.1252259215394768	0.8358466134412292	2.1592812039277867	4.486199933050428	BTC;PIK3R3;TGFA;FOS
130	Reactome_2022	Glycogen Metabolism R-HSA-8982491	2/24	0.1301012478426655	0.8358466134412292	3.38136624369894	6.896101356285659	GYS1;GBE1
131	Reactome_2022	Signaling By EGFR In Cancer R-HSA-1643713	2/24	0.1301012478426655	0.8358466134412292	3.38136624369894	6.896101356285659	BTC;TGFA
132	Reactome_2022	Xenobiotics R-HSA-211981	2/24	0.1301012478426655	0.8358466134412292	3.38136624369894	6.896101356285659	CYP1A1;AHRR
133	Reactome_2022	DNA Damage Bypass R-HSA-73893	3/48	0.1313208997518061	0.8358466134412292	2.4814814814814814	5.037683682588689	PCNA;REV3L;SPRTN
134	Reactome_2022	Phase I - Functionalization Of Compounds R-HSA-211945	5/104	0.1385054410301735	0.8358466134412292	1.881895881895882	3.7202177230890223	FDXR;CYP1A1;CYP1B1;AHRR;CES2
135	Reactome_2022	Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393	5/104	0.1385054410301735	0.8358466134412292	1.881895881895882	3.7202177230890223	SLC36A1;SLC7A6;SLC15A2;SLC20A2;SLC1A1
136	Reactome_2022	Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736	2/25	0.1390715256708184	0.8358466134412292	3.234184055199933	6.380291268865947	MPP2;GRIN2C
