Spot_35-1	1	5	1	350	150	1676	Spot_35-1	Endothelial	0.766201289862
Spot_36-1	1	6	1	400	150	1742	Spot_36-1	Endothelial	0.923891458260
Spot_37-1	1	7	1	450	150	1808	Spot_37-1	B_Cell	0.629680477235
Spot_38-1	1	8	1	500	150	1874	Spot_38-1	Endothelial	0.883728548659
Spot_39-1	1	9	1	550	150	1940	Spot_39-1	B_Cell	0.613888417009
Spot_40-1	1	10	1	600	150	2012	Spot_40-1	Macrophage	0.650661852213
Spot_41-1	1	11	1	650	150	2078	Spot_41-1	T_Cell	0.648649564618
Spot_42-1	1	12	1	700	150	2144	Spot_42-1	Fibroblast_Stroma	0.333241744235
Spot_43-1	1	13	1	750	150	2210	Spot_43-1	B_Cell	0.457608337857
Spot_44-1	1	14	1	800	150	2276	Spot_44-1	T_Cell	0.606270113373
Spot_45-1	1	15	1	850	150	2342	Spot_45-1	Endothelial	0.706882142600
Spot_46-1	1	16	1	900	150	2408	Spot_46-1	Endothelial	0.421956275674
Spot_47-1	1	17	1	950	150	2474	Spot_47-1	B_Cell	0.678277805978
Spot_48-1	1	18	1	1000	150	2540	Spot_48-1	B_Cell	0.733146921274
Spot_49-1	1	19	1	1050	150	2606	Spot_49-1	B_Cell	0.637824100669
Spot_50-1	1	20	1	1100	150	2678	Spot_50-1	Macrophage	0.462189866136
Spot_51-1	1	21	1	1150	150	2744	Spot_51-1	Endothelial	0.695798782298
Spot_52-1	1	22	1	1200	150	2810	Spot_52-1	Fibroblast_Stroma	0.468232324580
Spot_53-1	1	23	1	1250	150	2876	Spot_53-1	B_Cell	0.895936519354
Spot_54-1	1	24	1	1300	150	2942	Spot_54-1	Endothelial	0.451370376678
Spot_55-1	1	25	1	1350	150	3008	Spot_55-1	B_Cell	0.652795404531
Spot_56-1	1	26	1	1400	150	3074	Spot_56-1	Endothelial	0.435353020613
Spot_57-1	1	27	1	1450	150	3140	Spot_57-1	T_Cell	0.906468871148
Spot_58-1	1	28	1	1500	150	3206	Spot_58-1	B_Cell	0.700806633938
Spot_59-1	1	29	1	1550	150	3272	Spot_59-1	Endothelial	0.469161510587
Spot_60-1	1	0	2	100	200	3344	Spot_60-1	B_Cell	0.853018996205
Spot_61-1	1	1	2	150	200	3410	Spot_61-1	Endothelial	0.663289362787
Spot_62-1	1	2	2	200	200	3476	Spot_62-1	B_Cell	0.608627609740
Spot_63-1	1	3	2	250	200	3542	Spot_63-1	T_Cell	0.687184484846
Spot_64-1	1	4	2	300	200	3608	Spot_64-1	Endothelial	0.349291157151
Spot_65-1	1	5	2	350	200	3674	Spot_65-1	Macrophage	0.350181448283
Spot_66-1	1	6	2	400	200	3740	Spot_66-1	Endothelial	0.469599388856
Spot_67-1	1	7	2	450	200	3806	Spot_67-1	Endothelial	0.731347595875
Spot_68-1	1	8	2	500	200	3872	Spot_68-1	T_Cell	0.438760630214
Spot_69-1	1	9	2	550	200	3938	Spot_69-1	Endothelial	0.615836728553
Spot_70-1	1	10	2	600	200	4010	Spot_70-1	T_Cell	0.329276751980
Spot_71-1	1	11	2	650	200	4076	Spot_71-1	T_Cell	0.677776348329
Spot_72-1	1	12	2	700	200	4142	Spot_72-1	T_Cell	0.683506303788
Spot_73-1	1	13	2	750	200	4208	Spot_73-1	Endothelial	0.477820110904
Spot_74-1	1	14	2	800	200	4274	Spot_74-1	B_Cell	0.455131479507
Spot_75-1	1	15	2	850	200	4340	Spot_75-1	Fibroblast_Stroma	0.334014404998
Spot_76-1	1	16	2	900	200	4406	Spot_76-1	Fibroblast_Stroma	0.452147449308
Spot_77-1	1	17	2	950	200	4472	Spot_77-1	Fibroblast_Stroma	0.465398779949
Spot_78-1	1	18	2	1000	200	4538	Spot_78-1	B_Cell	0.726357904709
Spot_79-1	1	19	2	1050	200	4604	Spot_79-1	Macrophage	0.453843570933
Spot_80-1	1	20	2	1100	200	4676	Spot_80-1	T_Cell	0.661090260677
Spot_81-1	1	21	2	1150	200	4742	Spot_81-1	B_Cell	0.485774292934
Spot_82-1	1	22	2	1200	200	4808	Spot_82-1	T_Cell	0.630932969843
Spot_83-1	1	23	2	1250	200	4874	Spot_83-1	B_Cell	0.453961258482
Spot_84-1	1	24	2	1300	200	4940	Spot_84-1	T_Cell	0.745819246926
Spot_85-1	1	25	2	1350	200	5006	Spot_85-1	Endothelial	0.464872232610
Spot_86-1	1	26	2	1400	200	5072	Spot_86-1	T_Cell	0.498877128112
Spot_87-1	1	27	2	1450	200	5138	Spot_87-1	Macrophage	0.332398542478
Spot_88-1	1	28	2	1500	200	5204	Spot_88-1	Endothelial	0.894383641429
Spot_89-1	1	29	2	1550	200	5270	Spot_89-1	B_Cell	0.323787991630
Spot_90-1	1	0	3	100	250	5342	Spot_90-1	Endothelial	0.613891864935
Spot_91-1	1	1	3	150	250	5348	Spot_91-1	B_Cell	0.453818976420
Spot_92-1	1	2	3	200	250	5354	Spot_92-1	B_Cell	0.874574539327
Spot_93-1	1	3	3	250	250	5360	Spot_93-1	Endothelial	0.785065158162
Spot_94-1	1	4	3	300	250	5366	Spot_94-1	T_Cell	0.604787055335
Spot_95-1	1	5	3	350	250	5372	Spot_95-1	Endothelial	0.631412064226
Spot_96-1	1	6	3	400	250	5378	Spot_96-1	B_Cell	0.693249416413
Spot_97-1	1	7	3	450	250	5384	Spot_97-1	Macrophage	0.332061409306
Spot_98-1	1	8	3	500	250	5390	Spot_98-1	B_Cell	0.766602441312
Spot_99-1	1	9	3	550	250	5396	Spot_99-1	Fibroblast_Stroma	0.470349429681
Spot_100-1	1	10	3	600	250	20	Spot_100-1	T_Cell	0.708195785275
Spot_101-1	1	11	3	650	250	26	Spot_101-1	Endothelial	0.324954047293
Spot_102-1	1	12	3	700	250	32	Spot_102-1	Endothelial	0.479820055733
Spot_103-1	1	13	3	750	250	38	Spot_103-1	B_Cell	0.461666573828
Spot_104-1	1	14	3	800	250	44	Spot_104-1	Macrophage	0.676085060987
Spot_105-1	1	15	3	850	250	50	Spot_105-1	Fibroblast_Stroma	0.703462768092
Spot_106-1	1	16	3	900	250	56	Spot_106-1	Endothelial	0.761578696684
Spot_107-1	1	17	3	950	250	62	Spot_107-1	Endothelial	0.476753773636
Spot_108-1	1	18	3	1000	250	68	Spot_108-1	Fibroblast_Stroma	0.924336336483
Spot_109-1	1	19	3	1050	250	74	Spot_109-1	B_Cell	0.458124318981
Spot_110-1	1	20	3	1100	250	86	Spot_110-1	T_Cell	0.837882289773
Spot_111-1	1	21	3	1150	250	92	Spot_111-1	Fibroblast_Stroma	0.449608639940
Spot_112-1	1	22	3	1200	250	98	Spot_112-1	T_Cell	0.446162438631
Spot_113-1	1	23	3	1250	250	104	Spot_113-1	Endothelial	0.609907893540
Spot_114-1	1	24	3	1300	250	110	Spot_114-1	Endothelial	0.498652119909
Spot_115-1	1	25	3	1350	250	116	Spot_115-1	T_Cell	0.649040487130
Spot_116-1	1	26	3	1400	250	122	Spot_116-1	T_Cell	0.731469680741
Spot_117-1	1	27	3	1450	250	128	Spot_117-1	T_Cell	0.630914654128
Spot_118-1	1	28	3	1500	250	134	Spot_118-1	T_Cell	0.760591620579
Spot_119-1	1	29	3	1550	250	140	Spot_119-1	T_Cell	0.637018514483
Spot_120-1	1	0	4	100	300	152	Spot_120-1	Macrophage	0.449416728371
Spot_121-1	1	1	4	150	300	158	Spot_121-1	T_Cell	0.826008745893
Spot_122-1	1	2	4	200	300	164	Spot_122-1	Endothelial	0.449421367699
Spot_123-1	1	3	4	250	300	170	Spot_123-1	T_Cell	0.329767807566
Spot_124-1	1	4	4	300	300	176	Spot_124-1	T_Cell	0.468407115982
Spot_125-1	1	5	4	350	300	182	Spot_125-1	B_Cell	0.853709644110
Spot_126-1	1	6	4	400	300	188	Spot_126-1	T_Cell	0.721190754659
Spot_127-1	1	7	4	450	300	194	Spot_127-1	B_Cell	0.638169801122
Spot_128-1	1	8	4	500	300	200	Spot_128-1	Fibroblast_Stroma	0.705724904358
Spot_129-1	1	9	4	550	300	206	Spot_129-1	B_Cell	0.717757334064
Spot_130-1	1	10	4	600	300	218	Spot_130-1	B_Cell	0.687529183838
Spot_131-1	1	11	4	650	300	224	Spot_131-1	B_Cell	0.445955495559
Spot_132-1	1	12	4	700	300	230	Spot_132-1	Fibroblast_Stroma	0.443318533142
Spot_133-1	1	13	4	750	300	236	Spot_133-1	Fibroblast_Stroma	0.741639401104
Spot_134-1	1	14	4	800	300	242	Spot_134-1	Fibroblast_Stroma	0.617847518629
Spot_135-1	1	15	4	850	300	248	Spot_135-1	Fibroblast_Stroma	0.943996037166
Spot_136-1	1	16	4	900	300	254	Spot_136-1	B_Cell	0.668301024870
Spot_137-1	1	17	4	950	300	260	Spot_137-1	T_Cell	0.649090819389
Spot_138-1	1	18	4	1000	300	266	Spot_138-1	Endothelial	0.473252475021
Spot_139-1	1	19	4	1050	300	272	Spot_139-1	Fibroblast_Stroma	0.700092954818
Spot_140-1	1	20	4	1100	300	284	Spot_140-1	Fibroblast_Stroma	0.876716612654
Spot_141-1	1	21	4	1150	300	290	Spot_141-1	T_Cell	0.450363800802
Spot_142-1	1	22	4	1200	300	296	Spot_142-1	Macrophage	0.316222970118
Spot_143-1	1	23	4	1250	300	302	Spot_143-1	Endothelial	0.628842836482
Spot_144-1	1	24	4	1300	300	308	Spot_144-1	Endothelial	0.713757947651
Spot_145-1	1	25	4	1350	300	314	Spot_145-1	Endothelial	0.465398996456
Spot_146-1	1	26	4	1400	300	320	Spot_146-1	B_Cell	0.883487988798
Spot_147-1	1	27	4	1450	300	326	Spot_147-1	B_Cell	0.754394472929
Spot_148-1	1	28	4	1500	300	332	Spot_148-1	T_Cell	0.738335733690
Spot_149-1	1	29	4	1550	300	338	Spot_149-1	Endothelial	0.459660601854
Spot_150-1	1	0	5	100	350	350	Spot_150-1	Endothelial	0.704382944027
Spot_151-1	1	1	5	150	350	356	Spot_151-1	T_Cell	0.445626022873
Spot_152-1	1	2	5	200	350	362	Spot_152-1	T_Cell	0.713744703906
Spot_153-1	1	3	5	250	350	368	Spot_153-1	B_Cell	0.469945921824
Spot_154-1	1	4	5	300	350	374	Spot_154-1	Endothelial	0.635621380066
Spot_155-1	1	5	5	350	350	380	Spot_155-1	Fibroblast_Stroma	0.335395888290
Spot_156-1	1	6	5	400	350	386	Spot_156-1	B_Cell	0.788059603643
Spot_157-1	1	7	5	450	350	392	Spot_157-1	T_Cell	0.719641158850
Spot_158-1	1	8	5	500	350	398	Spot_158-1	T_Cell	0.336742690575
Spot_159-1	1	9	5	550	350	404	Spot_159-1	B_Cell	0.486060264307
Spot_160-1	1	10	5	600	350	416	Spot_160-1	T_Cell	0.467968920541
Spot_161-1	1	11	5	650	350	422	Spot_161-1	Endothelial	0.473596381269
Spot_162-1	1	12	5	700	350	428	Spot_162-1	Fibroblast_Stroma	0.842722205956
Spot_163-1	1	13	5	750	350	434	Spot_163-1	Fibroblast_Stroma	0.622371840850
Spot_164-1	1	14	5	800	350	440	Spot_164-1	Endothelial	0.630727242798
Spot_165-1	1	15	5	850	350	446	Spot_165-1	Fibroblast_Stroma	0.710330507663
Spot_166-1	1	16	5	900	350	452	Spot_166-1	Fibroblast_Stroma	0.858610342270
Spot_167-1	1	17	5	950	350	458	Spot_167-1	B_Cell	0.474639636454
Spot_168-1	1	18	5	1000	350	464	Spot_168-1	T_Cell	0.761572240910
Spot_169-1	1	19	5	1050	350	470	Spot_169-1	Macrophage	0.464709090930
Spot_170-1	1	20	5	1100	350	482	Spot_170-1	Fibroblast_Stroma	0.919342210782
Spot_171-1	1	21	5	1150	350	488	Spot_171-1	Endothelial	0.676309886214
Spot_172-1	1	22	5	1200	350	494	Spot_172-1	Fibroblast_Stroma	0.867596423716
Spot_173-1	1	23	5	1250	350	500	Spot_173-1	Fibroblast_Stroma	0.472988769311
Spot_174-1	1	24	5	1300	350	506	Spot_174-1	Fibroblast_Stroma	0.748299275639
Spot_175-1	1	25	5	1350	350	512	Spot_175-1	Macrophage	0.441042680801
Spot_176-1	1	26	5	1400	350	518	Spot_176-1	B_Cell	0.725522893256
Spot_177-1	1	27	5	1450	350	524	Spot_177-1	Macrophage	0.674593643757
Spot_178-1	1	28	5	1500	350	530	Spot_178-1	Endothelial	0.469266452651
Spot_179-1	1	29	5	1550	350	536	Spot_179-1	Endothelial	0.913945047531
Spot_180-1	1	0	6	100	400	548	Spot_180-1	Macrophage	0.332695678306
Spot_181-1	1	1	6	150	400	554	Spot_181-1	T_Cell	0.479368132481
Spot_182-1	1	2	6	200	400	560	Spot_182-1	T_Cell	0.719215019222
Spot_183-1	1	3	6	250	400	566	Spot_183-1	T_Cell	0.629744693483
Spot_184-1	1	4	6	300	400	572	Spot_184-1	Fibroblast_Stroma	0.864905301359
Spot_185-1	1	5	6	350	400	578	Spot_185-1	T_Cell	0.659935623400
Spot_186-1	1	6	6	400	400	584	Spot_186-1	Fibroblast_Stroma	0.677800601984
Spot_187-1	1	7	6	450	400	590	Spot_187-1	B_Cell	0.698323839692
Spot_188-1	1	8	6	500	400	596	Spot_188-1	Fibroblast_Stroma	0.692136314444
Spot_189-1	1	9	6	550	400	602	Spot_189-1	B_Cell	0.639750657594
Spot_190-1	1	10	6	600	400	614	Spot_190-1	Fibroblast_Stroma	0.631095792530
Spot_191-1	1	11	6	650	400	620	Spot_191-1	Fibroblast_Stroma	0.440647535755
Spot_192-1	1	12	6	700	400	626	Spot_192-1	Fibroblast_Stroma	0.448394109504
Spot_193-1	1	13	6	750	400	632	Spot_193-1	Fibroblast_Stroma	0.944378651521
Spot_194-1	1	14	6	800	400	638	Spot_194-1	Fibroblast_Stroma	0.857965671496
Spot_195-1	1	15	6	850	400	644	Spot_195-1	Fibroblast_Stroma	0.676103647552
Spot_196-1	1	16	6	900	400	650	Spot_196-1	Fibroblast_Stroma	0.830378984776
Spot_197-1	1	17	6	950	400	656	Spot_197-1	Fibroblast_Stroma	0.457791302111
Spot_198-1	1	18	6	1000	400	662	Spot_198-1	Fibroblast_Stroma	0.953124598750
Spot_199-1	1	19	6	1050	400	668	Spot_199-1	Fibroblast_Stroma	0.447863024517
Spot_200-1	1	20	6	1100	400	686	Spot_200-1	T_Cell	0.622004865082
Spot_201-1	1	21	6	1150	400	692	Spot_201-1	Fibroblast_Stroma	0.610008525043
Spot_202-1	1	22	6	1200	400	698	Spot_202-1	Fibroblast_Stroma	0.722588636859
Spot_203-1	1	23	6	1250	400	704	Spot_203-1	Fibroblast_Stroma	0.764420290064
Spot_204-1	1	24	6	1300	400	710	Spot_204-1	T_Cell	0.453375505596
Spot_205-1	1	25	6	1350	400	716	Spot_205-1	Fibroblast_Stroma	0.450509619479
Spot_206-1	1	26	6	1400	400	722	Spot_206-1	Endothelial	0.722175020931
Spot_207-1	1	27	6	1450	400	728	Spot_207-1	T_Cell	0.449825426911
Spot_208-1	1	28	6	1500	400	734	Spot_208-1	B_Cell	0.475108288318
Spot_209-1	1	29	6	1550	400	740	Spot_209-1	T_Cell	0.861729008158
Spot_210-1	1	0	7	100	450	752	Spot_210-1	B_Cell	0.444393500848
Spot_211-1	1	1	7	150	450	758	Spot_211-1	B_Cell	0.619978323470
Spot_212-1	1	2	7	200	450	764	Spot_212-1	T_Cell	0.629220753312
Spot_213-1	1	3	7	250	450	770	Spot_213-1	B_Cell	0.453838763759
Spot_214-1	1	4	7	300	450	776	Spot_214-1	Macrophage	0.837063528346
Spot_215-1	1	5	7	350	450	782	Spot_215-1	Endothelial	0.671370877487
Spot_216-1	1	6	7	400	450	788	Spot_216-1	B_Cell	0.454804537022
Spot_217-1	1	7	7	450	450	794	Spot_217-1	Fibroblast_Stroma	0.457474045596
Spot_218-1	1	8	7	500	450	800	Spot_218-1	Fibroblast_Stroma	0.693904378312
Spot_219-1	1	9	7	550	450	806	Spot_219-1	Fibroblast_Stroma	0.619324435846
Spot_220-1	1	10	7	600	450	818	Spot_220-1	Endothelial	0.444906317811
Spot_221-1	1	11	7	650	450	824	Spot_221-1	Fibroblast_Stroma	0.669302981576
Spot_222-1	1	12	7	700	450	830	Spot_222-1	Fibroblast_Stroma	0.654891495138
Spot_223-1	1	13	7	750	450	836	Spot_223-1	Fibroblast_Stroma	0.453337294577
Spot_224-1	1	14	7	800	450	842	Spot_224-1	Fibroblast_Stroma	0.889341074974
Spot_225-1	1	15	7	850	450	848	Spot_225-1	Fibroblast_Stroma	0.622828457072
Spot_226-1	1	16	7	900	450	854	Spot_226-1	Fibroblast_Stroma	0.909063175834
Spot_227-1	1	17	7	950	450	860	Spot_227-1	Fibroblast_Stroma	0.761507995547
Spot_228-1	1	18	7	1000	450	866	Spot_228-1	Fibroblast_Stroma	0.882517990315
Spot_229-1	1	19	7	1050	450	872	Spot_229-1	Fibroblast_Stroma	0.909460862287
Spot_230-1	1	20	7	1100	450	884	Spot_230-1	Fibroblast_Stroma	0.767077610407
Spot_231-1	1	21	7	1150	450	890	Spot_231-1	Fibroblast_Stroma	0.445713737050
Spot_232-1	1	22	7	1200	450	896	Spot_232-1	Fibroblast_Stroma	0.581286965138
Spot_233-1	1	23	7	1250	450	902	Spot_233-1	Endothelial	0.458617063203
Spot_234-1	1	24	7	1300	450	908	Spot_234-1	Fibroblast_Stroma	0.468137218058
Spot_235-1	1	25	7	1350	450	914	Spot_235-1	Endothelial	0.920983568675
Spot_236-1	1	26	7	1400	450	920	Spot_236-1	T_Cell	0.761348491874
Spot_237-1	1	27	7	1450	450	926	Spot_237-1	Fibroblast_Stroma	0.343964147263
Spot_238-1	1	28	7	1500	450	932	Spot_238-1	T_Cell	0.751760804246
Spot_239-1	1	29	7	1550	450	938	Spot_239-1	Macrophage	0.741116238881
Spot_240-1	1	0	8	100	500	950	Spot_240-1	T_Cell	0.616183599946
Spot_241-1	1	1	8	150	500	956	Spot_241-1	Endothelial	0.627272037659
Spot_242-1	1	2	8	200	500	962	Spot_242-1	T_Cell	0.444649491403
Spot_243-1	1	3	8	250	500	968	Spot_243-1	B_Cell	0.859173834636
Spot_244-1	1	4	8	300	500	974	Spot_244-1	T_Cell	0.460884252208
Spot_245-1	1	5	8	350	500	980	Spot_245-1	T_Cell	0.624583184677
Spot_246-1	1	6	8	400	500	986	Spot_246-1	Fibroblast_Stroma	0.693830293083
Spot_247-1	1	7	8	450	500	992	Spot_247-1	Fibroblast_Stroma	0.906106574198
Spot_248-1	1	8	8	500	500	998	Spot_248-1	Fibroblast_Stroma	0.916538716216
Spot_249-1	1	9	8	550	500	1004	Spot_249-1	Fibroblast_Stroma	0.679797680289
Spot_250-1	1	10	8	600	500	1016	Spot_250-1	Fibroblast_Stroma	0.876238363128
Spot_251-1	1	11	8	650	500	1022	Spot_251-1	T_Cell	0.675149749423
Spot_252-1	1	12	8	700	500	1028	Spot_252-1	Fibroblast_Stroma	0.677256248202
Spot_253-1	1	13	8	750	500	1034	Spot_253-1	Endothelial	0.337012569245
Spot_254-1	1	14	8	800	500	1040	Spot_254-1	Macrophage	0.322671290971
Spot_255-1	1	15	8	850	500	1046	Spot_255-1	Fibroblast_Stroma	0.711667697227
Spot_256-1	1	16	8	900	500	1052	Spot_256-1	Fibroblast_Stroma	0.461476475739
Spot_257-1	1	17	8	950	500	1058	Spot_257-1	Endothelial	0.712369453431
Spot_258-1	1	18	8	1000	500	1064	Spot_258-1	Endothelial	0.757650079741
Spot_259-1	1	19	8	1050	500	1070	Spot_259-1	Fibroblast_Stroma	0.641146836640
Spot_260-1	1	20	8	1100	500	1082	Spot_260-1	Fibroblast_Stroma	0.736387727921
Spot_261-1	1	21	8	1150	500	1088	Spot_261-1	Fibroblast_Stroma	0.915780544396
Spot_262-1	1	22	8	1200	500	1094	Spot_262-1	Fibroblast_Stroma	0.787072261526
Spot_263-1	1	23	8	1250	500	1100	Spot_263-1	Macrophage	0.621642225440
Spot_264-1	1	24	8	1300	500	1106	Spot_264-1	Macrophage	0.346931183541
Spot_265-1	1	25	8	1350	500	1112	Spot_265-1	Fibroblast_Stroma	0.739563422936
Spot_266-1	1	26	8	1400	500	1118	Spot_266-1	Fibroblast_Stroma	0.493552094258
Spot_267-1	1	27	8	1450	500	1124	Spot_267-1	B_Cell	0.877178188332
Spot_268-1	1	28	8	1500	500	1130	Spot_268-1	T_Cell	0.952787942346
Spot_269-1	1	29	8	1550	500	1136	Spot_269-1	B_Cell	0.332215021723
Spot_270-1	1	0	9	100	550	1148	Spot_270-1	B_Cell	0.699340840545
Spot_271-1	1	1	9	150	550	1154	Spot_271-1	T_Cell	0.624990524653
Spot_272-1	1	2	9	200	550	1160	Spot_272-1	Endothelial	0.458418806613
Spot_273-1	1	3	9	250	550	1166	Spot_273-1	T_Cell	0.732836603886
Spot_274-1	1	4	9	300	550	1172	Spot_274-1	T_Cell	0.493281696675
Spot_275-1	1	5	9	350	550	1178	Spot_275-1	Fibroblast_Stroma	0.760694194470
Spot_276-1	1	6	9	400	550	1184	Spot_276-1	Fibroblast_Stroma	0.649219951791
Spot_277-1	1	7	9	450	550	1190	Spot_277-1	Fibroblast_Stroma	0.700693513668
Spot_278-1	1	8	9	500	550	1196	Spot_278-1	Fibroblast_Stroma	0.464840783551
Spot_279-1	1	9	9	550	550	1202	Spot_279-1	Fibroblast_Stroma	0.330426750233
Spot_280-1	1	10	9	600	550	1214	Spot_280-1	Fibroblast_Stroma	0.778828288468
Spot_281-1	1	11	9	650	550	1220	Spot_281-1	Macrophage	0.475586763767
Spot_282-1	1	12	9	700	550	1226	Spot_282-1	Endothelial	0.484700486233
Spot_283-1	1	13	9	750	550	1232	Spot_283-1	Fibroblast_Stroma	0.884240896941
Spot_284-1	1	14	9	800	550	1238	Spot_284-1	Fibroblast_Stroma	0.466000939365
Spot_285-1	1	15	9	850	550	1244	Spot_285-1	Tumor_Core	0.320101393048
Spot_286-1	1	16	9	900	550	1250	Spot_286-1	Fibroblast_Stroma	0.460954559814
Spot_287-1	1	17	9	950	550	1256	Spot_287-1	Fibroblast_Stroma	0.623525002323
Spot_288-1	1	18	9	1000	550	1262	Spot_288-1	Tumor_Core	0.342463300073
Spot_289-1	1	19	9	1050	550	1268	Spot_289-1	Macrophage	0.437310699201
Spot_290-1	1	20	9	1100	550	1280	Spot_290-1	Fibroblast_Stroma	0.923202090085
Spot_291-1	1	21	9	1150	550	1286	Spot_291-1	Fibroblast_Stroma	0.673444775004
Spot_292-1	1	22	9	1200	550	1292	Spot_292-1	Fibroblast_Stroma	0.485079297468
Spot_293-1	1	23	9	1250	550	1298	Spot_293-1	Fibroblast_Stroma	0.439236348801
Spot_294-1	1	24	9	1300	550	1304	Spot_294-1	Macrophage	0.353420804658
Spot_295-1	1	25	9	1350	550	1310	Spot_295-1	T_Cell	0.884202397254
Spot_296-1	1	26	9	1400	550	1316	Spot_296-1	Endothelial	0.724148434318
Spot_297-1	1	27	9	1450	550	1322	Spot_297-1	T_Cell	0.424752559257
Spot_298-1	1	28	9	1500	550	1328	Spot_298-1	Macrophage	0.667098873928
Spot_299-1	1	29	9	1550	550	1334	Spot_299-1	Endothelial	0.805162131918
Spot_300-1	1	0	10	100	600	1352	Spot_300-1	T_Cell	0.614023018904
Spot_301-1	1	1	10	150	600	1358	Spot_301-1	T_Cell	0.651873854489
Spot_302-1	1	2	10	200	600	1364	Spot_302-1	Fibroblast_Stroma	0.624664249932
Spot_303-1	1	3	10	250	600	1370	Spot_303-1	Fibroblast_Stroma	0.445505020478
Spot_304-1	1	4	10	300	600	1376	Spot_304-1	Fibroblast_Stroma	0.620706310899
Spot_305-1	1	5	10	350	600	1382	Spot_305-1	Fibroblast_Stroma	0.871724242489
Spot_306-1	1	6	10	400	600	1388	Spot_306-1	Fibroblast_Stroma	0.692478040458
Spot_307-1	1	7	10	450	600	1394	Spot_307-1	Fibroblast_Stroma	0.711464669071
Spot_308-1	1	8	10	500	600	1400	Spot_308-1	Fibroblast_Stroma	0.764352094872
Spot_309-1	1	9	10	550	600	1406	Spot_309-1	Fibroblast_Stroma	0.704806105382
Spot_310-1	1	10	10	600	600	1418	Spot_310-1	Fibroblast_Stroma	0.929797757077
Spot_311-1	1	11	10	650	600	1424	Spot_311-1	T_Cell	0.746957571310
Spot_312-1	1	12	10	700	600	1430	Spot_312-1	Fibroblast_Stroma	0.881642303690
Spot_313-1	1	13	10	750	600	1436	Spot_313-1	Fibroblast_Stroma	0.453067189455
Spot_314-1	1	14	10	800	600	1442	Spot_314-1	B_Cell	0.461356831541
Spot_315-1	1	15	10	850	600	1448	Spot_315-1	T_Cell	0.478647080662
Spot_316-1	1	16	10	900	600	1454	Spot_316-1	Macrophage	0.664946268865
Spot_317-1	1	17	10	950	600	1460	Spot_317-1	Macrophage	0.775072914207
Spot_318-1	1	18	10	1000	600	1466	Spot_318-1	Fibroblast_Stroma	0.316463577097
Spot_319-1	1	19	10	1050	600	1472	Spot_319-1	Endothelial	0.741549411636
