[M::ha_analyze_count] lowest: count[5] = 692511
[M::ha_analyze_count] highest: count[16] = 39116596
[M::ha_hist_line]    29: *********** 177718
[M::ha_hist_line]    30: *********** 178627
[M::ha_hist_line]    31: *********** 184178
[M::ha_hist_line]    32: ************ 185719
[M::ha_hist_line]    33: ************ 187952
[M::ha_hist_line]    34: *********** 183112
[M::ha_hist_line]    35: *********** 175015
[M::ha_hist_line]    36: ********** 165779
[M::ha_hist_line]    37: ********** 153997
[M::ha_hist_line]    38: ********* 139493
[M::ha_hist_line]    39: ******** 122722
[M::ha_hist_line]    40: ****** 104680
[M::ha_hist_line]    41: ****** 89949
[M::ha_hist_line]    42: **** 72512
[M::ha_hist_line]    43: **** 58912
[M::ha_hist_line]    44: *** 47888
[M::ha_hist_line]    45: ** 37521
[M::ha_hist_line]    46: ** 29759
[M::ha_hist_line]    47: * 23614
[M::ha_hist_line]    48: * 18250
[M::ha_hist_line]    49: * 14809
[M::ha_hist_line]    50: * 11713
[M::ha_hist_line]    51: * 9465
[M::ha_hist_line]    52: * 8189
[M::ha_hist_line]  rest: ************ 201114
[M::ha_analyze_count] left: none
[M::ha_analyze_count] right: count[33] = 187952
[M::ha_pt_gen] peak_hom: 33; peak_het: 16
[M::ha_ct_shrink::5524.407*6.35] ==> counted 20430501 distinct minimizer k-mers
[M::ha_pt_gen::] counting in normal mode
[M::yak_count] collected 403966138 minimizers
[M::ha_pt_gen::5681.220*6.34] ==> indexed 403565522 positions, counted 20430501 distinct minimizer k-mers
[M::pec::1602.633] # bases: 14884716281; # corrected bases: 98345
[M::pec::14.510] # exact o: 50909150; # non-exact o: 1277997
[M::ha_assemble::7298.501*6.48@25.051GB] ==> corrected reads for round 3
[M::ha_assemble] # bases: 14884716281; # corrected bases: 98345
[M::yak_count] collected 403965274 minimizers
[M::ha_pt_gen::7444.867*6.48] ==> counted 20828517 distinct minimizer k-mers
[M::ha_pt_gen] count[4095] = 0 (for sanity check)
[M::ha_analyze_count] lowest: count[5] = 30445
[M::ha_analyze_count] highest: count[16] = 1613737
[M::ha_hist_line]     1: ************************* 398501
[M::ha_hist_line]     2: ****** 98778
[M::ha_hist_line]     3: *** 55374
[M::ha_hist_line]     4: ** 35553
[M::ha_hist_line]     5: ** 30445
[M::ha_hist_line]     6: *** 47954
[M::ha_hist_line]     7: ****** 90195
[M::ha_hist_line]     8: *********** 174522
[M::ha_hist_line]     9: ******************* 300516
[M::ha_hist_line]    10: ****************************** 480742
[M::ha_hist_line]    11: ******************************************** 707939
[M::ha_hist_line]    12: ************************************************************ 965456
[M::ha_hist_line]    13: *************************************************************************** 1217150
[M::ha_hist_line]    14: **************************************************************************************** 1414279
[M::ha_hist_line]    15: ************************************************************************************************* 1560901
[M::ha_hist_line]    16: **************************************************************************************************** 1613737
[M::ha_hist_line]    17: ************************************************************************************************** 1587073
[M::ha_hist_line]    18: ******************************************************************************************** 1485159
[M::ha_hist_line]    19: ********************************************************************************* 1314959
[M::ha_hist_line]    20: ********************************************************************* 1114435
[M::ha_hist_line]    21: ********************************************************* 912252
[M::ha_hist_line]    22: ******************************************** 715170
[M::ha_hist_line]    23: ********************************** 547259
[M::ha_hist_line]    24: ************************** 413129
[M::ha_hist_line]    25: ******************** 318720
[M::ha_hist_line]    26: *************** 248794
[M::ha_hist_line]    27: ************* 209811
[M::ha_hist_line]    28: ************ 187038
[M::ha_hist_line]    29: *********** 177699
[M::ha_hist_line]    30: *********** 178670
[M::ha_hist_line]    31: *********** 184158
[M::ha_hist_line]    32: ************ 185716
[M::ha_hist_line]    33: ************ 187948
[M::ha_hist_line]    34: *********** 183087
[M::ha_hist_line]    35: *********** 175031
[M::ha_hist_line]    36: ********** 165762
[M::ha_hist_line]    37: ********** 154010
[M::ha_hist_line]    38: ********* 139487
[M::ha_hist_line]    39: ******** 122736
[M::ha_hist_line]    40: ****** 104686
[M::ha_hist_line]    41: ****** 89942
[M::ha_hist_line]    42: **** 72510
[M::ha_hist_line]    43: **** 58918
[M::ha_hist_line]    44: *** 47875
[M::ha_hist_line]    45: ** 37532
[M::ha_hist_line]    46: ** 29756
[M::ha_hist_line]    47: * 23611
[M::ha_hist_line]    48: * 18267
[M::ha_hist_line]    49: * 14800
[M::ha_hist_line]    50: * 11706
[M::ha_hist_line]    51: * 9464
[M::ha_hist_line]    52: * 8192
[M::ha_hist_line]  rest: ************ 201113
[M::ha_analyze_count] left: none
[M::ha_analyze_count] right: count[33] = 187948
[M::ha_pt_gen] peak_hom: 33; peak_het: 16
[M::ha_ct_shrink::7444.967*6.48] ==> counted 20430016 distinct minimizer k-mers
[M::ha_pt_gen::] counting in normal mode
[M::yak_count] collected 403965274 minimizers
[M::ha_pt_gen::7601.033*6.47] ==> indexed 403566773 positions, counted 20430016 distinct minimizer k-mers
[M::ha_print_ovlp_stat_0] # overlaps: 52253178
[M::ha_print_ovlp_stat_0] # strong overlaps: 11370454
[M::ha_print_ovlp_stat_0] # weak overlaps: 40882724
[M::ha_print_ovlp_stat_0] # exact overlaps: 50942963
[M::ha_print_ovlp_stat_0] # inexact overlaps: 1310215
[M::ha_print_ovlp_stat_0] # overlaps without large indels: 51967615
[M::ha_print_ovlp_stat_0] # reverse overlaps: 5786501
[M::ha_print_ovlp_stat_0] # running time: 571.721
[M::ha_assemble::8173.403*6.50@25.051GB] ==> found overlaps for the final round
[M::ha_opt_update_cov_min] updated max_n_chain to 165
Writing reads to disk... 
Reads has been written.
Writing ma_hit_ts to disk... 
ma_hit_ts has been written.
Writing ma_hit_ts to disk... 
ma_hit_ts has been written.
bin files have been written.
[M::purge_dups] homozygous read coverage threshold: 32
[M::purge_dups] purge duplication coverage threshold: 41
[M::ug_ext_gfa::] # tips::54
Writing raw unitig GFA to disk... 
[M::ug_ext_gfa::] # tips::1
Writing processed unitig GFA to disk... 
[M::purge_dups] homozygous read coverage threshold: 32
[M::purge_dups] purge duplication coverage threshold: 41
[M::mc_solve:: # edges: 654]
[M::mc_solve_core_adv::0.078] ==> Partition
[M::adjust_utg_by_primary] primary contig coverage range: [27, infinity]
Writing primary contig GFA to disk... 
Writing alternate contig GFA to disk... 
Inconsistency threshold for low-quality regions in BED files: 70%
[M::main] Version: 0.25.0-r726
[M::main] CMD: hifiasm -t 7 -o output -f 37 --primary input_0.fastqsanger.gz
[M::main] Real time: 8379.106 sec; CPU: 53378.944 sec; Peak RSS: 25.051 GB
