HOXA1	Non-Targeting	639	BST2	0.4405419	0.1360317	0.6595446862264166	0.9946700004578755	BST2
HOXB5	Non-Targeting	995	BST2	-0.008866838	-0.3391188	0.9929253793806141	0.9967806370391161	BST2
IL6	Non-Targeting	114	BST2	1.6006978	2.4139943	0.10944387917698667	0.9193800244249895	BST2
ISG15	Non-Targeting	19	BST2	-8.15749	-15.49274	3.420584089532668e-16	1.710292044766334e-14	BST2
MAPK1	Non-Targeting	937	BST2	0.07233473	0.33601478	0.9423355263209372	0.9988546111864172	BST2
MAPK2	Non-Targeting	379	BST2	0.8684835	0.74086446	0.3851297089357638	0.9778453185867191	BST2
RPL27	Non-Targeting	882	BST2	-0.14233607	0.27126968	0.8868145533121896	0.996556174235611	BST2
SLC2A1	Non-Targeting	487	BST2	0.7004802	0.5218188	0.48362745391019046	0.9730488214575739	BST2
SOX28	Non-Targeting	799	BST2	-0.2515382	-0.8613059	0.8013980389135007	0.9884084039905269	BST2
STAT1	Non-Targeting	26	BST2	-2.5440514	-29.240482	0.010957497494735378	0.3852484691758873	BST2
TRIM20	Non-Targeting	989	BST2	-0.009333514	-0.10332029	0.9925530413345676	0.9985105845799092	BST2
TRIM23	Non-Targeting	650	BST2	-0.4536088	-0.24449499	0.6501104060447738	0.9847260165603056	BST2
TRIM33	Non-Targeting	943	BST2	0.07793485	-0.1229312	0.9378798788047434	0.9906374251461839	BST2
TRIM5	Non-Targeting	68	BST2	-1.7752345	-3.3561294	0.07585918474628672	0.9508294547840748	BST2
ZNF101	Non-Targeting	470	BST2	0.7392143	0.7422105	0.4597768611714518	0.9743133625203343	BST2
ZNF115	Non-Targeting	658	BST2	-0.42234153	-0.6183695	0.6727757452057672	0.9990131354145325	BST2
ZNF122	Non-Targeting	593	BST2	-0.5628109	-1.1001719	0.5735636437491949	0.9566686579470233	BST2
ZNF159	Non-Targeting	165	BST2	-1.467695	-2.7483683	0.1421871009479003	0.8384803013062264	BST2
ZNF20	Non-Targeting	575	BST2	0.5800779	0.9206941	0.5618620789255415	0.9617706354732183	BST2
ZNF205	Non-Targeting	334	BST2	0.89555067	1.5236479	0.37049280584191546	0.9902408561528369	BST2
ZNF209	Non-Targeting	415	BST2	-0.775615	-0.1730915	0.4379763453214546	0.9900123118556542	BST2
ZNF264	Non-Targeting	697	BST2	0.4284083	1.3865986	0.6683538853579896	0.9575270563868046	BST2
ZNF271	Non-Targeting	680	BST2	-0.4284083	0.26167908	0.6683538853579896	0.977744991998553	BST2
ZNF315	Non-Targeting	784	BST2	0.27907208	0.4529986	0.7801895043308908	0.9873332719516396	BST2
ZNF324	Non-Targeting	702	BST2	-0.3873408	-1.1088887	0.6985039193606681	0.9808353014945881	BST2
ZNF326	Non-Targeting	256	BST2	-1.1251552	-1.7336948	0.2605232458434036	0.9685898972618407	BST2
ZNF329	Non-Targeting	402	BST2	-0.86195004	-1.3433102	0.38871500141730375	0.9607535645957114	BST2
ZNF359	Non-Targeting	769	BST2	0.27627203	0.4624027	0.7823391355410698	0.9969010267430685	BST2
ZNF361	Non-Targeting	366	BST2	0.93801826	1.2577043	0.3482350311923821	0.9469283939232725	BST2
ZNF90	Non-Targeting	427	BST2	0.7700148	1.55436	0.4412910881368689	0.9992552918178672	BST2
ATP27	Non-Targeting	220	CCL5	-1.1928279	-1.0315546	0.23293675692896887	0.9941690124677564	CCL5
ATP49	Non-Targeting	405	CCL5	0.84842	0.6454746	0.3962040939420779	0.9583467469419222	CCL5
ATP9	Non-Targeting	744	CCL5	-0.3248074	-0.856489	0.7453268412678541	0.9830385640678018	CCL5
CCL8	Non-Targeting	178	CCL5	-1.3435632	-1.2832705	0.17908966676137572	0.9658597531550059	CCL5
CD103	Non-Targeting	344	CCL5	0.90861994	0.89254636	0.36355078639628235	0.9825120206699984	CCL5
CD149	Non-Targeting	119	CCL5	-1.5755036	-1.4141184	0.11514024196438069	0.928369409249521	CCL5
CD39	Non-Targeting	96	CCL5	-1.6982384	-1.8442988	0.08946277566362154	0.8922967865261736	CCL5
CD69	Non-Targeting	90	CCL5	1.6562375	1.4396843	0.09767372371515383	0.9964075487369706	CCL5
CD83	Non-Targeting	324	CCL5	-1.0108224	-1.19769	0.31210145707797043	0.9291735454629337	CCL5
CD92	Non-Targeting	895	CCL5	-0.1269362	-0.24127221	0.8989908975104612	0.986950676665052	CCL5
HOXA1	Non-Targeting	192	CCL5	-1.2268945	-1.3103002	0.21986226361989636	0.9946700004578755	CCL5
HOXB5	Non-Targeting	390	CCL5	-0.85261875	-0.64024067	0.3938707576623395	0.9588881052986704	CCL5
IL6	Non-Targeting	620	CCL5	0.5250119	1.026683	0.5995749119953035	0.9639622880346195	CCL5
ISG15	Non-Targeting	440	CCL5	1.4840325	0.75881267	0.13780028111051967	0.3124722927676183	CCL5
MAPK1	Non-Targeting	801	CCL5	-0.25340557	-0.042665444	0.7999548167755499	0.9947240923292909	CCL5
MAPK2	Non-Targeting	326	CCL5	-0.9716217	-1.1918945	0.3312387967582172	0.9778453185867191	CCL5
RPL27	Non-Targeting	415	CCL5	0.8012856	0.4358077	0.42296630357759346	0.9605793976992271	CCL5
SLC2A1	Non-Targeting	833	CCL5	-0.23100542	-0.808633	0.8173105919595733	0.9761325588915747	CCL5
SOX28	Non-Targeting	833	CCL5	0.21187134	0.19015858	0.8322074111217415	0.9884084039905269	CCL5
STAT1	Non-Targeting	861	CCL5	0.19095844	-1.0015172	0.8485581566138427	0.9770664247556818	CCL5
TRIM20	Non-Targeting	438	CCL5	-0.7891508	-1.0676757	0.43002388613517406	0.9403178900580841	CCL5
TRIM23	Non-Targeting	800	CCL5	-0.26413918	0.37284976	0.7916726690156366	0.9847260165603056	CCL5
TRIM33	Non-Targeting	589	CCL5	-0.5030778	-0.28444064	0.6149095825391986	0.9906374251461839	CCL5
TRIM5	Non-Targeting	698	CCL5	-0.40694255	-0.016371418	0.6840501945696829	0.9632218997267408	CCL5
ZNF101	Non-Targeting	870	CCL5	0.18620425	-0.067508176	0.8522845933094176	0.9758527036223785	CCL5
ZNF115	Non-Targeting	541	CCL5	0.58521324	-0.1361906	0.5584043483067467	0.9990131354145325	CCL5
ZNF122	Non-Targeting	986	CCL5	0.017267048	-0.060001813	0.9862235735082207	0.9977950796242366	CCL5
ZNF159	Non-Targeting	794	CCL5	-0.27160642	-0.44802997	0.7859246582521476	0.9804892260718218	CCL5
ZNF20	Non-Targeting	665	CCL5	-0.46154386	-0.21016723	0.6444084667073788	0.9638657228395908	CCL5
ZNF205	Non-Targeting	564	CCL5	-0.5301451	-0.61328995	0.5960113309884989	0.9902408561528369	CCL5
ZNF209	Non-Targeting	631	CCL5	0.45127663	0.49808893	0.6517901826074146	0.9900123118556542	CCL5
ZNF264	Non-Targeting	664	CCL5	-0.46201026	-0.77569896	0.644073954262218	0.95717840736217	CCL5
ZNF271	Non-Targeting	939	CCL5	-0.07560172	-0.13130072	0.939735966620689	0.9947821953326196	CCL5
ZNF315	Non-Targeting	789	CCL5	-0.27207267	-0.041659962	0.7855661459042534	0.9873332719516396	CCL5
ZNF324	Non-Targeting	97	CCL5	1.6455052	1.4002243	0.09986567531700878	0.9685321116861723	CCL5
ZNF326	Non-Targeting	605	CCL5	-0.5292118	-0.76342	0.5966585289710788	0.9775977067330522	CCL5
ZNF329	Non-Targeting	824	CCL5	-0.21513811	-0.0034009481	0.8296596399499603	0.9980606735979031	CCL5
ZNF359	Non-Targeting	88	CCL5	1.7794392	1.9988421	0.07516777772280987	0.8318963335739525	CCL5
ZNF361	Non-Targeting	715	CCL5	0.38407555	0.24254476	0.7009224612641625	0.9669344302468421	CCL5
ZNF90	Non-Targeting	800	CCL5	-0.22820503	-0.19598913	0.8194868556343959	0.9992552918178672	CCL5
ATP27	Non-Targeting	668	CCL7	0.40787542	0.52000016	0.6833651402316138	0.9941690124677564	CCL7
ATP49	Non-Targeting	426	CCL7	0.80875045	0.69332707	0.41865869203307304	0.9583467469419222	CCL7
ATP9	Non-Targeting	892	CCL7	-0.15120327	0.4681024	0.8798153716352384	0.9845451174821808	CCL7
CCL8	Non-Targeting	658	CCL7	0.440076	0.686287	0.6598820589814959	0.9838149637181803	CCL7
CD103	Non-Targeting	545	CCL7	0.60761297	0.63882756	0.5434442168706206	0.9825120206699984	CCL7
CD149	Non-Targeting	741	CCL7	0.357941	0.8522279	0.7203874663716661	0.9708725961882292	CCL7
CD39	Non-Targeting	507	CCL7	0.66361433	0.9612921	0.5069371874620454	0.9830395789133278	CCL7
CD69	Non-Targeting	15	CCL7	2.3884525	2.600279	0.016919491363283926	0.9964075487369706	CCL7
CD83	Non-Targeting	812	CCL7	0.24407189	0.23011737	0.80717514908029	0.9916156915719423	CCL7
CD92	Non-Targeting	599	CCL7	0.51661134	0.40196687	0.605427487166263	0.986950676665052	CCL7
HOXA1	Non-Targeting	435	CCL7	0.7410828	0.99525267	0.45864325651002436	0.9946700004578755	CCL7
HOXB5	Non-Targeting	376	CCL7	-0.8694186	-0.4653152	0.3846182169579051	0.9588881052986704	CCL7
IL6	Non-Targeting	225	CCL7	1.1914258	1.6018817	0.23348646043733956	0.9553108028394047	CCL7
ISG15	Non-Targeting	459	CCL7	1.431765	1.0214318	0.1522110838469495	0.328906778271891	CCL7
MAPK1	Non-Targeting	637	CCL7	0.49001116	0.4224084	0.6241260145846064	0.9754839830682293	CCL7
MAPK2	Non-Targeting	800	CCL7	-0.23333862	-0.30483323	0.8154984667798261	0.9778453185867191	CCL7
RPL27	Non-Targeting	802	CCL7	0.23847197	0.49843064	0.8115150507255705	0.996556174235611	CCL7
SLC2A1	Non-Targeting	537	CCL7	0.6300137	0.5910983	0.5286856353883496	0.9730488214575739	CCL7
SOX28	Non-Targeting	824	CCL7	0.22540478	0.28661096	0.8216643872606644	0.9884084039905269	CCL7
STAT1	Non-Targeting	700	CCL7	0.4527558	1.5791831	0.6507245883541548	0.925639852364072	CCL7
TRIM20	Non-Targeting	73	CCL7	-1.8321769	-2.027726	0.06692506784869143	0.80986466711631	CCL7
TRIM23	Non-Targeting	891	CCL7	-0.1446698	-0.015835121	0.8849715825889328	0.9901146952155857	CCL7
TRIM33	Non-Targeting	539	CCL7	-0.58661383	-0.72212297	0.5574630884127258	0.9906374251461839	CCL7
TRIM5	Non-Targeting	376	CCL7	0.91328603	1.3022411	0.36109213469057966	0.9578040707972936	CCL7
ZNF101	Non-Targeting	369	CCL7	0.92168707	1.0036848	0.3566918153355122	0.9401539534572273	CCL7
ZNF115	Non-Targeting	757	CCL7	0.28793955	0.5245239	0.7733930052299376	0.9990131354145325	CCL7
ZNF122	Non-Targeting	883	CCL7	-0.16287018	0.016672371	0.8706206508900575	0.9848649896946351	CCL7
ZNF159	Non-Targeting	239	CCL7	-1.2567605	-1.2193283	0.2088403961986255	0.8685785291355169	CCL7
ZNF20	Non-Targeting	583	CCL7	-0.5660786	-0.5066534	0.5713403368297614	0.9617706354732183	CCL7
ZNF205	Non-Targeting	761	CCL7	0.29167283	0.39940125	0.7705367883905835	0.9902408561528369	CCL7
ZNF209	Non-Targeting	843	CCL7	0.18293731	0.030348754	0.8548472039080613	0.9900123118556542	CCL7
ZNF264	Non-Targeting	613	CCL7	0.5385448	0.76048565	0.5902010169796914	0.95717840736217	CCL7
ZNF271	Non-Targeting	713	CCL7	0.375675	-0.0755322	0.7071585217159234	0.9898647687248076	CCL7
ZNF315	Non-Targeting	248	CCL7	-1.1760266	-0.9691868	0.23958424143009083	0.9548936654223074	CCL7
ZNF324	Non-Targeting	819	CCL7	0.24780543	-0.0134613095	0.8042849472255622	0.9808353014945881	CCL7
ZNF326	Non-Targeting	554	CCL7	-0.61134845	-1.0222366	0.540968924380258	0.9724988747939147	CCL7
ZNF329	Non-Targeting	796	CCL7	0.24313873	-0.07630567	0.8078979254167582	0.9980606735979031	CCL7
ZNF359	Non-Targeting	303	CCL7	1.0775559	1.2452295	0.28123198660886006	0.9148091751775804	CCL7
ZNF361	Non-Targeting	499	CCL7	0.691148	1.0828457	0.4894725449553128	0.966487703637381	CCL7
ZNF90	Non-Targeting	335	CCL7	0.9632207	1.962905	0.33543678620765716	0.9941671081758244	CCL7
ATP27	Non-Targeting	256	CD38	-1.0868981	-0.9244223	0.27708186220234243	0.9941690124677564	CD38
ATP49	Non-Targeting	747	CD38	-0.32014328	-0.41379005	0.748859727022019	0.9979301491033503	CD38
ATP9	Non-Targeting	330	CD38	-0.95622766	-1.007638	0.33895722131484995	0.9785484871147335	CD38
CCL8	Non-Targeting	514	CD38	0.671086	1.1142421	0.5021657272632322	0.9658597531550059	CD38
CD103	Non-Targeting	787	CD38	-0.2669428	-0.41244924	0.7895132086887358	0.9843905786753062	CD38
CD149	Non-Targeting	413	CD38	-0.8605584	-0.72538304	0.3894813093885515	0.9350935110737698	CD38
CD39	Non-Targeting	970	CD38	-0.035001237	0.06879996	0.9720787549875194	0.9983735832059025	CD38
CD69	Non-Targeting	286	CD38	1.0612327	1.4635862	0.2885841693763862	0.9964075487369706	CD38
CD83	Non-Targeting	561	CD38	-0.60435075	-0.32558033	0.5456104882021189	0.9681674318897385	CD38
CD92	Non-Targeting	280	CD38	1.0453655	1.1405824	0.2958540797169329	0.9712565651379264	CD38
HOXA1	Non-Targeting	324	CD38	-0.9277619	-0.6363001	0.3535310966972004	0.9946700004578755	CD38
HOXB5	Non-Targeting	514	CD38	-0.6589524	-0.30197507	0.5099263329827617	0.9588881052986704	CD38
IL6	Non-Targeting	567	CD38	-0.5992198	-0.35289738	0.5490263172270344	0.9584101580476138	CD38
ISG15	Non-Targeting	770	CD38	0.63562083	-0.6127996	0.5250235776415549	0.6809644327387223	CD38
MAPK1	Non-Targeting	67	CD38	-1.8849388	-1.8288974	0.05943809305201618	0.8713864409648059	CD38
MAPK2	Non-Targeting	252	CD38	-1.1583006	-1.2844	0.24674137542695473	0.9706924993522045	CD38
RPL27	Non-Targeting	944	CD38	0.06626887	0.49732834	0.9471637686671066	0.996556174235611	CD38
SLC2A1	Non-Targeting	638	CD38	0.465282	0.49744922	0.6417295269548513	0.9730488214575739	CD38
SOX28	Non-Targeting	311	CD38	-0.99963063	-1.2469512	0.3174892882806918	0.969936696046242	CD38
STAT1	Non-Targeting	337	CD38	1.0533607	2.2884285	0.29217568601171773	0.8644251065435435	CD38
TRIM20	Non-Targeting	829	CD38	0.24034075	0.27127385	0.8100661045954274	0.9759832585487077	CD38
TRIM23	Non-Targeting	477	CD38	-0.72288764	-0.6872043	0.46974892591303363	0.9827383387301959	CD38
TRIM33	Non-Targeting	992	CD38	-0.011667006	0.09298981	0.9906912873903521	0.9962865676595221	CD38
TRIM5	Non-Targeting	505	CD38	-0.66875404	0.4020559	0.5036523902046284	0.961524006784131	CD38
ZNF101	Non-Targeting	199	CD38	1.2969066	1.3018401	0.19466333033267424	0.9401539534572273	CD38
ZNF115	Non-Targeting	177	CD38	-1.38511	-1.7812353	0.1660188346991236	0.9271044312865234	CD38
ZNF122	Non-Targeting	383	CD38	-0.93896663	-0.8537611	0.3477478653928816	0.9055933994606291	CD38
ZNF159	Non-Targeting	670	CD38	-0.4312133	-0.3277506	0.6663132983273804	0.9804892260718218	CD38
ZNF20	Non-Targeting	531	CD38	0.63235295	0.5668882	0.5271562814705739	0.9617706354732183	CD38
ZNF205	Non-Targeting	393	CD38	-0.78122413	-0.45041755	0.43467066706444313	0.9902408561528369	CD38
ZNF209	Non-Targeting	329	CD38	-0.9529627	-0.69381577	0.3406089785646167	0.9900123118556542	CD38
ZNF264	Non-Targeting	883	CD38	0.1577379	-0.16809107	0.8746633401963237	0.9867530311980796	CD38
ZNF271	Non-Targeting	450	CD38	-0.7457598	-1.11669	0.45581254567015106	0.977744991998553	CD38
ZNF315	Non-Targeting	7	CD38	2.6521537	3.1536639	0.007998011244729111	0.8226869264472183	CD38
ZNF324	Non-Targeting	193	CD38	1.3132404	1.2994777	0.189101955247286	0.9685321116861723	CD38
ZNF326	Non-Targeting	959	CD38	0.050401457	-0.1902708	0.9598024747473979	0.9946646749983798	CD38
ZNF329	Non-Targeting	350	CD38	0.9506296	0.6138294	0.3417924441876743	0.9607535645957114	CD38
ZNF359	Non-Targeting	453	CD38	0.74342144	0.9746903	0.45722656287573715	0.9825546634905288	CD38
ZNF361	Non-Targeting	545	CD38	-0.62348586	-0.39669105	0.5329652781969194	0.966487703637381	CD38
ZNF90	Non-Targeting	916	CD38	0.08960258	0.5648482	0.9286030313482705	0.9992552918178672	CD38
ATP27	Non-Targeting	726	CD40	0.33787456	0.71558267	0.7354577222035383	0.9941690124677564	CD40
ATP49	Non-Targeting	833	CD40	0.18667075	0.49164826	0.8519187913564312	0.9979301491033503	CD40
ATP9	Non-Targeting	976	CD40	-0.037800837	-0.04757928	0.969846475372212	0.9901475505014992	CD40
CCL8	Non-Targeting	867	CD40	-0.16473693	0.33231437	0.8691510476667093	0.9973001335000051	CD40
CD103	Non-Targeting	475	CD40	0.6990821	0.8091573	0.4845007504628581	0.9825120206699984	CD40
CD149	Non-Targeting	326	CD40	-1.0000894	-0.84160835	0.3172672509066712	0.928369409249521	CD40
CD39	Non-Targeting	597	CD40	-0.53247833	-0.4871953	0.5943947448037206	0.9830395789133278	CD40
CD69	Non-Targeting	460	CD40	0.7014163	1.2816762	0.48304324282224986	0.9964075487369706	CD40
CD83	Non-Targeting	498	CD40	-0.70374894	-0.74198633	0.4815891434985413	0.9627834709824593	CD40
CD92	Non-Targeting	393	CD40	-0.8708203	-0.8719107	0.38385227762337004	0.9712565651379264	CD40
HOXA1	Non-Targeting	899	CD40	-0.11573588	0.020028409	0.9078618663756418	0.9946700004578755	CD40
HOXB5	Non-Targeting	557	CD40	0.6085468	0.49202782	0.5428248999160752	0.9588881052986704	CD40
IL6	Non-Targeting	98	CD40	1.6501695	1.9502355	0.09890827592760806	0.9193800244249895	CD40
ISG15	Non-Targeting	642	CD40	0.96135485	0.11585075	0.336373762335779	0.5231318232282721	CD40
MAPK1	Non-Targeting	821	CD40	-0.2291385	-0.2351721	0.8187612722357118	0.9960599418925935	CD40
MAPK2	Non-Targeting	397	CD40	0.8376863	0.9447978	0.4022068995371586	0.9778453185867191	CD40
RPL27	Non-Targeting	835	CD40	-0.20487115	-0.21671213	0.8376727949769319	0.996556174235611	CD40
SLC2A1	Non-Targeting	104	CD40	1.6833048	1.7601904	0.09231609776398432	0.8330307123229121	CD40
SOX28	Non-Targeting	397	CD40	-0.8288181	-0.53743047	0.40720734546454607	0.969936696046242	CD40
STAT1	Non-Targeting	568	CD40	0.63139474	1.4532683	0.5277824527038386	0.9191531617025167	CD40
TRIM20	Non-Targeting	261	CD40	1.2343612	0.94145614	0.21706834859722968	0.823226533278649	CD40
TRIM23	Non-Targeting	929	CD40	0.09100206	0.28934425	0.9274909534106737	0.9914042563646555	CD40
TRIM33	Non-Targeting	590	CD40	-0.49794456	-0.75932485	0.6185231146038896	0.9906374251461839	CD40
TRIM5	Non-Targeting	849	CD40	0.18667077	0.11017518	0.8519187755206868	0.9945151334360484	CD40
ZNF101	Non-Targeting	916	CD40	0.11013581	0.6358195	0.91230166720408	0.9903775702981907	CD40
ZNF115	Non-Targeting	751	CD40	-0.29634136	-0.44695807	0.7669694034420449	0.9990131354145325	CD40
ZNF122	Non-Targeting	969	CD40	-0.048067715	0.12939389	0.9616622751164011	0.991404407336496	CD40
ZNF159	Non-Targeting	345	CD40	1.0201557	1.3778186	0.3076546489926125	0.8891752861058166	CD40
ZNF20	Non-Targeting	581	CD40	0.56934595	1.0847663	0.5691214027881963	0.9617706354732183	CD40
ZNF205	Non-Targeting	452	CD40	0.6762149	0.49891403	0.49890423686745144	0.9902408561528369	CD40
ZNF209	Non-Targeting	855	CD40	-0.17033707	0.22741908	0.8647450657921743	0.9900123118556542	CD40
ZNF264	Non-Targeting	461	CD40	-0.76908356	-0.644333	0.44184371659557486	0.9563716809428027	CD40
ZNF271	Non-Targeting	663	CD40	-0.44147658	-0.32233828	0.6588680030022999	0.977744991998553	CD40
ZNF315	Non-Targeting	390	CD40	-0.8437541	-0.79741085	0.39880682887571994	0.9685079650500144	CD40
ZNF324	Non-Targeting	375	CD40	0.85355324	1.3828849	0.3933525884918978	0.9774777676600893	CD40
ZNF326	Non-Targeting	756	CD40	0.30100766	0.28055808	0.7634086504630913	0.9904453481048664	CD40
ZNF329	Non-Targeting	161	CD40	1.3832304	1.3934038	0.16659420689942062	0.9607535645957114	CD40
ZNF359	Non-Targeting	738	CD40	0.31967363	0.5153269	0.7492157431811086	0.9969010267430685	CD40
ZNF361	Non-Targeting	318	CD40	-1.0290232	-1.002542	0.3034687846684154	0.9370270757396194	CD40
ZNF90	Non-Targeting	239	CD40	1.1494257	0.89564085	0.25038046198607466	0.9941671081758244	CD40
ATP27	Non-Targeting	762	CD74	0.2884069	0.7478768	0.7730352698830016	0.9941690124677564	CD74
ATP49	Non-Targeting	764	CD74	-0.2935406	-0.17947155	0.7691089747252823	0.9979301491033503	CD74
ATP9	Non-Targeting	402	CD74	0.827887	1.1598793	0.40773449848107957	0.9785484871147335	CD74
CCL8	Non-Targeting	468	CD74	-0.7224186	-0.733256	0.47003713764050414	0.9658597531550059	CD74
CD103	Non-Targeting	632	CD74	-0.48814493	-0.17634335	0.6254471913524808	0.9825120206699984	CD74
CD149	Non-Targeting	938	CD74	-0.086335376	0.44249392	0.931199816373249	0.9881499111502569	CD74
CD39	Non-Targeting	421	CD74	-0.8264892	-0.953006	0.408526642026355	0.9680726114368603	CD74
CD69	Non-Targeting	200	CD74	-1.2651633	-1.0613593	0.20581280825929305	0.9964075487369706	CD74
CD83	Non-Targeting	806	CD74	0.252006	0.2584789	0.801036431009146	0.9916156915719423	CD74
CD92	Non-Targeting	829	CD74	0.20720515	0.30904323	0.8358496495104805	0.986950676665052	CD74
HOXA1	Non-Targeting	594	CD74	-0.48534527	-0.34397882	0.6274314415924687	0.9946700004578755	CD74
HOXB5	Non-Targeting	799	CD74	-0.25480628	-0.11578351	0.7988727310782883	0.9806387742016469	CD74
IL6	Non-Targeting	279	CD74	1.0724263	1.1474719	0.28352861807270613	0.9553108028394047	CD74
ISG15	Non-Targeting	597	CD74	1.0766264	0.6263821	0.28164721279117744	0.47098196118925995	CD74
MAPK1	Non-Targeting	992	CD74	0.0074668443	0.2290003	0.994042375609564	0.9996276443509713	CD74
