gene	count
EHBP1L1	39
EHD1	17
EIF1	3244
EIF1B	326
EIF2AK1	44
EIF3I	122
EIF4A1	297
EIF4A2	349
EIF4B	249
EIF4EBP2	20
EIF4G2	203
EIF4G3	53
EIF4H	102
EIF5	322
EIF5A	328
ELAPOR1	148
ELAVL1	83
ELF1	256
ELF2	86
ELMO1	53
ELOB	183
EMC10	63
EMC3	30
EMD	51
EMP3	1142
ENO1	110
ENSA	138
EP300	75
EPB41	135
EPN1	46
EPS15	95
ERBIN	79
ERICH1	80
ERN1	34
ETV6	23
EVI2B	240
EWSR1	96
EXOC7	21
FAAP20	57
FAM107B	304
FAM120AOS	156
FAM133B	271
FAM177A1	99
FAM204A	89
FAM241A	127
FAM32A	36
FAM50A	23
FAM89B	24
FAU	3296
FAUP4	32
FAXC	74
FBRS	46
FBXL20	27
FBXL3	39
FBXO11	53
FBXO48	286
FBXO7	81
FBXO9	27
FBXW7	55
FEM1A	271
FERMT3	20
FGFR1OP2	46
FIS1	78
FKBP1A	67
FKBP8	52
FLNA	68
FLOT2	23
FMN1	145
FMNL1	117
FNBP1	251
FNIP1	108
FOS	526
FOSB	136
FOXN3	89
FOXO3	19
FOXP1	383
FTH1	1828
FTL	1730
FUS	355
FXR1	106
FXR2	41
FXYD5	113
FYTTD1	57
G3BP2	221
GABARAP	136
GABARAPL2	105
GABRD	50
GALNT1	49
GAPDH	251
GAPVD1	33
GASK1A	1800
GATAD2A	42
GATD1	79
GBF1	77
GCC2	318
GGNBP2	154
GHITM	80
GIT2	26
GLRX5	18
GLTP	49
GMFG	164
GNA13	50
GNAI2	161
GNAI3	86
GNAS	1056
GNB1	97
GNB2	49
GNB5	165
GNG5	123
GNL3L	129
GNPTG	45
GOLGA2	28
GOLGA4	132
GOLGB1	308
GOLM2	42
GOSR1	126
GPATCH2L	30
GPBP1	265
GPBP1L1	50
GPCPD1	41
GPSM2	82
GPX1	110
GPX4	128
GRB2	208
GRIPAP1	81
GRK2	45
GRK3	110
GRK6	46
GSK3B	41
GSPT1	56
GSTK1	95
GSTO1	21
GTDC1	67
GTF2I	44
GTPBP4	241
GUK1	128
GYPC	81
H1-2	180
H2AC18	71
H2AC19	71
H2AZ1	69
H2AZ2	79
H3-3A	897
H3-3B	1424
HADHB	17
HAPSTR1	107
HAT1	21
HBA1	484
HBA2	762
HBB	1310
HBP1	93
HCLS1	90
HCST	38
HDGF	21
HECTD1	106
HELZ	62
HERC1	54
HIF1A	97
HINT1	580
HIPK1	37
HIPK3	27
HLA-A-3	175
HLA-A-6	175
HLA-B-1	199
HLA-B-2	156
HLA-B-3	120
HLA-B-5	186
HLA-DQA1-2	1126
HLA-DQA1-4	92
HLA-E	208
HLA-E-1	346
HLA-E-2	228
HMGB1	640
HMGB1P6	31
HMGB2	95
HMGN1	286
HMGN2	238
HNRNPA2B1	824
HNRNPA3	571
HNRNPC	440
HNRNPD	152
HNRNPDL	368
HNRNPF	45
HNRNPH2	38
HNRNPH3	171
HNRNPK	285
HNRNPM	121
HNRNPU	455
HNRNPUL1	207
HOOK3	66
HP1BP3	133
HPCAL1	190
HPS1	34
HSD17B12	85
HSP90AA1	1251
HSP90AB1	963
HSPA4L	114
HSPA9	161
HYCC2	97
ICAM3	106
IDH2	34
IDS	264
IER2	243
IFI16	68
IFITM2	142
IFRD1	90
IGBP1	89
IGF2R	84
IK	64
IL2RG	131
INTS6	79
IRAG2	105
IRAK4	24
IRF1	326
IRF2	39
IRF9	82
IRS2	164
ISCA1	54
ISCU	195
ISG20L2	140
IST1	55
ITGA1	104
ITGAL	20
ITM2B	163
ITPR2	48
ITSN2	178
JAK1	209
JARID2	42
JMJD1C	380
JOSD1	73
JTB	109
JUNB	276
JUND	3999
KAT6A	116
KCMF1	48
KCNK6	193
KCNMB1	138
KDM5A	76
KDM6A	99
KDM6B	93
KDM7A	32
KHDRBS1	135
KIDINS220	124
KIF2A	78
KIF5B	120
KLF2	2328
KLF3	99
KLF6	2130
KLHL24	133
KLHL5	111
KMT2C	197
KMT2E	323
KPNA4	143
KPNB1	91
KRAS	222
KRBA2	144
KREMEN1	31
L1TD1	167
LAMP1	58
LAMTOR1	75
LAMTOR4	128
LAMTOR5	140
LAPTM5	726
LBR	92
LCOR	75
LCP1	159
LDLR	108
LIMS1	49
LITAF	113
LMBRD1	105
LNPEP	47
LPGAT1	80
LPIN2	4
LPP	97
LRP10	67
LRRC58	410
LRRFIP1	354
LRRFIP2	27
LSM3	77
LYPLA1	53
LYRM7	133
LYST	84
MAB21L3	1692
MACF1	158
MACROH2A1	40
MAF1	65
MAP1LC3B	199
MAP2K2	88
MAP2K3	28
MAP3K11	33
MAP3K2	138
MAP3K8	124
MAP4K2	46
MAP4K4	119
MAPK1	41
MAPK1IP1L	105
MAPKAPK2	37
MAPRE1	65
MARCHF6	89
MARK3	58
MAVS	17
MAX	49
MBD2	93
MBD4	52
MBD5	39
MBNL1	185
MBP	69
MCL1	120
MDM2	41
MDM4	240
MECP2	98
MED11	28
MED12	64
MED13	70
MED13L	117
MED27	117
MED28	58
MEF2A	131
METTL9	43
MFN1	100
MFSD11	33
MGAT4A	179
MGLL	20
MICAL3	148
MID1	117
MIDN	48
MIER1	102
MIGA1	44
MINDY2	41
MKNK2	74
MKRN1	57
MLF2	41
MLH1	109
MLLT6-1	53
MLX	125
MMP24OS	21
MOB1A	229
MORC3	42
MORF4L1	335
MPC2	88
MPLKIP	31
MRFAP1	92
MRPL33	61
MRPL57	67
MS4A4E	103
MSL1	20
MSN	102
MT-ATP6	9465
MT-ATP8	93
MT-CO1	7879
MT-CO2	8434
MT-CO3	9565
MT-CYB	5481
MT-ND1	3809
MT-ND2	2951
MT-ND3	4614
MT-ND4	5543
MT-ND4L	347
MT-ND5	1325
MTATP6P1	1866
MTCH1	77
MTDH	243
MTHFD1	251
MTND1P23	2872
MTND2P28	30
MTPN	361
MXI1	52
MYADM	290
MYCBP2	281
MYH7B	35
MYH9	129
MYL12A	358
MYL12B	259
MYL6	480
MYO5A	141
MYO9B	54
N4BP2L2	436
NAA60	46
NABP1	435
NACA	1799
NAMPT	225
NAP1L1	518
NAPA	19
NAPG	24
NARF	38
NASP	68
NBPF10	326
NBPF14	109
NBPF19	88
NBR1	34
NCBP3	69
NCOA1	48
NCOA3	171
NCOA4	17
NCOR1	129
NDUFA1	167
NDUFA13	193
NDUFA2	81
NDUFA4	272
NDUFA5	96
NDUFB1	53
NDUFB11	142
NDUFB4	83
NDUFB9	105
NDUFC1	50
NDUFS2	45
NEDD8	86
NFAT5	35
NFE2L2	45
NFKB2	87
NFKBIA	669
NFKBIB	39
NFKBIZ	31
NIN	106
NIPBL	113
NKTR	169
NMI	23
NMNAT3	998
NNT	97
NONO	124
NOP10	59
NOTCH2NLC	88
NPC2	81
NPEPPS	119
NR1H2	73
NR4A2	133
NRDC	47
NSD1	65
NSD3	145
NT5C3A	40
NUDC	61
NUDT3	71
NUFIP2	58
NUMB	46
OAZ1	563
OAZ2	60
OCIAD1	64
ODC1	141
OGA	156
OGDH	23
OPHN1	200
OR11G2	24
ORAI1	34
ORAI2	103
ORC4	561
OSBPL8	82
OSER1	61
OST4	305
OSTF1	59
OTUB1	78
OTUD5	43
P2RX4	27
P2RX7	87
P4HB	67
PABPC1	806
PABPN1	126
PACS1	35
PAFAH1B1	322
PAFAH1B2	78
PAIP2	145
PAK2	174
PANK2	18
PAPOLA	156
PARK7	194
PBRM1	55
PCBP1	132
PCBP2	318
PCGF5	72
PCM1	161
PCMTD1	55
PCSK7	321
PCYT1A	36
PDAP1	64
PDCD10	39
PDCD4	167
PDE4DIP	46
PDIA3	326
PDIA5	21
PELI1	269
PET100	84
PFDN5	1007
PFN1	380
PGAM1	35
PGK1	111
PGLS	89
PHACTR1	126
PHF20	166
PHF20L1	46
PHF3	188
PHIP	122
PHKB	106
PIAS1	60
PIGN	695
PIK3C3	25
PIM1	18
PIP4K2A	70
PITHD1	36
PJA2	125
PKN2	53
PLA2G10CP	85
PLAT	133
PLEK	108
PLEKHB2	107
PLP2	152
PMAIP1	411
PNPLA2	34
PNPLA8	58
PNPT1	407
PNRC1	474
POC1B	59
POLR1D	126
POLR2E	33
POLR2J	48
POLR2J3-1	200
POMP	142
PPDPF	336
PPHLN1	179
PPIA	622
PPIG	300
PPM1A	32
PPP1CA	86
PPP1CB	78
PPP1R12A	88
PPP1R15A	619
PPP1R2	203
PPP2R2A	61
PPP2R5A	27
PPP2R5C	255
PPP3CA	103
PPP3R1	22
PPP4C	44
PPP4R2	44
PPP4R3B	78
PPP6R1	24
PPP6R3	35
PRDM2	376
PRDX5	97
PRDX6	87
PRELID1	120
PREX1	19
PRKACA	91
PRKAG2	68
PRKAR1A	161
PRKCB	307
PRKX	129
PRMT2	54
PRPSAP1	42
PRR11	53
PRR13	106
PRRC2C	524
PSAP	96
PSIP1	98
PSMA4	61
PSMA6	53
PSMA7	152
PSMB1	177
PSMD13	41
PSMD4	39
PSMD6	38
PSME1	166
PSME4	47
PTBP3	92
PTEN	37
PTGES3	158
PTMA	3192
PTP4A2	258
PTPN1	184
PTPN11	69
PTPN18	41
PTPN6	72
PTPRC	306
PTPRJ	62
QKI	54
R3HDM2	66
R3HDM4	52
RAB11A	35
RAB14	67
RAB18	59
RAB1A	54
RAB21	101
RAB27A	57
RAB2A	100
RAB5A	46
RAB5C	51
RAB5IF	28
RAB7A	52
RAB8A	43
RAB8B	72
RABAC1	139
RABGAP1L	75
RAC1	110
RAC2	167
RACK1	1530
RAD21	109
RAD23B	45
RAF1	97
RALBP1	38
RALY	61
RAP1A	60
RAP1B	300
RASGRP2	104
RB1CC1	110
RBBP6	130
RBM22P2	109
RBM3	334
RBM38	98
RBM39	1003
RBM4	101
RBM8A	122
RBX1	78
RC3H1	33
RCOR3	23
REEP5	61
REL	833
RESF1	152
RFFL	138
RGS10	29
RHAG	16
RHEB	49
RHOA	506
RHOF	47
RHOG	67
RICTOR	168
RILPL2	38
RIOK3	111
RIPOR2	212
RNASEK	112
RNASEK-C17orf49	177
RNASET2	248
RNF10	73
RNF11	17
RNF115	101
RNF14	64
RNF145	57
RNF213	117
RNF41	76
RNF7	75
RNPEPL1	42
RO60	73
ROCK1	186
RPAP2	192
RPL10	6808
RPL11	4789
RPL12	3194
RPL13	7465
RPL13A	5704
RPL14	2937
RPL15	2622
RPL18	3328
RPL18A	4406
RPL19	4152
RPL21	5025
RPL23	1860
RPL23A	4824
RPL24	1688
RPL26	4504
RPL27A	3887
RPL28	4300
RPL29	2942
RPL3	3621
RPL30	5756
RPL31	1198
RPL32	5415
RPL34	5571
RPL35A	3123
RPL36	2901
RPL36AL	592
RPL37	5088
RPL37A	3767
RPL38	2081
RPL39	5863
RPL4	1208
RPL41	8937
RPL5	2144
RPL6	2069
RPL7	2135
RPL7A	3125
RPL8	2904
RPLP1	8144
RPLP2	4514
RPS10	3760
RPS11	3361
RPS12	6886
RPS13	3166
RPS14	5284
RPS15	3700
RPS15A	4840
RPS16	3659
RPS19	5601
RPS19BP1	69
RPS2	4938
RPS20	2618
RPS21	3605
RPS23	6261
RPS24	3546
RPS25	2618
RPS26	3135
RPS27	10250
RPS27A	5403
RPS27L	72
RPS28	4842
RPS29	3436
RPS3	4007
RPS3A	4941
RPS4X	3964
RPS5	2480
RPS6	4044
RPS6KA3	101
RPS7	2918
RPS8	4940
RSF1	129
RSRC2	385
RSRP1	231
RTF1	78
RTF2	41
RTN4	69
RUNDC1	86
S100A4	265
S100A6	387
SAMD4B	165
SAMD9	27
SAP18	260
SAP30BP	43
SAR1A	259
SARAF	260
SAT1	364
SBNO1	51
SCAF11	264
SCAND1	113
SCFD1	202
SDCBP	56
SEC11A	90
SEC14L1	55
SEC22B	34
SEC23A	130
SEC61G	125
SEC62	169
SECISBP2	151
SELENOF	99
SELENOK	166
SELENOT	84
SEMA6B	313
SENP7	35
SEPTIN2	122
SEPTIN7	425
SEPTIN9	60
SERF2	709
SERINC3	52
SERP1	290
SERPINB1	75
SET	342
SETD6	29
SETX	68
SF1	459
SF3A1	27
SF3B1	235
SF3B2	107
SF3B5	120
SF3B6	93
SFI1	126
SFPQ	520
SH3BGRL	152
SH3BGRL3	523
SH3BP5	78
SH3GLB1	105
SH3KBP1	81
SH3TC2	21
SHISA5	45
SHISA9	62
SHKBP1	22
SHOC2	159
SIAH2	50
SIRT2	57
SKAP2	75
SKP1	282
SLC25A15	34
SLC25A3	188
SLC25A37	32
SLC25A39	19
SLC28A2	115
SLC2A3	95
SLC35E1	15
SLC35E2B	143
SLC35E3	217
SLC38A2	111
SLC44A2	43
SLC50A1	52
SLC6A4	36
SLFN14	41
SLK	51
SLMAP	28
SLTM	151
SLU7	96
SMAD2	37
SMAD4	57
SMAP2	438
SMARCA2	42
SMCHD1	734
SMG1	245
SMIM27	27
SMNDC1	56
SMS	34
SNAP23	44
SNF8	54
SNRK	34
SNRPB	216
SNUPN	39
SNX3	245
SNX6	93
SNX9	257
SOD1	136
SON	460
SORL1	44
SOS1	108
SOS2	32
SP100	292
SPAG9	46
SPATA33	26
SPATS2	36
SPCS1	197
SPCS2	119
SPCS3	88
SPEN	78
SPG7	56
SPNS1	26
SPPL2A	131
SPPL3	26
SQSTM1	202
SREK1	208
SRGN	100
SRP14	462
SRRM1	301
SRRM2	472
SRSF10	329
SRSF2	130
SRSF3	242
SRSF4	183
SRSF5	666
SRSF6	110
SRSF8	39
SRSF9	86
SSH2	68
SSU72	101
ST13	104
ST3GAL1	16
STAG2	95
STAT3	117
STAT5B	59
STAU1	49
STK10	142
STK17A	203
STK17B	350
STK24	46
STK3	45
STK4	259
STMP1	80
STRAP	72
STT3B	88
STUB1	52
STX16	43
STXBP2	15
STXBP3	19
SUB1	383
SUMO1	83
SUMO2	286
SUMO3	95
SUZ12	98
SYAP1	85
SYF2	232
SZRD1	50
TAB2	22
TACC1	94
TADA3	28
TAF10	70
TAF2	183
TAF7	204
TAGLN2	564
TALDO1	41
TANGO2	20
TANK	101
TAOK1	59
TAOK3	109
TARBP1	109
TAX1BP1	125
TBC1D15	312
TBCD	197
TBCK	180
TBK1	440
TBL1XR1	71
TCEA1	293
TCF25	271
TCP11L2	74
TERF2IP	124
TET2	40
TFDP2	38
TFG	58
TGFB1	74
TGOLN2	152
THOC5	46
THOC7	30
THRAP3	110
TIMM17A	157
TKT	99
TLK1	84
TLK2	74
TLN1	144
TM9SF2	50
TMA7	399
TMBIM4	119
TMBIM6	168
TMED2	43
TMED5	70
TMEM120B	41
TMEM123	103
TMEM154	88
TMEM167A	44
TMEM183A	34
TMEM212	215
TMEM219	71
TMEM248	35
TMEM258	128
TMEM41B	42
TMEM45A	180
TMEM50A	47
TMEM59	67
TMEM9B	48
TMF1	85
TMOD3	141
TMSB10	2832
TMSB4X	4260
TMSB4XP4	35
TMUB2	59
TMX4	86
TNFAIP3	44
TNFAIP8L1	72
TNRC6B	163
TOMM7	715
TOP1	122
TP53INP1	94
TPGS1	272
TPI1	73
TPM1	106
TPM3	465
TPM4	53
TPR	150
TPST2	18
TPT1	5810
TRA2A	261
TRA2B	460
TRAM1	65
TRAPPC1	79
TRAPPC5	29
TRIM52	107
TRIM56	205
TRIM58	61
TRIOBP	22
TRIP11	114
TRIP12	48
TRIR	216
TRNAU1AP	118
TSC2	165
TSC22D3	2195
TSC22D4	17
TSGA10	30
TSPAN10	69
TSPAN14	39
TSPO	70
TSPYL1	112
TTC3	209
TUBA1A	309
TUBA1B	103
TUBA4A	36
TUBB4B	51
TUT7	49
TXN	75
TXNIP	1732
TXNL1	59
TXNL4A	85
TYMP	37
U2AF1	78
UBA52	2350
UBALD2	136
UBB	509
UBC	1465
UBE2B	125
UBE2D2	154
UBE2D3	254
UBE2E3	31
UBE2H	62
UBE2J1	132
UBE2L3	84
UBE2M	44
UBE2R2	41
UBL3	40
UBL5	181
UBN1	16
UBQLN1	65
UBR2	36
UBR4	41
UBXN1	274
UBXN4	129
UCP2	300
UFD1	50
UGGT1	49
UGP2	28
UIMC1	52
UPF2	141
UQCR10	77
UQCR11	195
UQCRB	542
UQCRH	341
USF2	97
USP12	75
USP15	167
USP22	51
USP33	59
USP34	152
USP47	57
USP7	79
USP8	185
USP9X	60
UTRN	108
UXT	191
VAMP2	245
VAPA	167
VASP	72
VCP	49
VHL	88
VIM	632
VMP1	53
VOPP1	64
VPS26A	50
VPS36	63
VPS37B	36
VPS4B	71
VRK1	166
VSIR	6
WAC	185
WAS	43
WASF2	145
WBP11	125
WBP2	38
WDR1	32
WDR26	62
WDR45	81
WHAMMP1	43
WIPF1	122
WIPI2	32
WNK1	93
WSB1	131
WTAP	135
XIAP	123
XPR1	77
XRCC5	113
XRCC6	108
XRN1	83
YBX1	736
YBX3	165
YIPF4	89
YIPF6	558
YME1L1	182
YPEL3	105
YPEL5	331
YTHDF2	51
YWHAB	248
YWHAZ	720
YY1	125
ZBTB7A	114
ZBTB8OS	44
ZC3H15	209
ZC3H7A	91
ZC3HAV1	68
ZEB2	182
ZFAND5	58
ZFAND6	140
ZFC3H1	114
ZFP36	205
ZFP36L1	103
ZMAT2	69
ZMAT3	93
ZMYM2	63
ZNF101	58
ZNF106	63
ZNF148	57
ZNF207	214
ZNF24	112
ZNF33A	67
ZNF34	99
ZNF385D	196
ZNF426	95
ZNF431	102
ZNF526	329
ZNF585B	64
ZNF605	225
ZNF639	95
ZNF655	90
ZNF66	187
ZNHIT1	30
ZZEF1	211
