gene	count
CFLAR	33
CGGBP1	8
CHCHD2	41
CHD1	24
CHD2	42
CHD4	24
CHD9	16
CHFR	17
CHMP1B	12
CHMP2A	8
CHMP2B	17
CHMP4B	9
CHMP5	4
CHST12	175
CHURC1	12
CIR1	20
CIRBP	62
CKLF	4
CLEC2B	15
CLINT1	9
CLIP1	25
CLK1	19
CLTA	2
CLTC	2
CMBL	16
CMC2	3
CMIP	5
CMTM6	25
CNBP	27
CNN2	17
CNPY3	9
COA1	9
COMMD6	58
COPA	39
COPE	7
COPS2	12
COQ10B	7
CORO1A	44
COTL1	34
COX17	13
COX4I1	86
COX5B	20
COX6A1	27
COX6B1	28
COX7A2	39
COX7B	14
COX7C	91
COX8A	14
CPEB4	5
CPT1A	22
CRBN	8
CREB1	5
CREBRF	40
CSDE1	34
CSK	10
CSNK1A1	15
CSNK1D	16
CSNK1G2	8
CSNK2A1	31
CTBS	6
CTCF	7
CTDSP1	9
CTDSP2	7
CTSC	3
CTSS	33
CTSZ	13
CUL3	19
CUL4B	16
CUX1	6
CXCR4	141
CYB561A3	61
CYB5R3	7
CYB5R4	16
CYBA	105
CYBC1	9
CYLD	33
CYP20A1	20
CYRIB	20
CYTH2	27
DAD1	10
DAPP1	26
DAZAP2	19
DBI	43
DBNL	25
DCAKD	12
DCP2	5
DCUN1D1	7
DCUN1D2	66
DDX17	55
DDX21	72
DDX3X	55
DDX5	166
DDX6	37
DEK	14
DESI1	11
DGKH	3
DGKZ	3
DHRS7	4
DIAPH1	13
DNAJA1	40
DNAJB1	55
DNAJB6	17
DNAJC21	26
DNAJC7	31
DNM1	3
DNM2	6
DR1	12
DRAP1	13
DSG3	28
DUSP1	49
DYNLL1	11
DYNLL2	10
DYNLRB1	5
DYNLT3	3
DYRK1A	9
E2F3P2	9
EEF1A1	974
EEF2	85
EHBP1L1	7
EHD1	5
EIF1	455
EIF1B	38
EIF2AK1	1
EIF3I	14
EIF4A1	40
EIF4A2	58
EIF4B	30
EIF4EBP2	3
EIF4G2	30
EIF4G3	6
EIF4H	10
EIF5	44
EIF5A	22
ELAPOR1	40
ELAVL1	22
ELF1	20
ELF2	18
ELMO1	13
ELOB	25
EMC10	16
EMC3	7
EMD	7
EMP3	88
ENO1	14
ENSA	18
EP300	15
EPB41	24
EPN1	8
EPS15	15
ERBIN	10
ERICH1	15
ERN1	12
ETV6	6
EVI2B	47
EWSR1	15
EXOC7	7
FAAP20	9
FAM107B	47
FAM120AOS	31
FAM133B	29
FAM177A1	11
FAM204A	10
FAM241A	30
FAM32A	5
FAM50A	4
FAM89B	2
FAU	372
FAUP4	6
FAXC	30
FBRS	4
FBXL20	8
FBXL3	9
FBXO11	7
FBXO48	53
FBXO7	3
FBXO9	7
FBXW7	10
FEM1A	74
FERMT3	4
FGFR1OP2	7
FIS1	9
FKBP1A	14
FKBP8	10
FLNA	9
FLOT2	3
FMN1	41
FMNL1	18
FNBP1	37
FNIP1	13
FOS	39
FOSB	35
FOXN3	18
FOXO3	4
FOXP1	96
FTH1	186
FTL	228
FUS	53
FXR1	15
FXR2	10
FXYD5	18
FYTTD1	11
G3BP2	24
GABARAP	11
GABARAPL2	24
GABRD	21
GALNT1	12
GAPDH	42
GAPVD1	5
GASK1A	348
GATAD2A	7
GATD1	17
GBF1	16
GCC2	36
GGNBP2	17
GHITM	20
GIT2	4
GLRX5	6
GLTP	9
GMFG	25
GNA13	10
GNAI2	28
GNAI3	14
GNAS	95
GNB1	6
GNB2	11
GNB5	37
GNG5	15
GNL3L	45
GNPTG	13
GOLGA2	10
GOLGA4	14
GOLGB1	44
GOLM2	6
GOSR1	19
GPATCH2L	21
GPBP1	30
GPBP1L1	6
GPCPD1	10
GPSM2	28
GPX1	12
GPX4	12
GRB2	26
GRIPAP1	18
GRK2	4
GRK3	35
GRK6	9
GSK3B	5
GSPT1	4
GSTK1	28
GSTO1	3
GTDC1	19
GTF2I	9
GTPBP4	54
GUK1	15
GYPC	10
H1-2	6
H2AC18	2
H2AC19	2
H2AZ1	13
H2AZ2	16
H3-3A	145
H3-3B	135
HADHB	5
HAPSTR1	23
HAT1	6
HBA1	12
HBA2	33
HBB	29
HBP1	11
HCLS1	16
HCST	3
HDGF	3
HECTD1	14
HELZ	9
HERC1	8
HIF1A	15
HINT1	61
HIPK1	4
HIPK3	5
HLA-A-3	36
HLA-A-6	36
HLA-B-1	101
HLA-B-2	8
HLA-B-3	4
HLA-B-5	28
HLA-DQA1-2	229
HLA-DQA1-4	10
HLA-E	33
HLA-E-1	81
HLA-E-2	33
HMGB1	106
HMGB1P6	10
HMGB2	12
HMGN1	40
HMGN2	33
HNRNPA2B1	121
HNRNPA3	56
HNRNPC	47
HNRNPD	26
HNRNPDL	53
HNRNPF	12
HNRNPH2	8
HNRNPH3	20
HNRNPK	34
HNRNPM	19
HNRNPU	40
HNRNPUL1	54
HOOK3	10
HP1BP3	21
HPCAL1	54
HPS1	3
HSD17B12	23
HSP90AA1	103
HSP90AB1	120
HSPA4L	29
HSPA9	22
HYCC2	18
ICAM3	18
IDH2	5
IDS	22
IER2	37
IFI16	17
IFITM2	23
IFRD1	15
IGBP1	10
IGF2R	20
IK	12
IL2RG	18
INTS6	11
IRAG2	14
IRAK4	4
IRF1	54
IRF2	5
IRF9	9
IRS2	54
ISCA1	9
ISCU	31
ISG20L2	48
IST1	14
ITGA1	42
ITGAL	11
ITM2B	27
ITPR2	8
ITSN2	23
JAK1	39
JARID2	14
JMJD1C	20
JOSD1	11
JTB	21
JUNB	55
JUND	429
KAT6A	11
KCMF1	11
KCNK6	56
KCNMB1	29
KDM5A	14
KDM6A	12
KDM6B	15
KDM7A	4
KHDRBS1	23
KIDINS220	29
KIF2A	9
KIF5B	7
KLF2	328
KLF3	13
KLF6	167
KLHL24	23
KLHL5	60
KMT2C	39
KMT2E	49
KPNA4	20
KPNB1	21
KRAS	15
KRBA2	46
KREMEN1	12
L1TD1	56
LAMP1	8
LAMTOR1	11
LAMTOR4	18
LAMTOR5	19
LAPTM5	110
LBR	14
LCOR	6
LCP1	34
LDLR	29
LIMS1	12
LITAF	8
LMBRD1	12
LNPEP	9
LPGAT1	9
LPIN2	2
LPP	32
LRP10	19
LRRC58	90
LRRFIP1	60
LRRFIP2	4
LSM3	15
LYPLA1	8
LYRM7	48
LYST	8
MAB21L3	399
MACF1	43
MACROH2A1	9
MAF1	15
MAP1LC3B	24
MAP2K2	16
MAP2K3	2
MAP3K11	6
MAP3K2	19
MAP3K8	6
MAP4K2	12
MAP4K4	23
MAPK1	4
MAPK1IP1L	23
MAPKAPK2	10
MAPRE1	7
MARCHF6	11
MARK3	18
MAVS	2
MAX	10
MBD2	17
MBD4	14
MBD5	14
MBNL1	39
MBP	8
MCL1	12
MDM2	5
MDM4	43
MECP2	11
MED11	5
MED12	20
MED13	13
MED13L	31
MED27	28
MED28	10
MEF2A	11
METTL9	4
MFN1	27
MFSD11	8
MGAT4A	35
MGLL	2
MICAL3	51
MID1	30
MIDN	5
MIER1	19
MIGA1	10
MINDY2	15
MKNK2	12
MKRN1	7
MLF2	7
MLH1	20
MLLT6-1	18
MLX	36
MMP24OS	5
MOB1A	20
MORC3	5
MORF4L1	36
MPC2	11
MPLKIP	6
MRFAP1	14
MRPL33	10
MRPL57	14
MS4A4E	26
MSL1	4
MSN	19
MT-ATP6	906
MT-ATP8	24
MT-CO1	916
MT-CO2	1158
MT-CO3	1210
MT-CYB	666
MT-ND1	594
MT-ND2	409
MT-ND3	988
MT-ND4	682
MT-ND4L	57
MT-ND5	162
MTATP6P1	369
MTCH1	16
MTDH	33
MTHFD1	59
MTND1P23	21
MTND2P28	7
MTPN	52
MXI1	13
MYADM	17
MYCBP2	53
MYH7B	12
MYH9	19
MYL12A	53
MYL12B	35
MYL6	60
MYO5A	27
MYO9B	8
N4BP2L2	53
NAA60	5
NABP1	74
NACA	195
NAMPT	11
NAP1L1	69
NAPA	6
NAPG	7
NARF	2
NASP	26
NBPF10	45
NBPF14	14
NBPF19	25
NBR1	11
NCBP3	16
NCOA1	7
NCOA3	19
NCOA4	5
NCOR1	19
NDUFA1	26
NDUFA13	10
NDUFA2	12
NDUFA4	31
NDUFA5	11
NDUFB1	17
NDUFB11	19
NDUFB4	14
NDUFB9	9
NDUFC1	5
NDUFS2	5
NEDD8	22
NFAT5	6
NFE2L2	4
NFKB2	18
NFKBIA	35
NFKBIB	5
NFKBIZ	3
NIN	16
NIPBL	22
NKTR	19
NMI	4
NMNAT3	254
NNT	17
NONO	17
NOP10	9
NOTCH2NLC	17
NPC2	9
NPEPPS	17
NR1H2	8
NR4A2	22
NRDC	10
NSD1	11
NSD3	50
NT5C3A	9
NUDC	8
NUDT3	19
NUFIP2	10
NUMB	10
OAZ1	92
OAZ2	13
OCIAD1	10
ODC1	23
OGA	27
OGDH	2
OPHN1	46
OR11G2	8
ORAI1	15
ORAI2	21
ORC4	135
OSBPL8	22
OSER1	18
OST4	35
OSTF1	8
OTUB1	7
OTUD5	6
P2RX4	12
P2RX7	29
P4HB	15
PABPC1	141
PABPN1	20
PACS1	10
PAFAH1B1	56
PAFAH1B2	6
PAIP2	24
PAK2	27
PANK2	3
PAPOLA	32
PARK7	23
PBRM1	11
PCBP1	33
PCBP2	49
PCGF5	13
PCM1	19
PCMTD1	13
PCSK7	72
PCYT1A	19
PDAP1	6
PDCD10	7
PDCD4	29
PDE4DIP	8
PDIA3	51
PDIA5	7
PELI1	36
PET100	12
PFDN5	118
PFN1	39
PGAM1	6
PGK1	26
PGLS	7
PHACTR1	33
PHF20	29
PHF20L1	10
PHF3	28
PHIP	20
PHKB	22
PIAS1	11
PIGN	146
PIK3C3	9
PIM1	3
PIP4K2A	9
PITHD1	7
PJA2	14
PKN2	8
PLA2G10CP	30
PLAT	42
PLEK	10
PLEKHB2	34
PLP2	16
PMAIP1	22
PNPLA2	11
PNPLA8	18
PNPT1	116
PNRC1	76
POC1B	21
POLR1D	17
POLR2E	8
POLR2J	9
POLR2J3-1	49
POMP	16
PPDPF	59
PPHLN1	35
PPIA	73
PPIG	48
PPM1A	5
PPP1CA	15
PPP1CB	15
PPP1R12A	22
PPP1R15A	64
PPP1R2	24
PPP2R2A	11
PPP2R5A	3
PPP2R5C	57
PPP3CA	18
PPP3R1	9
PPP4C	10
PPP4R2	4
PPP4R3B	8
PPP6R1	6
PPP6R3	7
PRDM2	58
PRDX5	17
PRDX6	6
PRELID1	13
PREX1	6
PRKACA	27
PRKAG2	13
PRKAR1A	10
PRKCB	61
PRKX	34
PRMT2	9
PRPSAP1	11
PRR11	16
PRR13	18
PRRC2C	91
PSAP	8
PSIP1	19
PSMA4	8
PSMA6	12
PSMA7	20
PSMB1	14
PSMD13	5
PSMD4	7
PSMD6	6
PSME1	35
PSME4	4
PTBP3	22
PTEN	8
PTGES3	24
PTMA	458
PTP4A2	42
PTPN1	22
PTPN11	23
PTPN18	16
PTPN6	15
PTPRC	59
PTPRJ	18
QKI	10
R3HDM2	8
R3HDM4	8
RAB11A	6
RAB14	9
RAB18	6
RAB1A	7
RAB21	13
RAB27A	7
RAB2A	16
RAB5A	5
RAB5C	9
RAB5IF	8
RAB7A	8
RAB8A	11
RAB8B	10
RABAC1	17
RABGAP1L	17
RAC1	21
RAC2	27
RACK1	195
RAD21	22
RAD23B	13
RAF1	12
RALBP1	7
RALY	8
RAP1A	16
RAP1B	43
RASGRP2	21
RB1CC1	24
RBBP6	22
RBM22P2	20
RBM3	55
RBM38	29
RBM39	86
RBM4	15
RBM8A	26
RBX1	9
RC3H1	10
RCOR3	7
REEP5	9
REL	175
RESF1	28
RFFL	43
RGS10	6
RHAG	9
RHEB	10
RHOA	64
RHOF	6
RHOG	9
RICTOR	28
RILPL2	7
RIOK3	11
RIPOR2	66
RNASEK	11
RNASEK-C17orf49	27
RNASET2	37
RNF10	21
RNF11	3
RNF115	25
RNF14	18
RNF145	10
RNF213	20
RNF41	23
RNF7	5
RNPEPL1	8
RO60	15
ROCK1	26
RPAP2	51
RPL10	853
RPL11	606
RPL12	410
RPL13	882
RPL13A	731
RPL14	269
RPL15	330
RPL18	385
RPL18A	605
RPL19	528
RPL21	646
RPL23	285
RPL23A	505
RPL24	203
RPL26	476
RPL27A	411
RPL28	511
RPL29	352
RPL3	383
RPL30	734
RPL31	155
RPL32	684
RPL34	718
RPL35A	357
RPL36	376
RPL36AL	73
RPL37	802
RPL37A	570
RPL38	334
RPL39	777
RPL4	151
RPL41	1155
RPL5	259
RPL6	246
RPL7	244
RPL7A	351
RPL8	291
RPLP1	772
RPLP2	572
RPS10	464
RPS11	525
RPS12	812
RPS13	370
RPS14	540
RPS15	449
RPS15A	575
RPS16	408
RPS19	532
RPS19BP1	9
RPS2	565
RPS20	380
RPS21	532
RPS23	718
RPS24	390
RPS25	406
RPS26	401
RPS27	1701
RPS27A	645
RPS27L	20
RPS28	557
RPS29	762
RPS3	381
RPS3A	563
RPS4X	496
RPS5	281
RPS6	508
RPS6KA3	22
RPS7	327
RPS8	497
RSF1	17
RSRC2	42
RSRP1	52
RTF1	18
RTF2	5
RTN4	9
RUNDC1	26
S100A4	13
S100A6	28
SAMD4B	40
SAMD9	3
SAP18	29
SAP30BP	7
SAR1A	54
SARAF	48
SAT1	40
SBNO1	15
SCAF11	42
SCAND1	12
SCFD1	27
SDCBP	5
SEC11A	23
SEC14L1	10
SEC22B	7
SEC23A	24
SEC61G	10
SEC62	45
SECISBP2	15
SELENOF	22
SELENOK	22
SELENOT	16
SEMA6B	111
SENP7	10
SEPTIN2	27
SEPTIN7	42
SEPTIN9	10
SERF2	88
SERINC3	11
SERP1	28
SERPINB1	8
SET	56
SETD6	5
SETX	17
SF1	76
SF3A1	4
SF3B1	48
SF3B2	16
SF3B5	12
SF3B6	15
SFI1	25
SFPQ	63
SH3BGRL	22
SH3BGRL3	70
SH3BP5	12
SH3GLB1	8
SH3KBP1	9
SH3TC2	4
SHISA5	3
SHISA9	13
SHKBP1	3
SHOC2	27
SIAH2	3
SIRT2	22
SKAP2	11
SKP1	35
SLC25A15	13
SLC25A3	23
SLC25A37	10
SLC25A39	4
SLC28A2	47
SLC2A3	20
SLC35E1	4
SLC35E2B	34
SLC35E3	70
SLC38A2	15
SLC44A2	10
SLC50A1	12
SLC6A4	8
SLFN14	7
SLK	4
SLMAP	3
SLTM	9
SLU7	10
SMAD2	13
SMAD4	13
SMAP2	65
SMARCA2	8
SMCHD1	140
SMG1	57
SMIM27	3
SMNDC1	7
SMS	6
SNAP23	10
SNF8	12
SNRK	6
SNRPB	20
SNUPN	15
SNX3	26
SNX6	9
SNX9	38
SOD1	20
SON	69
SORL1	15
SOS1	34
SOS2	2
SP100	75
SPAG9	17
SPATA33	9
SPATS2	10
SPCS1	22
SPCS2	18
SPCS3	8
SPEN	12
SPG7	4
SPNS1	20
SPPL2A	19
SPPL3	3
SQSTM1	33
SREK1	21
SRGN	7
SRP14	76
SRRM1	43
SRRM2	69
SRSF10	34
SRSF2	25
SRSF3	57
SRSF4	24
SRSF5	90
SRSF6	18
SRSF8	5
SRSF9	15
SSH2	18
SSU72	10
ST13	22
ST3GAL1	8
STAG2	13
STAT3	13
STAT5B	19
STAU1	5
STK10	38
STK17A	23
STK17B	49
STK24	6
STK3	10
STK4	52
STMP1	14
STRAP	7
STT3B	22
STUB1	7
STX16	7
STXBP2	5
STXBP3	2
SUB1	52
SUMO1	16
SUMO2	36
SUMO3	16
SUZ12	23
SYAP1	9
SYF2	27
SZRD1	9
TAB2	5
TACC1	13
TADA3	2
TAF10	6
TAF2	65
TAF7	25
TAGLN2	51
TALDO1	4
TANGO2	8
TANK	14
TAOK1	14
TAOK3	13
TARBP1	37
TAX1BP1	20
TBC1D15	43
TBCD	50
TBCK	36
TBK1	76
TBL1XR1	10
TCEA1	24
TCF25	37
TCP11L2	12
TERF2IP	28
TET2	10
TFDP2	13
TFG	9
TGFB1	8
TGOLN2	24
THOC5	12
THOC7	7
THRAP3	17
TIMM17A	24
TKT	12
TLK1	13
TLK2	12
TLN1	28
TM9SF2	6
TMA7	66
TMBIM4	16
TMBIM6	32
TMED2	9
TMED5	5
TMEM120B	11
TMEM123	27
TMEM154	20
TMEM167A	4
TMEM183A	1
TMEM212	67
TMEM219	7
TMEM248	8
TMEM258	17
TMEM41B	7
TMEM45A	33
TMEM50A	6
TMEM59	10
TMEM9B	6
TMF1	5
TMOD3	39
TMSB10	485
TMSB4X	602
TMSB4XP4	12
TMUB2	5
TMX4	10
TNFAIP3	3
TNFAIP8L1	15
TNRC6B	38
TOMM7	110
TOP1	15
TP53INP1	8
TPGS1	69
TPI1	14
TPM1	41
TPM3	52
TPM4	14
TPR	23
TPST2	10
TPT1	685
TRA2A	47
TRA2B	60
TRAM1	11
TRAPPC1	10
TRAPPC5	8
TRIM52	28
TRIM56	54
TRIM58	9
TRIOBP	3
TRIP11	41
TRIP12	8
TRIR	33
TRNAU1AP	28
TSC2	51
TSC22D3	233
TSC22D4	5
TSGA10	10
TSPAN10	23
TSPAN14	14
TSPO	6
TSPYL1	21
TTC3	30
TUBA1A	23
TUBA1B	19
TUBA4A	12
TUBB4B	12
TUT7	11
TXN	14
TXNIP	168
TXNL1	6
TXNL4A	8
TYMP	11
U2AF1	10
UBA52	277
UBALD2	20
UBB	73
UBC	215
UBE2B	21
UBE2D2	27
UBE2D3	43
UBE2E3	7
UBE2H	14
UBE2J1	10
UBE2L3	7
UBE2M	12
UBE2R2	3
UBL3	11
UBL5	28
UBN1	3
UBQLN1	5
UBR2	8
UBR4	7
UBXN1	37
UBXN4	18
UCP2	41
UFD1	3
UGGT1	18
UGP2	6
UIMC1	11
UPF2	21
UQCR10	13
UQCR11	30
UQCRB	64
UQCRH	35
USF2	16
USP12	15
USP15	25
USP22	9
USP33	17
USP34	29
USP47	12
USP7	7
USP8	48
USP9X	12
UTRN	17
UXT	27
VAMP2	32
VAPA	29
VASP	13
VCP	8
VHL	16
VIM	53
VMP1	5
VOPP1	4
VPS26A	4
VPS36	15
VPS37B	6
VPS4B	13
VRK1	41
VSIR	3
WAC	18
WAS	7
WASF2	27
WBP11	10
WBP2	7
WDR1	5
WDR26	13
WDR45	31
WHAMMP1	5
WIPF1	17
WIPI2	7
WNK1	19
WSB1	26
WTAP	8
XIAP	38
XPR1	22
XRCC5	13
XRCC6	11
XRN1	13
YBX1	98
YBX3	38
YIPF4	28
YIPF6	136
YME1L1	17
YPEL3	19
YPEL5	48
YTHDF2	6
YWHAB	52
YWHAZ	92
YY1	23
ZBTB7A	27
ZBTB8OS	11
ZC3H15	22
ZC3H7A	12
ZC3HAV1	14
ZEB2	17
ZFAND5	13
ZFAND6	19
ZFC3H1	11
ZFP36	29
ZFP36L1	20
ZMAT2	11
ZMAT3	20
ZMYM2	13
ZNF101	19
ZNF106	9
ZNF148	11
ZNF207	28
ZNF24	15
ZNF33A	13
ZNF34	24
ZNF385D	30
ZNF426	25
ZNF431	32
ZNF526	68
ZNF585B	16
ZNF605	59
ZNF639	7
ZNF655	13
ZNF66	52
ZNHIT1	3
ZZEF1	60
