gene	count
CAPZA2	157
CAPZB	480
CARD16	159
CARD8	128
CARHSP1	121
CASP4	159
CAST	740
CBL	62
CBX3	255
CCDC157	145
CCDC186	176
CCDC30	177
CCDC57	747
CCDC82	167
CCL5	2685
CCL5-1	2607
CCM2	226
CCND3	336
CCNDBP1	163
CCNI	966
CCNL1	983
CCNY	103
CCPG1	75
CD164	239
CD37	592
CD46	241
CD47	299
CD55	294
CD63	307
CD74	613
CD82	896
CDC37	194
CDC42	1506
CDC42SE1	281
CDC42SE2	686
CDKL5	148
CDKN1B	312
CDKN2D	226
CDS2	127
CDV3	322
CEACAM22P	325
CELF2	869
CERCAM	389
CERT1	79
CFL1	1716
CFLAR	633
CGGBP1	154
CHCHD2	759
CHD1	505
CHD2	509
CHD4	244
CHD9	117
CHFR	274
CHMP1B	163
CHMP2A	156
CHMP2B	101
CHMP4B	130
CHMP5	69
CHST12	2315
CHURC1	288
CIR1	343
CIRBP	848
CKLF	184
CLEC2B	409
CLINT1	124
CLIP1	281
CLK1	311
CLTA	117
CLTC	71
CMBL	304
CMC2	203
CMIP	126
CMTM6	142
CNBP	511
CNN2	299
CNPY3	88
COA1	185
COMMD6	1052
COPA	474
COPE	220
COPS2	126
COQ10B	142
CORO1A	672
COTL1	346
COX17	151
COX4I1	1280
COX5B	468
COX6A1	390
COX6B1	486
COX7A2	592
COX7B	378
COX7C	1435
COX8A	406
CPEB4	80
CPT1A	197
CRBN	235
CREB1	80
CREBRF	430
CSDE1	556
CSK	103
CSNK1A1	312
CSNK1D	193
CSNK1G2	159
CSNK2A1	501
CTBS	75
CTCF	133
CTDSP1	116
CTDSP2	66
CTSC	227
CTSS	223
CTSZ	51
CUL3	176
CUL4B	303
CUX1	80
CXCR4	1675
CYB561A3	632
CYB5R3	99
CYB5R4	171
CYBA	1195
CYBC1	103
CYLD	571
CYP20A1	282
CYRIB	322
CYTH2	491
DAD1	298
DAPP1	70
DAZAP2	407
DBI	323
DBNL	129
DCAKD	252
DCP2	109
DCUN1D1	70
DCUN1D2	812
DDX17	694
DDX21	405
DDX3X	965
DDX5	2271
DDX6	497
DEK	407
DESI1	116
DGKH	162
DGKZ	203
DHRS7	201
DIAPH1	262
DNAJA1	765
DNAJB1	1746
DNAJB6	528
DNAJC21	319
DNAJC7	388
DNM1	86
DNM2	127
DR1	158
DRAP1	285
DSG3	426
DUSP1	2891
DYNLL1	143
DYNLL2	172
DYNLRB1	201
DYNLT3	79
DYRK1A	152
E2F3P2	117
EEF1A1	17785
EEF2	1105
EHBP1L1	43
EHD1	116
EIF1	6105
EIF1B	193
EIF2AK1	96
EIF3I	274
EIF4A1	860
EIF4A2	864
EIF4B	665
EIF4EBP2	109
EIF4G2	521
EIF4G3	69
EIF4H	205
EIF5	507
EIF5A	369
ELAPOR1	614
ELAVL1	255
ELF1	371
ELF2	202
ELMO1	127
ELOB	551
EMC10	224
EMC3	110
EMD	116
EMP3	746
ENO1	380
ENSA	221
EP300	186
EPB41	544
EPN1	155
EPS15	176
ERBIN	196
ERICH1	126
ERN1	360
ETV6	47
EVI2B	227
EWSR1	217
EXOC7	76
FAAP20	130
FAM107B	583
FAM120AOS	377
FAM133B	597
FAM177A1	397
FAM204A	151
FAM241A	449
FAM32A	87
FAM50A	96
FAM89B	96
FAU	5054
FAUP4	175
FAXC	366
FBRS	69
FBXL20	114
FBXL3	97
FBXO11	105
FBXO48	783
FBXO7	124
FBXO9	116
FBXW7	126
FEM1A	1030
FERMT3	137
FGFR1OP2	111
FIS1	207
FKBP1A	168
FKBP8	182
FLNA	414
FLOT2	80
FMN1	554
FMNL1	281
FNBP1	520
FNIP1	113
FOS	2657
FOSB	1039
FOXN3	272
FOXO3	57
FOXP1	828
FTH1	3591
FTL	3067
FUS	1244
FXR1	207
FXR2	239
FXYD5	410
FYTTD1	92
G3BP2	455
GABARAP	148
GABARAPL2	181
GABRD	155
GALNT1	95
GAPDH	1066
GAPVD1	63
GASK1A	4135
GATAD2A	144
GATD1	355
GBF1	268
GCC2	763
GGNBP2	230
GHITM	296
GIT2	75
GLRX5	100
GLTP	131
GMFG	746
GNA13	90
GNAI2	500
GNAI3	138
GNAS	1425
GNB1	266
GNB2	133
GNB5	444
GNG5	235
GNL3L	423
GNPTG	298
GOLGA2	100
GOLGA4	442
GOLGB1	782
GOLM2	94
GOSR1	308
GPATCH2L	88
GPBP1	359
GPBP1L1	110
GPCPD1	86
GPSM2	378
GPX1	117
GPX4	311
GRB2	201
GRIPAP1	246
GRK2	137
GRK3	152
GRK6	123
GSK3B	114
GSPT1	191
GSTK1	386
GSTO1	101
GTDC1	327
GTF2I	95
GTPBP4	718
GUK1	477
GYPC	361
H1-2	89
H2AC18	57
H2AC19	57
H2AZ1	361
H2AZ2	453
H3-3A	1860
H3-3B	2304
HADHB	57
HAPSTR1	214
HAT1	66
HBA1	907
HBA2	2018
HBB	3198
HBP1	201
HCLS1	342
HCST	1287
HDGF	106
HECTD1	255
HELZ	207
HERC1	186
HIF1A	109
HINT1	1130
HIPK1	220
HIPK3	42
HLA-A-3	998
HLA-A-6	998
HLA-B-1	1655
HLA-B-2	117
HLA-B-3	65
HLA-B-5	734
HLA-DQA1-2	963
HLA-DQA1-4	812
HLA-E	570
HLA-E-1	1703
HLA-E-2	737
HMGB1	1471
HMGB1P6	161
HMGB2	269
HMGN1	505
HMGN2	534
HNRNPA2B1	1729
HNRNPA3	929
HNRNPC	817
HNRNPD	398
HNRNPDL	900
HNRNPF	227
HNRNPH2	82
HNRNPH3	293
HNRNPK	610
HNRNPM	302
HNRNPU	776
HNRNPUL1	724
HOOK3	158
HP1BP3	409
HPCAL1	911
HPS1	59
HSD17B12	328
HSP90AA1	3461
HSP90AB1	1476
HSPA4L	534
HSPA9	274
HYCC2	272
ICAM3	358
IDH2	130
IDS	582
IER2	1633
IFI16	180
IFITM2	511
IFRD1	235
IGBP1	170
IGF2R	400
IK	271
IL2RG	573
INTS6	362
IRAG2	43
IRAK4	67
IRF1	1769
IRF2	68
IRF9	163
IRS2	640
ISCA1	163
ISCU	226
ISG20L2	582
IST1	87
ITGA1	554
ITGAL	303
ITM2B	1238
ITPR2	73
ITSN2	158
JAK1	716
JARID2	86
JMJD1C	331
JOSD1	215
JTB	316
JUNB	2877
JUND	6078
KAT6A	319
KCMF1	141
KCNK6	782
KCNMB1	399
KDM5A	194
KDM6A	213
KDM6B	333
KDM7A	88
KHDRBS1	245
KIDINS220	507
KIF2A	304
KIF5B	234
KLF2	3050
KLF3	327
KLF6	1271
KLHL24	227
KLHL5	211
KMT2C	356
KMT2E	690
KPNA4	238
KPNB1	291
KRAS	219
KRBA2	568
KREMEN1	123
L1TD1	593
LAMP1	171
LAMTOR1	156
LAMTOR4	318
LAMTOR5	162
LAPTM5	529
LBR	146
LCOR	137
LCP1	702
LDLR	560
LIMS1	161
LITAF	512
LMBRD1	71
LNPEP	214
LPGAT1	117
LPIN2	141
LPP	368
LRP10	174
LRRC58	1223
LRRFIP1	600
LRRFIP2	43
LSM3	229
LYPLA1	98
LYRM7	421
LYST	160
MAB21L3	4342
MACF1	733
MACROH2A1	182
MAF1	112
MAP1LC3B	247
MAP2K2	201
MAP2K3	70
MAP3K11	138
MAP3K2	248
MAP3K8	192
MAP4K2	137
MAP4K4	171
MAPK1	134
MAPK1IP1L	224
MAPKAPK2	89
MAPRE1	154
MARCHF6	148
MARK3	277
MAVS	64
MAX	187
MBD2	177
MBD4	120
MBD5	125
MBNL1	712
MBP	328
MCL1	502
MDM2	82
MDM4	355
MECP2	214
MED11	117
MED12	266
MED13	123
MED13L	242
MED27	277
MED28	108
MEF2A	63
METTL9	158
MFN1	451
MFSD11	137
MGAT4A	973
MGLL	74
MICAL3	472
MID1	459
MIDN	176
MIER1	248
MIGA1	166
MINDY2	221
MKNK2	148
MKRN1	97
MLF2	109
MLH1	289
MLLT6-1	334
MLX	566
MMP24OS	100
MOB1A	212
MORC3	134
MORF4L1	648
MPC2	119
MPLKIP	76
MRFAP1	203
MRPL33	215
MRPL57	245
MS4A4E	357
MSL1	109
MSN	392
MT-ATP6	15215
MT-ATP8	297
MT-CO1	13325
MT-CO2	14527
MT-CO3	16933
MT-CYB	11006
MT-ND1	8636
MT-ND2	6834
MT-ND3	11777
MT-ND4	9848
MT-ND4L	628
MT-ND5	2899
MTATP6P1	6068
MTCH1	197
MTDH	457
MTHFD1	961
MTND1P23	281
MTND2P28	82
MTPN	297
MXI1	105
MYADM	718
MYCBP2	478
MYH7B	190
MYH9	466
MYL12A	1546
MYL12B	882
MYL6	1378
MYO5A	422
MYO9B	137
N4BP2L2	852
NAA60	125
NABP1	1266
NACA	3695
NAMPT	547
NAP1L1	925
NAPA	69
NAPG	63
NARF	106
NASP	428
NBPF10	145
NBPF14	80
NBPF19	225
NBR1	172
NCBP3	235
NCOA1	135
NCOA3	106
NCOA4	53
NCOR1	223
NDUFA1	464
NDUFA13	365
NDUFA2	189
NDUFA4	674
NDUFA5	183
NDUFB1	231
NDUFB11	297
NDUFB4	288
NDUFB9	259
NDUFC1	154
NDUFS2	126
NEDD8	308
NFAT5	105
NFE2L2	210
NFKB2	165
NFKBIA	3199
NFKBIB	116
NFKBIZ	518
NIN	234
NIPBL	303
NKTR	479
NMI	58
NMNAT3	2991
NNT	417
NONO	262
NOP10	113
NOTCH2NLC	186
NPC2	77
NPEPPS	320
NR1H2	97
NR4A2	571
NRDC	111
NSD1	215
NSD3	335
NT5C3A	112
NUDC	170
NUDT3	286
NUFIP2	266
NUMB	106
OAZ1	968
OAZ2	213
OCIAD1	168
ODC1	136
OGA	337
OGDH	79
OPHN1	594
OR11G2	122
ORAI1	155
ORAI2	108
ORC4	1675
OSBPL8	288
OSER1	132
OST4	844
OSTF1	183
OTUB1	142
OTUD5	101
P2RX4	99
P2RX7	520
P4HB	362
PABPC1	2240
PABPN1	157
PACS1	132
PAFAH1B1	838
PAFAH1B2	85
PAIP2	442
PAK2	292
PANK2	94
PAPOLA	367
PARK7	541
PBRM1	129
PCBP1	318
PCBP2	777
PCGF5	144
PCM1	327
PCMTD1	145
PCSK7	1130
PCYT1A	164
PDAP1	164
PDCD10	109
PDCD4	551
PDE4DIP	149
PDIA3	938
PDIA5	142
PELI1	64
PET100	326
PFDN5	1718
PFN1	1500
PGAM1	138
PGK1	348
PGLS	125
PHACTR1	108
PHF20	342
PHF20L1	166
PHF3	459
PHIP	278
PHKB	178
PIAS1	173
PIGN	1976
PIK3C3	120
PIM1	74
PIP4K2A	345
PITHD1	126
PJA2	166
PKN2	107
PLA2G10CP	285
PLAT	519
PLEK	124
PLEKHB2	376
PLP2	170
PMAIP1	646
PNPLA2	97
PNPLA8	116
PNPT1	1594
PNRC1	1199
POC1B	389
POLR1D	268
POLR2E	121
POLR2J	167
POLR2J3-1	699
POMP	274
PPDPF	858
PPHLN1	426
PPIA	1224
PPIG	522
PPM1A	87
PPP1CA	268
PPP1CB	312
PPP1R12A	271
PPP1R15A	1378
PPP1R2	266
PPP2R2A	136
PPP2R5A	97
PPP2R5C	1817
PPP3CA	124
PPP3R1	67
PPP4C	91
PPP4R2	107
PPP4R3B	135
PPP6R1	112
PPP6R3	109
PRDM2	279
PRDX5	181
PRDX6	190
PRELID1	230
PREX1	138
PRKACA	402
PRKAG2	216
PRKAR1A	189
PRKCB	290
PRKX	466
PRMT2	305
PRPSAP1	164
PRR11	233
PRR13	272
PRRC2C	1072
PSAP	152
PSIP1	309
PSMA4	166
PSMA6	155
PSMA7	431
PSMB1	323
PSMD13	117
PSMD4	128
PSMD6	105
PSME1	706
PSME4	130
PTBP3	218
PTEN	107
PTGES3	386
PTMA	5786
PTP4A2	711
PTPN1	200
PTPN11	294
PTPN18	84
PTPN6	68
PTPRC	1335
PTPRJ	249
QKI	149
R3HDM2	186
R3HDM4	73
RAB11A	93
RAB14	164
RAB18	174
RAB1A	89
RAB21	175
RAB27A	352
RAB2A	251
RAB5A	105
RAB5C	124
RAB5IF	206
RAB7A	149
RAB8A	126
RAB8B	115
RABAC1	235
RABGAP1L	158
RAC1	348
RAC2	553
RACK1	2369
RAD21	313
RAD23B	96
RAF1	212
RALBP1	120
RALY	136
RAP1A	228
RAP1B	831
RASGRP2	149
RB1CC1	314
RBBP6	264
RBM22P2	516
RBM3	643
RBM38	226
RBM39	1262
RBM4	266
RBM8A	336
RBX1	186
RC3H1	144
RCOR3	80
REEP5	151
REL	1639
RESF1	293
RFFL	515
RGS10	281
RHAG	119
RHEB	86
RHOA	495
RHOF	194
RHOG	127
RICTOR	482
RILPL2	71
RIOK3	189
RIPOR2	613
RNASEK	164
RNASEK-C17orf49	364
RNASET2	291
RNF10	263
RNF11	68
RNF115	455
RNF14	253
RNF145	151
RNF213	717
RNF41	287
RNF7	228
RNPEPL1	138
RO60	163
ROCK1	330
RPAP2	664
RPL10	16329
RPL11	9060
RPL12	6279
RPL13	15145
RPL13A	10000
RPL14	5775
RPL15	5030
RPL18	5874
RPL18A	7041
RPL19	8523
RPL21	11504
RPL23	3562
RPL23A	8089
RPL24	3758
RPL26	8370
RPL27A	6425
RPL28	8010
RPL29	5198
RPL3	8791
RPL30	12467
RPL31	2883
RPL32	11693
RPL34	12693
RPL35A	6740
RPL36	6603
RPL36AL	1828
RPL37	12665
RPL37A	8234
RPL38	5601
RPL39	12285
RPL4	2464
RPL41	17722
RPL5	4621
RPL6	5253
RPL7	4003
RPL7A	5487
RPL8	3785
RPLP1	12839
RPLP2	8511
RPS10	7851
RPS11	4814
RPS12	15647
RPS13	6310
RPS14	11160
RPS15	6732
RPS15A	11474
RPS16	6518
RPS19	9669
RPS19BP1	160
RPS2	10043
RPS20	5313
RPS21	8029
RPS23	9535
RPS24	6094
RPS25	6864
RPS26	8304
RPS27	27317
RPS27A	11367
RPS27L	476
RPS28	10655
RPS29	13818
RPS3	9024
RPS3A	10914
RPS4X	8152
RPS5	3941
RPS6	9361
RPS6KA3	441
RPS7	5801
RPS8	7605
RSF1	285
RSRC2	595
RSRP1	905
RTF1	214
RTF2	91
RTN4	203
RUNDC1	302
S100A4	2612
S100A6	1594
SAMD4B	692
SAMD9	129
SAP18	513
SAP30BP	87
SAR1A	794
SARAF	1403
SAT1	614
SBNO1	153
SCAF11	606
SCAND1	227
SCFD1	467
SDCBP	176
SEC11A	273
SEC14L1	74
SEC22B	134
SEC23A	451
SEC61G	394
SEC62	408
SECISBP2	203
SELENOF	194
SELENOK	429
SELENOT	170
SEMA6B	1268
SENP7	97
SEPTIN2	306
SEPTIN7	926
SEPTIN9	359
SERF2	1636
SERINC3	193
SERP1	483
SERPINB1	154
SET	757
SETD6	147
SETX	127
SF1	805
SF3A1	119
SF3B1	576
SF3B2	230
SF3B5	271
SF3B6	241
SFI1	562
SFPQ	932
SH3BGRL	225
SH3BGRL3	1672
SH3BP5	110
SH3GLB1	138
SH3KBP1	268
SH3TC2	94
SHISA5	133
SHISA9	86
SHKBP1	47
SHOC2	131
SIAH2	58
SIRT2	300
SKAP2	32
SKP1	850
SLC25A15	152
SLC25A3	390
SLC25A37	79
SLC25A39	50
SLC28A2	466
SLC2A3	283
SLC35E1	68
SLC35E2B	466
SLC35E3	925
SLC38A2	366
SLC44A2	68
SLC50A1	121
SLC6A4	154
SLFN14	221
SLK	104
SLMAP	87
SLTM	298
SLU7	190
SMAD2	187
SMAD4	113
SMAP2	234
SMARCA2	204
SMCHD1	1032
SMG1	787
SMIM27	113
SMNDC1	86
SMS	83
SNAP23	67
SNF8	161
SNRK	197
SNRPB	379
SNUPN	188
SNX3	164
SNX6	195
SNX9	131
SOD1	465
SON	902
SORL1	574
SOS1	573
SOS2	91
SP100	357
SPAG9	138
SPATA33	113
SPATS2	154
SPCS1	583
SPCS2	305
SPCS3	269
SPEN	138
SPG7	188
SPNS1	168
SPPL2A	295
SPPL3	91
SQSTM1	398
SREK1	232
SRGN	1546
SRP14	1070
SRRM1	687
SRRM2	850
SRSF10	506
SRSF2	543
SRSF3	842
SRSF4	438
SRSF5	1453
SRSF6	182
SRSF8	151
SRSF9	238
SSH2	134
SSU72	247
ST13	299
ST3GAL1	98
STAG2	291
STAT3	403
STAT5B	255
STAU1	93
STK10	457
STK17A	429
STK17B	708
STK24	90
STK3	238
STK4	693
STMP1	145
STRAP	135
STT3B	333
STUB1	159
STX16	200
STXBP2	65
STXBP3	69
SUB1	866
SUMO1	263
SUMO2	705
SUMO3	147
SUZ12	222
SYAP1	323
SYF2	421
SZRD1	83
TAB2	116
TACC1	159
TADA3	83
TAF10	177
TAF2	699
TAF7	301
TAGLN2	439
TALDO1	87
TANGO2	61
TANK	149
TAOK1	178
TAOK3	214
TARBP1	425
TAX1BP1	352
TBC1D15	631
TBCD	775
TBCK	627
TBK1	1287
TBL1XR1	173
TCEA1	330
TCF25	511
TCP11L2	122
TERF2IP	390
TET2	77
TFDP2	212
TFG	106
TGFB1	430
TGOLN2	275
THOC5	232
THOC7	128
THRAP3	231
TIMM17A	407
TKT	121
TLK1	177
TLK2	197
TLN1	403
TM9SF2	72
TMA7	1615
TMBIM4	265
TMBIM6	460
TMED2	179
TMED5	107
TMEM120B	193
TMEM123	381
TMEM154	94
TMEM167A	103
TMEM183A	81
TMEM212	752
TMEM219	145
TMEM248	82
TMEM258	367
TMEM41B	136
TMEM45A	420
TMEM50A	218
TMEM59	285
TMEM9B	49
TMF1	262
TMOD3	431
TMSB10	8956
TMSB4X	16281
TMSB4XP4	314
TMUB2	77
TMX4	179
TNFAIP3	2385
TNFAIP8L1	233
TNRC6B	585
TOMM7	1660
TOP1	212
TP53INP1	51
TPGS1	1192
TPI1	245
TPM1	498
TPM3	881
TPM4	145
TPR	448
TPST2	176
TPT1	16985
TRA2A	485
TRA2B	628
TRAM1	239
TRAPPC1	228
TRAPPC5	74
TRIM52	491
TRIM56	703
TRIM58	185
TRIOBP	94
TRIP11	457
TRIP12	94
TRIR	474
TRNAU1AP	376
TSC2	533
TSC22D3	2515
TSC22D4	82
TSGA10	134
TSPAN10	369
TSPAN14	239
TSPO	263
TSPYL1	310
TTC3	493
TUBA1A	549
TUBA1B	384
TUBA4A	185
TUBB4B	266
TUT7	88
TXN	240
TXNIP	2435
TXNL1	120
TXNL4A	206
TYMP	57
U2AF1	159
UBA52	4421
UBALD2	313
UBB	1270
UBC	2658
UBE2B	317
UBE2D2	348
UBE2D3	619
UBE2E3	89
UBE2H	115
UBE2J1	75
UBE2L3	240
UBE2M	150
UBE2R2	97
UBL3	110
UBL5	554
UBN1	99
UBQLN1	95
UBR2	129
UBR4	110
UBXN1	426
UBXN4	265
UCP2	275
UFD1	123
UGGT1	239
UGP2	123
UIMC1	70
UPF2	149
UQCR10	337
UQCR11	567
UQCRB	1485
UQCRH	469
USF2	150
USP12	68
USP15	395
USP22	105
USP33	244
USP34	282
USP47	150
USP7	136
USP8	547
USP9X	134
UTRN	342
UXT	420
VAMP2	507
VAPA	263
VASP	129
VCP	162
VHL	124
VIM	1716
VMP1	155
VOPP1	77
VPS26A	99
VPS36	176
VPS37B	112
VPS4B	171
VRK1	470
VSIR	86
WAC	307
WAS	159
WASF2	290
WBP11	157
WBP2	59
WDR1	150
WDR26	204
WDR45	425
WHAMMP1	110
WIPF1	454
WIPI2	108
WNK1	305
WSB1	219
WTAP	192
XIAP	575
XPR1	246
XRCC5	311
XRCC6	237
XRN1	181
YBX1	1126
YBX3	89
YIPF4	337
YIPF6	2026
YME1L1	416
YPEL3	370
YPEL5	1012
YTHDF2	112
YWHAB	780
YWHAZ	1180
YY1	329
ZBTB7A	316
ZBTB8OS	123
ZC3H15	262
ZC3H7A	139
ZC3HAV1	345
ZEB2	672
ZFAND5	179
ZFAND6	138
ZFC3H1	176
ZFP36	1413
ZFP36L1	242
ZMAT2	115
ZMAT3	295
ZMYM2	144
ZNF101	287
ZNF106	123
ZNF148	142
ZNF207	427
ZNF24	157
ZNF33A	125
ZNF34	451
ZNF385D	321
ZNF426	401
ZNF431	253
ZNF526	1443
ZNF585B	251
ZNF605	796
ZNF639	195
ZNF655	180
ZNF66	754
ZNHIT1	106
ZZEF1	808
