gene	count
COA1	1
COMMD6	4
COPA	2
COPE	5
COPS2	1
COQ10B	4
CORO1A	5
COTL1	17
COX17	0
COX4I1	2
COX5B	1
COX6A1	1
COX6B1	2
COX7A2	6
COX7B	2
COX7C	0
COX8A	0
CPEB4	3
CPT1A	1
CRBN	0
CREB1	0
CREBRF	8
CSDE1	1
CSK	1
CSNK1A1	7
CSNK1D	4
CSNK1G2	1
CSNK2A1	5
CTBS	1
CTCF	2
CTDSP1	0
CTDSP2	1
CTSC	1
CTSS	46
CTSZ	1
CUL3	1
CUL4B	3
CUX1	0
CXCR4	25
CYB561A3	1
CYB5R3	2
CYB5R4	5
CYBA	13
CYBC1	2
CYLD	9
CYP20A1	2
CYRIB	21
CYTH2	1
DAD1	1
DAPP1	2
DAZAP2	16
DBI	1
DBNL	3
DCAKD	3
DCP2	2
DCUN1D1	1
DCUN1D2	11
DDX17	5
DDX21	10
DDX3X	15
DDX5	16
DDX6	1
DEK	2
DESI1	4
DGKH	0
DGKZ	1
DHRS7	2
DIAPH1	0
DNAJA1	3
DNAJB1	0
DNAJB6	3
DNAJC21	2
DNAJC7	1
DNM1	2
DNM2	2
DR1	1
DRAP1	0
DSG3	4
DUSP1	158
DYNLL1	0
DYNLL2	1
DYNLRB1	0
DYNLT3	2
DYRK1A	2
E2F3P2	2
EEF1A1	6
EEF2	1
EHBP1L1	2
EHD1	5
EIF1	37
EIF1B	4
EIF2AK1	0
EIF3I	1
EIF4A1	1
EIF4A2	1
EIF4B	3
EIF4EBP2	3
EIF4G2	1
EIF4G3	1
EIF4H	0
EIF5	5
EIF5A	0
ELAPOR1	7
ELAVL1	0
ELF1	3
ELF2	6
ELMO1	0
ELOB	12
EMC10	3
EMC3	2
EMD	0
EMP3	7
ENO1	0
ENSA	4
EP300	5
EPB41	2
EPN1	2
EPS15	0
ERBIN	1
ERICH1	1
ERN1	2
ETV6	1
EVI2B	14
EWSR1	1
EXOC7	1
FAAP20	0
FAM107B	2
FAM120AOS	1
FAM133B	4
FAM177A1	2
FAM204A	3
FAM241A	9
FAM32A	1
FAM50A	1
FAM89B	1
FAU	19
FAUP4	2
FAXC	3
FBRS	0
FBXL20	1
FBXL3	2
FBXO11	0
FBXO48	17
FBXO7	0
FBXO9	0
FBXW7	6
FEM1A	7
FERMT3	1
FGFR1OP2	0
FIS1	1
FKBP1A	8
FKBP8	4
FLNA	2
FLOT2	1
FMN1	7
FMNL1	8
FNBP1	2
FNIP1	2
FOS	47
FOSB	20
FOXN3	0
FOXO3	13
FOXP1	1
FTH1	375
FTL	204
FUS	3
FXR1	1
FXR2	1
FXYD5	0
FYTTD1	1
G3BP2	1
GABARAP	13
GABARAPL2	1
GABRD	1
GALNT1	2
GAPDH	9
GAPVD1	1
GASK1A	4
GATAD2A	1
GATD1	6
GBF1	4
GCC2	4
GGNBP2	2
GHITM	1
GIT2	4
GLRX5	0
GLTP	4
GMFG	12
GNA13	1
GNAI2	13
GNAI3	6
GNAS	3
GNB1	4
GNB2	4
GNB5	3
GNG5	2
GNL3L	4
GNPTG	4
GOLGA2	1
GOLGA4	1
GOLGB1	7
GOLM2	0
GOSR1	0
GPATCH2L	1
GPBP1	1
GPBP1L1	0
GPCPD1	2
GPSM2	1
GPX1	0
GPX4	1
GRB2	8
GRIPAP1	0
GRK2	3
GRK3	2
GRK6	2
GSK3B	0
GSPT1	2
GSTK1	0
GSTO1	1
GTDC1	3
GTF2I	1
GTPBP4	7
GUK1	4
GYPC	6
H1-2	0
H2AC18	18
H2AC19	18
H2AZ1	8
H2AZ2	2
H3-3A	92
H3-3B	92
HADHB	1
HAPSTR1	4
HAT1	1
HBA1	863
HBA2	2142
HBB	2357
HBP1	5
HCLS1	8
HCST	4
HDGF	0
HECTD1	2
HELZ	1
HERC1	0
HIF1A	16
HINT1	1
HIPK1	1
HIPK3	1
HLA-A-3	13
HLA-A-6	13
HLA-B-1	16
HLA-B-2	1
HLA-B-3	1
HLA-B-5	13
HLA-DQA1-2	1
HLA-DQA1-4	1
HLA-E	8
HLA-E-1	12
HLA-E-2	8
HMGB1	8
HMGB1P6	0
HMGB2	2
HMGN1	3
HMGN2	2
HNRNPA2B1	3
HNRNPA3	1
HNRNPC	9
HNRNPD	1
HNRNPDL	2
HNRNPF	1
HNRNPH2	0
HNRNPH3	3
HNRNPK	5
HNRNPM	2
HNRNPU	4
HNRNPUL1	7
HOOK3	0
HP1BP3	2
HPCAL1	17
HPS1	0
HSD17B12	2
HSP90AA1	4
HSP90AB1	0
HSPA4L	2
HSPA9	3
HYCC2	11
ICAM3	14
IDH2	0
IDS	2
IER2	30
IFI16	2
IFITM2	186
IFRD1	20
IGBP1	0
IGF2R	15
IK	0
IL2RG	2
INTS6	2
IRAG2	2
IRAK4	2
IRF1	36
IRF2	2
IRF9	6
IRS2	9
ISCA1	0
ISCU	0
ISG20L2	3
IST1	2
ITGA1	2
ITGAL	2
ITM2B	84
ITPR2	1
ITSN2	2
JAK1	10
JARID2	6
JMJD1C	16
JOSD1	1
JTB	3
JUNB	52
JUND	76
KAT6A	1
KCMF1	0
KCNK6	3
KCNMB1	2
KDM5A	2
KDM6A	4
KDM6B	16
KDM7A	1
KHDRBS1	1
KIDINS220	1
KIF2A	0
KIF5B	3
KLF2	13
KLF3	3
KLF6	12
KLHL24	2
KLHL5	0
KMT2C	16
KMT2E	4
KPNA4	2
KPNB1	1
KRAS	0
KRBA2	1
KREMEN1	1
L1TD1	8
LAMP1	2
LAMTOR1	2
LAMTOR4	10
LAMTOR5	5
LAPTM5	18
LBR	2
LCOR	3
LCP1	34
LDLR	8
LIMS1	0
LITAF	37
LMBRD1	1
LNPEP	1
LPGAT1	4
LPIN2	3
LPP	3
LRP10	6
LRRC58	9
LRRFIP1	18
LRRFIP2	2
LSM3	0
LYPLA1	0
LYRM7	16
LYST	7
MAB21L3	8
MACF1	5
MACROH2A1	3
MAF1	0
MAP1LC3B	2
MAP2K2	0
MAP2K3	4
MAP3K11	3
MAP3K2	4
MAP3K8	2
MAP4K2	0
MAP4K4	1
MAPK1	1
MAPK1IP1L	0
MAPKAPK2	0
MAPRE1	2
MARCHF6	2
MARK3	1
MAVS	1
MAX	2
MBD2	0
MBD4	1
MBD5	1
MBNL1	4
MBP	5
MCL1	40
MDM2	1
MDM4	6
MECP2	1
MED11	0
MED12	2
MED13	2
MED13L	6
MED27	1
MED28	1
MEF2A	0
METTL9	1
MFN1	1
MFSD11	2
MGAT4A	9
MGLL	0
MICAL3	1
MID1	9
MIDN	14
MIER1	1
MIGA1	2
MINDY2	2
MKNK2	5
MKRN1	2
MLF2	1
MLH1	1
MLLT6-1	10
MLX	1
MMP24OS	0
MOB1A	3
MORC3	0
MORF4L1	1
MPC2	0
MPLKIP	1
MRFAP1	0
MRPL33	1
MRPL57	0
MS4A4E	1
MSL1	6
MSN	10
MT-ATP6	50
MT-ATP8	3
MT-CO1	18
MT-CO2	37
MT-CO3	43
MT-CYB	34
MT-ND1	55
MT-ND2	48
MT-ND3	53
MT-ND4	41
MT-ND4L	9
MT-ND5	8
MTATP6P1	12
MTCH1	2
MTDH	2
MTHFD1	8
MTND1P23	3
MTND2P28	2
MTPN	6
MXI1	5
MYADM	25
MYCBP2	2
MYH7B	1
MYH9	4
MYL12A	6
MYL12B	5
MYL6	29
MYO5A	4
MYO9B	4
N4BP2L2	4
NAA60	0
NABP1	59
NACA	6
NAMPT	767
NAP1L1	0
NAPA	1
NAPG	0
NARF	2
NASP	1
NBPF10	2
NBPF14	2
NBPF19	1
NBR1	3
NCBP3	1
NCOA1	4
NCOA3	0
NCOA4	6
NCOR1	1
NDUFA1	1
NDUFA13	1
NDUFA2	1
NDUFA4	0
NDUFA5	1
NDUFB1	1
NDUFB11	2
NDUFB4	0
NDUFB9	0
NDUFC1	1
NDUFS2	2
NEDD8	3
NFAT5	2
NFE2L2	7
NFKB2	10
NFKBIA	177
NFKBIB	1
NFKBIZ	61
NIN	5
NIPBL	3
NKTR	3
NMI	3
NMNAT3	2
NNT	0
NONO	2
NOP10	4
NOTCH2NLC	2
NPC2	4
NPEPPS	5
NR1H2	1
NR4A2	4
NRDC	2
NSD1	1
NSD3	1
NT5C3A	0
NUDC	0
NUDT3	0
NUFIP2	2
NUMB	4
OAZ1	20
OAZ2	7
OCIAD1	0
ODC1	0
OGA	1
OGDH	3
OPHN1	5
OR11G2	6
ORAI1	1
ORAI2	9
ORC4	1
OSBPL8	3
OSER1	7
OST4	4
OSTF1	7
OTUB1	2
OTUD5	0
P2RX4	2
P2RX7	6
P4HB	0
PABPC1	5
PABPN1	0
PACS1	1
PAFAH1B1	6
PAFAH1B2	2
PAIP2	5
PAK2	5
PANK2	2
PAPOLA	2
PARK7	2
PBRM1	4
PCBP1	6
PCBP2	7
PCGF5	3
PCM1	0
PCMTD1	1
PCSK7	12
PCYT1A	1
PDAP1	1
PDCD10	0
PDCD4	4
PDE4DIP	1
PDIA3	4
PDIA5	2
PELI1	13
PET100	1
PFDN5	2
PFN1	8
PGAM1	1
PGK1	4
PGLS	1
PHACTR1	19
PHF20	3
PHF20L1	3
PHF3	2
PHIP	3
PHKB	1
PIAS1	1
PIGN	2
PIK3C3	11
PIM1	0
PIP4K2A	3
PITHD1	0
PJA2	5
PKN2	6
PLA2G10CP	3
PLAT	2
PLEK	48
PLEKHB2	1
PLP2	1
PMAIP1	1
PNPLA2	0
PNPLA8	1
PNPT1	11
PNRC1	40
POC1B	5
POLR1D	0
POLR2E	1
POLR2J	0
POLR2J3-1	6
POMP	1
PPDPF	0
PPHLN1	1
PPIA	0
PPIG	5
PPM1A	3
PPP1CA	2
PPP1CB	4
PPP1R12A	2
PPP1R15A	53
PPP1R2	4
PPP2R2A	5
PPP2R5A	0
PPP2R5C	10
PPP3CA	3
PPP3R1	1
PPP4C	0
PPP4R2	1
PPP4R3B	0
PPP6R1	0
PPP6R3	0
PRDM2	2
PRDX5	3
PRDX6	2
PRELID1	3
PREX1	7
PRKACA	5
PRKAG2	2
PRKAR1A	7
PRKCB	3
PRKX	1
PRMT2	1
PRPSAP1	1
PRR11	1
PRR13	2
PRRC2C	5
PSAP	9
PSIP1	1
PSMA4	1
PSMA6	2
PSMA7	0
PSMB1	3
PSMD13	0
PSMD4	1
PSMD6	1
PSME1	7
PSME4	1
PTBP3	3
PTEN	3
PTGES3	1
PTMA	1
PTP4A2	1
PTPN1	1
PTPN11	2
PTPN18	0
PTPN6	4
PTPRC	30
PTPRJ	4
QKI	2
R3HDM2	2
R3HDM4	12
RAB11A	2
RAB14	2
RAB18	5
RAB1A	4
RAB21	3
RAB27A	1
RAB2A	3
RAB5A	4
RAB5C	4
RAB5IF	3
RAB7A	3
RAB8A	1
RAB8B	4
RABAC1	4
RABGAP1L	0
RAC1	9
RAC2	8
RACK1	0
RAD21	1
RAD23B	0
RAF1	9
RALBP1	3
RALY	0
RAP1A	5
RAP1B	5
RASGRP2	1
RB1CC1	1
RBBP6	1
RBM22P2	8
RBM3	2
RBM38	0
RBM39	5
RBM4	0
RBM8A	4
RBX1	0
RC3H1	3
RCOR3	0
REEP5	2
REL	4
RESF1	8
RFFL	8
RGS10	1
RHAG	2
RHEB	0
RHOA	8
RHOF	0
RHOG	7
RICTOR	9
RILPL2	6
RIOK3	4
RIPOR2	4
RNASEK	7
RNASEK-C17orf49	4
RNASET2	10
RNF10	5
RNF11	0
RNF115	1
RNF14	3
RNF145	2
RNF213	6
RNF41	3
RNF7	0
RNPEPL1	1
RO60	0
ROCK1	7
RPAP2	0
RPL10	0
RPL11	7
RPL12	1
RPL13	1
RPL13A	0
RPL14	1
RPL15	0
RPL18	1
RPL18A	0
RPL19	1
RPL21	2
RPL23	3
RPL23A	0
RPL24	3
RPL26	1
RPL27A	2
RPL28	4
RPL29	2
RPL3	1
RPL30	7
RPL31	1
RPL32	2
RPL34	2
RPL35A	4
RPL36	0
RPL36AL	2
RPL37	6
RPL37A	0
RPL38	5
RPL39	7
RPL4	1
RPL41	26
RPL5	0
RPL6	4
RPL7	1
RPL7A	2
RPL8	3
RPLP1	4
RPLP2	3
RPS10	6
RPS11	8
RPS12	5
RPS13	2
RPS14	7
RPS15	1
RPS15A	2
RPS16	5
RPS19	1
RPS19BP1	1
RPS2	3
RPS20	3
RPS21	1
RPS23	0
RPS24	4
RPS25	0
RPS26	5
RPS27	8
RPS27A	6
RPS27L	2
RPS28	2
RPS29	3
RPS3	5
RPS3A	2
RPS4X	1
RPS5	2
RPS6	6
RPS6KA3	5
RPS7	1
RPS8	3
RSF1	2
RSRC2	4
RSRP1	4
RTF1	2
RTF2	5
RTN4	4
RUNDC1	2
S100A4	26
S100A6	62
SAMD4B	3
SAMD9	4
SAP18	1
SAP30BP	1
SAR1A	2
SARAF	7
SAT1	175
SBNO1	1
SCAF11	2
SCAND1	1
SCFD1	1
SDCBP	10
SEC11A	2
SEC14L1	3
SEC22B	1
SEC23A	2
SEC61G	1
SEC62	5
SECISBP2	2
SELENOF	1
SELENOK	3
SELENOT	0
SEMA6B	22
SENP7	1
SEPTIN2	3
SEPTIN7	8
SEPTIN9	2
SERF2	6
SERINC3	5
SERP1	9
SERPINB1	6
SET	2
SETD6	1
SETX	2
SF1	3
SF3A1	2
SF3B1	8
SF3B2	4
SF3B5	1
SF3B6	3
SFI1	10
SFPQ	5
SH3BGRL	0
SH3BGRL3	21
SH3BP5	1
SH3GLB1	4
SH3KBP1	1
SH3TC2	0
SHISA5	4
SHISA9	5
SHKBP1	2
SHOC2	7
SIAH2	1
SIRT2	1
SKAP2	5
SKP1	2
SLC25A15	1
SLC25A3	3
SLC25A37	50
SLC25A39	2
SLC28A2	7
SLC2A3	11
SLC35E1	1
SLC35E2B	5
SLC35E3	10
SLC38A2	1
SLC44A2	4
SLC50A1	2
SLC6A4	1
SLFN14	0
SLK	2
SLMAP	1
SLTM	0
SLU7	0
SMAD2	0
SMAD4	0
SMAP2	8
SMARCA2	0
SMCHD1	46
SMG1	6
SMIM27	1
SMNDC1	0
SMS	1
SNAP23	3
SNF8	1
SNRK	2
SNRPB	1
SNUPN	0
SNX3	0
SNX6	1
SNX9	0
SOD1	1
SON	2
SORL1	21
SOS1	2
SOS2	2
SP100	3
SPAG9	6
SPATA33	1
SPATS2	0
SPCS1	7
SPCS2	1
SPCS3	3
SPEN	5
SPG7	2
SPNS1	2
SPPL2A	1
SPPL3	1
SQSTM1	6
SREK1	0
SRGN	212
SRP14	3
SRRM1	2
SRRM2	1
SRSF10	0
SRSF2	4
SRSF3	1
SRSF4	3
SRSF5	9
SRSF6	0
SRSF8	1
SRSF9	1
SSH2	2
SSU72	3
ST13	1
ST3GAL1	0
STAG2	5
STAT3	10
STAT5B	3
STAU1	0
STK10	5
STK17A	1
STK17B	5
STK24	1
STK3	1
STK4	5
STMP1	0
STRAP	0
STT3B	2
STUB1	0
STX16	4
STXBP2	2
STXBP3	1
SUB1	3
SUMO1	1
SUMO2	1
SUMO3	0
SUZ12	1
SYAP1	2
SYF2	4
SZRD1	1
TAB2	2
TACC1	2
TADA3	2
TAF10	1
TAF2	3
TAF7	4
TAGLN2	26
TALDO1	14
TANGO2	0
TANK	2
TAOK1	3
TAOK3	3
TARBP1	6
TAX1BP1	4
TBC1D15	3
TBCD	5
TBCK	4
TBK1	6
TBL1XR1	0
TCEA1	0
TCF25	5
TCP11L2	2
TERF2IP	1
TET2	8
TFDP2	5
TFG	1
TGFB1	3
TGOLN2	4
THOC5	4
THOC7	0
THRAP3	1
TIMM17A	5
TKT	4
TLK1	1
TLK2	1
TLN1	5
TM9SF2	1
TMA7	8
TMBIM4	1
TMBIM6	13
TMED2	0
TMED5	4
TMEM120B	4
TMEM123	2
TMEM154	10
TMEM167A	0
TMEM183A	1
TMEM212	3
TMEM219	1
TMEM248	0
TMEM258	3
TMEM41B	3
TMEM45A	4
TMEM50A	2
TMEM59	2
TMEM9B	0
TMF1	0
TMOD3	1
TMSB10	5
TMSB4X	81
TMSB4XP4	1
TMUB2	0
TMX4	2
TNFAIP3	58
TNFAIP8L1	0
TNRC6B	3
TOMM7	3
TOP1	4
TP53INP1	1
TPGS1	17
TPI1	1
TPM1	6
TPM3	8
TPM4	6
TPR	0
TPST2	1
TPT1	21
TRA2A	2
TRA2B	3
TRAM1	1
TRAPPC1	2
TRAPPC5	1
TRIM52	1
TRIM56	4
TRIM58	2
TRIOBP	2
TRIP11	4
TRIP12	0
TRIR	0
TRNAU1AP	4
TSC2	1
TSC22D3	14
TSC22D4	0
TSGA10	2
TSPAN10	14
TSPAN14	1
TSPO	2
TSPYL1	1
TTC3	2
TUBA1A	16
TUBA1B	5
TUBA4A	3
TUBB4B	0
TUT7	1
TXN	5
TXNIP	11
TXNL1	0
TXNL4A	0
TYMP	7
U2AF1	0
UBA52	16
UBALD2	3
UBB	5
UBC	20
UBE2B	6
UBE2D2	4
UBE2D3	6
UBE2E3	0
UBE2H	1
UBE2J1	0
UBE2L3	0
UBE2M	0
UBE2R2	9
UBL3	3
UBL5	3
UBN1	5
UBQLN1	0
UBR2	2
UBR4	3
UBXN1	1
UBXN4	1
UCP2	1
UFD1	0
UGGT1	6
UGP2	1
UIMC1	0
UPF2	1
UQCR10	0
UQCR11	7
UQCRB	3
UQCRH	1
USF2	1
USP12	0
USP15	7
USP22	2
USP33	0
USP34	1
USP47	1
USP7	2
USP8	4
USP9X	2
UTRN	1
UXT	1
VAMP2	5
VAPA	4
VASP	18
VCP	1
VHL	1
VIM	25
VMP1	10
VOPP1	2
VPS26A	0
VPS36	2
VPS37B	1
VPS4B	1
VRK1	2
VSIR	8
WAC	3
WAS	5
WASF2	1
WBP11	1
WBP2	1
WDR1	2
WDR26	2
WDR45	3
WHAMMP1	0
WIPF1	7
WIPI2	0
WNK1	4
WSB1	3
WTAP	5
XIAP	2
XPR1	1
XRCC5	3
XRCC6	0
XRN1	1
YBX1	3
YBX3	2
YIPF4	2
YIPF6	25
YME1L1	7
YPEL3	4
YPEL5	7
YTHDF2	0
YWHAB	9
YWHAZ	16
YY1	1
ZBTB7A	1
ZBTB8OS	1
ZC3H15	0
ZC3H7A	1
ZC3HAV1	4
ZEB2	4
ZFAND5	0
ZFAND6	2
ZFC3H1	5
ZFP36	72
ZFP36L1	23
ZMAT2	2
ZMAT3	3
ZMYM2	1
ZNF101	1
ZNF106	1
ZNF148	2
ZNF207	0
ZNF24	3
ZNF33A	1
ZNF34	2
ZNF385D	3
ZNF426	1
ZNF431	0
ZNF526	6
ZNF585B	2
ZNF605	1
ZNF639	0
ZNF655	1
ZNF66	2
ZNHIT1	1
ZZEF1	6
