gene	count
DYNLRB1	1
DYNLT3	0
DYRK1A	0
E2F3P2	0
EEF1A1	17
EEF2	5
EHBP1L1	1
EHD1	0
EIF1	38
EIF1B	24
EIF2AK1	13
EIF3I	0
EIF4A1	0
EIF4A2	0
EIF4B	0
EIF4EBP2	0
EIF4G2	1
EIF4G3	0
EIF4H	0
EIF5	7
EIF5A	7
ELAPOR1	0
ELAVL1	0
ELF1	0
ELF2	0
ELMO1	0
ELOB	36
EMC10	0
EMC3	17
EMD	0
EMP3	1
ENO1	0
ENSA	0
EP300	1
EPB41	60
EPN1	0
EPS15	0
ERBIN	1
ERICH1	0
ERN1	0
ETV6	0
EVI2B	1
EWSR1	0
EXOC7	0
FAAP20	0
FAM107B	0
FAM120AOS	0
FAM133B	1
FAM177A1	1
FAM204A	1
FAM241A	0
FAM32A	0
FAM50A	0
FAM89B	1
FAU	11
FAUP4	0
FAXC	0
FBRS	0
FBXL20	0
FBXL3	0
FBXO11	0
FBXO48	1
FBXO7	55
FBXO9	23
FBXW7	0
FEM1A	1
FERMT3	0
FGFR1OP2	15
FIS1	14
FKBP1A	1
FKBP8	98
FLNA	0
FLOT2	0
FMN1	1
FMNL1	0
FNBP1	0
FNIP1	0
FOS	0
FOSB	0
FOXN3	1
FOXO3	17
FOXP1	2
FTH1	69
FTL	117
FUS	1
FXR1	0
FXR2	0
FXYD5	1
FYTTD1	0
G3BP2	1
GABARAP	17
GABARAPL2	98
GABRD	0
GALNT1	0
GAPDH	0
GAPVD1	1
GASK1A	3
GATAD2A	0
GATD1	1
GBF1	0
GCC2	1
GGNBP2	0
GHITM	16
GIT2	0
GLRX5	124
GLTP	0
GMFG	2
GNA13	1
GNAI2	1
GNAI3	0
GNAS	13
GNB1	0
GNB2	0
GNB5	0
GNG5	3
GNL3L	1
GNPTG	0
GOLGA2	0
GOLGA4	0
GOLGB1	0
GOLM2	0
GOSR1	0
GPATCH2L	1
GPBP1	1
GPBP1L1	0
GPCPD1	1
GPSM2	0
GPX1	81
GPX4	16
GRB2	1
GRIPAP1	0
GRK2	2
GRK3	0
GRK6	2
GSK3B	0
GSPT1	61
GSTK1	1
GSTO1	0
GTDC1	0
GTF2I	1
GTPBP4	3
GUK1	111
GYPC	106
H1-2	3
H2AC18	0
H2AC19	0
H2AZ1	0
H2AZ2	1
H3-3A	6
H3-3B	1
HADHB	1
HAPSTR1	0
HAT1	0
HBA1	45863
HBA2	96140
HBB	161218
HBP1	0
HCLS1	3
HCST	0
HDGF	8
HECTD1	1
HELZ	0
HERC1	2
HIF1A	1
HINT1	0
HIPK1	5
HIPK3	0
HLA-A-3	2
HLA-A-6	2
HLA-B-1	0
HLA-B-2	2
HLA-B-3	2
HLA-B-5	0
HLA-DQA1-2	1
HLA-DQA1-4	1
HLA-E	1
HLA-E-1	1
HLA-E-2	1
HMGB1	1
HMGB1P6	1
HMGB2	0
HMGN1	0
HMGN2	1
HNRNPA2B1	2
HNRNPA3	0
HNRNPC	1
HNRNPD	0
HNRNPDL	0
HNRNPF	1
HNRNPH2	0
HNRNPH3	0
HNRNPK	16
HNRNPM	0
HNRNPU	0
HNRNPUL1	0
HOOK3	0
HP1BP3	1
HPCAL1	0
HPS1	13
HSD17B12	0
HSP90AA1	20
HSP90AB1	18
HSPA4L	0
HSPA9	1
HYCC2	0
ICAM3	0
IDH2	0
IDS	1
IER2	6
IFI16	0
IFITM2	9
IFRD1	1
IGBP1	0
IGF2R	0
IK	4
IL2RG	0
INTS6	0
IRAG2	0
IRAK4	1
IRF1	0
IRF2	0
IRF9	0
IRS2	0
ISCA1	55
ISCU	12
ISG20L2	0
IST1	0
ITGA1	0
ITGAL	1
ITM2B	8
ITPR2	0
ITSN2	1
JAK1	0
JARID2	1
JMJD1C	0
JOSD1	0
JTB	2
JUNB	6
JUND	14
KAT6A	1
KCMF1	1
KCNK6	1
KCNMB1	0
KDM5A	1
KDM6A	0
KDM6B	4
KDM7A	6
KHDRBS1	1
KIDINS220	2
KIF2A	0
KIF5B	0
KLF2	3
KLF3	4
KLF6	0
KLHL24	0
KLHL5	1
KMT2C	2
KMT2E	1
KPNA4	3
KPNB1	0
KRAS	0
KRBA2	0
KREMEN1	0
L1TD1	2
LAMP1	0
LAMTOR1	1
LAMTOR4	1
LAMTOR5	6
LAPTM5	4
LBR	0
LCOR	0
LCP1	1
LDLR	1
LIMS1	0
LITAF	5
LMBRD1	0
LNPEP	1
LPGAT1	0
LPIN2	19
LPP	1
LRP10	5
LRRC58	0
LRRFIP1	4
LRRFIP2	0
LSM3	0
LYPLA1	0
LYRM7	0
LYST	0
MAB21L3	2
MACF1	1
MACROH2A1	0
MAF1	9
MAP1LC3B	32
MAP2K2	7
MAP2K3	52
MAP3K11	0
MAP3K2	1
MAP3K8	0
MAP4K2	0
MAP4K4	0
MAPK1	2
MAPK1IP1L	0
MAPKAPK2	0
MAPRE1	0
MARCHF6	3
MARK3	3
MAVS	0
MAX	0
MBD2	1
MBD4	0
MBD5	1
MBNL1	1
MBP	15
MCL1	1
MDM2	3
MDM4	0
MECP2	2
MED11	0
MED12	0
MED13	1
MED13L	4
MED27	0
MED28	1
MEF2A	0
METTL9	4
MFN1	0
MFSD11	0
MGAT4A	0
MGLL	0
MICAL3	0
MID1	0
MIDN	2
MIER1	1
MIGA1	0
MINDY2	0
MKNK2	2
MKRN1	127
MLF2	1
MLH1	0
MLLT6-1	0
MLX	0
MMP24OS	1
MOB1A	0
MORC3	0
MORF4L1	5
MPC2	8
MPLKIP	0
MRFAP1	11
MRPL33	0
MRPL57	0
MS4A4E	0
MSL1	0
MSN	0
MT-ATP6	71
MT-ATP8	0
MT-CO1	339
MT-CO2	47
MT-CO3	88
MT-CYB	71
MT-ND1	38
MT-ND2	42
MT-ND3	57
MT-ND4	64
MT-ND4L	6
MT-ND5	41
MTATP6P1	29
MTCH1	1
MTDH	0
MTHFD1	1
MTND1P23	0
MTND2P28	1
MTPN	2
MXI1	57
MYADM	2
MYCBP2	1
MYH7B	0
MYH9	0
MYL12A	1
MYL12B	2
MYL6	84
MYO5A	1
MYO9B	0
N4BP2L2	0
NAA60	0
NABP1	7
NACA	13
NAMPT	63
NAP1L1	0
NAPA	7
NAPG	0
NARF	5
NASP	0
NBPF10	0
NBPF14	0
NBPF19	0
NBR1	2
NCBP3	0
NCOA1	0
NCOA3	0
NCOA4	62
NCOR1	1
NDUFA1	4
NDUFA13	0
NDUFA2	0
NDUFA4	2
NDUFA5	0
NDUFB1	1
NDUFB11	1
NDUFB4	1
NDUFB9	0
NDUFC1	1
NDUFS2	2
NEDD8	2
NFAT5	0
NFE2L2	1
NFKB2	0
NFKBIA	9
NFKBIB	0
NFKBIZ	2
NIN	0
NIPBL	0
NKTR	0
NMI	1
NMNAT3	1
NNT	0
NONO	0
NOP10	0
NOTCH2NLC	0
NPC2	0
NPEPPS	0
NR1H2	0
NR4A2	0
NRDC	0
NSD1	0
NSD3	1
NT5C3A	2
NUDC	1
NUDT3	0
NUFIP2	0
NUMB	1
OAZ1	198
OAZ2	7
OCIAD1	3
ODC1	16
OGA	1
OGDH	1
OPHN1	0
OR11G2	1
ORAI1	0
ORAI2	0
ORC4	0
OSBPL8	0
OSER1	2
OST4	13
OSTF1	0
OTUB1	1
OTUD5	0
P2RX4	0
P2RX7	0
P4HB	0
PABPC1	6
PABPN1	0
PACS1	0
PAFAH1B1	2
PAFAH1B2	0
PAIP2	7
PAK2	0
PANK2	1
PAPOLA	3
PARK7	0
PBRM1	0
PCBP1	4
PCBP2	5
PCGF5	30
PCM1	2
PCMTD1	19
PCSK7	0
PCYT1A	0
PDAP1	1
PDCD10	10
PDCD4	0
PDE4DIP	0
PDIA3	1
PDIA5	0
PELI1	0
PET100	1
PFDN5	12
PFN1	1
PGAM1	0
PGK1	0
PGLS	0
PHACTR1	2
PHF20	0
PHF20L1	0
PHF3	1
PHIP	0
PHKB	0
PIAS1	0
PIGN	0
PIK3C3	1
PIM1	14
PIP4K2A	39
PITHD1	84
PJA2	0
PKN2	0
PLA2G10CP	0
PLAT	0
PLEK	3
PLEKHB2	1
PLP2	0
PMAIP1	0
PNPLA2	7
PNPLA8	3
PNPT1	1
PNRC1	11
POC1B	2
POLR1D	23
POLR2E	1
POLR2J	0
POLR2J3-1	2
POMP	2
PPDPF	1
PPHLN1	0
PPIA	0
PPIG	0
PPM1A	10
PPP1CA	0
PPP1CB	10
PPP1R12A	0
PPP1R15A	4
PPP1R2	0
PPP2R2A	1
PPP2R5A	0
PPP2R5C	0
PPP3CA	0
PPP3R1	20
PPP4C	0
PPP4R2	2
PPP4R3B	0
PPP6R1	2
PPP6R3	0
PRDM2	0
PRDX5	10
PRDX6	32
PRELID1	1
PREX1	0
PRKACA	0
PRKAG2	0
PRKAR1A	1
PRKCB	3
PRKX	1
PRMT2	0
PRPSAP1	0
PRR11	0
PRR13	0
PRRC2C	1
PSAP	3
PSIP1	0
PSMA4	0
PSMA6	0
PSMA7	5
PSMB1	0
PSMD13	0
PSMD4	4
PSMD6	0
PSME1	2
PSME4	2
PTBP3	1
PTEN	0
PTGES3	14
PTMA	2
PTP4A2	5
PTPN1	0
PTPN11	0
PTPN18	0
PTPN6	0
PTPRC	2
PTPRJ	1
QKI	0
R3HDM2	0
R3HDM4	18
RAB11A	0
RAB14	1
RAB18	0
RAB1A	0
RAB21	1
RAB27A	0
RAB2A	0
RAB5A	0
RAB5C	0
RAB5IF	0
RAB7A	0
RAB8A	0
RAB8B	0
RABAC1	1
RABGAP1L	2
RAC1	1
RAC2	0
RACK1	1
RAD21	1
RAD23B	0
RAF1	0
RALBP1	3
RALY	0
RAP1A	3
RAP1B	1
RASGRP2	0
RB1CC1	1
RBBP6	0
RBM22P2	0
RBM3	0
RBM38	88
RBM39	0
RBM4	3
RBM8A	0
RBX1	20
RC3H1	1
RCOR3	2
REEP5	0
REL	2
RESF1	1
RFFL	1
RGS10	14
RHAG	0
RHEB	1
RHOA	0
RHOF	0
RHOG	1
RICTOR	2
RILPL2	0
RIOK3	75
RIPOR2	0
RNASEK	0
RNASEK-C17orf49	0
RNASET2	0
RNF10	49
RNF11	18
RNF115	0
RNF14	6
RNF145	0
RNF213	1
RNF41	0
RNF7	0
RNPEPL1	1
RO60	0
ROCK1	0
RPAP2	1
RPL10	7
RPL11	4
RPL12	4
RPL13	8
RPL13A	5
RPL14	1
RPL15	1
RPL18	2
RPL18A	4
RPL19	7
RPL21	51
RPL23	2
RPL23A	6
RPL24	3
RPL26	2
RPL27A	5
RPL28	6
RPL29	1
RPL3	1
RPL30	19
RPL31	4
RPL32	9
RPL34	3
RPL35A	9
RPL36	4
RPL36AL	2
RPL37	2
RPL37A	2
RPL38	5
RPL39	5
RPL4	1
RPL41	26
RPL5	2
RPL6	2
RPL7	5
RPL7A	3
RPL8	8
RPLP1	12
RPLP2	9
RPS10	3
RPS11	14
RPS12	74
RPS13	6
RPS14	14
RPS15	8
RPS15A	6
RPS16	4
RPS19	3
RPS19BP1	0
RPS2	6
RPS20	1
RPS21	0
RPS23	1
RPS24	4
RPS25	7
RPS26	1
RPS27	2
RPS27A	1
RPS27L	0
RPS28	1
RPS29	0
RPS3	2
RPS3A	5
RPS4X	3
RPS5	1
RPS6	6
RPS6KA3	0
RPS7	4
RPS8	5
RSF1	0
RSRC2	1
RSRP1	1
RTF1	0
RTF2	3
RTN4	1
RUNDC1	0
S100A4	8
S100A6	2
SAMD4B	1
SAMD9	5
SAP18	3
SAP30BP	0
SAR1A	2
SARAF	5
SAT1	13
SBNO1	0
SCAF11	0
SCAND1	0
SCFD1	0
SDCBP	7
SEC11A	0
SEC14L1	17
SEC22B	0
SEC23A	1
SEC61G	0
SEC62	70
SECISBP2	0
SELENOF	0
SELENOK	22
SELENOT	0
SEMA6B	3
SENP7	0
SEPTIN2	1
SEPTIN7	1
SEPTIN9	0
SERF2	44
SERINC3	3
SERP1	1
SERPINB1	0
SET	0
SETD6	0
SETX	0
SF1	0
SF3A1	1
SF3B1	0
SF3B2	0
SF3B5	2
SF3B6	2
SFI1	1
SFPQ	1
SH3BGRL	22
SH3BGRL3	17
SH3BP5	0
SH3GLB1	3
SH3KBP1	0
SH3TC2	0
SHISA5	1
SHISA9	0
SHKBP1	0
SHOC2	1
SIAH2	13
SIRT2	0
SKAP2	0
SKP1	46
SLC25A15	0
SLC25A3	0
SLC25A37	310
SLC25A39	103
SLC28A2	0
SLC2A3	0
SLC35E1	1
SLC35E2B	0
SLC35E3	0
SLC38A2	1
SLC44A2	1
SLC50A1	0
SLC6A4	0
SLFN14	3
SLK	0
SLMAP	0
SLTM	0
SLU7	1
SMAD2	0
SMAD4	0
SMAP2	2
SMARCA2	0
SMCHD1	1
SMG1	0
SMIM27	0
SMNDC1	0
SMS	0
SNAP23	1
SNF8	1
SNRK	0
SNRPB	0
SNUPN	0
SNX3	32
SNX6	0
SNX9	0
SOD1	18
SON	2
SORL1	1
SOS1	0
SOS2	1
SP100	0
SPAG9	1
SPATA33	0
SPATS2	1
SPCS1	0
SPCS2	0
SPCS3	0
SPEN	0
SPG7	0
SPNS1	0
SPPL2A	0
SPPL3	0
SQSTM1	3
SREK1	2
SRGN	8
SRP14	0
SRRM1	0
SRRM2	0
SRSF10	1
SRSF2	1
SRSF3	0
SRSF4	0
SRSF5	0
SRSF6	0
SRSF8	1
SRSF9	0
SSH2	0
SSU72	0
ST13	19
ST3GAL1	6
STAG2	1
STAT3	1
STAT5B	0
STAU1	4
STK10	1
STK17A	4
STK17B	0
STK24	0
STK3	2
STK4	1
STMP1	20
STRAP	0
STT3B	0
STUB1	0
STX16	2
STXBP2	3
STXBP3	0
SUB1	1
SUMO1	0
SUMO2	0
SUMO3	0
SUZ12	0
SYAP1	0
SYF2	4
SZRD1	0
TAB2	1
TACC1	0
TADA3	0
TAF10	2
TAF2	0
TAF7	0
TAGLN2	3
TALDO1	36
TANGO2	6
TANK	5
TAOK1	0
TAOK3	0
TARBP1	0
TAX1BP1	17
TBC1D15	0
TBCD	0
TBCK	0
TBK1	2
TBL1XR1	3
TCEA1	16
TCF25	0
TCP11L2	14
TERF2IP	50
TET2	1
TFDP2	4
TFG	0
TGFB1	0
TGOLN2	0
THOC5	3
THOC7	5
THRAP3	5
TIMM17A	0
TKT	2
TLK1	0
TLK2	0
TLN1	2
TM9SF2	0
TMA7	4
TMBIM4	0
TMBIM6	4
TMED2	0
TMED5	0
TMEM120B	0
TMEM123	0
TMEM154	2
TMEM167A	0
TMEM183A	2
TMEM212	0
TMEM219	0
TMEM248	0
TMEM258	0
TMEM41B	0
TMEM45A	1
TMEM50A	0
TMEM59	6
TMEM9B	0
TMF1	1
TMOD3	0
TMSB10	3
TMSB4X	12
TMSB4XP4	0
TMUB2	0
TMX4	0
TNFAIP3	7
TNFAIP8L1	0
TNRC6B	1
TOMM7	0
TOP1	51
TP53INP1	0
TPGS1	0
TPI1	1
TPM1	4
TPM3	1
TPM4	0
TPR	0
TPST2	0
TPT1	79
TRA2A	0
TRA2B	0
TRAM1	0
TRAPPC1	0
TRAPPC5	2
TRIM52	0
TRIM56	0
TRIM58	69
TRIOBP	0
TRIP11	0
TRIP12	4
TRIR	0
TRNAU1AP	1
TSC2	1
TSC22D3	0
TSC22D4	1
TSGA10	0
TSPAN10	1
TSPAN14	1
TSPO	1
TSPYL1	2
TTC3	0
TUBA1A	0
TUBA1B	1
TUBA4A	2
TUBB4B	1
TUT7	0
TXN	6
TXNIP	3
TXNL1	3
TXNL4A	0
TYMP	0
U2AF1	0
UBA52	109
UBALD2	4
UBB	1022
UBC	2
UBE2B	31
UBE2D2	0
UBE2D3	25
UBE2E3	0
UBE2H	41
UBE2J1	0
UBE2L3	0
UBE2M	2
UBE2R2	0
UBL3	0
UBL5	17
UBN1	1
UBQLN1	3
UBR2	7
UBR4	2
UBXN1	2
UBXN4	0
UCP2	6
UFD1	1
UGGT1	1
UGP2	0
UIMC1	1
UPF2	3
UQCR10	0
UQCR11	10
UQCRB	7
UQCRH	2
USF2	0
USP12	21
USP15	18
USP22	1
USP33	1
USP34	0
USP47	0
USP7	4
USP8	0
USP9X	2
UTRN	0
UXT	0
VAMP2	0
VAPA	2
VASP	1
VCP	1
VHL	1
VIM	2
VMP1	3
VOPP1	0
VPS26A	3
VPS36	0
VPS37B	0
VPS4B	0
VRK1	0
VSIR	2
WAC	1
WAS	0
WASF2	17
WBP11	0
WBP2	10
WDR1	0
WDR26	11
WDR45	1
WHAMMP1	0
WIPF1	1
WIPI2	7
WNK1	36
WSB1	0
WTAP	0
XIAP	0
XPR1	0
XRCC5	0
XRCC6	0
XRN1	5
YBX1	56
YBX3	198
YIPF4	0
YIPF6	6
YME1L1	0
YPEL3	31
YPEL5	3
YTHDF2	0
YWHAB	1
YWHAZ	1
YY1	0
ZBTB7A	2
ZBTB8OS	0
ZC3H15	2
ZC3H7A	0
ZC3HAV1	5
ZEB2	2
ZFAND5	4
ZFAND6	2
ZFC3H1	0
ZFP36	1
ZFP36L1	9
ZMAT2	12
ZMAT3	0
ZMYM2	1
ZNF101	0
ZNF106	0
ZNF148	0
ZNF207	0
ZNF24	0
ZNF33A	0
ZNF34	0
ZNF385D	0
ZNF426	0
ZNF431	1
ZNF526	4
ZNF585B	0
ZNF605	1
ZNF639	0
ZNF655	0
ZNF66	0
ZNHIT1	1
ZZEF1	2
