gene	count
CAPZA1	221
CAPZA2	138
CAPZB	396
CARD16	134
CARD8	100
CARHSP1	111
CASP4	160
CAST	469
CBL	43
CBX3	249
CCDC157	150
CCDC186	186
CCDC30	213
CCDC57	798
CCDC82	186
CCL5	1599
CCL5-1	1583
CCM2	272
CCND3	266
CCNDBP1	145
CCNI	975
CCNL1	1162
CCNY	100
CCPG1	75
CD164	251
CD37	539
CD46	224
CD47	294
CD55	341
CD63	223
CD74	724
CD82	955
CDC37	181
CDC42	1612
CDC42SE1	239
CDC42SE2	770
CDKL5	171
CDKN1B	347
CDKN2D	294
CDS2	126
CDV3	309
CEACAM22P	340
CELF2	642
CERCAM	436
CERT1	94
CFL1	1352
CFLAR	554
CGGBP1	163
CHCHD2	828
CHD1	501
CHD2	547
CHD4	167
CHD9	109
CHFR	334
CHMP1B	189
CHMP2A	153
CHMP2B	89
CHMP4B	126
CHMP5	47
CHST12	2212
CHURC1	335
CIR1	335
CIRBP	834
CKLF	146
CLEC2B	496
CLINT1	140
CLIP1	386
CLK1	382
CLTA	102
CLTC	78
CMBL	308
CMC2	174
CMIP	89
CMTM6	126
CNBP	530
CNN2	244
CNPY3	95
COA1	204
COMMD6	848
COPA	486
COPE	190
COPS2	135
COQ10B	137
CORO1A	550
COTL1	296
COX17	151
COX4I1	1304
COX5B	457
COX6A1	344
COX6B1	442
COX7A2	589
COX7B	375
COX7C	1574
COX8A	375
CPEB4	63
CPT1A	221
CRBN	266
CREB1	73
CREBRF	411
CSDE1	582
CSK	91
CSNK1A1	320
CSNK1D	168
CSNK1G2	154
CSNK2A1	497
CTBS	68
CTCF	148
CTDSP1	89
CTDSP2	73
CTSC	174
CTSS	242
CTSZ	57
CUL3	138
CUL4B	271
CUX1	75
CXCR4	1841
CYB561A3	696
CYB5R3	97
CYB5R4	169
CYBA	1078
CYBC1	89
CYLD	599
CYP20A1	267
CYRIB	273
CYTH2	535
DAD1	222
DAPP1	62
DAZAP2	526
DBI	312
DBNL	117
DCAKD	267
DCP2	133
DCUN1D1	61
DCUN1D2	850
DDX17	853
DDX21	662
DDX3X	889
DDX5	2371
DDX6	597
DEK	368
DESI1	145
DGKH	144
DGKZ	220
DHRS7	157
DIAPH1	221
DNAJA1	598
DNAJB1	1743
DNAJB6	445
DNAJC21	296
DNAJC7	423
DNM1	71
DNM2	123
DR1	155
DRAP1	292
DSG3	439
DUSP1	1789
DYNLL1	142
DYNLL2	122
DYNLRB1	178
DYNLT3	80
DYRK1A	149
E2F3P2	136
EEF1A1	18634
EEF2	1192
EHBP1L1	59
EHD1	85
EIF1	6242
EIF1B	256
EIF2AK1	97
EIF3I	268
EIF4A1	713
EIF4A2	746
EIF4B	689
EIF4EBP2	97
EIF4G2	420
EIF4G3	67
EIF4H	219
EIF5	525
EIF5A	587
ELAPOR1	603
ELAVL1	256
ELF1	387
ELF2	199
ELMO1	136
ELOB	537
EMC10	242
EMC3	106
EMD	98
EMP3	588
ENO1	368
ENSA	250
EP300	169
EPB41	461
EPN1	153
EPS15	172
ERBIN	189
ERICH1	130
ERN1	318
ETV6	83
EVI2B	267
EWSR1	214
EXOC7	110
FAAP20	132
FAM107B	497
FAM120AOS	403
FAM133B	661
FAM177A1	432
FAM204A	161
FAM241A	462
FAM32A	74
FAM50A	108
FAM89B	111
FAU	5428
FAUP4	193
FAXC	400
FBRS	88
FBXL20	94
FBXL3	92
FBXO11	119
FBXO48	875
FBXO7	160
FBXO9	81
FBXW7	96
FEM1A	1227
FERMT3	89
FGFR1OP2	119
FIS1	224
FKBP1A	196
FKBP8	182
FLNA	379
FLOT2	66
FMN1	604
FMNL1	302
FNBP1	419
FNIP1	86
FOS	2265
FOSB	602
FOXN3	249
FOXO3	54
FOXP1	926
FTH1	3622
FTL	2526
FUS	1046
FXR1	195
FXR2	272
FXYD5	491
FYTTD1	79
G3BP2	499
GABARAP	146
GABARAPL2	204
GABRD	202
GALNT1	107
GAPDH	961
GAPVD1	71
GASK1A	4374
GATAD2A	127
GATD1	438
GBF1	260
GCC2	907
GGNBP2	192
GHITM	309
GIT2	67
GLRX5	85
GLTP	143
GMFG	695
GNA13	114
GNAI2	432
GNAI3	130
GNAS	1455
GNB1	221
GNB2	125
GNB5	522
GNG5	244
GNL3L	460
GNPTG	272
GOLGA2	103
GOLGA4	439
GOLGB1	688
GOLM2	102
GOSR1	341
GPATCH2L	112
GPBP1	436
GPBP1L1	78
GPCPD1	115
GPSM2	409
GPX1	104
GPX4	353
GRB2	168
GRIPAP1	266
GRK2	181
GRK3	199
GRK6	133
GSK3B	102
GSPT1	150
GSTK1	429
GSTO1	90
GTDC1	316
GTF2I	100
GTPBP4	853
GUK1	391
GYPC	323
H1-2	72
H2AC18	92
H2AC19	105
H2AZ1	330
H2AZ2	465
H3-3A	1744
H3-3B	2236
HADHB	57
HAPSTR1	223
HAT1	55
HBA1	336
HBA2	541
HBB	638
HBP1	269
HCLS1	300
HCST	910
HDGF	84
HECTD1	214
HELZ	192
HERC1	157
HIF1A	139
HINT1	1266
HIPK1	225
HIPK3	75
HLA-A-3	1302
HLA-A-6	1302
HLA-B-1	687
HLA-B-2	1588
HLA-B-3	1296
HLA-B-5	2123
HLA-DQA1-2	1175
HLA-DQA1-4	1042
HLA-E	747
HLA-E-1	1121
HLA-E-2	915
HMGB1	1387
HMGB1P6	127
HMGB2	227
HMGN1	472
HMGN2	413
HNRNPA2B1	1846
HNRNPA3	971
HNRNPC	763
HNRNPD	339
HNRNPDL	747
HNRNPF	189
HNRNPH2	96
HNRNPH3	280
HNRNPK	703
HNRNPM	359
HNRNPU	892
HNRNPUL1	901
HOOK3	127
HP1BP3	387
HPCAL1	839
HPS1	56
HSD17B12	412
HSP90AA1	3574
HSP90AB1	1342
HSPA4L	632
HSPA9	365
HYCC2	264
ICAM3	340
IDH2	105
IDS	566
IER2	1605
IFI16	169
IFITM2	455
IFRD1	159
IGBP1	135
IGF2R	417
IK	268
IL2RG	535
INTS6	256
IRAG2	45
IRAK4	122
IRF1	1840
IRF2	62
IRF9	203
IRS2	596
ISCA1	144
ISCU	286
ISG20L2	614
IST1	103
ITGA1	579
ITGAL	271
ITM2B	1377
ITPR2	90
ITSN2	144
JAK1	715
JARID2	91
JMJD1C	413
JOSD1	242
JTB	310
JUNB	3155
JUND	6280
KAT6A	324
KCMF1	135
KCNK6	828
KCNMB1	435
KDM5A	166
KDM6A	241
KDM6B	345
KDM7A	66
KHDRBS1	225
KIDINS220	513
KIF2A	315
KIF5B	230
KLF2	3140
KLF3	356
KLF6	1474
KLHL24	236
KLHL5	165
KMT2C	418
KMT2E	698
KPNA4	206
KPNB1	300
KRAS	210
KRBA2	563
KREMEN1	162
L1TD1	633
LAMP1	166
LAMTOR1	147
LAMTOR4	326
LAMTOR5	163
LAPTM5	597
LBR	132
LCOR	116
LCP1	607
LDLR	600
LIMS1	156
LITAF	410
LMBRD1	103
LNPEP	211
LPGAT1	132
LPIN2	131
LPP	337
LRP10	218
LRRC58	1458
LRRFIP1	508
LRRFIP2	44
LSM3	216
LYPLA1	84
LYRM7	445
LYST	112
MAB21L3	4288
MACF1	819
MACROH2A1	159
MAF1	117
MAP1LC3B	248
MAP2K2	173
MAP2K3	57
MAP3K11	141
MAP3K2	251
MAP3K8	173
MAP4K2	136
MAP4K4	150
MAPK1	90
MAPK1IP1L	195
MAPKAPK2	92
MAPRE1	124
MARCHF6	164
MARK3	255
MAVS	74
MAX	172
MBD2	152
MBD4	117
MBD5	110
MBNL1	729
MBP	311
MCL1	418
MDM2	125
MDM4	341
MECP2	243
MED11	150
MED12	295
MED13	126
MED13L	242
MED27	316
MED28	127
MEF2A	51
METTL9	138
MFN1	478
MFSD11	174
MGAT4A	986
MGLL	74
MICAL3	445
MID1	536
MIDN	195
MIER1	217
MIGA1	199
MINDY2	214
MKNK2	114
MKRN1	100
MLF2	111
MLH1	309
MLLT6-1	411
MLX	627
MMP24OS	98
MOB1A	211
MORC3	138
MORF4L1	652
MPC2	152
MPLKIP	106
MRFAP1	231
MRPL33	192
MRPL57	278
MS4A4E	474
MSL1	103
MSN	365
MT-ATP6	20730
MT-ATP8	461
MT-CO1	15583
MT-CO2	19834
MT-CO3	26799
MT-CYB	16592
MT-ND1	11747
MT-ND2	8719
MT-ND3	22691
MT-ND4	11803
MT-ND4L	715
MT-ND5	3514
MTATP6P1	10061
MTCH1	182
MTDH	395
MTHFD1	967
MTND1P23	313
MTND2P28	131
MTPN	233
MXI1	132
MYADM	640
MYCBP2	483
MYH7B	201
MYH9	469
MYL12A	1366
MYL12B	861
MYL6	1232
MYO5A	426
MYO9B	128
N4BP2L2	972
NAA60	137
NABP1	1397
NACA	3895
NAMPT	717
NAP1L1	978
NAPA	56
NAPG	54
NARF	103
NASP	283
NBPF10	208
NBPF14	84
NBPF19	216
NBR1	227
NCBP3	248
NCOA1	144
NCOA3	98
NCOA4	58
NCOR1	172
NDUFA1	520
NDUFA13	322
NDUFA2	210
NDUFA4	675
NDUFA5	179
NDUFB1	229
NDUFB11	322
NDUFB4	291
NDUFB9	296
NDUFC1	193
NDUFS2	140
NEDD8	300
NFAT5	87
NFE2L2	154
NFKB2	216
NFKBIA	2483
NFKBIB	98
NFKBIZ	459
NIN	157
NIPBL	289
NKTR	587
NMI	75
NMNAT3	2832
NNT	400
NONO	247
NOP10	171
NOTCH2NLC	193
NPC2	104
NPEPPS	337
NR1H2	117
NR4A2	657
NRDC	108
NSD1	209
NSD3	369
NT5C3A	83
NUDC	148
NUDT3	284
NUFIP2	218
NUMB	101
OAZ1	790
OAZ2	222
OCIAD1	186
ODC1	95
OGA	338
OGDH	98
OPHN1	617
OR11G2	71
ORAI1	134
ORAI2	90
ORC4	1880
OSBPL8	287
OSER1	149
OST4	863
OSTF1	177
OTUB1	128
OTUD5	110
P2RX4	124
P2RX7	521
P4HB	238
PABPC1	2592
PABPN1	226
PACS1	148
PAFAH1B1	864
PAFAH1B2	84
PAIP2	431
PAK2	285
PANK2	95
PAPOLA	304
PARK7	489
PBRM1	165
PCBP1	370
PCBP2	782
PCGF5	181
PCM1	322
PCMTD1	119
PCSK7	1161
PCYT1A	168
PDAP1	138
PDCD10	78
PDCD4	597
PDE4DIP	171
PDIA3	1002
PDIA5	173
PELI1	124
PET100	315
PFDN5	1785
PFN1	1204
PGAM1	129
PGK1	376
PGLS	106
PHACTR1	108
PHF20	343
PHF20L1	196
PHF3	460
PHIP	259
PHKB	175
PIAS1	153
PIGN	2010
PIK3C3	155
PIM1	96
PIP4K2A	227
PITHD1	124
PJA2	198
PKN2	101
PLA2G10CP	328
PLAT	601
PLEK	80
PLEKHB2	417
PLP2	133
PMAIP1	413
PNPLA2	78
PNPLA8	110
PNPT1	1617
PNRC1	1616
POC1B	377
POLR1D	266
POLR2E	119
POLR2J	178
POLR2J3-1	752
POMP	189
PPDPF	485
PPHLN1	589
PPIA	1167
PPIG	563
PPM1A	73
PPP1CA	193
PPP1CB	363
PPP1R12A	250
PPP1R15A	1324
PPP1R2	401
PPP2R2A	99
PPP2R5A	73
PPP2R5C	1628
PPP3CA	96
PPP3R1	69
PPP4C	88
PPP4R2	95
PPP4R3B	128
PPP6R1	93
PPP6R3	91
PRDM2	276
PRDX5	191
PRDX6	188
PRELID1	239
PREX1	135
PRKACA	581
PRKAG2	243
PRKAR1A	202
PRKCB	259
PRKX	466
PRMT2	499
PRPSAP1	186
PRR11	298
PRR13	191
PRRC2C	1201
PSAP	155
PSIP1	320
PSMA4	140
PSMA6	181
PSMA7	289
PSMB1	309
PSMD13	89
PSMD4	110
PSMD6	84
PSME1	663
PSME4	167
PTBP3	197
PTEN	100
PTGES3	366
PTMA	5654
PTP4A2	601
PTPN1	204
PTPN11	282
PTPN18	71
PTPN6	51
PTPRC	1134
PTPRJ	269
QKI	156
R3HDM2	161
R3HDM4	93
RAB11A	75
RAB14	149
RAB18	174
RAB1A	124
RAB21	196
RAB27A	282
RAB2A	206
RAB5A	107
RAB5C	126
RAB5IF	113
RAB7A	148
RAB8A	99
RAB8B	121
RABAC1	218
RABGAP1L	136
RAC1	306
RAC2	454
RACK1	2885
RAD21	337
RAD23B	105
RAF1	190
RALBP1	98
RALY	132
RAP1A	222
RAP1B	796
RASGRP2	153
RB1CC1	325
RBBP6	273
RBM22P2	581
RBM3	677
RBM38	273
RBM39	1554
RBM4	292
RBM8A	329
RBX1	175
RC3H1	108
RCOR3	72
REEP5	131
REL	1730
RESF1	307
RFFL	590
RGS10	283
RHAG	105
RHEB	81
RHOA	447
RHOF	163
RHOG	122
RICTOR	429
RILPL2	74
RIOK3	166
RIPOR2	560
RNASEK	224
RNASEK-C17orf49	382
RNASET2	350
RNF10	277
RNF11	61
RNF115	485
RNF14	267
RNF145	179
RNF213	651
RNF41	278
RNF7	234
RNPEPL1	137
RO60	155
ROCK1	319
RPAP2	646
RPL10	16425
RPL11	10685
RPL12	5714
RPL13	16068
RPL13A	10444
RPL14	5854
RPL15	5190
RPL18	6561
RPL18A	7686
RPL19	9215
RPL21	11498
RPL23	3813
RPL23A	9545
RPL24	4264
RPL26	9094
RPL27A	7039
RPL28	9254
RPL29	5627
RPL3	9481
RPL30	13598
RPL31	2968
RPL32	12041
RPL34	13940
RPL35A	7504
RPL36	6777
RPL36AL	1355
RPL37	13480
RPL37A	9558
RPL38	5841
RPL39	13506
RPL4	2767
RPL41	19529
RPL5	4932
RPL6	5189
RPL7	4470
RPL7A	6095
RPL8	3432
RPLP1	15445
RPLP2	9494
RPS10	6430
RPS11	4891
RPS12	17072
RPS13	6666
RPS14	11973
RPS15	7172
RPS15A	11959
RPS16	6723
RPS19	9625
RPS19BP1	164
RPS2	11406
RPS20	5551
RPS21	8600
RPS23	10602
RPS24	6278
RPS25	7327
RPS26	4684
RPS27	29353
RPS27A	12505
RPS27L	460
RPS28	11158
RPS29	13653
RPS3	9652
RPS3A	11462
RPS4X	8693
RPS5	3802
RPS6	10218
RPS6KA3	429
RPS7	6246
RPS8	9155
RSF1	289
RSRC2	586
RSRP1	863
RTF1	208
RTF2	88
RTN4	152
RUNDC1	302
S100A4	2115
S100A6	1260
SAMD4B	734
SAMD9	100
SAP18	531
SAP30BP	73
SAR1A	922
SARAF	1568
SAT1	721
SBNO1	122
SCAF11	619
SCAND1	217
SCFD1	384
SDCBP	208
SEC11A	284
SEC14L1	79
SEC22B	122
SEC23A	460
SEC61G	345
SEC62	382
SECISBP2	281
SELENOF	202
SELENOK	468
SELENOT	153
SEMA6B	1509
SENP7	113
SEPTIN2	344
SEPTIN7	795
SEPTIN9	353
SERF2	1565
SERINC3	201
SERP1	522
SERPINB1	145
SET	716
SETD6	162
SETX	120
SF1	1012
SF3A1	117
SF3B1	640
SF3B2	256
SF3B5	281
SF3B6	215
SFI1	607
SFPQ	900
SH3BGRL	184
SH3BGRL3	1529
SH3BP5	115
SH3GLB1	150
SH3KBP1	252
SH3TC2	126
SHISA5	97
SHISA9	108
SHKBP1	49
SHOC2	125
SIAH2	75
SIRT2	316
SKAP2	37
SKP1	816
SLC25A15	158
SLC25A3	432
SLC25A37	83
SLC25A39	57
SLC28A2	679
SLC2A3	441
SLC35E1	71
SLC35E2B	514
SLC35E3	872
SLC38A2	328
SLC44A2	71
SLC50A1	114
SLC6A4	168
SLFN14	165
SLK	91
SLMAP	95
SLTM	276
SLU7	171
SMAD2	191
SMAD4	131
SMAP2	297
SMARCA2	179
SMCHD1	1192
SMG1	650
SMIM27	96
SMNDC1	104
SMS	63
SNAP23	58
SNF8	142
SNRK	222
SNRPB	360
SNUPN	243
SNX3	155
SNX6	191
SNX9	169
SOD1	474
SON	1001
SORL1	589
SOS1	649
SOS2	100
SP100	310
SPAG9	109
SPATA33	138
SPATS2	155
SPCS1	600
SPCS2	224
SPCS3	206
SPEN	167
SPG7	203
SPNS1	158
SPPL2A	298
SPPL3	86
SQSTM1	417
SREK1	263
SRGN	1220
SRP14	1024
SRRM1	634
SRRM2	865
SRSF10	499
SRSF2	379
SRSF3	736
SRSF4	492
SRSF5	1416
SRSF6	160
SRSF8	141
SRSF9	203
SSH2	145
SSU72	249
ST13	255
ST3GAL1	103
STAG2	280
STAT3	587
STAT5B	211
STAU1	98
STK10	496
STK17A	486
STK17B	730
STK24	93
STK3	266
STK4	667
STMP1	153
STRAP	160
STT3B	345
STUB1	153
STX16	226
STXBP2	66
STXBP3	76
SUB1	959
SUMO1	204
SUMO2	641
SUMO3	165
SUZ12	204
SYAP1	329
SYF2	449
SZRD1	121
TAB2	110
TACC1	175
TADA3	96
TAF10	213
TAF2	626
TAF7	288
TAGLN2	442
TALDO1	101
TANGO2	67
TANK	160
TAOK1	162
TAOK3	220
TARBP1	430
TAX1BP1	341
TBC1D15	726
TBCD	832
TBCK	677
TBK1	1311
TBL1XR1	138
TCEA1	323
TCF25	638
TCP11L2	114
TERF2IP	360
TET2	68
TFDP2	249
TFG	121
TGFB1	400
TGOLN2	290
THOC5	231
THOC7	123
THRAP3	183
TIMM17A	415
TKT	109
TLK1	154
TLK2	195
TLN1	385
TM9SF2	57
TMA7	1634
TMBIM4	194
TMBIM6	390
TMED2	155
TMED5	101
TMEM120B	160
TMEM123	459
TMEM154	86
TMEM167A	102
TMEM183A	80
TMEM212	719
TMEM219	132
TMEM248	82
TMEM258	408
TMEM41B	159
TMEM45A	420
TMEM50A	194
TMEM59	286
TMEM9B	79
TMF1	262
TMOD3	407
TMSB10	9001
TMSB4X	15042
TMSB4XP4	236
TMUB2	103
TMX4	165
TNFAIP3	2343
TNFAIP8L1	270
TNRC6B	439
TOMM7	2500
TOP1	205
TP53INP1	62
TPGS1	1253
TPI1	223
TPM1	601
TPM3	831
TPM4	119
TPR	424
TPST2	164
TPT1	17882
TRA2A	553
TRA2B	673
TRAM1	188
TRAPPC1	157
TRAPPC5	73
TRIM52	483
TRIM56	772
TRIM58	218
TRIOBP	58
TRIP11	496
TRIP12	105
TRIR	472
TRNAU1AP	450
TSC2	592
TSC22D3	2498
TSC22D4	98
TSGA10	147
TSPAN10	412
TSPAN14	294
TSPO	291
TSPYL1	345
TTC3	532
TUBA1A	551
TUBA1B	212
TUBA4A	183
TUBB4B	125
TUT7	82
TXN	207
TXNIP	3110
TXNL1	125
TXNL4A	163
TYMP	36
U2AF1	306
UBA52	4551
UBALD2	341
UBB	1230
UBC	2593
UBE2B	419
UBE2D2	373
UBE2D3	765
UBE2E3	69
UBE2H	131
UBE2J1	103
UBE2L3	230
UBE2M	112
UBE2R2	91
UBL3	111
UBL5	533
UBN1	124
UBQLN1	108
UBR2	113
UBR4	96
UBXN1	413
UBXN4	261
UCP2	266
UFD1	102
UGGT1	219
UGP2	105
UIMC1	68
UPF2	124
UQCR10	297
UQCR11	572
UQCRB	1496
UQCRH	464
USF2	164
USP12	78
USP15	413
USP22	99
USP33	199
USP34	250
USP47	147
USP7	116
USP8	646
USP9X	97
UTRN	296
UXT	421
VAMP2	638
VAPA	304
VASP	73
VCP	152
VHL	152
VIM	1609
VMP1	182
VOPP1	104
VPS26A	94
VPS36	161
VPS37B	142
VPS4B	190
VRK1	506
VSIR	69
WAC	331
WAS	132
WASF2	290
WBP11	163
WBP2	71
WDR1	142
WDR26	206
WDR45	510
WHAMMP1	157
WIPF1	494
WIPI2	98
WNK1	298
WSB1	184
WTAP	189
XIAP	537
XPR1	241
XRCC5	309
XRCC6	232
XRN1	190
YBX1	1051
YBX3	62
YIPF4	383
YIPF6	2367
YME1L1	472
YPEL3	383
YPEL5	1141
YTHDF2	108
YWHAB	660
YWHAZ	1066
YY1	328
ZBTB7A	245
ZBTB8OS	131
ZC3H15	251
ZC3H7A	187
ZC3HAV1	298
ZEB2	489
ZFAND5	171
ZFAND6	120
ZFC3H1	207
ZFP36	1078
ZFP36L1	253
ZMAT2	128
ZMAT3	338
ZMYM2	147
ZNF101	402
ZNF106	105
ZNF148	119
ZNF207	504
ZNF24	137
ZNF33A	115
ZNF34	523
ZNF385D	327
ZNF426	425
ZNF431	252
ZNF526	1389
ZNF585B	274
ZNF605	833
ZNF639	194
ZNF655	184
ZNF66	845
ZNHIT1	102
ZZEF1	822
