# Constructed from biom file
#OTU ID	hFMT_cecal_1296_1	hFMT_cecal_1296_2	hFMT_cecal_1296_3	hFMT_cecal_1297_1	hFMT_cecal_1297_2	hFMT_cecal_1297_4	mFMT_cecal_1191_2	mFMT_cecal_1191_3	mFMT_cecal_1275_1	mFMT_cecal_1275_2	mFMT_cecal_1275_4	noFMT_cecal_1192_1	noFMT_cecal_1192_3	noFMT_cecal_1294_1	noFMT_cecal_1294_2	noFMT_cecal_1294_3	noFMT_cecal_1295_4
610fec3c1f64661f446a6e8270f23d0c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1677.0	718.0	1007.0	0.0	0.0	0.0	0.0	0.0	0.0
0ad13b6d1cd98ad7e8f6ee9909d33114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1357.0	890.0	994.0	0.0	0.0	0.0	12.0	0.0	0.0
fbd67349783ebeacc69814257b694d56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2928.0
a5a7486c3e60ff3d6cc20e9e6359e7ea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1546.0	1265.0	0.0	0.0	0.0	0.0
95fdd816723ca482a5caba10bea171c8	22.0	11.0	9.0	35.0	40.0	41.0	29.0	48.0	46.0	31.0	12.0	792.0	644.0	206.0	221.0	366.0	82.0
bbee9f3d2ff7eae779b70c7ac2c971e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	611.0	984.0	971.0	0.0	0.0	0.0	9.0	0.0	0.0
bfa3561ca0d31bca54be08e2d9f7937f	59.0	106.0	133.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1185.0	723.0	34.0	28.0	24.0	0.0
9b4036adb487adfe4ca484346b5b9a7b	0.0	51.0	60.0	0.0	0.0	0.0	115.0	0.0	61.0	281.0	242.0	0.0	0.0	445.0	220.0	396.0	154.0
ccdef274ce16fe6326f9b25699355907	0.0	0.0	0.0	0.0	0.0	0.0	1207.0	818.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76b39e86c95e0c7dd8b9c57b974f6532	467.0	430.0	529.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	589.0
3b94c19ef326eea0918e1c3d244c999c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	996.0	774.0	56.0	79.0	97.0	0.0
7421a0056850e30172e2c541c9215c11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	780.0	566.0	629.0	0.0	0.0	0.0	0.0	0.0	0.0
bb240d61d92f92d75a5b0b95edbe7b43	0.0	0.0	0.0	381.0	878.0	337.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8db46ef308da48194bea08dc4ebf8830	432.0	394.0	735.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
446b888f8119b56e60b68ad01e3dd288	0.0	0.0	0.0	0.0	0.0	0.0	363.0	0.0	582.0	383.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0
dd3f1d27af1be908d3c3fd143339aa9c	0.0	0.0	0.0	0.0	0.0	0.0	277.0	435.0	73.0	169.0	460.0	0.0	0.0	0.0	0.0	0.0	0.0
5d6d200a9ac1ce63fef95fdd57cd4039	0.0	0.0	0.0	0.0	0.0	0.0	227.0	296.0	27.0	166.0	697.0	0.0	0.0	0.0	0.0	0.0	0.0
3ee3085cd6f25c2449332df3675b9eee	0.0	0.0	0.0	0.0	0.0	0.0	240.0	16.0	357.0	450.0	318.0	0.0	0.0	0.0	0.0	0.0	0.0
707740d13076516032127f753473cfc3	0.0	0.0	0.0	0.0	0.0	0.0	374.0	347.0	144.0	113.0	385.0	0.0	0.0	0.0	0.0	0.0	0.0
2cf0267a31dc6f1b8ee65c913b8f6e4d	0.0	0.0	0.0	0.0	0.0	0.0	103.0	24.0	26.0	78.0	106.0	0.0	0.0	380.0	254.0	374.0	0.0
d49783e7800974b5f2bcce554e26072e	40.0	44.0	67.0	328.0	392.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ef6a209f17415ca40777d4f3e0459647	0.0	0.0	0.0	378.0	430.0	332.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c6688b479e664fa9d070647653e49ed	0.0	45.0	49.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	342.0	156.0	290.0	124.0
b4138e283c45cf0bc5387f9794bdfbcf	0.0	0.0	0.0	0.0	0.0	0.0	185.0	341.0	52.0	145.0	332.0	0.0	0.0	0.0	0.0	0.0	0.0
35f3ce6a0ee2829e6ccb193be3c4338b	0.0	0.0	0.0	0.0	0.0	0.0	303.0	529.0	26.0	92.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0
82b6b13c800633859b139cf0569b4cda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	402.0	302.0	335.0	0.0	0.0	0.0	0.0	0.0	0.0
27f098662c8f87b4aaff903d9c0f28d3	0.0	0.0	0.0	293.0	512.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7ee3e4343242684ba3ce459672348ff7	300.0	281.0	406.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d5054752ed33d6a22bd0f96b5618b1c	227.0	110.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	404.0
5fbc483f79cd97d3a7253931f37c33e8	33.0	32.0	43.0	250.0	291.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
b9ed1a2c86edb972db7742981e6901da	0.0	0.0	0.0	0.0	0.0	15.0	0.0	57.0	0.0	11.0	0.0	227.0	307.0	57.0	80.0	109.0	0.0
d0417e7dd01848506753cf0c243a6cc8	288.0	277.0	279.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8795c5a86013864dc11f24b89e8cdd8c	258.0	272.0	310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1569f7ae988e26c905ab8fab427c8a0d	389.0	223.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d2cd874a4eea35af603ca0c0c25c89f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	292.0	193.0	218.0	0.0
506efac48dc5d5be2c0122c381639a3f	0.0	0.0	0.0	313.0	220.0	246.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2ef1e51ab1cf99a3c6417b05a060830e	7.0	0.0	6.0	49.0	22.0	17.0	45.0	55.0	82.0	37.0	41.0	0.0	0.0	73.0	162.0	168.0	7.0
958d78a02bef69a795806f97adb117ea	0.0	0.0	0.0	0.0	0.0	0.0	50.0	56.0	11.0	30.0	53.0	0.0	0.0	148.0	127.0	250.0	0.0
294439019add4f19e8d5d95d40921207	118.0	85.0	73.0	0.0	0.0	0.0	133.0	84.0	36.0	127.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0
1b8dec58597978264025b9eba656ffb5	171.0	151.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0
2c982937754e6321f861027032db80f7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	687.0
15029a53d91a033bae30c1ad032ad804	0.0	0.0	0.0	0.0	0.0	0.0	155.0	513.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54dcb911e3ab04e9d5b30c3912100b41	0.0	0.0	0.0	0.0	0.0	0.0	93.0	99.0	117.0	202.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0
a9b24370bdb02a8ee91855de7b8b2813	3.0	0.0	4.0	8.0	6.0	9.0	0.0	0.0	129.0	40.0	166.0	0.0	0.0	58.0	126.0	94.0	0.0
da8644094f1d480f3b3a6a03a7027ab4	0.0	0.0	0.0	167.0	246.0	220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
daae43be6cf06991f62a085ba8bff3b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	314.0	187.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0
69a11f927915e2a3ba1f7b9c84486527	205.0	193.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99ee92e36a3bfda54437f2370facd8c8	0.0	0.0	0.0	0.0	0.0	0.0	44.0	57.0	48.0	102.0	158.0	0.0	0.0	0.0	0.0	0.0	193.0
f005c8c557afa9e8ed92a77753fc6770	86.0	92.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	303.0
4598e7db6dff8f019ff4f6c50dc05df4	0.0	0.0	0.0	0.0	0.0	0.0	114.0	108.0	158.0	55.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0
f479c23321346918723839e33a3544f4	74.0	80.0	0.0	116.0	156.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9ea77e95fbfd1a99c9c28db3b03a01a8	42.0	29.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	439.0
8e6f1849d93723676dff6cb1962941a8	0.0	0.0	0.0	0.0	0.0	0.0	193.0	54.0	120.0	76.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0
6326f3883ecfa02452ebaa3af9c5d84c	124.0	126.0	177.0	29.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe9a3e2c5c45bec637506a2ae1eb243c	0.0	0.0	0.0	0.0	0.0	0.0	130.0	57.0	14.0	13.0	297.0	0.0	0.0	0.0	0.0	0.0	0.0
d2cde13160adb3f2b39daad4d939d211	0.0	0.0	0.0	0.0	0.0	0.0	168.0	101.0	45.0	68.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0
929c99dbf854b1a24d85a380e7b0af8f	0.0	0.0	0.0	0.0	0.0	0.0	82.0	112.0	0.0	55.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0
0df6c802966e8670279671824da4f10a	0.0	0.0	0.0	0.0	0.0	0.0	142.0	82.0	130.0	75.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0
08faf2041b38f0c8f2faa68e7d5edd31	0.0	0.0	0.0	0.0	0.0	0.0	109.0	123.0	14.0	19.0	63.0	0.0	0.0	60.0	0.0	94.0	0.0
8da18b476b64f6f053647455b6890f80	0.0	0.0	0.0	0.0	0.0	0.0	110.0	127.0	31.0	90.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0
ce78414357068359ddae6a47b6592a08	0.0	0.0	0.0	0.0	0.0	0.0	45.0	42.0	11.0	48.0	80.0	0.0	0.0	72.0	70.0	67.0	0.0
37a0a427f45ea3b8299b4a41c10d02e6	0.0	0.0	0.0	0.0	0.0	0.0	118.0	137.0	0.0	37.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0
b143df6bc7b90f7ecbe19c0526e3bd82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	113.0	117.0	0.0
a6bed81ae136bbcaf60c91d83befaa68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	149.0	106.0	131.0	0.0
df1e3080300aed496c300246714bd838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	119.0	191.0	0.0
eb736939d75ad207f5c1a4f3053d2ee4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	378.0
47f770032218f91b352999ff1f663807	69.0	96.0	99.0	35.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f9f60c2b7142924f5bf6369037234212	0.0	0.0	0.0	0.0	0.0	0.0	254.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2ca214f7055c2a6eedc54ac7689d169	87.0	97.0	58.0	0.0	0.0	0.0	26.0	15.0	12.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
67e8859e108281ee7971084bfa759522	0.0	0.0	0.0	118.0	129.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d611e03044e800bf023cfc92bec2106a	53.0	75.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0
f3ab5707834c9572c581b0b00c369ec3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	309.0
d6eda88bd8370a52076b0dafde12249a	0.0	0.0	0.0	0.0	0.0	0.0	42.0	24.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	218.0
31774b2ab198d7b5abc9f0d6e8a5ffc2	84.0	90.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
332a6411ff00b4010ac2397f504c4695	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0
940c5c7f5d291961c87dd25da8580e29	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	187.0	44.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0
b1652dc664d4e8ce2d123d26687d1204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	54.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0
ee766857ab5fc018ac26632146bc90e1	0.0	0.0	0.0	0.0	0.0	0.0	54.0	53.0	68.0	66.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
08bd43071a06abf56df235fca6655bea	0.0	0.0	0.0	93.0	94.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
6c921e3ae0af506f54295d074ca071bc	0.0	0.0	0.0	0.0	0.0	0.0	17.0	159.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0
a452acdd4133942f4427f17e596c9a80	0.0	0.0	0.0	0.0	0.0	0.0	67.0	104.0	19.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0
a663a01aeb4dbb88bbe0a9840e8f64dc	8.0	9.0	0.0	78.0	88.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
466f240b16ae7967d70c0d1c09d52b3d	0.0	0.0	0.0	0.0	0.0	0.0	30.0	40.0	6.0	62.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0
e04cb8c96d35fee0e181a15fc4511d0c	0.0	0.0	0.0	0.0	0.0	0.0	77.0	30.0	53.0	27.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0
682dde043b6d08cf20021dc1e423446d	0.0	0.0	0.0	0.0	0.0	0.0	72.0	62.0	38.0	45.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
de68af3f62b2b04e42f894e18839bb57	93.0	90.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b301115074f6e3de36efa48b692c7f8b	0.0	0.0	0.0	0.0	0.0	0.0	109.0	38.0	0.0	42.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
e5d55481f7455ae8a4620451dc7ac39a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	218.0	0.0	0.0	0.0	0.0	0.0	0.0
6a8118b17d1d40cf877db24449ceb616	0.0	0.0	0.0	0.0	0.0	0.0	46.0	41.0	14.0	34.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0
80dd71f0135ba7b0b937f699b90d18d8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	57.0	101.0	0.0
1e2ef3e6be91989473d3b5f3af1a8932	54.0	50.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0
4912cd4c1f9a773f88a73c258c25c825	19.0	9.0	32.0	46.0	62.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
e046e29a358f4e382dccc33ca22f61ad	0.0	0.0	0.0	0.0	0.0	0.0	20.0	15.0	36.0	67.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0
ecb3759e804e8c86d9fb0de817207fe9	0.0	0.0	0.0	0.0	0.0	0.0	75.0	92.0	42.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
325ce268c8bbe026198a5ca3dbaad5b9	0.0	0.0	0.0	0.0	0.0	0.0	67.0	39.0	29.0	31.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
c75ae6008025d80134bd14e9712f9d5c	0.0	0.0	0.0	0.0	0.0	0.0	21.0	34.0	8.0	37.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0
0e15737671741c707e2fc53a6bf0ff68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	46.0	89.0	0.0
68a313a4c8c35a8f1fb6d4e6f2a39a7a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	27.0	109.0	0.0
22907d450b79c927e4ffe34a2d09d2aa	18.0	33.0	31.0	0.0	0.0	0.0	34.0	37.0	0.0	23.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
a9241ac1841b7463ed03c02216f5e93d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	34.0	96.0	0.0
f3e9d78daeea42d345080748e31ae3dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	22.0	37.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0
d93a3ef54cd04d16c30a94e15287caf4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	88.0	0.0
05dbbf0301a9625e1f1a41470a92f7fe	0.0	0.0	0.0	59.0	61.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c281deaf71c6d702d1ddadfa953eac6	0.0	0.0	0.0	0.0	0.0	0.0	62.0	41.0	15.0	25.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0
a333ee090a52b582e1a0e2dd776eb937	0.0	0.0	0.0	68.0	53.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20ac30224f0d6923615fbc03ac84563f	0.0	0.0	0.0	0.0	0.0	0.0	45.0	47.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0
924668f542df9de35c2226e4a6cf09bd	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	18.0	52.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0
cfdf39cd6545fb6a7ddb747c3393c225	0.0	0.0	0.0	0.0	0.0	0.0	23.0	24.0	9.0	34.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0
4c92ffae9f09a8487a1d20d276ce442b	35.0	25.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0
d3d5f57b1c8aafeca61afdb1627d2990	0.0	0.0	0.0	0.0	0.0	0.0	4.0	9.0	17.0	29.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0
21401b105dc53b367b8fdc0ec97a9f02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0
6337b308d49ea78bc68f9100ca6c62b4	0.0	0.0	0.0	0.0	0.0	0.0	44.0	14.0	0.0	29.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0
ac28c199405fa8466bdedf16d456edbc	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	43.0	24.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0
d23bbe506e4ded19e9dd017b65275bab	18.0	34.0	57.0	0.0	0.0	0.0	11.0	6.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
bf34422106e5974ddf75216e2c05273c	0.0	0.0	0.0	0.0	0.0	0.0	77.0	40.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
878fc53ff6f6333a92673b700951fa1b	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da1d26d90a7443d34675778207d2c227	46.0	53.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
223141ee97781bbede60bb494d599448	0.0	0.0	0.0	0.0	0.0	0.0	91.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77c2dc197e6b3dbebc4ee240c6a1c559	34.0	20.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
a730ef0685ea600be854be1842a6b362	23.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0
9f3ae9f6096976f00cd7c13a4717ff1c	0.0	0.0	0.0	0.0	0.0	0.0	107.0	17.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9a13cbb8e1b12468bf22d6a05aafb0c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	40.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0
5f8d35126b0a7321413d21487ec72b73	16.0	18.0	0.0	26.0	20.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0
742e1f191223f58590661de80b9d6e3b	11.0	11.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0
851bd80d021dcf4e9f3f11e95310927c	0.0	0.0	0.0	0.0	0.0	0.0	24.0	24.0	0.0	17.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0
8212472385df0dc1b6527a764d613b7d	0.0	0.0	0.0	0.0	0.0	0.0	6.0	25.0	7.0	32.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
f76f9398a707c47754f8308d099abd13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	68.0	0.0
b0e56c25ca193e27096e8fb4eb560eee	34.0	38.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756e9c33696716a5484135c832f18f12	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0
9db5855bd9b253f9c84c6b36b3e25451	0.0	0.0	0.0	28.0	22.0	19.0	5.0	16.0	8.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
6e77545756ddc39c81c925b6fb1c8b17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	27.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0
c2236727ffae6d3d4521989084fcbe7b	0.0	0.0	0.0	0.0	0.0	0.0	12.0	32.0	10.0	15.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
