rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
12	Drug_Perturbations_from_GEO_down	lung cancer DB00928 human GSE29077 sample 2535	13/355	9.741544973403277e-08	6.916496931116326e-06	7.50481422411247	121.15982981728489	DDX5;PDIA6;ATP5G1;MANF;CCND3;LDHA;TSPAN13;FABP5;DAD1;TGFBI;CALR;IER5;HSPA1A
13	Drug_Perturbations_from_GEO_down	Calcitonin 16132288 mouse GSE60761 sample 3447	14/423	1.05589775861125e-07	6.920191464129114e-06	6.803702410059378	109.29266359139132	LYN;DDX5;NCF1;SSR2;CYBB;NEAT1;MS4A6D;MANF;COX7A2L;FABP5;CFL1;TXNIP;LY6A;C1QC
14	Drug_Perturbations_from_GEO_down	deferasirox DB01609 human GSE11670 sample 2572	13/374	1.7768323705650885e-07	1.0729163548403458e-05	7.102912784353228	110.40244459189196	EIF5A;IFITM1;PRELID1;MRPS24;BZW2;MRPS7;ATP5G1;HSD17B10;MRPL20;PSMB5;FABP5;CFL1;HSPA1A
15	Drug_Perturbations_from_GEO_down	EPZ004777 56962336 human GSE29828 sample 2650	13/376	1.888937244437229e-07	1.0729163548403458e-05	7.063054790327517	109.35078838122084	SRGN;EIF5A;DDX5;PRELID1;XBP1;PDIA6;LMNB1;CCND3;LDHA;FABP5;DAD1;CFL1;DNAJB11
16	Drug_Perturbations_from_GEO_down	lung cancer DB00928 human GSE29077 sample 2536	12/320	2.423869875232537e-07	1.2907107085613258e-05	7.628571428571429	116.20397088654836	CCND3;LDHA;TSPAN13;FABP5;DAD1;ID2;TGFBI;CALR;PDIA6;ATP5G1;MANF;HSPA1A
17	Drug_Perturbations_from_GEO_down	Curcumin CID 969516 human GSE10896 sample 3259	14/458	2.778714619308121e-07	1.3926263856767758e-05	6.256113256113256	94.4429563529591	IFITM1;DDX5;IFITM2;BZW2;NEAT1;CST7;PDIA6;PSMB8;LDHA;FABP5;LAMP2;MYADM;PMAIP1;IER5
18	Drug_Perturbations_from_GEO_down	adenosine triphosphate 5957 human GSE30903 sample 3221	12/329	3.261303343792399e-07	1.462437078374276e-05	7.408580441640378	110.65432586017592	SRGN;IFITM1;RNH1;MAFB;NCF1;FABP5;CFL1;CD180;CYBB;BZW2;FKBP5;HSPA1A
19	Drug_Perturbations_from_GEO_down	ubiquinol 9962735 mouse GSE15129 sample 3453	12/329	3.261303343792399e-07	1.462437078374276e-05	7.408580441640378	110.65432586017592	NR4A2;EIF5A;OLFM1;LDHA;XBP1;NR4A3;TSPAN13;CFL1;CALR;IER5;MANF;HSPA1A
20	Drug_Perturbations_from_GEO_down	clinafloxacin 60063 human GSE9166 sample 2625	14/470	3.794800968991693e-07	1.616585212790461e-05	6.087719298245614	90.00366490201513	XBP1;IFITM2;NEAT1;PDIA6;MANF;LDHA;PSMB5;DAD1;ID2;CFL1;TGFBI;CALR;PABPC1;CRELD2
21	Drug_Perturbations_from_GEO_down	SODIUM PYRUVATE 23662274 mouse GSE5497 sample 3565	13/423	7.188111827914244e-07	2.819121432962483e-05	6.238334565163833	88.24540417053144	EIF5A;DDX39;DDX5;PRELID1;XBP1;SSR2;MT1;MANF;LDHA;FABP5;LAMP2;MYADM;TSPO
22	Drug_Perturbations_from_GEO_down	imatinib DB00619 human GSE24493 sample 2764	12/356	7.527506627336652e-07	2.819121432962483e-05	6.817674418604651	96.12601719331552	EIF5A;CCND3;LDHA;PRELID1;FABP5;ID2;CFL1;TXNIP;BZW2;PDIA6;MANF;HSPA1A
23	Drug_Perturbations_from_GEO_down	arachidonic acid 444899 human GSE3737 sample 3119	10/233	7.610304337809521e-07	2.819121432962483e-05	8.645476127670799	121.80259002797531	LSM12;LDHA;FABP5;DAD1;CFL1;CALR;PABPC1;MRPS7;MANF;HSPA1A
24	Drug_Perturbations_from_GEO_down	amoxicillin DB01060 rat GSE2354 sample 2678	13/431	8.866772630938341e-07	3.147704283983111e-05	6.116427432216906	85.23721627536882	EIF5A;IFITM1;XBP1;SSR2;PDIA6;ATP5G1;MANF;CCND3;DAD1;MYADM;TXNIP;CALR;CRELD2
25	Drug_Perturbations_from_GEO_down	dexamethasone DB01234 mouse GSE5463 sample 2709	13/438	1.0613939346806765e-06	3.617230529391745e-05	6.013523469994058	82.72159275865553	CDKN2D;BTG2;IL4RA;BZW2;PSMB8;MRPL52;CCND3;LDHA;SMDT1;EIF6;CFL1;TSPO;FYN
26	Drug_Perturbations_from_GEO_down	imatinib (glivec) 123596 human GSE12211 sample 2518	13/442	1.1744700228874498e-06	3.706105405555953e-05	5.956228956228956	81.3304811494817	EIF5A;IFITM1;SSR2;BZW2;PDIA6;ATP5G1;HSD17B10;LDHA;PSMB5;FABP5;DAD1;CFL1;TSPO
27	Drug_Perturbations_from_GEO_down	nitric oxide 145068 human GSE13887 sample 3181	13/442	1.1744700228874498e-06	3.706105405555953e-05	5.956228956228956	81.3304811494817	CD53;IFITM1;DDX5;IFITM2;IKZF1;NEAT1;PSMB8;TSPAN13;ID2;GPR171;CFL1;FKBP5;HSPA1A
28	Drug_Perturbations_from_GEO_down	imatinib DB00619 human GSE1922 sample 2457	11/312	1.4460601634289974e-06	4.3827173093513466e-05	7.087168185257064	95.29879643041818	LYN;SRGN;CD53;IFITM1;XBP1;IFITM2;VARS;FABP5;PMAIP1;MANF;EIF4G1
29	Drug_Perturbations_from_GEO_down	imatinib DB00619 human GSE1922 sample 2512	11/313	1.4917699761876648e-06	4.3827173093513466e-05	7.063340108845321	94.75857289904135	LYN;SRGN;CD53;IFITM1;XBP1;IFITM2;VARS;FABP5;PMAIP1;MANF;EIF4G1
30	Drug_Perturbations_from_GEO_down	deferasirox DB01609 human GSE11670 sample 2571	12/384	1.6620126452444232e-06	4.7201159124941614e-05	6.295483870967742	83.77703359215738	EIF5A;LDHA;PRELID1;PSMB5;EIF6;FABP5;CFL1;CALR;BZW2;PDIA6;HSD17B10;HSPA1A
31	Drug_Perturbations_from_GEO_down	pioglitazone DB01132 rat GSE21329 sample 2841	11/321	1.9056314643035768e-06	5.237412927698863e-05	6.878249760459917	90.59134435879098	CD53;EIF5A;IFITM1;BTG2;IFITM2;CFL1;MYADM;TGFBI;PABPC1;PDIA6;LGMN
32	Drug_Perturbations_from_GEO_down	letrozole 3902 human GSE5462 sample 3097	11/323	2.023663618941348e-06	5.38800438543134e-05	6.833460269103833	89.59077115050543	IFITM1;DDX5;LDHA;XBP1;IFITM2;TSPAN13;CFL1;TGFBI;PABPC1;PDIA6;HSPA1A
33	Drug_Perturbations_from_GEO_down	Rapamycin DB00877 human GSE5824 sample 2459	9/213	3.168338378989948e-06	7.975459417457572e-05	8.431182181610508	106.75818577702306	EIF5A;DDX5;LDHA;IFITM2;CFL1;PMAIP1;CALR;PABPC1;EIF4G1
34	Drug_Perturbations_from_GEO_down	Curcumin CID 969516 human GSE10896 sample 3258	11/339	3.223440933291725e-06	7.975459417457572e-05	6.494808017387105	82.12724457727876	IFITM1;IFITM2;MAFB;EIF6;DAD1;NINJ1;MYADM;TXNIP;MCEMP1;NEAT1;CST7
35	Drug_Perturbations_from_GEO_down	Lapatinib DB01259 human GSE38376 sample 2584	10/274	3.276303751302993e-06	7.975459417457572e-05	7.287581699346405	92.03337296630409	EIF5A;CCND3;LDHA;TSPAN13;CFL1;DNAJB11;CRELD2;ATP5G1;MANF;HSPA1A
36	Drug_Perturbations_from_GEO_down	Bisphenol A 6623 mouse GSE4650 sample 3573	12/415	3.700430858756698e-06	8.757686365724185e-05	5.801985111662531	72.56578343457434	EIF5A;LDHA;IFITM2;PSMB5;EIF6;CASP6;SSR2;LAMP2;CFL1;MYADM;CALR;ATP5G1
37	Drug_Perturbations_from_GEO_down	quercetin DB04216 mouse GSE4262 sample 3431	11/348	4.14147499859607e-06	9.536585672442844e-05	6.318447571760143	78.31373655206878	SRGN;CD53;SOCS3;IFITM1;ZFP36;BTG2;FABP5;H2-DMA;FOS;CRELD2;CST7
38	Drug_Perturbations_from_GEO_down	troglitazone DB00197 rat GSE21329 sample 2832	11/355	5.0063387814033145e-06	0.00011224738530935851	6.187658300713792	75.5191672497792	CD53;IFITM1;XBP1;IFITM2;DAD1;CFL1;MYADM;CALR;PABPC1;PDIA6;LGMN
39	Drug_Perturbations_from_GEO_down	puromycin, EC50, 3 d 439530 human GSE6930 sample 3269	11/358	5.42287776672065e-06	0.00011846902198066652	6.133221103090136	74.36459399290855	EIF5A;LDHA;TSPAN13;SSR2;PABPC1;CRELD2;PDIA6;HSD17B10;MANF;EIF4G1;LMNB1
40	Drug_Perturbations_from_GEO_down	dactinomycin DB00970 mouse GSE5324 sample 2701	13/522	7.235019612301706e-06	0.00015410591774202634	4.999444345220376	59.176310384799805	XBP1;BTG2;FOS;NEAT1;KLF2;NR4A2;SOCS3;NR4A1;ZFP36;ID2;BCL3;PABPC1;IER5
41	Drug_Perturbations_from_GEO_down	PLX4720 CID 24180719 human GSE50791 sample 2505	10/301	7.508203233648546e-06	0.00015602412573337954	6.602317903106259	77.9041449773688	EIF5A;LDHA;PRELID1;PSMB5;EIF6;CFL1;DNAJB11;TGFBI;BZW2;MANF
42	Drug_Perturbations_from_GEO_down	Etanercept DB00005 human GSE36177 sample 2597	11/379	9.286364365005226e-06	0.00018838053426153457	5.7770124838570815	66.93803239108703	SOCS3;LDHA;XBP1;BCL3;CYBB;MCEMP1;IER5;VAV1;FKBP5;LMNB1;HSPA1A
43	Drug_Perturbations_from_GEO_down	3,3',4,4'-Tetrachlorobiphenyl 36187 human GSE6878 sample 3272	10/310	9.710251460597049e-06	0.00019239847080066707	6.401307189542484	73.88598963605037	COX7A2L;LDHA;DAD1;ID2;CFL1;DNAJB11;CALR;PABPC1;BZW2;PDIA6
44	Drug_Perturbations_from_GEO_down	resveratrol DB02709 human GSE36930 sample 3497	10/315	1.1159361154514351e-05	0.00021350363090318167	6.294760527161684	71.78061371174253	NR4A2;CD53;IFITM1;XBP1;IFITM2;SSR2;ATP5G1;SCIMP;KLF2;HSPA1A
45	Drug_Perturbations_from_GEO_down	ZINC ACETATE 11192 human GSE2964 sample 3589	8/189	1.1276600223759596e-05	0.00021350363090318167	8.37526561835954	95.41756496262296	CD53;LDHA;XBP1;CFL1;PABPC1;BZW2;CRELD2;MANF
46	Drug_Perturbations_from_GEO_down	rosiglitazone DB00412 human GSE7035 sample 2810	10/319	1.2449550577501515e-05	0.00023058732808763676	6.212005837933879	70.15731325518253	CCND3;RNH1;EIF6;DNAJC7;SSR2;TGFBI;PABPC1;BZW2;ATP5G1;HSD17B10
47	Drug_Perturbations_from_GEO_down	quercetin DB04216 mouse GSE38141 sample 3435	10/320	1.2791508836694302e-05	0.0002318801176353946	6.191650853889943	69.75965210523319	XBP1;RNH1;FABP5;DAD1;ID2;LAMP2;MT1;CALR;NEAT1;CYP7B1
48	Drug_Perturbations_from_GEO_down	rituximab DB00073 human GSE24742 sample 2514	10/323	1.386645283145778e-05	0.0002461295377583756	6.131366284532983	68.5856968656342	IFITM1;LDHA;XBP1;IFITM2;FABP5;DAD1;CFL1;TXNIP;PABPC1;FKBP5
49	Drug_Perturbations_from_GEO_down	motexafin gadolinium (24 h) DB05428 human GSE2189 sample 3128	11/402	1.6086214234840403e-05	0.00027970315363436783	5.430781697095541	59.9425131784715	ZFP36;COX7A2L;IFITM2;PSMB5;DAD1;SSR2;TSPO;TGFBI;PABPC1;HSD17B10;MANF
50	Drug_Perturbations_from_GEO_down	ciprofloxacin 2764 human GSE9166 sample 2624	10/332	1.7571651027390565e-05	0.0002994209335067352	5.957252466203873	65.22728983999208	LDHA;XBP1;ID2;CFL1;TGFBI;PABPC1;NEAT1;CRELD2;PDIA6;MANF
