rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
17	Aging_Perturbations_from_GEO_up	Rat liver 6 months vs 18 months GSE11097 aging:197	11/320	1.8489176185492828e-06	2.8970342334318247e-05	6.90086193085328	91.0976583836897	EIF5A;IFITM1;DDX5;NINJ1;TXNIP;CALR;PABPC1;PDIA6;PSMB8;LGMN;C1QC
18	Aging_Perturbations_from_GEO_up	Mouse heart 6 months vs 14 months GSE15129 aging:315	12/390	1.9519939966021823e-06	2.8970342334318247e-05	6.193650793650794	81.42581585031616	EIF5A;LDHA;SMDT1;IFITM2;PSMB5;NINJ1;MYADM;TXNIP;LY6A;MT1;CALR;EIF4G1
19	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 26 months GSE20426 aging:376	11/323	2.023663618941348e-06	2.8970342334318247e-05	6.833460269103833	89.59077115050543	SRGN;IFITM1;MAFB;TSPAN13;FABP5;CYBB;CD38;LY6A;WFDC17;LGMN;C1QC
20	Aging_Perturbations_from_GEO_up	Mouse peripheral adipocyte 6 months vs 14 months GSE25905 aging:297	12/415	3.700430858756698e-06	5.032585967909109e-05	5.801985111662531	72.56578343457434	LYN;CD53;MAFB;H2-DMA;SDC3;CYBB;FYN;LY6A;WFDC17;TGFBI;LGMN;C1QC
21	Aging_Perturbations_from_GEO_up	Human dendriticcells(DCs) 20 years vs 77 years GSE58015 aging:187	10/290	5.414494649991741e-06	7.013059737132159e-05	6.8655462184873945	83.25457253676868	DOK2;RNH1;MAFB;SPINT1;FABP5;TSPO;TGFBI;FOS;IER5;HSPA1A
22	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 26 months GSE20425 aging:371	9/240	8.343843176259315e-06	0.00010192409397584888	7.435506241331484	86.95071061232919	PTPN1;DOK2;BTG2;ID2;BCL3;LY6A;MT1;CRELD2;PSMB8
23	Aging_Perturbations_from_GEO_up	Mouse skeletal muscle precursor 12 months vs 24 months GDS4892 aging:9	11/376	8.618581475898985e-06	0.00010192409397584888	5.8253899362539	67.9333093109466	MRPL20;LDHA;NR4A3;PSMB5;EIF6;MRPS24;MVP;LY6A;MT1;TGFBI;MRPS7
24	Aging_Perturbations_from_GEO_up	Mouse substantia nigra 10 months vs 18 months GSE45043 aging:242	10/316	1.1470564084821412e-05	0.00012999972629464267	6.2738690247340765	71.36981780150643	SRGN;SOCS3;SPINT1;CYBB;CD38;LY6A;WFDC17;MT1;CST7;MS4A6D
25	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 26 months GSE20425 aging:370	10/329	1.6251883891540798e-05	0.0001768204967399639	6.0141987829614605	66.32038460855716	CD53;OLFM1;SOCS3;PTPN1;FABP5;LY6A;MT1;CRELD2;PSMB8;MANF
26	Aging_Perturbations_from_GEO_up	Mouse liver 5 months vs 24 months GSE25325 aging:288	10/335	1.89826564347751e-05	0.00019858779039457028	5.901357466063349	64.15946875829833	IFITM1;LDHA;SMDT1;IFITM2;H2-DMA;LY6A;WFDC17;MT1;LGMN;C1QC
27	Aging_Perturbations_from_GEO_up	Human brain (frontal cortex) 55 years vs 100 years GSE53890 aging:230	8/213	2.6719245767831016e-05	0.0002691716610685199	7.385741088180112	77.77278748908415	SRGN;IFITM1;ZFP36;IFITM2;TXNIP;FOS;NEAT1;FKBP5
28	Aging_Perturbations_from_GEO_up	Mouse hippocampus 4 months vs 12 months GSE49699 aging:232	9/283	3.0833827395974936e-05	0.0002995286089894708	6.254907518956842	64.96908751589635	SRGN;PRKCD;PMAIP1;LY6A;WFDC17;NEAT1;PSMB8;KLF2;C1QC
29	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 26 months GSE20425 aging:365	10/378	5.281186888018706e-05	0.00045569467773716015	5.200341005967604	51.21698642711608	CD53;SOCS3;PTPN1;DDX5;ID2;LY6A;FOS;PSMB8;LGMN;HSPA1A
30	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 26 months GSE20425 aging:366	9/304	5.375411585390834e-05	0.00045569467773716015	5.803422741484285	57.0539731358728	SRGN;CD53;SOCS3;FABP5;ID2;LY6A;PSMB8;LGMN;C1QC
31	Aging_Perturbations_from_GEO_up	Rat diaphysealfemoralcallus 6 weeks vs 52 weeks GDS1995 aging:116	10/379	5.399142844794016e-05	0.00045569467773716015	5.185982251979382	50.96101533571062	NR4A1;ZFP36;LDHA;RNH1;PSMB5;DAD1;NINJ1;TXNIP;CALR;FOS
32	Aging_Perturbations_from_GEO_up	Rat femur 10 weeks vs 30 weeks GDS509 aging:260	8/236	5.529359490000428e-05	0.00045569467773716015	6.632928475033738	65.02162598896551	FABP5;SDC3;MYADM;TXNIP;CALR;FOS;PDIA6;PSMB8
33	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 26 months GSE20426 aging:375	11/461	5.611349303983959e-05	0.00045569467773716015	4.704466446644664	46.04794918595084	SRGN;SOCS3;TSPAN13;CLEC4N;CYBB;LY6A;TGFBI;MS4A6D;PSMB8;LGMN;C1QC
34	Aging_Perturbations_from_GEO_up	Human CD4+Tlyphocytes 29 years vs 61 years GSE62373 aging:174	8/237	5.696183471714502e-05	0.00045569467773716015	6.6036278132348	64.53810702000935	NR4A2;SOCS3;ZFP36;BTG2;PMAIP1;FOS;CST7;IER5
35	Aging_Perturbations_from_GEO_up	Human mesenchymal stem cells (from bone marrow) 42 years vs 79 years GSE35955 aging:293	8/238	5.86718014152966e-05	0.0004559637138560193	6.574581939799331	64.05977661227186	EPS8;SRGN;COX7A2L;DDX5;LDHA;ID2;MYADM;PABPC1
36	Aging_Perturbations_from_GEO_up	Rat thoracicaorta 3 months vs 6 months GDS3077 aging:119	10/401	8.626318082539014e-05	0.0006438572357902931	4.888671581164435	45.74871513011795	NR4A1;COX7A2L;BTG2;PSMB5;FABP5;DAD1;ID2;MVP;LAMP2;TXNIP
37	Aging_Perturbations_from_GEO_up	Mouse inguinal fat 5 months vs 24 months GSE25325 aging:280	9/324	8.75835210450031e-05	0.0006438572357902931	5.429403606102635	50.72647101738309	OLFM1;LDHA;IFITM2;ZFAND3;TSPO;LY6A;MT1;NEAT1;KLF2
38	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 22 months GSE3129 aging:333	9/326	9.17806627793402e-05	0.0006529027325465068	5.394597408961441	50.14876513442611	XBP1;BTG2;FABP5;ID2;CFL1;TSPO;LY6A;CYP7B1;MANF
39	Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 26 months GSE20425 aging:368	10/405	9.361473003424176e-05	0.0006529027325465068	4.838173243981137	44.88045684462168	EPS8;CD53;SOCS3;ID2;FYN;LY6A;TGFBI;BZW2;PSMB8;C1QC
40	Aging_Perturbations_from_GEO_up	Mouse Lung 18 months vs 26 months GDS2929 aging:503	9/343	0.00013478570591839755	0.0009165428002451034	5.115574675890937	45.58910323857095	SRGN;PTPN1;IFITM1;ZFP36;IFITM2;FABP5;TXNIP;WFDC17;KLF2
41	Aging_Perturbations_from_GEO_up	Human CD4+Tlyphocytes 72 years vs 81 years GSE62373 aging:186	8/272	0.00014817954403791895	0.000983044779958877	5.717948717948718	50.415644926821614	SRGN;IFITM1;ZFP36;BTG2;IFITM2;MAFB;DAD1;FOS
42	Aging_Perturbations_from_GEO_up	Rat liver 4 months vs 24 months GSE11097 aging:191	9/349	0.00015351441430051327	0.000994188587850943	5.023757852655625	44.11721517249546	IFITM1;ZFP36;DDX5;LDHA;BTG2;ID2;PSMB8;FKBP5;C1QC
43	Aging_Perturbations_from_GEO_up	Mouse kidney 6 months vs 14 months GSE15129 aging:318	9/352	0.0001636651764341236	0.0010352773951181	4.979054034928812	43.405838736182446	SRGN;XBP1;ID2;TXNIP;LY6A;CALR;PABPC1;MANF;HSPA1A
44	Aging_Perturbations_from_GEO_up	Rat femur 6 weeks vs 26 weeks GDS509 aging:257	9/361	0.00019754046517955824	0.0011954963290461	4.849514563106796	41.36425990542155	ZFP36;COX7A2L;PSMB5;FABP5;DAD1;TSPO;CALR;PDIA6;ATP5G1
45	Aging_Perturbations_from_GEO_up	Rat diaphysealfemoralcallus 26 weeks vs 52 weeks GDS1995 aging:117	10/444	0.0001977843191436674	0.0011954963290461	4.394596548296738	37.47858460251855	NR4A1;ZFP36;COX7A2L;BTG2;RNH1;DAD1;NINJ1;TSPO;CALR;FOS
46	Aging_Perturbations_from_GEO_up	Rat liver 11 months vs 18 months GSE11097 aging:199	8/285	0.00020372992319709024	0.0012046638936871	5.44598722577062	46.28389521606323	EIF5A;IFITM1;LDHA;XBP1;TXNIP;CALR;ATP5G1;PSMB8
47	Aging_Perturbations_from_GEO_up	Mouse retina 6 months vs 10 months GSE33674 aging:305	7/218	0.0002283782925290635	0.0013216786291043	6.217061611374407	52.12699738437926	NR4A1;ZFP36;NR4A3;ID2;TXNIP;FOS;FKBP5
48	Aging_Perturbations_from_GEO_up	Rat femur 30 weeks vs 56 weeks GDS509 aging:272	10/455	0.00024063199901718893	0.001363581327764	4.2835426305353606	35.69151281481807	ZFP36;COX7A2L;DAD1;ID2;CFL1;NINJ1;MYADM;TSPO;FYN;CALR
49	Aging_Perturbations_from_GEO_up	Mouse brown fat 5 months vs 24 months GSE25325 aging:282	8/301	0.0002945286994287012	0.0016349348213185	5.144394854292465	41.82462007118848	MRPL52;SMDT1;IFITM2;MRPS24;TSPO;LY6A;MT1;HSD17B10
50	Aging_Perturbations_from_GEO_up	Human CD4+Tlymphocytes 25 years vs 64 years GSE62374 aging:131	8/306	0.00032888122594195964	0.0017891138691242	5.056788848735158	40.55450543652893	NR4A2;SRGN;SOCS3;ZFP36;BTG2;BCL3;FOS;KLF2
