rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
30	LINCS_L1000_Ligand_Perturbations_up	IFNA-MCF7	6/143	0.00015448024881413517	0.0004788887713238191	8.16044621952899	71.61154133761131	EIF5A;IFITM1;IFITM2;TXNIP;TGFBI;PSMB8
31	LINCS_L1000_Ligand_Perturbations_up	IL1-MCF10A	6/146	0.00017300103090059268	0.000519003092701778	7.984366576819407	69.16228399459017	EIF5A;PTPN1;NINJ1;BCL3;PMAIP1;HSPA1A
32	LINCS_L1000_Ligand_Perturbations_up	HRG-BT20	6/152	0.0002152935744569722	0.0006256969507655754	7.653915740501421	64.62589877585815	OLFM1;LDHA;TSPAN13;FABP5;GPR171;PSMB8
33	LINCS_L1000_Ligand_Perturbations_up	TNFA-SKBR3	6/153	0.0002230716122871236	0.0006286563619000757	7.601463226800154	63.913237407942425	ZFP36;NINJ1;BCL3;CYBB;PSMB8;HSPA1A
34	LINCS_L1000_Ligand_Perturbations_up	BTC-HS578T	6/154	0.00023106947882441572	0.0006320429861961961	7.549719530851607	63.21223218505867	NR4A2;ZFP36;PRKCD;TGFBI;FOS;IER5
35	LINCS_L1000_Ligand_Perturbations_up	HGF-HS578T	6/160	0.0002839232267773944	0.0007544245740085051	7.2533692722371965	59.23686465835683	NR4A2;NR4A1;ZFP36;BTG2;NR4A3;CYBB
36	LINCS_L1000_Ligand_Perturbations_up	MSP-HS578T	6/161	0.0002935859708568354	0.0007584304247134915	7.206208155812538	58.610541370244405	LYN;CYBB;TXNIP;CALR;CST7;LGMN
37	LINCS_L1000_Ligand_Perturbations_up	EPG-SKBR3	6/162	0.00030350513763620324	0.0007628642648693757	7.159651669085632	57.99398054124527	NR4A2;NR4A1;ZFP36;BTG2;NR4A3;FOS
38	LINCS_L1000_Ligand_Perturbations_up	IFNG-MDAMB231	5/131	0.0008556580644466964	0.0020941105261458	7.329031300993917	51.76963659985389	IFITM1;ZFP36;IFITM2;PMAIP1;PSMB8
39	LINCS_L1000_Ligand_Perturbations_up	IFNG-SKBR3	5/135	0.0009793714623849504	0.0023354242564564	7.102084831056794	49.207501814062034	SRGN;IFITM1;IFITM2;MVP;PSMB8
40	LINCS_L1000_Ligand_Perturbations_up	IFNG-MCF10A	5/138	0.0010805344410377	0.0024509683662562	6.940833391890942	47.407970897804375	IFITM1;IFITM2;PMAIP1;PSMB8;LGMN
41	LINCS_L1000_Ligand_Perturbations_up	IFNG-HS578T	5/138	0.0010805344410377	0.0024509683662562	6.940833391890942	47.407970897804375	IFITM1;ZFP36;IFITM2;PMAIP1;PSMB8
42	LINCS_L1000_Ligand_Perturbations_up	IFNA-HS578T	5/149	0.001518721271131	0.0033628828146472	6.407061266874351	41.581100851000215	IFITM1;CCND3;IFITM2;CD38;PSMB8
43	LINCS_L1000_Ligand_Perturbations_up	EGF-SKBR3	5/153	0.001706577006168	0.0036909688738052	6.232634503662541	39.72223548734999	NR4A2;NR4A1;ZFP36;FOS;KLF2
44	LINCS_L1000_Ligand_Perturbations_up	BNGF-BT20	5/155	0.0018066510343523	0.0037337454709949	6.148909657320872	38.83823757947425	NR4A2;NR4A1;BTG2;RNH1;NR4A3
45	LINCS_L1000_Ligand_Perturbations_up	BTC-MCF7	5/155	0.0018066510343523	0.0037337454709949	6.148909657320872	38.83823757947425	NR4A2;NR4A1;NR4A3;PMAIP1;FOS
46	LINCS_L1000_Ligand_Perturbations_up	EPG-BT20	5/157	0.0019109631617004	0.0037812675327264	6.067388096409247	37.98274679491695	EIF5A;NR4A1;NR4A3;FABP5;CST7
47	LINCS_L1000_Ligand_Perturbations_up	EGF-BT20	5/157	0.0019109631617004	0.0037812675327264	6.067388096409247	37.98274679491695	NR4A2;NR4A1;NR4A3;FOS;CRELD2
48	LINCS_L1000_Ligand_Perturbations_up	TNFA-MCF7	5/159	0.0020196194092713	0.0039130126054632	5.9879839786381845	37.154519614989965	NINJ1;BCL3;PMAIP1;PSMB8;EIF4G1
49	LINCS_L1000_Ligand_Perturbations_up	IL1-SKBR3	5/164	0.0023109645103648	0.0043861163155904	5.798213131135015	35.195677311528776	ZFP36;BTG2;NINJ1;BCL3;CYBB
50	LINCS_L1000_Ligand_Perturbations_up	EPR-BT20	5/166	0.0024356649990139	0.0045303368981659	5.725605154699019	34.454032045620984	NR4A2;EIF5A;NR4A1;NR4A3;FABP5
