rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
58	CellMarker_2024	B Cell Kidney Human	10/667	0.0042567287913532	0.0281824802737871	2.869698868893067	15.666415898412255	LYN;NR4A1;LSM12;SMDT1;TSPAN13;NCF1;CD180;SCIMP;KLF2;LGMN
59	CellMarker_2024	Naive B Cell Blood Human	2/18	0.0044847801860629	0.0282320588761996	22.581818181818186	122.10137669299964	IL21R;CD38
60	CellMarker_2024	Plasma Cell Undefined Human	2/18	0.0044847801860629	0.0282320588761996	22.581818181818186	122.10137669299964	XBP1;CD38
61	CellMarker_2024	Dendritic Cell Bone Marrow Mouse	2/18	0.0044847801860629	0.0282320588761996	22.581818181818186	122.10137669299964	ID2;FOXP1
62	CellMarker_2024	B Cell Kidney Mouse	3/60	0.0046393270884969	0.0287338968061746	9.575567358763882	51.45130396945618	XBP1;CRELD2;MANF
63	CellMarker_2024	Naive CD8+ T Cell Blood Human	2/19	0.0049941485620599	0.0304405245687466	21.2524064171123	112.62687999289396	SOCS3;FOXP1
64	CellMarker_2024	Goblet Cell Intestinal Crypt Mouse	6/284	0.0053035994337142	0.0318215966022852	3.992805755395684	20.919784895871583	LDHA;XBP1;SSR2;TSPO;PDIA6;MANF
65	CellMarker_2024	T Helper17 (Th17) Cell Undefined Human	2/20	0.0055288554181012	0.0321678860689525	20.07070707070707	104.3230086404988	IL21R;CD38
66	CellMarker_2024	Follicular B Cell Undefined Human	2/20	0.0055288554181012	0.0321678860689525	20.07070707070707	104.3230086404988	IL21R;IKZF1
67	CellMarker_2024	Leydig Cell Fetal Gonad Human	7/383	0.0058085993609536	0.0326111174094273	3.4595744680851066	17.81132789091633	EIF5A;MAFB;PRKCD;RAB3IL1;TGFBI;PABPC1;HSD17B10
68	CellMarker_2024	Astrocyte Brain Human	5/204	0.0058442748566992	0.0326111174094273	4.6233503968440335	23.774621244479203	ZFP36;BTG2;MAFB;TSPO;FOS
69	CellMarker_2024	Brush Cell (Tuft Cell) Lung Mouse	6/290	0.0058598101595064	0.0326111174094273	3.90725484985384	20.08187578295063	LYN;ID2;NINJ1;TRAPPC5;CYP7B1;VAV1
70	CellMarker_2024	Macrophage Lacrimal Gland Mouse	2/21	0.0060886061775728	0.0334003538883994	19.013397129186604	96.99372904720283	SRGN;C1QC
71	CellMarker_2024	Macrophage Skin Mouse	3/71	0.0074123451914532	0.0400893035706769	8.022126281705342	39.345387944480656	MAFB;NINJ1;C1QC
72	CellMarker_2024	Regulatory T (Treg) Cell Liver Human	7/411	0.008417536576627	0.044482986572625	3.215181518151815	15.36033055987052	TSPAN13;NINJ1;IL21R;PMAIP1;PDIA6;HSD17B10;HSPA1A
73	CellMarker_2024	Macrophage Liver Human	2/25	0.0085722422040996	0.044482986572625	15.703557312252965	74.73677741296086	FABP5;LGMN
74	CellMarker_2024	Endothelial Cell Ovary Human	2/25	0.0085722422040996	0.044482986572625	15.703557312252965	74.73677741296086	SOCS3;TXNIP
75	CellMarker_2024	CCK Basket Cell Brain Mouse	2/26	0.0092528790643257	0.0467513889565933	15.048484848484849	70.46935372900053	EPS8;CCND3
76	CellMarker_2024	Neuroblast Brain Mouse	2/26	0.0092528790643257	0.0467513889565933	15.048484848484849	70.46935372900053	OLFM1;BTG2
77	CellMarker_2024	B Cell Lymph Human	2/27	0.0099568432620736	0.0496549066576142	14.44581818181818	66.58792955733377	CCND3;CD38
78	CellMarker_2024	AXL+SIGLEC6+ Dendritic Cell Blood Human	3/80	0.0102762131341598	0.0499502005508529	7.081258191349934	32.41745799330524	CCND3;GPR146;LGMN
79	CellMarker_2024	Collecting Duct Principal Cell Kidney Mouse	3/80	0.0102762131341598	0.0499502005508529	7.081258191349934	32.41745799330524	OLFM1;LDHA;ID2
80	CellMarker_2024	Multilymphoid Progenitor Cell Umbilical Cord Blood Human	8/537	0.0106774266493017	0.0512516479166485	2.8150356259997094	12.779201669781676	CDKN2D;DOK2;MAFB;MRPS24;ID2;CRELD2;IER5;TMEM106A
81	CellMarker_2024	Sertoli Cell Fetal Gonad Human	7/449	0.0132250164831418	0.0626963744385984	2.9330316742081446	12.687253957333777	BTG2;TSPAN13;MVP;TRAPPC5;CDK2AP2;FYN;HSPA1A
82	CellMarker_2024	CD8+ T Cell Blood Human	2/32	0.013816933315602	0.0647036877218436	12.035151515151515	51.53283852639586	CD38;CST7
83	CellMarker_2024	Endothelial Cell Brain Mouse	3/93	0.0154056380890191	0.0712742774238957	6.054434250764526	25.265285672453917	SRGN;KLF2;FOXP1
84	CellMarker_2024	T Cell Skin Mouse	2/35	0.0163954928995591	0.0749508246836991	10.93939393939394	44.96910056510509	FYN;CST7
85	CellMarker_2024	Natural Killer Cell Kidney Mouse	2/36	0.0172971793032696	0.0781425512053593	10.61711229946524	43.07587369429739	DOK2;CST7
86	CellMarker_2024	Hematopoietic Stem Cell Undefined Human	2/37	0.0182195181413179	0.0804171835202997	10.313246753246752	41.30725360735812	CD180;CD38
87	CellMarker_2024	Enteroendocrine Cell Small Intestine Mouse	2/37	0.0182195181413179	0.0804171835202997	10.313246753246752	41.30725360735812	OLFM1;FABP5
88	CellMarker_2024	Paneth Cell Intestinal Crypt Mouse	5/276	0.0196054256046723	0.0855509480931157	3.38259130254854	13.300176267862026	LDHA;PRELID1;CFL1;TSPO;PABPC1
89	CellMarker_2024	Monocyte Lung Human	2/39	0.0201251343892103	0.0868320405107503	9.754791154791157	38.10012455950027	MAFB;MCEMP1
90	CellMarker_2024	Gonadal Mitotic Phase Fetal Germ Cell Fetal Gonad Human	5/295	0.0252456776018423	0.0984558604549957	3.157911698356429	11.61827394627035	CD53;XBP1;MVP;TRAPPC5;CALR
91	CellMarker_2024	Macrophage Undefined Human	2/45	0.0263115406387279	0.0984558604549957	8.391120507399577	30.52477872616749	LAMP2;C1QC
92	CellMarker_2024	Enteroendocrine Precursor Cell Intestinal Crypt Mouse	5/301	0.0272224069755362	0.0984558604549957	3.092952765849962	11.146119840293782	LDHA;BTG2;IFITM2;TXNIP;TSPO
93	CellMarker_2024	Monocyte-derived Macrophage Brain Mouse	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	NR4A1
94	CellMarker_2024	Antibody-secreting Cell Peripheral Blood Human	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	CD38
95	CellMarker_2024	Naive B Cell Undefined Human	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	CD38
96	CellMarker_2024	TolDC-induced Regulatory T Cell Peripheral Blood Human	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	CD38
97	CellMarker_2024	Tonsil Cell Tonsil Human	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	CD38
98	CellMarker_2024	Tumor-infiltrating Regulatory T Cell Lung Human	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	CCRL2
99	CellMarker_2024	CD14+ Monocyte Peripheral Blood Human	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	NR4A1
100	CellMarker_2024	Greater Epithelial Ridge Cell Inner Ear Mouse	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	SOCS3
101	CellMarker_2024	Lymph Node Cell Lymph Node Human	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	CD38
102	CellMarker_2024	Common Myeloid Progenitor Cell Undefined Human	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	CD38
103	CellMarker_2024	Plasma Cell Spleen Human	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	XBP1
104	CellMarker_2024	Plasma Cell Stomach Human	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	XBP1
105	CellMarker_2024	Plasma Cell Undefined Mouse	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	XBP1
106	CellMarker_2024	Plasmablast Peripheral Blood Human	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	CD38
107	CellMarker_2024	Macrophage Heart Muscle Mouse	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	C1QC
108	CellMarker_2024	Embryonic Stem Cell Bone Mouse	1/5	0.0276907107529675	0.0984558604549957	44.78378378378378	160.62412864511748	FOXP1
109	CellMarker_2024	Krt4/13+ Cell Trachea Mouse	3/124	0.032535093969019	0.1032549944562614	4.4962468723936615	15.401605711822103	NR4A1;RNH1;TSPO
110	CellMarker_2024	Epithelial-mesenchymal Cell Bladder Human	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	ZEB2
111	CellMarker_2024	T Cell Cardiac Atrium Human	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	CD53
112	CellMarker_2024	Myeloid Cell Skin Mouse	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	MAFB
113	CellMarker_2024	B Cell Spleen Human	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	CD38
114	CellMarker_2024	Finally Highly Effector (TEMRA) Memory T Cell Blood Human	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	CST7
115	CellMarker_2024	Follicular B Cell Undefined Mouse	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	IKZF1
116	CellMarker_2024	CD16+ Monocyte Peripheral Blood Human	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	NR4A1
117	CellMarker_2024	Innate Lymphoid Cell Spleen Human	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	ID2
118	CellMarker_2024	Macrophage Colon Mouse	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	ZEB2
119	CellMarker_2024	Progenitor Cell Bone Marrow Human	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	CD38
120	CellMarker_2024	Progenitor Cell Peripheral Blood Human	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	CD38
121	CellMarker_2024	Macrophage Placenta Human	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	CD53
122	CellMarker_2024	Quiescent T Stem Cell Skin Human	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	KLF2
123	CellMarker_2024	S3 Proximal Cell Kidney Mouse	1/6	0.0331369865600355	0.1032549944562614	35.825225225225225	122.06031121746015	TGFBI
124	CellMarker_2024	Mitotic Fetal Germ Cell Fetal Gonad Human	8/665	0.033342758626501	0.1032549944562614	2.251609881746868	7.657533061819034	IFITM1;LDHA;EIF6;TRAPPC5;MYADM;ORAI1;PMAIP1;MRPS7
125	CellMarker_2024	Monocyte Blood Human	2/52	0.0343643993983161	0.1047295981662969	7.213818181818182	24.31586330956953	IFITM1;CD38
126	CellMarker_2024	Mural Cell Brain Mouse	2/52	0.0343643993983161	0.1047295981662969	7.213818181818182	24.31586330956953	IFITM1;IFITM2
127	CellMarker_2024	Naive CD8+ T Cell Bone Marrow Human	1/7	0.0385530282298092	0.1081575427085422	29.85285285285285	97.19254886023562	FOXP1
128	CellMarker_2024	hMSC-treated B Cell Bone Marrow Human	1/7	0.0385530282298092	0.1081575427085422	29.85285285285285	97.19254886023562	CD38
129	CellMarker_2024	Plasma Cell Kidney Mouse	1/7	0.0385530282298092	0.1081575427085422	29.85285285285285	97.19254886023562	CD38
130	CellMarker_2024	M1 Macrophage Skin Human	1/7	0.0385530282298092	0.1081575427085422	29.85285285285285	97.19254886023562	FOS
131	CellMarker_2024	Cytotoxic T Cell Colorectum Human	1/7	0.0385530282298092	0.1081575427085422	29.85285285285285	97.19254886023562	CST7
132	CellMarker_2024	Macrophage Ascending Aorta Mouse	1/7	0.0385530282298092	0.1081575427085422	29.85285285285285	97.19254886023562	C1QC
133	CellMarker_2024	Macrophage Breast Mouse	1/7	0.0385530282298092	0.1081575427085422	29.85285285285285	97.19254886023562	MAFB
134	CellMarker_2024	Dermal Condensate Branch Cell Hair Follicle Mouse	1/7	0.0385530282298092	0.1081575427085422	29.85285285285285	97.19254886023562	FOXP1
135	CellMarker_2024	Eosinophil Bone Marrow Mouse	1/7	0.0385530282298092	0.1081575427085422	29.85285285285285	97.19254886023562	FOXP1
136	CellMarker_2024	Astrocyte Embryonic Prefrontal Cortex Human	5/343	0.0438183476505047	0.1081575427085422	2.702814798429464	8.453601016107356	LYN;FABP5;ID2;SDC3;TSPO
137	CellMarker_2024	Monocyte Lung Mouse	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	NR4A1
138	CellMarker_2024	Multipotent Progenitor Cell Undefined Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	CD38
139	CellMarker_2024	Naive CD4 T Cell Blood Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	SOCS3
140	CellMarker_2024	Naive CD4 T Cell Liver Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	SOCS3
141	CellMarker_2024	Thymus Seeding Progenitor (TSP) Thymus Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	CD53
142	CellMarker_2024	Naive CD4 T Cell Spleen Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	SOCS3
143	CellMarker_2024	Natural Killer CD56 Dim Cell Stomach Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	IL21R
144	CellMarker_2024	Hematopoietic Stem Cell Progenitor Cell Bone Mouse	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	FOS
145	CellMarker_2024	Immune Cell Breast Mouse	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	SRGN
146	CellMarker_2024	Immune Cell Ovary Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	CD53
147	CellMarker_2024	Central Memory CD4+ T Cell Liver Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	SOCS3
148	CellMarker_2024	Central Memory CD4+ T Cell Spleen Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	SOCS3
149	CellMarker_2024	Claudin-low Cell Bladder Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	ZEB2
150	CellMarker_2024	Plasma Cell Skin Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	CD38
151	CellMarker_2024	Macrophage Artery Mouse	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	MAFB
152	CellMarker_2024	Progenitor Cell Blood Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	CD38
153	CellMarker_2024	Effector CD8 T Cell Blood Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	ZEB2
154	CellMarker_2024	Megakaryocyte Fetal Kidney Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	SRGN
155	CellMarker_2024	Endocardial Cell Heart Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	KLF2
156	CellMarker_2024	Memory B Cell Undefined Mouse	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	CD38
157	CellMarker_2024	Macrophage Spleen Mouse	3/141	0.0448511118907075	0.1094179637481444	3.938970881531711	12.228168381416838	NINJ1;TRAPPC5;CRELD2
158	CellMarker_2024	Endothelial Cell Lung Mouse	3/144	0.0472335172490943	0.1094179637481444	3.854577396056998	11.766681574748027	SRGN;TSPAN13;TXNIP
159	CellMarker_2024	Epithelial Cell Lung Human	2/63	0.0486560475405601	0.1094179637481444	5.909687034277198	17.864860811586965	XBP1;FABP5
160	CellMarker_2024	Activated CD4+ T Cell Peripheral Blood Human	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	SOCS3
161	CellMarker_2024	Alpha Cell Pancreatic Islet Mouse	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	MAFB
162	CellMarker_2024	Alveolar Pneumocyte Type II Alveolus Mouse	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	NR4A1
163	CellMarker_2024	Naive B Cell Peripheral Blood Human	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	CD38
164	CellMarker_2024	Naive CD8 T Cell Spleen Human	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	SOCS3
165	CellMarker_2024	Naive CD8+ T Cell Liver Human	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	SOCS3
