rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
11	Gene_Perturbations_from_GEO_up	Eif2ak3 KO mouse GSE4422 sample 983	20/417	1.7226698890554938e-13	3.652060164797646e-11	10.672982148724127	313.6760728302476	SRGN;XBP1;IFITM2;MT1;PDIA6;ATP5G1;MANF;COX7A2L;LDHA;PSMB5;DAD1;CFL1;CDK2AP2;TXNIP;LY6A;CALR;PABPC1;CRELD2;C1QC;HSPA1A
12	Gene_Perturbations_from_GEO_up	Nr1i3 KO mouse GSE40120 sample 3055	17/280	3.0606810325475663e-13	5.5393193168272535e-11	13.35301180708425	384.76661804720527	BTG2;IL6RA;MT1;CYP7B1;HSD17B10;KLF2;MANF;SOCS3;ZFP36;LDHA;FABP5;RNF149;DNAJB11;BCL3;CRELD2;FKBP5;GPR146
13	Gene_Perturbations_from_GEO_up	Rif1 KD mouse GSE55129 sample 270	18/327	3.087956737510905e-13	5.5393193168272535e-11	12.133236934517662	349.5111950454152	BTG2;MT1;FOS;ATP5G1;MANF;SOCS3;MRPL20;NR4A1;ZFP36;FABP5;DAD1;RNF149;CFL1;DNAJB11;MYADM;PMAIP1;CALR;CRELD2
14	Gene_Perturbations_from_GEO_up	Tnf siTNF-OMeP mouse GSE31906 sample 1115	19/380	3.539879153203896e-13	5.896427275193917e-11	11.0509337860781	316.8248966922767	SRGN;CD53;PTPN1;IFITM1;CLEC4N;SDC3;IL4RA;CYBB;MS4A6D;PSMB8;SOCS3;NR4A1;FABP5;CD38;LY6A;WFDC17;FKBP5;LGMN;C1QC
15	Gene_Perturbations_from_GEO_up	Socs3 KO mouse GSE411 sample 2451	18/337	5.149895819701118e-13	8.006371367695338e-11	11.746881878209832	332.37367315123475	CD53;CDKN2D;PTPN1;RNH1;IL4RA;MT1;VAV1;ZFP36;DOK2;LDHA;RNF149;ID2;CFL1;BCL3;MYADM;TSPO;LY6A;PABPC1
16	Gene_Perturbations_from_GEO_up	Dicer1 KD mouse GSE57511 sample 891	19/414	1.6083019261137377e-12	2.3441000573107726e-10	10.082128760038112	273.78869762550914	SRGN;CD53;BTG2;RNH1;VARS;CLEC4N;MVP;FOS;PSMB8;KLF2;SOCS3;TSPAN13;RNF149;PMAIP1;LY6A;WFDC17;LGMN;C1QC;GPR146
17	Gene_Perturbations_from_GEO_up	CMAHP KO mouse GSE16438 sample 1147	17/324	3.209031318343397e-12	4.4020359025745884e-10	11.413577918738214	302.0609330605705	CD53;PRELID1;IFITM2;RNH1;MT1;FOS;MS4A6D;MRPL52;SOCS3;TSPAN13;FABP5;DAD1;CFL1;WFDC17;TGFBI;LGMN;C1QC
18	Gene_Perturbations_from_GEO_up	Pias1 Null mutation (IFN-gamma agent treatment, 2/4 hours) mouse GSE1552 sample 1379	19/450	6.900470801837883e-12	8.843918372480488e-10	9.222937404884863	237.0242478304656	CD53;XBP1;RNH1;PRKCD;CYBB;MT1;PDIA6;VAV1;PSMB8;MANF;MRPL52;LDHA;SMDT1;EIF6;ID2;LAMP2;LY6A;PABPC1;C1QC
19	Gene_Perturbations_from_GEO_up	Calcr KO mouse GSE60761 sample 2584	16/291	7.259272605504272e-12	8.843918372480488e-10	11.886666666666668	304.8780404420802	LYN;SRGN;NCF1;CLEC4N;H2-DMA;SDC3;CYBB;MS4A6D;PSMB8;RNF149;NINJ1;TXNIP;TSPO;CD38;LY6A;C1QC
20	Gene_Perturbations_from_GEO_up	Itk KO mouse GSE12466 sample 1554	17/342	7.584835653928379e-12	8.843918372480488e-10	10.77153036437247	275.8036365185427	LYN;SRGN;EIF5A;IFITM1;XBP1;BTG2;CLEC4N;FOS;CST7;MRPL20;ZFP36;RNF149;ID2;LY6A;WFDC17;TGFBI;C1QC
21	Gene_Perturbations_from_GEO_up	Zfx KO mouse GSE52416 sample 1472	16/297	9.87538716078887e-12	1.0966382313790307e-09	11.629300118623965	294.69781054826694	LYN;CD53;IFITM1;IFITM2;H2-DMA;CD180;IL4RA;MT1;ZEB2;SPINT1;MYADM;TXNIP;CD38;LY6A;WFDC17;TGFBI
22	Gene_Perturbations_from_GEO_up	CTNNB1 Activation (deltaNB-cateninER transgenics) mouse GSE1579 sample 794	17/352	1.1968706260328374e-11	1.2686828635948075e-09	10.444650432050276	262.6696485813624	RNH1;MT1;FOS;ATP5G1;NR4A1;ZFP36;LDHA;PSMB5;EIF6;FABP5;CFL1;MYADM;TXNIP;LY6A;PABPC1;FKBP5;LGMN
23	Gene_Perturbations_from_GEO_up	Tsc2 inactivating mutation mouse GSE40630 sample 2481	16/305	1.4727835527526643e-11	1.4932744543561795e-09	11.302768166089963	281.905526395765	LYN;CD53;DDX5;IFITM2;NCF1;CD180;SDC3;CYBB;IL6RA;KLF2;MAFB;MYADM;LY6A;WFDC17;TGFBI;C1QC
24	Gene_Perturbations_from_GEO_up	Gata1 DeltaN mutation mouse GSE2433 sample 980	16/317	2.625182416801404e-11	2.550802248325364e-09	10.845514950166113	264.2323786133176	CDKN2D;PRELID1;BTG2;IFITM2;FOS;NEAT1;KLF2;NR4A1;ZFP36;COX7A2L;LDHA;CCRL2;MYADM;LY6A;TGFBI;C1QC
25	Gene_Perturbations_from_GEO_up	GSK3A KD human GSE35200 sample 209	16/319	2.883743136297512e-11	2.689955597538319e-09	10.772827282728272	261.4494821227364	CD53;IFITM1;IFITM2;RNH1;SSR2;FOS;BZW2;PDIA6;HSD17B10;PSMB8;MANF;CCND3;COX7A2L;DAD1;PMAIP1;TSPO
26	Gene_Perturbations_from_GEO_up	Gata6 KO mouse GSE47049 sample 2225	16/323	3.472911753289973e-11	3.1149346956431603e-09	10.63029315960912	256.01405575627734	EIF5A;IFITM2;NCF1;EPS8;LDHA;MAFB;LAMP2;CFL1;NINJ1;TXNIP;TSPO;CD38;WFDC17;TGFBI;TMEM106A;C1QC
27	Gene_Perturbations_from_GEO_up	Xbp1 expression of XBP1s, an spliced version of the protein mouse GSE6980 sample 1507	17/381	4.153464410393265e-11	3.459242501798962e-09	9.598264893001735	229.4416582433536	CDKN2D;IFITM1;PRELID1;XBP1;IFITM2;NR4A1;COX7A2L;LDHA;TSPAN13;RNF149;ID2;TXNIP;FYN;WFDC17;TGFBI;FKBP5;C1QC
28	Gene_Perturbations_from_GEO_up	Btk Missense mutation R28C mouse GSE2826 sample 976	17/381	4.153464410393265e-11	3.459242501798962e-09	9.598264893001735	229.4416582433536	CD53;CDKN2D;BTG2;H2-DMA;PRKCD;FOS;PSMB8;KLF2;CCND3;ZFP36;DNAJC7;ID2;MYADM;TSPO;FYN;LY6A;C1QC
29	Gene_Perturbations_from_GEO_up	HDAC2 KD human GSE22366 sample 1413	16/334	5.7152585140696046e-11	4.5758669220792824e-09	10.256813417190775	241.90998551170037	SRGN;CD53;IFITM1;IFITM2;SSR2;CST7;PDIA6;PSMB8;MANF;CCND3;LDHA;DAD1;ID2;CFL1;CCRL2;CALR
30	Gene_Perturbations_from_GEO_up	Hras Selective cardiac induced overexpression of the gene for in male mouse GSE3530 sample 984	16/335	5.974525921729682e-11	4.5758669220792824e-09	10.224137931034482	240.6857283489942	EIF5A;BTG2;IFITM2;RNH1;MT1;NEAT1;MANF;NR4A1;LDHA;CFL1;MYADM;TSPO;CALR;PABPC1;LGMN;C1QC
31	Gene_Perturbations_from_GEO_up	Batf KO mouse GSE54215 sample 1522	15/284	6.082841963312939e-11	4.5758669220792824e-09	11.278312191009084	265.2993317399869	EIF5A;XBP1;BTG2;H2-DMA;CYBB;FOS;NEAT1;CST7;PSMB8;MANF;COX7A2L;ID2;TSPO;LY6A;CALR
32	Gene_Perturbations_from_GEO_up	Dmd mutation leading to lack of expression (mdx mutant) mouse GSE7187 sample 1298	17/394	7.009402302857851e-11	5.108101928207659e-09	9.261119642607843	216.53593860373184	CD53;PRELID1;RNH1;CYBB;MT1;MS4A6D;MANF;FABP5;LAMP2;CFL1;NINJ1;ORAI1;TSPO;TGFBI;CRELD2;LGMN;C1QC
33	Gene_Perturbations_from_GEO_up	Notch2 KO mouse GSE45681 sample 2768	15/290	8.161473567526485e-11	5.7674413210520515e-09	11.028865979381443	256.18965230690094	IFITM2;H2-DMA;PRKCD;SDC3;CYBB;MCEMP1;MT1;FOS;OLFM1;SOCS3;ZEB2;FABP5;TSPO;WFDC17;TMEM106A
34	Gene_Perturbations_from_GEO_up	Trib1 KO mouse GSE8788 sample 582	15/292	8.988034354797946e-11	6.164734151584945e-09	10.94811864974506	253.257812803732	CLEC4N;GPR35;CYBB;MS4A6D;SOCS3;ZFP36;LDHA;PSMB5;RNF149;ID2;MYADM;LY6A;WFDC17;CALR;LGMN
35	Gene_Perturbations_from_GEO_up	Nfe2l2 Deficiency mouse GSE7810 sample 1048	14/244	9.26855601387476e-11	6.175506464101698e-09	12.209937888198755	282.07164597796344	LYN;SRGN;CD53;IFITM2;CYBB;FOS;MS4A6D;SOCS3;LDHA;FABP5;WFDC17;TGFBI;LGMN;C1QC
36	Gene_Perturbations_from_GEO_up	Xbp1 OE mouse GSE46178 sample 1437	15/298	1.1952076729091492e-10	7.742289703400378e-09	10.71272449091108	244.7593046305317	EIF5A;RNH1;SSR2;MT1;PDIA6;ATP5G1;MANF;EIF6;DAD1;DNAJB11;CDK2AP2;LY6A;CALR;CRELD2;LGMN
37	Gene_Perturbations_from_GEO_up	Gfi1 KO mouse GSE20282 sample 174	16/355	1.4077743884672432e-10	8.872783442988138e-09	9.61111111111111	218.01691551376447	EIF5A;DDX39;IFITM1;XBP1;CST7;PDIA6;PSMB8;MANF;LDHA;PSMB5;EIF6;RNF149;TSPO;TGFBI;CALR;EIF4G1
38	Gene_Perturbations_from_GEO_up	Emd KO mouse GSE5304 sample 1202	15/307	1.8111121848692915e-10	1.1008759734781595e-08	10.377771501200396	232.7932343083432	EIF5A;PTPN1;IFITM2;MT1;NEAT1;ZFP36;COX7A2L;ZEB2;DNAJC7;CFL1;NINJ1;LY6A;TMEM106A;LGMN;C1QC
39	Gene_Perturbations_from_GEO_up	Bmpr2 dominant negative mutation BMPR2delx4+ mouse GSE5255 sample 1727	14/257	1.8410876057310558e-10	1.1008759734781595e-08	11.549088771310991	258.8785351735716	RNH1;CLEC4N;CYBB;MCEMP1;MRPL20;PSMB5;FABP5;CFL1;MYADM;TSPO;WFDC17;TGFBI;CALR;C1QC
40	Gene_Perturbations_from_GEO_up	STK33 knockdown human GSE15151 sample 1889	15/310	2.0739111465975448e-10	1.151514474729875e-08	10.270662240083873	228.9989441645644	LYN;NCF1;SSR2;NEAT1;CCND3;ZFP36;MAFB;PSMB5;FABP5;DAD1;RNF149;CFL1;TXNIP;PMAIP1;HSPA1A
41	Gene_Perturbations_from_GEO_up	Dusp1 KO mouse GSE3565 sample 799	15/310	2.0739111465975448e-10	1.151514474729875e-08	10.270662240083873	228.9989441645644	SRGN;CD53;CDKN2D;PTPN1;CLEC4N;MT1;KLF2;SOCS3;ZFP36;COX7A2L;TSPAN13;RNF149;ID2;CCRL2;PMAIP1
42	Gene_Perturbations_from_GEO_up	Nr1i3 hNR1I3 KI (in mNR1I3-/- background) mouse GSE40120 sample 3069	15/310	2.0739111465975448e-10	1.151514474729875e-08	10.270662240083873	228.9989441645644	PTPN1;BTG2;IL6RA;MT1;FOS;CYP7B1;KLF2;SOCS3;ZFP36;LDHA;FABP5;BCL3;LY6A;CRELD2;FKBP5
43	Gene_Perturbations_from_GEO_up	Ppara KO mouse GSE6864 sample 1373	16/366	2.2041987712679844e-10	1.195393380138823e-08	9.303809523809525	206.87473437847007	EIF5A;IFITM2;FOS;NEAT1;ATP5G1;PSMB8;MANF;LDHA;SMDT1;PSMB5;CASP6;DAD1;CFL1;CDK2AP2;CALR;CRELD2
44	Gene_Perturbations_from_GEO_up	Il2 KO mouse GSE23398 sample 1489	15/323	3.6690348689449725e-10	1.944588480540836e-08	9.830633284241532	213.57957470593203	EIF5A;PTPN1;PRELID1;PSMB8;LDHA;PSMB5;TSPAN13;DAD1;RNF149;ID2;CFL1;TSPO;FYN;LY6A;CALR
45	Gene_Perturbations_from_GEO_up	IFNAR1 Stimulation of gene product human GSE53716 sample 3061	17/442	4.131827844362866e-10	2.1139574901668143e-08	8.194947368421053	177.0693016844558	LYN;SRGN;IFITM1;DDX5;PRELID1;BTG2;IFITM2;FOS;NEAT1;PSMB8;ZFP36;LDHA;MAFB;ID2;CFL1;TXNIP;IER5
46	Gene_Perturbations_from_GEO_up	Syncrip OE mouse GSE13130 sample 114	15/326	4.16989899432562e-10	2.1139574901668143e-08	9.734312328040572	210.24127968736053	BTG2;IFITM2;CLEC4N;PRKCD;FOS;NEAT1;CBL;MS4A6D;EPS8;FABP5;CCRL2;TGFBI;TMEM106A;LGMN;C1QC
47	Gene_Perturbations_from_GEO_up	Fgf21 KO mouse GSE58062 sample 2887	17/455	6.431570095496934e-10	3.1911535027018844e-08	7.946407113674597	168.1827841797872	CD53;CLEC4N;H2-DMA;FOS;SCIMP;VAV1;MS4A6D;KLF2;LDHA;ID2;GPR171;TSPO;LY6A;WFDC17;TGFBI;LGMN;C1QC
48	Gene_Perturbations_from_GEO_up	Hras OE mouse GSE3530 sample 2707	15/338	6.86682689570419e-10	3.3361334001629523e-08	9.366920940921132	197.63405881237972	EIF5A;BTG2;IFITM2;RNH1;MT1;NEAT1;MANF;NR4A1;CFL1;MYADM;TSPO;CALR;PABPC1;LGMN;C1QC
49	Gene_Perturbations_from_GEO_up	Hdac3 KO mouse GSE31251 sample 56	14/286	7.466873525578204e-10	3.55362225747926e-08	10.302521008403362	216.51133786072705	SRGN;BTG2;IFITM2;ZFAND3;CYBB;MT1;CFL1;TXNIP;LY6A;WFDC17;TGFBI;CALR;LGMN;C1QC
50	Gene_Perturbations_from_GEO_up	CTNNB1 beta-catenin S37A mutant human GSE1473 sample 1217	16/400	8.041092587762338e-10	3.738075153805903e-08	8.465277777777779	177.27380269205634	EIF5A;IFITM1;DDX5;IFITM2;PDIA6;HSD17B10;LSM12;LDHA;PSMB5;TSPAN13;EIF6;DNAJC7;FABP5;PMAIP1;TSPO;PABPC1
