142	CellMarker_2024	Naive CD4 T Cell Spleen Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	SOCS3
143	CellMarker_2024	Natural Killer CD56 Dim Cell Stomach Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	IL21R
147	CellMarker_2024	Central Memory CD4+ T Cell Liver Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	SOCS3
148	CellMarker_2024	Central Memory CD4+ T Cell Spleen Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	SOCS3
151	CellMarker_2024	Macrophage Artery Mouse	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	MAFB
153	CellMarker_2024	Effector CD8 T Cell Blood Human	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	ZEB2
156	CellMarker_2024	Memory B Cell Undefined Mouse	1/8	0.0439390017253452	0.1081575427085422	25.586872586872587	79.95777249377652	CD38
157	CellMarker_2024	Macrophage Spleen Mouse	3/141	0.0448511118907075	0.1094179637481444	3.938970881531711	12.228168381416838	NINJ1;TRAPPC5;CRELD2
160	CellMarker_2024	Activated CD4+ T Cell Peripheral Blood Human	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	SOCS3
163	CellMarker_2024	Naive B Cell Peripheral Blood Human	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	CD38
164	CellMarker_2024	Naive CD8 T Cell Spleen Human	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	SOCS3
165	CellMarker_2024	Naive CD8+ T Cell Liver Human	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	SOCS3
167	CellMarker_2024	Central Memory CD8+ T Cell Liver Human	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	SOCS3
168	CellMarker_2024	Central Memory CD8+ T Cell Spleen Human	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	SOCS3
173	CellMarker_2024	Microglial Cell Spinal Cord Mouse	1/9	0.0492950722094504	0.1094179637481444	22.38738738738739	67.38449484604118	C1QC
174	CellMarker_2024	Stage I Neutrophil Bone Marrow Mouse	3/152	0.0538851766459244	0.1121637387604213	3.646142478911397	10.650017037001012	NCF1;CYBB;MCEMP1
175	CellMarker_2024	CD16+ Monocyte Blood Human	1/10	0.0546214040317676	0.1121637387604213	19.8988988988989	57.85265494685789	LYN
176	CellMarker_2024	CD4+ T Cell Thymus Mouse	1/10	0.0546214040317676	0.1121637387604213	19.8988988988989	57.85265494685789	ID2
180	CellMarker_2024	Neutrophil Plasma Human	1/10	0.0546214040317676	0.1121637387604213	19.8988988988989	57.85265494685789	IFITM1
181	CellMarker_2024	Central Memory CD4+ T Cell Blood Human	1/10	0.0546214040317676	0.1121637387604213	19.8988988988989	57.85265494685789	SOCS3
182	CellMarker_2024	M1 Macrophage Brain Human	1/10	0.0546214040317676	0.1121637387604213	19.8988988988989	57.85265494685789	TSPO
184	CellMarker_2024	Macrophage Decidua Human	1/10	0.0546214040317676	0.1121637387604213	19.8988988988989	57.85265494685789	KLF2
185	CellMarker_2024	Memory CD8+ T Cell Blood Human	1/10	0.0546214040317676	0.1121637387604213	19.8988988988989	57.85265494685789	CD38
187	CellMarker_2024	Microglial Cell White Matter Mouse	1/10	0.0546214040317676	0.1121637387604213	19.8988988988989	57.85265494685789	CST7
189	CellMarker_2024	Activated CD4+ T Cell Blood Human	1/11	0.0599181606870973	0.1155201415194231	17.90810810810811	50.40730639649694	CD38
190	CellMarker_2024	Activated Memory B Cell Blood Human	1/11	0.0599181606870973	0.1155201415194231	17.90810810810811	50.40730639649694	ZEB2
193	CellMarker_2024	Central Memory CD8+ T Cell Blood Human	1/11	0.0599181606870973	0.1155201415194231	17.90810810810811	50.40730639649694	SOCS3
199	CellMarker_2024	Macrophage Testis Human	1/11	0.0599181606870973	0.1155201415194231	17.90810810810811	50.40730639649694	C1QC
200	CellMarker_2024	Natural Killer Cell Undefined Human	2/71	0.0601667403746995	0.1155201415194231	5.2223978919631096	14.67825724876015	ID2;CD38
202	CellMarker_2024	Macrophage Lung Human	2/72	0.0616656913531529	0.1172258687109442	5.147532467532468	14.341167313291562	MCEMP1;LGMN
203	CellMarker_2024	Alveolar Macrophage Lung Human	1/12	0.0651855047955324	0.1203424703917522	16.27927927927928	44.45086760371517	MCEMP1
204	CellMarker_2024	Follicular B Cell Lung Human	1/12	0.0651855047955324	0.1203424703917522	16.27927927927928	44.45086760371517	NR4A2
208	CellMarker_2024	Plasmacytoid Dendritic cell(pDC) Peripheral Blood Human	1/12	0.0651855047955324	0.1203424703917522	16.27927927927928	44.45086760371517	CD38
212	CellMarker_2024	Natural Killer Cell Bone Marrow Mouse	1/13	0.070423598148171	0.1263675779855032	14.92192192192192	39.591244210462285	FOXP1
216	CellMarker_2024	Monocyte-dendritic Cell Bone Marrow Mouse	1/14	0.0756326016545757	0.1302373050912874	13.773388773388774	35.561069658685284	ZEB2
220	CellMarker_2024	Conventional Dendritic Cell 2a(cDC2a) Brain Mouse	1/14	0.0756326016545757	0.1302373050912874	13.773388773388774	35.561069658685284	ID2
222	CellMarker_2024	Pre-dendritic cell(pre-DC) Brain Human	1/14	0.0756326016545757	0.1302373050912874	13.773388773388774	35.561069658685284	LGMN
225	CellMarker_2024	B Cell Breast Human	1/15	0.0808126753410127	0.1343379538136316	12.788931788931787	32.17211116568681	CD38
227	CellMarker_2024	Dendritic Cell Stomach Human	1/15	0.0808126753410127	0.1343379538136316	12.788931788931787	32.17211116568681	ID2
228	CellMarker_2024	Macrophage Synovium Human	1/15	0.0808126753410127	0.1343379538136316	12.788931788931787	32.17211116568681	NR4A3
230	CellMarker_2024	Microglial Cell Entorhinal Cortex Human	1/15	0.0808126753410127	0.1343379538136316	12.788931788931787	32.17211116568681	CST7
231	CellMarker_2024	Microglial Cell Superior Frontal Gyrus Human	1/15	0.0808126753410127	0.1343379538136316	12.788931788931787	32.17211116568681	CST7
232	CellMarker_2024	Cytotoxic CD4+ T Cell Liver Human	2/85	0.0822434436092546	0.1361270790773869	4.338444687842278	10.837745486606565	ZEB2;CST7
233	CellMarker_2024	B Cell Skin Human	1/16	0.0859639784104222	0.1398735919898395	11.935735735735737	29.28822973194941	CD38
234	CellMarker_2024	Neutrophil Lung Human	1/16	0.0859639784104222	0.1398735919898395	11.935735735735737	29.28822973194941	LYN
236	CellMarker_2024	M2 Macrophage Kidney Human	1/16	0.0859639784104222	0.1398735919898395	11.935735735735737	29.28822973194941	C1QC
240	CellMarker_2024	CD8+ T Cell Kidney Human	1/17	0.0910866691723313	0.1416084249480778	11.18918918918919	26.80866865766945	CD38
241	CellMarker_2024	Conventional Dendritic Cell 2a(cDC2a) Brain Human	1/17	0.0910866691723313	0.1416084249480778	11.18918918918919	26.80866865766945	CST7
242	CellMarker_2024	Macrophage Heart Mouse	1/17	0.0910866691723313	0.1416084249480778	11.18918918918919	26.80866865766945	C1QC
243	CellMarker_2024	Macrophage Intestine Mouse	1/17	0.0910866691723313	0.1416084249480778	11.18918918918919	26.80866865766945	KLF2
244	CellMarker_2024	Macrophage Pancreas Human	1/17	0.0910866691723313	0.1416084249480778	11.18918918918919	26.80866865766945	ZEB2
249	CellMarker_2024	Monocyte Skin Human	1/18	0.0961809050976451	0.1471452890736882	10.530471648118708	24.657356652146078	CD38
250	CellMarker_2024	Neutrophil Bone Marrow Mouse	1/18	0.0961809050976451	0.1471452890736882	10.530471648118708	24.657356652146078	FOXP1
254	CellMarker_2024	B Cell Undefined Human	2/96	0.1010482359982787	0.1506929753265617	3.82862669245648	8.775814591484897	XBP1;CD38
259	CellMarker_2024	Naive CD8+ T Cell Peripheral Blood Human	2/97	0.1028129203844349	0.1524330557051081	3.788133971291866	8.61741477973654	FOXP1;FKBP5
264	CellMarker_2024	Macrophage Bone Marrow Human	1/20	0.1062846380154363	0.1528588052356837	9.421052631578949	21.11855678854484	IFITM2
265	CellMarker_2024	Dendritic Cell Skin Human	1/20	0.1062846380154363	0.1528588052356837	9.421052631578949	21.11855678854484	CD38
268	CellMarker_2024	CD8+ T Cell Bone Marrow Human	1/21	0.1112944457116924	0.1588738555884383	8.94954954954955	19.64941553688831	CST7
269	CellMarker_2024	Natural Killer Cell Undefined Mouse	1/21	0.1112944457116924	0.1588738555884383	8.94954954954955	19.64941553688831	ID2
270	CellMarker_2024	CD141+CLEC9A+ Dendritic Cell Blood Human	2/102	0.1117613021741578	0.15894940753658	3.597818181818182	7.884222470928892	ID2;CD38
274	CellMarker_2024	Macrophage Undefined Mouse	1/22	0.1162764199182915	0.162956734484029	8.522951522951523	18.3395591765212	C1QC
278	CellMarker_2024	Macrophage Lung Mouse	1/23	0.1212307138790953	0.1674553745668079	8.135135135135135	17.16562180012738	MAFB
279	CellMarker_2024	Plasmacytoid Dendritic Cell Blood Human	4/338	0.1219145106285385	0.1677963157037949	2.16833000665336	4.563110018169152	TSPAN13;NCF1;TGFBI;LGMN
283	CellMarker_2024	B Cell Spleen Mouse	1/24	0.1261574800052537	0.1699806046386576	7.781041911476694	16.108502130987272	CD38
284	CellMarker_2024	Neutrophil Bone Marrow Human	1/24	0.1261574800052537	0.1699806046386576	7.781041911476694	16.108502130987272	IFITM2
288	CellMarker_2024	Memory B Cell Blood Human	1/25	0.1310568698603139	0.1741378478420779	7.456456456456457	15.152443590064316	CD38
293	CellMarker_2024	Exhausted CD4+ T Cell Liver Human	2/116	0.1377991562347123	0.1805968463963465	3.153748006379585	6.2505962285316	SRGN;CD38
294	CellMarker_2024	Natural Killer Cell Spleen Human	1/27	0.1407741229072719	0.1832449599877709	6.882189882189882	13.4932121116735	CST7
300	CellMarker_2024	CD1C+ A Dendritic Cell Blood Human	1/29	0.1503836692132686	0.1918515912886882	6.38996138996139	12.10620011280844	NR4A2
305	CellMarker_2024	M2 Macrophage Lung Human	1/33	0.1692843610915202	0.2124352766638685	5.59009009009009	9.928980323211665	SOCS3
307	CellMarker_2024	Monocyte Bone Marrow Human	1/34	0.1739440504237815	0.2154661785894585	5.42042042042042	9.48043229213069	MAFB
308	CellMarker_2024	Natural Killer Cell Bone Marrow Human	1/34	0.1739440504237815	0.2154661785894585	5.42042042042042	9.48043229213069	CD38
314	CellMarker_2024	B Cell Bone Marrow Human	1/38	0.1923251784724567	0.2337116092829854	4.83345507669832	7.968277926890248	CD38
317	CellMarker_2024	Monocyte Spleen Mouse	2/145	0.1950785664714888	0.2363096830443272	2.5104895104895104	4.10302580330428	CD180;KLF2
319	CellMarker_2024	CD4+ T Cell Blood Human	1/40	0.2013631441044547	0.2408830135081326	4.585123585123585	7.348326827498552	ZFP36
323	CellMarker_2024	Macrophage Stomach Human	1/41	0.205844466704373	0.2447191183110812	4.47027027027027	7.065863017263707	CYBB
324	CellMarker_2024	Plasmacytoid Dendritic cell(pDC) Nasopharynx Human	1/42	0.2103008668972254	0.2492454718781931	4.361019556141508	6.7997717913514455	TSPAN13
327	CellMarker_2024	Neutrophil Blood Human	1/49	0.2408092852503611	0.2827852157068461	3.723723723723724	5.301651675040672	CD38
332	CellMarker_2024	CD1C+ B Dendritic Cell Blood Human	1/54	0.2618829780379357	0.3029007938752028	3.3715791262961075	4.517435659146221	NR4A2
333	CellMarker_2024	Natural Killer Cell Blood Human	1/56	0.2701491911942356	0.3115233916474068	3.2486486486486488	4.251769343128155	FOS
343	CellMarker_2024	Monocyte Peripheral Blood Human	1/68	0.3178545308175756	0.35481435998241	2.6651875756353367	3.0547352592063763	CD38
345	CellMarker_2024	Monocyte Bone Marrow Mouse	1/69	0.3216875716189564	0.3580522536280558	2.62586115527292	2.9781847075347017	TGFBI
348	CellMarker_2024	Effector CD8+ Memory T (Tem) Cell Peripheral Blood Human	1/77	0.3515932214122483	0.3868812401261797	2.34850640113798	2.454847693044528	ZEB2
368	CellMarker_2024	Natural Killer Cell Spleen Mouse	1/114	0.4737682139296879	0.4943668319266308	1.576576576576577	1.1777611574875526	COX7A2L
