group	names	scores	logfoldchanges	pvals	pvals_adj
0	TLR1	14.20407	8.382717	8.644212259950203e-46	4.004896366157435e-43
0	SRI	14.17805	9.936189	1.2527896742321896e-45	5.731669358321547e-43
0	SERPINE1	14.117377	10.013268	2.9683630620114156e-45	1.3412969929960473e-42
0	TAPBP	14.10119	7.175956	3.7342312802019786e-45	1.66678779373991e-42
0	SLAMF1	14.096513		3.990044921622661e-45	1.7595136647748316e-42
0	SLC7A1	14.008141		1.389966702963337e-44	6.056448963709654e-42
0	NFKBIA	13.89195		7.087934919706887e-44	3.0520647764257856e-41
0	PIK3R5	13.882117		8.130631788279042e-44	3.460340163753503e-41
0	IL10RA	13.811611		2.169246498971319e-43	9.126044955040143e-41
0	AQP9	13.764367	6.765181	4.17522365546528e-43	1.7365609206100536e-40
0	AHR	13.729235		6.784662489521703e-43	2.7901733907750993e-40
0	GPR132	13.620478		3.025816004194692e-42	1.2305321285503323e-39
0	ITGA5	13.614122		3.300857503208826e-42	1.3276339063180904e-39
0	OLR1	13.501529		1.5316405850862493e-41	6.093432288558893e-39
0	GNAI3	13.48774		1.8467616565748812e-41	7.268099289494326e-39
0	BEST1	13.392412		6.696941936207259e-41	2.6076039553949136e-38
0	P2RX7	13.092882		3.6162025149682214e-39	1.3932276657931775e-36
0	FZD5	13.072498	7.884336	4.7286856676969e-39	1.802860667951815e-36
0	NDP	13.000433	7.3165574	1.216522740410633e-38	4.590304002244286e-36
0	RGS1	12.989282		1.407417347881509e-38	5.2564165663072564e-36
0	BDKRB1	12.863738		7.200843456645879e-38	2.662202740976726e-35
0	IL4R	12.783279		2.0331192980526175e-37	7.441419942802385e-35
1	DLG1	6.1051197	0.64607686	1.027238050432228e-09	2.2513736457407172e-07
1	SYNPR	5.9806547	3.112335	2.222422620333759e-09	4.841838709930708e-07
1	MALAT1	5.88269	0.3353665	4.036515110114018e-09	8.639794710250478e-07
1	WNT5B	5.362049	1.3715043	8.228313690939035e-08	1.6731361633447756e-05
1	PKN2	5.2849483	4.66722	1.257402821482519e-07	2.5286923444550368e-05
1	NRDC	5.244659	1.944564	1.565714965710379e-07	3.131515489615606e-05
1	NEAT1	5.076548	0.27229673	3.8435364627083176e-07	7.64550424302104e-05
1	MIR99AHG	5.0314627	0.68807673	4.867520515873974e-07	9.630060454135316e-05
1	PBX3	4.9718685	-1.1844689	6.631074849808293e-07	0.00012978821956033867
1	IGF1R	4.7862506	0.5595938	1.6992586225824294e-06	0.0003256259939536099
1	VEGFA	4.7679048	0.43760568	1.861518276578404e-06	0.00035486161688044873
1	CHI3L1	4.6804914	2.0982924	2.8618772370441113e-06	0.0005399359214074821
1	LIMCH1	4.6428404	-0.75053966	3.436515623792223e-06	0.0006417342262572406
1	HERC4	4.5735335	1.0615112	4.795665438116214e-06	0.0008864957106085431
1	RASAL2	4.550391	-0.29250428	5.354621225541509e-06	0.0009848466908343957
1	ERC1	4.5193353	1.2339616	6.203410339344055e-06	0.0011352551091516588
1	FSTL5	4.5096226	-0.11693532	6.494303052483466e-06	0.0011825770448952604
1	MEIS2	4.497392	-0.3735067	6.879206682972585e-06	0.0012464645732845523
1	FER	4.388396	2.3758693	1.1418991695788061e-05	0.002038763488085555
1	CDK19	4.3850384	0.9296964	1.1596543031660903e-05	0.0020538504261050344
1	PRELID2	4.3846784	-0.2806722	1.1615721925732686e-05	0.0020538504261050344
1	AKAP12	4.3782034	0.6811998	1.1966163059672205e-05	0.0021056419910916464
1	CADM2	4.351824	-0.056830917	1.3500983423596901e-05	0.0023530928299384294
1	DIP2C	4.3478665	0.47000602	1.3746811409286014e-05	0.0023845831487738266
1	RPS6KA3	4.3272424	0.93104374	1.5098769895398978e-05	0.002606745645950462
1	PPP1CB	4.2933087	0.90201044	1.760301332060902e-05	0.0030248257772188297
1	CRYAB	4.2826366	0.7942902	1.8469159452712927e-05	0.0031588303977978776
1	BCL2	4.2552977	1.106957	2.087710905327437e-05	0.003554060783529745
1	EYS	4.2527795	-0.14629552	2.111333623044169e-05	0.003577635274862946
1	ELF2	4.197742	1.4294959	2.6958976612886672e-05	0.004547122133678641
1	TTBK2	4.184432	-1.4873672	2.8588001906365346e-05	0.004799768154930634
1	FAM13A	4.171722	0.9219096	3.023066829423754e-05	0.0050523867134127315
1	SMYD3	4.165127	-0.33195752	3.111795819608166e-05	0.005177038126976294
1	ANK3	4.161649	-0.10502605	3.1595710804856216e-05	0.005232735797142726
1	XPO1	4.115125		3.869694433401233e-05	0.006322977051648149
1	SNAP91	4.106372	-0.2821777	4.019223064635276e-05	0.006538114817276256
1	DGKD	4.0810714	0.649459	4.482861316471191e-05	0.007260053409033719
1	SLC7A5	4.072438	1.5524467	4.652361677523349e-05	0.0075013695929089024
1	PDE8B	4.0471373	0.44254968	5.18478440015303e-05	0.008286825058078647
1	TMEM108	3.971595	-0.15219119	7.139297146359327e-05	0.011311922720947954
1	DMD	3.9578056	-0.12823984	7.564143737572676e-05	0.011867097149813098
1	CASZ1	3.9570863	-0.21051973	7.586953179028619e-05	0.011867097149813098
1	PPFIA2	3.9550478	-0.10077767	7.651933650468161e-05	0.011917805257054688
1	DLG2	3.9516904	-0.72301656	7.76010881909879e-05	0.01203507385117944
1	CACNA2D1	3.9448557	-3.452732	7.984806055331368e-05	0.012331303224944447
1	ZNF385B	3.9329848	-0.10001379	8.389755842784761e-05	0.012902245949653992
1	PROM1	3.9243515	-0.23492868	8.696372642474817e-05	0.0132953955703447
1	SNAP25	3.9237518	-0.16289581	8.718053979079064e-05	0.0132953955703447
1	RNF150	3.9063652	-0.31110844	9.369488489193492e-05	0.014170770586486406
1	FNDC3A	3.8899379	0.9372591	0.00010026993460648664	0.015040901133327941
1	CHD1	3.8839424	0.6554178	0.00010277628243389064	0.015353937605562577
1	CACNA2D4	3.8524065	-0.16512898	0.0001169626258673642	0.01733177760879108
1	DIP2A	3.8498886	-0.33673033	0.0001181716234606239	0.017440320928557643
1	TAOK3	3.833701	-0.2538587	0.00012622962741970888	0.01855474133810749
1	AL161757.4	3.8256671	-0.19540662	0.00013041846721193866	0.019093785273696668
1	DENND5B	3.8147554		0.00013631788752802205	0.019877972117183805
1	PSME4	3.8088799	0.818395	0.0001395977348540666	0.020275463069022587
1	DISC1	3.8018053	-0.17939392	0.00014364557468699837	0.020729181230227108
1	PPP2R2B	3.8014457	-0.12099138	0.00014385432180753763	0.020729181230227108
1	CAMK1D	3.7791426	-0.10307497	0.0001573692222986771	0.022587729040603455
1	EPS8	3.764514	-0.27074653	0.0001668733728224968	0.02385832936982893
1	IMPG2	3.7607968	-0.17901456	0.00016937299898944012	0.024121483019503884
1	ANKRD28	3.7470074	0.45146057	0.00017895685059689725	0.025387595692624172
1	MAP4K3	3.74353	-2.050848	0.00018145292111264102	0.025642310292060905
1	GPC6	3.7401726	-0.1308439	0.00018389394869790232	0.025887316985738165
1	EVL	3.729261	-0.25965306	0.00019204219818091841	0.026930791170957067
1	HDAC9	3.7130733	-0.22637632	0.00020475750569830394	0.028495549300622137
1	FNIP1	3.7056391	0.599437	0.00021085840424569735	0.029233441112866545
1	SPOCK1	3.6982048	0.609431	0.000217129711149014	0.029989300217981366
1	NLGN1	3.6950872	-2.4018838	0.00021981138200188635	0.03024555034831219
1	SAG	3.6750624	-0.1601541	0.00023779119783954648	0.032596987386236856
1	VWA8	3.6636713	-0.2555596	0.00024862587367647333	0.03395505821803209
1	ZEB1	3.6582754	-0.18629372	0.0002539181518775861	0.03442095658100566
1	ATP13A3	3.6477234	0.9888062	0.00026457418004291857	0.0357331349215899
1	STK3	3.6422076	2.1833024	0.00027030984671074914	0.03634177801763282
1	ADGRL2	3.6414883	0.6062634	0.00027106651181152863	0.03634177801763282
1	BBS9	3.6395698	-0.1778543	0.0002730940027302154	0.03634732215974041
1	BTRC	3.6347735	-1.3891766	0.00027822508585802154	0.036896073795251616
1	TNKS	3.628658	0.85583365	0.0002848982830456593	0.0376446283673436
1	ANK2	3.6045566	-0.37529925	0.0003126863604285448	0.04102019167758125
1	ELL2	3.5947242	2.0166512	0.00032473553579672436	0.042448733377485386
1	LRP1B	3.5889685	0.7609359	0.00033198894475807003	0.043242446146228186
1	AC004540.1	3.5838125	-0.3095682	0.0003386152604778244	0.04367974327643967
1	NFASC	3.5835726	-0.21289101	0.00033892645256984415	0.04367974327643967
1	PDE8A	3.5670254	-0.30299893	0.0003610565981247175	0.04636853525600977
1	CCSER1	3.5537155	-0.11595819	0.00037982982259571944	0.04860892075813261
1	PPM1E	3.5476003	-0.31917465	0.00038875781970108554	0.049578135745224496
1	LHFPL3	3.5252974	-0.15098791	0.0004230077396022823	0.053204488925027944
1	AUH	3.5226593		0.00042724013519873216	0.05355279516578354
1	FBXL2	3.5049129		0.00045675661271721903	0.05705716307871308
1	SH3PXD2B	3.501076	0.9571549	0.00046338387580309616	0.05749258724836991
1	WAC	3.4946008	0.9445293	0.000474771202901169	0.058417285096892216
1	RALGPS2	3.4941213	-0.19094858	0.0004756250091219879	0.058417285096892216
1	ATRX	3.491843		0.0004797001832952651	0.05872075722003344
1	KSR1	3.490524	0.7313514	0.00048207435614647275	0.058814678364390166
1	MIER1	3.485488	1.425794	0.000491240556538462	0.05973387245802076
1	PICALM	3.474936	0.8523181	0.0005109753851668822	0.06192784792216244
1	AC130415.1	3.4715786	-0.16941483	0.000517408030781422	0.06250049945422716
1	TSC22D2	3.4687006	0.6692343	0.0005229817203656302	0.06296596693125799
1	EGFLAM	3.464624	-0.25737512	0.0005309736204602605	0.06371857535234753
