gene	strain	log2FoldChange	pvalue	padj
PA14_01550	98	0.02714697711795111	0.8906181649196218	0.9369174485833134
PA14_01560	98	0.3996488581945785	0.21281505936704012	0.38566112126589236
PA14_01580	98	0.37714272172892294	0.034225853972352234	0.11346318370356588
PA14_01600	98	0.1827548909601333	0.0971468302707766	0.22565632794662654
PA14_01610	98	-0.21221175067384834	0.2866102351496431	0.4682453924564654
PA14_01620	98	-0.13900719741783085	0.6932603899282126	0.8064514076849547
PA14_01640	98	-0.1752482323215574	0.5516461167417428	0.7083043772572982
PA14_01660	98	-0.10416827188561051	0.33093198712786787	0.5100819269804082
PA14_01670	98	-0.3419427004323419	0.2240843426788493	0.40083019747277987
PA14_01680	98	-0.6077300541765185	0.0886135673517376	0.21270175886570294
PA14_01690	98	-0.199033878683732	0.11096711387921765	0.24627431061998495
PA14_01710	98	-1.357424104334818	0.04478300261656979	0.13544127620621108
PA14_01720	98	-1.6955809626525173	0.07084465515125	0.18180653906714445
PA14_01730	98	0.41002543994081186	0.40742142859633484	0.5839773944563305
PA14_01750	98	-0.3389366901146964	0.11115559084875123	0.24659869945432894
PA14_01760	98	-1.526331647278555	1.9569539654986802e-07	1.797650061770936e-05
PA14_01770	98	-1.6266688924681745	1.6239531696314616e-13	1.5773998454353597e-10
PA14_01780	98	-4.039805123309976	1.2011260161818223e-16	5.366076528678744e-13
PA14_01790	98	0.03406742316025735	0.5224644786170071	0.6851761884293243
PA14_01800	98	-0.2452287995000333	0.31218622258190504	0.4922991781608647
PA14_01810	98	-0.04152367519237998	0.7036366155920196	0.8142959085921944
PA14_01830	98	-0.01054322194872448	0.9125019951340901	0.9493148210713098
PA14_01840	98	-0.11222181885655758	0.8331124834049668	0.9055165149727987
PA14_01860	98	-0.02808560014401351	0.947517012864967	0.9694749211687198
PA14_01870	98	-0.3005412866926207	0.3868910331963954	0.5649714210645433
PA14_01890	98	0.14938696019250308	0.11836815336205513	0.25769503092792573
PA14_01900	98	-1.0527297720769955	0.2967537756102045	0.4778891970865631
PA14_01910	98	-0.795331502574447	0.2916872576255766	0.47312923391089917
PA14_01930	98	0.00969880590083605	0.9669152602094699	0.9808654680206575
PA14_01940	98	-0.8767466090831277	8.87578729637805e-07	6.386183748554478e-05
PA14_01960	98	-0.8933532009056293	1.7126826370204692e-08	2.935478454463009e-06
PA14_01970	98	-0.9801908577026257	1.2705486602320407e-09	4.355739759901372e-07
PA14_01980	98	-0.41196325809770507	1.7675519289851407e-06	0.00010958821959707872
PA14_01990	98	0.32144109676040156	0.5930647273185252	0.7368111768945567
PA14_02020	98	0.768238142053292	0.00594241429315219	0.03591657219387839
PA14_02030	98	0.26404793960963957	0.01537551816494059	0.06760975164196018
PA14_02050	98	-0.12194361194987557	0.37406583980636576	0.5531732337963714
PA14_02060	98	0.3497958162396433	0.054827779895656716	0.1534311561813566
PA14_02070	98	-0.07443136547919948	0.6268076738783964	0.7591374148983895
PA14_02090	98	0.4460275291241729	0.016903725665099158	0.07093651465760632
PA14_02100	98	0.46230109579848566	0.004498974500002445	0.029909372977306843
PA14_02110	98	0.26753230827812224	0.00962824641738493	0.05005657459457571
PA14_02130	98	0.3315700955664642	0.09106126862540188	0.2167912882143963
PA14_02140	98	0.2484331754656086	0.23989552792540458	0.41895274136026545
PA14_02150	98	0.16017463894468342	0.05132594827091166	0.1469914626648025
PA14_02180	98	-0.9348025922409349	0.015967775567115507	0.06871182456368384
PA14_02190	98	-0.9145887976837805	0.024186924474230962	0.09041782927249394
PA14_02200	98	-1.171444039963447	0.0056418287633397055	0.034794262468511965
PA14_02220	98	-1.2123068014889515	0.009504062614027314	0.04958789338813893
PA14_02230	98	-1.3162011595853826	0.0066692867650392845	0.03867522713099398
PA14_02250	98	-1.1508655314331637	0.01236585396384923	0.05835481530470714
PA14_02260	98	-1.230199319874112	0.005095442457606605	0.032755893104645044
PA14_02270	98	-0.4466404717107526	0.013778140054646223	0.06274902113281526
PA14_02290	98	0.14375239077020652	0.48301606218697674	0.6520999686944218
PA14_02300	98	0.2966371039832776	0.2637194487794408	0.4433103396269343
PA14_02310	98	0.31211076134337823	0.20689402619630873	0.3792948677798324
PA14_02330	98	0.3673133746348505	0.26090520069273915	0.4402303154711302
PA14_02340	98	0.04735938896878267	0.88002740894655	0.9329203965451324
PA14_02360	98	-0.30474760766175724	0.3024677991008005	0.48346285874638834
PA14_02370	98	-0.10205790384684832	0.5604565444975408	0.7139542604003645
PA14_02380	98	-0.031117684250943967	0.8320664753369368	0.9047268922138141
PA14_02390	98	0.28715515459966756	0.431008534959271	0.6051355677529827
PA14_02410	98	-0.2660277404611371	0.09478763262532597	0.22221332378938044
PA14_02420	98	-0.031070229852114828	0.8692081315069715	0.926586595927351
PA14_02435	98	-0.12989762815191952	0.4096260543724141	0.5859844489156675
PA14_02450	98	-0.5690558802368582	0.038773958450560364	0.12274558927206182
PA14_02460	98	-0.6004533827044547	0.03325135004434956	0.11137291267728117
PA14_02470	98	-0.5031062702707985	0.03734718539012207	0.11965882157978638
PA14_02490	98	0.15591917811025713	0.37021581959290906	0.5490121619815456
PA14_02500	98	0.3148832310343117	0.17516114233448807	0.33926192672828065
PA14_02510	98	0.07837418817477015	0.8540558939841137	0.9179664417876404
PA14_02520	98	0.061335888794959104	0.8894238465140133	0.9365685520999457
PA14_02530	98	0.6614168915906706	0.13109984559680588	0.2772314586858435
PA14_02550	98	0.17614257140111533	0.5890294132688013	0.7344627484082094
PA14_02560	98	-0.36787746655818143	0.17910847348119438	0.3445030308410564
PA14_02570	98	-0.5869277136839006	0.009523621303913082	0.04964549638569359
PA14_02580	98	-0.41273476239744156	0.0253146852944989	0.09343507656512957
PA14_02590	98	-0.25083346105394266	0.1628957313179328	0.32334849179380654
PA14_02610	98	-0.275517659912067	0.19581974273448388	0.3654298625221172
PA14_02620	98	-0.07547293171986702	0.5960022151529715	0.7386920853689601
PA14_02630	98	-0.17907441028784987	0.3839941866189532	0.5625354314851879
PA14_02640	98	-0.02706262876051202	0.8438988052116773	0.9119762527929748
PA14_02650	98	0.2971218189882965	0.010100741409086697	0.05154739135915698
PA14_02660	98	0.07279607485280337	0.6975870736809591	0.8092232216187558
PA14_02680	98	-0.08952506136590177	0.6514108886767576	0.7798284020154678
PA14_02690	98	-0.08303646619786953	0.670249431210947	0.7918895349917265
PA14_02700	98	0.03676935844675722	0.887830992670998	0.9363516151441506
PA14_02720	98	-0.19049229438905702	0.15662420715966632	0.31432709343200255
PA14_02730	98	-0.21743352261441817	0.14543586561014024	0.2977169739290121
PA14_02740	98	-0.17680293148311677	0.1325971308219418	0.2793307885630234
PA14_02750	98	0.42223723150981485	0.005787709818970734	0.035172860088593785
PA14_02760	98	-0.8620052413081636	0.3157707029152407	0.49564009065177017
PA14_02770	98	-0.9496377435371963	0.277207386894465	0.45740788528339243
PA14_02790	98	-0.613615356067422	0.3132221764167309	0.49310071425086643
PA14_02810	98	-0.8121423258922817	0.02120342442815596	0.08260264543268245
PA14_02830	98	-0.2187206895217546	0.36881330405045465	0.5472107780056135
PA14_02840	98	-0.11216185634546072	0.611536094520745	0.7484318267255148
PA14_02850	98	-0.20083714307744138	0.3038491125192636	0.4840985860476403
PA14_02870	98	0.2095338854698099	0.11491782840871036	0.252868241923098
PA14_02890	98	-0.21586385374553174	0.09858965397381206	0.22774076643165314
PA14_02900	98	-0.37099883647910836	0.17905221258881251	0.3445030308410564
PA14_02910	98	0.23911180628783235	0.584661889001356	0.7322620352098802
PA14_02930	98	0.0838321737229979	0.7760571148755717	0.8676334807865569
PA14_02960	98	0.26443112662570645	0.18220208440556052	0.34822181390484463
PA14_02970	98	0.6179360623795063	0.006429083862067943	0.03792378618231981
PA14_02980	98	-0.03088462087040078	0.8103267657287737	0.8893755914627671
PA14_02990	98	-0.41155831128035647	0.05484767128922761	0.1534311561813566
PA14_03000	98	-0.4065708269500288	0.3753553709075432	0.5546240914760725
PA14_03010	98	0.06262361552073159	0.6757437061318002	0.7953444466185441
PA14_03020	98	-0.26461038201376663	0.24747983737730228	0.4257120697269533
PA14_03030	98	0.41385821810392365	0.02938084221358686	0.10201193223028651
PA14_03040	98	0.4858133196948806	0.0019465277165866828	0.016968785022255333
PA14_03050	98	-0.02826440282839826	0.9516402334858101	0.9714764898853215
PA14_03070	98	-0.35586928321356837	0.24185674836432405	0.42088418317924176
PA14_03080	98	-1.471814868409128	0.036557323512463845	0.11829876814582971
PA14_03090	98	-1.623092992488207	0.028001682587765937	0.09902536779217226
PA14_03100	98	-0.11976572358214721	0.37229489364470925	0.5513938094438031
PA14_03110	98	0.47941739102301817	0.24927169045718534	0.4274618069280792
PA14_03120	98	0.10513167627619602	0.492692120323926	0.6590336647344137
PA14_03130	98	0.18483784249809077	0.310867517235051	0.4911184305898285
PA14_03150	98	0.33408156346294327	0.002429536498541687	0.019638472556866786
PA14_03160	98	-0.44562644962344145	1.2549139269288137e-05	0.000504388852837319
PA14_03163	98	-0.22809405016513118	0.0015042780259243512	0.014449870734496
PA14_03166	98	-0.08023635829253806	0.6687957156659775	0.79141957987844
PA14_03170	98	-0.1331801539876878	0.5534527922034221	0.709220489426438
PA14_03190	98	-0.014199868770893076	0.8837006379532182	0.9342105385602711
PA14_03200	98	-0.023742652241704576	0.8598465089106654	0.9201423632580715
PA14_03210	98	0.06581384765437903	0.7059679744590193	0.8150551803629495
PA14_03220	98	0.22496060834514253	0.08635654635157003	0.20952787349581603
PA14_03240	98	-0.4400504209513052	0.18591330092695832	0.3525351833285088
PA14_03250	98	0.19948280767220972	0.31278074599345246	0.49280513318460145
PA14_03265	98	0.2707321610590636	0.1861356980007211	0.3525508118128705
PA14_03270	98	0.30722180989356573	0.11168494896831059	0.24749044965297115
PA14_03285	98	0.2264929666768527	0.14343320327435452	0.29527683104307245
PA14_03300	98	0.1462085520353451	0.3487077278839279	0.5262708822950556
PA14_03310	98	-0.3222379901144361	0.019038554416672165	0.07698952571795284
PA14_03320	98	0.32714344110807936	0.008887765216596066	0.047652157941418465
PA14_03330	98	0.6153023334350038	0.0008074542733590046	0.009300085978530194
PA14_03340	98	0.04311702401844464	0.5861442737212046	0.7330507766869779
PA14_03350	98	0.3449467827790116	0.011711331717303498	0.05664202593231932
PA14_03360	98	0.36964886752714676	0.0751792124935348	0.19049758713579168
PA14_03370	98	0.34999550418787173	0.016974796805195425	0.07106976708382107
PA14_03390	98	0.13524139198545804	0.26777057613618843	0.4470364615675164
PA14_03400	98	-0.15072514745502286	0.3497502870173803	0.5272117850368948
PA14_03410	98	0.03351423891119065	0.8792250685328323	0.9329203965451324
PA14_03430	98	0.10835822012095342	0.36451647320759384	0.5425578831511872
PA14_03450	98	0.139101626787701	0.342404659740475	0.5210272472499969
PA14_03470	98	-0.6834243719485773	0.00011336421993280986	0.002315950316885371
PA14_03480	98	-0.06359416304189303	0.6972294002466383	0.8089693300094382
PA14_03490	98	-0.8669968658504352	0.0020864680680917646	0.017882258677704124
PA14_03510	98	-0.838047160719805	0.0029858695179948887	0.022747251700489166
PA14_03520	98	-0.8319164691542422	0.0030667348633777584	0.023121344680505203
PA14_03530	98	-0.5063112943957186	0.01678769896358126	0.07069270921947368
PA14_03550	98	-0.4566071060903498	0.3810734821905742	0.5598427663742542
PA14_03560	98	-0.9636097174991862	0.01716401478257682	0.0715024146911063
PA14_03580	98	-0.17702598037834605	0.05490486760817382	0.15347029660452613
PA14_03590	98	0.09163595542340985	0.8087671426710098	0.8883330017879091
PA14_03610	98	0.29299711779428783	0.20173895235250588	0.37372365362695625
PA14_03620	98	0.10256285522728081	0.33431649653573153	0.5130059351791056
PA14_03630	98	0.0626050706657022	0.39248681213410647	0.5697149336055102
PA14_03650	98	0.35883989144562456	0.1320478466144533	0.2788718555367139
PA14_03670	98	0.25225578672412396	0.42741761890507685	0.60183374800164
PA14_03680	98	0.17982629626699342	0.5757231734096712	0.7257041714193241
PA14_03700	98	0.06096869484806433	0.8806891874859355	0.9333452183737138
PA14_03710	98	0.15725932341238824	0.7909762066879491	0.8761329121361949
PA14_03720	98	-0.0401818717443998	0.7156065919459426	0.8224306513162842
PA14_03730	98	0.46137009954926	0.05899049424276878	0.15983105553084911
PA14_03760	98	-0.1172027542257128	0.5094151562238591	0.67505037073048
PA14_03770	98	0.24249397704329567	0.28762018263583766	0.46888123759487044
PA14_03780	98	0.03259534572274525	0.7834882847418395	0.8722387246371425
PA14_03790	98	-0.42391064422848146	0.002304978940478014	0.01902750320836525
PA14_03800	98	0.7812654695000134	0.0030407019960449204	0.023017171927067075
PA14_03810	98	0.40618792875380194	0.001518135002445061	0.014507603246998861
PA14_03830	98	0.024258351341162054	0.7756230156120526	0.8674594003045561
PA14_03840	98	0.4944394914821544	0.00021288132844407372	0.0036383354315896233
PA14_03855	98	0.9039220303615174	0.00027228944233625264	0.004444022117900424
PA14_03860	98	-0.003177554663132298	0.9865563988034786	0.9929291944498759
PA14_03870	98	-0.2692850744587112	0.024037454800425472	0.09009906484328511
PA14_03880	98	0.2759097944694062	0.035455532015911576	0.11576181545587264
PA14_03900	98	0.22115446268473526	0.1948973752342666	0.36474932569425667
PA14_03920	98	0.1075483281969909	0.6906254264630775	0.8054762828550761
PA14_03930	98	0.2485340253479098	0.00571445777000203	0.03500749173503867
PA14_03940	98	0.35006824239592405	0.04354186665166649	0.13272071069346877
PA14_03950	98	0.2886319497220331	0.17084749749612066	0.3335675763508848
PA14_03960	98	0.24747837256365024	0.1658392395548083	0.32640616156412616
PA14_03980	98	0.18946114761487642	0.29098885030208127	0.4722592647063575
PA14_04000	98	0.23626471418493544	0.09196264478234063	0.21831295062789458
PA14_04010	98	0.226269460749279	0.3294784755810504	0.5089320317218028
PA14_04020	98	0.27262024961260956	0.08947140167154911	0.21396771807213308
PA14_04030	98	0.4052317327794501	0.01389506021625524	0.063118013203691
PA14_04040	98	-0.009981282247444767	0.9588880353506293	0.9763101799481948
PA14_04050	98	0.023347546047975953	0.9430051583709614	0.9682582915761034
PA14_04060	98	-0.10912604537006487	0.6546756479315027	0.7818544418329504
PA14_04070	98	-0.06573289933153958	0.18193497363644218	0.34810145316913493
PA14_04080	98	-0.09718331129029956	0.285456024092837	0.4667894804750432
PA14_04090	98	-0.09854766839544737	0.40893564273884286	0.5852841173580492
PA14_04100	98	-0.4418996168070759	0.394632193716857	0.5716918779472638
PA14_04110	98	0.6682723892497808	0.004390400749363392	0.029580642274323523
PA14_04140	98	0.597014574019191	0.004867512085478843	0.031698624785095796
PA14_04150	98	0.3145467026981059	0.09027512573966721	0.2153595713511177
PA14_04160	98	0.46913343469798896	0.0006141447596237948	0.007680763216925915
PA14_04180	98	0.3303456809741201	0.14226145739913232	0.29369457092530754
PA14_04190	98	0.2548782070629594	0.08681309782414029	0.21011076998301065
PA14_04210	98	0.2288394552894406	0.050021795425401555	0.14467842369193062
PA14_04220	98	0.04102219129667617	0.7745659096985645	0.8669426006766341
PA14_04230	98	-0.1876665872505079	0.10801475516868933	0.2422968507047109
PA14_04240	98	-0.10964032325031958	0.45245502405988747	0.6240091885572551
PA14_04250	98	-0.19042402445901718	0.45633924577415147	0.6268226333273342
PA14_04270	98	-0.2458789804860153	0.014379565779584724	0.06426695503329737
PA14_04290	98	0.19393352278123288	0.30849607802460444	0.4889375017464243
PA14_04300	98	-0.374151004380348	0.00365980420550307	0.02601138891423401
PA14_04310	98	0.4013479201562671	0.05381480440326988	0.15201941536005623
PA14_04320	98	0.6351181027723563	0.024357801313071723	0.09088173242802945
PA14_04330	98	-0.48029842360989505	0.0002629987567328625	0.0043529504676416185
PA14_04340	98	-0.31198104788539816	0.008903935755519968	0.0476949793962963
PA14_04350	98	0.14749031563002113	0.3482225233677799	0.5258981254696609
PA14_04370	98	0.08312869583224547	0.45667107500955884	0.6269679682345604
PA14_04380	98	0.4001467948556332	0.0043702495409828485	0.02951488119729884
PA14_04390	98	0.12117940944553851	0.3795017698029583	0.558519271316071
PA14_04410	98	0.312776516266295	0.045961462329825176	0.13743632758246338
PA14_04420	98	-0.09514782585024584	0.4335312489038533	0.6073606054354945
PA14_04430	98	-0.039002136250747554	0.7181948322538948	0.8242115261490521
PA14_04440	98	-0.05923632134982526	0.6632073955054728	0.7882656272621716
PA14_04460	98	0.39502116271144594	0.02736761016821995	0.09777518991848277
PA14_04480	98	0.4913263904780987	0.06542259884523118	0.1718264560928379
PA14_04490	98	0.1851289453994518	0.04521785195284788	0.13626144838738236
PA14_04510	98	-0.10398036453533166	0.28676241950369413	0.4682453924564654
PA14_04520	98	-0.0803438060760957	0.4647688326288971	0.6344981861234978
PA14_04530	98	0.17119366912279688	0.4776407392502874	0.6466179392219918
PA14_04550	98	0.1322651472619949	0.5899466151467593	0.7348170277998104
PA14_04560	98	0.0344018612492718	0.8013172296083669	0.8828122522036981
PA14_04570	98	0.055345406305953304	0.7764024432137819	0.8676650889836858
PA14_04580	98	0.57451662717334	9.250477953723955e-05	0.0019893647791255796
PA14_04590	98	0.5066788069257573	0.00575553550678587	0.03508709302672391
PA14_04610	98	0.628643751225578	0.012161817764781556	0.05781327400746078
PA14_04630	98	0.5297180316113845	0.10468066376102018	0.23713679295324952
PA14_04640	98	-0.4244609804160593	0.10936641072609803	0.24418297223682336
PA14_04650	98	-1.3483359899387644	0.00013021200233377572	0.0024934093508024377
PA14_04660	98	0.6249651514361485	0.000393845697784748	0.005651303382592652
PA14_04670	98	0.48323693162564574	0.019943593166423	0.07933874469209094
PA14_04680	98	0.1896110192918128	0.12735758268051803	0.271485000681075
PA14_04690	98	0.5048098306709452	0.010973268923860956	0.05432877720009878
PA14_04700	98	0.4076918493306074	0.005522447553008033	0.0343121794658111
PA14_04710	98	0.8362461808281161	0.0007033701423526052	0.008267742483980094
PA14_04730	98	0.2050478568992773	0.040345380219167795	0.12586853581776597
PA14_04750	98	0.2416132459908269	0.06020986262923118	0.1620799442970713
PA14_04760	98	0.6543902299389632	0.029324062135911277	0.10190854748246328
PA14_04780	98	-1.1362325293667421	0.0026319700203671498	0.020672670186926884
PA14_04790	98	-1.3865470990743631	1.1953774725679682e-05	0.000490609852825783
PA14_04810	98	-1.072998311572153	0.0030618247013290295	0.023121344680505203
PA14_04820	98	-0.5152144875783957	0.0009760322343415932	0.01074882176040509
PA14_04830	98	0.34783472351149847	0.08722786195216685	0.21067715684095667
PA14_04840	98	0.2769818851518	0.029656085874272792	0.10275604546686197
PA14_04860	98	-0.15661063397039854	0.17888543667053117	0.34430129620734995
PA14_04870	98	-0.0962551453031022	0.49375609790232733	0.6598510751145984
PA14_04890	98	-0.008922910517529914	0.960963645146844	0.9775695800167231
PA14_04900	98	0.32411010630869974	0.13575581670360176	0.2839859654517556
