query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	1.00237248008773e-115	5497	6267	1133	0.180788255943833	0.206112424959069	GO:0048523	GO:BP	negative regulation of cellular process	59218	11957	GO:0009987,GO:0048519,GO:0050794
query_1	TRUE	4.89637806776158e-113	6367	6267	1250	0.199457475666188	0.196324799748704	GO:0060255	GO:BP	regulation of macromolecule metabolic process	59218	13487	GO:0019222,GO:0043170
query_1	TRUE	1.66424764037183e-112	4021	6267	905	0.14440721238232	0.225068390947525	GO:0048731	GO:BP	system development	59218	12138	GO:0007275,GO:0048856
query_1	TRUE	2.21704492507182e-112	3025	6267	747	0.119195787458114	0.246942148760331	GO:0009966	GO:BP	regulation of signal transduction	59218	3643	GO:0007165,GO:0010646,GO:0023051,GO:0048583
query_1	TRUE	1.12093938702302e-108	4357	6267	947	0.151108983564704	0.217351388570117	GO:0006810	GO:BP	transport	59218	2362	GO:0051234
query_1	TRUE	8.49385747102845e-106	5799	6267	1150	0.183500877612893	0.198310053457493	GO:0009889	GO:BP	regulation of biosynthetic process	59218	3588	GO:0009058,GO:0019222
query_1	TRUE	9.93334264381667e-106	2958	6267	722	0.11520663794479	0.244083840432725	GO:0035556	GO:BP	intracellular signal transduction	59218	8505	GO:0007165
query_1	TRUE	4.87723938271099e-105	4788	6267	1002	0.159885112494016	0.209273182957393	GO:0051234	GO:BP	establishment of localization	59218	12687	GO:0051179
query_1	TRUE	8.31736598566032e-105	4441	6267	950	0.151587681506303	0.213915784733168	GO:0019538	GO:BP	protein metabolic process	59218	5499	GO:0043170,GO:0044238
query_1	TRUE	5.46750898630594e-102	2110	6267	572	0.0912717408648476	0.271090047393365	GO:0006955	GO:BP	immune response	59218	2455	GO:0002376,GO:0050896
query_1	TRUE	7.09233078714471e-100	5625	6267	1109	0.176958672411042	0.197155555555556	GO:0010556	GO:BP	regulation of macromolecule biosynthetic process	59218	4023	GO:0009059,GO:0009889,GO:0060255
query_1	TRUE	3.16814226059979e-96	5527	6267	1085	0.173129088878251	0.196309028406007	GO:0010468	GO:BP	regulation of gene expression	59218	3977	GO:0010467,GO:0010556
query_1	TRUE	3.69352276738082e-95	2921	6267	693	0.110579224509335	0.237247517973297	GO:0051239	GO:BP	regulation of multicellular organismal process	59218	12691	GO:0032501,GO:0050789
query_1	TRUE	4.5330831901616e-95	8515	6267	1487	0.237274613052497	0.174633000587199	GO:0071840	GO:BP	cellular component organization or biogenesis	59218	15796	GO:0009987
query_1	TRUE	1.73843109091301e-92	2314	6267	588	0.0938247965533748	0.254105445116681	GO:0048584	GO:BP	positive regulation of response to stimulus	59218	12006	GO:0048518,GO:0048583,GO:0050896
query_1	TRUE	6.24822071801853e-92	11885	6267	1904	0.303813626934738	0.160201935212453	GO:0043170	GO:BP	macromolecule metabolic process	59218	9900	GO:0008152
query_1	TRUE	4.87202332605137e-91	8303	6267	1446	0.230732407850646	0.174153920269782	GO:0016043	GO:BP	cellular component organization	59218	4835	GO:0071840
query_1	TRUE	1.00497906207197e-87	3852	6267	819	0.130684538056486	0.212616822429907	GO:0042221	GO:BP	response to chemical	59218	9400	GO:0050896
query_1	TRUE	3.8649106130843e-86	2419	6267	592	0.0944630604755066	0.244729226953286	GO:0009605	GO:BP	response to external stimulus	59218	3376	GO:0050896
query_1	TRUE	6.71674878114345e-85	3402	6267	744	0.118717089516515	0.218694885361552	GO:0009893	GO:BP	positive regulation of metabolic process	59218	3592	GO:0008152,GO:0019222,GO:0048522
query_1	TRUE	6.82734723165625e-85	2841	6267	657	0.104834849210148	0.231256599788807	GO:0048468	GO:BP	cell development	59218	11920	GO:0030154,GO:0048856,GO:0048869
query_1	TRUE	7.28975116319502e-85	2956	6267	675	0.107707036859742	0.228349120433018	GO:0065008	GO:BP	regulation of biological quality	59218	14785	GO:0065007
query_1	TRUE	6.87866690775029e-84	1863	6267	494	0.0788255943832775	0.265163714439077	GO:0141124	GO:BP	intracellular signaling cassette	59218	18783	GO:0035556
query_1	TRUE	3.85966548672483e-83	2596	6267	614	0.0979735120472315	0.236517719568567	GO:0007399	GO:BP	nervous system development	59218	2762	GO:0048731
query_1	TRUE	3.10367104765803e-80	2425	6267	580	0.0925482687091112	0.239175257731959	GO:0051128	GO:BP	regulation of cellular component organization	59218	12627	GO:0016043,GO:0050794
query_1	TRUE	4.48451703436408e-80	1943	6267	500	0.0797829902664752	0.257334019557385	GO:1902531	GO:BP	regulation of intracellular signal transduction	59218	20814	GO:0009966,GO:0035556
query_1	TRUE	7.38006937867799e-80	1776	6267	471	0.0751555768310196	0.265202702702703	GO:0023056	GO:BP	positive regulation of signaling	59218	6206	GO:0023051,GO:0023052,GO:0048518
query_1	TRUE	6.75828066924747e-79	3146	6267	690	0.110100526567736	0.219326128417037	GO:0010604	GO:BP	positive regulation of macromolecule metabolic process	59218	4065	GO:0009893,GO:0043170,GO:0060255
query_1	TRUE	1.92680023477403e-78	1775	6267	468	0.0746768788894208	0.263661971830986	GO:0010647	GO:BP	positive regulation of cell communication	59218	4106	GO:0007154,GO:0010646,GO:0048522
query_1	TRUE	1.56799545706517e-77	10595	6267	1690	0.269666507100686	0.159509202453988	GO:0009058	GO:BP	biosynthetic process	59218	3094	GO:0008152
query_1	TRUE	8.69537079832656e-77	2430	6267	573	0.0914313068453806	0.235802469135802	GO:0050793	GO:BP	regulation of developmental process	59218	12400	GO:0032502,GO:0050789
query_1	TRUE	4.65519277648175e-75	2194	6267	531	0.0847295356629967	0.242023701002735	GO:0070887	GO:BP	cellular response to chemical stimulus	59218	15231	GO:0042221,GO:0051716
query_1	TRUE	1.63459581797589e-74	1589	6267	428	0.0682942396681028	0.269351793580868	GO:0002682	GO:BP	regulation of immune system process	59218	1154	GO:0002376,GO:0050789
query_1	TRUE	1.69291709990495e-73	3940	6267	794	0.126695388543163	0.201522842639594	GO:0019219	GO:BP	regulation of nucleobase-containing compound metabolic process	59218	5274	GO:0006139,GO:0080090
query_1	TRUE	1.02819700079068e-72	3640	6267	748	0.119355353438647	0.205494505494505	GO:0051252	GO:BP	regulation of RNA metabolic process	59218	12701	GO:0016070,GO:0019219,GO:0060255
query_1	TRUE	6.97370143650322e-72	1567	6267	419	0.0668581458433062	0.267389917038928	GO:0009967	GO:BP	positive regulation of signal transduction	59218	3644	GO:0007165,GO:0009966,GO:0010647,GO:0023056,GO:0048584
query_1	TRUE	1.27111302760223e-71	2192	6267	523	0.083453007818733	0.238594890510949	GO:0006793	GO:BP	phosphorus metabolic process	59218	2351	GO:0008152
query_1	TRUE	2.12911257153217e-71	2189	6267	522	0.0832934418382001	0.238465052535404	GO:0006796	GO:BP	phosphate-containing compound metabolic process	59218	2354	GO:0006793
query_1	TRUE	1.27553034642905e-70	3509	6267	723	0.115366203925323	0.206041607295526	GO:0006351	GO:BP	DNA-templated transcription	59218	2020	GO:0010467,GO:0032774
query_1	TRUE	2.29454019241137e-69	3383	6267	701	0.111855752353598	0.207212533254508	GO:2001141	GO:BP	regulation of RNA biosynthetic process	59218	24417	GO:0010556,GO:0032774,GO:0051252
query_1	TRUE	6.48158593528922e-69	3371	6267	698	0.111377054411999	0.20706021951943	GO:0006355	GO:BP	regulation of DNA-templated transcription	59218	2024	GO:0006351,GO:0010468,GO:2001141
query_1	TRUE	2.38497081558189e-68	3565	6267	725	0.115685335886389	0.203366058906031	GO:0006996	GO:BP	organelle organization	59218	2478	GO:0016043
query_1	TRUE	2.73571537827392e-68	2699	6267	595	0.0949417584171055	0.220452019266395	GO:0009653	GO:BP	anatomical structure morphogenesis	59218	3414	GO:0032502,GO:0048856
query_1	TRUE	1.94885406525776e-67	2870	6267	619	0.0987713419498963	0.215679442508711	GO:0033036	GO:BP	macromolecule localization	59218	7480	GO:0051179
query_1	TRUE	2.35591617382125e-67	3017	6267	641	0.102281793521621	0.212462711302618	GO:0048513	GO:BP	animal organ development	59218	11949	GO:0048856
query_1	TRUE	7.5513747274839e-67	2638	6267	582	0.0928674006701771	0.220621683093252	GO:0009891	GO:BP	positive regulation of biosynthetic process	59218	3590	GO:0009058,GO:0009889,GO:0009893
query_1	TRUE	1.76156394447021e-66	2534	6267	565	0.090154779001117	0.222967640094712	GO:0043412	GO:BP	macromolecule modification	59218	10008	GO:0043170
query_1	TRUE	2.04962082568722e-66	1509	6267	398	0.0635072602521143	0.263750828363154	GO:0007155	GO:BP	cell adhesion	59218	2585	GO:0009987
query_1	TRUE	1.35303813481646e-64	1877	6267	456	0.0727620871230254	0.242940863079382	GO:0006952	GO:BP	defense response	59218	2452	GO:0006950
query_1	TRUE	1.36764342994526e-64	2532	6267	560	0.0893569490984522	0.221169036334913	GO:0010557	GO:BP	positive regulation of macromolecule biosynthetic process	59218	4024	GO:0009059,GO:0009891,GO:0010556,GO:0010604
query_1	TRUE	1.36764342994526e-64	1690	6267	425	0.0678155417265039	0.251479289940828	GO:0048585	GO:BP	negative regulation of response to stimulus	59218	12007	GO:0048519,GO:0048583,GO:0050896
query_1	TRUE	1.47992190419609e-64	1637	6267	416	0.0663794479017074	0.254123396456933	GO:0051240	GO:BP	positive regulation of multicellular organismal process	59218	12692	GO:0032501,GO:0048518,GO:0051239
query_1	TRUE	2.67781673853174e-63	1120	6267	323	0.051539811712143	0.288392857142857	GO:0001775	GO:BP	cell activation	59218	427	GO:0009987,GO:0032501
query_1	TRUE	3.85129221300456e-63	2349	6267	528	0.0842508377213978	0.22477650063857	GO:0036211	GO:BP	protein modification process	59218	8878	GO:0019538,GO:0043412
query_1	TRUE	4.40580001738168e-63	2635	6267	572	0.0912717408648476	0.21707779886148	GO:0009056	GO:BP	catabolic process	59218	3092	GO:0008152
query_1	TRUE	4.83604265811203e-63	1954	6267	465	0.0741981809478219	0.237973387922211	GO:0012501	GO:BP	programmed cell death	59218	4356	GO:0008219
query_1	TRUE	9.24663940653229e-63	1958	6267	465	0.0741981809478219	0.237487231869254	GO:0008219	GO:BP	cell death	59218	3006	GO:0009987
query_1	TRUE	1.5708520652204e-62	1106	6267	319	0.0509015477900112	0.288426763110307	GO:0002684	GO:BP	positive regulation of immune system process	59218	1156	GO:0002376,GO:0002682,GO:0048518
query_1	TRUE	2.39940894060019e-61	1529	6267	391	0.0623902983883836	0.255722694571615	GO:0016477	GO:BP	cell migration	59218	4977	GO:0048870
query_1	TRUE	2.76665401918009e-60	1956	6267	459	0.0732407850646242	0.234662576687117	GO:0008283	GO:BP	cell population proliferation	59218	3010	GO:0009987
query_1	TRUE	6.92859570318237e-60	1912	6267	451	0.0719642572203606	0.235878661087866	GO:0032879	GO:BP	regulation of localization	59218	7364	GO:0050789,GO:0051179
query_1	TRUE	8.31069934615903e-60	2396	6267	527	0.0840912717408649	0.219949916527546	GO:0008104	GO:BP	intracellular protein localization	59218	2983	GO:0033036
query_1	TRUE	9.09435766713698e-60	1090	6267	311	0.0496250199457476	0.285321100917431	GO:0032101	GO:BP	regulation of response to external stimulus	59218	6887	GO:0009605,GO:0048583
query_1	TRUE	2.03273775815432e-59	1894	6267	447	0.0713259932982288	0.236008447729673	GO:0006915	GO:BP	apoptotic process	59218	2433	GO:0012501
query_1	TRUE	1.68987972530645e-58	972	6267	287	0.0457954364129568	0.295267489711934	GO:0045321	GO:BP	leukocyte activation	59218	10587	GO:0001775,GO:0002376
query_1	TRUE	7.10210704392522e-58	1567	6267	390	0.0622307324078506	0.24888321633695	GO:0016192	GO:BP	vesicle-mediated transport	59218	4920	GO:0006810,GO:0009987
query_1	TRUE	7.66976292736481e-58	1768	6267	423	0.067496409765438	0.239253393665158	GO:0022008	GO:BP	neurogenesis	59218	6130	GO:0007399,GO:0030154
query_1	TRUE	2.9871209207437e-57	2817	6267	584	0.093186532631243	0.207312744053958	GO:0006366	GO:BP	transcription by RNA polymerase II	59218	2033	GO:0006351
query_1	TRUE	8.58872507114319e-57	2678	6267	562	0.0896760810595181	0.209858103061987	GO:0006357	GO:BP	regulation of transcription by RNA polymerase II	59218	2026	GO:0006355,GO:0006366
query_1	TRUE	1.86460165749383e-56	1769	6267	420	0.0670177118238392	0.237422272470322	GO:0044419	GO:BP	biological process involved in interspecies interaction between organisms	59218	10288	GO:0008150
query_1	TRUE	3.23664340424286e-56	1791	6267	423	0.067496409765438	0.236180904522613	GO:0048870	GO:BP	cell motility	59218	12260	GO:0009987
query_1	TRUE	3.03361438997223e-54	1646	6267	395	0.0630285623105154	0.239975698663426	GO:0009607	GO:BP	response to biotic stimulus	59218	3378	GO:0050896
query_1	TRUE	3.78593021105691e-54	1629	6267	392	0.0625498643689165	0.240638428483732	GO:1901700	GO:BP	response to oxygen-containing compound	59218	20237	GO:0042221
query_1	TRUE	4.44466245619362e-53	1607	6267	386	0.0615924684857188	0.24019912881145	GO:0043207	GO:BP	response to external biotic stimulus	59218	9908	GO:0009605,GO:0009607
query_1	TRUE	7.42839829559286e-53	1604	6267	385	0.0614329025051859	0.24002493765586	GO:0051707	GO:BP	response to other organism	59218	12978	GO:0043207,GO:0044419
query_1	TRUE	1.44538116325777e-52	2574	6267	535	0.0853677995851285	0.207847707847708	GO:0051641	GO:BP	cellular localization	59218	12930	GO:0009987,GO:0051179
query_1	TRUE	2.01150590540745e-52	1446	6267	358	0.0571246210307962	0.247579529737206	GO:0023057	GO:BP	negative regulation of signaling	59218	6207	GO:0023051,GO:0023052,GO:0048519
query_1	TRUE	4.88450740106105e-52	1634	6267	388	0.0619116004467847	0.237454100367197	GO:0042127	GO:BP	regulation of cell population proliferation	59218	9340	GO:0008283,GO:0050794
query_1	TRUE	5.7081146747673e-52	1446	6267	357	0.0569650550502633	0.246887966804979	GO:0010648	GO:BP	negative regulation of cell communication	59218	4107	GO:0007154,GO:0010646,GO:0048523
query_1	TRUE	7.10218309853491e-52	758	6267	235	0.0374980054252433	0.310026385224274	GO:0002250	GO:BP	adaptive immune response	59218	759	GO:0006955
query_1	TRUE	4.51819815771595e-51	1338	6267	337	0.0537737354396043	0.25186846038864	GO:0009968	GO:BP	negative regulation of signal transduction	59218	3645	GO:0007165,GO:0009966,GO:0010648,GO:0023057,GO:0048585
query_1	TRUE	8.41417200476034e-51	1108	6267	297	0.0473910962182863	0.268050541516245	GO:1902533	GO:BP	positive regulation of intracellular signal transduction	59218	20816	GO:0009967,GO:0035556,GO:1902531
query_1	TRUE	9.47530485553478e-51	1408	6267	348	0.0555289612254667	0.247159090909091	GO:0080134	GO:BP	regulation of response to stress	59218	16633	GO:0006950,GO:0048583
query_1	TRUE	5.05245115821446e-50	1564	6267	372	0.0593585447582575	0.237851662404092	GO:0051049	GO:BP	regulation of transport	59218	12588	GO:0006810,GO:0032879
query_1	TRUE	6.98653127865655e-50	9563	6267	1447	0.230891973831179	0.151312349681062	GO:0009059	GO:BP	macromolecule biosynthetic process	59218	3095	GO:0009058,GO:0043170
query_1	TRUE	1.70653361837326e-49	970	6267	270	0.0430828147438966	0.278350515463918	GO:0030097	GO:BP	hemopoiesis	59218	6240	GO:0048468
query_1	TRUE	3.68694812146823e-49	968	6267	269	0.0429232487633637	0.277892561983471	GO:0050776	GO:BP	regulation of immune response	59218	12391	GO:0002682,GO:0006955,GO:0048583
query_1	TRUE	4.43312329286495e-49	1233	6267	315	0.0502632838678794	0.255474452554745	GO:0040011	GO:BP	locomotion	59218	9265	GO:0008150
query_1	TRUE	1.49329980819154e-48	1548	6267	366	0.0584011488750598	0.236434108527132	GO:0045595	GO:BP	regulation of cell differentiation	59218	10677	GO:0030154,GO:0050793,GO:0050794
query_1	TRUE	2.65438063697313e-48	1931	6267	426	0.0679751077070369	0.220611082340756	GO:0051649	GO:BP	establishment of localization in cell	59218	12938	GO:0051234,GO:0051641
query_1	TRUE	4.85218545606926e-48	1463	6267	351	0.0560076591670656	0.239917976760082	GO:0043067	GO:BP	regulation of programmed cell death	59218	9850	GO:0012501,GO:0050794
query_1	TRUE	1.33730053807012e-47	1568	6267	367	0.0585607148555928	0.23405612244898	GO:0051246	GO:BP	regulation of protein metabolic process	59218	12695	GO:0019538,GO:0060255,GO:0080090
query_1	TRUE	1.84046440931977e-47	1465	6267	350	0.0558480931865326	0.238907849829352	GO:0009719	GO:BP	response to endogenous stimulus	59218	3457	GO:0050896
query_1	TRUE	2.80639999205258e-47	628	6267	202	0.032232328067656	0.321656050955414	GO:0002521	GO:BP	leukocyte differentiation	59218	1001	GO:0030097,GO:0030154
query_1	TRUE	6.30904042685224e-47	1522	6267	358	0.0571246210307962	0.235216819973719	GO:0048699	GO:BP	generation of neurons	59218	12106	GO:0022008
query_1	TRUE	1.01447470537772e-46	1075	6267	283	0.045157172490825	0.263255813953488	GO:0016310	GO:BP	phosphorylation	59218	4946	GO:0006796
query_1	TRUE	1.93478535770051e-46	809	6267	235	0.0374980054252433	0.290482076637824	GO:0046649	GO:BP	lymphocyte activation	59218	11448	GO:0045321
query_1	TRUE	2.04714362479789e-46	1443	6267	344	0.0548906973033349	0.238392238392238	GO:0030182	GO:BP	neuron differentiation	59218	6264	GO:0030154,GO:0048699
query_1	TRUE	4.89885280292816e-46	3267	6267	616	0.0982926440082974	0.188552188552189	GO:0009892	GO:BP	negative regulation of metabolic process	59218	3591	GO:0008152,GO:0019222,GO:0048523
query_1	TRUE	9.9757129026499e-46	1422	6267	339	0.0540928674006702	0.238396624472574	GO:0042981	GO:BP	regulation of apoptotic process	59218	9804	GO:0006915,GO:0043067
query_1	TRUE	1.10305121436802e-45	1392	6267	334	0.0532950374980054	0.239942528735632	GO:2000026	GO:BP	regulation of multicellular organismal development	59218	23538	GO:0007275,GO:0050793,GO:0051239
query_1	TRUE	2.78442538478815e-45	1069	6267	279	0.0445189085686932	0.260991580916745	GO:0065009	GO:BP	regulation of molecular function	59218	14786	GO:0065007
query_1	TRUE	5.31875328485321e-45	1850	6267	405	0.0646242221158449	0.218918918918919	GO:0033554	GO:BP	cellular response to stress	59218	7729	GO:0006950,GO:0051716
query_1	TRUE	6.97996246208657e-44	1688	6267	377	0.0601563746609223	0.223341232227488	GO:0044281	GO:BP	small molecule metabolic process	59218	10246	GO:0008152
query_1	TRUE	1.574982337575e-43	957	6267	256	0.0408488910164353	0.267502612330199	GO:0098657	GO:BP	import into cell	59218	17578	GO:0006810
query_1	TRUE	1.59271999261291e-43	980	6267	260	0.0414871549385671	0.26530612244898	GO:0006468	GO:BP	protein phosphorylation	59218	2098	GO:0016310,GO:0036211
query_1	TRUE	1.83719932080977e-43	779	6267	224	0.0357427796393809	0.287548138639281	GO:0001817	GO:BP	regulation of cytokine production	59218	461	GO:0001816,GO:0010468,GO:0051239
query_1	TRUE	2.06479285421289e-43	785	6267	225	0.0359023456199138	0.286624203821656	GO:0001816	GO:BP	cytokine production	59218	460	GO:0010467,GO:0032501
query_1	TRUE	2.1416890019199e-43	1181	6267	294	0.0469123982766874	0.248941574936494	GO:0010628	GO:BP	positive regulation of gene expression	59218	4087	GO:0010467,GO:0010468,GO:0010557
query_1	TRUE	3.91389384269571e-43	871	6267	240	0.0382958353279081	0.275545350172216	GO:0006954	GO:BP	inflammatory response	59218	2454	GO:0006952
query_1	TRUE	1.01413845173997e-42	2014	6267	424	0.067655975745971	0.210526315789474	GO:0009888	GO:BP	tissue development	59218	3587	GO:0048856
query_1	TRUE	1.18186623765324e-42	1676	6267	372	0.0593585447582575	0.221957040572792	GO:0042592	GO:BP	homeostatic process	59218	9598	GO:0008150
query_1	TRUE	1.30179581382172e-42	1581	6267	357	0.0569650550502633	0.225806451612903	GO:0120036	GO:BP	plasma membrane bounded cell projection organization	59218	18205	GO:0030030
query_1	TRUE	1.90388134268834e-42	964	6267	255	0.0406893250359023	0.264522821576763	GO:0098609	GO:BP	cell-cell adhesion	59218	17570	GO:0007155
query_1	TRUE	2.71541274700452e-42	1305	6267	312	0.0497845859262805	0.239080459770115	GO:0051094	GO:BP	positive regulation of developmental process	59218	12612	GO:0032502,GO:0048518,GO:0050793
query_1	TRUE	3.98483405452788e-42	1627	6267	363	0.057922450933461	0.223110018438845	GO:0030030	GO:BP	cell projection organization	59218	6219	GO:0016043
query_1	TRUE	4.99742356597618e-42	643	6267	196	0.0312749321844583	0.304821150855365	GO:0032103	GO:BP	positive regulation of response to external stimulus	59218	6889	GO:0009605,GO:0032101,GO:0048584
query_1	TRUE	7.07840143828269e-42	942	6267	250	0.0398914951332376	0.265392781316348	GO:0030334	GO:BP	regulation of cell migration	59218	6339	GO:0016477,GO:2000145
query_1	TRUE	1.73194571258756e-41	987	6267	257	0.0410084569969682	0.260385005065856	GO:0007167	GO:BP	enzyme-linked receptor protein signaling pathway	59218	2597	GO:0007166
query_1	TRUE	2.42893850276258e-41	829	6267	229	0.0365406095420456	0.276236429433052	GO:0031347	GO:BP	regulation of defense response	59218	6682	GO:0006952,GO:0080134
query_1	TRUE	3.91293856278114e-41	1003	6267	259	0.0413275889580342	0.258225324027916	GO:2000145	GO:BP	regulation of cell motility	59218	23634	GO:0040012,GO:0048870,GO:0050794
query_1	TRUE	3.91293856278114e-41	1044	6267	266	0.0424445508217648	0.254789272030651	GO:0040012	GO:BP	regulation of locomotion	59218	9266	GO:0040011,GO:0050789
query_1	TRUE	7.30713387300512e-41	773	6267	218	0.0347853837561832	0.282018111254851	GO:0050778	GO:BP	positive regulation of immune response	59218	12393	GO:0002684,GO:0006955,GO:0048584,GO:0050776
query_1	TRUE	7.36076546917599e-41	1191	6267	290	0.0462741343545556	0.243492863140218	GO:1901701	GO:BP	cellular response to oxygen-containing compound	59218	20238	GO:0070887,GO:1901700
query_1	TRUE	1.28338601125221e-40	986	6267	255	0.0406893250359023	0.258620689655172	GO:1901652	GO:BP	response to peptide	59218	20209	GO:0042221
query_1	TRUE	1.44206515890503e-40	9191	6267	1357	0.216531035583214	0.147644434773148	GO:0010467	GO:BP	gene expression	59218	3976	GO:0009059
query_1	TRUE	1.67282716111943e-40	1005	6267	258	0.0411680229775012	0.256716417910448	GO:0044087	GO:BP	regulation of cellular component biogenesis	59218	10212	GO:0044085,GO:0050794
query_1	TRUE	2.05103439707929e-39	3072	6267	567	0.0904739109621829	0.1845703125	GO:0010605	GO:BP	negative regulation of macromolecule metabolic process	59218	4066	GO:0009892,GO:0043170,GO:0060255
query_1	TRUE	2.24019175367354e-39	972	6267	250	0.0398914951332376	0.257201646090535	GO:0034097	GO:BP	response to cytokine	59218	7846	GO:1901652
query_1	TRUE	2.70443141112521e-39	773	6267	215	0.0343066858145843	0.278137128072445	GO:0050790	GO:BP	regulation of catalytic activity	59218	12398	GO:0065009
query_1	TRUE	9.84852751006376e-39	939	6267	243	0.0387745332695069	0.258785942492013	GO:1901698	GO:BP	response to nitrogen compound	59218	20235	GO:0042221
