pathway_id	pathway_name	gene_id
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39960
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39970
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_40260
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_40290
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_45940
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_45960
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_49760
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_33450
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36570
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36580
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36590
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36605
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36630
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36710
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36730
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36740
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36840
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_03240
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_19100
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_19110
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_19120
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_19130
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_20780
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_30630
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_31290
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_42890
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_42900
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_42920
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_42980
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_42990
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_43030
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_43040
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_43070
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_44890
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_45940
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_45960
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_49760
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_69560
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	PA14_02180
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	PA14_02190
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	PA14_02200
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	PA14_02220
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	PA14_02230
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	PA14_02250
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	PA14_02260
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39560
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	PA14_48030
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_01360
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_02180
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_02200
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_02220
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_02230
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_02250
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_02260
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_06740
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_10330
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_10500
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_11120
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_19130
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_20780
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_39560
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_48030
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55780
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55810
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55820
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55850
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55860
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55880
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55890
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55900
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55920
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55930
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55940
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_61500
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_61510
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_61530
pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	PA14_06750
pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	PA14_06810
pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	PA14_06830
pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	PA14_20200
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_00640
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_01360
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09400
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09410
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09420
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09440
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09450
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09460
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09470
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09480
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09490
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_19140
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_19900
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_19910
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_19920
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_20940
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_30630
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_33450
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36310
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36320
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36330
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36570
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36580
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36590
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36605
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36630
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36710
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36730
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36810
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36840
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39880
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39890
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39910
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39925
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39945
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39960
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39970
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_40040
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_40310
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_53260
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_36810
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_58000
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau00460	Cyanoamino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36310
pau00460	Cyanoamino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36320
pau00460	Cyanoamino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36330
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_03240
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_10330
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_23980
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_42890
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_42900
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_42910
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_42940
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_42980
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_43070
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_44890
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_69560
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36810
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_37610
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_01290
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_01300
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_01310
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_01320
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_01360
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_06740
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_10500
pau03450	Non-homologous end-joining - Pseudomonas aeruginosa UCBPP-PA14	PA14_36760
pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_02760
pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_02770
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06750
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06810
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06830
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_20200
pau00785	Lipoic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_19900
pau00785	Lipoic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_19910
pau00785	Lipoic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_19920
pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_10570
pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_10590
pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_53070
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_10330
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_16250
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_48060
pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_09460
pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_19140
pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39945
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_02760
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_02770
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_66840
pau01320	Sulfur cycle - Pseudomonas aeruginosa UCBPP-PA14	PA14_10550
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_00640
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_01290
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_01300
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_01310
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_01320
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_01360
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_01900
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_01910
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_02760
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_02770
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06740
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06750
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06810
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06830
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09400
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09410
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09420
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09440
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09450
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09460
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09470
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09480
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09490
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_10500
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_10550
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_10570
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_10590
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_19130
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_19140
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_19900
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_19910
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_19920
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_20200
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_20940
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_20950
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_33450
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_34870
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36310
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36320
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36330
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36570
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36580
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36590
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36605
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36630
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36690
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36710
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36730
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36740
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36810
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36840
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36880
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_37610
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_39520
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_39880
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_39890
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_39910
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_39925
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_39945
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_39960
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_39970
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_40310
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_45940
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_49300
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_53070
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_53260
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_53290
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_56030
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_66840
pau00640	Propanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_19900
pau00640	Propanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_19910
pau00640	Propanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_19920
pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	PA14_01900
pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	PA14_01910
pau00280	Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_19900
pau00280	Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_19910
pau00280	Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_19920
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_19900
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_19910
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_19920
pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_01900
pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_01910
pau01501	beta-Lactam resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_10330
pau01501	beta-Lactam resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_16300
