2026-08-24 05:46:38,998|autouri.autouri|INFO| cp: (2533d977) done.
2026-08-24 05:46:39,000|autouri.autouri|INFO| cp: (010d0543) started. src=https://www.encodeproject.org/files/ENCFF766FGL/@@download/ENCFF766FGL.bed.gz, dest=/jetstream2/scratch/main/jobs/79325673/working/caper_out/.caper_tmp/f16cc7892540d7a9bc3207cc44eb8288/ENCFF766FGL.bed.gz
2026-08-24 05:46:39,782|autouri.autouri|INFO| cp: (010d0543) done.
2026-08-24 05:46:39,782|autouri.autouri|INFO| cp: (902c5f84) started. src=https://www.encodeproject.org/files/ENCFF304XEX/@@download/ENCFF304XEX.bed.gz, dest=/jetstream2/scratch/main/jobs/79325673/working/caper_out/.caper_tmp/805e179275a9c0fb7a37def40c4312d1/ENCFF304XEX.bed.gz
2026-08-24 05:46:41,364|autouri.autouri|INFO| cp: (902c5f84) done.
2026-08-24 05:46:41,365|autouri.autouri|INFO| cp: (357fe5ef) started. src=https://www.encodeproject.org/files/ENCFF140XLU/@@download/ENCFF140XLU.bed.gz, dest=/jetstream2/scratch/main/jobs/79325673/working/caper_out/.caper_tmp/0cbd2c602ddad252bc39729fc8a29286/ENCFF140XLU.bed.gz
2026-08-24 05:46:42,186|autouri.autouri|INFO| cp: (357fe5ef) done.
2026-08-24 05:46:42,187|autouri.autouri|INFO| cp: (278c79d7) started. src=https://www.encodeproject.org/files/ENCFF212UAV/@@download/ENCFF212UAV.bed.gz, dest=/jetstream2/scratch/main/jobs/79325673/working/caper_out/.caper_tmp/1d3aa436b05f16a509edb94789c061d3/ENCFF212UAV.bed.gz
2026-08-24 05:46:43,660|autouri.autouri|INFO| cp: (278c79d7) done.
2026-08-24 05:46:43,661|autouri.autouri|INFO| cp: (478a5a49) started. src=https://storage.googleapis.com/encode-pipeline-genome-data/hg38/ataqc/hg38_dnase_avg_fseq_signal_formatted.txt.gz, dest=/jetstream2/scratch/main/jobs/79325673/working/caper_out/.caper_tmp/3b39284516e676ea52238f0636c0bbbf/hg38_dnase_avg_fseq_signal_formatted.txt.gz
2026-08-24 05:46:45,143|autouri.autouri|INFO| cp: (478a5a49) done.
2026-08-24 05:46:45,143|autouri.autouri|INFO| cp: (bead017c) started. src=https://storage.googleapis.com/encode-pipeline-genome-data/hg38/ataqc/hg38_celltype_compare_subsample.bed.gz, dest=/jetstream2/scratch/main/jobs/79325673/working/caper_out/.caper_tmp/c73f434c3fa4f3f54bc2ecad09c065c2/hg38_celltype_compare_subsample.bed.gz
2026-08-24 05:46:45,396|autouri.autouri|INFO| cp: (bead017c) done.
2026-08-24 05:46:45,397|autouri.autouri|INFO| cp: (2b0ba094) started. src=https://storage.googleapis.com/encode-pipeline-genome-data/hg38/ataqc/hg38_dnase_avg_fseq_signal_metadata.txt, dest=/jetstream2/scratch/main/jobs/79325673/working/caper_out/.caper_tmp/a9745b33b4ffdd83d7d2c5a7d3c8036a/hg38_dnase_avg_fseq_signal_metadata.txt
2026-08-24 05:46:45,455|autouri.autouri|INFO| cp: (2b0ba094) done.
2026-08-24 05:46:46,680|caper.caper_runner|INFO| launching run: wdl=/software/atac-seq-pipeline/atac.wdl, inputs=/jetstream2/scratch/main/jobs/79325673/working/caper_out/.caper_tmp/jetstream2/scratch/main/jobs/79325673/working/input.local.json, backend_conf=/jetstream2/scratch/main/jobs/79325673/working/caper_out/.caper_tmp/atac/20260824_054037_823309/backend.conf
2026-08-24 05:46:46,680|caper.cromwell|INFO| Installing Cromwell JAR... https://github.com/broadinstitute/cromwell/releases/download/65/cromwell-65.jar
2026-08-24 05:46:46,681|autouri.autouri|INFO| cp: (cfe44e7d) started. src=https://github.com/broadinstitute/cromwell/releases/download/65/cromwell-65.jar, dest=/home/g2main/.caper/cromwell_jar/cromwell-65.jar
2026-08-24 05:46:47,948|autouri.autouri|INFO| cp: (cfe44e7d) skipped due to name_size_match. size=218314174, mt=1638909631.0
