#column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	outliers	A_Count	C_Count	G_Count	T_Count	N_Count	other_bases	other_base_count
36	120000	2	41	4409217	36.743475	35.000000	39.000000	40.000000	5.000000	28	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	30874	29278	29403	30445	0		
37	120000	2	41	4395492	36.629100	35.000000	38.000000	40.000000	5.000000	28	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	30359	29592	29279	30770	0		
38	120000	2	41	4380810	36.506750	35.000000	38.000000	40.000000	5.000000	28	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	30816	29292	29658	30234	0		
39	120000	2	41	4350709	36.255908	35.000000	38.000000	40.000000	5.000000	28	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	30852	29277	29226	30645	0		
40	120000	2	41	4340412	36.170100	35.000000	38.000000	40.000000	5.000000	28	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	30425	29863	29427	30285	0		
41	120000	2	41	4321943	36.016192	35.000000	38.000000	40.000000	5.000000	28	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	30735	29252	29754	30259	0		
42	120000	2	41	4314475	35.953958	35.000000	38.000000	40.000000	5.000000	28	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	30631	29541	29234	30594	0		
43	120000	2	41	4295620	35.796833	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30122	29492	29285	31101	0		
44	120000	2	41	4284996	35.708300	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30713	29212	29290	30784	1		
45	120000	2	41	4263900	35.532500	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30774	29212	29346	30668	0		
46	120000	2	41	4253410	35.445083	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30200	29460	29766	30574	0		
47	120000	2	41	4263722	35.531017	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30684	29278	29576	30462	0		
48	120000	2	41	4267704	35.564200	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30841	29295	29202	30660	2		
49	120000	2	41	4239908	35.332567	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30472	29734	29495	30297	2		
50	120000	2	41	4235582	35.296517	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30693	29477	29519	30307	4		
51	120000	2	41	4199845	34.998708	33.000000	38.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30812	29365	29301	30522	0		
52	120000	2	41	3622680	30.189000	28.000000	36.000000	40.000000	12.000000	10	41	2,5,6,7,8,9	26401	25361	25690	26095	16453		
53	120000	2	41	3802284	31.685700	28.000000	36.000000	40.000000	12.000000	10	41	2,5,6,7,8,9	30925	29213	29650	30212	0		
54	120000	2	41	3991402	33.261683	30.000000	36.000000	40.000000	10.000000	15	41	2,5,6,7,8,9,10,11,12,13,14	31002	29493	28778	30722	5		
55	120000	2	41	4110593	34.254942	32.000000	37.000000	40.000000	8.000000	20	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	30732	29812	28934	30522	0		
56	120000	2	41	4152738	34.606150	33.000000	37.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30439	29884	29299	30378	0		
57	120000	2	41	4135126	34.459383	33.000000	37.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30904	29343	29086	30661	6		
58	120000	2	41	4146697	34.555808	33.000000	37.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30360	29552	29305	30783	0		
59	120000	2	41	4123894	34.365783	33.000000	37.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30761	29281	29651	30306	1		
60	120000	2	41	4111650	34.263750	33.000000	36.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30931	29416	29273	30376	4		
61	120000	2	41	4093665	34.113875	33.000000	36.000000	39.000000	6.000000	24	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	30696	29361	29008	30931	4		
62	120000	2	41	4074297	33.952475	33.000000	36.000000	39.000000	6.000000	24	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	30763	29558	29086	30583	10		
63	120000	2	41	4055953	33.799608	33.000000	36.000000	39.000000	6.000000	24	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	31040	29099	28887	30972	2		
64	120000	2	41	4019797	33.498308	32.000000	35.000000	39.000000	7.000000	22	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	30783	29424	28836	30953	4		
65	120000	2	41	3933999	32.783325	31.000000	35.000000	39.000000	8.000000	19	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18	30937	29103	29612	30314	34		
66	120000	2	41	3952363	32.936358	32.000000	35.000000	39.000000	7.000000	22	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	30921	29147	28978	30943	11		
67	120000	2	41	3953388	32.944900	32.000000	35.000000	38.000000	6.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30695	29391	29305	30609	0		
68	120000	2	41	3938361	32.819675	32.000000	35.000000	38.000000	6.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30929	29234	29295	30542	0		
69	120000	2	41	3920058	32.667150	32.000000	35.000000	38.000000	6.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30839	28894	29090	31177	0		
70	120000	2	41	3859458	32.162150	31.000000	35.000000	37.000000	6.000000	22	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	30835	28984	29532	30648	1		
71	120000	2	41	3841067	32.008892	31.000000	35.000000	37.000000	6.000000	22	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	30762	28964	29683	30591	0		
72	120000	2	41	3816705	31.805875	31.000000	35.000000	37.000000	6.000000	22	41	2,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21	30882	29055	29144	30919	0		
73	120000	2	41	3761019	31.341825	31.000000	35.000000	37.000000	6.000000	22	41	2,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21	31052	29151	29413	30384	0		
74	120000	2	41	3730181	31.084842	31.000000	35.000000	36.000000	5.000000	24	41	2,7,8,13,14,15,16,17,18,19,20,21,22,23	30872	29356	29285	30487	0		
75	120000	2	41	3631698	30.264150	30.000000	34.000000	36.000000	6.000000	21	41	2,13,14,15,16,17,18,19,20	31274	29108	28914	30700	4		
