SAMPLE_186 SAMPLE_186 0 0 1 -9
SAMPLE_094 SAMPLE_094 0 0 2 -9
SAMPLE_178 SAMPLE_178 0 0 1 -9
SAMPLE_082 SAMPLE_082 0 0 2 -9
SAMPLE_117 SAMPLE_117 0 0 1 -9
SAMPLE_118 SAMPLE_118 0 0 2 -9
SAMPLE_131 SAMPLE_131 0 0 1 -9
SAMPLE_031 SAMPLE_031 0 0 1 -9
SAMPLE_182 SAMPLE_182 0 0 2 -9
SAMPLE_046 SAMPLE_046 0 0 1 -9
SAMPLE_067 SAMPLE_067 0 0 1 -9
SAMPLE_084 SAMPLE_084 0 0 2 -9
SAMPLE_142 SAMPLE_142 0 0 1 -9
SAMPLE_161 SAMPLE_161 0 0 2 -9
SAMPLE_136 SAMPLE_136 0 0 1 -9
SAMPLE_050 SAMPLE_050 0 0 2 -9
SAMPLE_132 SAMPLE_132 0 0 1 -9
SAMPLE_197 SAMPLE_197 0 0 2 -9
SAMPLE_124 SAMPLE_124 0 0 1 -9
SAMPLE_065 SAMPLE_065 0 0 2 -9
SAMPLE_064 SAMPLE_064 0 0 1 -9
SAMPLE_188 SAMPLE_188 0 0 2 -9
SAMPLE_177 SAMPLE_177 0 0 2 -9
SAMPLE_171 SAMPLE_171 0 0 1 -9
SAMPLE_170 SAMPLE_170 0 0 2 -9
SAMPLE_048 SAMPLE_048 0 0 1 -9
SAMPLE_039 SAMPLE_039 0 0 2 -9
SAMPLE_150 SAMPLE_150 0 0 2 -9
SAMPLE_075 SAMPLE_075 0 0 2 -9
SAMPLE_154 SAMPLE_154 0 0 2 -9
SAMPLE_102 SAMPLE_102 0 0 2 -9
SAMPLE_109 SAMPLE_109 0 0 2 -9
SAMPLE_155 SAMPLE_155 0 0 1 -9
SAMPLE_012 SAMPLE_012 0 0 2 -9
SAMPLE_143 SAMPLE_143 0 0 1 -9
SAMPLE_047 SAMPLE_047 0 0 2 -9
SAMPLE_027 SAMPLE_027 0 0 1 -9
SAMPLE_116 SAMPLE_116 0 0 2 -9
SAMPLE_037 SAMPLE_037 0 0 1 -9
SAMPLE_074 SAMPLE_074 0 0 2 -9
SAMPLE_192 SAMPLE_192 0 0 2 -9
SAMPLE_111 SAMPLE_111 0 0 1 -9
SAMPLE_010 SAMPLE_010 0 0 2 -9
SAMPLE_147 SAMPLE_147 0 0 1 -9
SAMPLE_059 SAMPLE_059 0 0 1 -9
SAMPLE_022 SAMPLE_022 0 0 2 -9
SAMPLE_153 SAMPLE_153 0 0 1 -9
SAMPLE_163 SAMPLE_163 0 0 2 -9
SAMPLE_057 SAMPLE_057 0 0 1 -9
SAMPLE_036 SAMPLE_036 0 0 2 -9
SAMPLE_137 SAMPLE_137 0 0 2 -9
SAMPLE_081 SAMPLE_081 0 0 1 -9
SAMPLE_024 SAMPLE_024 0 0 1 -9
SAMPLE_200 SAMPLE_200 0 0 2 -9
SAMPLE_040 SAMPLE_040 0 0 2 -9
SAMPLE_090 SAMPLE_090 0 0 1 -9
SAMPLE_080 SAMPLE_080 0 0 2 -9
SAMPLE_152 SAMPLE_152 0 0 2 -9
SAMPLE_168 SAMPLE_168 0 0 2 -9
SAMPLE_130 SAMPLE_130 0 0 1 -9
SAMPLE_091 SAMPLE_091 0 0 2 -9
SAMPLE_004 SAMPLE_004 0 0 1 -9
SAMPLE_092 SAMPLE_092 0 0 2 -9
SAMPLE_193 SAMPLE_193 0 0 1 -9
SAMPLE_096 SAMPLE_096 0 0 2 -9
SAMPLE_078 SAMPLE_078 0 0 1 -9
SAMPLE_032 SAMPLE_032 0 0 2 -9
SAMPLE_035 SAMPLE_035 0 0 1 -9
SAMPLE_149 SAMPLE_149 0 0 2 -9
SAMPLE_013 SAMPLE_013 0 0 1 -9
SAMPLE_030 SAMPLE_030 0 0 2 -9
SAMPLE_049 SAMPLE_049 0 0 1 -9
SAMPLE_076 SAMPLE_076 0 0 2 -9
SAMPLE_123 SAMPLE_123 0 0 1 -9
SAMPLE_055 SAMPLE_055 0 0 2 -9
SAMPLE_164 SAMPLE_164 0 0 1 -9
SAMPLE_017 SAMPLE_017 0 0 2 -9
SAMPLE_053 SAMPLE_053 0 0 1 -9
SAMPLE_099 SAMPLE_099 0 0 2 -9
SAMPLE_051 SAMPLE_051 0 0 2 -9
SAMPLE_054 SAMPLE_054 0 0 1 -9
SAMPLE_120 SAMPLE_120 0 0 2 -9
SAMPLE_028 SAMPLE_028 0 0 1 -9
SAMPLE_140 SAMPLE_140 0 0 2 -9
SAMPLE_135 SAMPLE_135 0 0 1 -9
SAMPLE_058 SAMPLE_058 0 0 2 -9
SAMPLE_187 SAMPLE_187 0 0 2 -9
SAMPLE_199 SAMPLE_199 0 0 1 -9
SAMPLE_019 SAMPLE_019 0 0 2 -9
SAMPLE_005 SAMPLE_005 0 0 1 -9
SAMPLE_089 SAMPLE_089 0 0 2 -9
SAMPLE_181 SAMPLE_181 0 0 1 -9
SAMPLE_190 SAMPLE_190 0 0 2 -9
SAMPLE_079 SAMPLE_079 0 0 1 -9
SAMPLE_083 SAMPLE_083 0 0 2 -9
SAMPLE_077 SAMPLE_077 0 0 1 -9
SAMPLE_189 SAMPLE_189 0 0 2 -9
SAMPLE_128 SAMPLE_128 0 0 1 -9
SAMPLE_033 SAMPLE_033 0 0 2 -9
SAMPLE_138 SAMPLE_138 0 0 1 -9
SAMPLE_106 SAMPLE_106 0 0 1 -9
SAMPLE_162 SAMPLE_162 0 0 2 -9
SAMPLE_029 SAMPLE_029 0 0 1 -9
SAMPLE_203 SAMPLE_203 0 0 1 -9
SAMPLE_016 SAMPLE_016 0 0 2 -9
SAMPLE_060 SAMPLE_060 0 0 1 -9
SAMPLE_201 SAMPLE_201 0 0 2 -9
SAMPLE_056 SAMPLE_056 0 0 1 -9
SAMPLE_184 SAMPLE_184 0 0 2 -9
SAMPLE_100 SAMPLE_100 0 0 1 -9
SAMPLE_144 SAMPLE_144 0 0 1 -9
SAMPLE_158 SAMPLE_158 0 0 2 -9
SAMPLE_021 SAMPLE_021 0 0 2 -9
SAMPLE_114 SAMPLE_114 0 0 1 -9
SAMPLE_003 SAMPLE_003 0 0 2 -9
SAMPLE_104 SAMPLE_104 0 0 1 -9
SAMPLE_122 SAMPLE_122 0 0 2 -9
SAMPLE_191 SAMPLE_191 0 0 1 -9
SAMPLE_002 SAMPLE_002 0 0 2 -9
SAMPLE_110 SAMPLE_110 0 0 1 -9
SAMPLE_062 SAMPLE_062 0 0 1 -9
SAMPLE_179 SAMPLE_179 0 0 1 -9
SAMPLE_041 SAMPLE_041 0 0 2 -9
SAMPLE_095 SAMPLE_095 0 0 2 -9
SAMPLE_141 SAMPLE_141 0 0 1 -9
SAMPLE_194 SAMPLE_194 0 0 1 -9
SAMPLE_038 SAMPLE_038 0 0 2 -9
SAMPLE_098 SAMPLE_098 0 0 2 -9
SAMPLE_063 SAMPLE_063 0 0 2 -9
SAMPLE_103 SAMPLE_103 0 0 1 -9
SAMPLE_159 SAMPLE_159 0 0 2 -9
SAMPLE_045 SAMPLE_045 0 0 2 -9
SAMPLE_169 SAMPLE_169 0 0 1 -9
SAMPLE_042 SAMPLE_042 0 0 2 -9
SAMPLE_165 SAMPLE_165 0 0 2 -9
SAMPLE_011 SAMPLE_011 0 0 2 -9
SAMPLE_015 SAMPLE_015 0 0 2 -9
SAMPLE_023 SAMPLE_023 0 0 2 -9
SAMPLE_129 SAMPLE_129 0 0 2 -9
SAMPLE_068 SAMPLE_068 0 0 2 -9
SAMPLE_001 SAMPLE_001 0 0 1 -9
SAMPLE_195 SAMPLE_195 0 0 1 -9
SAMPLE_185 SAMPLE_185 0 0 1 -9
SAMPLE_198 SAMPLE_198 0 0 1 -9
SAMPLE_196 SAMPLE_196 0 0 1 -9
SAMPLE_125 SAMPLE_125 0 0 1 -9
SAMPLE_180 SAMPLE_180 0 0 2 -9
SAMPLE_025 SAMPLE_025 0 0 2 -9
SAMPLE_134 SAMPLE_134 0 0 2 -9
