2026-08-20 20:12:20,070|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/ENCFF766FGL/@@download/ENCFF766FGL.bed.gz, dest=/jetstream2/scratch/main/jobs/79269154/working/.caper_tmp/f16cc7892540d7a9bc3207cc44eb8288/ENCFF766FGL.bed.gz
2026-08-20 20:12:21,374|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/ENCFF304XEX/@@download/ENCFF304XEX.bed.gz, dest=/jetstream2/scratch/main/jobs/79269154/working/.caper_tmp/805e179275a9c0fb7a37def40c4312d1/ENCFF304XEX.bed.gz
2026-08-20 20:12:22,314|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/ENCFF140XLU/@@download/ENCFF140XLU.bed.gz, dest=/jetstream2/scratch/main/jobs/79269154/working/.caper_tmp/0cbd2c602ddad252bc39729fc8a29286/ENCFF140XLU.bed.gz
2026-08-20 20:12:23,824|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/ENCFF212UAV/@@download/ENCFF212UAV.bed.gz, dest=/jetstream2/scratch/main/jobs/79269154/working/.caper_tmp/1d3aa436b05f16a509edb94789c061d3/ENCFF212UAV.bed.gz
2026-08-20 20:12:24,597|autouri|INFO| cp: copied, src=https://storage.googleapis.com/encode-pipeline-genome-data/hg38/ataqc/hg38_dnase_avg_fseq_signal_formatted.txt.gz, dest=/jetstream2/scratch/main/jobs/79269154/working/.caper_tmp/3b39284516e676ea52238f0636c0bbbf/hg38_dnase_avg_fseq_signal_formatted.txt.gz
2026-08-20 20:12:24,790|autouri|INFO| cp: copied, src=https://storage.googleapis.com/encode-pipeline-genome-data/hg38/ataqc/hg38_celltype_compare_subsample.bed.gz, dest=/jetstream2/scratch/main/jobs/79269154/working/.caper_tmp/c73f434c3fa4f3f54bc2ecad09c065c2/hg38_celltype_compare_subsample.bed.gz
2026-08-20 20:12:24,898|autouri|INFO| cp: copied, src=https://storage.googleapis.com/encode-pipeline-genome-data/hg38/ataqc/hg38_dnase_avg_fseq_signal_metadata.txt, dest=/jetstream2/scratch/main/jobs/79269154/working/.caper_tmp/a9745b33b4ffdd83d7d2c5a7d3c8036a/hg38_dnase_avg_fseq_signal_metadata.txt
2026-08-20 20:12:25,675|caper.cromwell|INFO| Installing Womtool JAR... https://github.com/broadinstitute/cromwell/releases/download/51/womtool-51.jar
2026-08-20 20:12:26,628|autouri|INFO| cp: copied, src=https://github.com/broadinstitute/cromwell/releases/download/51/womtool-51.jar, dest=/home/g2main/.caper/womtool_jar/womtool-51.jar
2026-08-20 20:12:26,640|caper.cromwell|INFO| Validating WDL/inputs/imports with Womtool...
2026-08-20 20:12:30,289|caper.cromwell|INFO| Womtool validation passed.
2026-08-20 20:12:30,293|caper.caper_runner|INFO| launching run: wdl=/jetstream2/scratch/main/jobs/79269154/working/atac.native.wdl, inputs=/jetstream2/scratch/main/jobs/79269154/working/.caper_tmp/jetstream2/scratch/main/jobs/79269154/working/input.local.json, backend_conf=/jetstream2/scratch/main/jobs/79269154/working/.caper_tmp/atac.native/20260820_200746_241826/backend.conf
2026-08-20 20:12:30,293|caper.cromwell|INFO| Installing Cromwell JAR... https://github.com/broadinstitute/cromwell/releases/download/51/cromwell-51.jar
2026-08-20 20:12:31,789|autouri|INFO| cp: copied, src=https://github.com/broadinstitute/cromwell/releases/download/51/cromwell-51.jar, dest=/home/g2main/.caper/cromwell_jar/cromwell-51.jar
2026-08-20 20:12:41,014|caper.cromwell_workflow_monitor|INFO| Workflow: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, status=Submitted
2026-08-20 20:12:41,067|caper.cromwell_workflow_monitor|INFO| Workflow: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, status=Running
2026-08-20 20:12:50,719|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.read_genome_tsv:-1, retry=0, status=Started, job_id=261
2026-08-20 20:12:50,743|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.read_genome_tsv:-1, retry=0, status=WaitingForReturnCode
2026-08-20 20:13:02,471|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.read_genome_tsv:-1, retry=0, status=Done
2026-08-20 20:13:10,708|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.align:0, retry=0, status=Started, job_id=300
2026-08-20 20:13:10,718|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.align:0, retry=0, status=WaitingForReturnCode
2026-08-20 20:32:12,709|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.align:0, retry=0, status=Done
2026-08-20 20:32:15,702|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.align_mito:0, retry=0, status=Started, job_id=492
2026-08-20 20:32:15,713|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.align_mito:0, retry=0, status=WaitingForReturnCode
2026-08-20 20:36:37,301|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.align_mito:0, retry=0, status=Done
2026-08-20 20:36:40,698|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.filter:0, retry=0, status=Started, job_id=669
2026-08-20 20:36:40,709|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.filter:0, retry=0, status=WaitingForReturnCode
2026-08-20 20:42:58,323|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.filter:0, retry=0, status=Done
2026-08-20 20:43:00,696|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.frac_mito:0, retry=0, status=Started, job_id=900
2026-08-20 20:43:00,707|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.frac_mito:0, retry=0, status=WaitingForReturnCode
2026-08-20 20:43:09,678|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.frac_mito:0, retry=0, status=Done
2026-08-20 20:43:15,698|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.gc_bias:0, retry=0, status=Started, job_id=929
2026-08-20 20:43:15,709|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.gc_bias:0, retry=0, status=WaitingForReturnCode
2026-08-20 20:46:42,910|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.gc_bias:0, retry=0, status=Done
2026-08-20 20:46:45,700|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.fraglen_stat_pe:0, retry=0, status=Started, job_id=1014
2026-08-20 20:46:45,711|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.fraglen_stat_pe:0, retry=0, status=WaitingForReturnCode
2026-08-20 20:47:55,864|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.fraglen_stat_pe:0, retry=0, status=Done
2026-08-20 20:48:00,703|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.bam2ta:0, retry=0, status=Started, job_id=1097
2026-08-20 20:48:00,714|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.bam2ta:0, retry=0, status=WaitingForReturnCode
2026-08-20 20:49:57,943|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.bam2ta:0, retry=0, status=Done
2026-08-20 20:50:00,698|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.tss_enrich:0, retry=0, status=Started, job_id=1151
2026-08-20 20:50:00,709|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.tss_enrich:0, retry=0, status=WaitingForReturnCode
2026-08-20 20:52:47,684|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.tss_enrich:0, retry=0, status=Done
2026-08-20 20:52:55,703|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.jsd:-1, retry=0, status=Started, job_id=1259
2026-08-20 20:52:55,714|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.jsd:-1, retry=0, status=WaitingForReturnCode
2026-08-20 20:55:11,425|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.jsd:-1, retry=0, status=Done
2026-08-20 20:55:15,702|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.annot_enrich:0, retry=0, status=Started, job_id=1326
2026-08-20 20:55:15,713|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.annot_enrich:0, retry=0, status=WaitingForReturnCode
2026-08-20 20:56:15,188|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.annot_enrich:0, retry=0, status=Done
2026-08-20 20:56:20,702|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.macs2_signal_track:0, retry=0, status=Started, job_id=1388
2026-08-20 20:56:20,714|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.macs2_signal_track:0, retry=0, status=WaitingForReturnCode
2026-08-20 21:02:16,071|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.macs2_signal_track:0, retry=0, status=Done
2026-08-20 21:02:20,705|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.call_peak:0, retry=0, status=Started, job_id=1473
2026-08-20 21:02:20,716|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.call_peak:0, retry=0, status=WaitingForReturnCode
2026-08-20 21:05:15,177|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.call_peak:0, retry=0, status=Done
2026-08-20 21:05:20,699|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.spr:0, retry=0, status=Started, job_id=1639
2026-08-20 21:05:20,710|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.spr:0, retry=0, status=WaitingForReturnCode
2026-08-20 21:05:45,097|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.spr:0, retry=0, status=Done
2026-08-20 21:05:55,705|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.call_peak_pr1:0, retry=0, status=Started, job_id=1704
2026-08-20 21:05:55,716|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.call_peak_pr1:0, retry=0, status=WaitingForReturnCode
2026-08-20 21:09:56,490|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.call_peak_pr1:0, retry=0, status=Done
2026-08-20 21:10:00,700|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.call_peak_pr2:0, retry=0, status=Started, job_id=1879
2026-08-20 21:10:00,711|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.call_peak_pr2:0, retry=0, status=WaitingForReturnCode
2026-08-20 21:13:37,199|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.call_peak_pr2:0, retry=0, status=Done
2026-08-20 21:13:45,700|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.idr_pr:0, retry=0, status=Started, job_id=2060
2026-08-20 21:13:45,711|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.idr_pr:0, retry=0, status=WaitingForReturnCode
2026-08-20 21:15:36,831|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.idr_pr:0, retry=0, status=Done
2026-08-20 21:15:40,703|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.overlap_pr:0, retry=0, status=Started, job_id=2222
2026-08-20 21:15:40,714|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.overlap_pr:0, retry=0, status=WaitingForReturnCode
2026-08-20 21:16:06,278|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.overlap_pr:0, retry=0, status=Done
2026-08-20 21:16:10,696|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.reproducibility_idr:-1, retry=0, status=Started, job_id=2372
2026-08-20 21:16:10,707|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.reproducibility_idr:-1, retry=0, status=WaitingForReturnCode
2026-08-20 21:16:29,642|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.reproducibility_idr:-1, retry=0, status=Done
2026-08-20 21:16:35,701|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.reproducibility_overlap:-1, retry=0, status=Started, job_id=2527
2026-08-20 21:16:35,711|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.reproducibility_overlap:-1, retry=0, status=WaitingForReturnCode
2026-08-20 21:16:53,150|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.reproducibility_overlap:-1, retry=0, status=Done
2026-08-20 21:17:00,701|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.qc_report:-1, retry=0, status=Started, job_id=2683
2026-08-20 21:17:00,712|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.qc_report:-1, retry=0, status=WaitingForReturnCode
2026-08-20 21:17:10,737|caper.cromwell_workflow_monitor|INFO| Task: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, task=atac.qc_report:-1, retry=0, status=Done
2026-08-20 21:17:15,686|caper.cromwell_workflow_monitor|INFO| Workflow: id=c4ff6ee4-7353-445a-bce0-2a4fc3413fdf, status=Succeeded
2026-08-20 21:18:31,519|caper.cromwell_metadata|INFO| Wrote metadata file. /jetstream2/scratch/main/jobs/79269154/working/atac/c4ff6ee4-7353-445a-bce0-2a4fc3413fdf/metadata.json
2026-08-20 21:18:31,520|caper.nb_subproc_thread|INFO| Subprocess finished successfully.
