	Tumor_Core	Fibroblast_Stroma	T_Cell	B_Cell	Macrophage	Endothelial
157	0.020950612191831	0.0394343321086811	0.0516750279855396	0.788059603642677	0.0502648613405826	0.0496155627306882
158	0.00629035048569841	0.00790341493449183	0.719641158849906	0.025273848776919	0.233408923034155	0.00748230391882971
159	0.0435608390318459	0.295021359265844	0.336742690575443	0.0103379882156096	0.00763791663774557	0.306699206273512
160	0.0230390635929415	0.453018149591068	0.0044660492351188	0.486060264306819	0.00090491933112879	0.0325115539429244
161	0.0306812398141898	0.0276796612709864	0.467968920540781	0.00934180854641756	0.447190803234023	0.0171375665936024
162	0	0.433711837824204	0.0229511607476023	0.0433877368658818	0.026352883293608	0.473596381268704
163	0.0297332284230586	0.842722205956024	0	0.0523126683590395	0.0404013307747506	0.0348305664871269
164	0.0367450172618583	0.622371840849598	0.336700335927143	0.00208516862419163	0	0.0020976373372095
165	0.0069671299603769	0.312663287885047	0.00715988744706332	0.019238368541902	0.0232440833673329	0.630727242798278
166	0.00838552845221617	0.710330507662647	0	0.0133363635104563	0.0307601988630673	0.237187401511613
167	0.0560436982989921	0.858610342270093	0.0271851748544556	0.0153371634925959	0.000802349390373879	0.0420212716934892
168	0.0387391795669836	0.408044979395557	0.0175722699376019	0.474639636454126	0.00971902271892903	0.0512849119268024
169	0.0803129862182422	0.00274751363665656	0.761572240909823	0.071364160084283	0.0154431008888871	0.0685599982621085
170	0.0433123966792788	0.427441785096207	0.0200597419855134	0.0230513440549174	0.464709090929795	0.0214256412542882
171	0.00897580241552014	0.919342210782143	0.0271914741395229	0.00120074293884293	0.00849843701441236	0.0347913327095588
172	0.053787240346872	0.0476860453072929	0.032389236390885	0.0983029875420908	0.0915246041986217	0.676309886214238
173	0.0212015594280123	0.867596423716007	0.0329665939882222	0.0155274995970431	0.0198817297719307	0.0428261934987851
174	0.0396600470451462	0.472988769310866	0.00708357114094442	0.465906702743802	0.000309246247548338	0.0140516635116925
175	0.0605468120228406	0.748299275639227	0.0377413635832104	0.0278817704770185	0.0807251998310538	0.04480557844665
176	0.022829895142595	0.0379727959629649	0.0478920849872599	0.429355826628856	0.441042680801248	0.0209067164770766
177	0.0164761547099868	0.0874051112315154	0.0499763220377688	0.725522893256121	0.0695861205009187	0.0510333982636893
178	0.0780737032938481	0.0757252434219661	0.0111101102186143	0.128171952401704	0.674593643756614	0.0323253469072543
179	0.0202269963080084	0	0.450406521864337	0.0436245033834173	0.0164755257927402	0.469266452651497
180	0.0219801063551188	0.000975420088156939	0.00481863983581496	0.035868740759698	0.0224120454306545	0.913945047530557
181	0.0191339474033539	0.0249377093053851	0.00850071118921522	0.296188225997572	0.332695678306381	0.318543727798093
182	0.034980525524637	0.0197924651060136	0.479368132480649	0.436122411137776	0.0211067933226824	0.00862967242824184
183	0	0	0.719215019221949	0.016140298913552	0.0110578779193333	0.253586803945166
184	0.0447642720469257	0	0.629744693482662	0.00571440644583304	0	0.319776628024579
185	0.0262043465595461	0.864905301359416	0.033260044333796	0.00424711488758336	0.0331285712394675	0.0382546216201908
186	0.0541703995295268	0.0622913601126245	0.659935623399748	0.053990630632297	0.116268603603399	0.0533433827224044
187	0.0660771338894922	0.677800601983543	0.0680330546959802	0.0268106238934248	0.0568117746951866	0.104466810842373
188	0.0817311886287265	0.0430048583157848	0.0588986602325255	0.698323839692173	0.037173380620614	0.0808680725101766
189	0.0268878690791252	0.692136314444169	0.091324834971956	0.0659466530847669	0.0265590475394997	0.0971452808804834
190	0.0320950968559606	0.293791270177213	0.00106777081178981	0.639750657593819	0.032975751016891	0.000319453544327074
191	0	0.631095792529546	0.322926725166198	0.00896479647551272	0.0134707532257842	0.0235419326029592
192	0.0321673286150096	0.440647535754899	0.0509567137311884	0.0239058029834343	0.0337687050310785	0.418553913884391
193	0.0100244146490502	0.44839410950414	0.0360674569725507	0.0415507502109579	0.436620664994172	0.0273426036691288
194	0.0247073440493775	0.94437865152107	0.0187237062075114	0	0.0111055421895687	0.00108475603247272
195	0.00796350617697173	0.85796567149574	0.032874208243802	0.0489406565206409	0.00823568092201531	0.0440202766408303
196	0.065689372047183	0.676103647552385	0.041271201095495	0.0746043983651739	0.05384250645359	0.0884888744861732
197	0.03890002916926	0.83037898477587	0.0051133965856592	0.0272352071615122	0.0516176878321881	0.0467546944755101
198	0.0362602724608793	0.45779130211075	0.454585726445198	0.00459160806137534	0	0.0467710909217976
199	6.19495171593895e-05	0.953124598749949	0.0196959928100838	0	0.0196707560428512	0.00744670287995625
200	0.0504071842820037	0.44786302451743	0.0307807463186356	0.438174814377424	0.0136297567342126	0.0191444737702933
201	0.0235705758480998	0.317016463994803	0.622004865081593	0	0.00329089225345889	0.0341172028220457
202	0.00519761921609115	0.610008525043225	0	0.045463376698905	0.316237329262888	0.0230931497788902
203	0.040854012221526	0.722588636858779	0.0402405699220168	0.0469239558006611	0.111751701870844	0.0376411233261732
204	0.00345838982331587	0.764420290064038	0.000744113061164784	0.0831702189173568	0.0415140449369048	0.106692943197219
205	0.020662124117212	0.00928743994054819	0.45337550559584	0.049773177640785	0.0310205879008897	0.435881164804726
206	0.00325925631687359	0.450509619479177	0.0154621145723126	0.264469048235747	0.00428975757822625	0.262010203817664
207	0.00957486380874207	0	0	0.0109390494633557	0.257311065797026	0.722175020930876
208	0.0249928332452905	0.0265085084493111	0.449825426910555	0.435901505615177	0.0285011881866369	0.0342705375930296
209	0.0244252561221399	0.0413336164457552	0.0214745444552244	0.475108288318066	0.431665728247061	0.00599256641175414
210	0.0202130987904025	0.0226024628824563	0.861729008157655	0.0120501032048176	0.0324645748353095	0.0509407521293594
211	0.0279395276390748	0.0475547859447404	0.0438043179429279	0.444393500847609	0.000626400642770261	0.435681466982878
212	0.0171902687101588	0.0229670668717593	0.00933335035058875	0.619978323470428	0	0.330530990597065
213	0.0116792450121161	0.0278186199429087	0.629220753312074	0.00767356433477632	0.0259694503257629	0.297638367072362
214	0.0379961466492236	0.0209377842176444	0.0306007286802584	0.453838763758705	0.0112676316186077	0.445358945075561
215	0.00713647751247707	0.0439765929823742	0.0666322394605831	0.0214406004881924	0.837063528346211	0.0237505612101621
216	0.0880754381991991	0.0894393581345854	0.0323183030119062	0.0690814120592951	0.049714611108251	0.671370877486763
217	0.0216004034671567	0.436661257451024	0.03068559694711	0.454804537021501	0.0272129087282297	0.0290352963849785
218	0.00601998351784229	0.457474045595821	0.041137646261314	0.0192845925643589	0.047477020093617	0.428606711967047
219	0.0856284134495609	0.693904378311796	0.00429451649384135	0.106964987912	0.0503354373023266	0.0588722665304752
220	0	0.619324435845501	0.01575753420407	0.0161225628172398	0	0.348795467133189
221	0.0288521358388383	0.434121888934682	0.0318433422684697	0.0328516707201665	0.0274246444265441	0.444906317811299
222	0.0677462522485873	0.669302981576045	0.0347922909626298	0.0676368836020545	0.0736162492994489	0.0869053423112348
223	0	0.654891495137821	0.00732167700671809	0	0.294421300322251	0.0433655275332102
224	0.0391685636367524	0.453337294577302	0	0.451206258365977	0.033279298162757	0.0230085852572116
225	0.014763213144614	0.889341074974469	0.0171800447629831	0.0380707646108719	0.00421396874002366	0.036430933767038
226	0	0.622828457071718	0	0.313662695921094	0.0397677180935607	0.0237411289136275
227	0.0168863169479372	0.909063175833785	0	0.0053810660401111	0	0.0686694411781666
228	0.0349464227309335	0.761507995546775	0.0119576249586368	0.0538769828016348	0.0647427338351849	0.0729682401268347
229	0.0523321139143004	0.882517990315305	0.0130069657336468	0.0108478144767796	0	0.0412951155599678
230	0.0320891770111849	0.90946086228688	0.0173386915781031	0	0.0411112691238316	0
231	0.0540330685391999	0.767077610406958	0.0442608079167149	0.0151926677767746	0.0489072251605613	0.0705286201997915
232	0.437151663018827	0.445713737049798	0.0260555208500252	0.0436823196421538	0.0309706268611181	0.0164261325780781
233	0.00502196874100579	0.581286965137515	0.0173044455628929	0.0466713515568728	0	0.349715269001713
234	0.0389894367498492	0.443816384365518	0.0488208470696572	0.00975626861205096	0	0.458617063202925
235	0.0539855875628484	0.468137218057776	0.00603459049965502	0	0.0116889832573034	0.460153620622417
236	0	0.0223188821518695	0	0.0114521246828046	0.0452454244900352	0.920983568675291
237	0.0770853712032353	0.0184909772193812	0.761348491874264	0.0398879378813157	0.0575920670319604	0.0455951547898439
238	0.0284288796185984	0.343964147262816	0.0187444693281051	0.309059245969498	0.00155452762592584	0.298248730195057
239	0.0094773718833635	0.0379655461838397	0.751760804246186	0.0590985663885792	0.0533718837337549	0.0883258275642763
240	0.0365537254220688	0.0487476169695756	0.0645377189068853	0.0445431364650075	0.741116238881265	0.0645015633551974
241	0.0230166078984102	0.0137415519957388	0.616183599946475	0.0153213248536514	0	0.331736915305725
242	0.00601925596293112	0.0259483679672551	0.317563828899157	0.0231965095117394	0	0.627272037658917
243	0.0341233299843671	0.0283188099805886	0.44464949140279	0.437150109031218	0.0134112323767797	0.0423470272242564
244	0.0109428190578195	0.0514342597706868	0.012464629020379	0.859173834636354	0.0329434504377856	0.033041007076975
245	0.0450021488223633	0.0233507838055924	0.460884252207748	0.436378288922454	0.0130388833221256	0.0213456429197167
246	0.000336587019279233	0.326292206950395	0.624583184677419	0.0191805435023017	0.00747634356267841	0.022131134287926
247	0.0784712661107973	0.693830293083188	0.0667185657173651	0.0447810976797513	0.0550210041753161	0.0611777732335821
248	0	0.906106574198356	0	0.0469472623234596	0.00983583104800255	0.0371103324301815
249	0	0.91653871621634	0.0179981982290479	0	0.0400706172408657	0.0253924683137462
250	0.0702112185885314	0.67979768028871	0.0591591556185822	0.0503389538193818	0.0834369417190736	0.0570560499657211
251	0.0372901868582979	0.876238363127999	0.00122922054219597	0.0144272793567611	0.0449988526675088	0.0258160974472374
252	0.0227920460794842	0.0756127691863671	0.675149749423058	0.0890747308367166	0.050114398008961	0.0872563064654134
253	0.0623296689505853	0.677256248202137	0.055641611359526	0.0535779767395745	0.0280515196703914	0.123142975077786
254	0.0133975338098468	0.313044646048499	0.000398162428041515	0.0181795227329699	0.317967565735467	0.337012569245175
255	0.0271830714865421	0.322132117111325	0.0182361759466245	0.293627801297582	0.322671290970501	0.0161495431874262
256	0.0557040005442413	0.711667697227376	0.00189469419089142	0.111495791686367	0.0532841506035371	0.0659536657475873
257	0.0398954666052099	0.461476475739378	0.0275439473384516	0.0388017891942295	0.418453197719677	0.0138291234030545
258	0.0528139429559584	0.0657122902436767	0.0643754154872221	0.0566960102084428	0.0480328876735236	0.712369453431177
259	0.0718243849894019	0.0634620748089671	0.0375511600285048	0.0345434172666294	0.0349688831658095	0.757650079740687
260	0.0127773119029265	0.641146836639728	0.0193304846012783	0.0252359561507239	0	0.301509410705343
261	0.0633914529849551	0.736387727921271	0.043255537756902	0.0369425650558998	0.0251692356302245	0.0948534806507477
262	0.0187384311390505	0.915780544395873	0.0223081215541081	0.0145342921928398	0.0199444877154079	0.00869412300272103
263	0.0299690619242536	0.78707226152586	0.0123308105690555	0.0660562091479234	0.038120454445135	0.0664512023877729
264	0	0.318869346750892	0.0123939159709691	0.0169000682598602	0.621642225439627	0.0301944435786508
265	0.0115795006528737	0.00974270116237757	0.316475302342874	0.0194350173670637	0.346931183541133	0.295836294933678
266	0.0592429312244356	0.739563422935541	0.00720480064959798	0.0805470299401073	0.0402232498071743	0.0732185654431437
267	0	0.49355209425769	0	0.485964795873671	0.00919885904320473	0.0112842508254345
268	0.0278624200239017	0.0249382616940797	0.0183740757954537	0.877178188332279	0.032485788773614	0.0191612653806719
269	0.0339338486466534	0.00474053669938566	0.952787942346269	0.00853767230769232	0	0
