2018jz53	LUAD	Mo	975
2018jz53	LUAD	NE	449
2018jz53	LUAD	NK	65
2018jz53	LUAD	Tregs	18
2018jz54	LUAD	ATII	3912
2018jz54	LUAD	B	7
2018jz54	LUAD	Basal	1
2018jz54	LUAD	CD4	142
2018jz54	LUAD	CD8	53
2018jz54	LUAD	Cilia	49
2018jz54	LUAD	Club	32
2018jz54	LUAD	DC	137
2018jz54	LUAD	EC	10
2018jz54	LUAD	Epi	24
2018jz54	LUAD	Fib	5
2018jz54	LUAD	Gran	68
2018jz54	LUAD	Mast	19
2018jz54	LUAD	Mo	403
2018jz54	LUAD	NE	33
2018jz54	LUAD	NK	25
2018jz54	LUAD	Tregs	18
2018jz57	LUAD	ATII	1112
2018jz57	LUAD	B	16
2018jz57	LUAD	Basal	2
2018jz57	LUAD	CD4	75
2018jz57	LUAD	CD8	79
2018jz57	LUAD	Cilia	7
2018jz57	LUAD	Club	5
2018jz57	LUAD	DC	108
2018jz57	LUAD	EC	2
2018jz57	LUAD	Fib	2
2018jz57	LUAD	Gran	100
2018jz57	LUAD	Mast	7
2018jz57	LUAD	Mo	829
2018jz57	LUAD	NE	26
2018jz57	LUAD	NK	138
2018jz57	LUAD	Tregs	37
2018jz58	LUAD	ATII	179
2018jz58	LUAD	CD4	15
2018jz58	LUAD	CD8	3
2018jz58	LUAD	Cilia	46
2018jz58	LUAD	Club	46
2018jz58	LUAD	DC	32
2018jz58	LUAD	Epi	19
2018jz58	LUAD	Fib	1
2018jz58	LUAD	Gran	12
2018jz58	LUAD	Mast	1
2018jz58	LUAD	Mo	44
2018jz58	LUAD	NE	4
2018jz58	LUAD	NK	18
2018jz58	LUAD	Tregs	4
2018jz59	LUAD	ATII	16
2018jz59	LUAD	B	12
2018jz59	LUAD	CD4	174
2018jz59	LUAD	CD8	27
2018jz59	LUAD	Cilia	2
2018jz59	LUAD	DC	18
2018jz59	LUAD	Epi	11
2018jz59	LUAD	Gran	6
2018jz59	LUAD	Mo	9
2018jz59	LUAD	NE	6
2018jz59	LUAD	NK	44
2018jz59	LUAD	Tregs	19
2018jz7	LUAD	ATII	28
2018jz7	LUAD	B	105
2018jz7	LUAD	Basal	2
2018jz7	LUAD	CD4	350
2018jz7	LUAD	CD8	296
2018jz7	LUAD	Cilia	1
2018jz7	LUAD	DC	127
2018jz7	LUAD	EC	10
2018jz7	LUAD	Epi	4
2018jz7	LUAD	Fib	92
2018jz7	LUAD	Gran	101
2018jz7	LUAD	Mast	2
2018jz7	LUAD	Mo	267
2018jz7	LUAD	NE	19
2018jz7	LUAD	NK	191
2018jz7	LUAD	Tregs	400
AK2831	LUSC	ATII	46
AK2831	LUSC	B	377
AK2831	LUSC	Basal	454
AK2831	LUSC	CD4	544
AK2831	LUSC	CD8	236
AK2831	LUSC	Cilia	2
AK2831	LUSC	DC	120
AK2831	LUSC	EC	5
AK2831	LUSC	Fib	12
AK2831	LUSC	Gran	86
AK2831	LUSC	Mast	28
AK2831	LUSC	Mo	319
AK2831	LUSC	NE	30
AK2831	LUSC	NK	470
AK2831	LUSC	Tregs	233
AK2833	LUSC	ATII	43
AK2833	LUSC	B	349
AK2833	LUSC	Basal	450
AK2833	LUSC	CD4	484
AK2833	LUSC	CD8	204
AK2833	LUSC	Cilia	2
AK2833	LUSC	DC	121
AK2833	LUSC	EC	5
AK2833	LUSC	Epi	1
AK2833	LUSC	Fib	11
AK2833	LUSC	Gran	79
AK2833	LUSC	Mast	28
AK2833	LUSC	Mo	320
AK2833	LUSC	NE	31
AK2833	LUSC	NK	437
AK2833	LUSC	Tregs	223
AK2834	LUSC	ATII	48
AK2834	LUSC	B	523
AK2834	LUSC	Basal	475
AK2834	LUSC	CD4	947
AK2834	LUSC	CD8	478
AK2834	LUSC	Cilia	2
AK2834	LUSC	Club	1
AK2834	LUSC	DC	121
AK2834	LUSC	EC	5
AK2834	LUSC	Epi	1
AK2834	LUSC	Fib	12
AK2834	LUSC	Gran	93
AK2834	LUSC	Mast	35
AK2834	LUSC	Mo	329
AK2834	LUSC	NE	36
AK2834	LUSC	NK	721
AK2834	LUSC	Tregs	319
AK3272	LUSC	Basal	4419
AK3272	LUSC	CD4	1
AK3272	LUSC	DC	6
AK3272	LUSC	EC	2
AK3272	LUSC	Fib	100
AK3272	LUSC	Gran	7
AK3272	LUSC	Mast	2
AK3272	LUSC	Mo	38
AK3272	LUSC	NE	1
AK3272	LUSC	NK	3
AK3273	LUSC	B	1
AK3273	LUSC	Basal	4502
AK3273	LUSC	CD4	1
AK3273	LUSC	DC	7
AK3273	LUSC	EC	3
AK3273	LUSC	Fib	163
AK3273	LUSC	Gran	6
AK3273	LUSC	Mast	3
AK3273	LUSC	Mo	52
AK3273	LUSC	NE	1
AK3273	LUSC	NK	3
AK3273	LUSC	Tregs	2
AK3274	LUSC	B	1
AK3274	LUSC	Basal	4533
AK3274	LUSC	CD4	1
AK3274	LUSC	DC	6
AK3274	LUSC	EC	3
AK3274	LUSC	Fib	188
AK3274	LUSC	Gran	8
AK3274	LUSC	Mast	2
AK3274	LUSC	Mo	56
AK3274	LUSC	NK	3
AK3274	LUSC	Tregs	1
AK4295	LUSC	ATII	7
AK4295	LUSC	B	38
AK4295	LUSC	CD4	333
AK4295	LUSC	CD8	36
AK4295	LUSC	Cilia	3
AK4295	LUSC	Club	2
AK4295	LUSC	DC	18
AK4295	LUSC	Epi	1
AK4295	LUSC	Gran	6
AK4295	LUSC	Mast	8
AK4295	LUSC	Mo	13
AK4295	LUSC	NK	113
AK4295	LUSC	Tregs	26
AK4296	LUSC	ATII	7
AK4296	LUSC	B	37
AK4296	LUSC	CD4	325
AK4296	LUSC	CD8	35
AK4296	LUSC	Cilia	3
AK4296	LUSC	Club	2
AK4296	LUSC	DC	18
AK4296	LUSC	Gran	6
AK4296	LUSC	Mast	8
AK4296	LUSC	Mo	12
AK4296	LUSC	NK	114
AK4296	LUSC	Tregs	27
AK4297	LUSC	ATII	6
AK4297	LUSC	B	38
AK4297	LUSC	CD4	328
AK4297	LUSC	CD8	36
AK4297	LUSC	Cilia	3
AK4297	LUSC	Club	2
AK4297	LUSC	DC	18
AK4297	LUSC	Epi	1
AK4297	LUSC	Gran	6
AK4297	LUSC	Mast	8
AK4297	LUSC	Mo	12
AK4297	LUSC	NK	115
AK4297	LUSC	Tregs	27
AK4298	LUSC	ATII	6
AK4298	LUSC	B	38
AK4298	LUSC	CD4	329
AK4298	LUSC	CD8	35
AK4298	LUSC	Cilia	3
AK4298	LUSC	Club	2
AK4298	LUSC	DC	19
AK4298	LUSC	Epi	1
AK4298	LUSC	Gran	6
AK4298	LUSC	Mast	8
AK4298	LUSC	Mo	11
AK4298	LUSC	NK	114
AK4298	LUSC	Tregs	27
AK4556	LUAD	ATII	8
AK4556	LUAD	B	7
AK4556	LUAD	CD4	432
AK4556	LUAD	CD8	202
AK4556	LUAD	Club	4
AK4556	LUAD	DC	282
AK4556	LUAD	EC	1
AK4556	LUAD	Gran	402
AK4556	LUAD	Mast	5
AK4556	LUAD	Mo	846
AK4556	LUAD	NK	382
AK4556	LUAD	Tregs	64
AK4557	LUAD	ATII	8
AK4557	LUAD	B	7
AK4557	LUAD	CD4	432
AK4557	LUAD	CD8	188
AK4557	LUAD	Club	4
AK4557	LUAD	DC	284
AK4557	LUAD	EC	1
AK4557	LUAD	Gran	410
AK4557	LUAD	Mast	5
AK4557	LUAD	Mo	838
AK4557	LUAD	NK	365
AK4557	LUAD	Tregs	68
AK4558	LUAD	ATII	8
AK4558	LUAD	B	6
AK4558	LUAD	CD4	411
AK4558	LUAD	CD8	187
AK4558	LUAD	Club	4
AK4558	LUAD	DC	280
AK4558	LUAD	EC	1
AK4558	LUAD	Gran	408
AK4558	LUAD	Mast	5
AK4558	LUAD	Mo	832
AK4558	LUAD	NK	333
AK4558	LUAD	Tregs	64
AK4559	LUAD	ATII	8
AK4559	LUAD	B	6
AK4559	LUAD	CD4	418
AK4559	LUAD	CD8	187
AK4559	LUAD	Club	4
AK4559	LUAD	DC	282
AK4559	LUAD	EC	1
AK4559	LUAD	Gran	399
AK4559	LUAD	Mast	5
AK4559	LUAD	Mo	843
AK4559	LUAD	NK	352
AK4559	LUAD	Tregs	64
AK576	LUSC	Basal	4416
AK576	LUSC	DC	4
AK576	LUSC	EC	2
AK576	LUSC	Fib	92
AK576	LUSC	Gran	5
AK576	LUSC	Mast	2
AK576	LUSC	Mo	42
AK576	LUSC	NK	4
AK654	LUAD	ATII	757
AK654	LUAD	B	5
AK654	LUAD	CD4	79
AK654	LUAD	CD8	22
AK654	LUAD	Cilia	143
AK654	LUAD	Club	21
AK654	LUAD	DC	285
AK654	LUAD	Epi	6
AK654	LUAD	Fib	1
AK654	LUAD	Gran	74
AK654	LUAD	Mast	3
AK654	LUAD	Mo	1252
AK654	LUAD	NK	44
AK654	LUAD	Tregs	31
AK655	LUAD	ATII	497
AK655	LUAD	B	1
AK655	LUAD	CD4	2
AK655	LUAD	CD8	1
AK655	LUAD	Cilia	74
AK655	LUAD	Club	2
AK655	LUAD	DC	144
AK655	LUAD	Epi	2
AK655	LUAD	Gran	45
AK655	LUAD	Mo	963
AK655	LUAD	NE	1
AK655	LUAD	NK	6
AK656	LUAD	ATII	757
AK656	LUAD	B	5
AK656	LUAD	CD4	69
AK656	LUAD	CD8	17
AK656	LUAD	Cilia	142
AK656	LUAD	Club	18
AK656	LUAD	DC	282
AK656	LUAD	Epi	6
AK656	LUAD	Fib	1
AK656	LUAD	Gran	68
AK656	LUAD	Mast	3
AK656	LUAD	Mo	1252
AK656	LUAD	NE	3
AK656	LUAD	NK	42
AK656	LUAD	Tregs	31
AK657	LUAD	ATII	767
AK657	LUAD	B	6
AK657	LUAD	CD4	96
AK657	LUAD	CD8	32
AK657	LUAD	Cilia	147
AK657	LUAD	Club	24
AK657	LUAD	DC	289
AK657	LUAD	Epi	7
AK657	LUAD	Fib	1
AK657	LUAD	Gran	70
AK657	LUAD	Mast	3
AK657	LUAD	Mo	1257
AK657	LUAD	NK	62
AK657	LUAD	Tregs	42
AK658	LUSC	ATII	2
AK658	LUSC	B	245
AK658	LUSC	Basal	26
AK658	LUSC	CD4	491
AK658	LUSC	CD8	548
AK658	LUSC	Club	1
AK658	LUSC	DC	13
AK658	LUSC	EC	4
AK658	LUSC	Fib	173
AK658	LUSC	Gran	18
AK658	LUSC	Mast	232
AK658	LUSC	Mo	105
AK658	LUSC	NE	71
AK658	LUSC	NK	505
AK658	LUSC	Tregs	801
AK659	LUSC	ATII	2
AK659	LUSC	B	243
AK659	LUSC	Basal	24
AK659	LUSC	CD4	491
AK659	LUSC	CD8	508
AK659	LUSC	Club	1
AK659	LUSC	DC	14
AK659	LUSC	EC	4
AK659	LUSC	Fib	171
AK659	LUSC	Gran	18
AK659	LUSC	Mast	225
AK659	LUSC	Mo	104
AK659	LUSC	NE	72
AK659	LUSC	NK	488
AK659	LUSC	Tregs	755
AK660	LUSC	ATII	1
AK660	LUSC	B	252
AK660	LUSC	Basal	23
AK660	LUSC	CD4	499
AK660	LUSC	CD8	631
AK660	LUSC	Club	1
AK660	LUSC	DC	16
AK660	LUSC	EC	4
AK660	LUSC	Fib	178
AK660	LUSC	Gran	18
AK660	LUSC	Mast	243
AK660	LUSC	Mo	106
AK660	LUSC	NE	75
AK660	LUSC	NK	541
AK660	LUSC	Tregs	841
AK661	LUSC	ATII	2
AK661	LUSC	B	254
AK661	LUSC	Basal	25
AK661	LUSC	CD4	480
AK661	LUSC	CD8	714
AK661	LUSC	Club	1
AK661	LUSC	DC	15
AK661	LUSC	EC	4
AK661	LUSC	Fib	183
AK661	LUSC	Gran	18
AK661	LUSC	Mast	260
AK661	LUSC	Mo	107
AK661	LUSC	NE	74
AK661	LUSC	NK	573
AK661	LUSC	Tregs	886
BT1290	LUAD	ATII	369
BT1290	LUAD	B	199
BT1290	LUAD	Basal	3
BT1290	LUAD	CD4	142
BT1290	LUAD	CD8	199
BT1290	LUAD	Cilia	13
BT1290	LUAD	Club	6
BT1290	LUAD	DC	96
BT1290	LUAD	EC	143
BT1290	LUAD	Fib	211
BT1290	LUAD	Gran	148
BT1290	LUAD	Mast	54
BT1290	LUAD	Mo	696
BT1290	LUAD	NE	12
BT1290	LUAD	NK	235
BT1290	LUAD	Tregs	106
BT1291	LUAD	ATII	755
BT1291	LUAD	B	201
BT1291	LUAD	Basal	2
BT1291	LUAD	CD4	286
BT1291	LUAD	CD8	592
BT1291	LUAD	Cilia	6
BT1291	LUAD	Club	9
BT1291	LUAD	DC	64
BT1291	LUAD	EC	181
BT1291	LUAD	Fib	272
BT1291	LUAD	Gran	146
BT1291	LUAD	Mast	57
BT1291	LUAD	Mo	399
BT1291	LUAD	NE	98
BT1291	LUAD	NK	589
BT1291	LUAD	Tregs	317
BT1293	LUAD	ATII	166
BT1293	LUAD	B	106
BT1293	LUAD	CD4	1008
BT1293	LUAD	CD8	210
BT1293	LUAD	Cilia	30
BT1293	LUAD	Club	3
BT1293	LUAD	DC	80
BT1293	LUAD	EC	444
BT1293	LUAD	Epi	181
BT1293	LUAD	Fib	112
BT1293	LUAD	Gran	311
BT1293	LUAD	Mast	37
BT1293	LUAD	Mo	619
BT1293	LUAD	NE	21
BT1293	LUAD	NK	367
BT1293	LUAD	Tregs	65
BT1296	LUAD	ATII	28
BT1296	LUAD	B	333
BT1296	LUAD	Basal	6
BT1296	LUAD	CD4	433
BT1296	LUAD	CD8	549
BT1296	LUAD	Cilia	3
BT1296	LUAD	Club	5
BT1296	LUAD	DC	32
BT1296	LUAD	EC	10
BT1296	LUAD	Epi	1
BT1296	LUAD	Fib	19
BT1296	LUAD	Gran	170
BT1296	LUAD	Mast	8
BT1296	LUAD	Mo	353
BT1296	LUAD	NE	800
BT1296	LUAD	NK	1113
BT1296	LUAD	Tregs	291
BT1297	LUAD	ATII	24
BT1297	LUAD	B	255
BT1297	LUAD	Basal	4
BT1297	LUAD	CD4	543
BT1297	LUAD	CD8	521
BT1297	LUAD	Cilia	1
BT1297	LUAD	Club	5
BT1297	LUAD	DC	46
BT1297	LUAD	EC	42
BT1297	LUAD	Epi	27
BT1297	LUAD	Fib	30
BT1297	LUAD	Gran	93
BT1297	LUAD	Mast	5
BT1297	LUAD	Mo	138
BT1297	LUAD	NE	972
BT1297	LUAD	NK	1327
BT1297	LUAD	Tregs	369
BT1298	LULC	ATII	8
BT1298	LULC	B	115
BT1298	LULC	Basal	19
BT1298	LULC	CD4	92
BT1298	LULC	CD8	217
BT1298	LULC	Cilia	15
BT1298	LULC	Club	15
BT1298	LULC	DC	26
BT1298	LULC	EC	57
BT1298	LULC	Epi	1
BT1298	LULC	Fib	124
BT1298	LULC	Gran	23
BT1298	LULC	Mast	14
BT1298	LULC	Mo	114
BT1298	LULC	NE	1242
BT1298	LULC	NK	78
BT1298	LULC	Tregs	40
BT1299	LULC	ATII	56
BT1299	LULC	B	613
BT1299	LULC	Basal	43
BT1299	LULC	CD4	461
BT1299	LULC	CD8	364
BT1299	LULC	Cilia	116
BT1299	LULC	Club	100
BT1299	LULC	DC	56
BT1299	LULC	EC	204
BT1299	LULC	Epi	5
BT1299	LULC	Fib	144
BT1299	LULC	Gran	88
BT1299	LULC	Mast	30
BT1299	LULC	Mo	178
BT1299	LULC	NE	408
BT1299	LULC	NK	361
BT1299	LULC	Tregs	122
BT1300	LULC	ATII	69
BT1300	LULC	B	352
BT1300	LULC	Basal	55
BT1300	LULC	CD4	284
BT1300	LULC	CD8	1022
BT1300	LULC	Cilia	76
BT1300	LULC	Club	28
BT1300	LULC	DC	61
BT1300	LULC	EC	83
BT1300	LULC	Epi	2
BT1300	LULC	Fib	124
BT1300	LULC	Gran	41
BT1300	LULC	Mast	82
BT1300	LULC	Mo	233
BT1300	LULC	NE	1831
BT1300	LULC	NK	296
BT1300	LULC	Tregs	161
BT1375	LUSC	ATII	149
BT1375	LUSC	B	299
BT1375	LUSC	Basal	3
BT1375	LUSC	CD4	136
BT1375	LUSC	CD8	137
BT1375	LUSC	Cilia	49
BT1375	LUSC	Club	40
BT1375	LUSC	DC	23
BT1375	LUSC	EC	6
BT1375	LUSC	Fib	7
BT1375	LUSC	Gran	12
BT1375	LUSC	Mast	71
BT1375	LUSC	Mo	68
BT1375	LUSC	NE	187
BT1375	LUSC	NK	137
BT1375	LUSC	Tregs	65
BT1376	LUSC	ATII	124
BT1376	LUSC	B	130
BT1376	LUSC	Basal	3
BT1376	LUSC	CD4	82
BT1376	LUSC	CD8	114
BT1376	LUSC	Cilia	1
BT1376	LUSC	Club	11
BT1376	LUSC	DC	13
BT1376	LUSC	EC	11
BT1376	LUSC	Fib	25
BT1376	LUSC	Gran	24
BT1376	LUSC	Mast	64
BT1376	LUSC	Mo	87
BT1376	LUSC	NE	353
BT1376	LUSC	NK	93
BT1376	LUSC	Tregs	51
BT1377	LUSC	ATII	41
BT1377	LUSC	B	85
BT1377	LUSC	Basal	2
BT1377	LUSC	CD4	67
BT1377	LUSC	CD8	70
BT1377	LUSC	Cilia	2
BT1377	LUSC	Club	2
BT1377	LUSC	DC	8
BT1377	LUSC	EC	10
BT1377	LUSC	Fib	6
BT1377	LUSC	Gran	13
BT1377	LUSC	Mast	14
BT1377	LUSC	Mo	43
BT1377	LUSC	NE	138
BT1377	LUSC	NK	37
BT1377	LUSC	Tregs	35
BT1425	Pleiomorphic Normal	ATII	63
BT1425	Pleiomorphic Normal	B	64
BT1425	Pleiomorphic Normal	Basal	54
BT1425	Pleiomorphic Normal	CD4	385
BT1425	Pleiomorphic Normal	CD8	115
BT1425	Pleiomorphic Normal	Club	6
BT1425	Pleiomorphic Normal	DC	180
BT1425	Pleiomorphic Normal	EC	65
BT1425	Pleiomorphic Normal	Epi	21
BT1425	Pleiomorphic Normal	Fib	44
BT1425	Pleiomorphic Normal	Gran	228
BT1425	Pleiomorphic Normal	Mast	48
