	CDC73	CPSF1	CPSF2	CPSF3	CPSF3L	CPSF4	CPSF6	CPSF7	CSTF1	CSTF2	CSTF3	CTR9	FIP1L1	LEO1	NUDT21	PABPC1	PABPN1	PAF1	PAPOLA	PCF11	PHF3	RBBP6	RPAP2	RPRD1A	RPRD1B	SCAF1	SCAF11	SCAF4	SCAF8	SF3A1	SRSF3	SYMPK	THOC5
guide19	0.17217320090292806	0.24946056258642255	0.21527981315519257	0.20410565894822638	0.05792616174104648	0.27104052824962116	0.4745116348524655	-0.023794496343779857	0.2914080117523205	0.13057472499898903	0.19270226786809075	0.1944655716506229	0.2176301439052058	0.08976579527063183	0.45883281131331255	0.12694030808561235	0.14442151969686082	0.18271421991656883	0.011919319100772766	0.21457916979916683	-0.1313543818301753	0.14399807087992286	0.1920319893132796	0.016922134276885374	0.2966892419155697	0.31224998535399945	0.0677855799594232	0.17798952971158122	-0.021910049772401994	0.11659430232777211	0.1511154593246184	0.26378589435943584	0.17366386141055448
guide2	0.08572073824482955	0.10119832417593298	0.09029815561192624	0.08153485401339418	0.04099891911195677	0.07510702313228095	0.043677268147090734	0.17673576015743045	0.053506552924262124	0.013900907308036295	0.068892699523708	0.06187380679495228	0.06128608603544345	0.04728213635528546	0.12253813632552547	-0.00641837670473507	0.05577610072704404	0.05406198840247955	-0.008643445785737834	0.03365267213010689	0.008232180905287238	0.015402735400109419	0.057147048173881936	0.0027961695518467825	0.049654045218161816	0.07254416392576657	-0.014087043347481737	0.08544704847388196	0.02691123842044954	0.058334483645379354	0.04428126023525042	0.05715170340606815	0.04685037528201502
guide20	0.16340778845631157	0.4118687624267506	0.4157973270958932	0.42117724679908997	0.1302313397052536	0.4367103556764143	0.21120786489631463	0.045996280623851235	0.30824361431374464	0.1737801963272079	0.3396584105783365	0.20858272511130904	0.39593540658941634	0.15851504237260172	0.17111193113247727	0.15506400764256034	0.16512841044513646	0.21544781440991262	0.22385656975426282	0.4693848684073948	-0.08113694839747795	0.3895506916140277	0.1564730668029227	0.12091339587653585	0.19216887485475503	0.1906086671443467	0.05188081849123275	0.07655757378230296	-0.05493057819722314	0.21474317822172717	0.06935788751031552	0.3030330333373214	0.24154764284590577
guide21	0.16546178361047137	0.36101355623254233	0.3978326626333066	0.3772343929133758	0.038349861501994466	0.3570790364911615	0.19391084215643373	0.054793351375734066	0.2881992466639699	0.14385154818606197	0.301316473396659	0.17828884620355387	0.26367439784297597	0.10658316791132674	0.17579102018364084	0.10719071651162868	0.11967710830708435	0.17166128299445135	0.1952549915861997	0.27844637289785495	-0.04490676035627042	0.24325206195408253	0.15657786098311446	0.052332624173304976	0.143094524123781	0.18970507219620292	0.034409662208386496	0.12828736026749443	-0.05127732819509314	0.10685685537827423	0.03730938648437546	0.2897511206140449	0.16167199741087993
guide22	0.16094229686969191	0.4342304574652184	0.40626176940247083	0.40844118251364736	0.10268539994741602	0.43304782439391304	0.20222556885702278	0.04875378127815126	0.34013897709355917	0.13092473890098957	0.4008202459208099	0.1763369196934768	0.34399759193590373	0.1269204098768164	0.19204878576195147	0.1324551013622041	0.21014992430999702	0.17048736557149466	0.1802365788574632	0.37906949039477966	-0.04286737957069519	0.302759973518399	0.17370341379613657	0.058376250847050046	0.1713775017031001	0.19937086474283464	0.03383422042536882	0.10622619727304791	-0.07437079516683182	0.1925172539726902	0.09568031336321255	0.2796301688172068	0.22453217592528707
guide23	0.12909865351594615	0.22554353558174148	0.1886487667779507	0.18404993584199747	0.06627230156289207	0.23697092915883722	0.2591996282879852	0.004486250291450012	0.23313797454151902	0.1344251942410078	0.13114735119789409	0.15504416828176676	0.19790477495619102	0.12251731757269273	0.22773947422957902	0.1618565869862635	0.15104052258562092	0.1626599313383973	0.100916474212659	0.22053390574935627	-0.06647989859519596	0.1242285044891402	0.15210263322010537	0.05855048883801956	0.20361625457665022	0.2913177933487118	0.04987971953118879	0.14339718247188732	-0.053614780064591215	0.1600566764822671	0.03957190804687633	0.23191569231662773	0.20872881474915264
guide24	0.10437459220698371	0.18262622736904913	0.16023763620150547	0.15210547962021922	0.060405672112226895	0.16230698626827947	0.13249027077161085	-0.0012955879238235172	0.18018375581535026	0.07074607319784294	0.13247482302699295	0.10955852070234084	0.10853658933346359	0.05549376279575052	0.12546668469866742	0.04664105447364219	0.285441223865649	0.10025531777021272	0.045909833196393336	0.14638093382323739	-0.06979865923994638	0.08947041823481675	0.10474387398175498	-0.009181472239258892	0.11847029801881194	0.1874733795949352	0.035979565439182626	0.13749535759581433	-0.06480835680033428	0.12653924925357	0.08855753855030156	0.1444462848178514	0.12831478324459136
guide25	0.20475297603011908	0.3640748748189951	0.36484300665772035	0.3721617424384698	0.15026166034646643	0.36543201016928045	0.26346479709859194	0.03290356000414241	0.31654303966972164	0.17085784120231368	0.2718590130503606	0.22579619568784787	0.287478448299138	0.1301663866786555	0.2606203302328133	0.1888231888969276	0.18628534373941377	0.2139080763963231	0.1350789418831577	0.33022665231306614	-0.09337356229494251	0.2390827089233084	0.19400032635201309	0.060997116039884655	0.2039674042546962	0.3076032700001309	0.05798045089521805	0.19721547716861912	-0.021825379497015185	0.20981072816842916	0.12701105298444215	0.3374187943287518	0.21323472056138887
guide26	0.14969728025989124	0.2377147589805904	0.21173143595725746	0.21364835798593435	0.0635114023164561	0.2618355119134205	0.26231281490851266	-0.011995293599811746	0.27368609049944365	0.1359970838078834	0.16855837317433495	0.1780660364346415	0.2026553188262128	0.08535831749433272	0.2693581531423262	0.1921327717493109	0.10991724535668984	0.16915993137439728	0.07174141573365664	0.21429216021968645	-0.10674550890982037	0.12470721830028876	0.171331299877252	0.010418875040755003	0.2560331780813272	0.34066045391441824	0.05426284508251381	0.20876180985447243	-0.026497161315886458	0.13558143326325736	0.17032042713281711	0.29174450827778037	0.1598375118335005
guide27	0.15779207843968315	0.24005351462614063	0.20220486972019483	0.20822491946499683	0.08175087936603519	0.2431146462045859	0.298960597878424	-0.0008252362890094517	0.27406045989041844	0.1395829571673183	0.16468577631543108	0.1840207911048317	0.19704069591362788	0.0955184421887377	0.2874099194643968	0.1977059341802374	0.16726046723441873	0.1829204388688176	0.08646822201872889	0.20083229843329198	-0.10738065808722634	0.14222852632914107	0.20225396729015874	0.03007110965084439	0.19930714954028603	0.3419381159495247	0.06367508894700356	0.19249066561962666	-0.029312646260505854	0.15407087022683483	0.10931125560445025	0.2938540364581615	0.22508747997949924
guide28	0.2475234769089391	0.27369854025994167	0.23987980722719232	0.24332453264498136	0.17244712529788506	0.27126385104255407	0.2537752288070092	0.02510681188427248	0.29758879564755186	0.14878965590358625	0.19848392051535685	0.2646495437059818	0.2880205431368218	0.14320425529617023	0.2577924659916987	0.22129892795595715	0.12841230763249234	0.258261872890475	0.11264033039361324	0.2757772071270883	-0.09177453669498148	0.22736354522254185	0.2050093386643736	0.03737297103091885	0.30327984397119384	0.2575021589080864	0.04869052697162109	0.1612242896809716	0.0260882548675302	0.21200903571236146	0.22827312231492494	0.24518010807920437	0.18945792498631703
guide29	0.153039049321562	0.44286975729879036	0.4180549780981992	0.40326987686679516	0.05986512431460499	0.4442907385076296	0.21446367728254714	0.05819402181576088	0.325631899361276	0.137100524556021	0.37452205430888225	0.159605774544231	0.3555673307666933	0.11471327546853104	0.22066458277858336	0.07904150024966003	0.17925561241822452	0.14836237351849496	0.16276955259078213	0.3411705016468201	-0.049846533673861354	0.29840649449625983	0.13924253817770155	0.08813756781350272	0.1869086913483477	0.19953350833334038	0.04967195353887815	0.10939047490361901	-0.07271583334063335	0.1385973915598957	0.07900758383230337	0.2969554506942181	0.20147704857108198
guide3	0.17578712834348517	0.43754501484580066	0.44544154661766194	0.4372804753152191	0.07620339568813585	0.41644454174578177	0.2577364911734597	0.026473658978946366	0.35709977940399124	0.1735525389421016	0.3503441143657646	0.196602574360103	0.32109401210776056	0.10163429024137163	0.24034568919782762	0.12335032746201312	0.15214495050179805	0.1906079645203186	0.16991305092452208	0.33921525027261007	-0.07712100807684033	0.2808551412502057	0.20170310064412406	0.05396825687873028	0.1787860763034431	0.2824787358431495	0.06455483672619348	0.1807445116137805	-0.0670601794504072	0.15129749789189995	0.0882255895450236	0.3717614082144564	0.2093981166959247
guide30	0.24778393528735745	0.2990647062345883	0.26674411354976457	0.2710605569224223	0.23583290968931644	0.3098408577696344	0.23803793233751733	-0.007024702936988119	0.3259090963963639	0.13516064239842573	0.23085971493038865	0.2691967873118715	0.29889223176368934	0.09786097917843918	0.2562908610996345	0.1853261591250464	0.1847963320318533	0.2547028769401151	0.10814655677386228	0.27979693445587744	-0.1078001196400048	0.23527964486718583	0.18807706198708252	-0.004907261188290449	0.3319735797429432	0.2848105346564214	0.029420656344826258	0.1617314069172563	0.040692199003687965	0.24572077971683123	0.27263375909735044	0.2737850657354027	0.192086874051475
guide31	0.04486699945867999	0.1676095340003814	0.1428699896187996	0.14640786230431452	0.0415646523185861	0.1844202342568094	0.12099824240792972	-0.0028251697130067892	0.16328948409957939	0.07348502895540117	0.12115565131022607	0.0817791220871649	0.1289691299267652	0.04892711600508465	0.10216662427866499	0.08373797566951904	0.09199474831978995	0.0816115823044633	0.1007853546234142	0.15520526540821064	-0.031183046303321856	0.0950945345877814	0.07520208195208329	0.027051258458050342	0.11642084126483367	0.11752738684509549	0.01310043268401731	0.02401991462479659	-0.04965535629021426	0.08558007001520282	0.02715536393421456	0.1327555116782205	0.10670381908415279
guide32	0.016524172308966894	0.041391516503660665	0.04556278387051136	0.04836630654265227	0.02245346566613863	0.040812393504495746	-0.01238484971139399	0.03558491575939664	0.050971207414848306	0.007530745645229827	0.022902114484084583	0.00515082471803299	0.02153565762942631	-0.001983434287337372	-0.024434590961383642	0.01651904840476194	0.04941537644061507	0.00817824320712973	0.03904658152986327	0.04085002406600097	0.009437288057491524	0.015785721751428873	0.023131794205271772	0.01130717094828684	0.039025331257013254	0.040694190907767644	0.024015460224618413	0.023033143737325755	-0.0037817049192681975	0.03689508176380328	0.00843300369732015	0.03913543654141747	0.017766581318663256
guide4	0.22873161986926482	0.5920003520320142	0.551403546792142	0.5435519986060801	0.11485407550616304	0.5578295194011809	0.2862162387126496	0.06935454181418169	0.4173268376530736	0.19590706777228276	0.4869189080527564	0.2362595840103834	0.42168477462739107	0.14961831104073248	0.3024808959392359	0.17905565247422614	0.22640978076839127	0.22716231567849268	0.20635723257428934	0.4389630523105222	-0.09534076854963076	0.3749196910287877	0.22480584188823372	0.09111820665272828	0.24814638982985565	0.30163983203359335	0.05476371022254842	0.21788771489150863	-0.06163485760139432	0.19003740289749615	0.15685747587429907	0.409088398603536	0.2395531815181273
guide5	0.13103346879333877	0.3191538500141541	0.32176671725466877	0.3479450106218005	0.06916221435048858	0.3467204085568164	0.25242147524885905	-0.010298691483947662	0.27258735672749435	0.13295339370213577	0.2679421415656857	0.16799423231976932	0.3402332462173299	0.12824510029780403	0.22434618532584746	0.1900010214880409	0.10393468130938727	0.15769262377970497	0.11827970969118841	0.37023332536933307	-0.056236595945463846	0.32040927556837107	0.1379130842365234	0.10764815412992619	0.3241748164869927	0.22219365211974612	0.03666927324277094	0.11998968614358747	0.03838972031958882	0.14109944263597773	0.09129390537975623	0.2938411843616474	0.18440607272024295
guide6	0.14378147759125914	0.11407241870689677	0.09873368593334746	0.10545831503433262	0.06164762588990505	0.11609433133177327	0.16821335866453438	-0.004756586206263449	0.15457204803888194	0.047410400616416035	0.10193130398125218	0.12442587521703503	0.11034514598180586	0.03980437791217512	0.19994112694164512	0.015887687867507518	0.07196262643050506	0.09307202993088122	-0.05513999298959973	0.07007580001903202	-0.05972588101303525	0.06405050675402028	0.11916867798274713	-0.03259819378392776	0.15916460508658423	0.16932710578108426	0.021792638311705536	0.2520430314257213	0.025157302510292107	0.08569058694762349	0.1495776569591063	0.14017748106309927	0.061270315826812645
guide7	0.02810156186006248	0.17303849213753972	0.18475396387015858	0.1907694914387797	-0.002834983313399333	0.17077703195108132	-0.015662078834483156	0.020531421749256873	0.08212926395717057	0.042337853917514164	0.12817571600702865	0.03995234569409384	0.09722525236901011	0.016745475837819036	-0.04374930069397204	-0.013592892255715692	0.07547679873107196	0.04849980702799229	0.22834526334181057	0.11838332854333317	-0.0009261231730449271	0.15365090237003612	0.03771627395665097	0.031670976402839064	0.03367774195510968	0.06022974202518969	-0.0029004495560179828	0.0457987421839497	-0.06544075490563021	0.049384659703386395	-0.001484954267398171	0.12456052751042113	0.04753361239734451
guide8	0.07454460144578408	0.18844647931385922	0.23090293480411744	0.2069862563754503	0.033933054925322205	0.17075250107010007	0.070275574779023	0.05944454253778171	0.15247525406701018	0.11325924241836972	0.13276192102247686	0.07901107400844297	0.12548690373947619	0.08645314560212584	0.042310078908403166	0.053235628337425143	0.07197076857483076	0.07941865575274625	0.14922140296085615	0.16669462266778493	-0.007629543089181725	0.1129954944078198	0.0747446669897867	0.09556941761477672	0.005934336237373451	0.07583168847326756	0.014591335783653434	0.013917558988702361	-0.08340576055223044	0.08459339234373571	-0.03466192257047691	0.12527068331482735	0.11511640310065614
guide9	0.10003727257749093	0.34092305770092235	0.3421412892056516	0.3570780029551202	0.06930643237225731	0.3508436291697452	0.18298837317553496	0.02361819195272768	0.22332818726912754	0.10824053319362134	0.2759787968631519	0.1383307871652315	0.3424391153935647	0.15161114852844598	0.1311661348466454	0.09120806275232253	0.09314888753395552	0.12377455301498215	0.19838576876743078	0.36459312191172494	-0.047701637940065524	0.38927860609914433	0.13222438503297543	0.09718287585531506	0.14030694762827792	0.14481966953678682	0.03393964321358574	0.07475530772621232	-0.05902647874505916	0.13901730076069205	0.02187632612305305	0.24912009022080364	0.18571651011666043
