	CDC73	CPSF1	CPSF2	CPSF3	CPSF3L	CPSF4	CPSF6	CPSF7	CSTF1	CSTF2	CSTF3	CTR9	FIP1L1	LEO1	NUDT21	PABPC1	PABPN1	PAF1	PAPOLA	PCF11	PHF3	RBBP6	RPAP2	RPRD1A	RPRD1B	SCAF1	SCAF11	SCAF4	SCAF8	SF3A1	SRSF3	SYMPK	THOC5
guide19	0.2160220410442704	0.31444590424077734	0.2537686061753581	0.2577196810173429	0.09737860504505857	0.3355068080278261	0.5184400858432592	0.0030530395722817645	0.3599090253471033	0.15922542436581397	0.24142901221793728	0.23761060209744247	0.2607437750935392	0.11737409038754083	0.51268960132811	0.20167027715033517	0.20357074917300852	0.23882801474565335	0.03788592810116924	0.2777561201692024	-0.12541636037688952	0.16611946252863802	0.2372574818462751	0.0431329432206168	0.32772184196743337	0.39574365457331795	0.08093310739748842	0.22265273859954268	-0.002141633879629468	0.17865118475925867	0.17695064231360455	0.32936257184052703	0.22943958585299726
guide2	0.09889373310753452	0.11166490040738726	0.11850884358758491	0.09660434936240336	0.0334672832174914	0.08912854823895192	0.0370097956764248	0.20294798972587977	0.0681493277201464	0.016999292591533925	0.07019670508258263	0.07380537359057535	0.0654793322120707	0.057800594075732056	0.14415386205024236	-0.022492427269671253	0.04676145247479126	0.06506265015108045	-0.030372282104622644	0.034188641659330714	0.01694224268352932	0.016274652278751935	0.05483062607342602	0.00791223905463327	0.046265005231349736	0.06915502610436818	0.0041409749268659325	0.09369435131335647	0.012390971815651304	0.056708755469297024	0.050309770898335986	0.060965412851705814	0.05317877327383512
guide20	0.22901239425692638	0.4667782415314568	0.4530342517037706	0.4717253605240262	0.19095940964503405	0.5029798214095144	0.20927273717895595	0.03376477016896345	0.40110583707591935	0.1977662914235494	0.37377621188923493	0.27856466192691964	0.45474355154986895	0.20642313273037047	0.17680899976441516	0.18646406045012398	0.21959434980010215	0.29783417202055884	0.27216354721294894	0.5591169866077815	-0.08485821104880628	0.44668255969758414	0.21044442548902656	0.15020645434910687	0.21766530934687342	0.30000114152167157	0.06891197391085044	0.11074784033734802	-0.09282696042645211	0.30488358488846923	0.0886141763594191	0.38402148186222873	0.3084196728379831
guide21	0.19796930122425027	0.42710926697406937	0.4735364320479216	0.4540538490159572	0.0672894064557554	0.4103549354997643	0.20570427013674727	0.05789147678572221	0.3491654568263516	0.19384544636272943	0.35035277288222166	0.21590294582686	0.3000312918500774	0.14035201570188566	0.19785446361726364	0.14074140220984538	0.1611640257597303	0.22503050038084485	0.2142430891752214	0.3343951797063283	-0.06373219377074361	0.26751590326172553	0.17464969115212864	0.08680629028133194	0.16586395975037496	0.26876118773450297	0.057766619053169446	0.15123777798310717	-0.0667030162003128	0.1496190867581715	0.036632709953739205	0.3630668936791543	0.19702622096700995
guide22	0.19836981303065004	0.5339800022224209	0.47465553823280493	0.48440697164791024	0.15799699827637848	0.5376759216086338	0.2060060114184885	0.06842699679992108	0.46899792494828013	0.17427078364936385	0.507163662355739	0.2298714045245664	0.4064195700742582	0.16242415700395393	0.22334777553946722	0.20112608689664044	0.26887735177825206	0.24108975420951537	0.234073115164475	0.4608882940402922	-0.06987002650183353	0.3475040637659776	0.21902921399215491	0.10269112734812731	0.18613347415683776	0.31431292012735307	0.07250037181369676	0.1640349250098066	-0.1140135600040973	0.2672775151982546	0.09791639805226998	0.37708615059058764	0.28442443787809335
guide23	0.1587776319112732	0.27880615264330755	0.23241032810479964	0.23422429386972304	0.12099555845977598	0.2911994297763049	0.253656317315865	0.018392159622714392	0.31815570219941486	0.1660525229654578	0.1629080910598035	0.2079772516326713	0.2261497240938777	0.15210350465017808	0.23430620451466913	0.21163101763281772	0.19551873503064973	0.22852815990027958	0.12113432347850216	0.2809940318717021	-0.07622329822790971	0.1581149468064039	0.19338546380025382	0.06719579546252936	0.23747514276980458	0.3787299217622688	0.07817919356230726	0.18321358989352013	-0.041141795550997354	0.2241045927742117	0.06592425878030736	0.30205916082725554	0.25353972432056976
guide24	0.1274984914911294	0.21496291992586122	0.19413751363038553	0.18175618031092383	0.09735406077789018	0.19446975885903955	0.14682678830684504	-0.00014450829017897854	0.23018615544388052	0.09562471043723875	0.1571569407412099	0.14126179211270073	0.12307308362051338	0.06979676872152701	0.13329044311412191	0.051357906370942	0.39934320326344525	0.13775882939960785	0.10289568373608164	0.17833892411007582	-0.06821577469060515	0.10073510245856818	0.11649335168766549	-0.0028555267114221874	0.12776679581693282	0.22784892596415862	0.054521069851695976	0.14869769133129226	-0.07157939844840408	0.1792456991239256	0.10233800373058323	0.1851526533288983	0.1829508432951513
guide25	0.2321970069814555	0.45393791038095727	0.43643829716903654	0.45617639588102915	0.17656697676513708	0.4464607921501371	0.2701164481539273	0.05731908191930983	0.40891228430365195	0.20412871257066217	0.35260509583388977	0.2686626570139238	0.3447822981472328	0.1650529993468455	0.27470991959757246	0.24067374037760755	0.2472183973715242	0.279336557710912	0.16427842804776005	0.4025074125939653	-0.09820769539494548	0.2726170365394247	0.23512316755826107	0.08787557141054164	0.23227324009344813	0.40951920975819067	0.08640359785690586	0.2419814970122271	-0.025202963930301536	0.25465742138629666	0.1409199204539639	0.43469029917667706	0.26489140759760815
guide26	0.19358942271871832	0.3198650749089627	0.26735194659897654	0.27915634988847216	0.10760555622458645	0.33796112883534973	0.269032339063169	0.007143945273144248	0.37281752313174876	0.17015791263089108	0.2314540806174289	0.23163621661967698	0.24839887384366274	0.12183632577017182	0.28621157446141343	0.250887691343124	0.16753447692017082	0.23462509919962915	0.10816457508137955	0.29918819537632857	-0.10343235576945588	0.17472608132079143	0.2266066945113791	0.03920158026917691	0.27403356899896675	0.4319174342989785	0.06913274195927982	0.2490429202715964	-0.03625047051850447	0.19607937683912355	0.1812279842001126	0.3745832335894431	0.2290987093764609
guide27	0.1768595261207504	0.30501651643287236	0.24869040744673476	0.26107997183859627	0.11300514810789596	0.30987566554651214	0.3146735611891005	0.025868666656435793	0.3516968660068323	0.1710983422395029	0.2121483475832327	0.22372744358502952	0.2331630489044613	0.120979229251602	0.3178816279443235	0.24677186115403046	0.22940368371506323	0.23102621485675168	0.11697877438489451	0.2696461970481125	-0.1059578929877886	0.16595902213439745	0.23971673326713627	0.06205189872118851	0.24580347884013667	0.4181061727105968	0.084661728249502	0.22295588702469343	-0.027172760414373557	0.20601747102432844	0.12497337423594457	0.3673743374987087	0.28608789353782477
guide28	0.275181349296254	0.32297199611523236	0.276129956896301	0.28783401609826753	0.2143133491640476	0.32831257414063303	0.2721955176358633	0.03752985330541507	0.37148409603258414	0.1723958778985054	0.23577573517060585	0.3098558996729838	0.3181050424969518	0.1722204563533477	0.27733738027286187	0.2518639439909035	0.18842540313262562	0.31272368628268665	0.13284753782747213	0.32894963626943735	-0.10363066674630048	0.24341078083210702	0.2576851404677159	0.05080269671205473	0.34426198091500676	0.3476745104993527	0.06904360511537751	0.20506726122602006	0.02749908732828221	0.2771100989166206	0.23090458708693282	0.32300244086862107	0.23950727069539762
guide29	0.17882348014485072	0.5460773204691579	0.5020998965024892	0.498385492433232	0.1148203809973566	0.5514573027183585	0.22966978623175063	0.07444721292088645	0.44186581115010176	0.1884172583884544	0.4753782419310989	0.21303579574219056	0.4235339028031181	0.15208027634914897	0.24946864510619263	0.13399121597693228	0.22005793377722666	0.21529176364006694	0.2175722012353447	0.42878929597577226	-0.07334382469340349	0.3540563696224798	0.19543802493608342	0.10820296463403391	0.21102098024368957	0.30434431438908083	0.07143071843531179	0.16658392199761218	-0.10544196424024586	0.20951254689320353	0.08912409123162665	0.3887862184856744	0.2572162307036305
guide3	0.21840783576160863	0.5331283182022665	0.5369877878249812	0.5230476699327159	0.10999165148114251	0.5117376985660786	0.26029881351882067	0.047551139925800755	0.45017321564123164	0.22081020165447915	0.43782022984581764	0.25666763821350513	0.3693324370591248	0.15369017108377597	0.25569437032958003	0.1747167273725377	0.21118963975068142	0.2594105628052399	0.21307776352752805	0.41067094354654027	-0.08837494405532346	0.3141621050843944	0.23808181306099035	0.09406414844465295	0.19248838631322976	0.391401847993074	0.08765478935643863	0.22244484812749687	-0.0978593606227197	0.20429431028020098	0.08852127738231225	0.4623889248354689	0.2642155909913633
guide30	0.27005155822376975	0.3490754278735604	0.3012440215958456	0.31861326651742644	0.2726938106409284	0.357331179333741	0.24724124868269273	0.011581913648278895	0.38437086195003195	0.16332314220663385	0.2647821948147424	0.30277462450855513	0.3339708203666537	0.11912863503175271	0.28029458074188013	0.21724863255879845	0.22397033428739474	0.3004177115608368	0.11983831648090834	0.3340475765456464	-0.11816560483974056	0.2565106292655382	0.23235876925212312	0.012155455723989069	0.36613986588847236	0.35764528741921964	0.050961890647910485	0.20569270722855038	0.053746674572167884	0.29574270414245124	0.28959347941424385	0.3479404569944006	0.24244349545632476
guide31	0.06689619003797129	0.2012291213218061	0.16969587117322085	0.1705093711413929	0.06249824197044341	0.2169855086257109	0.11450052996860312	0.024795682442983837	0.22182349888301076	0.10007831830561463	0.16280763483203664	0.10372597552440053	0.15003014580501073	0.05728337096230541	0.107845768156887	0.1244112699213317	0.12104737354402771	0.10995726778223937	0.1205867610028437	0.1815442326518343	-0.045962113037248856	0.11871968078755979	0.09202723259423885	0.033170610868172114	0.1368988650186268	0.17199528182963492	0.03046419231332933	0.05266377092890895	-0.06779047311041239	0.11249087409979171	0.03220521399904882	0.16837953913830803	0.1410121224686088
guide32	0.0073179573011844246	0.028947013700459667	0.03988021597059847	0.038371827023268856	0.02102074774516291	0.02679117272039536	-0.0018089573565979282	0.023493204354685344	0.04445826524944953	0.013803974701296559	0.015114113369900503	0.0037423301015206503	0.012014816676276024	-0.0047949123185208	-0.018746509566525533	0.030358305829407146	0.03715171310972894	0.006306352545848664	0.03892213035768284	0.027495702447635786	-4.367747385116861e-05	0.014929148495025125	0.021860549530634297	0.007937522534975204	0.051593620815935236	0.028812806558354068	0.014238737666080635	0.012060301370111088	-0.007982646748150154	0.036879112364988455	0.00815065789086764	0.0365795072869792	0.02531089293002244
guide4	0.2546184856726816	0.671138403815888	0.6132948497602727	0.6161600703584434	0.15310121220370795	0.6431089170758313	0.2862337229145107	0.08304898269335327	0.5357643592962704	0.23938464530758086	0.572155442311502	0.28243679750713474	0.4635105771125534	0.17189531459265758	0.3163097620404765	0.23949784335110685	0.2768287600817411	0.2887934672650484	0.24105938640704636	0.5014044231593918	-0.11436732482238482	0.3930617554002455	0.26150984530996074	0.11602692303883043	0.2548754148094363	0.4163187989767986	0.08273797067164038	0.25950337742569607	-0.07441481408054047	0.24811235653366415	0.16271912316375198	0.5108606835386457	0.30106286047207015
guide5	0.17854697299915587	0.3767538231755282	0.4012855183003533	0.4251244235084553	0.13908918976288556	0.40892352303332796	0.24276867579602732	-0.0034698014883927522	0.33929301941803897	0.1751395580606094	0.30081198185293534	0.21170323839529376	0.38391581786901924	0.14862470427260194	0.22856374488028655	0.24929046301284316	0.14899619368580083	0.22668868987402957	0.16474806516382673	0.4554521275194916	-0.06963029435863258	0.36965566802783506	0.17658854568828516	0.15205162112228485	0.32828616702737995	0.2944921621379962	0.05364322490205823	0.13820222196565188	0.01128693798298147	0.22173201523594233	0.10275338217595312	0.36410633495987527	0.2524564054209742
guide6	0.15138979917529277	0.13473219655372098	0.1085284826123771	0.11012243799444145	0.07390799593789332	0.13661269743085605	0.1602950983920503	0.011849291140799098	0.15870530084054688	0.0463655633454624	0.11347375893643889	0.13257704758561017	0.11020027890212711	0.05062548485033705	0.19193760289401285	0.00541477385858932	0.07585576763571529	0.10404377974374941	-0.04703331084444818	0.06555222452291704	-0.052922158428438094	0.049930748882669136	0.11722145619048993	-0.027400829316148744	0.15024499149650394	0.1679431741038812	0.0150185683668139	0.2580558229752977	0.03885605684802623	0.09582233367184699	0.14471469234642925	0.1275214928031685	0.08331397236005902
guide7	0.058397035421959065	0.23480802103428491	0.2462778504054143	0.24657027458844225	0.03406653705047729	0.2345494536985466	-0.0017095430800460737	0.007306094190714336	0.15789269208351114	0.09439987281500989	0.18114056202719792	0.07691805559852614	0.16959409378638082	0.04173083594184904	-0.037559017684535435	0.0064850332970127844	0.14895684264699677	0.08707172619867054	0.33283049898043393	0.19837039474708007	-0.008539880257867484	0.2414120213776908	0.06782626066022639	0.06139632801649114	0.044131489855427995	0.11191385421557308	0.02142359386836343	0.06286638592054394	-0.0888372278079361	0.09317838309891394	-0.0030762671609177307	0.1826618344494717	0.1179130563250223
guide8	0.10824656832948026	0.2397767447382758	0.28729607338149754	0.25705243828586793	0.06477356715905203	0.22022836361120998	0.08066220077867706	0.054462284495335495	0.1988229031923166	0.14261562457320434	0.17539089468656222	0.11891854442422607	0.16236666559366045	0.11936598158959962	0.059499835612762106	0.0927312189286567	0.10214139381041198	0.131375606010364	0.18194832166654532	0.22774112695089307	-0.029788680516228797	0.15510463473742117	0.09505862009188913	0.11600194205722336	0.03907921352825438	0.13313811055731403	0.0356296049980827	0.04044183990898824	-0.09434148674171616	0.13064509237014188	-0.029880886908255452	0.1868711786396555	0.14461023871180612
guide9	0.1548594157163623	0.3856963170787354	0.38663644167401795	0.3993962787468681	0.11564436981819144	0.40614358605451156	0.18014311167206662	0.018707328476262473	0.2929626895662321	0.14534387359494053	0.3116298884215915	0.19248157008421046	0.3908416983057911	0.178342598883594	0.138442915834822	0.10943970042318377	0.1374768475134917	0.1958621754001875	0.2585079231521538	0.42919974810645567	-0.05974039282187396	0.45302705988791553	0.16372876792552984	0.12726037178349736	0.1509890441134263	0.1978090564433434	0.04955747024510577	0.09944831441405731	-0.086451722167897	0.19382755566337703	0.03527323474172626	0.3029287727673889	0.2499132115924334
