pathway_id	pathway_name	gene_id
3755.01537960701	5.31211813273547	PA14_33580
3758.45283568046	-2.95669592791959	PA14_06720
378.569959209919	-1.66906511058335	PA14_38660
3794.6009698073	-1.89735983751717	PA14_45280
38072.1518035238	-1.9016644862682	PA14_15070
401.216884296894	-2.71889043794872	PA14_63570
4013.77620982893	3.43432617276161	PA14_33760
4054.31471938525	3.30994258385466	PA14_47400
4140.3782474647	-3.91732939025274	PA14_35300
4296.23286836341	3.50559308365761	PA14_47390
4320.73114065056	6.2745798941384	PA14_20040
4409.65018796743	1.54469733375743	PA14_06170
4426.74478664617	-2.5825651503998	PA14_07070
452.629623986535	-2.442245605382	PA14_06680
4531.3667701838	-2.4234744133164	PA14_15130
46199.9963273087	4.77441871923447	PA14_58000
4749.55679936159	2.04200769251897	PA14_38200
4813.36150772229	-2.47302447830298	PA14_29850
495.452825601631	-1.9005841418595	PA14_02760
5042.70543317929	6.03941680176715	PA14_33730
5046.23235020222	2.77642052703919	PA14_18680
5143.63763466354	-5.71454184030653	PA14_35320
5167.67839483632	-2.29996021900849	PA14_29930
519.355368533969	2.04252604103983	PA14_09980
522.089302443953	3.23875968212994	PA14_19960
526.368860010364	2.72685012434353	PA14_19970
5275.04203862622	4.20215355188211	PA14_33600
5301.31201317229	-1.95689105335169	PA14_57570
5342.83843496902	2.50175594556446	PA14_29375
5417.72080937512	3.71918904586035	PA14_64700
5512.8579788179	-3.70574332351432	PA14_35270
56097.5818611156	-4.21063768006988	PA14_09150
568.609060653967	-2.3733126736647	PA14_48540
5855.90743920318	4.40827080470665	PA14_33700
5869.46895607452	6.08991503031505	PA14_33830
5940.68248716361	-2.43337967645057	PA14_29860
5983.93099693765	6.80949068752029	PA14_33510
6172.05694316455	6.47873458598095	PA14_20030
621.286229316262	-1.72420549044136	PA14_01910
624.342581460337	-1.84229412558327	PA14_48530
637.556516626835	-2.26286445718695	PA14_45340
6449.42648545752	3.03545546826943	PA14_33260
6546.51895449128	2.94884505610135	PA14_49520
6806.6175373402	-1.56817364633931	PA14_10530
683.305103236505	3.20892910676445	PA14_19990
68640.5481924858	4.99238965309272	PA14_33680
691.066682673396	-2.69836469844761	PA14_06690
6938.03110823266	5.89918875301228	PA14_33740
6984.57066761595	5.39174756284593	PA14_32905
7019.95159777239	6.67710524168855	PA14_33520
703.439540783557	2.04975441615632	PA14_20070
7032.42363155489	-3.80724809059933	PA14_35290
711.89677883409	-2.76038612000473	PA14_52380
7112.50887420401	-2.32343436292812	PA14_29880
7128.56660092479	3.11553535731214	PA14_33690
721.833222300708	-1.57679650010627	PA14_10490
7270.17456255315	1.51159165917096	PA14_06180
7349.86416132918	-2.12567653106707	PA14_39925
7479.67380725495	-2.41652122423408	PA14_10540
7667.46299584961	-1.92708822581036	PA14_45310
768.086140233813	-2.9409243019072	PA14_63580
792.46886148266	-2.56010455536798	PA14_48620
800.011766345228	-2.26491718928598	PA14_48630
812.183871283068	-2.31721891484308	PA14_01900
813.196279769655	2.51119110277434	PA14_55000
8137.27475815123	6.64034462963187	PA14_33710
815.794151633964	1.86363515781018	PA14_39500
843.727086643506	1.52522546624253	PA14_54980
8642.32553716854	6.57970039696486	PA14_33720
89072.8204094378	4.47209445958151	PA14_58030
9004.12307946017	4.10935893331919	PA14_58040
909.79376764123	-3.37624990195532	PA14_06730
931.020152654931	3.78513974833913	PA14_55160
9349.83512051517	4.24712511884656	PA14_38210
976.793088283533	-2.83455516460392	PA14_06700
9813.46858267613	-2.27474045691982	PA14_57560
