pathway_id	pathway_name	foreground_hits	pathway_genes_in_universe	foreground_genes_in_universe	universe_genes	p_value	adjusted_p_value	foreground_hit_genes
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	144	1053	252	2048	0.0302251117738	0.318526177924	PA14_00280,PA14_01310,PA14_01360,PA14_01900,PA14_01910,PA14_02760,PA14_02770,PA14_04630,PA14_06660,PA14_06680,PA14_06690,PA14_06700,PA14_06710,PA14_06740,PA14_06750,PA14_06920,PA14_07910,PA14_09150,PA14_09420,PA14_09440,PA14_09450,PA14_10500,PA14_10640,PA14_10650,PA14_11550,PA14_13030,PA14_13290,PA14_13300,PA14_13320,PA14_14680,PA14_18300,PA14_18340,PA14_18350,PA14_18360,PA14_18370,PA14_19530,PA14_19560,PA14_20950,PA14_22890,PA14_22910,PA14_22930,PA14_23070,PA14_23080,PA14_23090,PA14_23500,PA14_25640,PA14_25920,PA14_25930,PA14_27330,PA14_29320,PA14_29850,PA14_29860,PA14_29880,PA14_29890,PA14_29900,PA14_29920,PA14_29930,PA14_29940,PA14_29980,PA14_29990,PA14_30010,PA14_30020,PA14_30180,PA14_30460,PA14_31820,PA14_32985,PA14_33000,PA14_33010,PA14_33500,PA14_33510,PA14_34600,PA14_34640,PA14_35270,PA14_35290,PA14_35300,PA14_35320,PA14_35340,PA14_35490,PA14_35500,PA14_35520,PA14_35530,PA14_38200,PA14_38440,PA14_38460,PA14_38470,PA14_38510,PA14_38660,PA14_39590,PA14_39640,PA14_39880,PA14_39890,PA14_39910,PA14_39925,PA14_39945,PA14_39960,PA14_39970,PA14_40310,PA14_40670,PA14_41470,PA14_41563,PA14_41920,PA14_43610,PA14_43790,PA14_44050,PA14_44060,PA14_44290,PA14_44340,PA14_44350,PA14_44360,PA14_44370,PA14_44500,PA14_44970,PA14_47100,PA14_47160,PA14_47180,PA14_47190,PA14_47210,PA14_48440,PA14_49250,PA14_49260,PA14_52800,PA14_53070,PA14_53290,PA14_54000,PA14_56300,PA14_57540,PA14_57560,PA14_57570,PA14_57780,PA14_58030,PA14_60710,PA14_60890,PA14_61040,PA14_61770,PA14_63110,PA14_63120,PA14_63570,PA14_63580,PA14_63920,PA14_63940,PA14_67580,PA14_71630,PA14_73050,PA14_73070
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	13	63	252	2048	0.0387257862406	0.34626137548	PA14_09150,PA14_23090,PA14_32985,PA14_33000,PA14_33010,PA14_35490,PA14_41470,PA14_44290,PA14_52800,PA14_60890,PA14_61040,PA14_63570,PA14_63580
pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	7	27	252	2048	0.0397632403731	0.34626137548	PA14_10640,PA14_10650,PA14_23500,PA14_31820,PA14_38510,PA14_53070,PA14_71630
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	50	324	252	2048	0.0404392847276	0.34626137548	PA14_01900,PA14_01910,PA14_02760,PA14_02770,PA14_06660,PA14_06750,PA14_06920,PA14_07910,PA14_10640,PA14_10650,PA14_18300,PA14_19530,PA14_19560,PA14_22890,PA14_22910,PA14_22930,PA14_23070,PA14_23080,PA14_23090,PA14_30180,PA14_30460,PA14_33010,PA14_33500,PA14_34600,PA14_34640,PA14_35270,PA14_35290,PA14_35300,PA14_35320,PA14_35340,PA14_35490,PA14_38510,PA14_41470,PA14_41563,PA14_43790,PA14_44050,PA14_44060,PA14_44290,PA14_49250,PA14_49260,PA14_52800,PA14_54000,PA14_56300,PA14_58030,PA14_60710,PA14_60890,PA14_61770,PA14_63570,PA14_63580,PA14_71630
pau04981	Folate transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	7	252	2048	0.0441624601559	0.355897473021	PA14_33010,PA14_40670,PA14_60890
pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	8	35	252	2048	0.0569967566797	0.433808648062	PA14_30180,PA14_41470,PA14_44050,PA14_44060,PA14_44290,PA14_52800,PA14_56300,PA14_58030
pau00785	Lipoic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	6	24	252	2048	0.0648845536675	0.467851781708	PA14_32985,PA14_33000,PA14_35490,PA14_35500,PA14_35520,PA14_35530
pau00920	Sulfur metabolism - Pseudomonas aeruginosa UCBPP-PA14	11	59	252	2048	0.100448729948	0.688073800142	PA14_12920,PA14_12940,PA14_12960,PA14_19500,PA14_19530,PA14_19540,PA14_19560,PA14_19570,PA14_30460,PA14_34770,PA14_34780
pau00130	Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	5	21	252	2048	0.105737840417	0.689813530338	PA14_13290,PA14_13300,PA14_13320,PA14_48440,PA14_53070
pau00010	Glycolysis / Gluconeogenesis - Pseudomonas aeruginosa UCBPP-PA14	7	35	252	2048	0.129440599568	0.80606191549	PA14_22890,PA14_22930,PA14_34600,PA14_35270,PA14_35490,PA14_52800,PA14_71630
pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	3	11	252	2048	0.144051754552	0.854796960143	PA14_02760,PA14_02770,PA14_38510
pau00640	Propanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	8	43	252	2048	0.149745452872	0.854796960143	PA14_35490,PA14_35500,PA14_35520,PA14_35530,PA14_41470,PA14_44290,PA14_52800,PA14_54000
pau00401	Novobiocin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2	6	252	2048	0.162038437773	0.882641007792	PA14_23500,PA14_31820
pau00670	One carbon pool by folate - Pseudomonas aeruginosa UCBPP-PA14	6	31	252	2048	0.172964892643	0.882641007792	PA14_32985,PA14_33000,PA14_33010,PA14_35490,PA14_40670,PA14_60890
pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	3	12	252	2048	0.175491397991	0.882641007792	PA14_06750,PA14_49250,PA14_49260
pau00280	Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa UCBPP-PA14	8	45	252	2048	0.180393782614	0.882641007792	PA14_35490,PA14_35500,PA14_35520,PA14_35530,PA14_38440,PA14_38460,PA14_38470,PA14_38660
pau00680	Methane metabolism - Pseudomonas aeruginosa UCBPP-PA14	5	26	252	2048	0.208199497023	0.983563141111	PA14_33010,PA14_52800,PA14_60890,PA14_63570,PA14_63580
pau00626	Naphthalene degradation - Pseudomonas aeruginosa UCBPP-PA14	1	2	252	2048	0.231005930936	0.988994141818	PA14_71630
pau04148	Efferocytosis - Pseudomonas aeruginosa UCBPP-PA14	1	2	252	2048	0.231005930936	0.988994141818	PA14_57570
pau04980	Cobalamin transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	2	252	2048	0.231005930936	0.988994141818	PA14_40670
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	21	146	252	2048	0.248717443957	1	PA14_04630,PA14_06920,PA14_07910,PA14_22890,PA14_23500,PA14_27330,PA14_30180,PA14_31820,PA14_33010,PA14_33500,PA14_38200,PA14_39590,PA14_39945,PA14_40670,PA14_41470,PA14_41920,PA14_44290,PA14_47100,PA14_57780,PA14_60890,PA14_61770
pau00040	Pentose and glucuronate interconversions - Pseudomonas aeruginosa UCBPP-PA14	2	8	252	2048	0.257459648071	1	PA14_07910,PA14_18300
pau00521	Streptomycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2	8	252	2048	0.257459648071	1	PA14_14680,PA14_22930
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	36	265	252	2048	0.27692653109	1	PA14_01360,PA14_06170,PA14_06180,PA14_06740,PA14_10500,PA14_13030,PA14_13460,PA14_18370,PA14_20000,PA14_28970,PA14_28980,PA14_29360,PA14_32710,PA14_32720,PA14_38395,PA14_39800,PA14_39810,PA14_44300,PA14_44340,PA14_44350,PA14_44360,PA14_44370,PA14_47390,PA14_49180,PA14_51880,PA14_52230,PA14_57540,PA14_57560,PA14_57570,PA14_61500,PA14_63150,PA14_63160,PA14_64690,PA14_68260,PA14_68280,PA14_68290
pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	5	29	252	2048	0.280835610845	1	PA14_01900,PA14_01910,PA14_10640,PA14_10650,PA14_71630
pau00450	Selenocompound metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	9	252	2048	0.305865679702	1	PA14_39590,PA14_40670
pau00541	Biosynthesis of various nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	5	30	252	2048	0.306124076149	1	PA14_18300,PA14_18340,PA14_18350,PA14_18360,PA14_18370
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	6	38	252	2048	0.322490433598	1	PA14_02760,PA14_02770,PA14_38200,PA14_38660,PA14_44050,PA14_44060
pau00290	Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	3	17	252	2048	0.349425877744	1	PA14_04630,PA14_38200,PA14_47100
pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	5	32	252	2048	0.357532405822	1	PA14_23500,PA14_27330,PA14_31820,PA14_39945,PA14_41920
pau00460	Cyanoamino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	11	252	2048	0.400221969292	1	PA14_33010,PA14_60890
pau00052	Galactose metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	4	252	2048	0.408810411799	1	PA14_22930
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	24	184	252	2048	0.410857483482	1	PA14_00280,PA14_01360,PA14_06660,PA14_06680,PA14_06690,PA14_06700,PA14_06710,PA14_13290,PA14_13300,PA14_13320,PA14_18300,PA14_25920,PA14_25930,PA14_33010,PA14_35490,PA14_39640,PA14_41563,PA14_44970,PA14_48440,PA14_53070,PA14_60890,PA14_67580,PA14_73050,PA14_73070
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	13	97	252	2048	0.415418412958	1	PA14_42250,PA14_42270,PA14_42310,PA14_42350,PA14_42520,PA14_42550,PA14_42570,PA14_42580,PA14_42600,PA14_42610,PA14_42620,PA14_42630,PA14_42640
pau03018	RNA degradation - Pseudomonas aeruginosa UCBPP-PA14	3	19	252	2048	0.41997429778	1	PA14_01730,PA14_27370,PA14_69190
pau00360	Phenylalanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	21	252	2048	0.487824206998	1	PA14_23500,PA14_31820,PA14_53070
pau00710	Carbon fixation by Calvin cycle - Pseudomonas aeruginosa UCBPP-PA14	2	13	252	2048	0.488179564211	1	PA14_07910,PA14_22890
pau00730	Thiamine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	13	252	2048	0.488179564211	1	PA14_11550,PA14_67580
pau00260	Glycine, serine and threonine metabolism - Pseudomonas aeruginosa UCBPP-PA14	7	56	252	2048	0.544494086894	1	PA14_32985,PA14_33000,PA14_33010,PA14_33500,PA14_35490,PA14_47100,PA14_60890
pau00053	Ascorbate and aldarate metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	6	252	2048	0.545628471708	1	PA14_18300
pau00562	Inositol phosphate metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	7	252	2048	0.601701745523	1	PA14_14680
pau00625	Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa UCBPP-PA14	1	7	252	2048	0.601701745523	1	PA14_71630
pau00270	Cysteine and methionine metabolism - Pseudomonas aeruginosa UCBPP-PA14	5	42	252	2048	0.603501317123	1	PA14_23500,PA14_39590,PA14_40670,PA14_63110,PA14_63120
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	4	34	252	2048	0.617846549257	1	PA14_06750,PA14_49250,PA14_49260,PA14_60710
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	26	252	2048	0.637935390759	1	PA14_09150,PA14_35490,PA14_61040
pau00480	Glutathione metabolism - Pseudomonas aeruginosa UCBPP-PA14	4	36	252	2048	0.664083818006	1	PA14_23070,PA14_30180,PA14_35320,PA14_63120
pau00261	Monobactam biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	9	252	2048	0.694005876555	1	PA14_33510
pau04122	Sulfur relay system - Pseudomonas aeruginosa UCBPP-PA14	2	22	252	2048	0.774155972968	1	PA14_44970,PA14_67580
pau01250	Biosynthesis of nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	4	43	252	2048	0.794909847896	1	PA14_18300,PA14_18350,PA14_18370,PA14_22930
pau00470	D-Amino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	23	252	2048	0.79535004295	1	PA14_63920,PA14_63940
pau01501	beta-Lactam resistance - Pseudomonas aeruginosa UCBPP-PA14	3	34	252	2048	0.808751707276	1	PA14_33750,PA14_38395,PA14_51880
pau00660	C5-Branched dibasic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	13	252	2048	0.819547893785	1	PA14_38200
pau00340	Histidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	25	252	2048	0.832535118321	1	PA14_31820,PA14_57780
pau00740	Riboflavin metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	14	252	2048	0.841893805709	1	PA14_19530
pau00770	Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2	26	252	2048	0.848751762285	1	PA14_04630,PA14_38200
pau00561	Glycerolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	15	252	2048	0.861482183763	1	PA14_25640
pau00061	Fatty acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2	27	252	2048	0.86353184578	1	PA14_20950,PA14_43610
pau00520	Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	27	252	2048	0.86353184578	1	PA14_18300,PA14_22930
pau00300	Lysine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	16	252	2048	0.878652124585	1	PA14_06920
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	16	252	2048	0.878652124585	1	PA14_22930
pau00900	Terpenoid backbone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	16	252	2048	0.878652124585	1	PA14_11550
pau00620	Pyruvate metabolism - Pseudomonas aeruginosa UCBPP-PA14	5	63	252	2048	0.904157625259	1	PA14_35490,PA14_52800,PA14_56300,PA14_58030,PA14_71630
pau00071	Fatty acid degradation - Pseudomonas aeruginosa UCBPP-PA14	2	31	252	2048	0.910346465309	1	PA14_43610,PA14_71630
pau00220	Arginine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2	33	252	2048	0.927674391007	1	PA14_06920,PA14_60710
pau00790	Folate biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2	33	252	2048	0.927674391007	1	PA14_44970,PA14_73050
pau03010	Ribosome - Pseudomonas aeruginosa UCBPP-PA14	5	67	252	2048	0.930197622504	1	PA14_07560,PA14_57580,PA14_57590,PA14_60400,PA14_70190
pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	2	34	252	2048	0.93510705874	1	PA14_01900,PA14_01910
pau00540	Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	21	252	2048	0.937452405685	1	PA14_18330
pau00310	Lysine degradation - Pseudomonas aeruginosa UCBPP-PA14	1	22	252	2048	0.94522842629	1	PA14_35490
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	3	49	252	2048	0.95205749363	1	PA14_44300,PA14_58350,PA14_58360
pau00760	Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	24	252	2048	0.958009301224	1	PA14_43790
pau00330	Arginine and proline metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	48	252	2048	0.986595805954	1	PA14_63110,PA14_63120
pau01212	Fatty acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	51	252	2048	0.990550105183	1	PA14_20950,PA14_43610
pau00240	Pyrimidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	36	252	2048	0.991524419978	1	PA14_73070
pau00250	Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	36	252	2048	0.991524419978	1	PA14_60710
pau00970	Aminoacyl-tRNA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	4	86	252	2048	0.996000348894	1	PA14_10420,PA14_24870,PA14_58710,PA14_68030
pau00230	Purine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	67	252	2048	0.99860729359	1	PA14_44500,PA14_61770
pau01232	Nucleotide metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	50	252	2048	0.99870661119	1	PA14_44500
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	1	111	252	2048	0.999999697017	1	PA14_42390
pau00051	Fructose and mannose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	18	252	2048	1	1	
pau00074	Mycolic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	252	2048	1	1	
pau00332	Carbapenem biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	252	2048	1	1	
pau00361	Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	5	252	2048	1	1	
pau00364	Fluorobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	252	2048	1	1	
pau00410	beta-Alanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	19	252	2048	1	1	
pau00430	Taurine and hypotaurine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	252	2048	1	1	
pau00440	Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	252	2048	1	1	
pau00523	Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	5	252	2048	1	1	
pau00525	Acarbose and validamycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	252	2048	1	1	
pau00543	Exopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	11	252	2048	1	1	
pau00550	Peptidoglycan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	22	252	2048	1	1	
pau00552	Teichoic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	252	2048	1	1	
pau00564	Glycerophospholipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	27	252	2048	1	1	
pau00565	Ether lipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	3	252	2048	1	1	
pau00592	alpha-Linolenic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	3	252	2048	1	1	
pau00600	Sphingolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	2	252	2048	1	1	
pau00622	Xylene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	6	252	2048	1	1	
pau00623	Toluene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	252	2048	1	1	
pau00627	Aminobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	15	252	2048	1	1	
pau00633	Nitrotoluene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	252	2048	1	1	
pau00750	Vitamin B6 metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	252	2048	1	1	
pau00780	Biotin metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	20	252	2048	1	1	
pau00907	Pinene, camphor and geraniol degradation - Pseudomonas aeruginosa UCBPP-PA14	0	15	252	2048	1	1	
pau00930	Caprolactam degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	252	2048	1	1	
pau00946	Degradation of flavonoids - Pseudomonas aeruginosa UCBPP-PA14	0	1	252	2048	1	1	
pau00984	Steroid degradation - Pseudomonas aeruginosa UCBPP-PA14	0	4	252	2048	1	1	
pau00997	Biosynthesis of various other secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	0	4	252	2048	1	1	
pau00999	Biosynthesis of various plant secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	0	3	252	2048	1	1	
pau01040	Biosynthesis of unsaturated fatty acids - Pseudomonas aeruginosa UCBPP-PA14	0	6	252	2048	1	1	
pau01053	Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa UCBPP-PA14	0	9	252	2048	1	1	
pau01320	Sulfur cycle - Pseudomonas aeruginosa UCBPP-PA14	0	9	252	2048	1	1	
pau01502	Vancomycin resistance - Pseudomonas aeruginosa UCBPP-PA14	0	9	252	2048	1	1	
pau02040	Flagellar assembly - Pseudomonas aeruginosa UCBPP-PA14	0	46	252	2048	1	1	
pau02060	Phosphotransferase system (PTS) - Pseudomonas aeruginosa UCBPP-PA14	0	8	252	2048	1	1	
pau03008	Ribosome biogenesis in eukaryotes - Pseudomonas aeruginosa UCBPP-PA14	0	3	252	2048	1	1	
pau03020	RNA polymerase - Pseudomonas aeruginosa UCBPP-PA14	0	4	252	2048	1	1	
pau03030	DNA replication - Pseudomonas aeruginosa UCBPP-PA14	0	17	252	2048	1	1	
pau03060	Protein export - Pseudomonas aeruginosa UCBPP-PA14	0	17	252	2048	1	1	
pau03250	Viral life cycle - HIV-1 - Pseudomonas aeruginosa UCBPP-PA14	0	1	252	2048	1	1	
pau03410	Base excision repair - Pseudomonas aeruginosa UCBPP-PA14	0	13	252	2048	1	1	
pau03420	Nucleotide excision repair - Pseudomonas aeruginosa UCBPP-PA14	0	9	252	2048	1	1	
pau03430	Mismatch repair - Pseudomonas aeruginosa UCBPP-PA14	0	20	252	2048	1	1	
pau03440	Homologous recombination - Pseudomonas aeruginosa UCBPP-PA14	0	24	252	2048	1	1	
pau03450	Non-homologous end-joining - Pseudomonas aeruginosa UCBPP-PA14	0	2	252	2048	1	1	
pau04156	Integrated stress response (ISR) signaling pathway - Pseudomonas aeruginosa UCBPP-PA14	0	8	252	2048	1	1	
